Year,Place,StatVar,Quantity,Unit,ScalingFactor
2014,geoId/C26140,dcid:Count_Person_75To79Years_Female,4553.262,,
2014,geoId/C25860,dcid:Count_Person_75To79Years_Female,6253.62,,
2014,geoId/C26020,dcid:Count_Person_75To79Years_Female,849.082,,
2014,geoId/C26140,dcid:Count_Person_80To84Years_Female,3324.604,,
2014,geoId/C25860,dcid:Count_Person_80To84Years_Female,4230.39,,
2014,geoId/C26020,dcid:Count_Person_80To84Years_Female,587.826,,
2014,geoId/C26140,dcid:Count_Person_85OrMoreYears_Female,3396.878,,
2014,geoId/C25860,dcid:Count_Person_85OrMoreYears_Female,4414.32,,
2014,geoId/C26020,dcid:Count_Person_85OrMoreYears_Female,391.884,,
2014,geoId/C26140,dcid:Count_Person_Years5To14_Female,5854.194,,
2014,geoId/C25860,dcid:Count_Person_Years5To14_Female,22623.39,,
2014,geoId/C26020,dcid:Count_Person_Years5To14_Female,5453.719,,
2014,geoId/C26140,dcid:Count_Person_15To17Years_Female,2023.672,,
2014,geoId/C25860,dcid:Count_Person_15To17Years_Female,6805.41,,
2014,geoId/C26020,dcid:Count_Person_15To17Years_Female,1502.222,,
2014,geoId/C26140,dcid:Count_Person_18To24Years_Female,3830.522,,
2014,geoId/C25860,dcid:Count_Person_18To24Years_Female,14530.47,,
2014,geoId/C26020,dcid:Count_Person_18To24Years_Female,3200.386,,
2014,geoId/C26140,dcid:Count_Person_15To44Years_Female,17128.938,,
2014,geoId/C25860,dcid:Count_Person_15To44Years_Female,65479.08,,
2014,geoId/C26020,dcid:Count_Person_15To44Years_Female,12997.486,,
2014,geoId/C26140,dcid:Count_Person_16OrMoreYears_Female,63167.476,,
2014,geoId/C25860,dcid:Count_Person_16OrMoreYears_Female,148983.3,,
2014,geoId/C26020,dcid:Count_Person_16OrMoreYears_Female,23741.639,,
2014,geoId/C26140,dcid:Count_Person_18OrMoreYears_Female,61577.448,,
2014,geoId/C25860,dcid:Count_Person_18OrMoreYears_Female,144385.05,,
2014,geoId/C26020,dcid:Count_Person_18OrMoreYears_Female,22827.243,,
2014,geoId/C26140,dcid:Count_Person_60OrMoreYears_Female,31150.094,,
2014,geoId/C25860,dcid:Count_Person_60OrMoreYears_Female,45798.57,,
2014,geoId/C26020,dcid:Count_Person_60OrMoreYears_Female,5225.12,,
2014,geoId/C26140,dcid:Count_Person_62OrMoreYears_Female,28620.504,,
2014,geoId/C25860,dcid:Count_Person_62OrMoreYears_Female,40648.53,,
2014,geoId/C26020,dcid:Count_Person_62OrMoreYears_Female,4669.951,,
2014,geoId/C26140,dcid:Count_Person_65OrMoreYears_Female,24500.886,,
2014,geoId/C25860,dcid:Count_Person_65OrMoreYears_Female,33107.4,,
2014,geoId/C26020,dcid:Count_Person_65OrMoreYears_Female,3853.526,,
2014,geoId/C26140,dcid:Count_Person_75OrMoreYears_Female,11274.744,,
2014,geoId/C25860,dcid:Count_Person_75OrMoreYears_Female,14898.33,,
2014,geoId/C26020,dcid:Count_Person_75OrMoreYears_Female,1796.135,,
2014,geoId/C26140,dcid:Median_Age_Person_Female,55.7,Years,
2014,geoId/C25860,dcid:Median_Age_Person_Female,42.6,Years,
2014,geoId/C26020,dcid:Median_Age_Person_Female,31.9,Years,
2015,geoId/31153010631,dcid:Count_Person,4607.0,,
2015,geoId/31153010632,dcid:Count_Person,4291.0,,
2015,geoId/31153010633,dcid:Count_Person,3143.0,,
2015,geoId/31153010631,dcid:Count_Person_Upto5Years,331.704,,
2015,geoId/31153010632,dcid:Count_Person_Upto5Years,278.915,,
2015,geoId/31153010633,dcid:Count_Person_Upto5Years,226.296,,
2015,geoId/31153010631,dcid:Count_Person_5To9Years,354.739,,
2015,geoId/31153010632,dcid:Count_Person_5To9Years,441.973,,
2015,geoId/31153010633,dcid:Count_Person_5To9Years,311.157,,
2015,geoId/31153010631,dcid:Count_Person_10To14Years,460.7,,
2015,geoId/31153010632,dcid:Count_Person_10To14Years,441.973,,
2015,geoId/31153010633,dcid:Count_Person_10To14Years,298.585,,
2015,geoId/31153010631,dcid:Count_Person_15To19Years,515.984,,
2015,geoId/31153010632,dcid:Count_Person_15To19Years,261.751,,
2015,geoId/31153010633,dcid:Count_Person_15To19Years,122.577,,
2015,geoId/31153010631,dcid:Count_Person_20To24Years,124.389,,
2015,geoId/31153010632,dcid:Count_Person_20To24Years,115.857,,
2015,geoId/31153010633,dcid:Count_Person_20To24Years,185.437,,
2015,geoId/31153010631,dcid:Count_Person_25To29Years,207.315,,
2015,geoId/31153010632,dcid:Count_Person_25To29Years,266.042,,
2015,geoId/31153010633,dcid:Count_Person_25To29Years,229.439,,
2015,geoId/31153010631,dcid:Count_Person_30To34Years,386.988,,
2015,geoId/31153010632,dcid:Count_Person_30To34Years,403.354,,
2015,geoId/31153010633,dcid:Count_Person_30To34Years,352.016,,
2015,geoId/31153010631,dcid:Count_Person_35To39Years,322.49,,
2015,geoId/31153010632,dcid:Count_Person_35To39Years,403.354,,
2015,geoId/31153010633,dcid:Count_Person_35To39Years,286.013,,
2015,geoId/31153010631,dcid:Count_Person_40To44Years,299.455,,
2015,geoId/31153010632,dcid:Count_Person_40To44Years,450.555,,
2015,geoId/31153010633,dcid:Count_Person_40To44Years,238.868,,
2015,geoId/31153010631,dcid:Count_Person_45To49Years,396.202,,
2015,geoId/31153010632,dcid:Count_Person_45To49Years,278.915,,
2015,geoId/31153010633,dcid:Count_Person_45To49Years,295.442,,
2015,geoId/31153010631,dcid:Count_Person_50To54Years,271.813,,
2015,geoId/31153010632,dcid:Count_Person_50To54Years,145.894,,
2015,geoId/31153010633,dcid:Count_Person_50To54Years,169.722,,
2015,geoId/31153010631,dcid:Count_Person_55To59Years,248.778,,
2015,geoId/31153010632,dcid:Count_Person_55To59Years,193.095,,
2015,geoId/31153010633,dcid:Count_Person_55To59Years,163.436,,
2015,geoId/31153010631,dcid:Count_Person_60To64Years,165.852,,
2015,geoId/31153010632,dcid:Count_Person_60To64Years,223.132,,
2015,geoId/31153010633,dcid:Count_Person_60To64Years,97.433,,
2015,geoId/31153010631,dcid:Count_Person_65To69Years,152.031,,
2015,geoId/31153010632,dcid:Count_Person_65To69Years,98.693,,
2015,geoId/31153010633,dcid:Count_Person_65To69Years,75.432,,
2015,geoId/31153010631,dcid:Count_Person_70To74Years,96.747,,
2015,geoId/31153010632,dcid:Count_Person_70To74Years,150.185,,
2015,geoId/31153010633,dcid:Count_Person_70To74Years,59.717,,
2015,geoId/31153010631,dcid:Count_Person_75To79Years,142.817,,
2015,geoId/31153010632,dcid:Count_Person_75To79Years,8.582,,
2015,geoId/31153010633,dcid:Count_Person_75To79Years,12.572,,
2015,geoId/31153010631,dcid:Count_Person_80To84Years,78.319,,
2015,geoId/31153010632,dcid:Count_Person_80To84Years,68.656,,
2015,geoId/31153010633,dcid:Count_Person_80To84Years,6.286,,
2015,geoId/31153010631,dcid:Count_Person_85OrMoreYears,46.07,,
2015,geoId/31153010632,dcid:Count_Person_85OrMoreYears,60.074,,
2015,geoId/31153010633,dcid:Count_Person_85OrMoreYears,9.429,,
2015,geoId/31153010631,dcid:Count_Person_Years5To14,820.046,,
2015,geoId/31153010632,dcid:Count_Person_Years5To14,888.237,,
2015,geoId/31153010633,dcid:Count_Person_Years5To14,609.742,,
2015,geoId/31153010631,dcid:Count_Person_15To17Years,377.774,,
2015,geoId/31153010632,dcid:Count_Person_15To17Years,150.185,,
2015,geoId/31153010633,dcid:Count_Person_15To17Years,91.147,,
2015,geoId/31153010631,dcid:Count_Person_18To24Years,262.599,,
2015,geoId/31153010632,dcid:Count_Person_18To24Years,227.423,,
2015,geoId/31153010633,dcid:Count_Person_18To24Years,220.01,,
2015,geoId/31153010631,dcid:Count_Person_15To44Years,1861.228,,
2015,geoId/31153010632,dcid:Count_Person_15To44Years,1905.204,,
2015,geoId/31153010633,dcid:Count_Person_15To44Years,1417.493,,
2015,geoId/31153010631,dcid:Count_Person_16OrMoreYears,3275.577,,
2015,geoId/31153010632,dcid:Count_Person_16OrMoreYears,3050.901,,
2015,geoId/31153010633,dcid:Count_Person_16OrMoreYears,2284.961,,
2015,geoId/31153010631,dcid:Count_Person_18OrMoreYears,3082.083,,
2015,geoId/31153010632,dcid:Count_Person_18OrMoreYears,2973.663,,
2015,geoId/31153010633,dcid:Count_Person_18OrMoreYears,2218.958,,
2015,geoId/31153010631,dcid:Count_Person_60OrMoreYears,681.836,,
2015,geoId/31153010632,dcid:Count_Person_60OrMoreYears,609.322,,
2015,geoId/31153010633,dcid:Count_Person_60OrMoreYears,260.869,,
2015,geoId/31153010631,dcid:Count_Person_62OrMoreYears,589.696,,
2015,geoId/31153010632,dcid:Count_Person_62OrMoreYears,502.047,,
2015,geoId/31153010633,dcid:Count_Person_62OrMoreYears,204.295,,
2015,geoId/31153010631,dcid:Count_Person_65OrMoreYears,515.984,,
2015,geoId/31153010632,dcid:Count_Person_65OrMoreYears,381.899,,
2015,geoId/31153010633,dcid:Count_Person_65OrMoreYears,160.293,,
2015,geoId/31153010631,dcid:Count_Person_75OrMoreYears,267.206,,
2015,geoId/31153010632,dcid:Count_Person_75OrMoreYears,133.021,,
2015,geoId/31153010633,dcid:Count_Person_75OrMoreYears,28.287,,
2015,geoId/31153010631,dcid:Median_Age_Person,33.8,Years,
2015,geoId/31153010632,dcid:Median_Age_Person,34.4,Years,
2015,geoId/31153010633,dcid:Median_Age_Person,33.4,Years,
2015,geoId/31153010631,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,83.5,Percent,100.0
2015,geoId/31153010632,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,108.4,Percent,100.0
2015,geoId/31153010633,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,108.6,Percent,100.0
2015,geoId/31153010631,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,79.5,Percent,100.0
2015,geoId/31153010632,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,65.5,Percent,100.0
2015,geoId/31153010633,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,52.7,Percent,100.0
2015,geoId/31153010631,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,20.0,Percent,100.0
2015,geoId/31153010632,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,14.8,Percent,100.0
2015,geoId/31153010633,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,7.8,Percent,100.0
2015,geoId/31153010631,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,59.5,Percent,100.0
2015,geoId/31153010632,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,50.8,Percent,100.0
2015,geoId/31153010633,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,44.9,Percent,100.0
2015,geoId/31153010631,dcid:Count_Person_Male,2096.0,,
2015,geoId/31153010632,dcid:Count_Person_Male,2232.0,,
2015,geoId/31153010633,dcid:Count_Person_Male,1636.0,,
2015,geoId/31153010631,dcid:Count_Person_Upto5Years_Male,155.104,,
2015,geoId/31153010632,dcid:Count_Person_Upto5Years_Male,147.312,,
2015,geoId/31153010633,dcid:Count_Person_Upto5Years_Male,116.156,,
2015,geoId/31153010631,dcid:Count_Person_5To9Years_Male,98.512,,
2015,geoId/31153010632,dcid:Count_Person_5To9Years_Male,227.664,,
2015,geoId/31153010633,dcid:Count_Person_5To9Years_Male,178.324,,
2015,geoId/31153010631,dcid:Count_Person_10To14Years_Male,184.448,,
2015,geoId/31153010632,dcid:Count_Person_10To14Years_Male,270.072,,
2015,geoId/31153010633,dcid:Count_Person_10To14Years_Male,207.772,,
2015,geoId/31153010631,dcid:Count_Person_15To19Years_Male,289.248,,
2015,geoId/31153010632,dcid:Count_Person_15To19Years_Male,183.024,,
2015,geoId/31153010633,dcid:Count_Person_15To19Years_Male,55.624,,
2015,geoId/31153010631,dcid:Count_Person_20To24Years_Male,39.824,,
2015,geoId/31153010632,dcid:Count_Person_20To24Years_Male,24.552,,
2015,geoId/31153010633,dcid:Count_Person_20To24Years_Male,81.8,,
2015,geoId/31153010631,dcid:Count_Person_25To29Years_Male,88.032,,
2015,geoId/31153010632,dcid:Count_Person_25To29Years_Male,136.152,,
2015,geoId/31153010633,dcid:Count_Person_25To29Years_Male,93.252,,
2015,geoId/31153010631,dcid:Count_Person_30To34Years_Male,224.272,,
2015,geoId/31153010632,dcid:Count_Person_30To34Years_Male,225.432,,
2015,geoId/31153010633,dcid:Count_Person_30To34Years_Male,165.236,,
2015,geoId/31153010631,dcid:Count_Person_35To39Years_Male,108.992,,
2015,geoId/31153010632,dcid:Count_Person_35To39Years_Male,220.968,,
2015,geoId/31153010633,dcid:Count_Person_35To39Years_Male,165.236,,
2015,geoId/31153010631,dcid:Count_Person_40To44Years_Male,186.544,,
2015,geoId/31153010632,dcid:Count_Person_40To44Years_Male,203.112,,
2015,geoId/31153010633,dcid:Count_Person_40To44Years_Male,137.424,,
2015,geoId/31153010631,dcid:Count_Person_45To49Years_Male,157.2,,
2015,geoId/31153010632,dcid:Count_Person_45To49Years_Male,187.488,,
2015,geoId/31153010633,dcid:Count_Person_45To49Years_Male,140.696,,
2015,geoId/31153010631,dcid:Count_Person_50To54Years_Male,127.856,,
2015,geoId/31153010632,dcid:Count_Person_50To54Years_Male,66.96,,
2015,geoId/31153010633,dcid:Count_Person_50To54Years_Male,65.44,,
2015,geoId/31153010631,dcid:Count_Person_55To59Years_Male,115.28,,
2015,geoId/31153010632,dcid:Count_Person_55To59Years_Male,75.888,,
2015,geoId/31153010633,dcid:Count_Person_55To59Years_Male,88.344,,
2015,geoId/31153010631,dcid:Count_Person_60To64Years_Male,77.552,,
2015,geoId/31153010632,dcid:Count_Person_60To64Years_Male,127.224,,
2015,geoId/31153010633,dcid:Count_Person_60To64Years_Male,60.532,,
2015,geoId/31153010631,dcid:Count_Person_65To69Years_Male,67.072,,
2015,geoId/31153010632,dcid:Count_Person_65To69Years_Male,44.64,,
2015,geoId/31153010633,dcid:Count_Person_65To69Years_Male,44.172,,
2015,geoId/31153010631,dcid:Count_Person_70To74Years_Male,52.4,,
2015,geoId/31153010632,dcid:Count_Person_70To74Years_Male,58.032,,
2015,geoId/31153010633,dcid:Count_Person_70To74Years_Male,27.812,,
2015,geoId/31153010631,dcid:Count_Person_75To79Years_Male,50.304,,
2015,geoId/31153010632,dcid:Count_Person_75To79Years_Male,0.0,,
2015,geoId/31153010633,dcid:Count_Person_75To79Years_Male,0.0,,
2015,geoId/31153010631,dcid:Count_Person_80To84Years_Male,52.4,,
2015,geoId/31153010632,dcid:Count_Person_80To84Years_Male,17.856,,
2015,geoId/31153010633,dcid:Count_Person_80To84Years_Male,4.908,,
2015,geoId/31153010631,dcid:Count_Person_85OrMoreYears_Male,18.864,,
2015,geoId/31153010632,dcid:Count_Person_85OrMoreYears_Male,11.16,,
2015,geoId/31153010633,dcid:Count_Person_85OrMoreYears_Male,0.0,,
2015,geoId/31153010631,dcid:Count_Person_Years5To14_Male,282.96,,
2015,geoId/31153010632,dcid:Count_Person_Years5To14_Male,497.736,,
2015,geoId/31153010633,dcid:Count_Person_Years5To14_Male,387.732,,
2015,geoId/31153010631,dcid:Count_Person_15To17Years_Male,215.888,,
2015,geoId/31153010632,dcid:Count_Person_15To17Years_Male,95.976,,
2015,geoId/31153010633,dcid:Count_Person_15To17Years_Male,42.536,,
2015,geoId/31153010631,dcid:Count_Person_18To24Years_Male,113.184,,
2015,geoId/31153010632,dcid:Count_Person_18To24Years_Male,111.6,,
2015,geoId/31153010633,dcid:Count_Person_18To24Years_Male,96.524,,
2015,geoId/31153010631,dcid:Count_Person_15To44Years_Male,939.008,,
2015,geoId/31153010632,dcid:Count_Person_15To44Years_Male,993.24,,
2015,geoId/31153010633,dcid:Count_Person_15To44Years_Male,700.208,,
2015,geoId/31153010631,dcid:Count_Person_16OrMoreYears_Male,1546.848,,
2015,geoId/31153010632,dcid:Count_Person_16OrMoreYears_Male,1560.168,,
2015,geoId/31153010633,dcid:Count_Person_16OrMoreYears_Male,1123.932,,
2015,geoId/31153010631,dcid:Count_Person_18OrMoreYears_Male,1442.048,,
2015,geoId/31153010632,dcid:Count_Person_18OrMoreYears_Male,1490.976,,
2015,geoId/31153010633,dcid:Count_Person_18OrMoreYears_Male,1091.212,,
2015,geoId/31153010631,dcid:Count_Person_60OrMoreYears_Male,318.592,,
2015,geoId/31153010632,dcid:Count_Person_60OrMoreYears_Male,261.144,,
2015,geoId/31153010633,dcid:Count_Person_60OrMoreYears_Male,137.424,,
2015,geoId/31153010631,dcid:Count_Person_62OrMoreYears_Male,278.768,,
2015,geoId/31153010632,dcid:Count_Person_62OrMoreYears_Male,220.968,,
2015,geoId/31153010633,dcid:Count_Person_62OrMoreYears_Male,101.432,,
2015,geoId/31153010631,dcid:Count_Person_65OrMoreYears_Male,241.04,,
2015,geoId/31153010632,dcid:Count_Person_65OrMoreYears_Male,133.92,,
2015,geoId/31153010633,dcid:Count_Person_65OrMoreYears_Male,76.892,,
2015,geoId/31153010631,dcid:Count_Person_75OrMoreYears_Male,121.568,,
2015,geoId/31153010632,dcid:Count_Person_75OrMoreYears_Male,29.016,,
2015,geoId/31153010633,dcid:Count_Person_75OrMoreYears_Male,4.908,,
2015,geoId/31153010631,dcid:Median_Age_Person_Male,34.1,Years,
2015,geoId/31153010632,dcid:Median_Age_Person_Male,32.8,Years,
2015,geoId/31153010633,dcid:Median_Age_Person_Male,32.5,Years,
2015,geoId/31153010631,dcid:Count_Person_Female,2511.0,,
2015,geoId/31153010632,dcid:Count_Person_Female,2059.0,,
2015,geoId/31153010633,dcid:Count_Person_Female,1507.0,,
2015,geoId/31153010631,dcid:Count_Person_Upto5Years_Female,175.77,,
2015,geoId/31153010632,dcid:Count_Person_Upto5Years_Female,131.776,,
2015,geoId/31153010633,dcid:Count_Person_Upto5Years_Female,108.504,,
2015,geoId/31153010631,dcid:Count_Person_5To9Years_Female,256.122,,
2015,geoId/31153010632,dcid:Count_Person_5To9Years_Female,214.136,,
2015,geoId/31153010633,dcid:Count_Person_5To9Years_Female,131.109,,
2015,geoId/31153010631,dcid:Count_Person_10To14Years_Female,278.721,,
2015,geoId/31153010632,dcid:Count_Person_10To14Years_Female,175.015,,
2015,geoId/31153010633,dcid:Count_Person_10To14Years_Female,90.42,,
2015,geoId/31153010631,dcid:Count_Person_15To19Years_Female,225.99,,
2015,geoId/31153010632,dcid:Count_Person_15To19Years_Female,78.242,,
2015,geoId/31153010633,dcid:Count_Person_15To19Years_Female,66.308,,
2015,geoId/31153010631,dcid:Count_Person_20To24Years_Female,82.863,,
2015,geoId/31153010632,dcid:Count_Person_20To24Years_Female,92.655,,
2015,geoId/31153010633,dcid:Count_Person_20To24Years_Female,103.983,,
2015,geoId/31153010631,dcid:Count_Person_25To29Years_Female,123.039,,
2015,geoId/31153010632,dcid:Count_Person_25To29Years_Female,131.776,,
2015,geoId/31153010633,dcid:Count_Person_25To29Years_Female,137.137,,
2015,geoId/31153010631,dcid:Count_Person_30To34Years_Female,163.215,,
2015,geoId/31153010632,dcid:Count_Person_30To34Years_Female,177.074,,
2015,geoId/31153010633,dcid:Count_Person_30To34Years_Female,185.361,,
2015,geoId/31153010631,dcid:Count_Person_35To39Years_Female,213.435,,
2015,geoId/31153010632,dcid:Count_Person_35To39Years_Female,185.31,,
2015,geoId/31153010633,dcid:Count_Person_35To39Years_Female,122.067,,
2015,geoId/31153010631,dcid:Count_Person_40To44Years_Female,110.484,,
2015,geoId/31153010632,dcid:Count_Person_40To44Years_Female,245.021,,
2015,geoId/31153010633,dcid:Count_Person_40To44Years_Female,100.969,,
2015,geoId/31153010631,dcid:Count_Person_45To49Years_Female,238.545,,
2015,geoId/31153010632,dcid:Count_Person_45To49Years_Female,90.596,,
2015,geoId/31153010633,dcid:Count_Person_45To49Years_Female,156.728,,
2015,geoId/31153010631,dcid:Count_Person_50To54Years_Female,143.127,,
2015,geoId/31153010632,dcid:Count_Person_50To54Years_Female,76.183,,
2015,geoId/31153010633,dcid:Count_Person_50To54Years_Female,103.983,,
2015,geoId/31153010631,dcid:Count_Person_55To59Years_Female,135.594,,
2015,geoId/31153010632,dcid:Count_Person_55To59Years_Female,115.304,,
2015,geoId/31153010633,dcid:Count_Person_55To59Years_Female,75.35,,
2015,geoId/31153010631,dcid:Count_Person_60To64Years_Female,90.396,,
2015,geoId/31153010632,dcid:Count_Person_60To64Years_Female,96.773,,
2015,geoId/31153010633,dcid:Count_Person_60To64Years_Female,39.182,,
2015,geoId/31153010631,dcid:Count_Person_65To69Years_Female,82.863,,
2015,geoId/31153010632,dcid:Count_Person_65To69Years_Female,53.534,,
2015,geoId/31153010633,dcid:Count_Person_65To69Years_Female,31.647,,
2015,geoId/31153010631,dcid:Count_Person_70To74Years_Female,45.198,,
2015,geoId/31153010632,dcid:Count_Person_70To74Years_Female,90.596,,
2015,geoId/31153010633,dcid:Count_Person_70To74Years_Female,31.647,,
2015,geoId/31153010631,dcid:Count_Person_75To79Years_Female,90.396,,
2015,geoId/31153010632,dcid:Count_Person_75To79Years_Female,8.236,,
2015,geoId/31153010633,dcid:Count_Person_75To79Years_Female,13.563,,
2015,geoId/31153010631,dcid:Count_Person_80To84Years_Female,27.621,,
2015,geoId/31153010632,dcid:Count_Person_80To84Years_Female,49.416,,
2015,geoId/31153010633,dcid:Count_Person_80To84Years_Female,0.0,,
2015,geoId/31153010631,dcid:Count_Person_85OrMoreYears_Female,27.621,,
2015,geoId/31153010632,dcid:Count_Person_85OrMoreYears_Female,45.298,,
2015,geoId/31153010633,dcid:Count_Person_85OrMoreYears_Female,9.042,,
2015,geoId/31153010631,dcid:Count_Person_Years5To14_Female,534.843,,
2015,geoId/31153010632,dcid:Count_Person_Years5To14_Female,389.151,,
2015,geoId/31153010633,dcid:Count_Person_Years5To14_Female,221.529,,
2015,geoId/31153010631,dcid:Count_Person_15To17Years_Female,163.215,,
2015,geoId/31153010632,dcid:Count_Person_15To17Years_Female,55.593,,
2015,geoId/31153010633,dcid:Count_Person_15To17Years_Female,48.224,,
2015,geoId/31153010631,dcid:Count_Person_18To24Years_Female,148.149,,
2015,geoId/31153010632,dcid:Count_Person_18To24Years_Female,117.363,,
2015,geoId/31153010633,dcid:Count_Person_18To24Years_Female,123.574,,
2015,geoId/31153010631,dcid:Count_Person_15To44Years_Female,921.537,,
2015,geoId/31153010632,dcid:Count_Person_15To44Years_Female,910.078,,
2015,geoId/31153010633,dcid:Count_Person_15To44Years_Female,717.332,,
2015,geoId/31153010631,dcid:Count_Person_16OrMoreYears_Female,1730.079,,
2015,geoId/31153010632,dcid:Count_Person_16OrMoreYears_Female,1492.775,,
2015,geoId/31153010633,dcid:Count_Person_16OrMoreYears_Female,1160.39,,
