blockgroup_FIPS,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060190044053,13331.921015297185,0.0
geoId/060190044062,6781.92650262776,0.0
geoId/060190044081,14549.562388054183,0.0
geoId/060190044051,9205.838271829489,0.0
geoId/060190044061,12615.427048504114,0.0
geoId/060190055163,12908.589339392913,0.0
geoId/060190064053,111262.20411600877,109735.17757819708
geoId/060190064052,105469.36782256904,94423.20702158433
geoId/060390001024,186270.28435677988,191835.21540214508
geoId/060133522021,34444.4371781737,1327.5935303747572
geoId/060133521023,14992.749480575092,1377.8147966606994
geoId/060133522012,11147.36271023511,0.0
geoId/060133521024,13979.503337562859,19989.438771826015
geoId/060133521021,11132.213181721472,0.0
geoId/060133521022,4653.389911530291,0.0
geoId/060133530012,44232.32119022759,1709.6789874925614
geoId/060133530011,12630.818126912827,0.0
geoId/060133522013,14812.187952875913,0.0
geoId/060952535002,17998.84845912603,0.0
geoId/060952535004,110796.5245859834,0.0
geoId/060670099003,114395.64944958742,0.0
geoId/060670098001,116335.85400836222,0.0
geoId/060952535003,10249.6422205674,0.0
geoId/060530112023,9875.03778426663,0.0
geoId/060530112022,17924.711007762933,0.0
geoId/060530112041,228187.5237660622,35779.926211626276
geoId/060530112021,2742.8542142433275,0.0
geoId/060530112042,10707.425169660584,0.0
geoId/060530112033,5410.020230784381,0.0
geoId/060530112032,6663.704065480369,0.0
geoId/060530112031,4126.630082285737,0.0
geoId/060190084021,106273.16334709118,0.0
geoId/060470024024,18697.43970718928,0.0
geoId/060470024023,13426.563254963052,0.0
geoId/060470024022,35810.85907544049,0.0
geoId/060470024021,18433.49002872727,0.0
geoId/060470024011,224207.4081326845,0.0
geoId/060470021002,236975.7927107453,0.0
geoId/060770051062,147697.319000623,0.0
geoId/060770051331,6033.912947367901,0.0
geoId/060770051142,54202.87254035736,0.0
geoId/060770051061,84165.75618883241,0.0
geoId/060770051333,3440.0560957574935,0.0
geoId/060770051332,9734.73754218546,0.0
geoId/060770051334,3065.3962244929035,0.0
geoId/060770051082,4541.098866471382,0.0
geoId/060770051321,3091.4238746115466,0.0
geoId/060770051093,6731.732079480545,0.0
geoId/060770051083,7806.870921044612,0.0
geoId/060770051092,7920.060238888548,0.0
geoId/060770051322,4784.633373377002,0.0
geoId/060770052022,76473.88897962854,0.0
geoId/060770052021,101752.64982547668,0.0
geoId/060855050062,157546.92044254064,0.0
geoId/060855050082,21372.81477584079,0.0
geoId/060855050081,9823.119011284505,0.0
geoId/060530141022,25405.689850808158,0.0
geoId/060530141071,18774.64288143206,0.0
geoId/060530141072,14373.934389474587,0.0
geoId/060530141073,57995.03883521518,31637.52203739017
geoId/060770052072,51145.185489689466,0.0
geoId/060770052071,92584.70569068617,0.0
geoId/060770050041,44629.243831463304,0.0
geoId/060770050032,74583.24122068263,0.0
geoId/060770051132,20487.612117645618,0.0
geoId/060770051104,20017.97376652897,0.0
geoId/060770054033,9944.629979649117,0.0
geoId/060770054034,7682.3728061191005,0.0
geoId/060770053083,12886.045232920857,0.0
geoId/060770052103,6307.4976105839705,0.0
geoId/060770052102,20779.834366662926,0.0
geoId/060770054032,6859.7233917818285,0.0
geoId/060190002001,16074.614621780376,0.0
geoId/060190006003,3599.544889521456,0.0
geoId/060190006004,21848.960645075804,0.0
geoId/060190006001,4872.826285343229,0.0
geoId/060190005023,4821.62248115845,0.0
geoId/060190005021,7819.259744817443,0.0
geoId/060190006002,3844.598917645429,0.0
geoId/060190002002,4023.183069228584,0.0
geoId/060190002003,4662.745121840498,0.0
geoId/060190003001,6782.667377238179,0.0
geoId/060190007003,7304.941859152114,0.0
geoId/060190009023,14840.305941085928,0.0
geoId/060190008001,25803.303473811782,0.0
geoId/060014035011,5977.558227720107,0.0
geoId/060014013003,4226.24599397561,0.0
geoId/060014013002,3084.272532882714,0.0
geoId/060014028002,16916.29918697135,0.0
geoId/060014013001,6096.707063938506,0.0
geoId/060014014003,5403.679744276791,0.0
geoId/060014016001,5945.450919056079,0.0
geoId/060014037011,1887.9777299966306,0.0
geoId/060014029001,22077.528821433603,0.0
geoId/060014035012,4619.726186479621,0.0
geoId/060014035021,1838.0933268386395,0.0
geoId/060014015003,1518.0363376636722,0.0
geoId/060190064041,184427.38489112718,174381.4806290132
geoId/060190064043,152741.81154808513,119212.00053171019
geoId/060190064042,115369.57300705364,165285.86050320492
geoId/060190064051,155945.33985776932,60896.11160439049
geoId/060133131014,13860.873441536974,0.0
geoId/060133131012,8079.395118164945,0.0
geoId/060133131021,16345.980574536467,0.0
geoId/060133131011,10747.50597858948,0.0
geoId/060133132061,10530.604294982264,0.0
geoId/060133131013,16288.71179003837,0.0
geoId/060133132033,4873.642146396789,0.0
geoId/060133132062,8326.695645879923,0.0
geoId/060133132032,3969.433142859737,0.0
geoId/060133132063,8033.5123888894595,0.0
geoId/060133132031,10865.17932570395,0.0
geoId/060133132051,10380.108942148694,0.0
geoId/060133110002,12626.424492769429,0.0
geoId/060133110003,10691.992146930257,0.0
geoId/060133132042,13606.63525526596,4240.848956198542
geoId/060133120001,22996.95819451379,0.0
geoId/060133800003,24949.400958376144,0.0
geoId/060133790004,13725.839624409116,0.0
geoId/060133800001,19896.890185348846,0.0
geoId/060133790001,6136.836826711338,0.0
geoId/060133820002,7281.592398573901,0.0
geoId/060133790003,6703.151087419811,0.0
geoId/060133780002,43833.249638486064,0.0
geoId/060133800002,16837.309075517118,0.0
geoId/060133790002,4545.504466165015,0.0
geoId/060014230001,5809.398550172688,0.0
geoId/060014230003,2085.2204800008135,0.0
geoId/060014234001,2625.093504430902,0.0
geoId/060014231001,3650.78508470904,0.0
geoId/060014223003,4234.766806763585,0.0
geoId/060014231003,2264.920843780145,0.0
geoId/060014231002,1487.2923305820805,0.0
geoId/060014231004,2415.7510958911794,0.0
geoId/060952534024,23137.04070844516,0.0
geoId/060952534025,23934.969008260323,0.0
geoId/060952534032,10068.065690522324,0.0
geoId/060952534023,8511.052571533095,0.0
geoId/060952534033,23046.74224344191,0.0
geoId/060530113042,26629.74061369509,0.0
geoId/060530113031,200606.5238590814,37836.47130623889
geoId/060855125101,32492.049403673926,3079.333699105709
geoId/060855125102,14775.777998292102,0.0
geoId/060855122002,122545.03945599108,71206.94695915711
geoId/060855125103,10470.071896979927,0.0
geoId/060855125032,25978.752079207567,3801.2731207790866
geoId/060855126021,150261.6185857142,0.0
geoId/060855126033,17415.26354194129,0.0
geoId/060855125084,5703.166314853194,0.0
geoId/060855125082,9270.011143749045,0.0
geoId/060855125031,47800.75650587659,1219.5930469616692
geoId/060855125052,9915.066233037818,0.0
geoId/060855125083,8741.789333902152,0.0
geoId/060855125051,18516.00844812376,0.0
geoId/060855125091,9742.544745313615,0.0
geoId/060855125092,21770.750410967266,0.0
geoId/060855065023,18508.44680391341,0.0
geoId/060855026043,1950.4564095111166,0.0
geoId/060855027011,9920.119150166624,0.0
geoId/060855026042,6044.144482517183,0.0
geoId/060750176012,9756.756295682042,0.0
geoId/060750176011,7801.228614576828,0.0
geoId/060750176015,6097.847739419936,0.0
geoId/060750178021,13391.518582239778,0.0
geoId/060750180002,17606.366209459567,0.0
geoId/060750117002,30509.40662355482,0.0
geoId/060750178011,3589.1442175420534,0.0
geoId/060871105011,8713.763646688672,0.0
geoId/060871105023,4545.537315785848,0.0
geoId/060871102001,9432.080094345805,0.0
geoId/060871102004,4493.545201911242,0.0
geoId/060871105012,4904.503458294101,0.0
geoId/060290063012,22553.876079171758,0.0
geoId/060290063041,12071.093607116001,0.0
geoId/060871104002,15030.573744992422,0.0
geoId/060871104001,8078.265986590001,0.0
geoId/060855123072,15515.70669964923,0.0
geoId/060855123102,19250.643492092684,0.0
geoId/060855123144,11017.052535538296,0.0
geoId/060855123052,28833.92940462525,12927.964937648427
geoId/060855123073,22430.504338676095,0.0
geoId/060855124012,58062.26498777905,4449.000535810006
geoId/060855123132,11844.262526165263,0.0
geoId/060855123131,10809.808530984483,0.0
geoId/060855123071,12327.089225135325,0.0
geoId/060855124011,74052.50892301572,35.04080149998055
geoId/060855124022,30523.187952744232,0.0
geoId/060014511011,106276.69271505976,12176.479457961932
geoId/060014511014,12674.722068645291,0.0
geoId/060014515051,10643.807201079073,0.0
geoId/060014515052,10959.96202225022,0.0
geoId/060014515062,4631.464021930895,0.0
geoId/060230102001,87612.99966261355,0.0
geoId/060014222001,4082.6377065936963,0.0
geoId/060014216003,3209.277961476287,0.0
geoId/060014222003,3755.193815770024,0.0
geoId/060014224003,2856.3836562233882,0.0
geoId/060014215003,4603.558228632582,0.0
geoId/060014224001,3247.5621847100915,0.0
geoId/060014216002,6771.741229462339,0.0
geoId/060014216004,2219.598859460294,0.0
geoId/060014217002,3005.7317553433068,0.0
geoId/060014217001,4382.23492220555,0.0
geoId/060014223002,4802.311786494928,0.0
geoId/060014224002,4594.210326487591,0.0
geoId/060014223001,1811.2504665047968,0.0
geoId/060014217003,2368.2299288293248,0.0
geoId/060014222002,3076.4210791125706,0.0
geoId/060014221002,6337.681909508021,0.0
geoId/060014214002,3264.248554280176,0.0
geoId/060014214001,2538.9214127639802,0.0
geoId/060290038093,27502.82413610461,0.0
geoId/060290038102,8819.80448012723,0.0
geoId/060290038131,62411.64480722834,0.0
geoId/060290038101,13885.009224725234,0.0
geoId/060290038031,179508.00475977003,0.0
geoId/060790100161,394469.8660255952,93412.79840839119
geoId/060790103004,323690.04525622685,3044.5618913111343
geoId/060790102011,117945.49843931248,0.0
geoId/060530114001,593684.974867386,191283.34813298832
geoId/060790100022,43944.68749500773,643.3914637722105
geoId/060790100162,21338.41348916868,0.0
geoId/061090031002,34667.17190075223,18450.607344466294
geoId/061090031003,36061.96606445122,16060.59007989749
geoId/061090031001,31473.410908085265,8106.142938962592
geoId/061090022003,21617.511247292565,81414.73573227758
geoId/061090022002,27052.09672855107,53352.645113886945
geoId/061090022005,28546.996095711944,36559.13689831556
geoId/061090022004,23222.564442385512,30465.50382378881
geoId/061090021001,34490.670229572446,43452.13050484943
geoId/061090032001,24225.008932596622,39565.03955256726
geoId/061090032002,25966.413688773086,2158.24453202897
geoId/060750604001,16668.13000088855,0.0
geoId/060750332031,3958.816380133167,0.0
geoId/060750332032,2551.261370519866,0.0
geoId/060750332042,850.0459296426371,0.0
geoId/060750332043,2608.135035213037,0.0
geoId/060750332041,1515.933680631651,0.0
geoId/060750313022,4113.896127119804,0.0
geoId/060770032161,9558.571547809179,0.0
geoId/060770032052,8602.260708602224,0.0
geoId/060770032032,10451.346645861002,0.0
geoId/060770032171,5866.4739304464465,0.0
geoId/060770031142,18037.914416259184,0.0
geoId/060770032172,7484.684771925399,0.0
geoId/060770032162,5114.5442672546915,0.0
geoId/060770032101,8566.963520484218,0.0
geoId/060770032102,9475.38080140932,0.0
geoId/060770031141,27623.22907371376,0.0
geoId/060770032152,7937.565052660315,0.0
geoId/060770031083,8173.320710029474,0.0
geoId/060770031063,6958.689767006257,0.0
geoId/060770031062,7349.4323173161965,0.0
geoId/060770031091,7226.363747048257,0.0
geoId/060530114002,278768.08957084565,123493.33449303322
geoId/060855120321,4052.037427726883,0.0
geoId/060855120381,7871.478392623292,0.0
geoId/060855120323,34986.59808270869,0.0
geoId/060855120331,4528.831873606955,0.0
geoId/060855120314,4800.4302558430345,0.0
geoId/060855120334,5406.910587790115,0.0
geoId/060855120341,13338.103859745364,0.0
geoId/060855120333,4314.560053984451,0.0
geoId/060855120351,8868.959054556517,0.0
geoId/060855120322,3646.438246981888,0.0
geoId/060855120332,40438.88833221788,0.0
geoId/060855120342,2400.9503803493794,0.0
geoId/060855120352,11312.294659035757,5184.734566372643
geoId/060855121001,90476.52743042877,53992.70350246513
geoId/061010510002,173242.29934286786,0.0
geoId/061010509002,213308.8928506827,0.0
geoId/061010505042,42828.430613987184,0.0
geoId/060210103003,265803.7946123964,9332.574365879273
geoId/060210104004,15332.116855406592,0.0
geoId/060210104003,13962.538755913345,0.0
geoId/060855043222,35446.719910244334,0.0
geoId/060855043221,12100.893509777343,0.0
geoId/060014239012,2657.016598276948,0.0
geoId/060014235003,2226.3356376213774,0.0
geoId/060014235002,3679.548544201375,0.0
geoId/060014005001,3867.865208018386,0.0
geoId/060014239011,1801.1076727553034,0.0
geoId/060014005002,2115.9524815808727,0.0
geoId/060014005003,907.1115147754607,0.0
geoId/060390005081,126298.80652496436,0.0
geoId/060390009002,10275.725732004517,0.0
geoId/060390009001,10442.794204505204,0.0
geoId/060390005082,20039.144921289957,0.0
geoId/060390005091,106750.44059122977,0.0
geoId/060390008003,5543.67932588423,0.0
geoId/060390009003,15739.51019247681,0.0
geoId/060390005083,42251.44235630284,0.0
geoId/060390005073,84565.20773932415,0.0
geoId/060290037001,32562.99886535584,0.0
geoId/060290037002,565780.0952071021,0.0
geoId/060290033042,384046.16752388474,0.0
geoId/060971503044,7594.945125032963,0.0
geoId/060971503043,7225.601787307642,0.0
geoId/060971503042,8935.61489930355,0.0
geoId/060971503032,66192.20672477152,23749.198298640847
geoId/060971503031,42296.40048803062,38021.38461539669
geoId/060971502033,8354.03776983126,0.0
geoId/060971503033,8352.365737888005,0.0
geoId/060971502031,15399.529305732842,0.0
geoId/060971503034,20581.287355092867,0.0
geoId/060971502022,8119.760200893154,0.0
geoId/060971506122,191169.61345727748,46280.86121721777
geoId/060971502024,33097.98278466317,31271.447674192794
geoId/060133530022,13288.305293729722,0.0
geoId/060133530023,9517.619154252907,0.0
geoId/060290035002,19949.104469528906,0.0
geoId/060290034002,7346.232441001898,0.0
geoId/060290035001,21131.32790597563,0.0
geoId/060290034001,20427.411288538766,0.0
geoId/060290035003,9671.233670184345,0.0
geoId/060290033041,56895.064109312305,0.0
geoId/060290033031,145991.92855394454,0.0
geoId/060290033043,398283.1722197713,0.0
geoId/060290036003,17873.012737633286,0.0
geoId/060190065022,43771.166824593616,0.0
geoId/060190065013,5447.877112915907,0.0
geoId/060190065011,124948.72876683035,0.0
geoId/060190063004,58575.961887758174,0.0
geoId/060190065021,8152.401365276521,0.0
geoId/061070002022,137318.80234867238,37437.51817264188
geoId/060190064034,202831.01583158667,129794.72090216425
geoId/060190063005,66086.68678453028,0.0
geoId/061070002023,69302.95404475207,0.0
geoId/060190065012,4639.325401035241,0.0
geoId/060070014004,53459.17592192787,0.0
geoId/060070004011,33776.32799185556,0.0
geoId/060070014001,86936.00462315291,0.0
geoId/060070014003,298402.0381956307,0.0
geoId/060070003002,13709.392332813504,0.0
geoId/060070002012,5860.5479857723385,0.0
geoId/060816023001,113481.96774522358,0.0
geoId/060470004011,137039.01882360538,0.0
geoId/060470003031,160885.63150338392,0.0
geoId/060470009011,512660.0084046233,0.0
geoId/060470020001,277508.43529935944,0.0
geoId/060750168021,3377.5304480887903,0.0
geoId/060750201001,6637.724095843135,0.0
geoId/060750177002,12472.438796166014,0.0
geoId/060750176014,10019.864230801852,0.0
geoId/060750168023,1256.747670089831,0.0
geoId/060750168012,1844.333894097912,0.0
geoId/060750168013,2329.2861420250306,0.0
geoId/060750163001,1242.0087772706825,0.0
geoId/060750162001,3709.2886696538844,0.0
geoId/060750166001,2120.6463739749975,0.0
geoId/060750166004,2115.080056272151,0.0
geoId/060750158021,1386.5400708196482,0.0
geoId/060750166003,2213.5992564206613,0.0
geoId/060750164002,3261.4407659986464,0.0
geoId/060630004002,132936.66153119097,255185.77054553677
geoId/060630005022,99253.80557810343,19736.27983846903
geoId/060750257021,2198.0546884780415,0.0
geoId/060750258002,2023.7113616170254,0.0
geoId/060750233001,9091.967952492585,0.0
geoId/060750258001,2312.955709173644,0.0
geoId/060750264023,1282.2364365818448,0.0
geoId/060750264021,1033.4594482084924,0.0
geoId/060750264022,2452.4351453769023,0.0
geoId/060750259003,646.2750709131502,0.0
geoId/060750264012,2802.7626885293357,0.0
geoId/060750259002,2465.41368499776,0.0
geoId/060070034001,34118.78557298945,0.0
geoId/060070036003,203750.3095896005,0.0
geoId/060070034002,64246.85626646255,0.0
geoId/060070037002,82333.22243982689,0.0
geoId/060070033003,183635.1053637261,0.0
geoId/060070029001,13000.59236928458,0.0
geoId/060070028003,11977.72205541296,0.0
geoId/060070028002,17013.87438308395,0.0
geoId/060070037003,11071.845842189094,0.0
geoId/060070037004,9680.91386651466,0.0
geoId/060952506041,10044.648771481649,0.0
geoId/060952506043,10763.635103997234,0.0
geoId/060952506042,6119.728213731092,0.0
geoId/060952508011,14157.458007240013,0.0
geoId/060952508012,5365.8257559175045,0.0
geoId/060952506012,11759.024838975669,0.0
geoId/060952503002,7389.975741292016,0.0
geoId/060952506053,18492.100470833102,0.0
geoId/060952506011,8005.237844226142,0.0
geoId/060952512003,4331.245451329137,0.0
geoId/060952504002,7760.367769339702,0.0
geoId/060952506013,5045.721973423755,0.0
geoId/060952504003,4558.850742300005,0.0
geoId/060952508013,5380.935056359389,0.0
geoId/060952504001,3134.481267941349,0.0
geoId/060952511001,9109.00025660178,0.0
geoId/060952507012,5114.0559880373885,0.0
geoId/060750152002,4196.20499868772,0.0
geoId/060750152001,5092.932542047376,0.0
geoId/060750159002,3761.5873790649516,0.0
geoId/060750158011,2764.7751049560634,0.0
