"StatVar","MinDate","NumPlaces","observationPeriods","ScalingFactors","Units","MeasurementMethods"
"Count_MedicalConditionIncident_ClostridiumOther_PatientDeceased_FoodborneTransmission","2011-04","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaUnknown_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2015-06","11","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusUnknown_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2013-01","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaEtiology_PatientHospitalized_Indeterminate_Other_UnknownTramissionMode","2015-05","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_PatientDeceased_ConfirmedCase_WaterborneTransmission","2004-03","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientHospitalized_Indeterminate_Other_UnknownTramissionMode","2009-01","46","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_ConfirmedCase_WaterborneTransmission","2007-01","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ChlorineGas_PatientHospitalized_ConfirmedCase_WaterborneTransmission","2007-08","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyclosporaEtiology_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2020-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_BacillusOther_FoodborneTransmission","2006-03","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Astrovirus_PatientDeceased_FoodborneTransmission","2002-01","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Norovirus_PatientHospitalized_FoodborneTransmission","2009-01","39","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumEtiology_PatientHospitalized_ConfirmedCase_AnimalContactTransmission","2010-01","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Ciguatoxin_SuspectedCase_FoodborneTransmission","1998-07","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumUnknown_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2011-03","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AnimalContactTransmission","2009-01","45","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaUnknown_PatientDeceased_WaterborneTransmission","1974-07","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupII_PatientHospitalized_SuspectedCase_WaterborneTransmission","2023-05","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumOther_EnvironmentalContaminationTransmissionExceptFood_Water","2013-11","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_HydrochloricAcid_WaterborneTransmission","1998-09","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroaggregativeEtiology_PatientHospitalized_FoodborneTransmission","2011-12","6","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherParasite_PatientHospitalized_SuspectedCase_FoodborneTransmission","1999-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_PatientDeceased_AnimalContactTransmission","2009-01","45","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupII_SuspectedCase_FoodborneTransmission","2000-03","44","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumOther_PatientDeceased_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2013-11","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterJejuniEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission","1983-05","19","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_AnimalContactTransmission","2013-08","6","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_FoodborneTransmission","1998-03","27","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_FuelOil_PatientDeceased_WaterborneTransmission","1972-11","6","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AdenovirusB_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2015-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumUnknown_PatientDeceased_FoodborneTransmission","2007-08","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherBacterium_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2009-04","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_LegionellaAnisaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission","2002-04","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumParvumEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission","1984-07","23","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEtiology_SuspectedCase_FoodborneTransmission","2013-07","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ProvidenciaUnknown_PatientDeceased_ConfirmedCase_WaterborneTransmission","2008-08","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Rotavirus_PatientDeceased_ConfirmedCase_FoodborneTransmission","2004-02","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Soap_Detergent_ConfirmedCase_WaterborneTransmission","1979-06","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_ConfirmedCase_WaterborneTransmission","2019-04","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_PufferFishTetrodotoxin_PatientHospitalized_FoodborneTransmission","2006-11","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusUnknown_PatientDeceased_ConfirmedCase_FoodborneTransmission","2017-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumUnknown_PatientDeceased_SuspectedCase_PersonToPersonTransmission","2013-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Pesticides_PatientHospitalized_ConfirmedCase_FoodborneTransmission","1998-08","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_MycobacteriumOther_PatientHospitalized_WaterborneTransmission","2015-01","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaSonneiEtiology_SuspectedCase_FoodborneTransmission","1998-12","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumUnknown_PatientHospitalized_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2010-07","14","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_FoodborneTransmission","2022-02","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteropathogenicEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2004-09","6","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiOther_PatientDeceased_SuspectedCase_FoodborneTransmission","1999-09","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ListeriaMonocytogenesEtiology_PatientHospitalized_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2009-04","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_YersiniaEnterocoliticaEtiology_FoodborneTransmission","1998-02","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknownChemical_Toxin_WaterborneTransmission","2007-05","6","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSOtherBacterium_PatientDeceased_ConfirmedCase_WaterborneTransmission","2018-02","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupI_PatientDeceased_ConfirmedCase_PersonToPersonTransmission","2009-01","46","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumEtiology_EnvironmentalContaminationTransmissionExceptFood_Water","2020-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Astrovirus_PatientDeceased_ConfirmedCase_FoodborneTransmission","2002-01","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AdenovirusUnknown_PatientDeceased_PersonToPersonTransmission","2021-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_VibrioOther_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2010-06","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_YersiniaEtiology_PersonToPersonTransmission","2016-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Nitrite_PatientDeceased_ConfirmedCase_WaterborneTransmission","1996-03","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteropathogenicEtiology_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2018-10","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_PatientDeceased_WaterborneTransmission","1971-02","56","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_TrichinellaSpiralisEtiology_PatientHospitalized_SuspectedCase_FoodborneTransmission","2023-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroinvasiveEtiology_PatientHospitalized_ConfirmedCase_PersonToPersonTransmission","2017-08","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteroinvasiveEtiology_PatientHospitalized_SuspectedCase_FoodborneTransmission","2016-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_StaphylococcusAureusEtiology_PatientDeceased_FoodborneTransmission","1998-01","44","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_VibrioUnknown_ConfirmedCase_FoodborneTransmission","2021-07","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Sapovirus_Indeterminate_Other_UnknownTramissionMode","2011-12","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Sapovirus_PersonToPersonTransmission","2009-01","15","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_LegionellaAnisaEtiology_PatientHospitalized_WaterborneTransmission","2002-04","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AdenovirusUnknown_PatientHospitalized_WaterborneTransmission","2012-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_FoodborneTransmission","2016-11","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigaToxinEColi_SuspectedCase_WaterborneTransmission","1999-09","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaUnknown_SuspectedCase_WaterborneTransmission","2018-08","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AdenovirusB_ConfirmedCase_PersonToPersonTransmission","2015-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaUnknown_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2012-10","10","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Soap_Detergent_PatientHospitalized_ConfirmedCase_WaterborneTransmission","1995-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_LeptospiraInterrogansEtiology_PatientDeceased_WaterborneTransmission","1981-08","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaUnknown_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2005-09","14","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusUnknown_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2017-06","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaUnknown_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2015-09","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_VibrioEtiology_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2022-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusGenogroupII_EnvironmentalContaminationTransmissionExceptFood_Water","2011-02","13","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CyclosporaCayetanensisEtiology_PatientDeceased_WaterborneTransmission","2008-04","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Histamine_PatientDeceased_SuspectedCase_FoodborneTransmission","2003-02","9","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusGenogroupI_SuspectedCase_PersonToPersonTransmission","2019-01","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterEtiology_PatientHospitalized_ConfirmedCase_EnvironmentalContaminationTransmissionExceptFood_Water","2017-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_Indeterminate_Other_UnknownTramissionMode","2009-07","8","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2018-08","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SapovirusUnknown_PatientHospitalized_SuspectedCase_PersonToPersonTransmission","2012-11","10","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Rotavirus_PatientHospitalized_ConfirmedCase_FoodborneTransmission","2004-02","5","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterFetusEtiology_PatientHospitalized_SuspectedCase_FoodborneTransmission","2003-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_HydrochloricAcid_PatientDeceased_WaterborneTransmission","2008-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_FoodborneTransmission","1998-04","10","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_TrichinellaUnknown_ConfirmedCase_FoodborneTransmission","2012-01","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NorovirusOther_PatientDeceased_WaterborneTransmission","1978-05","21","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_FoodborneTransmission","1998-04","12","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ClostridiumPerfringensEtiology_PatientHospitalized_FoodborneTransmission","1998-01","47","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_AdenovirusUnknown_WaterborneTransmission","2012-07","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Norovirus_PatientDeceased_WaterborneTransmission","2009-09","4","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_Anisakis_PatientDeceased_ConfirmedCase_FoodborneTransmission","1999-02","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaUnknown_PatientHospitalized_FoodborneTransmission","2005-08","16","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigaToxinEColi_PatientHospitalized_ConfirmedCase_Indeterminate_Other_UnknownTramissionMode","2009-06","36","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientDeceased_EnvironmentalContaminationTransmissionExceptFood_Water","2009-10","14","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_Indeterminate_Other_UnknownTramissionMode","2023-12","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigaToxinEColi_PatientDeceased_Indeterminate_Other_UnknownTramissionMode","2009-06","38","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CryptosporidiumOther_PatientDeceased_ConfirmedCase_PersonToPersonTransmission","2021-10","2","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_ShigellaFlexneriEtiology_PatientHospitalized_SuspectedCase_FoodborneTransmission","2014-06","3","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_EColiEnteropathogenicEtiology_Indeterminate_Other_UnknownTramissionMode","2009-11","7","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
"Count_MedicalConditionIncident_CampylobacterJejuniEtiology_PatientDeceased_FoodborneTransmission","1998-05","46","[P1Y]","[]","[]","[dcAggregate/NORSNonInfectiousDisease]"
