value,date,duration,statvar,unit
133.724,2013-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.250,2013-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
134.900,2013-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.108,2013-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.185,2013-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.288,2013-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.048,2013-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.104,2013-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
135.374,2013-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.203,2014-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
136.634,2014-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.284,2014-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.122,2014-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
137.738,2014-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.413,2014-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.772,2014-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.810,2014-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.849,2014-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.746,2014-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.630,2014-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
138.762,2014-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.200,2015-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.405,2015-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.604,2015-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
139.779,2015-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
140.011,2015-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
140.761,2015-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.123,2015-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.177,2015-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.377,2015-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.214,2015-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.124,2015-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.157,2015-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.661,2016-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
141.936,2016-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.220,2016-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.419,2016-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
142.966,2016-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
143.827,2016-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.134,2016-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.333,2016-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.663,2016-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.757,2016-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
144.719,2016-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
145.039,2016-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
145.784,2017-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
146.182,2017-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
146.338,2017-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
146.581,2017-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
147.076,2017-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
147.763,2017-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
147.796,2017-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
148.229,2017-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
148.451,2017-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
148.571,2017-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
148.591,2017-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
148.926,2017-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
149.519,2018-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
149.995,2018-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
150.363,2018-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
150.674,2018-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
151.153,2018-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
151.579,2018-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
151.887,2018-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
152.119,2018-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
152.181,2018-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
152.329,2018-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
152.426,2018-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
152.799,2018-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
153.374,2019-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
153.785,2019-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
154.284,2019-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
154.579,2019-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
154.990,2019-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
155.699,2019-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
156.055,2019-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
156.085,2019-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
156.415,2019-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
156.324,2019-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
156.371,2019-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
156.562,2019-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
157.291,2020-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
157.768,2020-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
157.736,2020-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
157.650,2020-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
158.006,2020-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
158.606,2020-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
158.964,2020-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
159.200,2020-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
159.332,2020-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
159.253,2020-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.0,1999-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.8,2000-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
101.3,2000-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
102.0,2000-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
102.0,2000-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
102.1,2000-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
102.6,2000-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
103.1,2000-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
103.4,2000-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
103.3,2000-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
103.6,2000-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
103.5,2000-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
103.4,2000-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
104.2,2001-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
104.9,2001-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
105.7,2001-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
105.8,2001-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
105.9,2001-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
106.6,2001-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.0,2001-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.5,2001-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.1,2001-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.3,2001-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.4,2001-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
107.6,2001-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
108.2,2002-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
109.1,2002-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
109.6,2002-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
109.8,2002-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
109.8,2002-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.0,2002-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.4,2002-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.8,2002-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.6,2002-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.8,2002-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.8,2002-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
110.7,2002-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
111.4,2003-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
111.7,2003-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
112.1,2003-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
112.1,2003-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
112.4,2003-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
112.5,2003-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
113.0,2003-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
113.2,2003-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
112.9,2003-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
113.3,2003-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
113.0,2003-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
113.0,2003-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
113.6,2004-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
114.0,2004-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
115.0,2004-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
115.3,2004-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
115.4,2004-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
115.6,2004-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.1,2004-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.3,2004-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.3,2004-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.6,2004-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.3,2004-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.4,2004-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
116.9,2005-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
117.6,2005-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
118.3,2005-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
118.3,2005-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SAH1_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
