unit,smoking,isced11,sex,age,geo\time	2019 	2014 
PC,SM_LT20D,ED5-8,M,Y15-64,LV	13.4 	15.8 
PC,SM_LT20D,ED5-8,M,Y15-64,MT	9.3 	9.7 
PC,SM_LT20D,ED5-8,M,Y15-64,NL	6.9 	8.0 
PC,SM_LT20D,ED5-8,M,Y15-64,NO	3.2 	3.7 
PC,SM_LT20D,ED5-8,M,Y15-64,PL	5.5 	8.1 
PC,SM_LT20D,ED5-8,M,Y15-64,PT	8.8 	12.8 
PC,SM_LT20D,ED5-8,M,Y15-64,RO	19.9 	25.1 
PC,SM_LT20D,ED5-8,M,Y15-64,RS	7.4 u	: 
PC,SM_LT20D,ED5-8,M,Y15-64,SE	1.6 	3.3 
PC,SM_LT20D,ED5-8,M,Y15-64,SI	10.4 	6.5 
PC,SM_LT20D,ED5-8,M,Y15-64,SK	8.8 	15.1 
PC,SM_LT20D,ED5-8,M,Y15-64,TR	16.7 	15.4 
PC,SM_LT20D,ED5-8,M,Y15-64,UK	: 	5.8 
PC,SM_LT20D,ED5-8,M,Y18-24,AT	13.1 	17.7 
PC,SM_LT20D,ED5-8,M,Y18-24,BE	: u	6.5 u
PC,SM_LT20D,ED5-8,M,Y18-24,BG	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,CY	25.4 u	18.2 u
PC,SM_LT20D,ED5-8,M,Y18-24,CZ	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,DE	7.9 	14.1 
PC,SM_LT20D,ED5-8,M,Y18-24,DK	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,EE	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,EL	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,ES	14.1 	22.9 
PC,SM_LT20D,ED5-8,M,Y18-24,EU27_2020	11.8 	14.6 
PC,SM_LT20D,ED5-8,M,Y18-24,EU28	: 	12.8 
PC,SM_LT20D,ED5-8,M,Y18-24,FI	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,FR	15.0 	13.2 
PC,SM_LT20D,ED5-8,M,Y18-24,HR	: u	5.8 u
PC,SM_LT20D,ED5-8,M,Y18-24,HU	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,IE	12.4 	: u
PC,SM_LT20D,ED5-8,M,Y18-24,IS	: u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,IT	11.6 	11.7 u
PC,SM_LT20D,ED5-8,M,Y18-24,LT	12.3 u	24.5 u
PC,SM_LT20D,ED5-8,M,Y18-24,LU	4.6 u	: u
PC,SM_LT20D,ED5-8,M,Y18-24,LV	: u	16.7 u
PC,SM_LT20D,ED5-8,M,Y18-24,MT	4.4 	16.7 
PC,SM_LT20D,ED5-8,M,Y18-24,NL	9.3 u	18.9 u
PC,SM_LT20D,ED5-8,M,Y18-24,NO	2.9 u	0 u
PC,SM_LT20D,ED5-8,M,Y18-24,PL	3.8 	12.4 
PC,SM_LT20D,ED5-8,M,Y18-24,PT	10.6 u	17.3 u
PC,SM_LT20D,ED5-8,M,Y18-24,RO	16.9 u	19.5 u
PC,SM_LT20D,ED5-8,M,Y18-24,RS	5.3 u	: 
PC,SM_LT20D,ED5-8,M,Y18-24,SE	0 u	5.0 u
PC,SM_LT20D,ED5-8,M,Y18-24,SI	13.2 	9.4 u
PC,SM_LT20D,ED5-8,M,Y18-24,SK	1.7 u	11.2 u
PC,SM_LT20D,ED5-8,M,Y18-24,TR	14.7 	16.7 
PC,SM_LT20D,ED5-8,M,Y18-24,UK	: 	6.5 
PC,SM_LT20D,ED5-8,M,Y18-44,AT	: 	14.8 
PC,SM_LT20D,ED5-8,M,Y18-44,BE	: 	9.4 u
PC,SM_LT20D,ED5-8,M,Y18-44,BG	: 	18.3 
PC,SM_LT20D,ED5-8,M,Y18-44,CY	: 	22.0 
PC,SM_LT20D,ED5-8,M,Y18-44,CZ	: 	9.1 
PC,SM_LT20D,ED5-8,M,Y18-44,DE	: 	10.8 
PC,SM_LT20D,ED5-8,M,Y18-44,DK	: 	5.0 
PC,SM_LT20D,ED5-8,M,Y18-44,EE	: 	10.4 
PC,SM_LT20D,ED5-8,M,Y18-44,EL	: 	15.1 
PC,SM_LT20D,ED5-8,M,Y18-44,ES	: 	18.3 
PC,SM_LT20D,ED5-8,M,Y18-44,EU28	: 	12.5 
PC,SM_LT20D,ED5-8,M,Y18-44,FI	: 	5.9 
PC,SM_LT20D,ED5-8,M,Y18-44,FR	: 	19.0 
PC,SM_LT20D,ED5-8,M,Y18-44,HR	: 	12.8 
PC,SM_LT20D,ED5-8,M,Y18-44,HU	: 	14.5 
PC,SM_LT20D,ED5-8,M,Y18-44,IE	: 	5.9 
PC,SM_LT20D,ED5-8,M,Y18-44,IS	: 	2.8 
PC,SM_LT20D,ED5-8,M,Y18-44,IT	: 	16.8 
PC,SM_LT20D,ED5-8,M,Y18-44,LT	: 	14.9 
PC,SM_LT20D,ED5-8,M,Y18-44,LU	: 	7.1 
PC,SM_LT20D,ED5-8,M,Y18-44,LV	: 	15.5 
PC,SM_LT20D,ED5-8,M,Y18-44,MT	: 	12.6 
PC,SM_LT20D,ED5-8,M,Y18-44,NL	: 	8.4 
PC,SM_LT20D,ED5-8,M,Y18-44,NO	: 	2.4 
PC,SM_LT20D,ED5-8,M,Y18-44,PL	: 	8.9 
PC,SM_LT20D,ED5-8,M,Y18-44,PT	: 	13.5 
PC,SM_LT20D,ED5-8,M,Y18-44,RO	: 	25.5 
PC,SM_LT20D,ED5-8,M,Y18-44,SE	: 	2.6 
PC,SM_LT20D,ED5-8,M,Y18-44,SI	: 	7.8 
PC,SM_LT20D,ED5-8,M,Y18-44,SK	: 	17.1 
PC,SM_LT20D,ED5-8,M,Y18-44,TR	: 	16.7 
PC,SM_LT20D,ED5-8,M,Y18-44,UK	: 	6.7 
PC,SM_LT20D,ED5-8,M,Y18-64,AT	: 	11.7 
PC,SM_LT20D,ED5-8,M,Y18-64,BE	: 	7.4 u
PC,SM_LT20D,ED5-8,M,Y18-64,BG	: 	15.9 
PC,SM_LT20D,ED5-8,M,Y18-64,CY	: 	18.0 
PC,SM_LT20D,ED5-8,M,Y18-64,CZ	: 	9.7 
PC,SM_LT20D,ED5-8,M,Y18-64,DE	: 	8.6 
PC,SM_LT20D,ED5-8,M,Y18-64,DK	: 	5.4 
PC,SM_LT20D,ED5-8,M,Y18-64,EE	: 	11.9 
PC,SM_LT20D,ED5-8,M,Y18-64,EL	: 	13.6 
PC,SM_LT20D,ED5-8,M,Y18-64,ES	: 	15.9 
PC,SM_LT20D,ED5-8,M,Y18-64,EU27_2020	: 	11.7 
PC,SM_LT20D,ED5-8,M,Y18-64,EU28	: 	10.7 
PC,SM_LT20D,ED5-8,M,Y18-64,FI	: 	7.6 
PC,SM_LT20D,ED5-8,M,Y18-64,FR	: 	16.7 
PC,SM_LT20D,ED5-8,M,Y18-64,HR	: 	11.2 
PC,SM_LT20D,ED5-8,M,Y18-64,HU	: 	11.7 
PC,SM_LT20D,ED5-8,M,Y18-64,IE	: 	5.4 
PC,SM_LT20D,ED5-8,M,Y18-64,IS	: 	3.6 
PC,SM_LT20D,ED5-8,M,Y18-64,IT	: 	13.9 
PC,SM_LT20D,ED5-8,M,Y18-64,LT	: 	14.8 
PC,SM_LT20D,ED5-8,M,Y18-64,LU	: 	6.4 
PC,SM_LT20D,ED5-8,M,Y18-64,LV	: 	15.8 
PC,SM_LT20D,ED5-8,M,Y18-64,MT	: 	9.7 
PC,SM_LT20D,ED5-8,M,Y18-64,NL	: 	8.0 
PC,SM_LT20D,ED5-8,M,Y18-64,NO	: 	3.7 
PC,SM_LT20D,ED5-8,M,Y18-64,PL	: 	8.1 
PC,SM_LT20D,ED5-8,M,Y18-64,PT	: 	12.8 
PC,SM_LT20D,ED5-8,M,Y18-64,RO	: 	25.1 
PC,SM_LT20D,ED5-8,M,Y18-64,SE	: 	3.3 
PC,SM_LT20D,ED5-8,M,Y18-64,SI	: 	6.5 
PC,SM_LT20D,ED5-8,M,Y18-64,SK	: 	15.1 
PC,SM_LT20D,ED5-8,M,Y18-64,TR	: 	15.4 
PC,SM_LT20D,ED5-8,M,Y18-64,UK	: 	5.8 
PC,SM_LT20D,ED5-8,M,Y20-24,AT	12.5 	14.9 
PC,SM_LT20D,ED5-8,M,Y20-24,BE	: u	9.9 u
PC,SM_LT20D,ED5-8,M,Y20-24,BG	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,CY	25.4 u	18.2 u
PC,SM_LT20D,ED5-8,M,Y20-24,CZ	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,DE	7.4 	14.5 
PC,SM_LT20D,ED5-8,M,Y20-24,DK	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,EE	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,EL	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,ES	14.5 	23.0 
PC,SM_LT20D,ED5-8,M,Y20-24,EU27_2020	12.0 	: 
PC,SM_LT20D,ED5-8,M,Y20-24,EU28	: 	13.2 
PC,SM_LT20D,ED5-8,M,Y20-24,FI	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,FR	15.4 	14.4 
PC,SM_LT20D,ED5-8,M,Y20-24,HR	: u	5.8 u
PC,SM_LT20D,ED5-8,M,Y20-24,HU	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,IE	13.2 	: u
PC,SM_LT20D,ED5-8,M,Y20-24,IS	: u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,IT	11.6 	11.7 u
PC,SM_LT20D,ED5-8,M,Y20-24,LT	12.3 u	24.5 u
PC,SM_LT20D,ED5-8,M,Y20-24,LU	5.1 u	: u
PC,SM_LT20D,ED5-8,M,Y20-24,LV	: u	16.7 u
PC,SM_LT20D,ED5-8,M,Y20-24,MT	4.7 u	18.4 u
PC,SM_LT20D,ED5-8,M,Y20-24,NL	9.3 u	20.0 u
PC,SM_LT20D,ED5-8,M,Y20-24,NO	2.9 u	0 u
PC,SM_LT20D,ED5-8,M,Y20-24,PL	3.9 	12.4 
PC,SM_LT20D,ED5-8,M,Y20-24,PT	11.1 u	17.4 u
PC,SM_LT20D,ED5-8,M,Y20-24,RO	16.9 u	19.5 u
PC,SM_LT20D,ED5-8,M,Y20-24,RS	5.6 u	: 
PC,SM_LT20D,ED5-8,M,Y20-24,SE	0 u	5.0 u
PC,SM_LT20D,ED5-8,M,Y20-24,SI	14.6 	9.6 u
PC,SM_LT20D,ED5-8,M,Y20-24,SK	1.7 u	11.5 u
PC,SM_LT20D,ED5-8,M,Y20-24,TR	14.4 	16.7 
PC,SM_LT20D,ED5-8,M,Y20-24,UK	: 	6.5 
PC,SM_LT20D,ED5-8,M,Y25-29,AT	20.4 	16.5 
PC,SM_LT20D,ED5-8,M,Y25-29,BE	11.9 	13.5 u
PC,SM_LT20D,ED5-8,M,Y25-29,BG	16.6 u	18.8 u
PC,SM_LT20D,ED5-8,M,Y25-29,CY	26.7 	34.2 
PC,SM_LT20D,ED5-8,M,Y25-29,CZ	3.1 u	6.4 u
PC,SM_LT20D,ED5-8,M,Y25-29,DE	15.7 	9.0 
PC,SM_LT20D,ED5-8,M,Y25-29,DK	4.6 	6.0 
PC,SM_LT20D,ED5-8,M,Y25-29,EE	2.7 u	11.4 
PC,SM_LT20D,ED5-8,M,Y25-29,EL	23.0 	10.3 
PC,SM_LT20D,ED5-8,M,Y25-29,ES	19.5 	20.5 
PC,SM_LT20D,ED5-8,M,Y25-29,EU27_2020	14.4 	: 
PC,SM_LT20D,ED5-8,M,Y25-29,EU28	: 	12.8 
PC,SM_LT20D,ED5-8,M,Y25-29,FI	5.1 u	10.0 
PC,SM_LT20D,ED5-8,M,Y25-29,FR	20.1 	23.5 
PC,SM_LT20D,ED5-8,M,Y25-29,HR	9.2 u	4.3 u
PC,SM_LT20D,ED5-8,M,Y25-29,HU	5.6 u	16.9 
PC,SM_LT20D,ED5-8,M,Y25-29,IE	13.8 	10.6 
PC,SM_LT20D,ED5-8,M,Y25-29,IS	0 u	0 
PC,SM_LT20D,ED5-8,M,Y25-29,IT	17.5 	21.6 
PC,SM_LT20D,ED5-8,M,Y25-29,LT	9.9 	19.5 
PC,SM_LT20D,ED5-8,M,Y25-29,LU	7.7 	14.8 
PC,SM_LT20D,ED5-8,M,Y25-29,LV	14.2 	18.9 
PC,SM_LT20D,ED5-8,M,Y25-29,MT	9.2 	10.1 u
PC,SM_LT20D,ED5-8,M,Y25-29,NL	6.9 	7.3 
PC,SM_LT20D,ED5-8,M,Y25-29,NO	1.7 	0 
PC,SM_LT20D,ED5-8,M,Y25-29,PL	4.3 	8.8 
PC,SM_LT20D,ED5-8,M,Y25-29,PT	5.3 	2.6 
PC,SM_LT20D,ED5-8,M,Y25-29,RO	20.6 	18.5 
PC,SM_LT20D,ED5-8,M,Y25-29,RS	6.5 u	: 
PC,SM_LT20D,ED5-8,M,Y25-29,SE	3.7 	1.9 
PC,SM_LT20D,ED5-8,M,Y25-29,SI	12.0 	7.7 
PC,SM_LT20D,ED5-8,M,Y25-29,SK	15.5 	15.8 
PC,SM_LT20D,ED5-8,M,Y25-29,TR	17.0 	15.7 
PC,SM_LT20D,ED5-8,M,Y25-29,UK	: 	5.7 
PC,SM_LT20D,ED5-8,M,Y25-34,AT	16.0 	15.9 
PC,SM_LT20D,ED5-8,M,Y25-34,BE	12.0 	12.9 u
PC,SM_LT20D,ED5-8,M,Y25-34,BG	18.7 	18.5 
PC,SM_LT20D,ED5-8,M,Y25-34,CY	24.8 	26.4 
PC,SM_LT20D,ED5-8,M,Y25-34,CZ	4.0 	9.5 
PC,SM_LT20D,ED5-8,M,Y25-34,DE	14.6 	10.2 
PC,SM_LT20D,ED5-8,M,Y25-34,DK	3.7 	5.7 
PC,SM_LT20D,ED5-8,M,Y25-34,EE	4.7 	10.4 
PC,SM_LT20D,ED5-8,M,Y25-34,EL	19.2 	13.0 
PC,SM_LT20D,ED5-8,M,Y25-34,ES	16.6 	19.9 
PC,SM_LT20D,ED5-8,M,Y25-34,EU27_2020	13.6 	14.1 
PC,SM_LT20D,ED5-8,M,Y25-34,EU28	: 	13.1 
PC,SM_LT20D,ED5-8,M,Y25-34,FI	4.0 	6.9 
PC,SM_LT20D,ED5-8,M,Y25-34,FR	20.4 	22.5 
PC,SM_LT20D,ED5-8,M,Y25-34,HR	7.2 	13.2 
PC,SM_LT20D,ED5-8,M,Y25-34,HU	4.9 	16.1 
PC,SM_LT20D,ED5-8,M,Y25-34,IE	11.3 	7.7 
PC,SM_LT20D,ED5-8,M,Y25-34,IS	3.5 	2.2 
PC,SM_LT20D,ED5-8,M,Y25-34,IT	16.3 	17.5 
PC,SM_LT20D,ED5-8,M,Y25-34,LT	11.3 	15.4 
PC,SM_LT20D,ED5-8,M,Y25-34,LU	5.6 	9.8 
PC,SM_LT20D,ED5-8,M,Y25-34,LV	15.0 	16.0 
PC,SM_LT20D,ED5-8,M,Y25-34,MT	10.9 	12.1 
PC,SM_LT20D,ED5-8,M,Y25-34,NL	7.7 	6.2 
PC,SM_LT20D,ED5-8,M,Y25-34,NO	1.5 	1.1 
PC,SM_LT20D,ED5-8,M,Y25-34,PL	6.0 	9.6 
PC,SM_LT20D,ED5-8,M,Y25-34,PT	5.7 	14.4 
PC,SM_LT20D,ED5-8,M,Y25-34,RO	22.5 	22.8 
PC,SM_LT20D,ED5-8,M,Y25-34,RS	8.8 u	: 
PC,SM_LT20D,ED5-8,M,Y25-34,SE	2.0 	3.0 
PC,SM_LT20D,ED5-8,M,Y25-34,SI	12.6 	7.1 
PC,SM_LT20D,ED5-8,M,Y25-34,SK	14.4 	17.3 
PC,SM_LT20D,ED5-8,M,Y25-34,TR	17.6 	17.0 
PC,SM_LT20D,ED5-8,M,Y25-34,UK	: 	8.1 
PC,SM_LT20D,ED5-8,M,Y25-64,AT	: 	11.1 
PC,SM_LT20D,ED5-8,M,Y25-64,BE	: 	7.5 u
PC,SM_LT20D,ED5-8,M,Y25-64,BG	: 	15.9 
PC,SM_LT20D,ED5-8,M,Y25-64,CY	: 	18.0 
PC,SM_LT20D,ED5-8,M,Y25-64,CZ	: 	10.0 
PC,SM_LT20D,ED5-8,M,Y25-64,DE	: 	8.4 
PC,SM_LT20D,ED5-8,M,Y25-64,DK	: 	5.6 
PC,SM_LT20D,ED5-8,M,Y25-64,EE	: 	12.0 
PC,SM_LT20D,ED5-8,M,Y25-64,EL	: 	13.2 
PC,SM_LT20D,ED5-8,M,Y25-64,ES	: 	15.5 
PC,SM_LT20D,ED5-8,M,Y25-64,EU27_2020	: 	11.5 
PC,SM_LT20D,ED5-8,M,Y25-64,EU28	: 	10.6 
PC,SM_LT20D,ED5-8,M,Y25-64,FI	: 	7.4 
PC,SM_LT20D,ED5-8,M,Y25-64,FR	: 	17.2 
PC,SM_LT20D,ED5-8,M,Y25-64,HR	: 	11.6 
PC,SM_LT20D,ED5-8,M,Y25-64,HU	: 	10.9 
PC,SM_LT20D,ED5-8,M,Y25-64,IE	: 	5.7 
PC,SM_LT20D,ED5-8,M,Y25-64,IS	: 	3.4 
PC,SM_LT20D,ED5-8,M,Y25-64,IT	: 	14.0 
PC,SM_LT20D,ED5-8,M,Y25-64,LT	: 	14.2 
PC,SM_LT20D,ED5-8,M,Y25-64,LU	: 	6.3 
PC,SM_LT20D,ED5-8,M,Y25-64,LV	: 	15.8 
PC,SM_LT20D,ED5-8,M,Y25-64,MT	: 	8.2 
PC,SM_LT20D,ED5-8,M,Y25-64,NL	: 	7.4 
PC,SM_LT20D,ED5-8,M,Y25-64,NO	: 	3.8 
PC,SM_LT20D,ED5-8,M,Y25-64,PL	: 	7.9 
PC,SM_LT20D,ED5-8,M,Y25-64,PT	: 	12.6 
PC,SM_LT20D,ED5-8,M,Y25-64,RO	: 	25.4 
PC,SM_LT20D,ED5-8,M,Y25-64,SE	: 	3.2 
PC,SM_LT20D,ED5-8,M,Y25-64,SI	: 	6.3 
PC,SM_LT20D,ED5-8,M,Y25-64,SK	: 	15.5 
PC,SM_LT20D,ED5-8,M,Y25-64,TR	: 	15.2 
PC,SM_LT20D,ED5-8,M,Y25-64,UK	: 	5.7 
PC,SM_LT20D,ED5-8,M,Y35-44,AT	9.7 	12.3 
PC,SM_LT20D,ED5-8,M,Y35-44,BE	8.8 	7.8 u
PC,SM_LT20D,ED5-8,M,Y35-44,BG	12.3 	18.3 
PC,SM_LT20D,ED5-8,M,Y35-44,CY	16.9 	16.7 
PC,SM_LT20D,ED5-8,M,Y35-44,CZ	10.3 	9.6 
PC,SM_LT20D,ED5-8,M,Y35-44,DE	14.8 	11.0 
PC,SM_LT20D,ED5-8,M,Y35-44,DK	2.9 	4.9 
PC,SM_LT20D,ED5-8,M,Y35-44,EE	8.6 	10.7 
PC,SM_LT20D,ED5-8,M,Y35-44,EL	13.9 	16.0 
PC,SM_LT20D,ED5-8,M,Y35-44,ES	15.1 	16.5 
PC,SM_LT20D,ED5-8,M,Y35-44,EU27_2020	12.5 	13.1 
PC,SM_LT20D,ED5-8,M,Y35-44,EU28	: 	11.8 
PC,SM_LT20D,ED5-8,M,Y35-44,FI	6.6 	4.1 
PC,SM_LT20D,ED5-8,M,Y35-44,FR	18.6 	17.7 
PC,SM_LT20D,ED5-8,M,Y35-44,HR	10.1 	14.5 
PC,SM_LT20D,ED5-8,M,Y35-44,HU	11.1 	10.7 
PC,SM_LT20D,ED5-8,M,Y35-44,IE	5.4 	5.2 
PC,SM_LT20D,ED5-8,M,Y35-44,IS	2.5 	2.7 
PC,SM_LT20D,ED5-8,M,Y35-44,IT	11.9 	17.0 
PC,SM_LT20D,ED5-8,M,Y35-44,LT	14.2 	12.3 
PC,SM_LT20D,ED5-8,M,Y35-44,LU	8.3 	4.3 
PC,SM_LT20D,ED5-8,M,Y35-44,LV	9.2 	14.7 
PC,SM_LT20D,ED5-8,M,Y35-44,MT	11.1 	10.4 
PC,SM_LT20D,ED5-8,M,Y35-44,NL	9.2 	8.3 
PC,SM_LT20D,ED5-8,M,Y35-44,NO	4.6 	3.7 
PC,SM_LT20D,ED5-8,M,Y35-44,PL	5.1 	7.5 
PC,SM_LT20D,ED5-8,M,Y35-44,PT	7.3 	12.2 
PC,SM_LT20D,ED5-8,M,Y35-44,RO	20.8 	29.8 
PC,SM_LT20D,ED5-8,M,Y35-44,RS	6.3 u	: 
PC,SM_LT20D,ED5-8,M,Y35-44,SE	0.5 	2.1 
PC,SM_LT20D,ED5-8,M,Y35-44,SI	10.9 	8.3 
PC,SM_LT20D,ED5-8,M,Y35-44,SK	6.5 	18.8 
PC,SM_LT20D,ED5-8,M,Y35-44,TR	19.0 	16.2 
PC,SM_LT20D,ED5-8,M,Y35-44,UK	: 	5.4 
PC,SM_LT20D,ED5-8,M,Y45-54,AT	6.9 	8.5 
PC,SM_LT20D,ED5-8,M,Y45-54,BE	9.2 	4.1 u
PC,SM_LT20D,ED5-8,M,Y45-54,BG	14.7 	17.6 
PC,SM_LT20D,ED5-8,M,Y45-54,CY	8.7 	11.2 
PC,SM_LT20D,ED5-8,M,Y45-54,CZ	5.3 	13.9 
PC,SM_LT20D,ED5-8,M,Y45-54,DE	9.4 	6.7 
PC,SM_LT20D,ED5-8,M,Y45-54,DK	5.9 	5.9 
PC,SM_LT20D,ED5-8,M,Y45-54,EE	9.5 	14.1 
PC,SM_LT20D,ED5-8,M,Y45-54,EL	8.3 	11.9 
PC,SM_LT20D,ED5-8,M,Y45-54,ES	12.6 	12.0 
PC,SM_LT20D,ED5-8,M,Y45-54,EU27_2020	9.3 	9.4 
PC,SM_LT20D,ED5-8,M,Y45-54,EU28	: 	8.7 
PC,SM_LT20D,ED5-8,M,Y45-54,FI	5.9 	9.6 
PC,SM_LT20D,ED5-8,M,Y45-54,FR	10.5 	14.7 
PC,SM_LT20D,ED5-8,M,Y45-54,HR	7.5 u	10.0 
PC,SM_LT20D,ED5-8,M,Y45-54,HU	3.9 	8.5 
PC,SM_LT20D,ED5-8,M,Y45-54,IE	5.1 	4.2 
PC,SM_LT20D,ED5-8,M,Y45-54,IS	1.5 	3.2 
PC,SM_LT20D,ED5-8,M,Y45-54,IT	9.9 	10.9 
PC,SM_LT20D,ED5-8,M,Y45-54,LT	15.9 	13.7 
PC,SM_LT20D,ED5-8,M,Y45-54,LU	6.0 	6.3 
PC,SM_LT20D,ED5-8,M,Y45-54,LV	19.5 	13.9 
PC,SM_LT20D,ED5-8,M,Y45-54,MT	5.9 	0 
PC,SM_LT20D,ED5-8,M,Y45-54,NL	4.8 	5.6 
PC,SM_LT20D,ED5-8,M,Y45-54,NO	2.8 	6.3 
PC,SM_LT20D,ED5-8,M,Y45-54,PL	4.4 	4.8 
PC,SM_LT20D,ED5-8,M,Y45-54,PT	10.9 	10.0 
PC,SM_LT20D,ED5-8,M,Y45-54,RO	19.3 	25.0 
PC,SM_LT20D,ED5-8,M,Y45-54,RS	7.0 u	: 
PC,SM_LT20D,ED5-8,M,Y45-54,SE	1.9 	5.8 
PC,SM_LT20D,ED5-8,M,Y45-54,SI	8.9 	4.0 
PC,SM_LT20D,ED5-8,M,Y45-54,SK	7.4 	13.9 
PC,SM_LT20D,ED5-8,M,Y45-54,TR	12.0 	11.3 
PC,SM_LT20D,ED5-8,M,Y45-54,UK	: 	5.5 
PC,SM_LT20D,ED5-8,M,Y45-64,AT	6.7 	7.1 
PC,SM_LT20D,ED5-8,M,Y45-64,BE	6.8 	4.7 u
PC,SM_LT20D,ED5-8,M,Y45-64,BG	17.7 	12.7 
PC,SM_LT20D,ED5-8,M,Y45-64,CY	8.9 	9.5 
PC,SM_LT20D,ED5-8,M,Y45-64,CZ	4.8 	10.8 
PC,SM_LT20D,ED5-8,M,Y45-64,DE	8.7 	6.5 
PC,SM_LT20D,ED5-8,M,Y45-64,DK	6.4 	5.9 
PC,SM_LT20D,ED5-8,M,Y45-64,EE	12.2 	13.7 
PC,SM_LT20D,ED5-8,M,Y45-64,EL	7.7 	11.5 
PC,SM_LT20D,ED5-8,M,Y45-64,ES	12.7 	11.8 
PC,SM_LT20D,ED5-8,M,Y45-64,EU27_2020	8.8 	8.8 
PC,SM_LT20D,ED5-8,M,Y45-64,EU28	: 	8.1 
PC,SM_LT20D,ED5-8,M,Y45-64,FI	4.2 	9.8 
PC,SM_LT20D,ED5-8,M,Y45-64,FR	9.1 	12.3 
PC,SM_LT20D,ED5-8,M,Y45-64,HR	5.0 	8.8 
PC,SM_LT20D,ED5-8,M,Y45-64,HU	4.2 	7.3 
PC,SM_LT20D,ED5-8,M,Y45-64,IE	4.2 	4.3 
PC,SM_LT20D,ED5-8,M,Y45-64,IS	1.1 	4.5 
PC,SM_LT20D,ED5-8,M,Y45-64,IT	8.8 	10.0 
PC,SM_LT20D,ED5-8,M,Y45-64,LT	17.2 	14.6 
PC,SM_LT20D,ED5-8,M,Y45-64,LU	5.4 	5.2 
PC,SM_LT20D,ED5-8,M,Y45-64,LV	15.5 	16.4 
PC,SM_LT20D,ED5-8,M,Y45-64,MT	6.8 	0.8 
PC,SM_LT20D,ED5-8,M,Y45-64,NL	5.0 	7.5 
PC,SM_LT20D,ED5-8,M,Y45-64,NO	3.3 	5.7 
PC,SM_LT20D,ED5-8,M,Y45-64,PL	5.7 	5.6 
PC,SM_LT20D,ED5-8,M,Y45-64,PT	11.8 	11.4 
PC,SM_LT20D,ED5-8,M,Y45-64,RO	16.8 	24.2 
PC,SM_LT20D,ED5-8,M,Y45-64,RS	7.3 u	: 
PC,SM_LT20D,ED5-8,M,Y45-64,SE	2.2 	4.4 
PC,SM_LT20D,ED5-8,M,Y45-64,SI	8.1 	3.7 
PC,SM_LT20D,ED5-8,M,Y45-64,SK	8.0 	10.7 
PC,SM_LT20D,ED5-8,M,Y45-64,TR	12.7 	10.1 
PC,SM_LT20D,ED5-8,M,Y45-64,UK	: 	4.4 
PC,SM_LT20D,ED5-8,M,Y55-64,AT	6.4 	5.2 
PC,SM_LT20D,ED5-8,M,Y55-64,BE	3.7 	5.6 u
PC,SM_LT20D,ED5-8,M,Y55-64,BG	20.8 	7.4 
PC,SM_LT20D,ED5-8,M,Y55-64,CY	9.1 	7.7 
PC,SM_LT20D,ED5-8,M,Y55-64,CZ	4.0 	7.5 
PC,SM_LT20D,ED5-8,M,Y55-64,DE	8.1 	6.1 
PC,SM_LT20D,ED5-8,M,Y55-64,DK	7.0 	6.0 
PC,SM_LT20D,ED5-8,M,Y55-64,EE	14.5 	13.2 
PC,SM_LT20D,ED5-8,M,Y55-64,EL	7.0 	10.9 
PC,SM_LT20D,ED5-8,M,Y55-64,ES	12.7 	11.6 
PC,SM_LT20D,ED5-8,M,Y55-64,EU27_2020	8.1 	8.1 
PC,SM_LT20D,ED5-8,M,Y55-64,EU28	: 	7.2 
PC,SM_LT20D,ED5-8,M,Y55-64,FI	2.9 	10.0 
PC,SM_LT20D,ED5-8,M,Y55-64,FR	7.0 	9.0 
PC,SM_LT20D,ED5-8,M,Y55-64,HR	2.7 	6.9 
PC,SM_LT20D,ED5-8,M,Y55-64,HU	4.6 	5.9 
PC,SM_LT20D,ED5-8,M,Y55-64,IE	3.1 	4.4 
PC,SM_LT20D,ED5-8,M,Y55-64,IS	0.6 	5.9 
PC,SM_LT20D,ED5-8,M,Y55-64,IT	7.2 	8.7 
PC,SM_LT20D,ED5-8,M,Y55-64,LT	18.8 	15.6 
PC,SM_LT20D,ED5-8,M,Y55-64,LU	4.2 	3.3 
PC,SM_LT20D,ED5-8,M,Y55-64,LV	11.1 	19.1 
PC,SM_LT20D,ED5-8,M,Y55-64,MT	8.6 u	2.5 u
PC,SM_LT20D,ED5-8,M,Y55-64,NL	5.4 	9.7 
