"Units","MeasurementMethods","ScalingFactors","NumPlaces","StatVar","MinDate","observationPeriods"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationUnknownBias_IsHateCrime_OffenderRaceWhiteAlone","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1378","Offense_Count_CriminalIncidents_BiasMotivationSingleBias_Burglary_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_LocationOfCrimeConvenienceStore","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","21","Count_CriminalIncidents_BiasMotivationReligion_TheftFromMotorVehicle_IsHateCrime_Islam","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","41","Offense_Count_CriminalIncidents_SimpleAssault_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","311","Count_CriminalIncidents_BiasMotivationDisabilityStatus_Intimidation_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","35","Victim_Count_CriminalIncidents_BiasMotivationReligion_Rape_IsHateCrime","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","20","Count_CriminalIncidents_BiasMotivationMultipleBias_IsHateCrime_LocationOfCrimeGroceryStoreOrSupermarket","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","179","Offense_Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstPerson_IsHateCrime_Protestantism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","532","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceUnknownRace_Catholicism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Count_CriminalIncidents_BiasMotivationReligion_StatutoryRape_IsHateCrime_Judaism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1","Count_CriminalIncidents_BiasMotivationGender_HumanTraffickingInvoluntaryServitude_IsHateCrime_Female","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_JehovahsWitnesses_VictimTypeSociety","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","272","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_LocationOfCrimePrisons","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Victim_Count_CriminalIncidents_BiasMotivationRace_SexualAssaultWithAnObject_IsHateCrime_AmericanIndianOrAlaskaNativeAlone","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","508","Victim_Count_CriminalIncidents_BiasMotivationSingleBias_Shoplifting_IsHateCrime","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_ExtortionOrBlackmail_IsHateCrime","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Victim_Count_CriminalIncidents_BiasMotivationGender_StolenPropertyOffenses_IsHateCrime_Female","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","69","Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_OffenderEthnicityNotHispanicOrLatino_Bisexual","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Victim_Count_CriminalIncidents_BiasMotivationGender_ExtortionOrBlackmail_IsHateCrime_GenderNonConforming","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_MultipleReligion_VictimTypeLawEnforcementOfficer","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","193","Offender_Count_CriminalIncidents_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_KnownOffender","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationGender_ExtortionOrBlackmail_IsHateCrime_Male","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","207","Count_CriminalIncidents_BiasMotivationRace_Shoplifting_IsHateCrime_WhiteAlone","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","32","Victim_Count_CriminalIncidents_BiasMotivationReligion_IdentityTheft_IsHateCrime","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1390","Count_CriminalIncidents_Burglary_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1","Victim_Count_CriminalIncidents_BiasMotivationReligion_MurderAndNonNegligentManslaughter_IsHateCrime_Catholicism","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","160","Offense_Count_CriminalIncidents_Robbery_IsHateCrime_OffenderEthnicityNotHispanicOrLatino","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","22","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceUnknownRace_Buddhism","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Count_CriminalIncidents_BiasMotivationDisabilityStatus_ExtortionOrBlackmail_IsHateCrime_MentalDisability","2009","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Count_CriminalIncidents_BiasMotivationRace_IdentityTheft_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","268","Count_CriminalIncidents_BiasMotivationRace_CrimeAgainstProperty_IsHateCrime_Arab","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","198","Count_CriminalIncidents_BiasMotivationReligion_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OtherChristian","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationMultipleBias_IsHateCrime_LocationOfCrimeDockOrWharfOrFreightOrModalTerminal","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Offender_Count_CriminalIncidents_TheftFromCoinOperatedMachineOrDevice_IsHateCrime_KnownOffender","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_AssistingOrPromotingProstitution_IsHateCrime","2023","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1636","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_LocationOfCrimePlaceOfWorship","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Victim_Count_CriminalIncidents_BiasMotivationRace_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_AsianAlone","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","146","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_LocationOfCrimeUnclassifiedLocation","1998","[P1Y]"
"[]","[DataCommonsAggregate]","[]","403","Offense_Count_CriminalIncidents_BiasMotivationRace_Arson_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","61","Offense_Count_CriminalIncidents_NotSpecified_IsHateCrime_VictimTypeReligiousOrganization","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","858","Offense_Count_CriminalIncidents_Burglary_IsHateCrime_OffenderRaceUnknownRace","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","39","Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_MultipleReligion","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","311","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_Intimidation_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","13","Count_CriminalIncidents_BiasMotivationRace_TheftFromMotorVehicle_IsHateCrime_TwoOrMoreRaces","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","601","Count_CriminalIncidents_IsHateCrime_OffenderRaceAsianAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","247","Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstPerson_IsHateCrime_Catholicism","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Offense_Count_CriminalIncidents_BiasMotivationReligion_AnimalCruelty_IsHateCrime_Catholicism","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","10","Count_CriminalIncidents_BiasMotivationSexualOrientation_Shoplifting_IsHateCrime_Heterosexual","2011","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_Lesbian","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Offense_Count_CriminalIncidents_BiasMotivationRace_TheftFromCoinOperatedMachineOrDevice_IsHateCrime_AmericanIndianOrAlaskaNativeAlone","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","151","Offense_Count_CriminalIncidents_MurderAndNonNegligentManslaughter_IsHateCrime_OffenderRaceWhiteAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","111","Count_CriminalIncidents_BiasMotivationGender_CrimeAgainstProperty_IsHateCrime_Female","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","948","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","22","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceUnknownRace_Buddhism","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationReligion_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime_OtherChristian","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","36","Count_CriminalIncidents_BiasMotivationRace_IsHateCrime_Arab_VictimTypeSociety","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","37","Victim_Count_CriminalIncidents_BiasMotivationReligion_CrimeAgainstPerson_IsHateCrime_JehovahsWitnesses","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Offense_Count_CriminalIncidents_Robbery_IsHateCrime_VictimTypeGovernment","2003","[P1Y]"
"[]","[DataCommonsAggregate]","[]","66","Victim_Count_CriminalIncidents_BiasMotivationGender_AggravatedAssault_IsHateCrime_GenderNonConforming","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1304","Count_CriminalIncidents_BiasMotivationEthnicity_SimpleAssault_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","15","Victim_Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_Rape_IsHateCrime","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationReligion_TheftFromBuilding_IsHateCrime_Hinduism","2021","[P1Y]"
"[]","[DataCommonsAggregate]","[]","39","Offense_Count_CriminalIncidents_BiasMotivationRace_SimpleAssault_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","56","Offense_Count_CriminalIncidents_BiasMotivationRace_MurderAndNonNegligentManslaughter_IsHateCrime_WhiteAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","531","Offense_Count_CriminalIncidents_AllOtherLarceny_IsHateCrime_OffenderRaceUnknownRace","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","80","Victim_Count_CriminalIncidents_PornographyOrObsceneMaterial_IsHateCrime","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceAsianAlone_Buddhism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","122","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_Intimidation_IsHateCrime_Heterosexual","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","13","Offense_Count_CriminalIncidents_BiasMotivationGender_AllOtherLarceny_IsHateCrime_Male","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","360","Offense_Count_CriminalIncidents_MotorVehicleTheft_IsHateCrime","1992","[P1Y]"
"[]","[DataCommonsAggregate]","[]","8","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_IdentityTheft_IsHateCrime","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","33","Victim_Count_CriminalIncidents_BiasMotivationGender_AggravatedAssault_IsHateCrime_Male","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_PurseSnatching_IsHateCrime_Bisexual","2008","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Offense_Count_CriminalIncidents_BiasMotivationReligion_KidnappingOrAbduction_IsHateCrime_Judaism","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1128","Offense_Count_CriminalIncidents_BiasMotivationRace_AggravatedAssault_IsHateCrime_WhiteAlone","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Victim_Count_CriminalIncidents_BiasMotivationReligion_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_MultipleReligion","2004","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7","Victim_Count_CriminalIncidents_BiasMotivationEthnicity_PocketPicking_IsHateCrime_HispanicOrLatino","2005","[P1Y]"
"[]","[DataCommonsAggregate]","[]","56","Offense_Count_CriminalIncidents_BiasMotivationRace_StolenPropertyOffenses_IsHateCrime_WhiteAlone","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1","Victim_Count_CriminalIncidents_BiasMotivationRace_WireFraud_IsHateCrime_Arab","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","13","Offense_Count_CriminalIncidents_BiasMotivationReligion_AggravatedAssault_IsHateCrime_Buddhism","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","85","Offense_Count_CriminalIncidents_TheftFromBuilding_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Victim_Count_CriminalIncidents_BiasMotivationSexualOrientation_Embezzlement_IsHateCrime","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Victim_Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_SexualAssaultWithAnObject_IsHateCrime","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Offense_Count_CriminalIncidents_BiasMotivationReligion_StatutoryRape_IsHateCrime_Judaism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_Catholicism","2024","[P1Y]"
"[]","[DataCommonsAggregate]","[]","809","Offense_Count_CriminalIncidents_BiasMotivationReligion_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_OtherReligion","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6738","Offender_Count_CriminalIncidents_IsHateCrime_KnownOffenderRace","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","65","Victim_Count_CriminalIncidents_BiasMotivationReligion_AllOtherLarceny_IsHateCrime_OtherReligion","1993","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_BiasMotivationEthnicity_PurseSnatching_IsHateCrime_HispanicOrLatino","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Count_CriminalIncidents_BiasMotivationGender_CrimeAgainstSociety_IsHateCrime_Transgender","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","876","Count_CriminalIncidents_BiasMotivationSexualOrientation_IsHateCrime_OffenderEthnicityNotHispanicOrLatino","2013","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1431","Count_CriminalIncidents_BiasMotivationEthnicity_Intimidation_IsHateCrime_HispanicOrLatino","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Victim_Count_CriminalIncidents_BiasMotivationReligion_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_OtherReligion","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","47","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_ExtortionOrBlackmail_IsHateCrime","1997","[P1Y]"
"[]","[DataCommonsAggregate]","[]","31","Count_CriminalIncidents_BiasMotivationTransgenderOrGenderNonConforming_MotorVehicleTheft_IsHateCrime","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","169","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceWhiteAlone_Sikhism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationReligion_AnimalCruelty_IsHateCrime_OtherChristian","2022","[P1Y]"
"[]","[DataCommonsAggregate]","[]","105","Count_CriminalIncidents_BiasMotivationDisabilityStatus_AllOtherLarceny_IsHateCrime_MentalDisability","2001","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_MurderAndNonNegligentManslaughter_IsHateCrime_PhysicalDisability","2008","[P1Y]"
"[]","[DataCommonsAggregate]","[]","29","Count_CriminalIncidents_BiasMotivationReligion_Shoplifting_IsHateCrime_Islam","1998","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_ExtortionOrBlackmail_IsHateCrime_OffenderRaceAsianAlone","2009","[P1Y]"
"[]","[DataCommonsAggregate]","[]","29","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderEthnicityHispanicOrLatino_OtherReligion","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","76","Offense_Count_CriminalIncidents_BiasMotivationDisabilityStatus_AllOtherLarceny_IsHateCrime_PhysicalDisability","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","24","Victim_Count_CriminalIncidents_BiasMotivationRace_CreditCardOrAutomatedTellerMachineFraud_IsHateCrime_AmericanIndianOrAlaskaNativeAlone","2008","[P1Y]"
"[]","[DataCommonsAggregate]","[]","17","Offense_Count_CriminalIncidents_BiasMotivationRace_Shoplifting_IsHateCrime_NativeHawaiianOrOtherPacificIslanderAlone","2014","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_Arson_IsHateCrime_PhysicalDisability","2000","[P1Y]"
"[]","[DataCommonsAggregate]","[]","7109","Offender_Count_CriminalIncidents_IsHateCrime_KnownOffenderEthnicity","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationMultipleBias_Impersonation_IsHateCrime","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceAmericanIndianOrAlaskaNativeAlone_EasternChristianity","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","158","Offense_Count_CriminalIncidents_BiasMotivationReligion_TheftFromMotorVehicle_IsHateCrime","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","132","Offense_Count_CriminalIncidents_BiasMotivationRace_MurderAndNonNegligentManslaughter_IsHateCrime","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","24","Count_CriminalIncidents_BiasMotivationGender_IsHateCrime_LocationOfCrimeGovernmentOrPublicBuilding","2012","[P1Y]"
"[]","[DataCommonsAggregate]","[]","1630","Count_CriminalIncidents_IsHateCrime_VictimTypeReligiousOrganization","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Offense_Count_CriminalIncidents_HackingOrComputerInvasion_IsHateCrime","2017","[P1Y]"
"[]","[DataCommonsAggregate]","[]","119","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_Hinduism","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","9","Offense_Count_CriminalIncidents_BiasMotivationEthnicity_TheftOfMotorVehiclePartsOrAccessories_IsHateCrime_HispanicOrLatino","2006","[P1Y]"
"[]","[DataCommonsAggregate]","[]","40","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceBlackOrAfricanAmericanAlone_OtherChristian","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","144","Victim_Count_CriminalIncidents_BiasMotivationDisabilityStatus_DestructionOrDamageOrVandalismOfProperty_IsHateCrime_MentalDisability","2000","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Offense_Count_CriminalIncidents_BiasMotivationRace_Sodomy_IsHateCrime","1995","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Offense_Count_CriminalIncidents_PocketPicking_IsHateCrime_OffenderEthnicityHispanicOrLatino","2020","[P1Y]"
"[]","[DataCommonsAggregate]","[]","2055","Offender_Count_CriminalIncidents_BiasMotivationOtherRaceOrEthnicity_IsHateCrime_KnownOffender","1991","[P1Y]"
"[]","[DataCommonsAggregate]","[]","4","Offense_Count_CriminalIncidents_BiasMotivationSexualOrientation_Incest_IsHateCrime","1999","[P1Y]"
"[]","[DataCommonsAggregate]","[]","3","Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_LocationOfCrimeMilitaryInstallation","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","280","Count_CriminalIncidents_FalsePretenseOrSwindleOrConfidenceGame_IsHateCrime","1996","[P1Y]"
"[]","[DataCommonsAggregate]","[]","37","Count_CriminalIncidents_BiasMotivationReligion_Intimidation_IsHateCrime_EasternChristianity","2016","[P1Y]"
"[]","[DataCommonsAggregate]","[]","5","Count_CriminalIncidents_BiasMotivationDisabilityStatus_IsHateCrime_LocationOfCrimeChildCare","2015","[P1Y]"
"[]","[DataCommonsAggregate]","[]","52","Count_CriminalIncidents_BiasMotivationMultipleBias_AllOtherLarceny_IsHateCrime","1998","[P1Y]"
"[]","[DataCommonsAggregate]","[]","11","Offense_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime_OffenderRaceAsianAlone_OtherChristian","2018","[P1Y]"
"[]","[DataCommonsAggregate]","[]","6","Count_CriminalIncidents_BiasMotivationDisabilityStatus_NegligentManslaughter_IsHateCrime_PhysicalDisability","2019","[P1Y]"
"[]","[DataCommonsAggregate]","[]","27","Offense_Count_CriminalIncidents_BiasMotivationSingleBias_TheftFromCoinOperatedMachineOrDevice_IsHateCrime","1999","[P1Y]"
