RESIDENT POPULATION OF STATES (by single year to 85+ and sex):
July 1, 1981 estimates
 Source: Population Distribution Branch and Population Estimates Branch
         U.S. Bureau of the Census
Release date:  June 4, 1996 

The July 1981 intercensal estimates in this file are consistent 
with and described in Current Population Reports, Series P25-1106.
---------------------------------------------------------------------------
File Layout

Field
Location         Length        Field

1-2              2             FIPS Code state
3-6              4             Blank
7-8              2             State postal abbreviation
9-10             3             Blank
11-12            2             Age  (85 = 85+)
25    MA 14       93668       47793       45875
25    MA 15       97790       50061       47729
25    MA 16      102581       51920       50661
25    MA 17      105925       54301       51624
25    MA 18      105775       52206       53569
25    MA 19      116031       56260       59771
25    MA 20      119581       57927       61654
25    MA 21      114624       56059       58565
25    MA 22      113801       55724       58077
25    MA 23      112347       55241       57106
25    MA 24      112168       55521       56647
25    MA 25      107799       52820       54979
25    MA 26      104249       51609       52640
25    MA 27      102385       50142       52243
25    MA 28       94677       46124       48553
25    MA 29       98974       48724       50250
25    MA 30       96110       47081       49029
25    MA 31       90404       44239       46165
25    MA 32       92066       44797       47269
25    MA 33       91016       44496       46520
25    MA 34      102161       49938       52223
25    MA 35       72364       35306       37058
25    MA 36       71463       34882       36581
25    MA 37       72944       35388       37556
25    MA 38       75956       36900       39056
25    MA 39       68468       33325       35143
25    MA 40       62514       30215       32299
25    MA 41       56813       27452       29361
25    MA 42       56599       27595       29004
25    MA 43       56168       27191       28977
25    MA 44       54601       26438       28163
25    MA 45       53013       25822       27191
25    MA 46       54438       26444       27994
25    MA 47       54105       26179       27926
25    MA 48       52016       25236       26780
25    MA 49       56660       27152       29508
25    MA 50       58713       27818       30895
25    MA 51       57800       27935       29865
25    MA 52       58984       28087       30897
25    MA 53       61676       29812       31864
25    MA 54       62571       29635       32936
25    MA 55       60482       28692       31790
25    MA 56       61946       29073       32873
25    MA 57       63195       29402       33793
25    MA 58       58930       27449       31481
25    MA 59       60989       28276       32713
25    MA 60       61036       28360       32676
25    MA 61       57298       26551       30747
25    MA 62       54246       24401       29845
25    MA 63       55442       25319       30123
25    MA 64       53639       24160       29479
25    MA 65       51304       22865       28439
25    MA 66       49428       21633       27795
25    MA 67       47640       20554       27086
25    MA 68       46108       19447       26661
25    MA 69       44155       18301       25854
25    MA 70       42151       17313       24838
25    MA 71       39826       16068       23758
25    MA 72       38116       15027       23089
25    MA 73       36502       14078       22424
25    MA 74       34314       12665       21649
25    MA 75       32020       11663       20357
25    MA 76       29869       10815       19054
25    MA 77       27825        9741       18084
25    MA 78       26147        8857       17290
25    MA 79       23636        7775       15861
25    MA 80       22009        7015       14994
25    MA 81       20409        6278       14131
25    MA 82       18096        5532       12564
25    MA 83       17014        5133       11881
25    MA 84       15532        4590       10942
25    MA 85       76876       20611       56265
26    MI  0      142638       72785       69853
26    MI  1      140710       71957       68753
26    MI  2      138339       70688       67651
26    MI  3      136685       69934       66751
26    MI  4      136076       69535       66541
