geo,time,Count_MortalityEvent,Count_BirthEvent_AsAFractionOfCount_Person,Count_MortalityEvent_AsAFractionOfCount_Person,IncrementalCount_Person,GrowthRate_Count_Person,Count_Person,Count_BirthEvent
dcid:nuts/TR221,2008,,0.0114,,11963.0,0.0106,1118313.0,12807.0
dcid:nuts/TR221,2009,8758.0,0.011,0.0077,9809.0,0.0086,1130276.0,12520.0
dcid:nuts/TR221,2010,8932.0,0.0111,0.0078,12238.0,0.0107,1140085.0,12689.0
dcid:nuts/TR221,2011,8996.0,0.011,0.0078,1991.0,0.0017,1152323.0,12652.0
dcid:nuts/TR221,2012,9024.0,0.0111,0.0078,6417.0,0.0055,1154314.0,12852.0
dcid:nuts/TR221,2013,9067.0,0.0112,0.0078,2030.0,0.0017,1160731.0,13016.0
dcid:nuts/TR221,2014,9603.0,0.0114,0.008199999999999999,26296.0,0.0224,1162761.0,13368.0
dcid:nuts/TR221,2015,10264.0,0.0108,0.0086,-2369.0,-0.002,1189057.0,12838.0
dcid:nuts/TR221,2016,10463.0,0.0108,0.0088,9488.0,0.008,1186688.0,12893.0
dcid:nuts/TR221,2017,10717.0,0.0107,0.0089,8648.0,0.0072,1196176.0,12844.0
dcid:nuts/TR221,2018,10703.0,0.0103,0.0088,21751.0,0.0179,1204824.0,12552.0
dcid:nuts/TR221,2019,,,,,,1226575.0,
dcid:nuts/TR222,2000,,,,,,,
dcid:nuts/TR222,2001,,,,3309.0,0.0072,456309.0,
dcid:nuts/TR222,2002,,,,2712.0,0.005900000000000001,459618.0,
dcid:nuts/TR222,2003,,,,2551.0,0.0055,462330.0,
dcid:nuts/TR222,2004,,,,2732.0,0.005900000000000001,464881.0,
dcid:nuts/TR222,2005,,,,2856.0,0.0060999999999999995,467613.0,
dcid:nuts/TR222,2006,,,,2911.0,0.0062,470469.0,
dcid:nuts/TR222,2007,,,,2748.0,0.0058,473380.0,4734.0
dcid:nuts/TR222,2008,,0.01,,-1337.0,-0.0028,476128.0,4775.0
dcid:nuts/TR222,2009,3956.0,0.0109,0.0083,2944.0,0.0062,474791.0,5208.0
dcid:nuts/TR222,2010,3933.0,0.0103,0.0081,12662.0,0.026199999999999998,477735.0,4973.0
dcid:nuts/TR222,2011,3998.0,0.0107,0.008199999999999999,-3952.0,-0.0081,490397.0,5212.0
dcid:nuts/TR222,2012,4002.0,0.011,0.008199999999999999,7246.0,0.0148,486445.0,5401.0
dcid:nuts/TR222,2013,3926.0,0.0105,0.0079,8637.0,0.0173,493691.0,5250.0
dcid:nuts/TR222,2014,4190.0,0.0108,0.0083,9462.0,0.018699999999999998,502328.0,5455.0
dcid:nuts/TR222,2015,4314.0,0.0104,0.008400000000000001,1551.0,0.003,511790.0,5339.0
dcid:nuts/TR222,2016,4424.0,0.0105,0.0086,6452.0,0.0125,513341.0,5420.0
dcid:nuts/TR222,2017,4544.0,0.0104,0.0087,10624.0,0.0202,519793.0,5485.0
dcid:nuts/TR222,2018,4492.0,0.0103,0.008400000000000001,10245.0,0.019100000000000002,530417.0,5511.0
dcid:nuts/TR222,2019,,,,,,540662.0,
dcid:nuts/TR3,2000,,,,,,,
dcid:nuts/TR3,2001,,,,86193.0,0.009800000000000001,8748004.0,
dcid:nuts/TR3,2002,,,,75284.0,0.0085,8834197.0,
dcid:nuts/TR3,2003,,,,72732.0,0.0081,8909481.0,
dcid:nuts/TR3,2004,,,,76881.0,0.0085,8982213.0,
dcid:nuts/TR3,2005,,,,79802.0,0.0088,9059094.0,
dcid:nuts/TR3,2006,,,,81503.0,0.0089,9138896.0,
dcid:nuts/TR3,2007,,,,78923.0,0.0085,9220399.0,134610.0
dcid:nuts/TR3,2008,,0.0144,,85526.0,0.0092,9299322.0,134320.0
dcid:nuts/TR3,2009,57022.0,0.013699999999999999,0.006,132305.0,0.014,9384848.0,129701.0
dcid:nuts/TR3,2010,56627.0,0.013300000000000001,0.005900000000000001,176441.0,0.0184,9517153.0,127744.0
dcid:nuts/TR3,2011,59594.0,0.013099999999999999,0.0060999999999999995,-5902.0,-0.0006,9693594.0,127073.0
dcid:nuts/TR3,2012,60158.0,0.0136,0.0062,91810.0,0.0094,9687692.0,132320.0
dcid:nuts/TR3,2013,57618.0,0.013300000000000001,0.005900000000000001,117811.0,0.012,9779502.0,131164.0
dcid:nuts/TR3,2014,61064.0,0.013699999999999999,0.0060999999999999995,126236.0,0.0127,9897313.0,136393.0
dcid:nuts/TR3,2015,64826.0,0.0135,0.0064,114583.0,0.0114,10023549.0,136279.0
dcid:nuts/TR3,2016,67648.0,0.013099999999999999,0.0066,126979.0,0.0124,10138132.0,133567.0
dcid:nuts/TR3,2017,68424.0,0.0128,0.0066,118852.0,0.0115,10265111.0,132002.0
dcid:nuts/TR3,2018,68596.0,0.0121,0.0066,130237.0,0.0125,10383963.0,126887.0
dcid:nuts/TR3,2019,,,,,,10514200.0,
dcid:nuts/TR31,2000,,,,,,,
dcid:nuts/TR31,2001,,,,46134.0,0.0134,3430226.0,
dcid:nuts/TR31,2002,,,,42156.0,0.0121,3476360.0,
dcid:nuts/TR31,2003,,,,41448.0,0.011699999999999999,3518516.0,
dcid:nuts/TR31,2004,,,,43434.0,0.0121,3559964.0,
dcid:nuts/TR31,2005,,,,44880.0,0.0124,3603398.0,
dcid:nuts/TR31,2006,,,,45888.0,0.0125,3648278.0,
dcid:nuts/TR31,2007,,,,45187.0,0.012199999999999999,3694166.0,53443.0
dcid:nuts/TR31,2008,,0.0143,,56625.0,0.015,3739353.0,53970.0
dcid:nuts/TR31,2009,21916.0,0.0132,0.0057,72330.0,0.0189,3795978.0,50734.0
dcid:nuts/TR31,2010,21699.0,0.0128,0.0056,80540.0,0.0206,3868308.0,50156.0
dcid:nuts/TR31,2011,22961.0,0.0128,0.0058,16384.0,0.0040999999999999995,3948848.0,50664.0
dcid:nuts/TR31,2012,23245.0,0.0134,0.0058,40227.0,0.0101,3965232.0,53545.0
dcid:nuts/TR31,2013,22124.0,0.013099999999999999,0.0055,55615.0,0.013800000000000002,4005459.0,52929.0
dcid:nuts/TR31,2014,23430.0,0.0136,0.0057,51998.0,0.0127,4061074.0,55491.0
dcid:nuts/TR31,2015,24627.0,0.0134,0.005900000000000001,55343.0,0.0134,4113072.0,55553.0
dcid:nuts/TR31,2016,26196.0,0.013,0.0062,55130.0,0.013099999999999999,4168415.0,54415.0
dcid:nuts/TR31,2017,26500.0,0.0126,0.0062,56132.0,0.0132,4223545.0,53511.0
dcid:nuts/TR31,2018,26458.0,0.0119,0.0062,40842.0,0.0095,4279677.0,51298.0
dcid:nuts/TR31,2019,,,,,,4320519.0,
dcid:nuts/TR310,2000,,,,,,,
dcid:nuts/TR310,2001,,,,46134.0,0.0134,3430226.0,
dcid:nuts/TR310,2002,,,,42156.0,0.0121,3476360.0,
dcid:nuts/TR310,2003,,,,41448.0,0.011699999999999999,3518516.0,
dcid:nuts/TR310,2004,,,,43434.0,0.0121,3559964.0,
dcid:nuts/TR310,2005,,,,44880.0,0.0124,3603398.0,
dcid:nuts/TR310,2006,,,,45888.0,0.0125,3648278.0,
dcid:nuts/TR310,2007,,,,45187.0,0.012199999999999999,3694166.0,53443.0
dcid:nuts/TR310,2008,,0.0143,,56625.0,0.015,3739353.0,53970.0
dcid:nuts/TR310,2009,21916.0,0.0132,0.0057,72330.0,0.0189,3795978.0,50734.0
dcid:nuts/TR310,2010,21699.0,0.0128,0.0056,80540.0,0.0206,3868308.0,50156.0
dcid:nuts/TR310,2011,22961.0,0.0128,0.0058,16384.0,0.0040999999999999995,3948848.0,50664.0
dcid:nuts/TR310,2012,23245.0,0.0134,0.0058,40227.0,0.0101,3965232.0,53545.0
dcid:nuts/TR310,2013,22124.0,0.013099999999999999,0.0055,55615.0,0.013800000000000002,4005459.0,52929.0
dcid:nuts/TR310,2014,23430.0,0.0136,0.0057,51998.0,0.0127,4061074.0,55491.0
dcid:nuts/TR310,2015,24627.0,0.0134,0.005900000000000001,55343.0,0.0134,4113072.0,55553.0
dcid:nuts/TR310,2016,26196.0,0.013,0.0062,55130.0,0.013099999999999999,4168415.0,54415.0
dcid:nuts/TR310,2017,26500.0,0.0126,0.0062,56132.0,0.0132,4223545.0,53511.0
dcid:nuts/TR310,2018,26458.0,0.0119,0.0062,40842.0,0.0095,4279677.0,51298.0
dcid:nuts/TR310,2019,,,,,,4320519.0,
dcid:nuts/TR32,2000,,,,,,,
dcid:nuts/TR32,2001,,,,32536.0,0.0135,2402254.0,
dcid:nuts/TR32,2002,,,,29755.0,0.0121,2434790.0,
dcid:nuts/TR32,2003,,,,29265.0,0.011800000000000001,2464545.0,
dcid:nuts/TR32,2004,,,,30663.0,0.012199999999999999,2493810.0,
dcid:nuts/TR32,2005,,,,31680.0,0.0125,2524473.0,
dcid:nuts/TR32,2006,,,,32392.0,0.0126,2556153.0,
dcid:nuts/TR32,2007,,,,31907.0,0.0123,2588545.0,38413.0
dcid:nuts/TR32,2008,,0.0145,,54308.0,0.0205,2620452.0,38522.0
dcid:nuts/TR32,2009,15613.0,0.013699999999999999,0.0058,33138.0,0.0123,2674760.0,36814.0
dcid:nuts/TR32,2010,15854.0,0.0132,0.0058,31290.0,0.0115,2707898.0,36060.0
dcid:nuts/TR32,2011,16618.0,0.013,0.006,40577.0,0.0147,2739188.0,35820.0
dcid:nuts/TR32,2012,16759.0,0.0134,0.006,28478.0,0.010199999999999999,2779765.0,37394.0
dcid:nuts/TR32,2013,16147.0,0.013099999999999999,0.0057,42843.0,0.015099999999999999,2808243.0,37045.0
dcid:nuts/TR32,2014,16909.0,0.0134,0.005900000000000001,64102.0,0.0222,2851086.0,38592.0
dcid:nuts/TR32,2015,18652.0,0.013300000000000001,0.0064,40637.0,0.013800000000000002,2915188.0,38901.0
dcid:nuts/TR32,2016,19413.0,0.0129,0.0065,41895.0,0.0141,2955825.0,38352.0
dcid:nuts/TR32,2017,19816.0,0.0127,0.0066,40605.0,0.0135,2997720.0,38455.0
dcid:nuts/TR32,2018,19717.0,0.012,0.0064,54690.0,0.0178,3038325.0,36900.0
dcid:nuts/TR32,2019,,,,,,3093015.0,
dcid:nuts/TR321,2000,,,,,,,
dcid:nuts/TR321,2001,,,,10454.0,0.011800000000000001,878050.0,
dcid:nuts/TR321,2002,,,,9404.0,0.0105,888504.0,
dcid:nuts/TR321,2003,,,,9190.0,0.010199999999999999,897908.0,
dcid:nuts/TR321,2004,,,,9658.0,0.0106,907098.0,
dcid:nuts/TR321,2005,,,,9996.0,0.0108,916756.0,
dcid:nuts/TR321,2006,,,,10216.0,0.011,926752.0,
dcid:nuts/TR321,2007,,,,10003.0,0.0106,936968.0,12721.0
dcid:nuts/TR321,2008,,0.0135,,18529.0,0.019399999999999997,946971.0,12912.0
dcid:nuts/TR321,2009,6212.0,0.013300000000000001,0.0064,13655.0,0.014,965500.0,12943.0
dcid:nuts/TR321,2010,6310.0,0.013,0.0064,10707.0,0.0109,979155.0,12769.0
dcid:nuts/TR321,2011,6615.0,0.0126,0.0067,9301.0,0.0094,989862.0,12569.0
dcid:nuts/TR321,2012,6727.0,0.0134,0.0067,7378.0,0.0074,999163.0,13409.0
dcid:nuts/TR321,2013,6439.0,0.0129,0.0064,14416.0,0.014199999999999999,1006541.0,13108.0
dcid:nuts/TR321,2014,6743.0,0.013099999999999999,0.0065,21022.0,0.020399999999999998,1020957.0,13523.0
dcid:nuts/TR321,2015,7416.0,0.013099999999999999,0.0070999999999999995,11527.0,0.011,1041979.0,13753.0
dcid:nuts/TR321,2016,7651.0,0.0129,0.0072,14754.0,0.013900000000000001,1053506.0,13654.0
dcid:nuts/TR321,2017,7731.0,0.013,0.0072,12579.0,0.011699999999999999,1068260.0,14020.0
dcid:nuts/TR321,2018,7991.0,0.0123,0.0073,16907.0,0.0155,1080839.0,13344.0
dcid:nuts/TR321,2019,,,,,,1097746.0,
dcid:nuts/TR322,2000,,,,,,,
dcid:nuts/TR322,2001,,,,7842.0,0.0091,857866.0,
dcid:nuts/TR322,2002,,,,6756.0,0.0078,865708.0,
dcid:nuts/TR322,2003,,,,6491.0,0.0074,872464.0,
dcid:nuts/TR322,2004,,,,6882.0,0.0078,878955.0,
dcid:nuts/TR322,2005,,,,7152.0,0.008,885837.0,
dcid:nuts/TR322,2006,,,,7302.0,0.0081,892989.0,
dcid:nuts/TR322,2007,,,,7034.0,0.0078,900291.0,14813.0
dcid:nuts/TR322,2008,,0.016300000000000002,,10511.0,0.0115,907325.0,14887.0
dcid:nuts/TR322,2009,5230.0,0.0143,0.0057,8526.0,0.0092,917836.0,13151.0
dcid:nuts/TR322,2010,5219.0,0.0135,0.0056,5461.0,0.005900000000000001,926362.0,12545.0
dcid:nuts/TR322,2011,5497.0,0.0135,0.005900000000000001,10455.0,0.0112,931823.0,12660.0
dcid:nuts/TR322,2012,5555.0,0.013699999999999999,0.005900000000000001,8279.0,0.0087,942278.0,12935.0
dcid:nuts/TR322,2013,5318.0,0.0136,0.0056,12907.0,0.0135,950557.0,13020.0
dcid:nuts/TR322,2014,5539.0,0.0143,0.0057,15236.0,0.0157,963464.0,13863.0
dcid:nuts/TR322,2015,6123.0,0.014,0.0062,14742.0,0.015,978700.0,13830.0
dcid:nuts/TR322,2016,6436.0,0.0135,0.0064,12245.0,0.0123,993442.0,13471.0
dcid:nuts/TR322,2017,6500.0,0.0132,0.0064,13048.0,0.0129,1005687.0,13404.0
dcid:nuts/TR322,2018,6189.0,0.0125,0.006,9047.0,0.0088,1018735.0,12781.0
dcid:nuts/TR322,2019,,,,,,1027782.0,
dcid:nuts/TR323,2000,,,,,,,
dcid:nuts/TR323,2001,,,,14240.0,0.0211,666338.0,
dcid:nuts/TR323,2002,,,,13595.0,0.0198,680578.0,
dcid:nuts/TR323,2003,,,,13584.0,0.019399999999999997,694173.0,
dcid:nuts/TR323,2004,,,,14123.0,0.0198,707757.0,
dcid:nuts/TR323,2005,,,,14532.0,0.019899999999999998,721880.0,
dcid:nuts/TR323,2006,,,,14874.0,0.02,736412.0,
dcid:nuts/TR323,2007,,,,14870.0,0.019600000000000003,751286.0,10879.0
dcid:nuts/TR323,2008,,0.013800000000000002,,25268.0,0.0324,766156.0,10723.0
dcid:nuts/TR323,2009,4171.0,0.0135,0.0052,10957.0,0.013699999999999999,791424.0,10720.0
dcid:nuts/TR323,2010,4325.0,0.013300000000000001,0.0053,15122.0,0.018699999999999998,802381.0,10746.0
dcid:nuts/TR323,2011,4506.0,0.0128,0.0054,20821.0,0.0251,817503.0,10591.0
dcid:nuts/TR323,2012,4477.0,0.013099999999999999,0.0053,12821.0,0.0152,838324.0,11050.0
dcid:nuts/TR323,2013,4390.0,0.0127,0.0050999999999999995,15520.0,0.0181,851145.0,10917.0
dcid:nuts/TR323,2014,4627.0,0.0127,0.0053,27844.0,0.0316,866665.0,11206.0
dcid:nuts/TR323,2015,5113.0,0.0126,0.0057,14368.0,0.0159,894509.0,11318.0
dcid:nuts/TR323,2016,5326.0,0.0123,0.0058,14896.0,0.016300000000000002,908877.0,11227.0
dcid:nuts/TR323,2017,5585.0,0.011800000000000001,0.006,14978.0,0.0161,923773.0,11031.0
dcid:nuts/TR323,2018,5537.0,0.011300000000000001,0.0058,28736.0,0.030100000000000002,938751.0,10775.0
dcid:nuts/TR323,2019,,,,,,967487.0,
dcid:nuts/TR33,2000,,,,,,,
dcid:nuts/TR33,2001,,,,7523.0,0.0026,2915524.0,
dcid:nuts/TR33,2002,,,,3373.0,0.0012,2923047.0,
dcid:nuts/TR33,2003,,,,2019.0,0.0007,2926420.0,
dcid:nuts/TR33,2004,,,,2784.0,0.001,2928439.0,
dcid:nuts/TR33,2005,,,,3242.0,0.0011,2931223.0,
dcid:nuts/TR33,2006,,,,3223.0,0.0011,2934465.0,
dcid:nuts/TR33,2007,,,,1829.0,0.0006,2937688.0,42754.0
dcid:nuts/TR33,2008,,0.0143,,-25407.0,-0.0087,2939517.0,41828.0
dcid:nuts/TR33,2009,19493.0,0.0144,0.0067,26837.0,0.0092,2914110.0,42153.0
dcid:nuts/TR33,2010,19074.0,0.014,0.0064,64611.0,0.0217,2940947.0,41528.0
dcid:nuts/TR33,2011,20015.0,0.0136,0.0067,-62863.0,-0.0211,3005558.0,40589.0
dcid:nuts/TR33,2012,20154.0,0.014,0.0068,23105.0,0.0078,2942695.0,41381.0
dcid:nuts/TR33,2013,19347.0,0.013800000000000002,0.0065,19353.0,0.0065,2965800.0,41190.0
dcid:nuts/TR33,2014,20725.0,0.0141,0.006900000000000001,10136.0,0.0034,2985153.0,42310.0
dcid:nuts/TR33,2015,21547.0,0.013900000000000001,0.0072,18603.0,0.0062,2995289.0,41825.0
dcid:nuts/TR33,2016,22039.0,0.0135,0.0073,29954.0,0.0099,3013892.0,40800.0
dcid:nuts/TR33,2017,22108.0,0.013099999999999999,0.0072,22115.0,0.0072,3043846.0,40036.0
dcid:nuts/TR33,2018,22421.0,0.0125,0.0073,34705.0,0.011300000000000001,3065961.0,38689.0
dcid:nuts/TR33,2019,,,,,,3100666.0,
dcid:nuts/TR331,2000,,,,,,,
dcid:nuts/TR331,2001,,,,5647.0,0.0044,1291856.0,
dcid:nuts/TR331,2002,,,,3864.0,0.003,1297503.0,
dcid:nuts/TR331,2003,,,,3320.0,0.0025,1301367.0,
dcid:nuts/TR331,2004,,,,3726.0,0.0029,1304687.0,
dcid:nuts/TR331,2005,,,,3985.0,0.003,1308413.0,
dcid:nuts/TR331,2006,,,,4040.0,0.0031,1312398.0,
dcid:nuts/TR331,2007,,,,3482.0,0.0026,1316438.0,19514.0
dcid:nuts/TR331,2008,,0.0146,,-3170.0,-0.0024,1319920.0,19219.0
dcid:nuts/TR331,2009,8494.0,0.0141,0.0064,15207.0,0.0115,1316750.0,18706.0
dcid:nuts/TR331,2010,8491.0,0.0136,0.0063,47527.0,0.0351,1331957.0,18418.0
dcid:nuts/TR331,2011,8836.0,0.0135,0.0065,-39410.0,-0.029,1379484.0,18394.0
dcid:nuts/TR331,2012,8861.0,0.0141,0.0066,6088.0,0.0045,1340074.0,18878.0
dcid:nuts/TR331,2013,8498.0,0.0141,0.0063,13301.0,0.009800000000000001,1346162.0,19101.0
dcid:nuts/TR331,2014,9257.0,0.0143,0.0068,8442.0,0.0062,1359463.0,19494.0
dcid:nuts/TR331,2015,9623.0,0.0141,0.007,12461.0,0.0091,1367905.0,19362.0
dcid:nuts/TR331,2016,10057.0,0.013800000000000002,0.0072,16579.0,0.0119,1380366.0,19180.0
dcid:nuts/TR331,2017,9908.0,0.013300000000000001,0.0070999999999999995,16096.0,0.0115,1396945.0,18737.0
dcid:nuts/TR331,2018,10075.0,0.0129,0.0070999999999999995,16602.0,0.011699999999999999,1413041.0,18399.0
dcid:nuts/TR331,2019,,,,,,1429643.0,
dcid:nuts/TR332,2000,,,,,,,
dcid:nuts/TR332,2001,,,,1183.0,0.0017,700512.0,
dcid:nuts/TR332,2002,,,,171.0,0.0002,701695.0,
dcid:nuts/TR332,2003,,,,-170.0,-0.0002,701866.0,
dcid:nuts/TR332,2004,,,,-3.0,0.0,701696.0,
dcid:nuts/TR332,2005,,,,91.0,0.0001,701693.0,
dcid:nuts/TR332,2006,,,,69.0,0.0001,701784.0,
dcid:nuts/TR332,2007,,,,-281.0,-0.0004,701853.0,10900.0
dcid:nuts/TR332,2008,,0.015099999999999999,,-4207.0,-0.006,701572.0,10556.0
dcid:nuts/TR332,2009,4656.0,0.0169,0.0067,3961.0,0.0057,697365.0,11803.0
dcid:nuts/TR332,2010,4416.0,0.0162,0.0063,-3767.0,-0.0054,701326.0,11364.0
dcid:nuts/TR332,2011,4650.0,0.0158,0.0067,1067.0,0.0015,697559.0,11048.0
dcid:nuts/TR332,2012,4690.0,0.0157,0.0067,5322.0,0.0076,698626.0,11041.0
dcid:nuts/TR332,2013,4427.0,0.0152,0.0063,3175.0,0.0045,703948.0,10741.0
dcid:nuts/TR332,2014,4766.0,0.0158,0.0067,-752.0,-0.0011,707123.0,11178.0
dcid:nuts/TR332,2015,5003.0,0.0156,0.0070999999999999995,2644.0,0.0037,706371.0,11045.0
dcid:nuts/TR332,2016,4921.0,0.015,0.006900000000000001,5508.0,0.0077,709015.0,10667.0
dcid:nuts/TR332,2017,4905.0,0.0145,0.006900000000000001,1170.0,0.0016,714523.0,10398.0
dcid:nuts/TR332,2018,5125.0,0.013800000000000002,0.0070999999999999995,9875.0,0.013699999999999999,715693.0,9979.0
dcid:nuts/TR332,2019,,,,,,725568.0,
dcid:nuts/TR333,2000,,,,,,,
dcid:nuts/TR333,2001,,,,-974.0,-0.0016,597955.0,
dcid:nuts/TR333,2002,,,,-1887.0,-0.0032,596981.0,
dcid:nuts/TR333,2003,,,,-2224.0,-0.0037,595094.0,
dcid:nuts/TR333,2004,,,,-2140.0,-0.0036,592870.0,
dcid:nuts/TR333,2005,,,,-2108.0,-0.0036,590730.0,
dcid:nuts/TR333,2006,,,,-2181.0,-0.0037,588622.0,
dcid:nuts/TR333,2007,,,,-2531.0,-0.0043,586441.0,7426.0
dcid:nuts/TR333,2008,,0.0126,,-18026.0,-0.0314,583910.0,7236.0
dcid:nuts/TR333,2009,4068.0,0.0126,0.0072,5920.0,0.0104,565884.0,7185.0
dcid:nuts/TR333,2010,4078.0,0.0125,0.007,18692.0,0.0322,571804.0,7268.0
dcid:nuts/TR333,2011,4296.0,0.011800000000000001,0.0074,-26232.0,-0.045399999999999996,590496.0,6815.0
dcid:nuts/TR333,2012,4208.0,0.012199999999999999,0.0074,9157.0,0.0161,564264.0,6920.0
dcid:nuts/TR333,2013,4164.0,0.011800000000000001,0.0073,-1362.0,-0.0024,573421.0,6774.0
dcid:nuts/TR333,2014,4344.0,0.012199999999999999,0.0076,-505.0,-0.0009,572059.0,6956.0
dcid:nuts/TR333,2015,4479.0,0.0121,0.0078,-91.0,-0.0002,571554.0,6896.0
dcid:nuts/TR333,2016,4575.0,0.0115,0.008,2179.0,0.0038,571463.0,6567.0
dcid:nuts/TR333,2017,4719.0,0.0112,0.008199999999999999,-1386.0,-0.0024,573642.0,6431.0
dcid:nuts/TR333,2018,4617.0,0.0106,0.008,5685.0,0.0099,572256.0,6072.0
dcid:nuts/TR333,2019,,,,,,577941.0,
dcid:nuts/TR334,2000,,,,,,,
dcid:nuts/TR334,2001,,,,1667.0,0.0050999999999999995,325201.0,
dcid:nuts/TR334,2002,,,,1225.0,0.0037,326868.0,
dcid:nuts/TR334,2003,,,,1093.0,0.0033,328093.0,
dcid:nuts/TR334,2004,,,,1201.0,0.0036,329186.0,
dcid:nuts/TR334,2005,,,,1274.0,0.0038,330387.0,
dcid:nuts/TR334,2006,,,,1295.0,0.0039,331661.0,
dcid:nuts/TR334,2007,,,,1159.0,0.0035,332956.0,4914.0
dcid:nuts/TR334,2008,,0.0144,,-4.0,0.0,334115.0,4817.0
dcid:nuts/TR334,2009,2275.0,0.013300000000000001,0.0068,1749.0,0.0052,334111.0,4459.0
dcid:nuts/TR334,2010,2089.0,0.013300000000000001,0.0062,2159.0,0.0064,335860.0,4478.0
dcid:nuts/TR334,2011,2233.0,0.0128,0.0066,1712.0,0.0050999999999999995,338019.0,4332.0
dcid:nuts/TR334,2012,2395.0,0.013300000000000001,0.007,2538.0,0.0074,339731.0,4542.0
dcid:nuts/TR334,2013,2258.0,0.013300000000000001,0.0066,4239.0,0.0123,342269.0,4574.0
dcid:nuts/TR334,2014,2358.0,0.0135,0.0068,2951.0,0.0085,346508.0,4682.0
dcid:nuts/TR334,2015,2442.0,0.0129,0.007,3589.0,0.010199999999999999,349459.0,4522.0
dcid:nuts/TR334,2016,2486.0,0.0123,0.007,5688.0,0.016,353048.0,4386.0
dcid:nuts/TR334,2017,2576.0,0.0124,0.0070999999999999995,6235.0,0.0172,358736.0,4470.0
dcid:nuts/TR334,2018,2604.0,0.0116,0.0070999999999999995,2543.0,0.006900000000000001,364971.0,4239.0
dcid:nuts/TR334,2019,,,,,,367514.0,
dcid:nuts/TR4,2000,,,,,,,
dcid:nuts/TR4,2001,,,,108168.0,0.0189,5665678.0,
dcid:nuts/TR4,2002,,,,102380.0,0.0176,5773846.0,
dcid:nuts/TR4,2003,,,,101969.0,0.0172,5876226.0,
dcid:nuts/TR4,2004,,,,106178.0,0.0176,5978195.0,
dcid:nuts/TR4,2005,,,,109346.0,0.0178,6084373.0,
dcid:nuts/TR4,2006,,,,111893.0,0.0179,6193719.0,
dcid:nuts/TR4,2007,,,,111541.0,0.0175,6305612.0,98658.0
dcid:nuts/TR4,2008,,0.0155,,162273.0,0.025,6417153.0,100665.0
dcid:nuts/TR4,2009,37350.0,0.0152,0.0056,121917.0,0.0184,6579426.0,100781.0
dcid:nuts/TR4,2010,37500.0,0.0148,0.0055,140264.0,0.0207,6701343.0,100144.0
dcid:nuts/TR4,2011,38065.0,0.0144,0.0055,111078.0,0.0161,6841607.0,99126.0
dcid:nuts/TR4,2012,38152.0,0.0149,0.0054,105682.0,0.015099999999999999,6952685.0,104425.0
dcid:nuts/TR4,2013,38260.0,0.0147,0.0054,139917.0,0.019600000000000003,7058367.0,104906.0
dcid:nuts/TR4,2014,39961.0,0.0152,0.0055,133853.0,0.0184,7198284.0,110402.0
dcid:nuts/TR4,2015,41991.0,0.015099999999999999,0.0057,167215.0,0.0225,7332137.0,111975.0
dcid:nuts/TR4,2016,43592.0,0.0149,0.0057,184835.0,0.024300000000000002,7499352.0,113263.0
dcid:nuts/TR4,2017,44210.0,0.0146,0.0057,140410.0,0.0181,7684187.0,112891.0
dcid:nuts/TR4,2018,44825.0,0.0141,0.0057,143538.0,0.0182,7824597.0,111688.0
dcid:nuts/TR4,2019,,,,,,7968135.0,
dcid:nuts/TR41,2000,,,,,,,
dcid:nuts/TR41,2001,,,,53158.0,0.0176,3001639.0,
dcid:nuts/TR41,2002,,,,49991.0,0.0162,3054797.0,
dcid:nuts/TR41,2003,,,,49673.0,0.0159,3104788.0,
dcid:nuts/TR41,2004,,,,51782.0,0.016300000000000002,3154461.0,
dcid:nuts/TR41,2005,,,,53360.0,0.0165,3206243.0,
dcid:nuts/TR41,2006,,,,54595.0,0.0166,3259603.0,
dcid:nuts/TR41,2007,,,,54304.0,0.016300000000000002,3314198.0,50638.0
dcid:nuts/TR41,2008,,0.0152,,74369.0,0.0218,3368502.0,51614.0
dcid:nuts/TR41,2009,20553.0,0.0145,0.005900000000000001,65262.0,0.0188,3442871.0,50318.0
dcid:nuts/TR41,2010,20620.0,0.014199999999999999,0.0058,87327.0,0.0246,3508133.0,50414.0
dcid:nuts/TR41,2011,20949.0,0.013800000000000002,0.0058,41762.0,0.0115,3595460.0,49751.0
dcid:nuts/TR41,2012,20847.0,0.0145,0.0057,44815.0,0.012199999999999999,3637222.0,52965.0
dcid:nuts/TR41,2013,21061.0,0.0143,0.0057,67545.0,0.0182,3682037.0,53009.0
dcid:nuts/TR41,2014,21866.0,0.0146,0.0058,60202.0,0.0159,3749582.0,55091.0
dcid:nuts/TR41,2015,22881.0,0.0145,0.005900000000000001,71840.0,0.018699999999999998,3809784.0,55572.0
dcid:nuts/TR41,2016,23550.0,0.014199999999999999,0.006,82911.0,0.0211,3881624.0,55638.0
dcid:nuts/TR41,2017,23826.0,0.013900000000000001,0.006,54581.0,0.013699999999999999,3964535.0,55290.0
dcid:nuts/TR41,2018,24022.0,0.0135,0.005900000000000001,70040.0,0.0173,4019116.0,54565.0
dcid:nuts/TR41,2019,,,,,,4089156.0,
dcid:nuts/TR411,2000,,,,,,,
dcid:nuts/TR411,2001,,,,41834.0,0.0193,2148770.0,
dcid:nuts/TR411,2002,,,,39659.0,0.0179,2190604.0,
dcid:nuts/TR411,2003,,,,39521.0,0.0176,2230263.0,
dcid:nuts/TR411,2004,,,,41140.0,0.018,2269784.0,
