srcStateName,srcDistrictName,Year,StateCode,StateName,DistrictCode,DistrictName,censusyear,CensusStateCode,CensusDistrictCode,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,JoinYear,NumberOfChildren,NumberOfParents,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFemaleMappingError%,TotalPopulationFemaleUrbanMappingError%,TotalPopulationFemaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,LandAreaMappingError%,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Arunachal Pradesh,Tirap,2015-16,12,ARUNACHAL PRADESH,678,NAMSAI,2011,12,254,16576,16576,0,9161,9161,0,7415,7415,0,3707,3707,0,,0,,2015-16,3,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.14803304308997544095,0.16866096866096866097,0.79654012493993272465,1.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.15903409485452399139,0.17777993401901804774,0.80225939224100183904,1.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.13637784848540582296,0.15860962566844919786,0.78958577361303375572,1.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.17985541701033428752,0.18916160636832168189,0.80012950571983595942,1.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,,,,,,
Arunachal Pradesh,Tirap,2015-16,12,ARUNACHAL PRADESH,239,TIRAP,2011,12,239,38446,0,38446,19733,0,19733,18713,0,18713,7478,0,7478,0,,,2015-16,3,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.34334449653940611744,1,0.000000000000000000000000,1,0.42171886140514451818,1,0.34256301645719047288,1,0.000000000000000000000000,1,0.42725993287864025116,1,0.34417244486950764194,1,0.00000000000000000000,1,0.41602934637616718542,1,0.36281597205375770220,1,0.00000000000000000000,1,0.46801852547252472149,1,,1,,1,,1
Arunachal Pradesh,Upper Siang,2015-16,12,ARUNACHAL PRADESH,240,UPPER SIANG,2011,12,240,39604,10824,28780,20978,5643,15335,18626,5181,13445,8388,2659,5729,,0,,2015-16,1,1,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,Upper Subansiri,2015-16,12,ARUNACHAL PRADESH,724,LEPARADA,2011,12,249,13405,13405,0,6918,6918,0,6487,6487,0,2638,2638,0,,0,,2015-16,3,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.16063896078995302464,0.45793051617531513682,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.16566885387231189233,0.46098487372559472246,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.15560086351643079875,0.45471751016402635637,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.16623605772260381877,0.47763896433097954011,1.00000000000000000000,1.00000000000000000000,0.000000000000000000000000,0.00000000000000000000,,,,,,
Arunachal Pradesh,Upper Subansiri,2015-16,12,ARUNACHAL PRADESH,241,UPPER SUBANSIRI,2011,12,241,63220,0,63220,31514,0,31514,31706,0,31706,12007,0,12007,0,,,2015-16,3,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.75759754577701083309,1,0.000000000000000000000000,1,0.90258840997672858101,1,0.75468173763111260118,1,0.00000000000000000000,1,0.90453501722158438576,1,0.76051810985847925162,1,0.00000000000000000000,1,0.90066187540834587961,1,0.75663242800428508413,1,0.00000000000000000000,1,0.90748998563978535258,1,,1,,1,,1
Arunachal Pradesh,Upper Subansiri,2015-16,12,ARUNACHAL PRADESH,718,KAMLE,2011,12,249,6823,0,6823,3326,0,3326,3497,0,3497,1224,0,1224,0,,,2015-16,3,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.08176349343303614227,0.30870509456157813773,0.000000000000000000000000,0,0.09741159002327141899,0.30870509456157813773,0.07964940849657550649,0.30330111252963706000,0.00000000000000000000,0,0.09546498277841561424,0.30330111252963706000,0.08388102662508994963,0.31402658045977011494,0.00000000000000000000,0,0.09933812459165412039,0.31402658045977011494,0.07713151427311109711,0.33107925344874222342,0.00000000000000000000,0,0.09251001436021464742,0.33107925344874222342,,0,,,,
Arunachal Pradesh,West Kameng,2015-16,12,ARUNACHAL PRADESH,242,WEST KAMENG,2011,12,242,83947,15932,68015,46155,8346,37809,37792,7586,30206,18159,4090,14069,,,,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Arunachal Pradesh,West Siang,2015-16,12,ARUNACHAL PRADESH,719,LOWER SIANG,2011,12,250,11704,0,11704,6014,0,6014,5690,0,5690,2325,0,2325,0,,,2015-16,5,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.13405722401667697524,0.55427164235650691419,0,0,0.13405722401667697524,0.55427164235650691419,0.13458052677512475664,0.55855855855855855856,0,0,0.13458052677512475664,0.55855855855855855856,0.13350852905980900537,0.54981157599768093536,0,0,0.13350852905980900537,0.54981157599768093536,0.14742248430663876736,0.61426684280052840159,0,0,0.14742248430663876736,0.61426684280052840159,0,0,,,,
Arunachal Pradesh,West Siang,2015-16,12,ARUNACHAL PRADESH,724,LEPARADA,2011,12,250,15868,0,15868,8089,0,8089,7779,0,7779,2885,0,2885,0,,,2015-16,5,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.18175154055849540696,0.54206948382468486318,0,0.000000000000000000000000,0.18175154055849540696,1.00000000000000000000,0.18101461275091189831,0.53901512627440527754,0,0.00000000000000000000,0.18101461275091189831,1.00000000000000000000,0.18252422628405171402,0.54528248983597364363,0,0.00000000000000000000,0.18252422628405171402,1.00000000000000000000,0.18293069558049584681,0.52236103566902045989,0,0.00000000000000000000,0.18293069558049584681,1.00000000000000000000,0,,,,,
Arunachal Pradesh,West Siang,2015-16,12,ARUNACHAL PRADESH,725,SHI YOMI,2011,12,250,13310,0,13310,6823,0,6823,6487,0,6487,2253,0,2253,0,,,2015-16,5,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.15245229422949167297,1,0,1,0.15245229422949167297,1,0.15268422583749188802,1,0,1,0.15268422583749188802,1,0.15220910861352917713,1,0,1,0.15220910861352917713,1,0.14285714285714285714,1,0,1,0.14285714285714285714,1,0,1,,1,,1
Arunachal Pradesh,West Siang,2015-16,12,ARUNACHAL PRADESH,243,WEST SIANG,2011,12,243,31836,0,31836,15986,0,15986,15850,0,15850,5714,0,5714,0,,,2015-16,5,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.36464847776785100680,1,0,1,0.36464847776785100680,1,0.35773267393201602256,1,0,1,0.35773267393201602256,1,0.37189985687134845961,1,0,1,0.37189985687134845961,1,0.36231057003360598567,1,0,1,0.36231057003360598567,1,0,1,,1,,1
Arunachal Pradesh,West Siang,2015-16,12,ARUNACHAL PRADESH,679,SIANG,2011,12,250,14588,0,14588,7775,0,7775,6813,0,6813,2594,0,2594,0,,,2015-16,5,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,0.16709046342748493803,0.45701754385964912281,0,0.00000000000000000000,0.16709046342748493803,0.50405998410559413980,0.17398796070445543447,0.46837349397590361446,0,0.00000000000000000000,0.17398796070445543447,0.51445775160457883941,0.15985827917126164387,0.44471279373368146214,0,0.00000000000000000000,0.15985827917126164387,0.49269597917269308649,0.16447910722211654302,0.43765817445587987177,0,0.00000000000000000000,0.16447910722211654302,0.49175355450236966825,0,,,,,
Assam,Baksa,2015-16,18,ASSAM,616,BAKSA,2011,18,616,979228,40131,939097,496476,20769,475707,482752,19362,463390,198236,8667,189569,1511,212995,214505.910003662,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Barpeta,2015-16,18,ASSAM,280,BARPETA,2011,18,280,1695424,147353,1548071,867902,75215,792687,827522,72138,755384,338311,31495,306816,3638,226649,230286.723754883,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Bongaigaon,2015-16,18,ASSAM,281,BONGAIGAON,2011,18,281,660422,36487,623935,335668,18445,317223,324754,18042,306712,132166,8147,124019,1056,96969.9,98025.8521728516,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Cachar,2015-16,18,ASSAM,282,CACHAR,2011,18,282,1793471,372318,1421153,914757,187674,727083,878714,184644,694070,392189,81439,310750,7068,234509,241577.046875,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Chirang,2015-16,18,ASSAM,612,CHIRANG,2011,18,612,491420,41338,450082,249711,21151,228560,241709,20187,221522,99646,9129,90517,1888,122361,124248.759338379,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.00000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Darrang,2015-16,18,ASSAM,283,DARRANG,2011,18,283,883376,55494,827882,452180,28813,423367,431196,26681,404515,179253,12432,166821,1239,155107,156346.113128662,2015-16,1,1,1.08336025848142164800,0.000000000000000000000000,1.15222575789857114400,1.09705369335097933200,0.000000000000000000000000,1.16785378309367020600,1.06900074355676074000,0.000000000000000000000000,1.13586811270062314500,1.12789762651571228500,0.000000000000000000000000,1.20786308603885920200,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Dhemaji,2015-16,18,ASSAM,284,DHEMAJI,2011,18,284,679046,48285,630761,347522,24971,322551,331524,23314,308210,128361,10231,118130,1555,186795,188350.171875,2015-16,1,1,0.89312130447012459700,0.000000000000000000000000,0.96073045615883408000,0.92099906334252908900,0.000000000000000000000000,0.99148578819289072500,0.86388122454342399200,0.000000000000000000000000,0.92852328529704400300,1.02256889634939824000,0.000000000000000000000000,1.11001521255788294700,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Dhubri,2015-16,18,ASSAM,707,SOUTH SALMARA MANCACHAR,2011,18,301,388699,26162,362537,197429,13223,184206,191270,12939,178331,89679,5969,83710,463,33686.6,34149.5625,2015-16,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.20962723791269625976,1,0.24072063451169466885,1,0.20769129853679942849,1,0.20800019385214770269,1,0.23927401697338182871,1,0.20606680284680629233,1,0.21133358819616777635,1,0.24221718864074580206,1,0.20939642549753828776,1,0.22744311322573118400,1,0.25709609337985097127,1,0.22558781917402142424,1,0.271395076201641,1,0.160209449217133,1,0.161104298014926,1
Assam,Dhubri,2015-16,18,ASSAM,285,DHUBRI,2011,18,285,1465540,82520,1383020,751748,42040,709708,713792,40480,673312,304613,17248,287365,1243,176579,177822.203125,2015-16,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.79037276208730374024,1,0.75927936548830533115,1,0.79230870146320057151,1,0.79199980614785229731,1,0.76072598302661817129,1,0.79393319715319370767,1,0.78866641180383222365,1,0.75778281135925419794,1,0.79060357450246171224,1,0.77255688677426881600,1,0.74290390662014902873,1,0.77441218082597857576,1,0.728604923798359,1,0.839790550782867,1,0.838895701985074,1
Assam,Dibrugarh,2015-16,18,ASSAM,286,DIBRUGARH,2011,18,286,1326335,243730,1082605,676434,126135,550299,649901,117595,532306,276867,54453,222414,4548,228975,233523.171875,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Dima Hasao,2015-16,18,ASSAM,299,DIMA HASAO,2011,18,299,203726,52113,151613,105227,27410,77817,98499,24703,73796,39851,10562,29289,1779,,,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Goalpara,2015-16,18,ASSAM,287,GOALPARA,2011,18,287,1008183,138062,870121,513292,70048,443244,494891,68014,426877,198454,28451,170003,6445,178826,185271.203125,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Golaghat,2015-16,18,ASSAM,288,GOLAGHAT,2011,18,288,1084751,115599,969152,552185,59060,493125,532566,56539,476027,230595,25735,204860,5045,240049,245094.328125,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Hailakandi,2015-16,18,ASSAM,289,HAILAKANDI,2011,18,289,726618,115462,611156,372291,58544,313747,354327,56918,297409,158569,25478,133091,2484,80451.3,82935.2734375,2015-16,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,Jorhat,2015-16,18,ASSAM,706,MAJULI,2011,18,312,167304,0,167304,85566,0,85566,81738,0,81738,32236,0,32236,0,73950.8,73950.78125,2015-16,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.15317288254768112970,1,0.000000000000000000000000,1,0.19192357196445655840,1,0.15367318899794362479,1,0.000000000000000000000000,1,0.19316519477704935797,1,0.15265262367611602182,1,0.000000000000000000000000,1,0.19064078702472746610,1,0.13644174687423284320,1,0.000000000000000000000000,1,0.17458649711333282785,1,0,1,0.320761866447279,1,0.308429877942485,1
