"NumPlaces","ScalingFactors","Units","StatVar","MeasurementMethods","MinDate","observationPeriods"
"18","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_BrownCoalBriquettes","[, UNStatsEstimate]","2020","[P1Y]"
"33","[]","[MetricTon]","Annual_Generation_Fuel_WhiteSpirit_Refinery","[, UNStatsEstimate]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Imports_Fuel_Peat","[, UNStatsEstimate]","2020","[P1Y]"
"190","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_DieselOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_KeroseneJetFuel","[]","2024","[P1Y]"
"209","[]","[KilowattHour]","Annual_Consumption_Electricity_CommerceAndPublicServices","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_DieselOil_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"19","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_AnthraciteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_RailTransport_BrownCoal","[]","2020","[P1Y]"
"13","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_IndustrialWaste_FuelTransformation","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_Lubricants_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"50","[]","[Terajoule]","Annual_Generation_Energy_HeatCombustibleFuels","[, UNStatsEstimate]","2020","[P1Y]"
"42","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_DieselOil","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Energy_OtherTransport_Heat","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_CokingCoal_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_Lubricants","[]","2020","[P1Y]"
"15","[]","[MetricTon]","Annual_Consumption_Fuel_PatentFuel","[, UNStatsEstimate]","2020","[P1Y]"
"16","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_MunicipalWaste_FuelTransformation","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_OtherOilProducts_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_OtherOilProducts","[]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_CrudeOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"157","[]","[Megawatt]","Annual_Capacity_Electricity_Water_ElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_CokeOvenCoke","[]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_CokingCoal","[]","2020","[P1Y]"
"18","[]","[KilowattHour]","Annual_Generation_Electricity_OtherFuel_MainActivityProducerElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"70","[]","[KilowattHour]","Annual_Generation_Electricity_BioGas_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"21","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_OtherHydrocarbons_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Receipts_Fuel_BrownCoal","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_BlastFurnaceGas_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[KilowattHour]","Annual_Generation_Electricity_ChemicalHeat_MainActivityProducerCombinedHeatPowerPlants","[]","2020","[P1Y]"
"8","[]","[Terajoule]","Annual_Consumption_Energy_CokeOvens_Heat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Loss_Fuel_OtherOilProducts","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Receipts_Fuel_Naphtha","[UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_CokeOvenGas","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_HardCoal","[]","2020","[P1Y]"
"127","[]","[MetricTon]","Annual_Imports_Fuel_BituminousCoal","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_TransportEquipmentIndustry_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_CokeOvenGas","[]","2020","[P1Y]"
"42","[]","[MetricTon]","Annual_Imports_Fuel_BioGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_CokeOvenCoke","[]","2020","[P1Y]"
"11","[]","[CubicMeter]","Annual_Consumption_Fuel_EnergyIndustry_Fuelwood_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_BioGas","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Imports_Fuel_OtherRecoveredGases","[]","2023","[P1Y]"
"73","[]","[MetricTon]","Annual_Consumption_Fuel_RoadTransport_LiquifiedPetroleumGas","[, UNStatsEstimate]","2020","[P1Y]"
"172","[]","[MetricTon]","Annual_Imports_Fuel_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"22","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_MunicipalWaste","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_BioDiesel_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"13","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_VegetalWaste_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"41","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_MotorGasoline","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_BlackLiquor_FuelTransformation","[UNStatsEstimate]","2020","[P1Y]"
"15","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_CokeOvenGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_DomesticAviationTransport_Kerosene","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Imports_Fuel_OilShale","[]","2021","[P1Y]"
"53","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_OtherBituminousCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_BrownCoal","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_Kerosene","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_GasworksGas_FuelTransformation","[]","2020","[P1Y]"
"126","[]","[MetricTon]","Annual_Generation_Fuel_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_DomesticAviationTransport_LiquifiedPetroleumGas","[]","2020","[P1Y]"
"80","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"42","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_BrownCoal","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_PeatProducts_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_PeatProducts","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_Industry_OtherBituminousCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_Households_BrownCoalBriquettes","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_Households_Naphtha","[]","2022","[P1Y]"
"209","[]","[MetricTon]","Annual_Imports_Fuel_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"209","[]","[Megawatt]","Annual_Capacity_Electricity_Solar_ElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"42","[]","[Terajoule]","Annual_Consumption_Energy_Households_Heat","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_DieselOil_FuelTransformation","[]","2021","[P1Y]"
"20","[]","[MetricTon]","Annual_Loss_Fuel_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"53","[]","[MetricTon]","Annual_Consumption_Fuel_RoadTransport_BioGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"41","[]","[MetricTon]","Annual_ProductReclassification_Fuel_RefineryFeedstocks","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_BituminousCoal","[]","2021","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_LigniteCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"34","[]","[KilowattHour]","Annual_Generation_Electricity_PumpedHydro_MainActivityProducer","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_BioDiesel_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_PetroleumCoke","[]","2020","[P1Y]"
"163","[]","[MetricTon]","Annual_Consumption_Fuel_Lubricants","[, UNStatsEstimate]","2020","[P1Y]"
"13","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_Kerosene_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_BioDiesel","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_NaturalGasPlants_GasworksGas_FuelTransformation","[]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_CokeOvenCoke","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_RefineryGas_FuelTransformation","[]","2020","[P1Y]"
"45","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_PetroleumCoke","[, UNStatsEstimate]","2020","[P1Y]"
"62","[]","[Terajoule]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_NaturalGas","[]","2020","[P1Y]"
"20","[]","[MetricTon]","Annual_Consumption_Fuel_BrownCoalBriquettes","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Generation_Fuel_Ethane_Refinery","[, UNStatsEstimate]","2020","[P1Y]"
"31","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_LiquifiedPetroleumGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Energy_WoodAndWoodProductsIndustry_SolarThermal","[]","2022","[P1Y]"
"1","[]","[Terajoule]","Annual_Exports_Energy_Heat","[]","2020","[P1Y]"
"8","[]","[Terajoule]","Annual_Generation_Energy_LiquidBioFuel","[]","2020","[P1Y]"
"26","[]","[Terajoule]","Annual_Generation_Energy_OilProducts","[]","2020","[P1Y]"
"15","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_CokeOvenCoke","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_Peat","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_Naphtha","[]","2020","[P1Y]"
"148","[]","[CubicMeter]","Annual_Consumption_Fuel_CharcoalPlants_Fuelwood_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"29","[]","[Terajoule]","Annual_Consumption_Energy_FuelTransformationIndustry_Geothermal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_BrownCoalBriquettes_FuelTransformation","[]","2020","[P1Y]"
"56","[]","[MetricTon]","Annual_Consumption_Fuel_BioGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"24","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_LigniteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"26","[]","[Terajoule]","Annual_Loss_Fuel_NaturalGas_EnergyReInjected","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_Industry_NaturalGasLiquids_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_BioGas","[]","2020","[P1Y]"
"22","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_MotorGasoline_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"36","[]","[MetricTon]","Annual_Imports_Fuel_AdditivesOxygenates","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_FuelOil_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_KeroseneJetFuel_FuelTransformation","[]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_AnthraciteCoal","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalMarineBunkers_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_Households_PeatProducts","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_AnthraciteCoal_FuelTransformation","[]","2020","[P1Y]"
"25","[]","[Terajoule]","Annual_Consumption_Fuel_Industry_NaturalGas_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"133","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","AnnualChange_Stocks_Fuel_OilShale","[]","2020","[P1Y]"
"13","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_OtherRecoveredGases","[]","2020","[P1Y]"
"10","[]","[Terajoule]","Annual_Generation_Energy_OtherFuel_AutoProducer","[]","2020","[P1Y]"
"64","[]","[MetricTon]","Annual_Exports_Fuel_Charcoal","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_VegetalWaste_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_Households_MunicipalWaste","[]","2023","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_HardCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_ProductReclassification_Fuel_AviationGasoline","[]","2020","[P1Y]"
"63","[]","[Megawatt]","Annual_Capacity_Electricity_Water_AutoProducerElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"45","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"37","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_LiquifiedPetroleumGas","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_CokingCoal","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_BioJetKerosene","[]","2021","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_MachineryIndustry_GasworksGas","[]","2020","[P1Y]"
"31","[]","[MetricTon]","Annual_Exports_Fuel_BioDiesel","[, UNStatsEstimate]","2020","[P1Y]"
"19","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_DieselOil_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_PatentFuel","[]","2020","[P1Y]"
"48","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_FuelOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_CokeOvenGas","[]","2022","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_BlastFurnaces_PetroleumCoke_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_BioDiesel_FuelTransformation","[]","2020","[P1Y]"
"60","[]","[Terajoule]","Annual_Consumption_Energy_OtherSector_SolarThermal","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_BlastFurnaceGas_FuelTransformation","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_Peat_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_SubbituminousCoal","[]","2020","[P1Y]"
"69","[]","[Terajoule]","Annual_Consumption_Fuel_OtherSector_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"75","[]","[Terajoule]","Annual_Consumption_Fuel_Households_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"74","[]","[KilowattHour]","Annual_Consumption_Electricity_PaperPulpPrintIndustry","[, UNStatsEstimate]","2020","[P1Y]"
"18","[]","[Terajoule]","Annual_Generation_Energy_ManufacturedGas","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_BioGasoline","[]","2020","[P1Y]"
"46","[]","[KilowattHour]","Annual_Consumption_Electricity_Industry_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"20","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_PetroleumCoke_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_OtherLiquidBiofuels","[]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_PetroleumCoke","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_SubbituminousCoal","[]","2020","[P1Y]"
"204","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalAviationBunkers_KeroseneJetFuel","[, UNStatsEstimate]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_ProductReclassification_Fuel_NaturalGasLiquids","[, UNStatsEstimate]","2020","[P1Y]"
"32","[]","[CubicMeter]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_Fuelwood","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_BituminousCoal_FuelTransformation","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_KeroseneJetFuel","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_MachineryIndustry_OtherOilProducts","[]","2020","[P1Y]"
"18","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_HardCoal_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_SubbituminousCoal_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_GasworksGas_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_OtherLiquidBiofuels","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_ProductReclassification_Fuel_ParaffinWaxes","[]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_Households_Peat","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[Terajoule]","Annual_Consumption_Energy_MainActivityProducerElectricityPowerPlants_SolarThermal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"27","[]","[MetricTon]","Annual_Generation_Fuel_CoalTar","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_SubbituminousCoal","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_OtherOilProducts","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_Peat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"66","[]","[MetricTon]","Annual_Consumption_Fuel_Households_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_Industry_BrownCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"14","[]","[Terajoule]","Annual_Consumption_Fuel_CommerceAndPublicServices_IndustrialWaste","[]","2020","[P1Y]"
"47","[]","[Megawatt]","Annual_Capacity_Electricity_Wind_AutoProducerElectricityPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_CrudeOil","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_BioDiesel_FuelTransformation","[]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_OtherIndustry_GasworksGas","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Loss_Fuel_RefineryGas","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_BrownCoalBriquettes_EnergyIndustryOwnUse","[]","2022","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_GasworksGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_Ethane_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_PatentFuel_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"28","[]","[MetricTon]","AnnualChange_Stocks_Fuel_AnthraciteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"31","[]","[Terajoule]","Annual_Consumption_Fuel_CokeOvenGas","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_CoalMines_LigniteCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_BituminousCoal_FuelTransformation","[]","2020","[P1Y]"
"29","[]","[Terajoule]","Annual_Consumption_Energy_ElectricityGeneration_Geothermal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
