IND_ID,INDICATOR_NAME,YEAR,COUNTRY,iso3,DISAGGR_1,VALUE
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Estonia,EST,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Eswatini,SWZ,0-4 years,9.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Eswatini,SWZ,0-4 years,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Eswatini,SWZ,0-4 years,39.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Eswatini,SWZ,0-4 years,39.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Eswatini,SWZ,0-4 years,74.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Eswatini,SWZ,0-4 years,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Eswatini,SWZ,0-4 years,47.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Eswatini,SWZ,0-4 years,29.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Ethiopia,ETH,0-4 years,10.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Ethiopia,ETH,0-4 years,21.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Ethiopia,ETH,0-4 years,32.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Ethiopia,ETH,0-4 years,30.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Ethiopia,ETH,0-4 years,73.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Ethiopia,ETH,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Ethiopia,ETH,0-4 years,37.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Ethiopia,ETH,0-4 years,41.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Fiji,FJI,0-4 years,50.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Fiji,FJI,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,France,FRA,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,France,FRA,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Gabon,GAB,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Gambia,GMB,0-4 years,15.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Gambia,GMB,0-4 years,20.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Gambia,GMB,0-4 years,34.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Gambia,GMB,0-4 years,36.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Gambia,GMB,0-4 years,49.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Georgia,GEO,0-4 years,29.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Georgia,GEO,0-4 years,29.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Georgia,GEO,0-4 years,20.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Georgia,GEO,0-4 years,29.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Georgia,GEO,0-4 years,19.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Georgia,GEO,0-4 years,12.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Georgia,GEO,0-4 years,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Georgia,GEO,0-4 years,17.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Georgia,GEO,0-4 years,12.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Georgia,GEO,0-4 years,17.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Ghana,GHA,0-4 years,0.42
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Ghana,GHA,0-4 years,2.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Ghana,GHA,0-4 years,26.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Ghana,GHA,0-4 years,19.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Ghana,GHA,0-4 years,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Ghana,GHA,0-4 years,31.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Guatemala,GTM,0-4 years,51.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Guatemala,GTM,0-4 years,54.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Guatemala,GTM,0-4 years,62.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Guatemala,GTM,0-4 years,73.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Guatemala,GTM,0-4 years,68.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Guatemala,GTM,0-4 years,54.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Guatemala,GTM,0-4 years,52.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Guatemala,GTM,0-4 years,49.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Guatemala,GTM,0-4 years,46.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Guatemala,GTM,0-4 years,48.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Guinea,GIN,0-4 years,34.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Guinea,GIN,0-4 years,73.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Guinea,GIN,0-4 years,8.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Guinea,GIN,0-4 years,88.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Guinea,GIN,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Guinea,GIN,0-4 years,92.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Guinea,GIN,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Guinea,GIN,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Guinea,GIN,0-4 years,66.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Guinea-Bissau,GNB,0-4 years,5.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Guinea-Bissau,GNB,0-4 years,24.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Guinea-Bissau,GNB,0-4 years,16.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Guinea-Bissau,GNB,0-4 years,21.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Guinea-Bissau,GNB,0-4 years,26.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Guinea-Bissau,GNB,0-4 years,17.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Guinea-Bissau,GNB,0-4 years,25.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Guinea-Bissau,GNB,0-4 years,29.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Guyana,GUY,0-4 years,6.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Guyana,GUY,0-4 years,2.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Guyana,GUY,0-4 years,7.1
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Guyana,GUY,0-4 years,5.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Guyana,GUY,0-4 years,2.5
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Guyana,GUY,0-4 years,5.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Guyana,GUY,0-4 years,8.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Guyana,GUY,0-4 years,7.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Guyana,GUY,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Guyana,GUY,0-4 years,2.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Haiti,HTI,0-4 years,1.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Haiti,HTI,0-4 years,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Haiti,HTI,0-4 years,34.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Haiti,HTI,0-4 years,43.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Haiti,HTI,0-4 years,27.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Haiti,HTI,0-4 years,18.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Haiti,HTI,0-4 years,33.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Haiti,HTI,0-4 years,41.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Haiti,HTI,0-4 years,53.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Honduras,HND,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Honduras,HND,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Honduras,HND,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Honduras,HND,0-4 years,39.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Honduras,HND,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Honduras,HND,0-4 years,99.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Cuba,CUB,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Cuba,CUB,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Cuba,CUB,All ages,94.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Cuba,CUB,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Cuba,CUB,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Cuba,CUB,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Cuba,CUB,All ages,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Democratic People's Republic of Korea,PRK,All ages,9.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Democratic People's Republic of Korea,PRK,All ages,11.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Democratic People's Republic of Korea,PRK,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Democratic People's Republic of Korea,PRK,All ages,13.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Democratic People's Republic of Korea,PRK,All ages,8.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Democratic People's Republic of Korea,PRK,All ages,8.3
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Democratic People's Republic of Korea,PRK,All ages,8.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Democratic People's Republic of Korea,PRK,All ages,8.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Democratic People's Republic of Korea,PRK,All ages,8.3
