place_name,dcid
Tadepalligudem India,wikidataId/Q2235626
Tambaram India,wikidataId/Q2229754
Tenali India,wikidataId/Q1929712
Thanesar India,wikidataId/Q2088448
Thiruvananthapuram India,wikidataId/Q162612
Thoothukkudi India,wikidataId/Q41562
Tinsukia India,wikidataId/Q42756
Tirupati India,wikidataId/Q1436816
Tiruvottiyur India,wikidataId/Q265743
Titagarh India,wikidataId/Q2287264
Tumkur India,wikidataId/Q911310
Ujjain India,wikidataId/Q892641
Ulhasnagar India,wikidataId/Q460222
Uluberia India,wikidataId/Q2318927
Uttarpara Kotrung India,wikidataId/Q2317215
Vadodara India,wikidataId/Q578285
Valsad India,wikidataId/Q1946743
Varanasi India,wikidataId/Q1321140
Veraval India,wikidataId/Q518791
Vijayawada India,wikidataId/Q200017
Warangal India,wikidataId/Q28169759
Yamunanagar India,wikidataId/Q1807929
Gangapur City India,wikidataId/Q12422879
Akbarpur India,wikidataId/Q416835
Ambikapur India,wikidataId/Q2088480
Ambur India,wikidataId/Q584854
Amreli India,wikidataId/Q257946
Anantnag India,wikidataId/Q2982349
Badlapur India,wikidataId/Q588612
Bagaha India,wikidataId/Q590593
Bagalkot India,wikidataId/Q520858
Banswara India,wikidataId/Q806969
Baran India,wikidataId/Q2329717
Baraut India,wikidataId/Q708505
Barnala India,wikidataId/Q2353293
Bruhat Bengaluru Mahanagara Palike (BBMP) India,
Betul India,wikidataId/Q1815279
Bhadrak India,wikidataId/Q685638
Bhiwadi India,wikidataId/Q796761
Biharsharif India,wikidataId/Q2308343
Bundi India,wikidataId/Q670405
Burari India,wikidataId/Q858323
Buxar India,wikidataId/Q49161
Chas India,wikidataId/Q886561
Chilakaluripet India,wikidataId/Q1105252
Chittaurgarh India,wikidataId/Q41827
Datia India,wikidataId/Q2206266
Deesa India,wikidataId/Q1192618
Dhaulpur India,wikidataId/Q1264412
Delhi Municipal Corporation (DMC) India,
Firozpur India,wikidataId/Q652098
Gokal Pur India,wikidataId/Q1706887
Gondal India,wikidataId/Q1536978
Greater Hyderabad Municipal Corporation (GHMC) India,
Greater Mumbai India,
Greater Noida India,wikidataId/Q2711899
Greater Visakhapatnam Municipal Corporation (GVMC) India,
Hastsal India,wikidataId/Q1708326
Hindaun India,wikidataId/Q1709662
Hinganghat India,wikidataId/Q762823
Hoshangabad India,wikidataId/Q620801
Hosur India,wikidataId/Q297967
Jamalpur India,wikidataId/Q2734136
Jehanabad India,wikidataId/Q49176
Kadapa India,wikidataId/Q30651
Kalyani India,wikidataId/Q2734589
Kasganj India,wikidataId/Q890800
Kashipur India,wikidataId/Q1026180
Khora India,
Khurja India,wikidataId/Q2235607
Kishanganj India,wikidataId/Q77375
Kurichi India,
Madavaram India,wikidataId/Q1701113
Mandoli India,wikidataId/Q10576357
Miryalaguda India,wikidataId/Q15528101
Muktsar India,wikidataId/Q1947359
Mustafabad India,wikidataId/Q1320178
Nagapattinam India,wikidataId/Q15185
Nagaur India,wikidataId/Q1507174
Nagda India,wikidataId/Q1026190
Nandurbar India,wikidataId/Q1623525
Narasaraopet India,wikidataId/Q2483789
Navi Mumbai Panvel Raigad India,wikidataId/Q19808729
New Delhi Municipal Council (NDMC) India,
Osmanabad India,wikidataId/Q1647186
Pithampur India,wikidataId/Q2548346
Ranibennur India,wikidataId/Q2737504
Rudrapur India,wikidataId/Q2333417
Sehore India,wikidataId/Q2299029
Seoni India,wikidataId/Q2221184
Shamli India,wikidataId/Q2999938
Shikohabad India,wikidataId/Q2717915
Sujangarh India,wikidataId/Q2248468
Suryapet India,wikidataId/Q28169770
Tadpatri India,wikidataId/Q2336339
Udgir India,wikidataId/Q934153
Bhimavaram India,wikidataId/Q757853
Bongaon India,wikidataId/Q622612
Dhamtari India,wikidataId/Q100190
Gangtok India,wikidataId/Q186141
Jagtial India,wikidataId/Q2016650
Mangalagiri India,wikidataId/Q2349939
Puducherry India,wikidataId/Q66743
Vapi India,wikidataId/Q2087696
Vasai-Virar City India,wikidataId/Q580876
Aurangabad (Bihar) India,wikidataId/Q590550
Bally (Census Town) India,wikidataId/Q3633473
Kanpur (Cantonment Board) India,wikidataId/Q6364351
Alipurduar India,wikidataId/Q548210
Anklesvar India,wikidataId/Q588924
Arcot India,wikidataId/Q589185
Bangalore India,wikidataId/Q1355
Bangaon India,
Bhavani India,wikidataId/Q1749241
Birnagar India,wikidataId/Q857726
Bommanahalli India,wikidataId/Q857762
Byatarayanapura India,wikidataId/Q857768
Chakdaha India,wikidataId/Q857581
Cherthala India,wikidataId/Q888665
Chirala India,wikidataId/Q1193800
Chirkunda India,wikidataId/Q1189957
Coonoor India,wikidataId/Q278964
Cuddapah India,
Dasarahalli India,wikidataId/Q1193486
Delhi India,wikidataId/Q1353
Durg-Bhilai Nagar India,wikidataId/Q956602
Gajuwaka India,wikidataId/Q1657003
Ghatlodiya India,wikidataId/Q1707362
Gudiyatham India,wikidataId/Q1707438
Guruvayur India,wikidataId/Q720084
Hyderabad India,wikidataId/Q15340
Itarsi India,wikidataId/Q928162
Kalyan India,wikidataId/Q366754
Kamptee India,wikidataId/Q2283184
Kannur India,wikidataId/Q2980652
Kapra India,wikidataId/Q2290848
Karur India,wikidataId/Q15182
Koch Bihar India,wikidataId/Q313640
Kothagudem India,wikidataId/Q2238988
Kottayam India,wikidataId/Q1353354
Krishnarajapura India,wikidataId/Q2241092
Kukatpalle India,wikidataId/Q2237435
Lal Bahadur Nagar India,wikidataId/Q2244063
Mahadevapura India,wikidataId/Q2240888
Malkajgiri India,wikidataId/Q640210
Mancherial India,wikidataId/Q28169747
Mormugoa India,wikidataId/Q1814480
Mumbai (Bombay) India,wikidataId/Q1156
Nala Sopara India,wikidataId/Q12435629
Navghar-Manikpur India,wikidataId/Q2573104
NEW DELHI India,wikidataId/Q987
Phagwara India,wikidataId/Q338696
Phusro India,wikidataId/Q2561233
Pollachi India,wikidataId/Q298780
Pondicherry India,wikidataId/Q639421
Quthbullapur India,wikidataId/Q2562718
Rajendranagar India,wikidataId/Q2732987
Ramgarh India,wikidataId/Q2663612
Ranaghat India,wikidataId/Q2036954
Serilingampalle India,wikidataId/Q2228801
Sivakasi India,wikidataId/Q2061870
Uppal Kalan India,wikidataId/Q2734079
Vadakara India,wikidataId/Q2283340
Vaniyambadi India,wikidataId/Q282212
Vasai India,wikidataId/Q1949022
Vejalpur India,wikidataId/Q2558274
Virar India,
Visakhapatnam India,wikidataId/Q200016
Wadhwan India,wikidataId/Q1023682
Tezpur India,wikidataId/Q1021162
Bandung Indonesia,wikidataId/Q10332
JAKARTA Indonesia,wikidataId/Q3630
Medan Indonesia,wikidataId/Q5972
Surabaya Indonesia,wikidataId/Q11462
Ambon Indonesia,wikidataId/Q18970
Balikpapan Indonesia,wikidataId/Q14492
Banda Aceh Indonesia,wikidataId/Q5779
Bandar Lampung Indonesia,wikidataId/Q8156
Bandjarmasin Indonesia,wikidataId/Q14182
Batam Indonesia,wikidataId/Q10103
Bengkulu Indonesia,wikidataId/Q8042
Binjai Indonesia,wikidataId/Q5954
Bitung Indonesia,wikidataId/Q15845
Cirebon (Tjirebon) Indonesia,wikidataId/Q10395
Denpasar Indonesia,wikidataId/Q11506
Gorontalo Indonesia,wikidataId/Q14525
Jambi Indonesia,wikidataId/Q7578
Jayapura Indonesia,wikidataId/Q27860
Makasar (Ujung Pandang) Indonesia,wikidataId/Q14634
Malang Indonesia,wikidataId/Q11445
Manado Indonesia,wikidataId/Q15847
Mataram Indonesia,wikidataId/Q14126
Mojokerto Indonesia,wikidataId/Q11447
Padang Indonesia,wikidataId/Q7253
Pakalongan Indonesia,wikidataId/Q19730058
Pakanbaru Indonesia,wikidataId/Q7786
Palangkaraya Indonesia,wikidataId/Q14409
Palembang Indonesia,wikidataId/Q8131
Pangkal Pinang Indonesia,wikidataId/Q8179
Pare Pare Indonesia,wikidataId/Q14636
Pematang Siantar Indonesia,wikidataId/Q5979
Salatiga Indonesia,wikidataId/Q11021
Samarinda Indonesia,wikidataId/Q14499
Semarang Indonesia,wikidataId/Q11025
Surakarta Indonesia,wikidataId/Q4803
Tanjung Balai Indonesia,wikidataId/Q5987
Tebing Tinggi Indonesia,wikidataId/Q5989
Yogyakarta Indonesia,wikidataId/Q7568
Abadan Iran (Islamic Republic of),wikidataId/Q63049
Bam Iran (Islamic Republic of),wikidataId/Q106636
Ahwaz Iran (Islamic Republic of),wikidataId/Q170366
Marand Iran (Islamic Republic of),wikidataId/Q721024
Pakdasht Iran (Islamic Republic of),wikidataId/Q720714
Quchan Iran (Islamic Republic of),wikidataId/Q765793
Rafsanjan Iran (Islamic Republic of),wikidataId/Q575804
Saveh Iran (Islamic Republic of),wikidataId/Q765518
Semnan Iran (Islamic Republic of),wikidataId/Q203045
Shahinshahr Iran (Islamic Republic of),wikidataId/Q862105
Shahreza Iran (Islamic Republic of),wikidataId/Q765571
Amol Iran (Islamic Republic of),wikidataId/Q331078
Torbat-e-heydariyeh Iran (Islamic Republic of),wikidataId/Q765528
Andimeshk Iran (Islamic Republic of),wikidataId/Q371112
Arak Iran (Islamic Republic of),wikidataId/Q212628
Ardabil Iran (Islamic Republic of),wikidataId/Q180103
Babol Iran (Islamic Republic of),wikidataId/Q605157
Bandar-e-Abbas Iran (Islamic Republic of),wikidataId/Q154814
Birjand Iran (Islamic Republic of),wikidataId/Q193806
Bojnurd Iran (Islamic Republic of),wikidataId/Q317946
Borujerd Iran (Islamic Republic of),wikidataId/Q605454
Bushehr Iran (Islamic Republic of),wikidataId/Q158928
Dezful Iran (Islamic Republic of),wikidataId/Q605142
Esfahan Iran (Islamic Republic of),wikidataId/Q42053
Fasa Iran (Islamic Republic of),wikidataId/Q721034
Gonbad-e-Kavus Iran (Islamic Republic of),wikidataId/Q1975291
Gorgan Iran (Islamic Republic of),wikidataId/Q188155
Hamadan Iran (Islamic Republic of),wikidataId/Q28587
Ilam Iran (Islamic Republic of),wikidataId/Q499470
Islam Shahr (Qasemabad) Iran (Islamic Republic of),wikidataId/Q862519
Jiroft Iran (Islamic Republic of),wikidataId/Q720007
Karaj Iran (Islamic Republic of),wikidataId/Q36529
Kamal Shahr Iran (Islamic Republic of),wikidataId/Q2430914
Kashan Iran (Islamic Republic of),wikidataId/Q240475
Kerman Iran (Islamic Republic of),wikidataId/Q171714
Kermanshah Iran (Islamic Republic of),wikidataId/Q180078
Khomeini shahr Iran (Islamic Republic of),wikidataId/Q720001
Khoramabad Iran (Islamic Republic of),wikidataId/Q502212
Khoramshahr Iran (Islamic Republic of),wikidataId/Q458396
Khoy Iran (Islamic Republic of),wikidataId/Q605105
Mahabad Iran (Islamic Republic of),wikidataId/Q335518
Malayer Iran (Islamic Republic of),wikidataId/Q605209
Maraqeh Iran (Islamic Republic of),wikidataId/Q605021
Marivan Iran (Islamic Republic of),wikidataId/Q631517
Marvadsht Iran (Islamic Republic of),wikidataId/Q604990
Mashhad Iran (Islamic Republic of),wikidataId/Q121157
Masjed Soleyman Iran (Islamic Republic of),wikidataId/Q643172
Mohammad Shahr Iran (Islamic Republic of),wikidataId/Q2430900
Miandoab Iran (Islamic Republic of),wikidataId/Q605033
Nasim Shahr Iran (Islamic Republic of),wikidataId/Q2629444
Shahriar Iran (Islamic Republic of),wikidataId/Q2663243
Najafabad Iran (Islamic Republic of),wikidataId/Q721198
Nazar Abad Iran (Islamic Republic of),wikidataId/Q2570924
Neyshabur Iran (Islamic Republic of),wikidataId/Q131350
Orumiyeh Iran (Islamic Republic of),wikidataId/Q179665
Qaem shahr Iran (Islamic Republic of),wikidataId/Q720937
Qarchak Iran (Islamic Republic of),wikidataId/Q2537446
Qazvin Iran (Islamic Republic of),wikidataId/Q181578
Qods Iran (Islamic Republic of),wikidataId/Q766974
Qom Iran (Islamic Republic of),wikidataId/Q170573
Rasht Iran (Islamic Republic of),wikidataId/Q178373
Sabzewar Iran (Islamic Republic of),wikidataId/Q765553
Sanandaj Iran (Islamic Republic of),wikidataId/Q272093
Saqez Iran (Islamic Republic of),wikidataId/Q348972
Sari Iran (Islamic Republic of),wikidataId/Q168843
Shahr-e-Kord Iran (Islamic Republic of),wikidataId/Q386649
Shahrud Iran (Islamic Republic of),wikidataId/Q605002
Shiraz Iran (Islamic Republic of),wikidataId/Q6397066
Shoosh Iran (Islamic Republic of),wikidataId/Q4168823
Sirjan Iran (Islamic Republic of),wikidataId/Q605224
Tabriz Iran (Islamic Republic of),wikidataId/Q80053
TEHRAN Iran (Islamic Republic of),wikidataId/Q3616
Varamin Iran (Islamic Republic of),wikidataId/Q518985
Yasooj Iran (Islamic Republic of),wikidataId/Q383129
Yazd Iran (Islamic Republic of),wikidataId/Q182394
Zabol Iran (Islamic Republic of),wikidataId/Q139024
Zahedan Iran (Islamic Republic of),wikidataId/Q140561
Zanjan Iran (Islamic Republic of),wikidataId/Q146699
Bandar-e-Anzali Iran (Islamic Republic of),wikidataId/Q210885
Behbahan Iran (Islamic Republic of),wikidataId/Q643207
Dorud Iran (Islamic Republic of),wikidataId/Q238375
Iranshahr Iran (Islamic Republic of),wikidataId/Q643687
Izeh Iran (Islamic Republic of),wikidataId/Q430308
Jahrom Iran (Islamic Republic of),wikidataId/Q1020637
Malard Iran (Islamic Republic of),wikidataId/Q2538472
Ahar Iran (Islamic Republic of),wikidataId/Q911727
Andisheh Iran (Islamic Republic of),wikidataId/Q2672649
Baneh Iran (Islamic Republic of),wikidataId/Q643430
Borazjan Iran (Islamic Republic of),wikidataId/Q720683
Chabahar Iran (Islamic Republic of),wikidataId/Q862466
Fardis Iran (Islamic Republic of),wikidataId/Q5948920
Kashmar Iran (Islamic Republic of),wikidataId/Q720403
Robatkarim Iran (Islamic Republic of),wikidataId/Q967688
Shoshtar Iran (Islamic Republic of),wikidataId/Q643386
Torbatejam Iran (Islamic Republic of),wikidataId/Q765715
Adhamiyah Iraq,
Amara Iraq,wikidataId/Q366010
BAGHDAD Iraq,wikidataId/Q1530
Basra Iraq,wikidataId/Q48195
Diwaniya Iraq,wikidataId/Q694939
Erbil Iraq,wikidataId/Q132754
Hilla Iraq,wikidataId/Q243846
Kadhimain Iraq,wikidataId/Q311315
Karradah Sharqiyah Iraq,wikidataId/Q625413
Kerbala Iraq,wikidataId/Q199909
Kirkuk Iraq,wikidataId/Q173310
Kut Iraq,wikidataId/Q328030
Majnoon Iraq,
Mosul Iraq,wikidataId/Q83317
Najaf Iraq,wikidataId/Q168193
Nasariya Iraq,wikidataId/Q38811
Ramadi Iraq,wikidataId/Q192961
Sulamaniya Iraq,wikidataId/Q191204
Cork Ireland,wikidataId/Q36647
DOUGLAS Isle of Man,wikidataId/Q18569
Ashdod Israel,wikidataId/Q171639
Ashqelon Israel,wikidataId/Q60956
Bat Yam Israel,wikidataId/Q208725
Be'er Sheva Israel,wikidataId/Q41843
Bene Beraq Israel,wikidataId/Q152467
Bet Shemesh Israel,wikidataId/Q152449
Hadera Israel,wikidataId/Q471886
Haifa Israel,wikidataId/Q41621
Herzliyya Israel,wikidataId/Q152491
Holon Israel,wikidataId/Q192213
JERUSALEM Israel,wikidataId/Q1218
Kefar Sava Israel,wikidataId/Q152436
Netanya Israel,wikidataId/Q192225
Petah Tiqwa Israel,wikidataId/Q190828
Ramat Gan Israel,wikidataId/Q192807
Rehovot Israel,wikidataId/Q207350
Rishon Leziyyon Israel,wikidataId/Q201051
Tel Aviv-Yafo Israel,wikidataId/Q33935
Bergamo Italy,wikidataId/Q628
Bolzano Italy,wikidataId/Q6526
Brescia Italy,wikidataId/Q6221
Ferrara Italy,wikidataId/Q13362
Firenze Italy,
Foggia Italy,wikidataId/Q13464
Forli Italy,wikidataId/Q13367
Genova Italy,wikidataId/Q1449
Giugliano in Campania Italy,wikidataId/Q72125
Latina Italy,wikidataId/Q13410
Livorno Italy,wikidataId/Q6761
Milano Italy,wikidataId/Q490
Modena Italy,wikidataId/Q279
Monza Italy,wikidataId/Q6252
Napoli Italy,
Novara Italy,wikidataId/Q6046
Padova Italy,wikidataId/Q617
Parma Italy,wikidataId/Q2683
Perugia Italy,wikidataId/Q3437
Pescara Italy,wikidataId/Q2704
Piacenza Italy,wikidataId/Q13329
Prato Italy,wikidataId/Q13377
Ravenna Italy,wikidataId/Q13364
Reggio di Calabria Italy,wikidataId/Q8471
Reggio nell'Emilia Italy,wikidataId/Q13360
Rimini Italy,wikidataId/Q13369
ROMA Italy,wikidataId/Q220
Salerno Italy,wikidataId/Q1083
Sassari Italy,wikidataId/Q13629
Siracusa Italy,wikidataId/Q13670
Taranto Italy,wikidataId/Q13498
Terni Italy,wikidataId/Q8621
Torino Italy,wikidataId/Q495
Trento Italy,wikidataId/Q3376
Trieste Italy,wikidataId/Q546
Venezia Italy,wikidataId/Q641
Verona Italy,wikidataId/Q2028
Vicenza Italy,wikidataId/Q6537
Ancona Italy,wikidataId/Q3415
KINGSTON Jamaica,wikidataId/Q34692
Montego Bay Jamaica,wikidataId/Q637555
Portmore Jamaica,wikidataId/Q644663
Spanish Town Jamaica,wikidataId/Q846939
Abiko Japan,wikidataId/Q243859
Ageo Japan,wikidataId/Q163888
Aizuwakamatsu Japan,wikidataId/Q237699
Akashi Japan,wikidataId/Q26406
Akishima Japan,wikidataId/Q212494
Akita Japan,wikidataId/Q17139
Amagasaki Japan,wikidataId/Q213318
Anjo Japan,wikidataId/Q270806
Aomori Japan,wikidataId/Q146790
Asahikawa Japan,wikidataId/Q200740
Asaka Japan,wikidataId/Q646834
Ashikaga Japan,wikidataId/Q374477
Atsugi Japan,wikidataId/Q389711
Beppu Japan,wikidataId/Q273880
Chiba Japan,wikidataId/Q170616
Chigasaki Japan,wikidataId/Q633911
Chikusei Japan,wikidataId/Q694322
Chikushino Japan,wikidataId/Q844140
Chofu Japan,wikidataId/Q210667
Daito Japan,wikidataId/Q386668
Ebetsu Japan,wikidataId/Q496681
Ebina Japan,wikidataId/Q734390
Fuchu Japan,wikidataId/Q208818
Fuji Japan,wikidataId/Q328613
Fujieda Japan,wikidataId/Q734432
Fujimi Japan,wikidataId/Q495809
Fujimino Japan,wikidataId/Q873590
Fujinomiya Japan,wikidataId/Q496072
Fujisawa Japan,wikidataId/Q386661
Fukaya Japan,wikidataId/Q734532
Fukui Japan,wikidataId/Q201618
Fukuoka Japan,wikidataId/Q26600
Fukushima Japan,wikidataId/Q161176
Fukuyama Japan,wikidataId/Q661038
Funabashi Japan,wikidataId/Q271417
Gifu Japan,wikidataId/Q45798
Ginowan Japan,wikidataId/Q592065
Habikino Japan,wikidataId/Q694308
Hachinohe Japan,wikidataId/Q191914
Hachioji Japan,wikidataId/Q208863
Hadano Japan,wikidataId/Q460806
Hakodate Japan,wikidataId/Q26418
Hakusan Japan,wikidataId/Q696407
Hamamatsu Japan,wikidataId/Q185125
Handa Japan,wikidataId/Q463171
Hatsukaichi Japan,wikidataId/Q736897
Higashihiroshima Japan,wikidataId/Q653372
Higashikurume Japan,wikidataId/Q317830
Higashimurayama Japan,wikidataId/Q240489
Higashiomi Japan,wikidataId/Q240891
Higashiosaka Japan,wikidataId/Q243863
Hikone Japan,wikidataId/Q386635
Himeji Japan,wikidataId/Q209801
Hirakata Japan,wikidataId/Q270912
Hiratsuka Japan,wikidataId/Q502199
Hirosaki Japan,wikidataId/Q194087
Hiroshima Japan,wikidataId/Q34664
Hitachi Japan,wikidataId/Q633922
Hitachinaka Japan,wikidataId/Q696772
Hofu Japan,wikidataId/Q502209
Ibaraki Japan,wikidataId/Q502403
Ichihara Japan,wikidataId/Q207881
Ichikawa Japan,wikidataId/Q209785
Ichinomiya Japan,wikidataId/Q270810
Ichinoseki Japan,wikidataId/Q390817
Iizuka Japan,wikidataId/Q328605
Ikeda Japan,wikidataId/Q817965
Ikoma Japan,wikidataId/Q328610
Imabari Japan,wikidataId/Q461020
Inazawa Japan,wikidataId/Q389562
Inzai Japan,wikidataId/Q637901
Iruma Japan,wikidataId/Q696925
Isahaya Japan,wikidataId/Q596469
Ise Japan,wikidataId/Q328067
Isehara Japan,wikidataId/Q734520
Isesaki Japan,wikidataId/Q328596
Ishinomaki Japan,wikidataId/Q270814
Itami Japan,wikidataId/Q335444
Iwaki Japan,wikidataId/Q274384
Iwakuni Japan,wikidataId/Q329797
Iwata Japan,wikidataId/Q386651
Izumi (Osaka) Japan,wikidataId/Q696412
Izumisano Japan,wikidataId/Q852018
Izumo Japan,wikidataId/Q825166
Joetsu Japan,wikidataId/Q582289
Kadoma Japan,wikidataId/Q496080
Kakamigahara Japan,wikidataId/Q641491
Kakegawa Japan,wikidataId/Q823988
Kakogawa Japan,wikidataId/Q750569
Kamagaya Japan,wikidataId/Q387365
Kamakura Japan,wikidataId/Q200267
Kanazawa Japan,wikidataId/Q191130
Kanoya Japan,wikidataId/Q819578
Karatsu Japan,wikidataId/Q738275
Kariya Japan,wikidataId/Q389515
Kashihara Japan,wikidataId/Q496319
Kashiwa Japan,wikidataId/Q319743
Kasuga Japan,wikidataId/Q47084
Kasugai Japan,wikidataId/Q26101
Kasukabe Japan,wikidataId/Q376023
Kawachinagano Japan,wikidataId/Q819572
Kawagoe Japan,wikidataId/Q319740
Kawaguchi Japan,wikidataId/Q387136
Kawanishi Japan,wikidataId/Q609350
Kawasaki Japan,wikidataId/Q164234
Kirishima Japan,wikidataId/Q858352
Kiryu Japan,wikidataId/Q634022
Kisarazu Japan,wikidataId/Q335427
Kishiwada Japan,wikidataId/Q740456
Kitakyushu Japan,wikidataId/Q188806
Kitami Japan,wikidataId/Q265555
Kobe Japan,wikidataId/Q48320
Kochi Japan,wikidataId/Q200251
Kodaira Japan,wikidataId/Q213278
Kofu Japan,wikidataId/Q201932
Koganei Japan,wikidataId/Q242874
Kokubunji Japan,wikidataId/Q317834
Komaki Japan,wikidataId/Q389537
Komatsu Japan,wikidataId/Q646898
Konosu Japan,wikidataId/Q734541
Koriyama Japan,wikidataId/Q264206
Koshigaya Japan,wikidataId/Q497952
