udise_district_code,udise_block_code,block_name
0706,udiseCode/070604,Mcd
0707,udiseCode/070704,Mcd
0708,udiseCode/070804,Mcd
0709,udiseCode/070904,Mcd
0701,udiseCode/070105,Mcdaided
0702,udiseCode/070205,Mcdaided
0703,udiseCode/070305,Mcdaided
0704,udiseCode/070405,Mcdaided
0705,udiseCode/070505,Mcdaided
0706,udiseCode/070605,Mcdaided
0707,udiseCode/070705,Mcdaided
0708,udiseCode/070805,Mcdaided
0709,udiseCode/070905,Mcdaided
0701,udiseCode/070106,Mcdunaided
0702,udiseCode/070206,Mcdunaided
0703,udiseCode/070306,Mcdunaided
0704,udiseCode/070406,Mcdunaided
0705,udiseCode/070506,Mcdunaided
0706,udiseCode/070606,Mcdunaided
0707,udiseCode/070706,Mcdunaided
0708,udiseCode/070806,Mcdunaided
0709,udiseCode/070906,Mcdunaided
1908,udiseCode/190808,Md. Bazar
1208,udiseCode/120803,Mebo
3308,udiseCode/330816,Mecheri
1207,udiseCode/120706,Mechukha
3617,udiseCode/361712,Medak
3621,udiseCode/362101,Medchel
2817,udiseCode/281725,Medikonduru
3606,udiseCode/360610,Medipalle
3603,udiseCode/360321,Medipally
3621,udiseCode/362110,Medipally
1306,udiseCode/130603,Medziphema
0907,udiseCode/090701,Meerut
0907,udiseCode/090713,Meerut Nagar
2324,udiseCode/232411,Meghnagar
2405,udiseCode/240506,Meghraj
2427,udiseCode/242703,Meghraj
2704,udiseCode/270408,Mehakar
0320,udiseCode/032002,Mehal Kalan
0614,udiseCode/061403,Meham
2341,udiseCode/234115,Mehandwani
2008,udiseCode/200802,Meharma
0304,udiseCode/030411,Mehatpur
2303,udiseCode/230303,Mehgaon
0201,udiseCode/020108,Mehla
0961,udiseCode/096105,Mehnager
0955,udiseCode/095518,Mehndaval
0956,udiseCode/095618,Mehndaval
2404,udiseCode/240404,Mehsana
1002,udiseCode/100215,Mehsi
0945,udiseCode/094505,Meja
1913,udiseCode/191312,Mejhia
1903,udiseCode/190306,Mekhliganj
1903,udiseCode/190315,Mekhliganj Municipality
3204,udiseCode/320408,Melady
1605,udiseCode/160510,Melaghar Mc
3329,udiseCode/332910,Melaneelithanallur
2811,udiseCode/281126,Meliaputti
3608,udiseCode/360846,Mellacheruvu
3630,udiseCode/363022,Mellachervu
3307,udiseCode/330701,Melmalayanur
3330,udiseCode/333007,Melpuram
3324,udiseCode/332408,Melur
1308,udiseCode/130803,Meluri
1909,udiseCode/190921,Memari-I
1925,udiseCode/192516,Memari-I
1909,udiseCode/190922,Memari-Ii
1925,udiseCode/192517,Memari-Ii
1909,udiseCode/190941,Memari Municipality
1925,udiseCode/192529,Memari Municipality
2412,udiseCode/241202,Mendarda
0111,udiseCode/011107,Mendhar
3605,udiseCode/360506,Mendora
1204,udiseCode/120401,Mengio
2812,udiseCode/281218,Mentada
2812,udiseCode/281216,Merakamudidam
2001,udiseCode/200105,Meral
0814,udiseCode/081403,Mertacity
1036,udiseCode/103606,Meskaur
3606,udiseCode/360612,Metpalle
3603,udiseCode/360323,Metpally
2724,udiseCode/272406,Mhasala
2326,udiseCode/232602,Mhow
1212,udiseCode/121202,Miao
0919,udiseCode/091910,Miaun
3607,udiseCode/360721,Midjil
3625,udiseCode/362515,Midjil
3625,udiseCode/362526,Midjil
1920,udiseCode/192030,Midnapore(Mn)
1920,udiseCode/192001,Midnapore Sadar
2821,udiseCode/282116,Midthur
0950,udiseCode/095011,Mihin Purva
0905,udiseCode/090505,Milak
0947,udiseCode/094712,Milkipur
1911,udiseCode/191116,Minakhan
1014,udiseCode/101407,Minapur
3301,udiseCode/330106,Minjur
2721,udiseCode/272107,Mira Bhayandar
2735,udiseCode/273505,Miraj
0113,udiseCode/011312,Miran Sahib
3618,udiseCode/361811,Mirdoddi
0920,udiseCode/092002,Mirganj
1901,udiseCode/190114,Mirik
1901,udiseCode/190132,Mirik_Block
1901,udiseCode/190140,Mirik_Municipality
0922,udiseCode/092212,Mirjapur
3608,udiseCode/360842,Miryalaguda
3629,udiseCode/362921,Miryalaguda
0961,udiseCode/096117,Mirzapur
0924,udiseCode/092412,Misrikh
0923,udiseCode/092308,Mitauli
0954,udiseCode/095406,Mithaval
0957,udiseCode/095717,Mithoura
0926,udiseCode/092606,Miyaganj
3310,udiseCode/331012,Modakurichi
1033,udiseCode/103312,Modanganj
2405,udiseCode/240510,Modasa
2427,udiseCode/242701,Modasa
0310,udiseCode/031003,Moga 1
0310,udiseCode/031004,Moga 2
2815,udiseCode/281546,Mogaltur
3616,udiseCode/361610,Mogdampalle
0112,udiseCode/011216,Mogla
3608,udiseCode/360808,Mogullapalle
3609,udiseCode/360941,Mogullapelly
2710,udiseCode/271002,Mohadi
0929,udiseCode/092908,Mohamdabad
0962,udiseCode/096202,Mohammadabad
0965,udiseCode/096515,Mohammadabad
2002,udiseCode/200216,Mohammadganj
0923,udiseCode/092307,Mohammadi
0961,udiseCode/096118,Mohammadpur
2120,udiseCode/212004,Mohana
1031,udiseCode/103108,Mohania
0927,udiseCode/092705,Mohan Lal Ganj
1019,udiseCode/101917,Mohanpur
1035,udiseCode/103523,Mohanpur
1601,udiseCode/160108,Mohanpur
1920,udiseCode/192013,Mohanpur
2007,udiseCode/200701,Mohanpur
1601,udiseCode/160122,Mohanpur Mc
3309,udiseCode/330903,Mohanur
1035,udiseCode/103506,Mohara
0903,udiseCode/090309,Mohd.Pur Devmal
2342,udiseCode/234204,Mohgaon
1019,udiseCode/101909,Mohiuddin Nagar
2343,udiseCode/234302,Mohkhed
2209,udiseCode/220910,Mohla
2730,udiseCode/273007,Mohol
1605,udiseCode/160509,Mohonbhog
3623,udiseCode/362320,Moinabad
1404,udiseCode/140402,Moirang
1028,udiseCode/102819,Mokama
2736,udiseCode/273608,Mokhada
1303,udiseCode/130301,Mokokchung Village
2913,udiseCode/291306,Molakalmur
0814,udiseCode/081413,Molasar
0923,udiseCode/092318,Mom
3624,udiseCode/362402,Mominpet
1301,udiseCode/130107,Mon
3211,udiseCode/321108,Moncompu
1805,udiseCode/180501,Mondia
1909,udiseCode/190923,Mongalkote
1925,udiseCode/192518,Mongalkote
1207,udiseCode/120710,Monigoan
1909,udiseCode/190924,Monteswar
1925,udiseCode/192519,Monteswar
2924,udiseCode/292407,Moodabidre
2917,udiseCode/291707,Moodigere
3621,udiseCode/362115,Mooduchinthalapally
3333,udiseCode/333312,Moolanur
0507,udiseCode/050702,Moonakot
3620,udiseCode/362004,Mootakondur
2816,udiseCode/281633,Mopidevi
2107,udiseCode/210716,Morada
0904,udiseCode/090408,Moradabad
0904,udiseCode/090415,Moradabad City Boys
0904,udiseCode/090414,Moradabad City Girls
3305,udiseCode/330506,Morappur
2304,udiseCode/230404,Morar(Rural)
2304,udiseCode/230405,Morar(Urbon)
1014,udiseCode/101413,Moraul
2409,udiseCode/240909,Morbi
2433,udiseCode/243301,Morbi
2302,udiseCode/230203,Morena
0501,udiseCode/050104,Mori
0307,udiseCode/030705,Morinda
3002,udiseCode/300202,Mormugao
0902,udiseCode/090213,Morna
0601,udiseCode/060103,Morni
2707,udiseCode/270711,Morshi
3605,udiseCode/360509,Mortad
2417,udiseCode/241709,Morva Hadaf
1019,udiseCode/101918,Morwa
3605,udiseCode/360529,Mosra
2704,udiseCode/270405,Motala
0936,udiseCode/093607,Moth
3608,udiseCode/360828,Mothey
3630,udiseCode/363009,Mothey
3620,udiseCode/362015,Mothkur
0959,udiseCode/095907,Motichak
0949,udiseCode/094927,Motigarpur
1002,udiseCode/100216,Motihari
1014,udiseCode/101402,Motipur
2709,udiseCode/270907,Mouda
2816,udiseCode/281630,Movva
1919,udiseCode/191901,Moyna
2126,udiseCode/212611,M.Rampur
2930,udiseCode/293014,Mudalgi
2820,udiseCode/282017,Muddanur
2903,udiseCode/290310,Muddebihal
2902,udiseCode/290211,Mudhol
3604,udiseCode/360404,Mudhole
3610,udiseCode/361041,Mudigonda
3631,udiseCode/363108,Mudigonda
2822,udiseCode/282238,Mudigubba
2816,udiseCode/281646,Mudinepalli
2715,udiseCode/271503,Mudkhed
3327,udiseCode/332707,Mudukulathur
0964,udiseCode/096409,Mufti Ganj
3307,udiseCode/330712,Mugaiyur
0966,udiseCode/096610,Mugalsarai (Nagar Chhetra)
3605,udiseCode/360522,Mugpal
0964,udiseCode/096415,Mugra Badshah Pur
0933,udiseCode/093312,Mujaffarabad
0953,udiseCode/095303,Mujehna
0305,udiseCode/030508,Mukerian
2715,udiseCode/271506,Mukhed
2703,udiseCode/270311,Muktainagar
1201,udiseCode/120102,Mukto-Bongkhar
0312,udiseCode/031201,Muktsar
2713,udiseCode/271308,Mul
2823,udiseCode/282303,Mulakalacheruvu
3609,udiseCode/360921,Mulakalapalle
3610,udiseCode/361026,Mulakalapally
3310,udiseCode/331013,Mulanur
2919,udiseCode/291910,Mulbagal
2712,udiseCode/271209,Mulchera
2408,udiseCode/240806,Muli
3207,udiseCode/320711,Mullassery
2725,udiseCode/272510,Mulshi
2335,udiseCode/233508,Multai
3608,udiseCode/360813,Mulug
3609,udiseCode/360945,Mulug
3618,udiseCode/361815,Mulug
3632,udiseCode/363202,Mulug
3604,udiseCode/360445,Mulugu
2723,udiseCode/272301,Mumbai_Dyd_Urc1 ( Grant Road )
2723,udiseCode/272302,Mumbai_Dyd_Urc2 ( Sion )
2723,udiseCode/272303,Mumbai_Dyd_Urc3 ( Ghatkopar )
2723,udiseCode/272304,Mumbai_Dyd_Urc4 ( Mulund )
2723,udiseCode/272305,Mumbai_Dyd_Urc5 ( Andheri )
2723,udiseCode/272306,Mumbai_Dyd_Urc6 ( Malad (W) )
2723,udiseCode/272307,Mumbai_Dyd_Urc7 ( Kandivali (E) )
2814,udiseCode/281450,Mummidivaram
3608,udiseCode/360830,Munagala
3630,udiseCode/363012,Munagala
2813,udiseCode/281334,Munagapaka
2813,udiseCode/281301,Munchingput
3330,udiseCode/333009,Munchirai
2934,udiseCode/293410,Mundagod
0904,udiseCode/090409,Mundapanday
2908,udiseCode/290802,Mundaragi
0806,udiseCode/080603,Mundawar
2818,udiseCode/281814,Mundlamuru
0608,udiseCode/060806,Mundlana
2401,udiseCode/240109,Mundra
0814,udiseCode/081410,Mundwa
2346,udiseCode/234608,Mungaoli
2219,udiseCode/221916,Mungeli
1024,udiseCode/102401,Munger Sadar
1606,udiseCode/160614,Mungiakami
1901,udiseCode/190111,Mungpoo - Latpanchar
2127,udiseCode/212708,Muniguda
3616,udiseCode/361613,Munipalli
3604,udiseCode/360432,Munipally
3209,udiseCode/320904,Munnar
0507,udiseCode/050706,Munsyari
3608,udiseCode/360835,Munugode
3629,udiseCode/362910,Munugode
3605,udiseCode/360505,Mupkal
2817,udiseCode/281723,Muppalla
0909,udiseCode/090903,Murad Nagar
1908,udiseCode/190814,Murarai-I
1908,udiseCode/190815,Murarai-Ii
0944,udiseCode/094406,Muratganj
2721,udiseCode/272109,Murbad
2023,udiseCode/202302,Murhu
2124,udiseCode/212409,Muribahal
1813,udiseCode/181303,Murkongselek
0963,udiseCode/096317,Murli Chhapra
1011,udiseCode/101104,Murliganj
0913,udiseCode/091304,Mursan
1907,udiseCode/190713,Murshidabad-Jiaganj (M.J)
1907,udiseCode/190727,Murshidabad (M)
0608,udiseCode/060808,Murthal
2705,udiseCode/270505,Murtizapur
2724,udiseCode/272407,Murud
2018,udiseCode/201809,Musabani
0949,udiseCode/094918,Musafirkhana
0973,udiseCode/097303,Musafirkhana
3625,udiseCode/362508,Musapet
3625,udiseCode/362519,Musapet
1014,udiseCode/101408,Mushari
3622,udiseCode/362214,Musheerabad
3315,udiseCode/331507,Musiri
0938,udiseCode/093804,Muskara
3614,udiseCode/361411,Mustabad
0603,udiseCode/060305,Mustafabad
3603,udiseCode/360343,Musthabad
2816,udiseCode/281625,Musunuru
3608,udiseCode/360803,Mutharam Mahadevpur
3607,udiseCode/360713,Mutharam_Manthani
2819,udiseCode/281929,Muthukur
3320,udiseCode/332010,Muthupettai
3208,udiseCode/320809,Muvattupuzha
0901,udiseCode/090112,Muzaffarabad
2820,udiseCode/282006,Mydukur
3325,udiseCode/332505,Myladumparai
3302,udiseCode/330210,Mylapore
2816,udiseCode/281610,Mylavaram
2820,udiseCode/282002,Mylavaram
1706,udiseCode/170602,Mylliem
0970,udiseCode/097008,Myorpur
2926,udiseCode/292607,Mysore North
2926,udiseCode/292608,Mysore Rural
2926,udiseCode/292612,Mysore South
1910,udiseCode/191007,Nabadwip
1910,udiseCode/191018,Nabadwip Muni 
1907,udiseCode/190714,Nabagram
2128,udiseCode/212805,Nabarangpur
2128,udiseCode/212811,Nabarangpur Mpl
0317,udiseCode/031704,Nabha
1034,udiseCode/103409,Nabinagar
1206,udiseCode/120601,Nacho
0303,udiseCode/030303,Nadala
0206,udiseCode/020604,Nadaun
0807,udiseCode/080706,Nadbai
2817,udiseCode/281738,Nadendla
2416,udiseCode/241608,Nadiad
0935,udiseCode/093508,Nadigawn
3608,udiseCode/360829,Nadigudem
3630,udiseCode/363013,Nadigudem
3611,udiseCode/361116,Nadikuda
0809,udiseCode/080904,Nadoti
1811,udiseCode/181104,Naduar
1202,udiseCode/120203,Nafra
0901,udiseCode/090111,Nagal
2823,udiseCode/282319,Nagalapuram
3616,udiseCode/361605,Nagalgidda
0104,udiseCode/010415,Nagam
2922,udiseCode/292205,Nagamangala
3319,udiseCode/331901,Nagapattinam
0807,udiseCode/080702,Nagar
0969,udiseCode/096914,Nagar
2726,udiseCode/272605,Nagar
0963,udiseCode/096302,Nagara
0912,udiseCode/091213,Nagar Aligarh
2817,udiseCode/281753,Nagaram
3630,udiseCode/363001,Nagaram
0950,udiseCode/095013,Nagar Area
0912,udiseCode/091214,Nagar Atrauli
0942,udiseCode/094215,Nagar Bindki
0932,udiseCode/093210,Nagar Chetra Auraiya
0932,udiseCode/093213,Nagar Chetra Auraiya
0934,udiseCode/093421,Nagar Chhetra
0945,udiseCode/094522,Nagar Chhetra
0965,udiseCode/096517,Nagar Chhetra
3615,udiseCode/361510,Naga_Reddipet
0942,udiseCode/094214,Nagar Fatehpur
2823,udiseCode/282345,Nagari
2823,udiseCode/282376,Nagari
0940,udiseCode/094009,Nagar Kshetra
0958,udiseCode/095802,Nagar Kshetra
0962,udiseCode/096210,Nagar Kshetra Mau
3607,udiseCode/360740,Nagarkurnool
3628,udiseCode/362803,Nagarkurnool
1027,udiseCode/102713,Nagarnausa
0967,udiseCode/096709,Nagar Nigam
1022,udiseCode/102207,Nagar Nigam
0969,udiseCode/096913,Nagar Palika
0939,udiseCode/093905,Nagar Palika Mahoba
0967,udiseCode/096710,Nagar Palika Ramnagar
0927,udiseCode/092709,"Nagar Shaitra, Lucknow"
0928,udiseCode/092822,Nagar Shetra (Rbl)
2001,udiseCode/200107,Nagar Untari
0814,udiseCode/081408,Nagaur
2816,udiseCode/281635,Nagayalanka
2713,udiseCode/271310,Nagbhid
0204,udiseCode/020401,Naggar
0620,udiseCode/062004,Nagina
0903,udiseCode/090315,Nagina(Nagar)
3602,udiseCode/360231,Nagireddypet
0929,udiseCode/092909,Nag.Kshetra  K.Ganj
0929,udiseCode/092907,Nag. Ksh.Far.Bad
2313,udiseCode/231304,Nagod
2709,udiseCode/270909,Nagpur (Gramin)
1017,udiseCode/101715,Nagra
1902,udiseCode/190212,Nagrakata
2014,udiseCode/201422,Nagri
2213,udiseCode/221313,Nagri
0202,udiseCode/020212,Nagrota Bagwan
0202,udiseCode/020213,Nagrota Surian
0117,udiseCode/011714,Nagseni
2818,udiseCode/281845,Naguluppalapadu
0970,udiseCode/097006,Nagwa
0210,udiseCode/021003,Nahan
0617,udiseCode/061704,Nahar
2819,udiseCode/281942,Naidupet
2715,udiseCode/271509,Naigaon
2314,udiseCode/231405,Naigarhi
1911,udiseCode/191131,Naihati Municipality
3327,udiseCode/332705,Nainarkoil
0506,udiseCode/050613,Nainidanda
2342,udiseCode/234202,Nainpur
0823,udiseCode/082303,Nainwa
0903,udiseCode/090310,Najibabad
0903,udiseCode/090316,Najibabad(Nagar)
0923,udiseCode/092310,Nakaha
2817,udiseCode/281722,Nakarikallu
1910,udiseCode/191003,Nakashipara
2401,udiseCode/240106,Nakhatrana
2813,udiseCode/281339,Nakkapalli
0304,udiseCode/030405,Nakodar
3608,udiseCode/360824,Nakrekal
3629,udiseCode/362905,Nakrekal
2103,udiseCode/210307,Naktideul
0901,udiseCode/090101,Nakur
2019,udiseCode/201913,Nala
0209,udiseCode/020904,Nalagarh
1605,udiseCode/160505,Nalchar
2325,udiseCode/232509,Nalchha
3608,udiseCode/360834,Nalgonda
3629,udiseCode/362908,Nalgonda
1908,udiseCode/190816,Nalhati-I
1908,udiseCode/190817,Nalhati-Ii
1908,udiseCode/190825,Nalhati Municipality
2322,udiseCode/232202,Nalkheda
2351,udiseCode/235102,Nalkheda
3609,udiseCode/360934,Nallabelly
3611,udiseCode/361107,Nallabelly
2822,udiseCode/282242,Nallacheruvu
2815,udiseCode/281513,Nallajerla
2822,udiseCode/282247,Nallamada
3305,udiseCode/330502,Nallampalli
3318,udiseCode/331807,Nallur
3309,udiseCode/330909,Namagiripet
3309,udiseCode/330901,Namakkal
3310,udiseCode/331014,Nambiyur
2822,udiseCode/282240,Nambulapulikunta
1103,udiseCode/110301,Namchi
1918,udiseCode/191825,Namkhana
2014,udiseCode/201408,Namkum
3629,udiseCode/362914,Nampalle
3608,udiseCode/360855,Nampally
3622,udiseCode/362206,Nampally
1212,udiseCode/121204,Nampong
1218,udiseCode/121801,Namsai
1211,udiseCode/121102,Namsai 
1103,udiseCode/110306,Namthang
0901,udiseCode/090109,Nanauta
3502,udiseCode/350202,Nancowry
2128,udiseCode/212806,Nandahandi
1919,udiseCode/191906,Nandakumar
2820,udiseCode/282040,Nandalur
2129,udiseCode/212911,Nandapur
2821,udiseCode/282104,Nandavaram
2715,udiseCode/271501,Nanded
2715,udiseCode/271517,Nanded M.C.
0914,udiseCode/091406,Nandgaon
2720,udiseCode/272008,Nandgaon
2707,udiseCode/270712,Nandgaon Kh
2811,udiseCode/281130,Nandigam
3623,udiseCode/362324,Nandigam
2816,udiseCode/281604,Nandigama
1919,udiseCode/191912,Nandigram -I
1919,udiseCode/191909,Nandigram -Ii
2821,udiseCode/282108,Nandikotkur
3605,udiseCode/360502,Nandipet
2816,udiseCode/281641,Nandivada
2420,udiseCode/242001,Nandod
2704,udiseCode/270410,Nandura
2701,udiseCode/270101,Nandurbar
2821,udiseCode/282134,Nandyal
2821,udiseCode/282176,Nandyal
0616,udiseCode/061605,Nangal Choudhary
0111,udiseCode/011108,Nangali
3618,udiseCode/361808,Nanganur
3308,udiseCode/330811,Nangavalli
3329,udiseCode/332911,Nanguneri
2926,udiseCode/292609,Nanjanagud
0211,udiseCode/021111,Nankhari
3320,udiseCode/332004,Nannilam
1908,udiseCode/190803,Nanoor
1004,udiseCode/100416,Nanpur
1020,udiseCode/102017,Naokothi
0210,udiseCode/021012,Narag
2908,udiseCode/290803,Naragund
0602,udiseCode/060205,Naraingarh
0940,udiseCode/094004,Naraini
2811,udiseCode/281122,Narasannapeta
2817,udiseCode/281739,Narasaraopeta
2917,udiseCode/291703,Narasimharajapura
2813,udiseCode/281317,Narasipatnam
2129,udiseCode/212912,Narayanapatna
3608,udiseCode/360836,Narayanapur
3620,udiseCode/362011,Narayanapur
2823,udiseCode/282377,Narayanavanam
2823,udiseCode/282324,Narayanavaram
0502,udiseCode/050207,Narayanbagar
2342,udiseCode/234213,Narayanganj
1920,udiseCode/192009,Narayangarh
3616,udiseCode/361604,Narayankhed
3607,udiseCode/360729,Narayanpet
3633,udiseCode/363302,Narayanpet
0969,udiseCode/096909,Narayanpur
1022,udiseCode/102215,Narayanpur
1812,udiseCode/181205,Narayanpur
2019,udiseCode/201912,Narayanpur
2218,udiseCode/221837,Narayanpur
3618,udiseCode/361823,Narayanraopet
0104,udiseCode/010416,Narbal
1036,udiseCode/103608,Nardiganj
0504,udiseCode/050407,Narendranagar
2214,udiseCode/221407,Narharpur
1036,udiseCode/103607,Narhat
3326,udiseCode/332605,Narikudi
1001,udiseCode/100115,Narkatiaganj
3608,udiseCode/360822,Narkatpally
3629,udiseCode/362902,Narketpalle
2709,udiseCode/270901,Narkhed
0916,udiseCode/091612,Narkhi
2126,udiseCode/212612,Narla
3619,udiseCode/361906,Narmetta
0616,udiseCode/061604,Narnaul
0612,udiseCode/061208,Narnaund
3601,udiseCode/360105,Narnoor
0322,udiseCode/032211,Narot Jaimal Singh
2822,udiseCode/282227,Narpala
1007,udiseCode/100719,Narpatganj
3609,udiseCode/360930,Narsampet
3611,udiseCode/361108,Narsampet
0513,udiseCode/051307,Narsan
3604,udiseCode/360441,Narsapur
3617,udiseCode/361716,Narsapur
2815,udiseCode/281545,Narsapuram
3604,udiseCode/360407,Narsapur (G)
3610,udiseCode/361011,Narsimhulapet
2330,udiseCode/233003,Narsinghgarh
2112,udiseCode/211209,Narsinghpur
2340,udiseCode/234001,Narsinghpur
3617,udiseCode/361710,Narsingi
1821,udiseCode/182103,Narsingpur
2813,udiseCode/281376,Narsipatnam
3633,udiseCode/363307,Narva
3607,udiseCode/360733,Narwa
0609,udiseCode/060907,Narwana
2306,udiseCode/230608,Narwar
2720,udiseCode/272009,Nashik
2720,udiseCode/272016,Nashik Urc-1
2720,udiseCode/272018,Nashik Urc-2
3603,udiseCode/360314,Naspur
1032,udiseCode/103208,Nasriganj
2333,udiseCode/233304,Nasrullaganj
3615,udiseCode/361506,Nasurullabad
2419,udiseCode/241906,Naswadi
2432,udiseCode/243204,Naswadi
2331,udiseCode/233105,Nateran
3313,udiseCode/331306,Natham
0314,udiseCode/031404,Nathana
2813,udiseCode/281316,Nathavaram
0955,udiseCode/095520,Nathnagar
0956,udiseCode/095620,Nathnagar
1022,udiseCode/102223,Nath Nagar
0611,udiseCode/061104,Nathusari Chopta
3304,udiseCode/330419,Natrampalli
1028,udiseCode/102806,Naubatpur
1022,udiseCode/102221,Naugachhia
0501,udiseCode/050105,Naugaon
2111,udiseCode/211106,Naugaon
0954,udiseCode/095412,Naugarh
0966,udiseCode/096609,Naugarh
1012,udiseCode/101201,Nauhatta
0959,udiseCode/095914,Naurangiya
0319,udiseCode/031905,Naushehra Pannuan
1001,udiseCode/100102,Nautan
1016,udiseCode/101618,Nautan
0926,udiseCode/092608,Navabganj
2909,udiseCode/290905,Navalgund
0963,udiseCode/096305,Navanagar
2701,udiseCode/270102,Navapur
2721,udiseCode/272110,Navi Mumbai-Urc1
3605,udiseCode/360501,Navipet
2424,udiseCode/242404,Navsari
0814,udiseCode/081414,Nawa
2002,udiseCode/200219,Nawa Bazar
0920,udiseCode/092004,Nawabganj
0929,udiseCode/092903,Nawabganj
0950,udiseCode/095012,Nawab Ganj
0953,udiseCode/095327,Nawab Ganj
0953,udiseCode/095301,Nawabganj(Mun.Corp.)
3624,udiseCode/362403,Nawabpet
3625,udiseCode/362511,Nawabpet
3625,udiseCode/362522,Nawabpet
1036,udiseCode/103609,Nawada
2013,udiseCode/201306,Nawadih
2206,udiseCode/220617,Nawagarh
2223,udiseCode/222310,Nawagarh
0805,udiseCode/080507,Nawalgarh
1030,udiseCode/103017,Nawanagar
0306,udiseCode/030604,Nawanshahr
2002,udiseCode/200207,Nawdiha Bazar
1032,udiseCode/103202,Nawhatta
1921,udiseCode/192103,Naxalbari
2116,udiseCode/211605,Nayagarh
2116,udiseCode/211610,Nayagarh Nac
1920,udiseCode/192024,Nayagram
1923,udiseCode/192306,Nayagram
3616,udiseCode/361608,Naykal
1816,udiseCode/181606,Nazira
0701,udiseCode/070107,Ndmc
0702,udiseCode/070207,Ndmc
0703,udiseCode/070307,Ndmc
0704,udiseCode/070407,Ndmc
0705,udiseCode/070507,Ndmc
0706,udiseCode/070607,Ndmc
0707,udiseCode/070707,Ndmc
0708,udiseCode/070807,Ndmc
0709,udiseCode/070907,Ndmc
0705,udiseCode/070511,Ndmcaided
0705,udiseCode/070512,Ndmcunaided
3214,udiseCode/321406,Nedumangadu
3209,udiseCode/320905,Nedumkandam
3320,udiseCode/332007,Needamangalam
1035,udiseCode/103505,Neem Chak Bathani
0813,udiseCode/081307,Neem Ka Thana
0806,udiseCode/080602,Neemrana
2318,udiseCode/231807,Neemuch
0102,udiseCode/010212,Nehalpora
3609,udiseCode/360926,Nekkonda
3611,udiseCode/361115,Nekkonda
3610,udiseCode/361040,Nelakondapally
3631,udiseCode/363107,Nelakondapally
2921,udiseCode/292101,Nelamangala
3610,udiseCode/361010,Nellikudur
2812,udiseCode/281224,Nellimarla
2814,udiseCode/281464,Nellipaka
2819,udiseCode/281925,Nellore
3304,udiseCode/330402,Nemili
3603,udiseCode/360310,Nennal
3601,udiseCode/360143,Nennel
2714,udiseCode/271409,Ner
3601,udiseCode/360115,Neradigonda
3630,udiseCode/363018,Neredcherla
3608,udiseCode/360849,Nereducherla
3629,udiseCode/362927,Neredugommu
0211,udiseCode/021112,Nerwa
2421,udiseCode/242109,Netrang
1914,udiseCode/191413,Neturia
