Detail Data For Vidyut Pravah Data Having Year : ALL
.
State,YearValue,MonthValue,DayValue,Shrotage_MW,MaxDemand_MW,FileName,DateInFile
RAJASTHAN,2021,3,26,0.000,10563.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
DELHI,2021,3,26,0.000,3603.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
UP,2021,3,26,0.000,17878.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
UTTARAKHAND,2021,3,26,0.000,1896.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
HP,2021,3,26,0.000,1677.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
J&K,2021,3,26,400.000,2591.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
CHANDIGARH,2021,3,26,0.000,175.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
CHHATTISGARH,2021,3,26,45.000,4589.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
GUJARAT,2021,3,26,0.000,18483.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
MP,2021,3,26,0.000,11033.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
MAHARASHTRA,2021,3,26,0.000,24449.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
GOA,2021,3,26,0.000,595.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
DD,2021,3,26,0.000,342.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
DNH,2021,3,26,0.000,855.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
ESSAR STEEL,2021,3,26,0.000,800.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
ANDHRA PRADESH,2021,3,26,0.000,11070.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
TELANGANA,2021,3,26,0.000,11070.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
KARNATAKA,2021,3,26,0.000,14367.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
KERALA,2021,3,26,0.000,4222.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
TAMIL NADU,2021,3,26,0.000,16481.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
PUDUCHERRY,2021,3,26,0.000,416.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
BIHAR,2021,3,26,0.000,5110.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
DVC,2021,3,26,0.000,3309.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
JHARKHAND,2021,3,26,0.000,1474.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
ODISHA,2021,3,26,0.000,4645.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
WEST BENGAL,2021,3,26,0.000,8732.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
SIKKIM,2021,3,26,0.000,81.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
ARUNACHAL PRADESH,2021,3,26,0.000,127.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
ASSAM,2021,3,26,43.000,1695.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
MANIPUR,2021,3,26,3.000,193.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
MEGHALAYA,2021,3,26,0.000,340.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
MIZORAM,2021,3,26,4.000,103.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
NAGALAND,2021,3,26,3.000,142.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
TRIPURA,2021,3,26,2.000,271.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
ALL INDIA,2021,3,26,1094.000,173153.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
PUNJAB,2021,3,27,0.000,6157.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
HARYANA,2021,3,27,0.000,5815.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
RAJASTHAN,2021,3,27,0.000,10364.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
DELHI,2021,3,27,0.000,3332.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
UP,2021,3,27,140.000,17596.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
UTTARAKHAND,2021,3,27,0.000,1848.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
HP,2021,3,27,0.000,1601.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
J&K,2021,3,27,400.000,2512.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
CHANDIGARH,2021,3,27,0.000,170.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
CHHATTISGARH,2021,3,27,0.000,4682.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
GUJARAT,2021,3,27,0.000,18357.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
MP,2021,3,27,0.000,11071.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
MAHARASHTRA,2021,3,27,0.000,25068.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
GOA,2021,3,27,0.000,584.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
DD,2021,3,27,0.000,334.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
DNH,2021,3,27,0.000,864.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
ESSAR STEEL,2021,3,27,0.000,849.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
ANDHRA PRADESH,2021,3,27,0.000,11117.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
TELANGANA,2021,3,27,0.000,11117.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
KARNATAKA,2021,3,27,0.000,13869.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
KERALA,2021,3,27,0.000,4045.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
TAMIL NADU,2021,3,27,0.000,16270.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
PUDUCHERRY,2021,3,27,0.000,409.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
BIHAR,2021,3,27,0.000,5177.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
DVC,2021,3,27,0.000,3333.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
JHARKHAND,2021,3,27,0.000,1646.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
ODISHA,2021,3,27,0.000,4431.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
WEST BENGAL,2021,3,27,0.000,8402.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
SIKKIM,2021,3,27,0.000,82.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
ARUNACHAL PRADESH,2021,3,27,0.000,124.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
ASSAM,2021,3,27,52.000,1612.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
MANIPUR,2021,3,27,4.000,189.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
MEGHALAYA,2021,3,27,0.000,349.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
MIZORAM,2021,3,27,3.000,109.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
NAGALAND,2021,3,27,3.000,130.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
TRIPURA,2021,3,27,6.000,272.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
ALL INDIA,2021,3,27,1309.000,171619.000,NICSI_27-Mar-2021.csv,28/03/2021 07:35:00
PUNJAB,2021,3,28,0.000,6224.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
HARYANA,2021,3,28,0.000,5252.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
RAJASTHAN,2021,3,28,0.000,10225.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
DELHI,2021,3,28,0.000,3159.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
UP,2021,3,28,0.000,16914.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
UTTARAKHAND,2021,3,28,0.000,1745.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
HP,2021,3,28,0.000,1418.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
J&K,2021,3,28,400.000,2368.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
CHANDIGARH,2021,3,28,0.000,162.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
CHHATTISGARH,2021,3,28,0.000,4552.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
GUJARAT,2021,3,28,0.000,17327.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
MP,2021,3,28,0.000,10847.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
MAHARASHTRA,2021,3,28,0.000,24622.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
GOA,2021,3,28,0.000,527.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
DD,2021,3,28,0.000,319.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
DNH,2021,3,28,0.000,837.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
ESSAR STEEL,2021,3,28,0.000,781.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
ANDHRA PRADESH,2021,3,28,0.000,11152.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
TELANGANA,2021,3,28,0.000,11152.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
KARNATAKA,2021,3,28,0.000,13264.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
KERALA,2021,3,28,0.000,3707.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
TAMIL NADU,2021,3,28,0.000,14494.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
PUDUCHERRY,2021,3,28,0.000,372.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
BIHAR,2021,3,28,0.000,4961.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
DVC,2021,3,28,0.000,3182.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
JHARKHAND,2021,3,28,0.000,1543.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
ODISHA,2021,3,28,0.000,4385.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
WEST BENGAL,2021,3,28,0.000,8086.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
SIKKIM,2021,3,28,0.000,66.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
ARUNACHAL PRADESH,2021,3,28,0.000,125.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
ASSAM,2021,3,28,48.000,1559.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
MANIPUR,2021,3,28,3.000,171.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
MEGHALAYA,2021,3,28,0.000,343.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
MIZORAM,2021,3,28,4.000,110.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
NAGALAND,2021,3,28,2.000,127.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
TRIPURA,2021,3,28,5.000,269.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
ALL INDIA,2021,3,28,431.000,160900.000,NICSI_28-Mar-2021.csv,29/03/2021 08:18:00
PUNJAB,2021,3,29,0.000,5477.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
HARYANA,2021,3,29,0.000,4587.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
RAJASTHAN,2021,3,29,0.000,8824.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
DELHI,2021,3,29,0.000,2728.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
UP,2021,3,29,0.000,15473.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
UTTARAKHAND,2021,3,29,0.000,1250.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
HP,2021,3,29,0.000,1031.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
J&K,2021,3,29,400.000,2418.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
CHANDIGARH,2021,3,29,0.000,157.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
CHHATTISGARH,2021,3,29,0.000,4327.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
GUJARAT,2021,3,29,0.000,14197.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
MP,2021,3,29,0.000,10265.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
MAHARASHTRA,2021,3,29,0.000,22303.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
GOA,2021,3,29,0.000,495.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
DD,2021,3,29,0.000,274.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
DNH,2021,3,29,0.000,786.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
ESSAR STEEL,2021,3,29,0.000,838.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
ANDHRA PRADESH,2021,3,29,0.000,11068.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
TELANGANA,2021,3,29,0.000,11068.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
KARNATAKA,2021,3,29,0.000,13635.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
KERALA,2021,3,29,0.000,3637.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
TAMIL NADU,2021,3,29,0.000,15702.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
PUDUCHERRY,2021,3,29,0.000,354.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
BIHAR,2021,3,29,0.000,4989.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
DVC,2021,3,29,0.000,3018.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
JHARKHAND,2021,3,29,0.000,1455.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
ODISHA,2021,3,29,0.000,4491.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
WEST BENGAL,2021,3,29,0.000,8141.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
SIKKIM,2021,3,29,0.000,58.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
ARUNACHAL PRADESH,2021,3,29,0.000,121.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
ASSAM,2021,3,29,240.000,1243.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
MANIPUR,2021,3,29,3.000,185.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
MEGHALAYA,2021,3,29,0.000,341.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
MIZORAM,2021,3,29,4.000,111.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
NAGALAND,2021,3,29,8.000,138.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
TRIPURA,2021,3,29,5.000,285.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
ALL INDIA,2021,3,29,674.000,150004.000,NICSI_29-Mar-2021.csv,30/03/2021 11:23:00
PUNJAB,2021,3,30,0.000,5653.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
HARYANA,2021,3,30,0.000,5500.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
RAJASTHAN,2021,3,30,0.000,9414.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
DELHI,2021,3,30,0.000,3374.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
UP,2021,3,30,0.000,17169.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
UTTARAKHAND,2021,3,30,0.000,1693.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
HP,2021,3,30,0.000,1372.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
J&K,2021,3,30,400.000,2514.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
CHANDIGARH,2021,3,30,0.000,186.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
CHHATTISGARH,2021,3,30,0.000,4510.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
GUJARAT,2021,3,30,0.000,17563.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
MP,2021,3,30,0.000,10265.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
MAHARASHTRA,2021,3,30,0.000,25136.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
GOA,2021,3,30,0.000,565.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
DD,2021,3,30,0.000,285.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
DNH,2021,3,30,0.000,768.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
ESSAR STEEL,2021,3,30,0.000,833.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
ANDHRA PRADESH,2021,3,30,0.000,11070.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
TELANGANA,2021,3,30,0.000,11070.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
KARNATAKA,2021,3,30,0.000,13078.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
KERALA,2021,3,30,0.000,4225.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
TAMIL NADU,2021,3,30,0.000,16061.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
PUDUCHERRY,2021,3,30,0.000,405.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
BIHAR,2021,3,30,0.000,5248.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
DVC,2021,3,30,0.000,3247.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
JHARKHAND,2021,3,30,0.000,1520.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
ODISHA,2021,3,30,0.000,4699.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
WEST BENGAL,2021,3,30,0.000,8968.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
SIKKIM,2021,3,30,0.000,80.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
ARUNACHAL PRADESH,2021,3,30,0.000,122.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
ASSAM,2021,3,30,277.000,1186.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
MANIPUR,2021,3,30,5.000,142.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
MEGHALAYA,2021,3,30,0.000,305.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
MIZORAM,2021,3,30,4.000,97.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
NAGALAND,2021,3,30,2.000,124.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
TRIPURA,2021,3,30,6.000,250.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
ALL INDIA,2021,3,30,1217.000,166967.000,NICSI_30-Mar-2021.csv,31/03/2021 08:16:00
PUNJAB,2021,4,1,0.000,5736.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
HARYANA,2021,4,1,0.000,6166.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
RAJASTHAN,2021,4,1,0.000,10029.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
DELHI,2021,4,1,0.000,3483.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
UP,2021,4,1,0.000,17402.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
UTTARAKHAND,2021,4,1,0.000,1713.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
HP,2021,4,1,0.000,1454.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
J&K,2021,4,1,400.000,2521.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
CHANDIGARH,2021,4,1,0.000,169.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
CHHATTISGARH,2021,4,1,0.000,4670.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
GUJARAT,2021,4,1,0.000,18380.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
MP,2021,4,1,0.000,10910.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
MAHARASHTRA,2021,4,1,0.000,24822.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
GOA,2021,4,1,0.000,518.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
DD,2021,4,1,0.000,317.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
DNH,2021,4,1,0.000,810.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
ESSAR STEEL,2021,4,1,0.000,849.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
ANDHRA PRADESH,2021,4,1,0.000,11472.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
TELANGANA,2021,4,1,0.000,11472.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
KARNATAKA,2021,4,1,0.000,13813.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
KERALA,2021,4,1,0.000,3810.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
TAMIL NADU,2021,4,1,0.000,16561.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
PUDUCHERRY,2021,4,1,0.000,415.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
BIHAR,2021,4,1,0.000,5267.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
DVC,2021,4,1,0.000,3292.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
JHARKHAND,2021,4,1,0.000,1518.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
ODISHA,2021,4,1,0.000,4760.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
WEST BENGAL,2021,4,1,0.000,8946.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
SIKKIM,2021,4,1,0.000,77.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
ARUNACHAL PRADESH,2021,4,1,0.000,117.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
ASSAM,2021,4,1,14.000,1473.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
MANIPUR,2021,4,1,4.000,179.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
MEGHALAYA,2021,4,1,0.000,328.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
MIZORAM,2021,4,1,2.000,103.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
NAGALAND,2021,4,1,2.000,118.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
TRIPURA,2021,4,1,1.000,257.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
ALL INDIA,2021,4,1,482.000,176133.000,NICSI_01-Apr-2021.csv,02/04/2021 12:43:00
PUNJAB,2021,4,2,0.000,5678.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
HARYANA,2021,4,2,0.000,6474.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
RAJASTHAN,2021,4,2,0.000,10032.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
DELHI,2021,4,2,0.000,3503.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
UP,2021,4,2,0.000,17896.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
UTTARAKHAND,2021,4,2,0.000,1815.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
HP,2021,4,2,0.000,1527.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
J&K,2021,4,2,400.000,2421.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
CHANDIGARH,2021,4,2,0.000,161.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
CHHATTISGARH,2021,4,2,0.000,4692.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
GUJARAT,2021,4,2,0.000,18526.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
MP,2021,4,2,0.000,10791.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
MAHARASHTRA,2021,4,2,0.000,24660.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
GOA,2021,4,2,0.000,501.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
DD,2021,4,2,0.000,324.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
DNH,2021,4,2,0.000,833.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
ESSAR STEEL,2021,4,2,0.000,857.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
ANDHRA PRADESH,2021,4,2,0.000,11472.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
TELANGANA,2021,4,2,0.000,11472.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
KARNATAKA,2021,4,2,0.000,13946.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
KERALA,2021,4,2,0.000,3955.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
TAMIL NADU,2021,4,2,0.000,16473.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
PUDUCHERRY,2021,4,2,0.000,437.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
BIHAR,2021,4,2,0.000,5190.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
DVC,2021,4,2,0.000,3210.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
JHARKHAND,2021,4,2,0.000,1496.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
ODISHA,2021,4,2,0.000,4702.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
WEST BENGAL,2021,4,2,0.000,8570.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
SIKKIM,2021,4,2,0.000,71.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
ARUNACHAL PRADESH,2021,4,2,0.000,120.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
ASSAM,2021,4,2,45.000,1629.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
MANIPUR,2021,4,2,1.000,166.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
MEGHALAYA,2021,4,2,0.000,333.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
MIZORAM,2021,4,2,1.000,93.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
NAGALAND,2021,4,2,2.000,110.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
TRIPURA,2021,4,2,2.000,279.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
ALL INDIA,2021,4,2,467.000,177435.000,NICSI_02-Apr-2021.csv,03/04/2021 10:19:00
PUNJAB,2021,4,3,0.000,5791.000,NICSI_03-Apr-2021.csv,04/04/2021 08:35:00
HARYANA,2021,4,3,0.000,6079.000,NICSI_03-Apr-2021.csv,04/04/2021 08:35:00
RAJASTHAN,2021,4,3,0.000,9994.000,NICSI_03-Apr-2021.csv,04/04/2021 08:35:00
DELHI,2021,4,3,0.000,3289.000,NICSI_03-Apr-2021.csv,04/04/2021 08:35:00
UP,2021,4,3,0.000,17864.000,NICSI_03-Apr-2021.csv,04/04/2021 08:35:00
UTTARAKHAND,2021,4,3,0.000,1850.000,NICSI_03-Apr-2021.csv,04/04/2021 08:35:00
