Detail Data For Electricity Monthly - Capacity by Sector & Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,YearValue,MonthValue,Capacity_MW_M
NR,RAJASTHAN,STATE,COAL,2019,8,6510.000
NR,RAJASTHAN,STATE,RENEWABLES,2019,8,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2019,8,8000.690
NR,RAJASTHAN,CENTRAL,RENEWABLES,2019,8,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2019,9,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2019,9,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2019,9,250.000
NR,RAJASTHAN,PRIVATE,COAL,2019,9,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2019,9,603.800
NR,RAJASTHAN,STATE,HYDRO,2019,9,411.000
NR,RAJASTHAN,STATE,COAL,2019,9,6510.000
NR,RAJASTHAN,STATE,RENEWABLES,2019,9,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2019,9,8318.490
NR,RAJASTHAN,CENTRAL,RENEWABLES,2019,9,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2019,10,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2019,10,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2019,10,250.000
NR,RAJASTHAN,PRIVATE,COAL,2019,10,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2019,10,603.800
NR,RAJASTHAN,STATE,HYDRO,2019,10,411.000
NR,RAJASTHAN,STATE,COAL,2019,10,6510.000
NR,RAJASTHAN,STATE,RENEWABLES,2019,10,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2019,10,8814.650
NR,RAJASTHAN,CENTRAL,RENEWABLES,2019,10,344.000
NR,RAJASTHAN,STATE,RENEWABLES,2019,11,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2019,11,8820.230
NR,RAJASTHAN,CENTRAL,RENEWABLES,2019,11,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2019,11,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2019,11,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2019,11,250.000
NR,RAJASTHAN,PRIVATE,COAL,2019,11,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2019,11,603.800
NR,RAJASTHAN,STATE,HYDRO,2019,11,411.000
NR,RAJASTHAN,STATE,COAL,2019,11,6510.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2019,12,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2019,12,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2019,12,250.000
NR,RAJASTHAN,PRIVATE,COAL,2019,12,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2019,12,603.800
NR,RAJASTHAN,STATE,HYDRO,2019,12,411.000
NR,RAJASTHAN,STATE,COAL,2019,12,6510.000
NR,RAJASTHAN,STATE,RENEWABLES,2019,12,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2019,12,8921.230
NR,RAJASTHAN,CENTRAL,RENEWABLES,2019,12,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,1,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,1,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,1,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,1,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,1,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,1,411.000
NR,RAJASTHAN,STATE,COAL,2020,1,6510.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,1,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,1,9112.100
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,1,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,2,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,2,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,2,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,2,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,2,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,2,411.000
NR,RAJASTHAN,STATE,COAL,2020,2,6510.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,2,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,2,9112.100
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,2,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,3,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,3,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,3,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,3,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,3,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,3,411.000
NR,RAJASTHAN,STATE,COAL,2020,3,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,3,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,3,9214.930
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,3,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,4,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,4,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,4,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,4,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,4,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,4,411.000
NR,RAJASTHAN,STATE,COAL,2020,4,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,4,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,4,9214.930
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,4,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,5,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,5,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,5,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,5,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,5,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,5,411.000
NR,RAJASTHAN,STATE,COAL,2020,5,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,5,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,5,9276.530
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,5,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,6,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,6,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,6,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,6,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,6,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,6,411.000
NR,RAJASTHAN,STATE,COAL,2020,6,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,6,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,6,9299.880
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,6,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,7,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,7,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,7,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,7,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,7,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,7,411.000
NR,RAJASTHAN,STATE,COAL,2020,7,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,7,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,7,9340.700
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,7,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,8,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,8,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,8,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,8,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,8,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,8,411.000
NR,RAJASTHAN,STATE,COAL,2020,8,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,8,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,8,9387.750
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,8,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,9,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,9,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,9,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,9,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,9,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,9,411.000
NR,RAJASTHAN,STATE,COAL,2020,9,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,9,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,9,9430.210
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,9,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,10,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,10,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,10,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,10,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,10,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,10,411.000
NR,RAJASTHAN,STATE,COAL,2020,10,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,10,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,10,9466.290
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,10,344.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,11,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,11,9487.750
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,11,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,11,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,11,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,11,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,11,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,11,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,11,411.000
NR,RAJASTHAN,STATE,COAL,2020,11,7170.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2020,12,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2020,12,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2020,12,250.000
NR,RAJASTHAN,PRIVATE,COAL,2020,12,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2020,12,603.800
NR,RAJASTHAN,STATE,HYDRO,2020,12,411.000
NR,RAJASTHAN,STATE,COAL,2020,12,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2020,12,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2020,12,9493.550
NR,RAJASTHAN,CENTRAL,RENEWABLES,2020,12,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2021,1,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2021,1,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2021,1,250.000
NR,RAJASTHAN,PRIVATE,COAL,2021,1,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2021,1,603.800
NR,RAJASTHAN,STATE,HYDRO,2021,1,411.000
NR,RAJASTHAN,STATE,COAL,2021,1,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2021,1,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2021,1,9501.150
NR,RAJASTHAN,CENTRAL,RENEWABLES,2021,1,344.000
NR,RAJASTHAN,CENTRAL,NATURAL GAS,2021,2,419.330
NR,RAJASTHAN,CENTRAL,NUCLEAR,2021,2,1180.000
NR,RAJASTHAN,CENTRAL,COAL,2021,2,250.000
NR,RAJASTHAN,PRIVATE,COAL,2021,2,2400.000
NR,RAJASTHAN,STATE,NATURAL GAS,2021,2,603.800
NR,RAJASTHAN,STATE,HYDRO,2021,2,411.000
NR,RAJASTHAN,STATE,COAL,2021,2,7170.000
NR,RAJASTHAN,STATE,RENEWABLES,2021,2,23.850
NR,RAJASTHAN,PRIVATE,RENEWABLES,2021,2,9576.650
NR,RAJASTHAN,CENTRAL,RENEWABLES,2021,2,344.000
SR,TAMILNADU,STATE,COAL,2019,4,4320.000
SR,TAMILNADU,STATE,THERMAL,2019,4,0.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,4,524.080
SR,TAMILNADU,STATE,DIESEL,2019,4,0.000
SR,TAMILNADU,STATE,NUCLEAR,2019,4,0.000
SR,TAMILNADU,STATE,HYDRO,2019,4,2178.200
SR,TAMILNADU,STATE,RENEWABLES,2019,4,122.700
SR,TAMILNADU,PRIVATE,COAL,2019,4,4587.670
SR,TAMILNADU,PRIVATE,THERMAL,2019,4,250.000
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,4,503.100
SR,TAMILNADU,PRIVATE,DIESEL,2019,4,211.700
SR,TAMILNADU,PRIVATE,NUCLEAR,2019,4,0.000
SR,TAMILNADU,PRIVATE,HYDRO,2019,4,0.000
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,4,12292.280
SR,TAMILNADU,CENTRAL,COAL,2019,4,3025.320
SR,TAMILNADU,CENTRAL,THERMAL,2019,4,1364.200
SR,TAMILNADU,CENTRAL,NATURAL GAS,2019,4,0.000
SR,TAMILNADU,CENTRAL,DIESEL,2019,4,0.000
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,4,1448.000
SR,TAMILNADU,CENTRAL,HYDRO,2019,4,0.000
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,4,231.900
SR,TAMILNADU,STATE,COAL,2019,5,4320.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,5,524.080
SR,TAMILNADU,STATE,HYDRO,2019,5,2178.200
SR,TAMILNADU,STATE,RENEWABLES,2019,5,122.700
SR,TAMILNADU,PRIVATE,COAL,2019,5,4587.670
SR,TAMILNADU,PRIVATE,THERMAL,2019,5,250.000
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,5,503.100
SR,TAMILNADU,PRIVATE,DIESEL,2019,5,211.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,5,12538.850
SR,TAMILNADU,CENTRAL,COAL,2019,5,3025.320
SR,TAMILNADU,CENTRAL,THERMAL,2019,5,1364.200
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,5,1448.000
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,5,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,6,2440.000
SR,TAMILNADU,CENTRAL,COAL,2019,6,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2019,6,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,6,503.100
SR,TAMILNADU,PRIVATE,COAL,2019,6,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,6,524.080
SR,TAMILNADU,STATE,HYDRO,2019,6,2178.200
SR,TAMILNADU,STATE,COAL,2019,6,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2019,6,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,6,12762.750
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,6,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,7,2440.000
SR,TAMILNADU,CENTRAL,COAL,2019,7,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2019,7,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,7,503.100
SR,TAMILNADU,PRIVATE,COAL,2019,7,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,7,524.080
SR,TAMILNADU,STATE,HYDRO,2019,7,2178.200
SR,TAMILNADU,STATE,COAL,2019,7,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2019,7,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,7,12765.120
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,7,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,8,2440.000
SR,TAMILNADU,CENTRAL,COAL,2019,8,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2019,8,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,8,503.100
SR,TAMILNADU,PRIVATE,COAL,2019,8,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,8,524.080
SR,TAMILNADU,STATE,HYDRO,2019,8,2178.200
SR,TAMILNADU,STATE,COAL,2019,8,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2019,8,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,8,13047.980
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,8,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,9,2440.000
SR,TAMILNADU,CENTRAL,COAL,2019,9,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2019,9,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,9,503.100
SR,TAMILNADU,PRIVATE,COAL,2019,9,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,9,524.080
SR,TAMILNADU,STATE,HYDRO,2019,9,2178.200
SR,TAMILNADU,STATE,COAL,2019,9,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2019,9,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,9,13103.730
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,9,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,10,2440.000
SR,TAMILNADU,CENTRAL,COAL,2019,10,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2019,10,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,10,503.100
SR,TAMILNADU,PRIVATE,COAL,2019,10,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,10,524.080
SR,TAMILNADU,STATE,HYDRO,2019,10,2178.200
SR,TAMILNADU,STATE,COAL,2019,10,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2019,10,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,10,13106.430
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,10,231.900
SR,TAMILNADU,STATE,RENEWABLES,2019,11,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,11,13162.220
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,11,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,11,2440.000
SR,TAMILNADU,CENTRAL,COAL,2019,11,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2019,11,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,11,503.100
SR,TAMILNADU,PRIVATE,COAL,2019,11,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,11,524.080
SR,TAMILNADU,STATE,HYDRO,2019,11,2178.200
SR,TAMILNADU,STATE,COAL,2019,11,4320.000
SR,TAMILNADU,CENTRAL,NUCLEAR,2019,12,2440.000
SR,TAMILNADU,CENTRAL,COAL,2019,12,5890.000
SR,TAMILNADU,PRIVATE,DIESEL,2019,12,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2019,12,503.100
SR,TAMILNADU,PRIVATE,COAL,2019,12,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2019,12,524.080
SR,TAMILNADU,STATE,HYDRO,2019,12,2178.200
SR,TAMILNADU,STATE,COAL,2019,12,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2019,12,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2019,12,13850.330
SR,TAMILNADU,CENTRAL,RENEWABLES,2019,12,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,1,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,1,5890.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,1,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,1,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,1,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,1,524.080
SR,TAMILNADU,STATE,HYDRO,2020,1,2178.200
SR,TAMILNADU,STATE,COAL,2020,1,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,1,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,1,13850.700
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,1,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,2,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,2,5890.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,2,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,2,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,2,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,2,524.080
SR,TAMILNADU,STATE,HYDRO,2020,2,2178.200
SR,TAMILNADU,STATE,COAL,2020,2,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,2,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,2,13984.920
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,2,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,3,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,3,5740.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,3,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,3,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,3,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,3,524.080
SR,TAMILNADU,STATE,HYDRO,2020,3,2178.200
SR,TAMILNADU,STATE,COAL,2020,3,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,3,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,3,13996.920
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,3,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,4,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,4,5740.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,4,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,4,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,4,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,4,524.080
SR,TAMILNADU,STATE,HYDRO,2020,4,2178.200
SR,TAMILNADU,STATE,COAL,2020,4,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,4,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,4,13996.930
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,4,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,5,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,5,5740.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,5,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,5,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,5,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,5,524.080
SR,TAMILNADU,STATE,HYDRO,2020,5,2178.200
SR,TAMILNADU,STATE,COAL,2020,5,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,5,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,5,13996.930
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,5,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,6,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,6,5740.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,6,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,6,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,6,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,6,524.080
SR,TAMILNADU,STATE,HYDRO,2020,6,2178.200
SR,TAMILNADU,STATE,COAL,2020,6,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,6,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,6,13999.140
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,6,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,7,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,7,5490.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,7,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,7,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,7,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,7,524.080
SR,TAMILNADU,STATE,HYDRO,2020,7,2178.200
SR,TAMILNADU,STATE,COAL,2020,7,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,7,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,7,14027.140
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,7,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,8,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,8,5490.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,8,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,8,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,8,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,8,524.080
SR,TAMILNADU,STATE,HYDRO,2020,8,2178.200
SR,TAMILNADU,STATE,COAL,2020,8,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,8,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,8,14296.550
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,8,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,9,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,9,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,9,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,9,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,9,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,9,524.080
SR,TAMILNADU,STATE,HYDRO,2020,9,2178.200
SR,TAMILNADU,STATE,COAL,2020,9,4320.000
SR,TAMILNADU,STATE,RENEWABLES,2020,9,122.700
SR,TAMILNADU,PRIVATE,RENEWABLES,2020,9,14390.500
SR,TAMILNADU,CENTRAL,RENEWABLES,2020,9,231.900
SR,TAMILNADU,CENTRAL,NUCLEAR,2020,10,2440.000
SR,TAMILNADU,CENTRAL,COAL,2020,10,5390.000
SR,TAMILNADU,PRIVATE,DIESEL,2020,10,211.701
SR,TAMILNADU,PRIVATE,NATURAL GAS,2020,10,503.100
SR,TAMILNADU,PRIVATE,COAL,2020,10,2950.000
SR,TAMILNADU,STATE,NATURAL GAS,2020,10,524.080
SR,TAMILNADU,STATE,HYDRO,2020,10,2178.200
SR,TAMILNADU,STATE,COAL,2020,10,4320.000
