Detail Data For Electricity Consumption - Connected Load by State Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,ConsumingSector,YearValue,ConnectedLoad_KW
ER,SIKKIM,COMMERCIAL,2010,11369.000
ER,SIKKIM,RESIDENTIAL,2010,25506.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2010,13255.000
ER,SIKKIM,PUBLIC LIGHTING,2010,26000.000
ER,SIKKIM,COMMERCIAL,2011,15600.000
ER,SIKKIM,RESIDENTIAL,2011,26117.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2011,19608.000
ER,SIKKIM,MISCELLANEOUS,2011,3715.000
ER,SIKKIM,PUBLIC LIGHTING,2011,30000.000
ER,SIKKIM,COMMERCIAL,2012,14471.600
ER,SIKKIM,RESIDENTIAL,2012,28404.476
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2012,20274.672
ER,SIKKIM,MISCELLANEOUS,2012,2585.640
ER,SIKKIM,PUBLIC LIGHTING,2012,29280.000
ER,SIKKIM,COMMERCIAL,2013,12562.000
ER,SIKKIM,RESIDENTIAL,2013,30410.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2013,28275.000
ER,SIKKIM,MISCELLANEOUS,2013,3084.000
ER,SIKKIM,PUBLIC LIGHTING,2013,31840.000
ER,SIKKIM,COMMERCIAL,2014,12562.000
ER,SIKKIM,RESIDENTIAL,2014,30410.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2014,28275.000
ER,SIKKIM,MISCELLANEOUS,2014,3084.000
ER,SIKKIM,PUBLIC LIGHTING,2014,31840.000
ER,SIKKIM,COMMERCIAL,2015,12562.000
ER,SIKKIM,RESIDENTIAL,2015,30410.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2015,28275.000
ER,SIKKIM,MISCELLANEOUS,2015,3084.000
ER,SIKKIM,PUBLIC LIGHTING,2015,31840.000
ER,SIKKIM,COMMERCIAL,2016,12562.000
ER,SIKKIM,RESIDENTIAL,2016,30410.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2016,28275.000
ER,SIKKIM,MISCELLANEOUS,2016,3084.000
ER,SIKKIM,PUBLIC LIGHTING,2016,31840.000
ER,SIKKIM,COMMERCIAL,2017,30190.000
ER,SIKKIM,RESIDENTIAL,2017,74840.000
ER,SIKKIM,INDUSTRIAL (HIGH VOLTAGE),2017,83420.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2017,550.000
ER,SIKKIM,PUBLIC LIGHTING,2017,60.000
ER,SIKKIM,COMMERCIAL,2017,11308.000
ER,SIKKIM,RESIDENTIAL,2017,94552.000
ER,SIKKIM,INDUSTRIAL (HIGH VOLTAGE),2017,1974.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2017,246.000
ER,SIKKIM,PUBLIC LIGHTING,2017,34.000
ER,SIKKIM,COMMERCIAL,2018,31304.000
ER,SIKKIM,RESIDENTIAL,2018,125503.000
ER,SIKKIM,INDUSTRIAL (HIGH VOLTAGE),2018,73900.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2018,1950.000
ER,SIKKIM,MISCELLANEOUS,2018,35680.000
ER,SIKKIM,PUBLIC LIGHTING,2018,62.000
ER,SIKKIM,COMMERCIAL,2018,11356.000
ER,SIKKIM,RESIDENTIAL,2018,97002.000
ER,SIKKIM,INDUSTRIAL (HIGH VOLTAGE),2018,550.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2018,578.000
ER,SIKKIM,MISCELLANEOUS,2018,1816.000
ER,SIKKIM,PUBLIC LIGHTING,2018,36.000
ER,SIKKIM,COMMERCIAL,2019,31829.000
ER,SIKKIM,RESIDENTIAL,2019,128984.000
ER,SIKKIM,INDUSTRIAL (HIGH VOLTAGE),2019,73360.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2019,1509.000
ER,SIKKIM,MISCELLANEOUS,2019,35868.000
ER,SIKKIM,PUBLIC LIGHTING,2019,59.000
ER,SIKKIM,COMMERCIAL,2019,11581.000
ER,SIKKIM,RESIDENTIAL,2019,99308.000
ER,SIKKIM,INDUSTRIAL (HIGH VOLTAGE),2019,799.000
ER,SIKKIM,INDUSTRIAL (LOW & MED VOLTAGE),2019,431.000
ER,SIKKIM,MISCELLANEOUS,2019,1863.000
ER,SIKKIM,PUBLIC LIGHTING,2019,34.000
NER,ASSAM,AGRICULTURE,2006,57183.000
NER,ASSAM,COMMERCIAL,2006,232078.000
NER,ASSAM,RESIDENTIAL,2006,971222.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2006,796657.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2006,107280.000
NER,ASSAM,MISCELLANEOUS,2006,151770.000
NER,ASSAM,PUBLIC LIGHTING,2006,3268.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2006,23273.000
NER,ASSAM,AGRICULTURE,2007,57183.000
NER,ASSAM,COMMERCIAL,2007,232078.000
NER,ASSAM,RESIDENTIAL,2007,971222.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2007,796657.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2007,107280.000
NER,ASSAM,MISCELLANEOUS,2007,151770.000
NER,ASSAM,PUBLIC LIGHTING,2007,3266.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2007,23273.000
NER,ASSAM,AGRICULTURE,2008,57183.000
NER,ASSAM,COMMERCIAL,2008,232078.000
NER,ASSAM,RESIDENTIAL,2008,971222.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2008,796657.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2008,107280.000
NER,ASSAM,MISCELLANEOUS,2008,151770.000
NER,ASSAM,PUBLIC LIGHTING,2008,3268.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2008,23273.000
NER,ASSAM,AGRICULTURE,2009,57183.000
NER,ASSAM,COMMERCIAL,2009,232078.000
NER,ASSAM,RESIDENTIAL,2009,971222.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2009,796657.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2009,107280.000
NER,ASSAM,MISCELLANEOUS,2009,151770.000
NER,ASSAM,PUBLIC LIGHTING,2009,3268.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2009,23273.000
NER,ASSAM,AGRICULTURE,2010,57183.000
NER,ASSAM,COMMERCIAL,2010,232078.000
NER,ASSAM,RESIDENTIAL,2010,971222.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2010,796657.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2010,107280.000
NER,ASSAM,MISCELLANEOUS,2010,151770.000
NER,ASSAM,PUBLIC LIGHTING,2010,3268.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2010,23273.000
NER,ASSAM,AGRICULTURE,2011,56431.000
NER,ASSAM,COMMERCIAL,2011,422223.000
NER,ASSAM,RESIDENTIAL,2011,164590.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2011,737295.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2011,114738.000
NER,ASSAM,MISCELLANEOUS,2011,610782.000
NER,ASSAM,PUBLIC LIGHTING,2011,5205.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2011,33691.000
NER,ASSAM,AGRICULTURE,2012,56431.000
NER,ASSAM,COMMERCIAL,2012,422223.000
NER,ASSAM,RESIDENTIAL,2012,164590.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2012,737295.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2012,114738.000
NER,ASSAM,MISCELLANEOUS,2012,610782.000
NER,ASSAM,PUBLIC LIGHTING,2012,5205.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2012,33691.000
NER,ASSAM,AGRICULTURE,2013,64748.000
NER,ASSAM,COMMERCIAL,2013,526025.000
NER,ASSAM,RESIDENTIAL,2013,2140010.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2013,868566.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2013,118784.000
NER,ASSAM,MISCELLANEOUS,2013,288465.000
NER,ASSAM,PUBLIC LIGHTING,2013,5772.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2013,36160.000
NER,ASSAM,AGRICULTURE,2014,70917.000
NER,ASSAM,COMMERCIAL,2014,605534.000
NER,ASSAM,RESIDENTIAL,2014,2399976.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2014,976452.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2014,126130.000
NER,ASSAM,MISCELLANEOUS,2014,332521.000
NER,ASSAM,PUBLIC LIGHTING,2014,6222.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2014,43105.000
NER,ASSAM,AGRICULTURE,2015,75889.000
NER,ASSAM,COMMERCIAL,2015,638507.000
NER,ASSAM,RESIDENTIAL,2015,2656046.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2015,893543.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2015,134624.000
NER,ASSAM,MISCELLANEOUS,2015,333047.000
NER,ASSAM,PUBLIC LIGHTING,2015,5957.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2015,41894.000
NER,ASSAM,AGRICULTURE,2016,78275.000
NER,ASSAM,COMMERCIAL,2016,763880.000
NER,ASSAM,RESIDENTIAL,2016,3398040.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2016,935986.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2016,145307.000
NER,ASSAM,MISCELLANEOUS,2016,374519.000
NER,ASSAM,PUBLIC LIGHTING,2016,5888.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2016,48851.000
NER,ASSAM,AGRICULTURE,2017,100970.000
NER,ASSAM,COMMERCIAL,2017,845903.000
NER,ASSAM,RESIDENTIAL,2017,3495906.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2017,972153.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2017,167060.000
NER,ASSAM,MISCELLANEOUS,2017,392130.000
NER,ASSAM,PUBLIC LIGHTING,2017,6097.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2017,57737.000
NER,ASSAM,AGRICULTURE,2017,24501.000
NER,ASSAM,COMMERCIAL,2017,242031.000
NER,ASSAM,RESIDENTIAL,2017,3690712.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2017,4235.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2017,15745.000
NER,ASSAM,MISCELLANEOUS,2017,45747.000
NER,ASSAM,PUBLIC LIGHTING,2017,1687.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2017,4670.000
NER,ASSAM,AGRICULTURE,2018,116677.000
NER,ASSAM,COMMERCIAL,2018,1063962.000
NER,ASSAM,RESIDENTIAL,2018,4282160.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2018,1420935.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2018,213789.000
NER,ASSAM,MISCELLANEOUS,2018,379659.000
NER,ASSAM,PUBLIC LIGHTING,2018,7298.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2018,57710.000
NER,ASSAM,AGRICULTURE,2018,29182.000
NER,ASSAM,COMMERCIAL,2018,256385.000
NER,ASSAM,RESIDENTIAL,2018,3930759.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2018,4440.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2018,16864.000
NER,ASSAM,MISCELLANEOUS,2018,48719.000
NER,ASSAM,PUBLIC LIGHTING,2018,1819.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2018,4477.000
NER,ASSAM,AGRICULTURE,2019,132467.000
NER,ASSAM,COMMERCIAL,2019,1119880.000
NER,ASSAM,RESIDENTIAL,2019,5183240.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2019,1142228.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2019,241678.000
NER,ASSAM,MISCELLANEOUS,2019,458695.000
NER,ASSAM,PUBLIC LIGHTING,2019,7307.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2019,57294.000
NER,ASSAM,AGRICULTURE,2019,31578.000
NER,ASSAM,COMMERCIAL,2019,273205.000
NER,ASSAM,RESIDENTIAL,2019,5037435.000
NER,ASSAM,INDUSTRIAL (HIGH VOLTAGE),2019,4296.000
NER,ASSAM,INDUSTRIAL (LOW & MED VOLTAGE),2019,17961.000
NER,ASSAM,MISCELLANEOUS,2019,51152.000
NER,ASSAM,PUBLIC LIGHTING,2019,1756.000
NER,ASSAM,PUBLIC WATER WORKS AND SEWAGE,2019,4566.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2006,12019.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2006,47918.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2006,3606.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2006,88.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2006,5398.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2006,825.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2007,13085.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2007,51536.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2007,317139.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2007,219.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2007,55038.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2007,1993.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2008,12624.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2008,54500.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2008,317139.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2008,2950.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2008,56033.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2008,2164.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2009,16457.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2009,69175.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2009,506687.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2009,321.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2009,74098.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2009,3330.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2010,16713.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2010,60494.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2010,5747.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2010,6959.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2010,68489.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2010,2249.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2011,17483.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2011,65822.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2011,5950.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2011,7354.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2011,62638.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2011,2249.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2012,18182.660
NER,ARUNACHAL PRADESH,RESIDENTIAL,2012,68857.353
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2012,157.778
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2012,5679.545
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2012,7354.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2012,54186.861
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2012,702115.025
NER,ARUNACHAL PRADESH,COMMERCIAL,2013,19927.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2013,70997.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2013,158.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2013,7689.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2013,8481.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2013,57112.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2013,702115.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2014,19927.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2014,70997.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2014,158.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2014,7689.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2014,8481.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2014,57112.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2014,702115.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2015,19927.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2015,70997.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2015,158.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2015,7689.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2015,8481.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2015,57112.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2015,702115.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2016,19927.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2016,70997.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2016,158.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2016,7689.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2016,8481.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2016,57112.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2016,702115.000
NER,ARUNACHAL PRADESH,AGRICULTURE,2017,21.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2017,25782.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2017,85783.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2017,59131.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2017,2522.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2017,35417.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2017,6340.000
NER,ARUNACHAL PRADESH,AGRICULTURE,2017,17.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2017,22957.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2017,188597.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2017,39.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2017,244.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2017,258.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2017,1637.000
NER,ARUNACHAL PRADESH,AGRICULTURE,2018,22.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2018,27048.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2018,89995.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2018,62034.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2018,2646.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2018,37156.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2018,6651.000
NER,ARUNACHAL PRADESH,AGRICULTURE,2018,18.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2018,24491.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2018,201195.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2018,42.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2018,260.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2018,275.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2018,1746.000
NER,ARUNACHAL PRADESH,AGRICULTURE,2019,22.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2019,29009.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2019,88953.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2019,62034.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2019,2761.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2019,25246.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2019,6783.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2019,2628.000
NER,ARUNACHAL PRADESH,AGRICULTURE,2019,18.000
NER,ARUNACHAL PRADESH,COMMERCIAL,2019,26092.000
NER,ARUNACHAL PRADESH,RESIDENTIAL,2019,197063.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (HIGH VOLTAGE),2019,42.000
NER,ARUNACHAL PRADESH,INDUSTRIAL (LOW & MED VOLTAGE),2019,250.000
NER,ARUNACHAL PRADESH,MISCELLANEOUS,2019,93.000
NER,ARUNACHAL PRADESH,PUBLIC LIGHTING,2019,1747.000
NER,ARUNACHAL PRADESH,PUBLIC WATER WORKS AND SEWAGE,2019,82.000
NER,MEGHALAYA,AGRICULTURE,2006,310.000
NER,MEGHALAYA,COMMERCIAL,2006,58250.000
NER,MEGHALAYA,RESIDENTIAL,2006,180960.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2006,230460.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2006,10700.000
NER,MEGHALAYA,MISCELLANEOUS,2006,43060.000
NER,MEGHALAYA,PUBLIC LIGHTING,2006,330.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2006,9910.000
NER,MEGHALAYA,AGRICULTURE,2007,350.000
NER,MEGHALAYA,COMMERCIAL,2007,42450.000
NER,MEGHALAYA,RESIDENTIAL,2007,198020.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2007,249640.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2007,10130.000
NER,MEGHALAYA,MISCELLANEOUS,2007,41820.000
NER,MEGHALAYA,PUBLIC LIGHTING,2007,330.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2007,9910.000
NER,MEGHALAYA,AGRICULTURE,2008,350.000
NER,MEGHALAYA,COMMERCIAL,2008,41570.000
NER,MEGHALAYA,RESIDENTIAL,2008,223640.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2008,258886.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2008,10550.000
NER,MEGHALAYA,MISCELLANEOUS,2008,45900.000
NER,MEGHALAYA,PUBLIC LIGHTING,2008,340.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2008,10400.000
NER,MEGHALAYA,AGRICULTURE,2009,350.000
NER,MEGHALAYA,COMMERCIAL,2009,41570.000
NER,MEGHALAYA,RESIDENTIAL,2009,223640.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2009,258886.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2009,10550.000
NER,MEGHALAYA,MISCELLANEOUS,2009,45900.000
NER,MEGHALAYA,PUBLIC LIGHTING,2009,340.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2009,10400.000
NER,MEGHALAYA,AGRICULTURE,2010,300.000
NER,MEGHALAYA,COMMERCIAL,2010,54024.000
NER,MEGHALAYA,RESIDENTIAL,2010,226467.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2010,200855.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2010,11101.000
NER,MEGHALAYA,MISCELLANEOUS,2010,56367.000
NER,MEGHALAYA,PUBLIC LIGHTING,2010,335.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2010,11250.000
NER,MEGHALAYA,AGRICULTURE,2011,303.000
NER,MEGHALAYA,COMMERCIAL,2011,58326.000
NER,MEGHALAYA,RESIDENTIAL,2011,280352.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2011,204877.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2011,10557.000
NER,MEGHALAYA,MISCELLANEOUS,2011,59112.000
NER,MEGHALAYA,PUBLIC LIGHTING,2011,278.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2011,11266.000
NER,MEGHALAYA,AGRICULTURE,2012,334.345
NER,MEGHALAYA,COMMERCIAL,2012,59950.765
NER,MEGHALAYA,RESIDENTIAL,2012,297799.559
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2012,210268.500
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2012,11049.571
NER,MEGHALAYA,MISCELLANEOUS,2012,79004.885
NER,MEGHALAYA,PUBLIC LIGHTING,2012,278.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2012,15937.990
NER,MEGHALAYA,AGRICULTURE,2013,314.000
NER,MEGHALAYA,COMMERCIAL,2013,49040.000
NER,MEGHALAYA,RESIDENTIAL,2013,292411.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2013,204777.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2013,10134.000
NER,MEGHALAYA,MISCELLANEOUS,2013,59241.000
NER,MEGHALAYA,PUBLIC LIGHTING,2013,275.000
NER,MEGHALAYA,PUBLIC WATER WORKS AND SEWAGE,2013,11213.000
NER,MEGHALAYA,AGRICULTURE,2014,218.000
NER,MEGHALAYA,COMMERCIAL,2014,72128.000
NER,MEGHALAYA,RESIDENTIAL,2014,309054.000
NER,MEGHALAYA,INDUSTRIAL (HIGH VOLTAGE),2014,158452.000
NER,MEGHALAYA,INDUSTRIAL (LOW & MED VOLTAGE),2014,9525.000
