Detail Data For Electricity Tariff - Generation & Rate by Power Station Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,Company,UtilityPowerStation,YearValue,NetGeneration_MKWh,SaleRate_PaisePerKWh
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-II,2014,45.960,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,ALIYAR MINI,2014,4.890,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA ULTIMATE,2014,396.480,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,AMARAVATHY,2014,4.620,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PERUNCHANI,2014,0.970,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI RBC,2014,13.700,498.520
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI KATTALAI (BKB),2014,131.900,498.520
SR,TAMILNADU,PRIVATE,THERMAL,LANCO TANJORE PCL,LANCO TANJORE POWER COMPANY LTD.,2014,732.630,0.000
SR,TAMILNADU,PRIVATE,THERMAL,MADURAI POWER CORP.,MADURAI POWER,2014,354.500,1397.000
SR,TAMILNADU,PRIVATE,THERMAL,PPN POWER POWER,PPN POWER,2014,1456.000,0.000
SR,TAMILNADU,PRIVATE,THERMAL,SAMALPATTI PCPL,SAMALPATTI POWER PLANT,2014,306.230,1303.670
SR,TAMILNADU,PRIVATE,THERMAL,NTECL,VALLUR THERMAL POWER PLANT,2014,3535.310,442.130
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS I,2017,3256.990,548.200
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS- I EXPN.,2017,3055.320,398.800
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS-II,2017,9988.050,385.100
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS-II EXPN,2017,1130.160,540.700
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TAMILNADU POWER LTD. & JV,2017,6252.740,422.000
SR,TAMILNADU,CENTRAL,COAL,NTPC TECL ,VALLUR TPS,2017,8564.380,423.500
SR,TAMILNADU,CENTRAL,NUCLEAR,NPCIL,MADRAS  A.P.S. 1 & 2,2017,2916.250,217.640
SR,TAMILNADU,CENTRAL,NUCLEAR,NPCIL,KKNPP-1 & 2,2017,5726.090,409.480
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,ENNORE (ETPS),2017,144.160,622.800
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,METTUR (MTPS-I),2017,5239.700,622.800
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,METTUR  (MTPS-II),2017,3212.700,622.800
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,NORTH CHENNAI (NCTPS-I) ,2017,3365.750,622.800
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,NORTH CHENNAI (NCTPS -II) ,2017,5912.400,622.800
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,TUTICORIN  (TTPS),2017,5089.660,622.800
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,KOVILKALAPPAL ,2017,308.970,622.800
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,VALUTHUR ,2017,906.990,622.800
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,KUTTALAM ,2017,335.930,622.800
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,BBPH,2017,10.470,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA ,2017,12.500,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA MINI MICRO,2017,3.300,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MOYAR ,2017,48.970,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MARAVAKANDY ,2017,0.320,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-I ,2017,156.810,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-II,2017,406.080,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-III,2017,213.420,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-IV,2017,47.170,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-V ,2017,43.220,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-VI (PARSON VALLEY) ,2017,23.990,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR DAM ,2017,44.160,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR TUNNEL,2017,80.350,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-I ,2017,21.870,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-II,2017,23.590,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-III,2017,25.110,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-IV,2017,19.490,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI SAGAR ,2017,18.190,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,POONACHI ,2017,1.720,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SATHANOOR ,2017,2.410,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MUKURTHY ,2017,0.260,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,THIRUMOORTHY ,2017,1.360,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PERIYAR ,2017,93.090,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,VAIGAI ,2017,3.530,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SURULIYAR ,2017,41.920,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PAPANASAM ,2017,65.710,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SERVALAR ,2017,11.860,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SARKARPATHY ,2017,63.190,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,ALIYAR ,2017,61.220,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KADAMPARAI ,2017,286.740,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-I ,2017,183.810,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-II ,2017,42.580,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-I ,2017,126.800,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-II  ,2017,42.010,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA ULTIMATE ,2017,191.750,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,AMARAVATHY ,2017,0.780,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI RBC ,2017,5.040,622.800
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI KATTALAI (BKB)(I &II&III & BB I & II),2017,58.470,622.800
SR,TAMILNADU,PRIVATE,NATURAL GAS,LANCO TANJORE PCL,KARUPPUR TANJORE ,2017,480.960,287.700
SR,TAMILNADU,PRIVATE,LIGNITE,TAQA NEYVELI ,TAQA NEYVELI POWER COM. PVT. LTD. ,2017,58.400,345.000
SR,TAMILNADU,PRIVATE,COAL,IL&FS TN P COM. LTD. ,IL&FS TN P COM. LTD. ,2017,2510.000,510.000
SR,TAMILNADU,PRIVATE,COAL,IL&FS TN P COM. LTD. ,IL&FS TN P COM. LTD. ,2017,2078.600,368.000
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS I,2018,2939.290,523.000
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS- I EXPN.,2018,2972.800,376.700
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS-II,2018,9245.400,373.400
SR,TAMILNADU,CENTRAL,COAL,NTECL,VALLUR TPS,2018,6605.310,472.800
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS-II EXPN,2018,1685.200,524.900
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TAMILNADU POWER LTD.; JV,2018,5413.000,469.500
SR,TAMILNADU,CENTRAL,NUCLEAR,NPCIL,MADRAS  A.P.S. 1 & 2,2018,2704.680,278.800
SR,TAMILNADU,CENTRAL,NUCLEAR,NPCIL,KKNPP-1 & 2,2018,7994.590,409.040
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,METTUR (MTPS-I),2018,4666.670,590.010
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,METTUR  (MTPS-II),2018,2273.060,590.010
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,NORTH CHENNAI (NCTPS-I) ,2018,3824.140,425.000
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,NORTH CHENNAI (NCTPS -II) ,2018,5447.470,590.010
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,TUTICORIN  (TTPS),2018,4812.820,590.010
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,KOVILKALAPPAL ,2018,265.650,590.010
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,VALUTHUR ,2018,1200.390,590.010
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,KUTTALAM ,2018,305.220,590.010
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,BBPH,2018,5.220,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA ,2018,0.800,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA MINI MICRO,2018,4.730,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MOYAR ,2018,93.870,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MARAVAKANDY ,2018,0.760,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-I ,2018,124.830,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-II,2018,373.810,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-III,2018,182.250,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-IV,2018,76.170,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-V ,2018,45.830,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-VI (PARSON VALLEY) ,2018,26.950,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR DAM ,2018,50.390,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR TUNNEL,2018,162.820,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-I ,2018,28.850,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-II,2018,29.570,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-III,2018,38.870,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-IV,2018,31.950,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI SAGAR ,2018,14.870,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,POONACHI ,2018,0.420,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SATHANOOR ,2018,13.150,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MUKURTHY ,2018,0.760,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,THIRUMOORTHY ,2018,1.780,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PERIYAR ,2018,286.230,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,VAIGAI ,2018,25.500,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SURULIYAR ,2018,70.350,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PAPANASAM ,2018,114.110,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SERVALAR ,2018,26.410,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SARKARPATHY ,2018,85.370,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,ALIYAR ,2018,89.750,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KADAMPARAI ,2018,381.300,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-I ,2018,101.240,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-II ,2018,60.430,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-I ,2018,82.110,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-II  ,2018,50.200,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,ALIYAR MINI   ,2018,3.280,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA ULTIMATE ,2018,272.010,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,AMARAVATHY ,2018,4.800,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI RBC ,2018,11.420,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI KATTALAI (BKB)(I;II&III; BB I & II),2018,74.590,590.010
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PERUNCHANI,2018,0.120,590.010
SR,TAMILNADU,PRIVATE,LIGNITE,TAQA NEYVELI ,TAQA NEYVELI POWER COM. PVT. LTD. ,2018,919.180,462.000
SR,TAMILNADU,PRIVATE,COAL,IL&FS TN P COM. LTD. ,IL&FS TN P COM. LTD. ,2018,2964.600,519.000
SR,TAMILNADU,PRIVATE,COAL,IL&FS TN P COM. LTD. ,IL&FS TN P COM. LTD. ,2018,2323.600,412.000
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS I,2019,2691.040,468.200
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS- I EXPN.,2019,2707.320,341.700
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS-II,2019,9692.520,340.450
SR,TAMILNADU,CENTRAL,COAL,NTECL,VALLUR TPS,2019,7111.420,516.100
SR,TAMILNADU,CENTRAL,LIGNITE,NEYVELI LIG. CORP. LTD.,NEYVELI TPS-II EXPN,2019,1639.310,484.600
SR,TAMILNADU,CENTRAL,COAL,NEYVELI LIG. CORP. LTD.,NEYVELI TAMILNADU POWER LTD.; JV,2019,5113.270,471.700
SR,TAMILNADU,CENTRAL,NUCLEAR,NPCIL,MADRAS  A.P.S. 1 & 2,2019,1368.000,265.000
SR,TAMILNADU,CENTRAL,NUCLEAR,NPCIL,KKNPP-1 & 2,2019,5562.000,413.000
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,METTUR (MTPS-I),2019,5314.340,583.120
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,METTUR  (MTPS-II),2019,2934.690,583.120
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,NORTH CHENNAI (NCTPS-I) ,2019,3632.760,583.120
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,NORTH CHENNAI (NCTPS -II) ,2019,6284.920,583.120
SR,TAMILNADU,STATE,COAL,TN GEN. & DIS. CORP. LTD.,TUTICORIN  (TTPS),2019,5807.850,583.120
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,KOVILKALAPPAL ,2019,225.460,583.120
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,VALUTHUR ,2019,1125.950,583.120
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,KUTTALAM ,2019,367.550,583.120
SR,TAMILNADU,STATE,NATURAL GAS,TN GEN. & DIS. CORP. LTD.,BBPH,2019,0.060,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA ,2019,21.790,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA MINI MICRO,2019,8.350,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MOYAR ,2019,161.490,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MARAVAKANDY ,2019,0.850,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-I ,2019,270.050,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-II,2019,677.910,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-III,2019,395.660,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-IV,2019,148.210,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-V ,2019,89.590,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KUNDAH-VI (PARSON VALLEY) ,2019,45.780,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR DAM ,2019,147.690,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,METTUR TUNNEL,2019,439.930,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-I ,2019,68.680,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-II,2019,30.400,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-III,2019,64.420,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BARRIAGE-IV,2019,52.820,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI SAGAR ,2019,30.990,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,POONACHI ,2019,3.130,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SATHANOOR ,2019,6.260,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,MUKURTHY ,2019,1.440,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,THIRUMOORTHY ,2019,2.820,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PERIYAR ,2019,745.500,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,VAIGAI ,2019,23.060,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SURULIYAR ,2019,92.270,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PAPANASAM ,2019,120.600,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SERVALAR ,2019,43.150,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SARKARPATHY ,2019,129.570,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,ALIYAR ,2019,48.290,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KADAMPARAI ,2019,431.430,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-I ,2019,177.470,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,SHOLAYAR-II ,2019,43.140,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-I ,2019,143.710,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,KODAYAR-II  ,2019,50.240,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,ALIYAR MINI   ,2019,5.910,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PYKARA ULTIMATE ,2019,504.860,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,AMARAVATHY ,2019,9.440,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI RBC ,2019,28.570,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,BHAVANI KATTALAI (BKB)(I;II&III; BB I & II),2019,179.310,583.120
SR,TAMILNADU,STATE,HYDRO,TN GEN. & DIS. CORP. LTD.,PERUNCHANI,2019,2.950,583.120
SR,TAMILNADU,PRIVATE,NATURAL GAS,LANCO TANJORE PCL,KARUPPUR TANJORE ,2019,633.420,334.700
SR,TAMILNADU,PRIVATE,LIGNITE,TAQA NEYVELI ,TAQA NEYVELI POWER COM. PVT. LTD. ,2019,1175.920,504.000
SR,TAMILNADU,PRIVATE,COAL,IL&FS TN P COM. LTD. ,IL&FS TN P COM. LTD. U 2,2019,2027.100,534.000
SR,TAMILNADU,PRIVATE,COAL,IL&FS TN P COM. LTD. ,IL&FS TN P COM. LTD.  U 1,2019,3082.000,475.000
NR,DELHI,CENTRAL,THERMAL,NTPC LTD.,BADARPUR TPS,2014,3808.100,469.000
NR,DELHI,STATE,THERMAL,IPGCL,GAS TURBINE POWER STATION,2014,1006.790,396.400
NR,DELHI,STATE,THERMAL,IPGCL,RAJGHAT POWER HOUSE,2014,323.000,488.300
NR,DELHI,STATE,THERMAL,PPCL,PPS-I,2014,2359.110,314.100
NR,DELHI,STATE,THERMAL,PPCL,PPS-III,2014,617.320,425.900
NR,DELHI,PRIVATE,THERMAL,TATA POWER DDL,RITHALA COMBI. CYCLE POWER PLANT,2014,0.300,0.000
NR,DELHI,CENTRAL,COAL,NTPC LTD.,BADARPUR TPS,2017,1591.530,448.000
NR,DELHI,STATE,NATURAL GAS,IPGCL,GAS TURBINE POWER STATION ,2017,672.330,393.000
NR,DELHI,STATE,NATURAL GAS,PPCL,PPS-I ,2017,1759.050,383.000
NR,DELHI,STATE,NATURAL GAS,PPCL,PPS-III ,2017,1968.790,361.000
NR,DELHI,CENTRAL,COAL,NTPC LTD.,BADARPUR TPS,2018,1556.800,445.000
NR,DELHI,STATE,NATURAL GAS,IPGCL,INDRAPRASTHA GAS TURBINE POWER STATION ,2018,559.000,396.000
NR,DELHI,STATE,NATURAL GAS,PPCL,PRAGATI POWER STATION-I ,2018,1910.000,445.000
NR,DELHI,STATE,NATURAL GAS,PPCL,PPS-III ,2018,2845.000,410.000
NR,DELHI,STATE,NATURAL GAS,IPGCL,INDRAPRASTHA GAS TURBINE POWER STATION ,2019,576.990,563.000
NR,DELHI,STATE,NATURAL GAS,PPCL,PRAGATI POWER STATION-I ,2019,1515.590,574.320
NR,HARYANA,CENTRAL,THERMAL,NTPC LTD.,FARIDABAD CCPP,2014,1698.200,356.000
NR,HARYANA,STATE,THERMAL,HPGCL,PANIPAT TPS- I (UNIT 1 TO 4),2014,330.160,501.000
NR,HARYANA,STATE,THERMAL,HPGCL,PANIPAT TPS- II (UNIT 5),2014,415.460,373.000
NR,HARYANA,STATE,THERMAL,HPGCL,PANIPAT TPS- II (UNIT 6),2014,769.700,414.000
NR,HARYANA,STATE,THERMAL,HPGCL,PANIPAT TPS- II (UNIT 7),2014,1573.740,395.000
NR,HARYANA,STATE,THERMAL,HPGCL,PANIPAT TPS- II (UNIT 8),2014,1570.010,395.000
NR,HARYANA,STATE,THERMAL,HPGCL,DCRTPP (UNIT 1 TO 2) - Y. NAGAR,2014,3157.890,338.000
NR,HARYANA,STATE,THERMAL,HPGCL,RGTPP (UNIT 1TO 2)- KHEDAR- HISSAR,2014,4126.000,363.000
