"StatVar","Units","observationPeriods","MinDate","ScalingFactors","MeasurementMethods","NumPlaces"
"worldBank/BAR_PRM_ICMP_25UP_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/SH_HIV_1524_KW_MA_ZS","[Percent]","[P1Y]","1996","[]","[WorldBank_WDI_CSV]","106"
"worldBank/NE_EXP_GNFS_KD","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","190"
"worldBank/HD_HCI_LAYS_MA","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","163"
"worldBank/UIS_REPR_2_GPV","[]","[P1Y]","1997","[]","[WorldBank_WDI_CSV]","183"
"worldBank/BI_EMP_PWRK_PB_CK_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","111"
"worldBank/SL_EMP_VULN_FE_ZS","[Percent]","[P1Y]","1991","[]","[WorldBank_WDI_CSV]","191"
"worldBank/SE_SEC_NENR_MA","[]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","191"
"worldBank/UIS_E_2_GPV_G2_T","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","205"
"worldBank/UIS_DR_1_G5_F","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","140"
"worldBank/UIS_FEP_3_V","[]","[P1Y]","1997","[]","[WorldBank_WDI_CSV]","184"
"worldBank/BAR_PRM_SCHL_25UP_FE","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/NV_MNF_TECH_ZS_UN","[Percent]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","153"
"worldBank/UIS_FEP_56_F200","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","154"
"worldBank/BM_KLT_DINV_CD_WD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","202"
"worldBank/BAR_SCHL_7074","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_DR_1_G5_M","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","141"
"worldBank/SH_HIV_INCD_YG_P3","[]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","138"
"worldBank/DT_DOD_MIDA_CD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","107"
"worldBank/PRJ_POP_1519_S1_FE","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/SE_PRM_TENR_FE","[]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","196"
"worldBank/PRJ_ATT_2529_S1_MA","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/5_51_01_06_matern","[]","[P1Y]","2004","[]","[WorldBank_BBSC_CSV]","145"
"worldBank/UIS_E_2_GPV_G2_F","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","205"
"worldBank/EN_CLC_CDDY_XD","[Celsius]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","212"
"worldBank/PRJ_MYS_2024_MA","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/NE_EXP_GNFS_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","198"
"worldBank/PRJ_ATT_2529_S1_MF","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/UIS_XGDP_0_FSGOV","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","183"
"worldBank/NE_EXP_GNFS_CN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","194"
"worldBank/GC_XPN_GSRV_CN","[]","[P1Y]","1972","[]","[WorldBank_WDI_CSV]","158"
"worldBank/SL_TLF_ACTI_MA_ZS","[Percent]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","191"
"worldBank/BAR_TER_ICMP_1519_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/PRJ_MYS_2024_MF","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/UIS_GTVP_2_V_F","[]","[P1Y]","1997","[]","[WorldBank_WDI_CSV]","112"
"worldBank/SE_SEC_ENRL_FE_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","213"
"worldBank/DC_DAC_NORL_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","170"
"worldBank/BI_WAG_PRVS_FM_MD","[]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","112"
"worldBank/SL_SRV_EMPL_MA_ZS","[Percent]","[P1Y]","1991","[]","[WorldBank_WDI_CSV]","191"
"worldBank/SP_POP_65UP_MA_IN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","221"
"worldBank/SL_TLF_0714_MA_ZS","[Percent]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","100"
"worldBank/UIS_SLE_56_F","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","195"
"worldBank/PRJ_POP_ALL_4_MA","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/ENF_CONT_COEN_DB1719_DFRN","[]","[P1Y]","2015","[]","[WorldBank_WDI_CSV]","213"
"worldBank/BAR_SEC_SCHL_3539","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_LR_AG65_GPI","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","164"
"worldBank/UIS_LPP_AG15T24","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","164"
"worldBank/GFDD_AM_03","[]","[P1Y]","1987","[]","[WorldBank_WDI_CSV]","24"
"worldBank/PRJ_POP_ALL_4_MF","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/GFDD_AM_02","[]","[P1Y]","1998","[]","[WorldBank_WDI_CSV]","60"
"worldBank/GFDD_AM_01","[]","[P1Y]","1998","[]","[WorldBank_WDI_CSV]","60"
"worldBank/SP_POP_DPND","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","221"
"worldBank/SP_POP_7579_FE","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","221"
"worldBank/NE_GDI_FPRV_CN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","110"
"worldBank/DT_ODA_ODAT_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","174"
"worldBank/BAR_PRM_SCHL_2024","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/IT_MLT_MAIN_P2","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","217"
"worldBank/NY_GDP_DISC_KN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","171"
"worldBank/SL_TLF_0714_FE_ZS","[Percent]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","100"
"worldBank/TX_VAL_MRCH_R2_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","208"
"worldBank/SE_ENR_TERT_FM_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","207"
"worldBank/SH_SVR_WAST_FE_ZS","[Percent]","[P1Y]","1986","[]","[WorldBank_WDI_CSV]","159"
"worldBank/GC_AST_TOTL_CN","[]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","146"
"worldBank/UIS_AIR_2_GPV_F","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","184"
"worldBank/NV_MNF_CHEM_ZS_UN","[Percent]","[P1Y]","1963","[]","[WorldBank_WDI_CSV]","161"
"worldBank/BAR_PRM_CMPT_6569_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/SE_TER_ENRR","[]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","207"
"worldBank/UIS_SLE_12_M","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","207"
"worldBank/SP_DYN_SMAM_MA","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","210"
"worldBank/DC_DAC_NZLL_CD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","145"
"worldBank/SL_TLF_CACT_MA_NE_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","214"
"worldBank/UIS_AIR_2_GPV_M","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","184"
"worldBank/UIS_REPP_2_GPV_G6_M","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","110"
"worldBank/UIS_REPP_2_GPV_G6_F","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","108"
"worldBank/BM_GSR_MRCH_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","204"
"worldBank/BI_EMP_PWRK_PB_PN_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","114"
"worldBank/SH_DTH_NCOM_0004_FE_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","189"
"worldBank/5_04_01_02_impexp","[]","[P1Y]","2004","[]","[WorldBank_BBSC_CSV]","145"
"worldBank/NY_GDP_FCST_CN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","206"
"worldBank/PRJ_ATT_15UP_3_FE","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/SE_SEC_PROG_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","195"
"worldBank/UIS_FOSEP_56_F500_F","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","153"
"worldBank/PRJ_ATT_2039_1_FE","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/UIS_XSPENDP_3_FDPUB_FNCAP","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","153"
"worldBank/NY_GDP_FCST_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","210"
"worldBank/SH_PRG_SYPH_ZS","[Percent]","[P1Y]","2006","[]","[WorldBank_WDI_CSV]","140"
"worldBank/BAR_PRM_ICMP_3539_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/DT_NFL_PROP_CD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","116"
"worldBank/NY_ADJ_DPEM_CD","[USDollar]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","179"
"worldBank/HF_UHC_NOP3_CG","[]","[P1Y]","1984","[]","[WorldBank_WDI_CSV]","149"
"worldBank/TX_VAL_MRCH_RS_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","209"
"worldBank/SP_POP_3034_FE","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","221"
"worldBank/BAR_PRM_SCHL_5559","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/PRJ_ATT_80UP_3_MF","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/SH_STA_OWAD_MA_ZS","[Percent]","[P1Y]","1975","[]","[WorldBank_WDI_CSV]","200"
"worldBank/UIS_GER_12_M","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","207"
"worldBank/UIS_GER_12_F","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","207"
"worldBank/SE_PRM_NINT_ZS","[Percent]","[P1Y]","1998","[]","[WorldBank_WDI_CSV]","172"
"worldBank/4_1_1_TOTAL_ELECTRICITY_OUTPUT","[GigawattHour]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","229"
"worldBank/BI_PWK_AGES_PB_MD","[]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","131"
"worldBank/SE_SEC_CUAT_LO_FE_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","203"
"worldBank/UIS_FOSEP_56_F500_M","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","153"
"worldBank/PRJ_ATT_80UP_3_MA","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/FM_AST_NFRG_CN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","186"
"worldBank/GC_AST_TOTL_GD_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","149"
"worldBank/NV_SRV_TOTL_KN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","199"
"worldBank/SE_ADT_LITR_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","173"
"worldBank/UIS_UAPP_1","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","170"
"worldBank/UIS_E_1_PR","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","224"
"worldBank/GC_LBL_TOTL_GD_ZS","[Percent]","[P1Y]","1972","[]","[WorldBank_WDI_CSV]","152"
"worldBank/BAR_SCHL_4044","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/SH_STA_BRTC_ZS","[Percent]","[P1Y]","1980","[]","[WorldBank_WDI_CSV]","210"
"worldBank/SE_PRM_CMPT_MA_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","200"
"worldBank/NV_SRV_TOTL_KD","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","206"
"worldBank/NE_GDI_TOTL_KD_ZG","[]","[P1Y]","1961","[]","[WorldBank_WDI_CSV]","176"
"worldBank/BM_GSR_TRVL_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","202"
"worldBank/AG_LND_FRLS_HA","[Hectare]","[P1Y]","2001","[]","[WorldBank_WDI_CSV]","206"
"worldBank/UIS_XSPENDP_3_FDPUB_FNCUR","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","153"
"worldBank/NE_GDI_STKB_KN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","125"
"worldBank/UIS_E_8_F","[]","[P1Y]","1997","[]","[WorldBank_WDI_CSV]","169"
"worldBank/UIS_UAEP_1","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","176"
"worldBank/VC_IDP_NWDS","[]","[P1Y]","2008","[]","[WorldBank_WDI_CSV]","203"
"worldBank/UIS_EA_5T8_AG25T99_GPI","[]","[P1Y]","1995","[]","[WorldBank_EdStats_CSV]","142"
"worldBank/GF_XPD_BUDG_ZS","[Percent]","[P1Y]","2004","[]","[WorldBank_WDI_CSV]","170"
"worldBank/SE_PRM_ENRR","[]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","213"
"worldBank/UIS_TEP_5_B","[]","[P1Y]","1997","[]","[WorldBank_EdStats_CSV]","194"
"worldBank/NE_RSB_GNFS_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","194"
"worldBank/GC_TAX_GSRV_CN","[]","[P1Y]","1972","[]","[WorldBank_WDI_CSV]","161"
"worldBank/BAR_NOED_15UP_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/BAR_TER_ICMP_4044_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/NY_GDP_PCAP_KD_ZG","[]","[P1Y]","1961","[]","[WorldBank_WDI_CSV]","218"
"worldBank/BI_PWK_PUBS_NN_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","119"
"worldBank/BAR_NOED_5054_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_XSPENDP_1_FDPUB_FNCUR","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","167"
"worldBank/UIS_E_2_PR_F","[]","[P1Y]","1999","[]","[WorldBank_EdStats_CSV]","184"
"worldBank/SL_UEM_TOTL_FE_NE_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","212"
"worldBank/NE_CON_GOVT_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","192"
"worldBank/BAR_TER_ICMP_15UP_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/NE_RSB_GNFS_CN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","194"
"worldBank/SI_POV_GINI","[Percent]","[P1Y]","1963","[]","[WorldBank_WDI_CSV]","171"
"worldBank/NY_ADJ_DPEM_GN_ZS","[Percent]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","181"
"worldBank/UIS_FEP_8","[]","[P1Y]","1997","[]","[WorldBank_EdStats_CSV]","172"
"worldBank/fin2_t_d_11","[]","[P1Y]","2011","[]","[WorldBank_WDI_CSV]","144"
"worldBank/NV_AGR_TOTL_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","210"
"worldBank/fin2_t_d_12","[]","[P1Y]","2011","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_FEP_3","[]","[P1Y]","1980","[]","[WorldBank_EdStats_CSV]","226"
"worldBank/BAR_TER_SCHL_2024","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_FEP_4","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","169"
"worldBank/DT_ODA_ODAT_CD1","[USDollar]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","173"
"worldBank/VC_IDP_NWCV","[]","[P1Y]","2009","[]","[WorldBank_WDI_CSV]","72"
"worldBank/UIS_E_5_B_F","[]","[P1Y]","1997","[]","[WorldBank_EdStats_CSV]","190"
"worldBank/UIS_FEP_2","[]","[P1Y]","1980","[]","[WorldBank_EdStats_CSV]","228"
"worldBank/ER_FSH_PROD_MT","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","220"
"worldBank/UIS_FEP_0","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","186"
"worldBank/NY_ADJ_DMIN_CD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","217"
"worldBank/BAR_TER_ICMP_6064_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/per_si_allsi_cov_q5_tot","[]","[P1Y]","1999","[]","[WorldBank_WDI_CSV]","118"
"worldBank/SL_UEM_ADVN_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","192"
"worldBank/PRJ_ATT_15UP_S1_FE","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/DT_DOD_DIMF_CD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","123"
"worldBank/BAR_TER_ICMP_25UP_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_PTRHC_02_TRAINED","[]","[P1Y]","1998","[]","[WorldBank_WDI_CSV]","127"
"worldBank/PRJ_ATT_80UP_NED_FE","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/BX_GSR_TRAN_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","202"
"worldBank/SH_DTH_NCOM_1559_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","189"
"worldBank/EG_ELC_ACCS_RU_ZS","[Percent]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","218"
"worldBank/EN_ATM_NOXE_AG_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","213"
"worldBank/BAR_PRM_ICMP_7074_FE_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/PRJ_ATT_4064_NED_FE","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/GC_NFN_TOTL_CN","[]","[P1Y]","1972","[]","[WorldBank_WDI_CSV]","159"
"worldBank/SH_HIV_1524_MA_ZS","[Percent]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","147"
"worldBank/SE_SEC_ENRL_MA_VO_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","209"
"worldBank/HF_UHC_OOPC_10_ZS","[Percent]","[P1Y]","1984","[]","[WorldBank_WDI_CSV]","149"
"worldBank/NY_ADJ_SVNX_GN_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","169"
"worldBank/TX_VAL_FOOD_ZS_UN","[Percent]","[P1Y]","1962","[]","[WorldBank_WDI_CSV]","202"
"worldBank/TX_VAL_TECH_CD","[USDollar]","[P1Y]","2007","[]","[WorldBank_WDI_CSV]","190"
"worldBank/UIS_GOER_56","[]","[P1Y]","1997","[]","[WorldBank_EdStats_CSV]","218"
"worldBank/SI_POV_NAHC","[]","[P1Y]","1985","[]","[WorldBank_WDI_CSV]","162"
"worldBank/SL_TLF_ADVN_FE_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","187"
"worldBank/UIS_SR_1_G5_GPI","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","164"
"worldBank/CC_PER_RNK_UPPER","[]","[P1Y]","1996","[]","[WorldBank_WDI_CSV]","205"
"worldBank/RESLV_ISV_MGDA_XD_DB1519","[]","[P1Y]","2003","[]","[WorldBank_WDI_CSV]","213"
"worldBank/ER_H2O_FWTL_ZS","[Percent]","[P1Y]","1962","[]","[WorldBank_WDI_CSV]","181"
"worldBank/UIS_REPP_2_GPV_G6","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","127"
"worldBank/UIS_REPP_2_GPV_G5","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","149"
"worldBank/UIS_FEP_56_F700","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","152"
"worldBank/NE_CON_TOTL_ZS","[Percent]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","188"
"worldBank/BAR_SEC_ICMP_2529_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_E_02_PR_F","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","178"
"worldBank/BAR_TER_SCHL_5559","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/BI_PWK_PRVS_PR_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","131"
"worldBank/PRJ_ATT_25UP_4_MF","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/NV_SRV_TOTL_KD_ZG","[]","[P1Y]","1961","[]","[WorldBank_WDI_CSV]","201"
"worldBank/UIS_REPP_2_GPV_G2","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","179"
"worldBank/UIS_REPP_2_GPV_G1","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","179"
"worldBank/UIS_XSPENDP_2_FDPUB_FNNONS","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","142"
"worldBank/UIS_REPP_2_GPV_G4","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","161"
"worldBank/DC_DAC_DEUL_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","181"
"worldBank/PRJ_ATT_25UP_4_MA","[]","[P1Y]","2010","[]","[WorldBank_WDI_CSV]","167"
"worldBank/UIS_REPP_2_GPV_G3","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","173"
"worldBank/UIS_OFST_3_M_CP","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","190"
"worldBank/SE_SEC_ENRR_FE","[]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","211"
"worldBank/UIS_FOSEP_56_F700_F","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","150"
"worldBank/UIS_DR_1_G1_M","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","187"
"worldBank/UIS_REPR_2_GPV_G4_F","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","79"
"worldBank/BI_EMP_TOTL_PB_TT_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","137"
"worldBank/UIS_REPP_1_G2_M","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","181"
"worldBank/NY_TTF_GNFS_KN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","179"
"worldBank/ER_GDP_FWTL_M3_KD","[]","[P1Y]","1962","[]","[WorldBank_WDI_CSV]","184"
"worldBank/UIS_XUNIT_PPPCONST_56_FSGOV","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","145"
"worldBank/TX_VAL_MMTL_ZS_UN","[Percent]","[P1Y]","1962","[]","[WorldBank_WDI_CSV]","201"
"worldBank/BAR_PRM_ICMP_3034_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/SL_UEM_1524_FM_ZS","[Percent]","[P1Y]","1991","[]","[WorldBank_WDI_CSV]","191"
"worldBank/NE_EXP_GNFS_KN","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","179"
"worldBank/NY_ADJ_DKAP_CD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","206"
"worldBank/UIS_EA_5T8_AG25T99","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","160"
"worldBank/UIS_REPR_2_GPV_M","[]","[P1Y]","1997","[]","[WorldBank_WDI_CSV]","181"
"worldBank/SH_SVR_WAST_MA_ZS","[Percent]","[P1Y]","1986","[]","[WorldBank_WDI_CSV]","159"
"worldBank/SE_SEC_PROG_MA_ZS","[Percent]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","193"
"worldBank/SE_TER_CUAT_MS_MA_ZS","[Percent]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","167"
"worldBank/DT_NFL_UNFP_CD","[USDollar]","[P1Y]","1977","[]","[WorldBank_WDI_CSV]","172"
"worldBank/BI_PWK_PRVS_NN_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","124"
"worldBank/UIS_FOSEP_56_F700_M","[]","[P1Y]","1998","[]","[WorldBank_EdStats_CSV]","150"
"worldBank/UIS_DR_1_G1_F","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","189"
"worldBank/BI_PWK_PUBS_EO_FE_ZS","[Percent]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","99"
"worldBank/UIS_REPP_1_G2_F","[]","[P1Y]","1970","[]","[WorldBank_EdStats_CSV]","180"
"worldBank/SH_STA_TRAF_P5","[]","[P1Y]","2000","[]","[WorldBank_WDI_CSV]","194"
"worldBank/IC_REG_DURS","[]","[P1Y]","2003","[]","[WorldBank_WDI_CSV]","195"
"worldBank/BAR_PRM_SCHL_6569_FE","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/DT_TDS_MLAT_CD","[USDollar]","[P1Y]","1970","[]","[WorldBank_WDI_CSV]","123"
"worldBank/SP_HOU_FEMA_ZS","[Percent]","[P1Y]","1990","[]","[WorldBank_WDI_CSV]","78"
"worldBank/UIS_E_2_GPV_F","[]","[P1Y]","1997","[]","[WorldBank_EdStats_CSV]","227"
"worldBank/DC_DAC_KORL_CD","[USDollar]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","170"
"worldBank/DT_ODA_ODAT_KD","[]","[P1Y]","1960","[]","[WorldBank_WDI_CSV]","174"
"worldBank/BAR_SCHL_4549_FE","[]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
"worldBank/UIS_SLE_1_GPI","[]","[P1Y]","1994","[]","[WorldBank_WDI_CSV]","205"
"worldBank/BAR_PRM_ICMP_1519_ZS","[Percent]","[P1Y]","1995","[]","[WorldBank_WDI_CSV]","144"
