GeoId,YEAR,Count_Jurisdiction_WhiteAlone_Female,Count_Jurisdiction_WhiteAlone_Male,Count_Jurisdiction_WhiteAlone,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Female,Count_Jurisdiction_BlackOrAfricanAmericanAlone_Male,Count_Jurisdiction_BlackOrAfricanAmericanAlone,Count_Jurisdiction_HispanicOrLatino_Female,Count_Jurisdiction_HispanicOrLatino_Male,Count_Jurisdiction_HispanicOrLatino,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Female,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone_Male,Count_Jurisdiction_AmericanIndianOrAlaskaNativeAlone,Count_Jurisdiction_AsianAlone_Female,Count_Jurisdiction_AsianAlone_Male,Count_Jurisdiction_AsianAlone,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Female,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone_Male,Count_Jurisdiction_NativeHawaiianOrOtherPacificIslanderAlone,Count_Jurisdiction_TwoOrMoreRaces_Female,Count_Jurisdiction_TwoOrMoreRaces_Male,Count_Jurisdiction_TwoOrMoreRaces,Count_Jurisdiction_Death_Female,Count_Jurisdiction_Death_Male,Count_Jurisdiction_Death,Count_Jurisdiction_DeathByJudicialExecution_Female,Count_Jurisdiction_DeathByJudicialExecution_Male,Count_Jurisdiction_DeathByJudicialExecution,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Female,Count_Jurisdiction_DeathByIllnessOrNaturalCause_Male,Count_Jurisdiction_DeathByIllnessOrNaturalCause,Count_Jurisdiction_DeathByAIDS_Female,Count_Jurisdiction_DeathByAIDS_Male,Count_Jurisdiction_DeathByAIDS,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Female,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide)_Male,Count_Jurisdiction_DeathByIntentionalSelf-Harm(Suicide),Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Female,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries)_Male,Count_Jurisdiction_DeathByAccidents(UnintentionalInjuries),Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Female,Count_Jurisdiction_DeathByDeathDueToAnotherPerson_Male,Count_Jurisdiction_DeathByDeathDueToAnotherPerson,Count_Jurisdiction_DeathByAssault(Homicide)_Female,Count_Jurisdiction_DeathByAssault(Homicide)_Male,Count_Jurisdiction_DeathByAssault(Homicide),Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Female,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath_Male,Count_Jurisdiction_DeathByNPSOtherCauseOfDeath,Count_Jurisdiction_AdmittedToPrison_Female,Count_Jurisdiction_AdmittedToPrison_Male,Count_Jurisdiction_AdmittedToPrison,Count_Jurisdiction_ReleasedFromPrison_Female,Count_Jurisdiction_ReleasedFromPrison_Male,Count_Jurisdiction_ReleasedFromPrison,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Female,Count_Jurisdiction_MaxSentenceGreaterThan1Year_Male,Count_Jurisdiction_MaxSentenceGreaterThan1Year,Count_Jurisdiction_MaxSentence1YearOrLess_Female,Count_Jurisdiction_MaxSentence1YearOrLess_Male,Count_Jurisdiction_MaxSentence1YearOrLess,Count_Jurisdiction_Unsentenced_Female,Count_Jurisdiction_Unsentenced_Male,Count_Jurisdiction_Unsentenced,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedInStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedInStateFacility,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Female,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility_Male,Count_Jurisdiction_PrivatelyOperatedOutOfStateFacility,Count_Jurisdiction_LocallyOperatedLocalFacility_Female,Count_Jurisdiction_LocallyOperatedLocalFacility_Male,Count_Jurisdiction_LocallyOperatedLocalFacility,Count_Jurisdiction_FederallyOperatedFacility_Female,Count_Jurisdiction_FederallyOperatedFacility_Male,Count_Jurisdiction_FederallyOperatedFacility,Count_Jurisdiction_StateOperatedOutOfStateFacility_Female,Count_Jurisdiction_StateOperatedOutOfStateFacility_Male,Count_Jurisdiction_StateOperatedOutOfStateFacility,Count_Custody_NotAUSCitizen_Female,Count_Custody_NotAUSCitizen_Male,Count_Custody_NotAUSCitizen,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Female,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year_Male,Count_Custody_NotAUSCitizen_MaxSentenceGreaterThan1Year,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Female,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess_Male,Count_Custody_NotAUSCitizen_MaxSentence1YearOrLess,Count_Custody_NotAUSCitizen_Unsentenced_Female,Count_Custody_NotAUSCitizen_Unsentenced_Male,Count_Custody_NotAUSCitizen_Unsentenced,Count_Custody_Under18_Female,Count_Custody_Under18_Male,Count_Custody_Under18,Count_Jurisdiction_Female,Count_Jurisdiction_Male,Count_Jurisdiction
geoId/30,2011,263.0,2371.0,2634.0,1.0,81.0,82.0,3.0,101.0,104.0,117.0,612.0,729.0,0.0,9.0,9.0,0.0,0.0,0.0,15.0,93.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,1745.0,2066.0,342.0,1762.0,2104.0,404.0,3274.0,3678.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,1222.0,1418.0,0.0,0.0,0.0,11.0,512.0,523.0,1.0,14.0,15.0,2.0,35.0,37.0,,,,,,,,,,,,,0.0,0.0,0.0,404.0,3274.0,3678.0
geoId/31,2011,220.0,2300.0,2520.0,76.0,1163.0,1239.0,32.0,559.0,591.0,23.0,167.0,190.0,1.0,40.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,2157.0,2451.0,339.0,2099.0,2438.0,352.0,4159.0,4511.0,17.0,88.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,56.0,0.0,0.0,0.0,2.0,15.0,17.0,,,,,,,,,,,,,0.0,19.0,19.0,369.0,4247.0,4616.0
geoId/32,2011,618.0,5199.0,5817.0,210.0,3466.0,3676.0,85.0,2600.0,2685.0,22.0,210.0,232.0,20.0,213.0,233.0,0.0,8.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0,5188.0,5923.0,749.0,5161.0,5910.0,967.0,11672.0,12639.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,68.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,60.0,61.0,967.0,11811.0,12778.0
geoId/33,2011,155.0,2107.0,2262.0,6.0,139.0,145.0,5.0,128.0,133.0,0.0,8.0,8.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,1551.0,1746.0,212.0,1740.0,1952.0,170.0,2444.0,2614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,20.0,1.0,20.0,21.0,22.0,161.0,183.0,,,,,,,,,,,,,0.0,0.0,0.0,170.0,2444.0,2614.0
geoId/34,2011,372.0,4962.0,5334.0,549.0,14005.0,14554.0,139.0,3669.0,3808.0,1.0,6.0,7.0,11.0,120.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0,9803.0,10571.0,832.0,10912.0,11744.0,1072.0,22762.0,23834.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,2617.0,2887.0,0.0,0.0,0.0,20.0,180.0,200.0,0.0,3.0,3.0,2.0,78.0,80.0,,,,,,,,,,,,,1.0,6.0,7.0,1072.0,22762.0,23834.0
geoId/35,2011,203.0,1561.0,1764.0,55.0,505.0,560.0,311.0,3666.0,3977.0,51.0,498.0,549.0,1.0,15.0,16.0,2.0,7.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,3076.0,3492.0,398.0,3132.0,3530.0,625.0,6230.0,6855.0,5.0,46.0,51.0,0.0,0.0,0.0,582.0,2271.0,2853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,92.0,,,,,,,,,,,,,1.0,1.0,2.0,634.0,6456.0,7090.0
geoId/36,2011,899.0,11915.0,12814.0,937.0,26525.0,27462.0,417.0,13235.0,13652.0,22.0,303.0,325.0,13.0,238.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0,22131.0,23653.0,1425.0,23427.0,24852.0,2289.0,52973.0,55262.0,23.0,151.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0,179.0,182.0,2312.0,53124.0,55436.0
geoId/37,2011,1490.0,12253.0,13743.0,1002.0,21352.0,22354.0,61.0,2147.0,2208.0,69.0,822.0,891.0,11.0,108.0,119.0,1.0,15.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0,10595.0,11523.0,990.0,10888.0,11878.0,2072.0,33030.0,35102.0,568.0,3770.0,4338.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0,110.0,115.0,2640.0,36800.0,39440.0
geoId/38,2011,101.0,815.0,916.0,2.0,88.0,90.0,5.0,68.0,73.0,39.0,300.0,339.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,811.0,958.0,179.0,843.0,1022.0,147.0,1276.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,55.0,0.0,10.0,10.0,0.0,17.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,147.0,1276.0,1423.0
geoId/39,2011,2739.0,22701.0,25440.0,1102.0,22829.0,23931.0,40.0,1271.0,1311.0,3.0,49.0,52.0,15.0,63.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813.0,19340.0,22153.0,2902.0,19999.0,22901.0,3903.0,47061.0,50964.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2913.0,3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,25.0,26.0,,,,,,,,,,,,,0.0,59.0,59.0,3903.0,47061.0,50964.0
geoId/40,2011,1422.0,11654.0,13076.0,525.0,6772.0,7297.0,110.0,1580.0,1690.0,304.0,1929.0,2233.0,2.0,59.0,61.0,2.0,13.0,15.0,4.0,46.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,6449.0,7477.0,1122.0,6580.0,7702.0,2331.0,21693.0,24024.0,38.0,360.0,398.0,0.0,0.0,0.0,201.0,5825.0,6026.0,0.0,0.0,0.0,64.0,2024.0,2088.0,0.0,1.0,1.0,5.0,103.0,108.0,,,,,,,,,,,,,2.0,15.0,17.0,2483.0,25582.0,28065.0
geoId/41,2011,949.0,9552.0,10501.0,77.0,1302.0,1379.0,47.0,2002.0,2049.0,36.0,338.0,374.0,14.0,189.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,4736.0,5320.0,482.0,4092.0,4574.0,1116.0,13343.0,14459.0,7.0,44.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,79.0,5.0,64.0,69.0,,,,,,,,,,,,,0.0,1.0,1.0,1123.0,13387.0,14510.0
geoId/42,2011,1665.0,18402.0,20067.0,875.0,24625.0,25500.0,198.0,5464.0,5662.0,12.0,37.0,49.0,11.0,108.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.0,16811.0,18349.0,1487.0,16551.0,18038.0,2733.0,48657.0,51390.0,7.0,8.0,15.0,43.0,130.0,173.0,206.0,989.0,1195.0,0.0,0.0,0.0,0.0,609.0,609.0,0.0,11.0,11.0,4.0,922.0,926.0,,,,,,,,,,,,,2.0,41.0,43.0,2783.0,48795.0,51578.0
geoId/44,2011,108.0,1405.0,1513.0,34.0,934.0,968.0,23.0,651.0,674.0,4.0,16.0,20.0,2.0,46.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,812.0,866.0,81.0,928.0,1009.0,81.0,1984.0,2065.0,47.0,460.0,507.0,47.0,620.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,92.0,96.0,,,,,,,,,,,,,0.0,0.0,0.0,183.0,3252.0,3435.0
geoId/45,2011,762.0,6676.0,7438.0,589.0,14241.0,14830.0,19.0,440.0,459.0,3.0,33.0,36.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,6674.0,7334.0,722.0,7201.0,7923.0,1293.0,20940.0,22233.0,93.0,588.0,681.0,0.0,0.0,0.0,5.0,15.0,20.0,0.0,0.0,0.0,4.0,362.0,366.0,0.0,85.0,85.0,7.0,104.0,111.0,,,,,,,,,,,,,0.0,44.0,44.0,1386.0,21528.0,22914.0
geoId/46,2011,228.0,1920.0,2148.0,9.0,195.0,204.0,5.0,103.0,108.0,195.0,861.0,1056.0,3.0,12.0,15.0,1.0,3.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,2384.0,2831.0,420.0,2326.0,2746.0,438.0,3092.0,3530.0,3.0,2.0,5.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,39.0,34.0,73.0,0.0,0.0,0.0,1.0,27.0,28.0,,,,,,,,,,,,,0.0,0.0,0.0,441.0,3094.0,3535.0
geoId/47,2011,1718.0,12772.0,14490.0,656.0,12637.0,13293.0,20.0,576.0,596.0,7.0,30.0,37.0,3.0,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.0,12208.0,14305.0,2244.0,12928.0,15172.0,2409.0,26070.0,28479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5147.0,5147.0,0.0,0.0,0.0,1232.0,7428.0,8660.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,11.0,11.0,2409.0,26070.0,28479.0
geoId/48,2011,6356.0,46911.0,53267.0,4604.0,57207.0,61811.0,3144.0,53115.0,56259.0,36.0,79.0,115.0,30.0,418.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8142.0,65305.0,73447.0,8182.0,66365.0,74547.0,12209.0,151343.0,163552.0,1979.0,6693.0,8672.0,0.0,0.0,0.0,2376.0,16227.0,18603.0,0.0,0.0,0.0,1387.0,10519.0,11906.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0,97.0,104.0,14188.0,158036.0,172224.0
geoId/49,2011,416.0,4131.0,4547.0,28.0,435.0,463.0,111.0,1237.0,1348.0,34.0,242.0,276.0,5.0,68.0,73.0,16.0,123.0,139.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,2731.0,3259.0,527.0,2679.0,3206.0,613.0,6264.0,6877.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1432.0,1529.0,4.0,30.0,34.0,1.0,54.0,55.0,,,,,,,,,,,,,0.0,1.0,1.0,613.0,6266.0,6879.0
geoId/50,2011,132.0,1637.0,1769.0,7.0,195.0,202.0,0.0,0.0,0.0,3.0,9.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,1744.0,2044.0,296.0,1800.0,2096.0,102.0,1496.0,1598.0,8.0,106.0,114.0,38.0,303.0,341.0,0.0,0.0,0.0,0.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,1.0,148.0,1905.0,2053.0
geoId/51,2011,1593.0,12416.0,14009.0,1175.0,21636.0,22811.0,14.0,884.0,898.0,0.0,12.0,12.0,14.0,122.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.0,9849.0,11140.0,1383.0,10997.0,12380.0,2809.0,35321.0,38130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,1569.0,0.0,0.0,0.0,499.0,6975.0,7474.0,3.0,48.0,51.0,3.0,71.0,74.0,,,,,,,,,,,,,0.0,2.0,2.0,2809.0,35321.0,38130.0
geoId/53,2011,930.0,10044.0,10974.0,172.0,3167.0,3339.0,156.0,1910.0,2066.0,88.0,639.0,727.0,36.0,601.0,637.0,0.0,0.0,0.0,11.0,46.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.0,14682.0,16365.0,1699.0,14742.0,16441.0,1388.0,16420.0,17808.0,7.0,32.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,353.0,386.0,1.0,9.0,10.0,8.0,50.0,58.0,,,,,,,,,,,,,0.0,1.0,1.0,1395.0,16452.0,17847.0
geoId/54,2011,695.0,5193.0,5888.0,53.0,787.0,840.0,3.0,32.0,35.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,44.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0,2894.0,3415.0,494.0,2776.0,3270.0,747.0,6056.0,6803.0,0.0,0.0,0.0,5.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,1421.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,752.0,6074.0,6826.0
geoId/55,2011,723.0,9394.0,10117.0,322.0,9195.0,9517.0,65.0,2034.0,2099.0,69.0,597.0,666.0,7.0,211.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,5915.0,6411.0,638.0,7187.0,7825.0,1140.0,20858.0,21998.0,1.0,45.0,46.0,44.0,569.0,613.0,0.0,13.0,13.0,2.0,21.0,23.0,5.0,144.0,149.0,0.0,65.0,65.0,2.0,51.0,53.0,,,,,,,,,,,,,1.0,27.0,28.0,1185.0,21472.0,22657.0
geoId/56,2011,199.0,1522.0,1721.0,5.0,88.0,93.0,15.0,223.0,238.0,17.0,101.0,118.0,2.0,7.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,745.0,867.0,114.0,682.0,796.0,239.0,1944.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,236.0,245.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,1.0,4.0,18.0,22.0,,,,,,,,,,,,,0.0,1.0,1.0,239.0,1944.0,2183.0
geoId/60,2011,54929.0,490763.0,545692.0,28435.0,552998.0,581433.0,10334.0,204376.0,214710.0,2140.0,15344.0,17484.0,584.0,6209.0,6793.0,472.0,3288.0,3760.0,80.0,469.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,65357.0,549724.0,615081.0,67703.0,573166.0,640869.0,91557.0,1250240.0,1341797.0,4552.0,22810.0,27362.0,1341.0,10255.0,11596.0,6293.0,82734.0,89027.0,4.0,3395.0,3399.0,7496.0,73136.0,80632.0,184.0,1806.0,1990.0,158.0,3883.0,4041.0,,,,,,,,,,,,,68.0,1722.0,1790.0,97507.0,1285099.0,1382606.0
geoId/70,2011,64394.0,608885.0,673279.0,31995.0,630651.0,662646.0,10334.0,204376.0,214710.0,2588.0,18901.0,21489.0,1011.0,9339.0,10350.0,472.0,3288.0,3760.0,80.0,469.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70609.0,606184.0,676793.0,72695.0,623611.0,696306.0,103706.0,1435141.0,1538847.0,5331.0,27507.0,32838.0,2313.0,23119.0,25432.0,6293.0,82734.0,89027.0,1570.0,40375.0,41945.0,7680.0,74391.0,82071.0,184.0,1806.0,1990.0,158.0,3883.0,4041.0,,,,,,,,,,,,,68.0,1722.0,1790.0,111407.0,1487561.0,1598968.0
geoId/99,2011,9465.0,118122.0,127587.0,3560.0,77653.0,81213.0,0.0,0.0,0.0,448.0,3557.0,4005.0,427.0,3130.0,3557.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252.0,56460.0,61712.0,4992.0,50445.0,55437.0,12149.0,184901.0,197050.0,779.0,4697.0,5476.0,972.0,12864.0,13836.0,0.0,0.0,0.0,1566.0,36980.0,38546.0,184.0,1255.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,13900.0,202462.0,216362.0
geoId/01,2012,1785.0,11948.0,13733.0,859.0,17772.0,18631.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,10248.0,11867.0,1567.0,10391.0,11958.0,2522.0,28915.0,31437.0,123.0,676.0,799.0,4.0,191.0,195.0,115.0,423.0,538.0,0.0,0.0,0.0,336.0,2046.0,2382.0,6.0,119.0,125.0,11.0,230.0,241.0,,,,,,,,,,,,,1.0,87.0,88.0,2649.0,29782.0,32431.0
geoId/02,2012,352.0,2303.0,2655.0,49.0,472.0,521.0,14.0,132.0,146.0,257.0,1852.0,2109.0,3.0,8.0,11.0,16.0,138.0,154.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.0,3199.0,3906.0,694.0,3080.0,3774.0,284.0,2690.0,2974.0,182.0,873.0,1055.0,233.0,1371.0,1604.0,93.0,609.0,702.0,0.0,1031.0,1031.0,0.0,0.0,0.0,2.0,16.0,18.0,2.0,7.0,9.0,,,,,,,,,,,,,0.0,0.0,0.0,699.0,4934.0,5633.0
geoId/04,2012,1944.0,13936.0,15880.0,331.0,4969.0,5300.0,1023.0,15139.0,16162.0,286.0,1707.0,1993.0,20.0,154.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.0,11553.0,13040.0,1420.0,11588.0,13008.0,3337.0,35065.0,38402.0,294.0,1317.0,1611.0,0.0,0.0,0.0,0.0,6435.0,6435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,67.0,,,,,,,,,,,,,8.0,61.0,69.0,3635.0,36512.0,40147.0
geoId/05,2012,772.0,6842.0,7614.0,266.0,6216.0,6482.0,13.0,447.0,460.0,6.0,28.0,34.0,3.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0,5270.0,5879.0,652.0,5647.0,6299.0,1048.0,13567.0,14615.0,12.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,527.0,584.0,0.0,0.0,0.0,1.0,26.0,27.0,,,,,,,,,,,,,2.0,15.0,17.0,1060.0,13594.0,14654.0
geoId/06,2012,2075.0,29193.0,31268.0,1716.0,37990.0,39706.0,1942.0,53584.0,55526.0,85.0,1111.0,1196.0,62.0,707.0,769.0,59.0,547.0,606.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.0,32238.0,34433.0,4216.0,43489.0,47705.0,6031.0,128180.0,134211.0,0.0,0.0,0.0,67.0,256.0,323.0,15.0,593.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,404.0,519.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6098.0,128436.0,134534.0
geoId/08,2012,918.0,8224.0,9142.0,269.0,3672.0,3941.0,463.0,6171.0,6634.0,59.0,481.0,540.0,14.0,191.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0,8435.0,9509.0,1372.0,9653.0,11025.0,1723.0,18739.0,20462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939.0,3939.0,0.0,0.0,0.0,1.0,133.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,7.0,7.0,1723.0,18739.0,20462.0
geoId/09,2012,631.0,4995.0,5626.0,376.0,6815.0,7191.0,200.0,4403.0,4603.0,2.0,28.0,30.0,9.0,71.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0,5319.0,5829.0,547.0,5870.0,6417.0,647.0,11314.0,11961.0,228.0,1585.0,1813.0,343.0,3413.0,3756.0,106.0,711.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,78.0,79.0,,,,,,,,,,,,,4.0,102.0,106.0,1218.0,16312.0,17530.0
geoId/10,2012,368.0,2410.0,2778.0,186.0,3660.0,3846.0,11.0,267.0,278.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.0,2539.0,3042.0,679.0,3343.0,4022.0,216.0,3913.0,4129.0,221.0,1278.0,1499.0,129.0,1157.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,,,,,,,,,,,,,0.0,12.0,12.0,566.0,6348.0,6914.0
geoId/11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geoId/12,2012,4599.0,44085.0,48684.0,2197.0,46833.0,49030.0,170.0,3605.0,3775.0,7.0,85.0,92.0,4.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702.0,28586.0,32288.0,3795.0,29866.0,33661.0,6985.0,94945.0,101930.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.0,9858.0,11701.0,0.0,0.0,0.0,80.0,1117.0,1197.0,0.0,0.0,0.0,34.0,864.0,898.0,,,,,,,,,,,,,11.0,185.0,196.0,6985.0,94945.0,101930.0
geoId/13,2012,1901.0,16682.0,18583.0,1600.0,32662.0,34262.0,73.0,2320.0,2393.0,2.0,29.0,31.0,7.0,146.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.0,14369.0,15743.0,1638.0,14070.0,15708.0,3480.0,50510.0,53990.0,109.0,1358.0,1467.0,0.0,0.0,0.0,0.0,7900.0,7900.0,0.0,0.0,0.0,0.0,4896.0,4896.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,92.0,93.0,3589.0,51868.0,55457.0
