DateTime,isoCode,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,CumulativeCount_MedicalTest_ConditionCOVID_19_Positive
2020-06-04,IN-ML,13,1,33
2020-06-04,IN-MN,38,0,118
2020-06-04,IN-MP,5445,371,8588
2020-06-04,IN-MZ,1,0,14
2020-06-04,IN-NL,0,0,58
2020-06-04,IN-OR,1416,7,2388
2020-06-04,IN-PB,2029,47,2376
2020-06-04,IN-PY,25,0,82
2020-06-04,IN-RJ,6744,209,9652
2020-06-04,IN-SK,0,0,2
2020-06-04,IN-TG,1556,99,3020
2020-06-04,IN-TN,14316,208,25872
2020-06-04,IN-TR,173,0,468
2020-06-04,IN-UP,5176,229,8729
2020-06-04,IN-UT,282,8,1085
2020-06-04,IN-WB,2580,345,6508
2020-06-05,IN-AN,33,0,33
2020-06-05,IN-AP,2539,71,4223
2020-06-05,IN-AR,1,0,42
2020-06-05,IN-AS,442,4,1988
2020-06-05,IN-BR,2210,29,4493
2020-06-05,IN-CH,214,5,301
2020-06-05,IN-CT,213,2,756
2020-06-05,IN-DL,9898,650,25004
2020-06-05,IN-DN,1,0,12
2020-06-05,IN-GA,57,0,166
2020-06-05,IN-GJ,12667,1155,18584
2020-06-05,IN-HP,179,5,383
2020-06-05,IN-HR,2134,24,3281
2020-06-05,IN-JH,354,6,793
2020-06-05,IN-JK,1048,35,3142
2020-06-05,IN-KA,1610,57,4320
2020-06-05,IN-KL,690,14,1588
2020-06-05,IN-LA,48,1,90
2020-06-05,IN-MH,33681,2710,77793
2020-06-05,IN-ML,13,1,33
2020-06-05,IN-MN,38,0,124
2020-06-05,IN-MP,5637,377,8762
2020-06-05,IN-MZ,1,0,17
2020-06-05,IN-NL,0,0,80
2020-06-05,IN-OR,1416,7,2478
2020-06-05,IN-PB,2043,47,2415
2020-06-05,IN-PY,25,0,82
2020-06-05,IN-RJ,7104,213,9862
2020-06-05,IN-SK,0,0,2
2020-06-05,IN-TG,1587,105,3147
2020-06-05,IN-TN,14902,220,27256
2020-06-05,IN-TR,173,0,644
2020-06-05,IN-UP,5439,245,9237
2020-06-05,IN-UT,297,10,1153
2020-06-05,IN-WB,2768,355,6876
2020-06-06,IN-AN,33,0,33
2020-06-06,IN-AP,2576,73,4303
2020-06-06,IN-AR,1,0,45
2020-06-06,IN-AS,498,4,2153
2020-06-06,IN-BR,2225,29,4596
2020-06-06,IN-CH,222,5,304
2020-06-06,IN-CT,244,2,879
2020-06-06,IN-DL,10315,708,26334
2020-06-06,IN-DN,1,0,14
2020-06-06,IN-GA,65,0,196
2020-06-06,IN-GJ,13003,1190,19094
2020-06-06,IN-HP,189,5,393
2020-06-06,IN-HR,2134,24,3597
2020-06-06,IN-JH,410,7,881
2020-06-06,IN-JK,1086,36,3324
2020-06-06,IN-KA,1688,57,4835
2020-06-06,IN-KL,712,14,1699
2020-06-06,IN-LA,48,1,97
2020-06-06,IN-MH,35156,2849,80229
2020-06-06,IN-ML,13,1,33
2020-06-06,IN-MN,41,0,132
2020-06-06,IN-MP,5878,384,8996
2020-06-06,IN-MZ,1,0,22
2020-06-06,IN-NL,0,0,94
2020-06-06,IN-OR,1604,8,2608
2020-06-06,IN-PB,2069,48,2461
2020-06-06,IN-PY,36,0,99
2020-06-06,IN-RJ,7359,218,10084
2020-06-06,IN-SK,0,0,3
2020-06-06,IN-TG,1627,113,3290
2020-06-06,IN-TN,15762,232,28694
2020-06-06,IN-TR,173,0,692
2020-06-06,IN-UP,5648,257,9733
2020-06-06,IN-UT,344,11,1215
2020-06-06,IN-WB,2912,366,7303
2020-06-07,IN-AN,33,0,33
2020-06-07,IN-AP,2620,73,4510
2020-06-07,IN-AR,1,0,47
2020-06-07,IN-AS,547,4,2397
2020-06-07,IN-BR,2425,30,4915
2020-06-07,IN-CH,273,5,309
2020-06-07,IN-CT,266,4,923
2020-06-07,IN-DL,10664,761,27654
2020-06-07,IN-DN,1,0,19
2020-06-07,IN-GA,65,0,267
2020-06-07,IN-GJ,13316,1219,19592
2020-06-07,IN-HP,194,5,400
2020-06-07,IN-HR,2134,24,3952
2020-06-07,IN-JH,473,7,1000
2020-06-07,IN-JK,1126,39,3467
2020-06-07,IN-KA,1968,59,5213
2020-06-07,IN-KL,762,15,1807
2020-06-07,IN-LA,48,1,99
2020-06-07,IN-MH,37390,2969,82968
2020-06-07,IN-ML,13,1,33
2020-06-07,IN-MN,52,0,157
2020-06-07,IN-MP,6108,399,9228
2020-06-07,IN-MZ,1,0,24
2020-06-07,IN-NL,0,0,107
2020-06-07,IN-OR,1716,8,2781
2020-06-07,IN-PB,2092,50,2515
2020-06-07,IN-PY,36,0,99
2020-06-07,IN-RJ,7501,231,10331
2020-06-07,IN-SK,0,0,7
2020-06-07,IN-TG,1710,123,3496
2020-06-07,IN-TN,16395,251,30152
2020-06-07,IN-TR,173,0,747
2020-06-07,IN-UP,5648,257,9733
2020-06-07,IN-UT,423,11,1303
2020-06-07,IN-WB,3119,383,7738
2020-06-08,IN-AN,33,0,33
2020-06-08,IN-AP,2682,75,4708
2020-06-08,IN-AR,1,0,51
2020-06-08,IN-AS,615,4,2565
2020-06-08,IN-BR,2480,30,5088
2020-06-08,IN-CH,273,5,314
2020-06-08,IN-CT,283,4,1073
2020-06-08,IN-DL,10664,761,27654
2020-06-08,IN-DN,2,0,20
2020-06-08,IN-GA,65,0,300
2020-06-08,IN-GJ,13635,1249,20070
2020-06-08,IN-HP,224,5,413
2020-06-08,IN-HR,2134,28,4448
2020-06-08,IN-JH,490,7,1099
2020-06-08,IN-JK,1216,41,4087
2020-06-08,IN-KA,2132,61,5452
2020-06-08,IN-KL,803,15,1914
2020-06-08,IN-LA,50,1,103
2020-06-08,IN-MH,39314,3060,85975
2020-06-08,IN-ML,13,1,36
2020-06-08,IN-MN,52,0,172
2020-06-08,IN-MP,6331,412,9401
2020-06-08,IN-MZ,1,0,34
2020-06-08,IN-NL,8,0,118
2020-06-08,IN-OR,1894,9,2856
2020-06-08,IN-PB,2106,51,2608
2020-06-08,IN-PY,36,0,99
2020-06-08,IN-RJ,7641,240,10599
2020-06-08,IN-SK,0,0,7
2020-06-08,IN-TG,1710,123,3580
2020-06-08,IN-TN,16999,269,31667
2020-06-08,IN-TR,192,0,800
2020-06-08,IN-UP,6185,275,10536
2020-06-08,IN-UT,528,13,1355
2020-06-08,IN-WB,3303,396,8187
2020-06-09,IN-AN,33,0,33
2020-06-09,IN-AP,2745,75,4851
2020-06-09,IN-AR,1,0,51
2020-06-09,IN-AS,665,4,2776
2020-06-09,IN-BR,2499,31,5202
2020-06-09,IN-CH,273,5,317
2020-06-09,IN-CT,308,4,1160
2020-06-09,IN-DL,11357,874,29943
2020-06-09,IN-DN,2,0,22
2020-06-09,IN-GA,67,0,330
2020-06-09,IN-GJ,13956,1280,20545
2020-06-09,IN-HP,227,5,421
2020-06-09,IN-HR,2134,39,4854
2020-06-09,IN-JH,519,7,1256
2020-06-09,IN-JK,1324,45,4285
2020-06-09,IN-KA,2519,64,5760
2020-06-09,IN-KL,814,16,2005
2020-06-09,IN-LA,52,1,103
2020-06-09,IN-MH,40975,3169,88528
2020-06-09,IN-ML,13,1,36
2020-06-09,IN-MN,58,0,272
2020-06-09,IN-MP,6536,414,9638
2020-06-09,IN-MZ,1,0,42
2020-06-09,IN-NL,8,0,123
2020-06-09,IN-OR,1993,9,2994
2020-06-09,IN-PB,2128,53,2663
2020-06-09,IN-PY,52,0,127
2020-06-09,IN-RJ,8004,246,10763
2020-06-09,IN-SK,0,0,7
2020-06-09,IN-TG,1710,137,3650
2020-06-09,IN-TN,17527,286,33229
2020-06-09,IN-TR,192,0,838
2020-06-09,IN-UP,6344,283,10947
2020-06-09,IN-UT,714,13,1411
2020-06-09,IN-WB,3465,405,8613
2020-06-10,IN-AN,33,0,33
2020-06-10,IN-AP,2802,77,5070
2020-06-10,IN-AR,1,0,57
2020-06-10,IN-AS,1085,4,2937
2020-06-10,IN-BR,2864,32,5459
2020-06-10,IN-CH,286,5,323
2020-06-10,IN-CT,386,6,1240
2020-06-10,IN-DL,11861,905,31309
2020-06-10,IN-DN,2,0,22
2020-06-10,IN-GA,67,0,359
2020-06-10,IN-GJ,14365,1313,21014
2020-06-10,IN-HP,249,5,445
2020-06-10,IN-HR,2134,45,5209
2020-06-10,IN-JH,559,8,1411
2020-06-10,IN-JK,1506,48,4346
2020-06-10,IN-KA,2604,66,5921
2020-06-10,IN-KL,848,16,2096
2020-06-10,IN-LA,52,1,108
2020-06-10,IN-MH,42638,3289,90787
2020-06-10,IN-ML,13,1,43
2020-06-10,IN-MN,61,0,304
2020-06-10,IN-MP,6729,420,9849
2020-06-10,IN-MZ,1,0,88
2020-06-10,IN-NL,10,0,127
2020-06-10,IN-OR,2133,9,3140
2020-06-10,IN-PB,2167,55,2719
2020-06-10,IN-PY,52,0,127
2020-06-10,IN-RJ,8328,255,11245
2020-06-10,IN-SK,0,0,13
2020-06-10,IN-TG,1809,148,3920
2020-06-10,IN-TN,18325,307,34914
2020-06-10,IN-TR,192,1,864
2020-06-10,IN-UP,6669,301,11335
2020-06-10,IN-UT,755,13,1537
2020-06-10,IN-WB,3620,415,8985
2020-06-11,IN-AN,33,0,34
2020-06-11,IN-AP,2899,78,5269
2020-06-11,IN-AR,2,0,57
2020-06-11,IN-AS,1249,4,3092
2020-06-11,IN-BR,3071,33,5710
2020-06-11,IN-CH,286,5,327
2020-06-11,IN-CT,402,6,1262
2020-06-11,IN-DD,0,0,2
2020-06-11,IN-DL,12245,984,32810
2020-06-11,IN-DN,2,0,26
2020-06-11,IN-GA,67,0,387
2020-06-11,IN-GJ,14735,1347,21521
2020-06-11,IN-HP,254,6,451
2020-06-11,IN-HR,2188,52,5579
2020-06-11,IN-JH,592,8,1489
2020-06-11,IN-JK,1671,51,4507
2020-06-11,IN-KA,2862,69,6041
2020-06-11,IN-KL,905,18,2161
2020-06-11,IN-LA,52,1,115
2020-06-11,IN-MH,44517,3438,94041
2020-06-11,IN-ML,13,1,44
2020-06-11,IN-MN,63,0,311
2020-06-11,IN-MP,6892,427,10049
2020-06-11,IN-MZ,1,0,93
2020-06-11,IN-NL,22,0,128
2020-06-11,IN-OR,2282,9,3250
2020-06-11,IN-PB,2232,55,2805
2020-06-11,IN-PY,53,0,127
2020-06-11,IN-RJ,8569,259,11600
2020-06-11,IN-SK,0,0,13
2020-06-11,IN-TG,1817,156,4111
2020-06-11,IN-TN,19333,326,36841
2020-06-11,IN-TR,239,1,895
2020-06-11,IN-UP,6871,321,11610
2020-06-11,IN-UT,831,15,1562
2020-06-11,IN-WB,3779,432,9328
2020-06-12,IN-AN,33,0,38
2020-06-12,IN-AP,3048,80,5429
2020-06-12,IN-AR,4,0,61
2020-06-12,IN-AS,1432,6,3319
2020-06-12,IN-BR,3266,36,5983
2020-06-12,IN-CH,286,5,332
2020-06-12,IN-CT,447,6,1398
2020-06-12,IN-DL,12731,1085,34687
2020-06-12,IN-DN_DD,2,0,30
2020-06-12,IN-GA,67,0,417
2020-06-12,IN-GJ,15101,1385,22032
2020-06-12,IN-HP,280,6,470
2020-06-12,IN-HR,2260,64,5968
2020-06-12,IN-JH,630,8,1599
2020-06-12,IN-JK,1820,52,4574
2020-06-12,IN-KA,2977,72,6245
2020-06-12,IN-KL,968,18,2244
2020-06-12,IN-LA,54,1,135
2020-06-12,IN-MH,46078,3590,97648
2020-06-12,IN-ML,18,1,44
2020-06-12,IN-MN,73,0,366
2020-06-12,IN-MP,7042,431,10241
2020-06-12,IN-MZ,1,0,102
2020-06-12,IN-NL,22,0,128
2020-06-12,IN-OR,2354,9,3386
2020-06-12,IN-PB,2259,59,2887
2020-06-12,IN-PY,67,2,157
2020-06-12,IN-RJ,8775,265,11838
2020-06-12,IN-SK,2,0,14
2020-06-12,IN-TG,1993,165,4320
2020-06-12,IN-TN,20705,349,38716
2020-06-12,IN-TR,278,1,913
2020-06-12,IN-UP,7292,345,12088
2020-06-12,IN-UT,842,15,1643
2020-06-12,IN-WB,3988,442,9768
2020-06-13,IN-AN,33,0,38
2020-06-13,IN-AP,3105,80,5680
2020-06-13,IN-AR,4,0,67
2020-06-13,IN-AS,1537,8,3498
2020-06-13,IN-BR,3587,36,6103
2020-06-13,IN-CH,286,5,334
2020-06-13,IN-CT,550,6,1429
2020-06-13,IN-DL,13398,1214,36824
2020-06-13,IN-DN_DD,2,0,30
2020-06-13,IN-GA,69,0,463
2020-06-13,IN-GJ,15493,1415,22527
2020-06-13,IN-HP,297,6,486
2020-06-13,IN-HR,2475,70,6334
2020-06-13,IN-JH,672,8,1617
2020-06-13,IN-JK,2086,53,4730
2020-06-13,IN-KA,3440,79,6516
2020-06-13,IN-KL,1000,19,2322
2020-06-13,IN-LA,62,1,239
2020-06-13,IN-MH,47796,3717,101141
2020-06-13,IN-ML,22,1,44
2020-06-13,IN-MN,77,0,385
2020-06-13,IN-MP,7201,440,10443
2020-06-13,IN-MZ,1,0,104
2020-06-13,IN-NL,49,0,156
2020-06-13,IN-OR,2474,10,3498
2020-06-13,IN-PB,2282,63,2986
2020-06-13,IN-PY,67,2,157
2020-06-13,IN-RJ,8898,272,12068
2020-06-13,IN-SK,2,0,63
2020-06-13,IN-TG,2278,174,4484
2020-06-13,IN-TN,22047,367,40698
2020-06-13,IN-TR,278,1,961
2020-06-13,IN-UP,7609,365,12616
2020-06-13,IN-UT,947,21,1724
2020-06-13,IN-WB,4206,451,10244
2020-06-14,IN-AN,33,0,38
2020-06-14,IN-AP,3195,82,5965
2020-06-14,IN-AR,4,0,87
2020-06-14,IN-AS,1584,8,3718
2020-06-14,IN-BR,3956,39,6290
2020-06-14,IN-CH,286,5,345
2020-06-14,IN-CT,631,6,1512
2020-06-14,IN-DL,14945,1271,38958
2020-06-14,IN-DN_DD,2,0,35
2020-06-14,IN-GA,70,0,523
2020-06-14,IN-GJ,15883,1448,23038
2020-06-14,IN-HP,313,6,502
2020-06-14,IN-HR,2803,78,6749
2020-06-14,IN-JH,816,8,1711
2020-06-14,IN-JK,2269,55,4878
2020-06-14,IN-KA,3648,81,6824
2020-06-14,IN-KL,1046,19,2407
2020-06-14,IN-LA,68,1,437
2020-06-14,IN-MH,49346,3830,104568
2020-06-14,IN-ML,22,1,44
2020-06-14,IN-MN,91,0,449
2020-06-14,IN-MP,7377,447,10641
2020-06-14,IN-MZ,1,0,107
2020-06-14,IN-NL,76,0,163
2020-06-14,IN-OR,2594,10,3723
2020-06-14,IN-PB,2327,65,3063
2020-06-14,IN-PY,82,2,176
2020-06-14,IN-RJ,9337,282,12401
2020-06-14,IN-SK,4,0,63
2020-06-14,IN-TG,2352,182,4737
2020-06-14,IN-TN,23409,397,42687
2020-06-14,IN-TR,315,1,1046
2020-06-14,IN-UP,7875,385,13118
2020-06-14,IN-UT,1077,23,1785
2020-06-14,IN-WB,4542,463,10698
2020-06-15,IN-AN,33,0,38
2020-06-15,IN-AP,3314,84,6163
2020-06-15,IN-AR,7,0,91
2020-06-15,IN-AS,1960,8,4049
2020-06-15,IN-BR,4170,39,6470
2020-06-15,IN-CH,293,5,352
2020-06-15,IN-CT,763,8,1662
2020-06-15,IN-DL,15823,1327,41182
2020-06-15,IN-DN_DD,2,0,36
2020-06-15,IN-GA,74,0,564
2020-06-15,IN-GJ,16325,1477,23544
2020-06-15,IN-HP,337,7,518
2020-06-15,IN-HR,3003,88,7208
2020-06-15,IN-JH,905,8,1745
2020-06-15,IN-JK,2389,59,5041
2020-06-15,IN-KA,3955,86,7000
2020-06-15,IN-KL,1102,19,2461
2020-06-15,IN-LA,80,1,549
2020-06-15,IN-MH,50978,3950,107958
2020-06-15,IN-ML,25,1,44
2020-06-15,IN-MN,91,0,458
2020-06-15,IN-MP,7677,459,10802
2020-06-15,IN-MZ,1,0,112
2020-06-15,IN-NL,88,0,168
2020-06-15,IN-OR,2708,11,3909
2020-06-15,IN-PB,2356,67,3140
2020-06-15,IN-PY,91,5,194
2020-06-15,IN-RJ,9566,292,12694
2020-06-15,IN-SK,4,0,68
2020-06-15,IN-TG,2377,185,4974
2020-06-15,IN-TN,24547,435,44661
2020-06-15,IN-TR,315,1,1076
2020-06-15,IN-UP,8268,399,13615
2020-06-15,IN-UT,1111,24,1819
2020-06-15,IN-WB,5060,475,11087
2020-06-16,IN-AN,33,0,41
2020-06-16,IN-AP,3316,88,6456
2020-06-16,IN-AR,7,0,91
2020-06-16,IN-AS,2166,8,4158
2020-06-16,IN-BR,4409,40,6650
2020-06-16,IN-CH,296,6,354
2020-06-16,IN-CT,890,8,1756
2020-06-16,IN-DL,16427,1400,42829
2020-06-16,IN-DN_DD,5,0,36
2020-06-16,IN-GA,85,0,592
2020-06-16,IN-GJ,16664,1505,24055
2020-06-16,IN-HP,353,8,556
2020-06-16,IN-HR,3565,100,7722
2020-06-16,IN-JH,905,8,1763
2020-06-16,IN-JK,2604,62,5220
2020-06-16,IN-KA,4135,89,7213
2020-06-16,IN-KL,1175,20,2543
2020-06-16,IN-LA,82,1,555
2020-06-16,IN-MH,56049,4128,110744
2020-06-16,IN-ML,25,1,44
2020-06-16,IN-MN,151,0,490
2020-06-16,IN-MP,7903,465,10935
2020-06-16,IN-MZ,1,0,117
2020-06-16,IN-NL,92,0,177
2020-06-16,IN-OR,2854,11,4055
2020-06-16,IN-PB,2443,71,3267
2020-06-16,IN-PY,95,5,202
2020-06-16,IN-RJ,9785,301,12981
2020-06-16,IN-SK,4,0,68
2020-06-16,IN-TG,2766,187,5193
2020-06-16,IN-TN,25344,479,46504
2020-06-16,IN-TR,433,1,1086
2020-06-16,IN-UP,8268,399,13615
2020-06-16,IN-UT,1189,24,1845
2020-06-16,IN-WB,5494,485,11494
2020-06-17,IN-AN,33,0,44
2020-06-17,IN-AP,3509,88,6841
2020-06-17,IN-AR,7,0,95
2020-06-17,IN-AS,2166,8,4319
2020-06-17,IN-BR,4644,41,6778
2020-06-17,IN-CH,302,6,358
2020-06-17,IN-CT,1036,9,1781
2020-06-17,IN-DL,16500,1837,44688
2020-06-17,IN-DN_DD,9,0,45
2020-06-17,IN-GA,85,0,629
2020-06-17,IN-GJ,17082,1533,24577
2020-06-17,IN-HP,372,8,560
2020-06-17,IN-HR,3748,118,8272
2020-06-17,IN-JH,1121,9,1839
2020-06-17,IN-JK,2781,63,5298
2020-06-17,IN-KA,4456,94,7530
2020-06-17,IN-KL,1236,20,2622
2020-06-17,IN-LA,85,1,649
2020-06-17,IN-MH,57851,5537,113445
2020-06-17,IN-ML,25,1,44
2020-06-17,IN-MN,159,0,500
2020-06-17,IN-MP,8152,476,11083
2020-06-17,IN-MZ,1,0,121
2020-06-17,IN-NL,92,0,179
2020-06-17,IN-OR,2974,11,4163
2020-06-17,IN-PB,2461,72,3371
2020-06-17,IN-PY,99,6,216
2020-06-17,IN-RJ,9849,308,13216
2020-06-17,IN-SK,4,0,70
2020-06-17,IN-TG,3027,191,5406
2020-06-17,IN-TN,26782,528,48019
2020-06-17,IN-TR,433,1,1092
2020-06-17,IN-UP,8610,417,14091
2020-06-17,IN-UT,1216,25,1942
2020-06-17,IN-WB,6028,495,11909
2020-06-18,IN-AN,33,0,44
2020-06-18,IN-AP,3641,90,7071
2020-06-18,IN-AR,7,0,99
2020-06-18,IN-AS,2642,8,4605
2020-06-18,IN-BR,4926,44,6942
2020-06-18,IN-CH,303,6,368
2020-06-18,IN-CT,1180,10,1864
2020-06-18,IN-DL,17457,1904,47102
2020-06-18,IN-DN_DD,12,0,57
2020-06-18,IN-GA,96,0,656
2020-06-18,IN-GJ,17430,1560,25093
2020-06-18,IN-HP,372,8,569
2020-06-18,IN-HR,3952,130,8832
2020-06-18,IN-JH,1151,10,1895
2020-06-18,IN-JK,2914,65,5406
2020-06-18,IN-KA,4804,102,7734
2020-06-18,IN-KL,1326,20,2697
2020-06-18,IN-LA,92,1,687
2020-06-18,IN-MH,59166,5651,116752
2020-06-18,IN-ML,30,1,44
2020-06-18,IN-MN,192,0,552
2020-06-18,IN-MP,8388,482,11244
2020-06-18,IN-MZ,1,0,121
2020-06-18,IN-NL,103,0,193
2020-06-18,IN-OR,3047,11,4338
2020-06-18,IN-PB,2538,78,3497
2020-06-18,IN-PY,109,7,245
2020-06-18,IN-RJ,10467,313,13542
2020-06-18,IN-SK,4,0,70
2020-06-18,IN-TG,3071,192,5675
2020-06-18,IN-TN,27624,576,50193
2020-06-18,IN-TR,556,1,1135
2020-06-18,IN-UP,8904,435,14598
2020-06-18,IN-UT,1254,26,2023
2020-06-18,IN-WB,6533,506,12300
2020-06-19,IN-AN,33,0,44
2020-06-19,IN-AP,3789,92,7518
2020-06-19,IN-AR,10,0,103
2020-06-19,IN-AS,2654,9,4777
2020-06-19,IN-BR,5056,44,7025
2020-06-19,IN-CH,306,6,374
2020-06-19,IN-CT,1228,10,1946
2020-06-19,IN-DL,21341,1969,49979
2020-06-19,IN-DN_DD,13,0,58
2020-06-19,IN-GA,109,0,705
2020-06-19,IN-GJ,17819,1591,25601
2020-06-19,IN-HP,382,8,595
2020-06-19,IN-HR,4556,134,9218
2020-06-19,IN-JH,1198,11,1920
2020-06-19,IN-JK,3144,71,5555
2020-06-19,IN-KA,4983,114,7944
2020-06-19,IN-KL,1415,21,2794
2020-06-19,IN-LA,95,1,687
2020-06-19,IN-MH,60838,5751,120504
2020-06-19,IN-ML,30,1,44
2020-06-19,IN-MN,199,0,606
2020-06-19,IN-MP,8632,486,11426
2020-06-19,IN-MZ,1,0,130
2020-06-19,IN-NL,103,0,193
2020-06-19,IN-OR,3144,11,4512
2020-06-19,IN-PB,2570,83,3615
2020-06-19,IN-PY,109,7,271
2020-06-19,IN-RJ,10742,323,13857
2020-06-19,IN-SK,5,0,70
2020-06-19,IN-TG,3301,195,6027
2020-06-19,IN-TN,28641,625,52334
2020-06-19,IN-TR,639,1,1155
2020-06-19,IN-UP,9239,465,15181
2020-06-19,IN-UT,1386,26,2102
2020-06-19,IN-WB,7001,518,12735
2020-06-20,IN-AN,35,0,45
2020-06-20,IN-AP,3917,96,7961
2020-06-20,IN-AR,11,0,103
2020-06-20,IN-AS,3039,9,4904
2020-06-20,IN-BR,5098,50,7181
2020-06-20,IN-CH,315,6,381
2020-06-20,IN-CT,1331,10,2028
2020-06-20,IN-DL,23569,2035,53116
2020-06-20,IN-DN_DD,14,0,62
2020-06-20,IN-GA,118,0,725
2020-06-20,IN-GJ,18159,1618,26141
2020-06-20,IN-HP,388,8,619
2020-06-20,IN-HR,4889,144,9743
2020-06-20,IN-JH,1332,11,1965
2020-06-20,IN-JK,3194,75,5680
2020-06-20,IN-KA,5210,124,8281
2020-06-20,IN-KL,1511,21,2912
2020-06-20,IN-LA,95,1,744
2020-06-20,IN-MH,62773,5893,124331
2020-06-20,IN-ML,33,1,44
2020-06-20,IN-MN,218,0,681
2020-06-20,IN-MP,8748,495,11582
2020-06-20,IN-MZ,1,0,130
2020-06-20,IN-NL,125,0,198
2020-06-20,IN-OR,3297,11,4677
2020-06-20,IN-PB,2636,92,3832
2020-06-20,IN-PY,118,7,286
2020-06-20,IN-RJ,10997,333,14156
2020-06-20,IN-SK,5,0,70
2020-06-20,IN-TG,3353,198,6526
2020-06-20,IN-TN,30271,666,54449
2020-06-20,IN-TR,657,1,1178
2020-06-20,IN-UP,9638,488,15785
2020-06-20,IN-UT,1433,26,2177
2020-06-20,IN-WB,7303,529,13090
2020-06-21,IN-AN,36,0,47
2020-06-21,IN-AP,4111,101,8452
2020-06-21,IN-AR,14,0,135
2020-06-21,IN-AS,3039,9,4904
2020-06-21,IN-BR,5529,52,7533
2020-06-21,IN-CH,316,6,404
2020-06-21,IN-CT,1394,11,2041
2020-06-21,IN-DL,31294,2112,56746
2020-06-21,IN-DN_DD,26,0,68
2020-06-21,IN-GA,129,0,754
2020-06-21,IN-GJ,18694,1638,26680
2020-06-21,IN-HP,413,8,656
2020-06-21,IN-HR,5128,149,10223
2020-06-21,IN-JH,1335,11,1965
2020-06-21,IN-JK,3336,81,5834
2020-06-21,IN-KA,5391,132,8697
2020-06-21,IN-KL,1568,21,3039
2020-06-21,IN-LA,117,1,836
2020-06-21,IN-MH,64153,5984,128205
2020-06-21,IN-ML,33,1,44
2020-06-21,IN-MN,232,0,777
2020-06-21,IN-MP,8880,501,11724
2020-06-21,IN-MZ,9,0,140
2020-06-21,IN-NL,138,0,201
2020-06-21,IN-OR,3534,12,4856
2020-06-21,IN-PB,2678,98,3952
2020-06-21,IN-PY,118,7,286
2020-06-21,IN-RJ,11274,337,14536
2020-06-21,IN-SK,25,0,70
2020-06-21,IN-TG,3506,203,7072
2020-06-21,IN-TN,31316,704,56845
2020-06-21,IN-TR,680,1,1186
2020-06-21,IN-UP,9995,507,16594
2020-06-21,IN-UT,1450,27,2301
2020-06-21,IN-WB,7865,540,13531
2020-06-22,IN-AN,37,0,48
2020-06-22,IN-AP,4331,106,8999
2020-06-22,IN-AR,15,0,135
2020-06-22,IN-AS,3360,9,5388
2020-06-22,IN-BR,5580,53,7612
2020-06-22,IN-CH,316,6,406
2020-06-22,IN-CT,1447,11,2275
2020-06-22,IN-DL,33013,2175,59746
2020-06-22,IN-DN_DD,26,0,88
2020-06-22,IN-GA,129,0,754
2020-06-22,IN-GJ,19349,1663,27260
2020-06-22,IN-HP,425,8,673
2020-06-22,IN-HR,5557,160,10635
2020-06-22,IN-JH,1406,11,2073
2020-06-22,IN-JK,3382,82,5956
2020-06-22,IN-KA,5618,137,9150
2020-06-22,IN-KL,1661,21,3172
2020-06-22,IN-LA,134,1,837
2020-06-22,IN-MH,65744,6170,132075
2020-06-22,IN-ML,33,1,44
2020-06-22,IN-MN,250,0,841
2020-06-22,IN-MP,9015,515,11903
2020-06-22,IN-MZ,9,0,141
2020-06-22,IN-NL,141,0,211
2020-06-22,IN-OR,3720,14,5160
2020-06-22,IN-PB,2700,99,4074
2020-06-22,IN-PY,140,8,366
2020-06-22,IN-RJ,11597,349,14930
2020-06-22,IN-SK,25,0,78
2020-06-22,IN-TG,3731,210,7802
2020-06-22,IN-TN,32754,757,59377
2020-06-22,IN-TR,759,1,1221
2020-06-22,IN-UP,10995,550,17731
2020-06-22,IN-UT,1500,27,2344
2020-06-22,IN-WB,8297,555,13945
2020-06-23,IN-AN,37,0,48
2020-06-23,IN-AP,4495,111,9372
2020-06-23,IN-AR,21,0,139
2020-06-23,IN-AS,3521,9,5586
2020-06-23,IN-BR,5781,55,7825
2020-06-23,IN-CH,322,6,411
2020-06-23,IN-CT,1513,12,2303
2020-06-23,IN-DL,36602,2233,62655
2020-06-23,IN-DN_DD,27,0,91
2020-06-23,IN-GA,152,1,864
2020-06-23,IN-GJ,19909,1684,27825
2020-06-23,IN-HP,437,8,727
2020-06-23,IN-HR,5916,169,11025
2020-06-23,IN-JH,1469,11,2137
2020-06-23,IN-JK,3531,85,6088
2020-06-23,IN-KA,5730,142,9399
2020-06-23,IN-KL,1749,21,3310
2020-06-23,IN-LA,136,1,847
2020-06-23,IN-MH,67706,6283,135796
2020-06-23,IN-ML,37,1,44
2020-06-23,IN-MN,250,0,898
2020-06-23,IN-MP,9215,521,12078
2020-06-23,IN-MZ,9,0,141
2020-06-23,IN-NL,141,0,280
2020-06-23,IN-OR,3863,15,5303
2020-06-23,IN-PB,2825,101,4235
2020-06-23,IN-PY,149,8,383
2020-06-23,IN-RJ,11910,356,15232
2020-06-23,IN-SK,29,0,78
2020-06-23,IN-TG,4005,217,8674
2020-06-23,IN-TN,34112,794,62087
2020-06-23,IN-TR,782,1,1237
2020-06-23,IN-UP,11601,569,18322
2020-06-23,IN-UT,1521,28,2402
2020-06-23,IN-WB,8687,569,14358
