StateName,Pincode,DistrictLGDCode0,DistrictLGDCode1,DistrictLGDCode2,DistrictLGDCode3,DistrictLGDCode4,PincodeDCID
MAHARASHTRA,440019,484,,,,,pincode/440019
MAHARASHTRA,440020,484,,,,,pincode/440020
MAHARASHTRA,440021,484,,,,,pincode/440021
MAHARASHTRA,440022,484,,,,,pincode/440022
MAHARASHTRA,440023,484,,,,,pincode/440023
MAHARASHTRA,440024,484,,,,,pincode/440024
MAHARASHTRA,440025,484,,,,,pincode/440025
MAHARASHTRA,440026,484,,,,,pincode/440026
MAHARASHTRA,440027,484,,,,,pincode/440027
MAHARASHTRA,440030,484,,,,,pincode/440030
MAHARASHTRA,440032,484,,,,,pincode/440032
MAHARASHTRA,440033,484,,,,,pincode/440033
MAHARASHTRA,440034,484,,,,,pincode/440034
MAHARASHTRA,440035,484,,,,,pincode/440035
MAHARASHTRA,440036,484,,,,,pincode/440036
MAHARASHTRA,440037,484,,,,,pincode/440037
MAHARASHTRA,441001,484,,,,,pincode/441001
MAHARASHTRA,441101,484,,,,,pincode/441101
MAHARASHTRA,441102,484,,,,,pincode/441102
MAHARASHTRA,441103,484,,,,,pincode/441103
MAHARASHTRA,441104,484,,,,,pincode/441104
MAHARASHTRA,441105,484,,,,,pincode/441105
MAHARASHTRA,441106,484,,,,,pincode/441106
MAHARASHTRA,441107,484,,,,,pincode/441107
MAHARASHTRA,441108,484,,,,,pincode/441108
MAHARASHTRA,441109,484,,,,,pincode/441109
MAHARASHTRA,441110,484,,,,,pincode/441110
MAHARASHTRA,441111,484,,,,,pincode/441111
MAHARASHTRA,441112,484,,,,,pincode/441112
MAHARASHTRA,441113,484,,,,,pincode/441113
MAHARASHTRA,441122,484,,,,,pincode/441122
MAHARASHTRA,441123,484,,,,,pincode/441123
MAHARASHTRA,441201,484,,,,,pincode/441201
MAHARASHTRA,441202,484,,,,,pincode/441202
MAHARASHTRA,441203,484,,,,,pincode/441203
MAHARASHTRA,441204,484,,,,,pincode/441204
MAHARASHTRA,441205,473,,,,,pincode/441205
MAHARASHTRA,441206,473,,,,,pincode/441206
MAHARASHTRA,441207,475,,,,,pincode/441207
MAHARASHTRA,441208,475,,,,,pincode/441208
MAHARASHTRA,441209,475,,,,,pincode/441209
MAHARASHTRA,441210,484,,,,,pincode/441210
MAHARASHTRA,441212,473,,,,,pincode/441212
MAHARASHTRA,441214,484,,,,,pincode/441214
MAHARASHTRA,441215,473,,,,,pincode/441215
MAHARASHTRA,441217,475,,,,,pincode/441217
MAHARASHTRA,441221,473,,,,,pincode/441221
MAHARASHTRA,441222,473,,,,,pincode/441222
MAHARASHTRA,441223,473,,,,,pincode/441223
MAHARASHTRA,441224,473,,,,,pincode/441224
MAHARASHTRA,441225,473,,,,,pincode/441225
MAHARASHTRA,441226,473,,,,,pincode/441226
MAHARASHTRA,441301,484,,,,,pincode/441301
MAHARASHTRA,441302,484,,,,,pincode/441302
MAHARASHTRA,441303,484,,,,,pincode/441303
MAHARASHTRA,441304,484,,,,,pincode/441304
MAHARASHTRA,441305,484,,,,,pincode/441305
MAHARASHTRA,441306,484,,,,,pincode/441306
MAHARASHTRA,441401,484,,,,,pincode/441401
MAHARASHTRA,441404,484,,,,,pincode/441404
MAHARASHTRA,441501,484,,,,,pincode/441501
MAHARASHTRA,441502,484,,,,,pincode/441502
MAHARASHTRA,441601,476,,,,,pincode/441601
MAHARASHTRA,441614,476,,,,,pincode/441614
MAHARASHTRA,441701,476,,,,,pincode/441701
MAHARASHTRA,441702,476,,,,,pincode/441702
MAHARASHTRA,441801,476,,,,,pincode/441801
MAHARASHTRA,441802,471,,,,,pincode/441802
MAHARASHTRA,441803,471,,,,,pincode/441803
MAHARASHTRA,441804,471,,,,,pincode/441804
MAHARASHTRA,441805,471,,,,,pincode/441805
MAHARASHTRA,441806,471,476,,,,pincode/441806
MAHARASHTRA,441807,476,,,,,pincode/441807
MAHARASHTRA,441809,471,,,,,pincode/441809
MAHARASHTRA,441901,476,,,,,pincode/441901
MAHARASHTRA,441902,476,,,,,pincode/441902
MAHARASHTRA,441903,471,,,,,pincode/441903
MAHARASHTRA,441904,471,,,,,pincode/441904
MAHARASHTRA,441905,471,,,,,pincode/441905
MAHARASHTRA,441906,471,,,,,pincode/441906
MAHARASHTRA,441907,471,,,,,pincode/441907
MAHARASHTRA,441908,471,,,,,pincode/441908
MAHARASHTRA,441909,471,,,,,pincode/441909
MAHARASHTRA,441910,471,,,,,pincode/441910
MAHARASHTRA,441911,476,,,,,pincode/441911
MAHARASHTRA,441912,471,,,,,pincode/441912
MAHARASHTRA,441913,471,,,,,pincode/441913
MAHARASHTRA,441914,471,,,,,pincode/441914
MAHARASHTRA,441915,471,,,,,pincode/441915
MAHARASHTRA,441916,476,,,,,pincode/441916
MAHARASHTRA,441924,471,,,,,pincode/441924
MAHARASHTRA,442001,498,,,,,pincode/442001
MAHARASHTRA,442003,498,,,,,pincode/442003
MAHARASHTRA,442101,498,,,,,pincode/442101
MAHARASHTRA,442102,498,,,,,pincode/442102
MAHARASHTRA,442104,498,,,,,pincode/442104
MAHARASHTRA,442105,498,,,,,pincode/442105
MAHARASHTRA,442106,498,,,,,pincode/442106
MAHARASHTRA,442107,498,,,,,pincode/442107
MAHARASHTRA,442111,498,,,,,pincode/442111
MAHARASHTRA,442201,498,,,,,pincode/442201
MAHARASHTRA,442202,498,,,,,pincode/442202
MAHARASHTRA,442203,498,,,,,pincode/442203
MAHARASHTRA,442301,498,,,,,pincode/442301
MAHARASHTRA,442302,498,,,,,pincode/442302
MAHARASHTRA,442303,498,,,,,pincode/442303
MAHARASHTRA,442304,498,,,,,pincode/442304
MAHARASHTRA,442305,498,,,,,pincode/442305
MAHARASHTRA,442306,498,,,,,pincode/442306
MAHARASHTRA,442307,498,,,,,pincode/442307
MAHARASHTRA,442401,473,,,,,pincode/442401
MAHARASHTRA,442402,473,,,,,pincode/442402
MAHARASHTRA,442403,473,,,,,pincode/442403
MAHARASHTRA,442404,473,,,,,pincode/442404
MAHARASHTRA,442406,473,,,,,pincode/442406
MAHARASHTRA,442501,473,,,,,pincode/442501
MAHARASHTRA,442502,473,,,,,pincode/442502
MAHARASHTRA,442503,473,,,,,pincode/442503
MAHARASHTRA,442504,475,,,,,pincode/442504
MAHARASHTRA,442505,473,,,,,pincode/442505
MAHARASHTRA,442507,473,,,,,pincode/442507
MAHARASHTRA,442603,475,,,,,pincode/442603
MAHARASHTRA,442604,475,,,,,pincode/442604
MAHARASHTRA,442605,475,,,,,pincode/442605
MAHARASHTRA,442606,475,,,,,pincode/442606
MAHARASHTRA,442701,473,,,,,pincode/442701
MAHARASHTRA,442702,473,,,,,pincode/442702
MAHARASHTRA,442703,475,,,,,pincode/442703
MAHARASHTRA,442704,475,,,,,pincode/442704
MAHARASHTRA,442705,475,,,,,pincode/442705
MAHARASHTRA,442707,475,,,,,pincode/442707
MAHARASHTRA,442709,475,,,,,pincode/442709
MAHARASHTRA,442710,475,,,,,pincode/442710
MAHARASHTRA,442901,473,,,,,pincode/442901
MAHARASHTRA,442902,473,,,,,pincode/442902
MAHARASHTRA,442903,473,,,,,pincode/442903
MAHARASHTRA,442904,473,,,,,pincode/442904
MAHARASHTRA,442905,473,,,,,pincode/442905
MAHARASHTRA,442906,473,,,,,pincode/442906
MAHARASHTRA,442907,473,,,,,pincode/442907
MAHARASHTRA,442908,473,,,,,pincode/442908
MAHARASHTRA,442914,473,,,,,pincode/442914
MAHARASHTRA,442916,473,,,,,pincode/442916
MAHARASHTRA,442917,473,,,,,pincode/442917
MAHARASHTRA,442918,473,475,,,,pincode/442918
MAHARASHTRA,442919,475,,,,,pincode/442919
MAHARASHTRA,443001,472,,,,,pincode/443001
MAHARASHTRA,443002,472,,,,,pincode/443002
MAHARASHTRA,443101,472,,,,,pincode/443101
MAHARASHTRA,443102,472,,,,,pincode/443102
MAHARASHTRA,443103,472,,,,,pincode/443103
MAHARASHTRA,443104,472,,,,,pincode/443104
MAHARASHTRA,443106,472,,,,,pincode/443106
MAHARASHTRA,443112,472,,,,,pincode/443112
MAHARASHTRA,443201,472,,,,,pincode/443201
MAHARASHTRA,443202,472,,,,,pincode/443202
MAHARASHTRA,443203,472,,,,,pincode/443203
MAHARASHTRA,443204,472,,,,,pincode/443204
MAHARASHTRA,443206,472,,,,,pincode/443206
MAHARASHTRA,443301,472,,,,,pincode/443301
MAHARASHTRA,443302,472,,,,,pincode/443302
MAHARASHTRA,443303,472,,,,,pincode/443303
MAHARASHTRA,443304,472,,,,,pincode/443304
MAHARASHTRA,443308,472,,,,,pincode/443308
MAHARASHTRA,443401,472,,,,,pincode/443401
MAHARASHTRA,443402,472,,,,,pincode/443402
MAHARASHTRA,443403,472,,,,,pincode/443403
MAHARASHTRA,443404,472,,,,,pincode/443404
MAHARASHTRA,444001,467,,,,,pincode/444001
MAHARASHTRA,444002,467,,,,,pincode/444002
MAHARASHTRA,444003,467,,,,,pincode/444003
MAHARASHTRA,444004,467,,,,,pincode/444004
MAHARASHTRA,444005,467,,,,,pincode/444005
MAHARASHTRA,444006,467,,,,,pincode/444006
MAHARASHTRA,444007,467,,,,,pincode/444007
MAHARASHTRA,444101,467,,,,,pincode/444101
MAHARASHTRA,444102,467,,,,,pincode/444102
MAHARASHTRA,444103,467,,,,,pincode/444103
MAHARASHTRA,444104,467,,,,,pincode/444104
MAHARASHTRA,444105,499,,,,,pincode/444105
MAHARASHTRA,444106,467,,,,,pincode/444106
MAHARASHTRA,444107,467,,,,,pincode/444107
MAHARASHTRA,444108,467,,,,,pincode/444108
MAHARASHTRA,444109,467,,,,,pincode/444109
MAHARASHTRA,444110,499,,,,,pincode/444110
MAHARASHTRA,444111,467,,,,,pincode/444111
MAHARASHTRA,444117,467,,,,,pincode/444117
MAHARASHTRA,444126,467,,,,,pincode/444126
MAHARASHTRA,444201,472,,,,,pincode/444201
MAHARASHTRA,444202,472,,,,,pincode/444202
MAHARASHTRA,444203,472,,,,,pincode/444203
MAHARASHTRA,444204,472,,,,,pincode/444204
MAHARASHTRA,444301,472,,,,,pincode/444301
MAHARASHTRA,444302,467,,,,,pincode/444302
MAHARASHTRA,444303,472,,,,,pincode/444303
MAHARASHTRA,444304,472,,,,,pincode/444304
MAHARASHTRA,444306,472,,,,,pincode/444306
MAHARASHTRA,444311,467,,,,,pincode/444311
MAHARASHTRA,444312,472,,,,,pincode/444312
MAHARASHTRA,444401,467,,,,,pincode/444401
MAHARASHTRA,444402,499,,,,,pincode/444402
MAHARASHTRA,444403,499,,,,,pincode/444403
MAHARASHTRA,444404,499,,,,,pincode/444404
MAHARASHTRA,444405,467,,,,,pincode/444405
MAHARASHTRA,444407,467,,,,,pincode/444407
MAHARASHTRA,444409,499,,,,,pincode/444409
MAHARASHTRA,444501,467,,,,,pincode/444501
MAHARASHTRA,444502,467,,,,,pincode/444502
MAHARASHTRA,444503,499,,,,,pincode/444503
MAHARASHTRA,444504,499,,,,,pincode/444504
MAHARASHTRA,444505,499,,,,,pincode/444505
MAHARASHTRA,444506,499,,,,,pincode/444506
MAHARASHTRA,444507,499,,,,,pincode/444507
MAHARASHTRA,444510,499,,,,,pincode/444510
MAHARASHTRA,444511,467,,,,,pincode/444511
MAHARASHTRA,444601,468,,,,,pincode/444601
MAHARASHTRA,444602,468,,,,,pincode/444602
MAHARASHTRA,444603,468,,,,,pincode/444603
MAHARASHTRA,444604,468,,,,,pincode/444604
MAHARASHTRA,444605,468,,,,,pincode/444605
MAHARASHTRA,444606,468,,,,,pincode/444606
MAHARASHTRA,444607,468,,,,,pincode/444607
MAHARASHTRA,444701,468,,,,,pincode/444701
MAHARASHTRA,444702,468,,,,,pincode/444702
MAHARASHTRA,444704,468,,,,,pincode/444704
MAHARASHTRA,444705,468,,,,,pincode/444705
MAHARASHTRA,444706,468,,,,,pincode/444706
MAHARASHTRA,444707,468,,,,,pincode/444707
MAHARASHTRA,444708,468,,,,,pincode/444708
MAHARASHTRA,444709,468,,,,,pincode/444709
MAHARASHTRA,444710,468,,,,,pincode/444710
MAHARASHTRA,444711,468,,,,,pincode/444711
MAHARASHTRA,444717,468,,,,,pincode/444717
MAHARASHTRA,444719,468,,,,,pincode/444719
MAHARASHTRA,444720,468,,,,,pincode/444720
MAHARASHTRA,444723,468,,,,,pincode/444723
MAHARASHTRA,444801,468,,,,,pincode/444801
MAHARASHTRA,444802,468,,,,,pincode/444802
MAHARASHTRA,444803,468,,,,,pincode/444803
MAHARASHTRA,444804,468,,,,,pincode/444804
MAHARASHTRA,444805,468,,,,,pincode/444805
MAHARASHTRA,444806,468,,,,,pincode/444806
MAHARASHTRA,444807,468,,,,,pincode/444807
MAHARASHTRA,444808,468,,,,,pincode/444808
MAHARASHTRA,444809,468,,,,,pincode/444809
MAHARASHTRA,444810,468,,,,,pincode/444810
MAHARASHTRA,444813,468,,,,,pincode/444813
MAHARASHTRA,444901,468,,,,,pincode/444901
MAHARASHTRA,444902,468,,,,,pincode/444902
MAHARASHTRA,444903,468,,,,,pincode/444903
MAHARASHTRA,444904,468,,,,,pincode/444904
MAHARASHTRA,444905,468,,,,,pincode/444905
MAHARASHTRA,444906,468,,,,,pincode/444906
MAHARASHTRA,444907,468,,,,,pincode/444907
MAHARASHTRA,444908,468,,,,,pincode/444908
MAHARASHTRA,444915,468,,,,,pincode/444915
MAHARASHTRA,445001,500,,,,,pincode/445001
MAHARASHTRA,445002,500,,,,,pincode/445002
MAHARASHTRA,445101,500,,,,,pincode/445101
MAHARASHTRA,445102,500,,,,,pincode/445102
MAHARASHTRA,445103,500,,,,,pincode/445103
MAHARASHTRA,445105,500,,,,,pincode/445105
MAHARASHTRA,445106,500,,,,,pincode/445106
MAHARASHTRA,445109,500,,,,,pincode/445109
MAHARASHTRA,445110,500,,,,,pincode/445110
MAHARASHTRA,445201,500,,,,,pincode/445201
MAHARASHTRA,445202,500,,,,,pincode/445202
MAHARASHTRA,445203,500,,,,,pincode/445203
MAHARASHTRA,445204,500,,,,,pincode/445204
MAHARASHTRA,445205,500,,,,,pincode/445205
MAHARASHTRA,445206,500,,,,,pincode/445206
MAHARASHTRA,445207,500,,,,,pincode/445207
MAHARASHTRA,445209,500,,,,,pincode/445209
MAHARASHTRA,445210,500,,,,,pincode/445210
MAHARASHTRA,445211,500,,,,,pincode/445211
MAHARASHTRA,445215,500,,,,,pincode/445215
MAHARASHTRA,445216,500,,,,,pincode/445216
MAHARASHTRA,445230,500,,,,,pincode/445230
MAHARASHTRA,445301,500,,,,,pincode/445301
MAHARASHTRA,445302,500,,,,,pincode/445302
MAHARASHTRA,445303,500,,,,,pincode/445303
MAHARASHTRA,445304,500,,,,,pincode/445304
MAHARASHTRA,445305,500,,,,,pincode/445305
MAHARASHTRA,445306,500,,,,,pincode/445306
MAHARASHTRA,445307,500,,,,,pincode/445307
MAHARASHTRA,445308,500,,,,,pincode/445308
MAHARASHTRA,445323,500,,,,,pincode/445323
MAHARASHTRA,445324,500,,,,,pincode/445324
MAHARASHTRA,445401,500,,,,,pincode/445401
MAHARASHTRA,445402,500,,,,,pincode/445402
MANIPUR,795001,255,256,,,,pincode/795001
MANIPUR,795002,255,256,712,,,pincode/795002
MANIPUR,795003,255,256,,,,pincode/795003
MANIPUR,795004,256,,,,,pincode/795004
MANIPUR,795005,255,,,,,pincode/795005
MANIPUR,795006,254,715,257,,,pincode/795006
MANIPUR,795007,257,,,,,pincode/795007
MANIPUR,795008,255,256,,,,pincode/795008
MANIPUR,795009,256,,,,,pincode/795009
MANIPUR,795010,255,717,712,,,pincode/795010
MANIPUR,795011,252,254,,,,pincode/795011
MANIPUR,795101,253,711,,,,pincode/795101
MANIPUR,795102,253,,,,,pincode/795102
MANIPUR,795103,253,711,259,,,pincode/795103
MANIPUR,795104,257,,,,,pincode/795104
MANIPUR,795105,257,,,,,pincode/795105
MANIPUR,795106,712,257,,,,pincode/795106
MANIPUR,795107,712,,,,,pincode/795107
MANIPUR,795112,712,,,,,pincode/795112
MANIPUR,795113,256,712,,,,pincode/795113
MANIPUR,795114,255,712,,,,pincode/795114
MANIPUR,795115,713,258,,,,pincode/795115
MANIPUR,795116,713,715,,,,pincode/795116
MANIPUR,795117,254,,,,,pincode/795117
MANIPUR,795118,712,,,,,pincode/795118
MANIPUR,795122,712,,,,,pincode/795122
MANIPUR,795124,252,254,,,,pincode/795124
MANIPUR,795125,258,,,,,pincode/795125
MANIPUR,795126,252,254,712,714,,pincode/795126
MANIPUR,795127,253,,,,,pincode/795127
MANIPUR,795128,254,,,,,pincode/795128
MANIPUR,795129,712,,,,,pincode/795129
MANIPUR,795130,255,256,259,,,pincode/795130
MANIPUR,795131,716,,,,,pincode/795131
MANIPUR,795132,256,711,,,,pincode/795132
MANIPUR,795133,252,254,,,,pincode/795133
MANIPUR,795134,252,256,712,,,pincode/795134
MANIPUR,795135,253,711,716,,,pincode/795135
MANIPUR,795136,256,712,,,,pincode/795136
MANIPUR,795138,259,,,,,pincode/795138
MANIPUR,795139,254,,,,,pincode/795139
MANIPUR,795140,256,,,,,pincode/795140
MANIPUR,795141,258,,,,,pincode/795141
MANIPUR,795142,260,,,,,pincode/795142
MANIPUR,795144,257,260,,,,pincode/795144
MANIPUR,795145,255,717,712,260,,pincode/795145
MANIPUR,795146,256,712,714,258,,pincode/795146
MANIPUR,795147,714,,,,,pincode/795147
MANIPUR,795148,259,,,,,pincode/795148
MANIPUR,795149,253,255,717,712,259,pincode/795149
MANIPUR,795150,257,,,,,pincode/795150
MANIPUR,795159,714,,,,,pincode/795159
MEGHALAYA,781029,276,,,,,pincode/781029
MEGHALAYA,781131,276,,,,,pincode/781131
MEGHALAYA,782410,276,,,,,pincode/782410
MEGHALAYA,793001,274,,,,,pincode/793001
MEGHALAYA,793002,274,,,,,pincode/793002
MEGHALAYA,793003,274,,,,,pincode/793003
MEGHALAYA,793004,274,,,,,pincode/793004
MEGHALAYA,793005,274,,,,,pincode/793005
MEGHALAYA,793006,274,,,,,pincode/793006
MEGHALAYA,793007,274,,,,,pincode/793007
MEGHALAYA,793008,274,,,,,pincode/793008
MEGHALAYA,793009,274,,,,,pincode/793009
MEGHALAYA,793010,274,,,,,pincode/793010
MEGHALAYA,793011,274,,,,,pincode/793011
MEGHALAYA,793012,274,,,,,pincode/793012
MEGHALAYA,793014,274,,,,,pincode/793014
MEGHALAYA,793015,274,,,,,pincode/793015
MEGHALAYA,793016,274,,,,,pincode/793016
MEGHALAYA,793017,274,,,,,pincode/793017
MEGHALAYA,793018,274,,,,,pincode/793018
MEGHALAYA,793019,274,,,,,pincode/793019
MEGHALAYA,793021,274,,,,,pincode/793021
MEGHALAYA,793022,274,,,,,pincode/793022
MEGHALAYA,793101,276,,,,,pincode/793101
MEGHALAYA,793102,276,,,,,pincode/793102
MEGHALAYA,793103,276,,,,,pincode/793103
MEGHALAYA,793104,276,,,,,pincode/793104
MEGHALAYA,793105,276,,,,,pincode/793105
MEGHALAYA,793106,274,658,,,,pincode/793106
MEGHALAYA,793107,274,,,,,pincode/793107
MEGHALAYA,793108,274,,,,,pincode/793108
MEGHALAYA,793109,275,,,,,pincode/793109
MEGHALAYA,793110,274,,,,,pincode/793110
MEGHALAYA,793111,274,,,,,pincode/793111
MEGHALAYA,793112,274,,,,,pincode/793112
MEGHALAYA,793113,274,,,,,pincode/793113
MEGHALAYA,793114,658,,,,,pincode/793114
MEGHALAYA,793115,274,,,,,pincode/793115
MEGHALAYA,793116,276,,,,,pincode/793116
MEGHALAYA,793119,275,279,,,,pincode/793119
MEGHALAYA,793120,274,279,,,,pincode/793120
MEGHALAYA,793121,274,,,,,pincode/793121
MEGHALAYA,793122,276,,,,,pincode/793122
MEGHALAYA,793123,276,,,,,pincode/793123
MEGHALAYA,793126,279,,,,,pincode/793126
MEGHALAYA,793150,275,,,,,pincode/793150
MEGHALAYA,793151,275,,,,,pincode/793151
MEGHALAYA,793160,657,,,,,pincode/793160
MEGHALAYA,793161,275,,,,,pincode/793161
MEGHALAYA,793200,657,,,,,pincode/793200
MEGHALAYA,793210,657,,,,,pincode/793210
MEGHALAYA,794001,278,,,,,pincode/794001
MEGHALAYA,794002,278,,,,,pincode/794002
MEGHALAYA,794003,278,,,,,pincode/794003
MEGHALAYA,794005,278,,,,,pincode/794005
MEGHALAYA,794101,278,,,,,pincode/794101
MEGHALAYA,794102,277,,,,,pincode/794102
MEGHALAYA,794103,278,,,,,pincode/794103
MEGHALAYA,794104,278,,,,,pincode/794104
MEGHALAYA,794105,278,,,,,pincode/794105
MEGHALAYA,794106,663,,,,,pincode/794106
MEGHALAYA,794107,277,,,,,pincode/794107
MEGHALAYA,794108,656,,,,,pincode/794108
MEGHALAYA,794109,278,,,,,pincode/794109
MEGHALAYA,794110,273,,,,,pincode/794110
MEGHALAYA,794111,273,,,,,pincode/794111
MEGHALAYA,794112,278,,,,,pincode/794112
MEGHALAYA,794114,277,,,,,pincode/794114
MEGHALAYA,794115,663,,,,,pincode/794115
MIZORAM,796001,261,,,,,pincode/796001
MIZORAM,796004,261,,,,,pincode/796004
MIZORAM,796005,261,,,,,pincode/796005
MIZORAM,796007,261,,,,,pincode/796007
MIZORAM,796008,261,,,,,pincode/796008
MIZORAM,796009,261,,,,,pincode/796009
MIZORAM,796012,261,,,,,pincode/796012
MIZORAM,796014,261,,,,,pincode/796014
MIZORAM,796015,261,263,,,,pincode/796015
MIZORAM,796017,261,265,727,,,pincode/796017
MIZORAM,796036,261,,,,,pincode/796036
MIZORAM,796070,263,,,,,pincode/796070
MIZORAM,796075,263,,,,,pincode/796075
MIZORAM,796081,263,266,,,,pincode/796081
MIZORAM,796091,263,,,,,pincode/796091
MIZORAM,796101,263,,,,,pincode/796101
MIZORAM,796111,261,,,,,pincode/796111
MIZORAM,796161,261,268,,,,pincode/796161
MIZORAM,796181,268,,,,,pincode/796181
MIZORAM,796184,268,,,,,pincode/796184
MIZORAM,796186,726,265,268,,,pincode/796186
MIZORAM,796190,261,,,,,pincode/796190
MIZORAM,796230,261,,,,,pincode/796230
MIZORAM,796261,728,727,268,,,pincode/796261
MIZORAM,796290,262,727,,,,pincode/796290
MIZORAM,796310,728,268,,,,pincode/796310
MIZORAM,796320,262,,,,,pincode/796320
MIZORAM,796321,262,,,,,pincode/796321
MIZORAM,796370,728,268,,,,pincode/796370
MIZORAM,796410,261,263,266,,,pincode/796410
MIZORAM,796421,261,266,,,,pincode/796421
MIZORAM,796431,266,,,,,pincode/796431
MIZORAM,796441,266,,,,,pincode/796441
MIZORAM,796470,266,,,,,pincode/796470
MIZORAM,796471,266,,,,,pincode/796471
MIZORAM,796501,266,,,,,pincode/796501
MIZORAM,796571,726,,,,,pincode/796571
MIZORAM,796581,726,,,,,pincode/796581
MIZORAM,796691,265,,,,,pincode/796691
MIZORAM,796701,265,,,,,pincode/796701
MIZORAM,796710,265,,,,,pincode/796710
MIZORAM,796751,265,,,,,pincode/796751
MIZORAM,796770,264,265,,,,pincode/796770
MIZORAM,796772,264,,,,,pincode/796772
MIZORAM,796810,264,,,,,pincode/796810
MIZORAM,796891,264,,,,,pincode/796891
MIZORAM,796901,264,267,,,,pincode/796901
NAGALAND,797001,245,,,,,pincode/797001
NAGALAND,797002,245,613,,,,pincode/797002
NAGALAND,797003,245,,,,,pincode/797003
NAGALAND,797004,245,,,,,pincode/797004
NAGALAND,797006,245,,,,,pincode/797006
NAGALAND,797099,250,,,,,pincode/797099
NAGALAND,797101,613,,,,,pincode/797101
NAGALAND,797103,244,613,,,,pincode/797103
NAGALAND,797104,248,251,,,,pincode/797104
NAGALAND,797105,245,251,,,,pincode/797105
NAGALAND,797106,244,613,,,,pincode/797106
NAGALAND,797107,248,,,,,pincode/797107
NAGALAND,797108,248,,,,,pincode/797108
NAGALAND,797109,245,251,,,,pincode/797109
NAGALAND,797110,613,,,,,pincode/797110
NAGALAND,797111,250,,,,,pincode/797111
NAGALAND,797112,244,613,250,,,pincode/797112
NAGALAND,797113,244,,,,,pincode/797113
NAGALAND,797114,248,,,,,pincode/797114
NAGALAND,797115,244,,,,,pincode/797115
NAGALAND,797116,244,,,,,pincode/797116
NAGALAND,797117,244,,,,,pincode/797117
NAGALAND,797118,244,,,,,pincode/797118
NAGALAND,797120,245,,,,,pincode/797120
NAGALAND,797121,245,,,,,pincode/797121
NAGALAND,798601,246,249,250,251,,pincode/798601
NAGALAND,798602,247,,,,,pincode/798602
NAGALAND,798603,247,,,,,pincode/798603
NAGALAND,798604,246,,,,,pincode/798604
NAGALAND,798607,246,,,,,pincode/798607
NAGALAND,798611,614,,,,,pincode/798611
NAGALAND,798612,736,249,,,,pincode/798612
NAGALAND,798613,246,,,,,pincode/798613
NAGALAND,798614,246,,,,,pincode/798614
NAGALAND,798615,246,,,,,pincode/798615
NAGALAND,798616,249,,,,,pincode/798616
NAGALAND,798618,246,,,,,pincode/798618
NAGALAND,798620,251,,,,,pincode/798620
NAGALAND,798621,247,,,,,pincode/798621
NAGALAND,798622,247,,,,,pincode/798622
NAGALAND,798623,246,,,,,pincode/798623
NAGALAND,798625,615,,,,,pincode/798625
NAGALAND,798627,251,,,,,pincode/798627
ODISHA,751001,362,,,,,pincode/751001
ODISHA,751002,362,,,,,pincode/751002
ODISHA,751003,362,,,,,pincode/751003
ODISHA,751004,362,,,,,pincode/751004
ODISHA,751005,362,,,,,pincode/751005
ODISHA,751006,362,,,,,pincode/751006
ODISHA,751007,362,,,,,pincode/751007
ODISHA,751008,362,,,,,pincode/751008
ODISHA,751009,362,,,,,pincode/751009
ODISHA,751010,362,,,,,pincode/751010
ODISHA,751011,362,,,,,pincode/751011
ODISHA,751012,362,,,,,pincode/751012
ODISHA,751013,362,,,,,pincode/751013
ODISHA,751014,362,,,,,pincode/751014
ODISHA,751015,362,,,,,pincode/751015
ODISHA,751016,362,,,,,pincode/751016
ODISHA,751017,362,,,,,pincode/751017
ODISHA,751018,362,,,,,pincode/751018
ODISHA,751019,362,,,,,pincode/751019
ODISHA,751020,362,,,,,pincode/751020
ODISHA,751021,362,,,,,pincode/751021
ODISHA,751022,362,,,,,pincode/751022
ODISHA,751023,362,,,,,pincode/751023
ODISHA,751024,362,,,,,pincode/751024
ODISHA,751025,362,,,,,pincode/751025
ODISHA,751026,362,,,,,pincode/751026
ODISHA,751027,362,,,,,pincode/751027
ODISHA,751028,362,,,,,pincode/751028
ODISHA,751029,362,,,,,pincode/751029
ODISHA,751030,362,,,,,pincode/751030
ODISHA,751031,362,,,,,pincode/751031
ODISHA,751032,362,,,,,pincode/751032
ODISHA,751033,362,,,,,pincode/751033
ODISHA,751034,362,,,,,pincode/751034
ODISHA,752001,369,,,,,pincode/752001
ODISHA,752002,369,,,,,pincode/752002
ODISHA,752003,369,,,,,pincode/752003
ODISHA,752004,369,,,,,pincode/752004
ODISHA,752010,369,,,,,pincode/752010
ODISHA,752011,369,,,,,pincode/752011
ODISHA,752012,369,,,,,pincode/752012
ODISHA,752013,369,,,,,pincode/752013
ODISHA,752014,369,,,,,pincode/752014
ODISHA,752015,369,,,,,pincode/752015
ODISHA,752016,369,,,,,pincode/752016
ODISHA,752017,369,,,,,pincode/752017
ODISHA,752018,362,,,,,pincode/752018
ODISHA,752019,362,369,,,,pincode/752019
ODISHA,752020,362,,,,,pincode/752020
ODISHA,752021,362,,,,,pincode/752021
ODISHA,752022,362,,,,,pincode/752022
