Count_BirthEvent_LiveBirth,Count_BirthEvent_LiveBirth_AsFractionOf_Count_ChildDeliveryEvent,Count_BirthEvent_StillBirth,Count_ChildVaccinationEvent_MMR,Count_Death_Infant,Count_Infant_VaccineAdministered_BCG,Count_Infant_VaccineAdministered_DPTDose1,Count_Infant_VaccineAdministered_DPTDose2,Count_Infant_VaccineAdministered_DPTDose3,Count_Infant_VaccineAdministered_OPV,Count_Infant_VaccineSideEffect_Adverse_Deaths,Count_Infant_VaccineSideEffect_Adverse_Others,Date,District,lgdCode
13954.0,96.7,490.0,14935.0,590.0,16321.0,14825.0,15113.0,15546.0,8007.0,,,2010-03,Kandhamal,359
18189.0,97.6,445.0,25982.0,162.0,17313.0,25156.0,25907.0,26731.0,15325.0,,,2010-03,Kendrapara,360
31612.0,97.4,857.0,36287.0,1358.0,38116.0,36362.0,36431.0,37478.0,16599.0,,24.0,2010-03,Keonjhar,361
27204.0,98.6,392.0,32024.0,196.0,35123.0,31142.0,31665.0,31932.0,12279.0,,122.0,2010-03,Khordha,362
28771.0,96.7,1007.0,29838.0,1120.0,31348.0,31747.0,31702.0,32084.0,11881.0,,22.0,2010-03,Koraput,363
14689.0,96.4,562.0,15595.0,702.0,15634.0,15696.0,16780.0,18126.0,4080.0,,1.0,2010-03,Malkangiri,364
43312.0,97.3,1226.0,48500.0,2208.0,46843.0,45929.0,47053.0,49360.0,20760.0,,,2010-03,Mayurbhanj,365
25763.0,94.7,1468.0,28365.0,1280.0,29402.0,28715.0,29419.0,31104.0,6033.0,,74.0,2010-03,Nabarangapur,366
12354.0,98.9,153.0,17249.0,253.0,16968.0,15979.0,16600.0,17540.0,7572.0,,10.0,2010-03,Nayagarh,367
14398.0,97.2,442.0,15199.0,887.0,15178.0,13166.0,13913.0,14919.0,6400.0,,187.0,2010-03,Nuapada,368
16936.0,98.0,367.0,24671.0,362.0,23297.0,23640.0,24092.0,24367.0,12820.0,,,2010-03,Puri,369
18554.0,97.2,740.0,21147.0,1598.0,19887.0,19497.0,20322.0,21321.0,5531.0,,,2010-03,Rayagada,370
11980.0,95.5,588.0,18406.0,503.0,15718.0,17845.0,17976.0,18898.0,11816.0,,,2010-03,Sambalpur,371
9858.0,97.7,252.0,11717.0,243.0,11186.0,10752.0,10927.0,11675.0,5749.0,,59.0,2010-03,Sonapur,372
28814.0,97.2,919.0,39480.0,1012.0,41317.0,38529.0,38953.0,40559.0,18611.0,,68.0,2010-03,Sundargarh,373
4689.0,98.4,80.0,2318.0,13.0,4789.0,2418.0,2308.0,2371.0,4768.0,,733.0,2010-03,Karaikal,598
822.0,99.9,1.0,674.0,1.0,762.0,550.0,571.0,551.0,817.0,,,2010-03,Mahe,599
35326.0,84.5,949.0,11759.0,442.0,30037.0,12799.0,11974.0,11824.0,30233.0,,2543.0,2010-03,Pondicherry,600
560.0,105.5,3.0,617.0,11.0,591.0,621.0,622.0,621.0,591.0,,,2010-03,Yanam,601
35420.0,98.8,715.0,41310.0,190.0,48129.0,46533.0,45241.0,45489.0,29058.0,,,2010-03,Amritsar,27
9013.0,99.5,79.0,9245.0,21.0,8885.0,9791.0,9420.0,9585.0,6272.0,,,2010-03,Barnala,605
20838.0,98.7,338.0,22580.0,15.0,25229.0,24583.0,23666.0,23938.0,18281.0,,,2010-03,Bathinda,28
8531.0,97.7,175.0,9634.0,6.0,10744.0,10848.0,10545.0,10107.0,7831.0,,426.0,2010-03,Faridkot,29
6850.0,98.9,88.0,9222.0,24.0,9860.0,9626.0,9471.0,9422.0,6132.0,,1.0,2010-03,Fatehgarh Sahib,30
,,,,,,,,,,,,2010-03,Fazilka,651
28498.0,99.3,254.0,30223.0,1.0,34320.0,36453.0,33860.0,32691.0,23341.0,,10.0,2010-03,Firozpur,31
29370.0,98.5,646.0,30866.0,2.0,31249.0,34682.0,33128.0,32547.0,17126.0,,,2010-03,Gurdaspur,32
22589.0,97.6,584.0,26189.0,339.0,27281.0,26145.0,26269.0,27093.0,20891.0,,1.0,2010-03,Hoshiarpur,33
32078.0,98.8,403.0,33154.0,6.0,34836.0,35944.0,34831.0,35613.0,26333.0,,244.0,2010-03,Jalandhar,34
10224.0,97.8,189.0,14402.0,35.0,15405.0,15538.0,15348.0,14925.0,8302.0,,488.0,2010-03,Kapurthala,35
48935.0,97.3,499.0,53490.0,82.0,56369.0,57223.0,55519.0,55798.0,44692.0,,32.0,2010-03,Ludhiana,36
10997.0,99.4,98.0,11442.0,,11009.0,12317.0,11724.0,11259.0,5789.0,,,2010-03,Mansa,37
17419.0,99.1,216.0,15617.0,24.0,16346.0,16883.0,16561.0,16313.0,6692.0,,,2010-03,Moga,38
7420.0,99.6,52.0,12263.0,21.0,12835.0,13200.0,12842.0,12559.0,9977.0,,,2010-03,Mohali SAS Nagar,
15544.0,99.4,127.0,12800.0,111.0,14634.0,14248.0,13736.0,13335.0,6984.0,,,2010-03,Muktsar,
7845.0,98.6,158.0,9714.0,2.0,9830.0,9795.0,9483.0,9423.0,6901.0,,,2010-03,Nawanshahr,
,,,,,,,,,,,,2010-03,Pathankot,662
21186.0,99.1,282.0,29877.0,3.0,32700.0,32171.0,30603.0,30050.0,21006.0,,4.0,2010-03,Patiala,41
9837.0,98.2,210.0,12218.0,18.0,13202.0,12448.0,11918.0,12020.0,8020.0,,40.0,2010-03,Rupnagar,42
19279.0,99.3,211.0,26746.0,1.0,27988.0,26989.0,26124.0,27100.0,13099.0,,,2010-03,Sangrur,43
20316.0,98.1,561.0,19822.0,264.0,21640.0,22601.0,22706.0,22697.0,17228.0,,,2010-03,Tarn Taran,
50994.0,81.2,957.0,64566.0,358.0,67869.0,67369.0,66228.0,66418.0,46437.0,,,2010-03,Ajmer,86
72724.0,98.8,1613.0,83275.0,1112.0,95791.0,87610.0,84806.0,87032.0,28802.0,,10.0,2010-03,Alwar,87
38838.0,100.4,1379.0,40403.0,791.0,47236.0,41350.0,42481.0,42470.0,17220.0,,,2010-03,Banswara,88
24347.0,97.1,386.0,31531.0,225.0,23674.0,29434.0,29035.0,28491.0,20800.0,,17.0,2010-03,Baran,89
50708.0,99.4,812.0,58419.0,143.0,62777.0,59127.0,55414.0,57651.0,18450.0,,21.0,2010-03,Barmer,90
52840.0,93.1,1053.0,65490.0,134.0,68081.0,61108.0,58247.0,67941.0,30714.0,,3.0,2010-03,Bharatpur,91
47137.0,99.0,520.0,58847.0,404.0,59303.0,59290.0,58161.0,60507.0,13719.0,,7.0,2010-03,Bhilwara,92
46324.0,98.6,664.0,64471.0,15.0,46189.0,68265.0,63958.0,64575.0,22115.0,,84.0,2010-03,Bikaner,93
22410.0,98.5,363.0,28153.0,184.0,25304.0,28758.0,29058.0,29536.0,17380.0,,786.0,2010-03,Bundi,94
26047.0,93.4,631.0,38733.0,223.0,39878.0,37699.0,36825.0,38653.0,6442.0,,27.0,2010-03,Chittaurgarh,95
35883.0,98.7,520.0,53497.0,113.0,56251.0,56600.0,53779.0,54791.0,15276.0,,,2010-03,Churu,96
30640.0,97.9,288.0,35837.0,474.0,41644.0,39608.0,38303.0,38402.0,13702.0,,54.0,2010-03,Dausa,97
26607.0,95.9,518.0,29572.0,386.0,32446.0,28863.0,28453.0,30925.0,19646.0,,88.0,2010-03,Dhaulpur,98
27428.0,98.0,581.0,31590.0,173.0,34402.0,32490.0,32409.0,31504.0,17249.0,,,2010-03,Dungarpur,99
34624.0,98.5,604.0,41714.0,244.0,46275.0,40539.0,38792.0,43298.0,19248.0,,,2010-03,Ganganagar,100
33728.0,98.4,346.0,41344.0,310.0,43150.0,43293.0,42736.0,42393.0,2563.0,,,2010-03,Hanumangarh,101
134832.0,95.4,1831.0,127591.0,377.0,161778.0,152291.0,144013.0,133389.0,83852.0,,6.0,2010-03,Jaipur,102
13061.0,101.5,332.0,16014.0,27.0,16994.0,16757.0,16556.0,16528.0,5835.0,,2.0,2010-03,Jaisalmer,103
38103.0,98.7,501.0,44390.0,225.0,44758.0,43982.0,43314.0,44190.0,9255.0,,,2010-03,Jalor,104
28074.0,97.6,622.0,27781.0,317.0,32922.0,28464.0,28536.0,28757.0,16262.0,,10.0,2010-03,Jhalawar,105
32786.0,105.2,226.0,48206.0,49.0,52271.0,48376.0,46558.0,48181.0,12105.0,,,2010-03,Jhunjhunun,106
73629.0,79.8,412.0,88978.0,89.0,91422.0,94218.0,94300.0,90547.0,29310.0,,12.0,2010-03,Jodhpur,107
31257.0,98.1,379.0,34336.0,343.0,36506.0,35125.0,34067.0,36040.0,20054.0,,3.0,2010-03,Karauli,108
33167.0,97.7,625.0,40865.0,223.0,42846.0,41481.0,41244.0,41077.0,29398.0,,36.0,2010-03,Kota,109
57481.0,96.2,938.0,78645.0,426.0,83154.0,80619.0,76812.0,78605.0,27636.0,,2.0,2010-03,Nagaur,110
41353.0,97.9,565.0,50145.0,150.0,51559.0,46934.0,46154.0,50819.0,32559.0,,10.0,2010-03,Pali,111
16621.0,98.4,532.0,17861.0,205.0,21541.0,18546.0,18044.0,18528.0,12429.0,,,2010-03,Pratapgarh,629
22872.0,97.2,332.0,27838.0,300.0,29534.0,28670.0,27249.0,28073.0,13807.0,,,2010-03,Rajsamand,112
26736.0,98.2,670.0,34428.0,70.0,36406.0,34150.0,33040.0,33004.0,19076.0,,154.0,2010-03,Sawai Madhopur,113
55957.0,98.6,375.0,68169.0,60.0,72265.0,72654.0,72238.0,71865.0,8520.0,,,2010-03,Sikar,114
23865.0,99.0,341.0,31851.0,270.0,32255.0,28448.0,28470.0,32332.0,6514.0,,,2010-03,Sirohi,115
25846.0,97.7,417.0,31669.0,304.0,35853.0,30543.0,30287.0,34738.0,17304.0,,4.0,2010-03,Tonk,116
59354.0,97.7,1407.0,73110.0,1044.0,88384.0,71356.0,69558.0,77153.0,40251.0,,91.0,2010-03,Udaipur,117
3075.0,137.5,77.0,3535.0,15.0,3543.0,3614.0,3585.0,3619.0,3303.0,,,2010-03,East,78
479.0,146.5,140.0,623.0,2.0,559.0,703.0,739.0,734.0,429.0,,,2010-03,North,80
1606.0,104.6,26.0,2248.0,3.0,2017.0,2243.0,2172.0,2284.0,414.0,,,2010-03,South,83
1661.0,98.6,36.0,2184.0,17.0,1926.0,2148.0,2159.0,2174.0,903.0,,,2010-03,West,85
9791.0,98.4,154.0,9596.0,127.0,9640.0,9721.0,9664.0,9629.0,9633.0,,40.0,2010-03,Ariyalur,
77552.0,103.4,141.0,68149.0,764.0,68502.0,74829.0,75082.0,76556.0,62859.0,,,2010-03,Chennai,568
75841.0,82.9,1132.0,75131.0,660.0,75841.0,74791.0,74674.0,74633.0,75841.0,,,2010-03,Coimbatore,569
38924.0,91.4,351.0,39988.0,602.0,42757.0,43104.0,41511.0,40842.0,44383.0,,,2010-03,Cuddalore,570
26685.0,98.2,394.0,26494.0,630.0,26653.0,26801.0,26732.0,26575.0,26483.0,,,2010-03,Dharmapuri,571
33892.0,96.2,442.0,33586.0,516.0,33892.0,34151.0,33759.0,33677.0,33865.0,,,2010-03,Dindigul,572
37018.0,86.0,317.0,35744.0,299.0,36499.0,36450.0,35723.0,35710.0,35779.0,,,2010-03,Erode,573
54273.0,98.2,413.0,53700.0,565.0,54388.0,55330.0,54730.0,54532.0,54409.0,,,2010-03,Kancheepuram,574
23631.0,99.0,143.0,23264.0,200.0,23186.0,23927.0,23823.0,23544.0,23155.0,,3.0,2010-03,Kanniyakumari,575
14808.0,101.5,182.0,15309.0,321.0,14716.0,15699.0,15583.0,15547.0,14718.0,,1.0,2010-03,Karur,576
30023.0,100.9,313.0,29546.0,775.0,30059.0,30529.0,30030.0,29900.0,28818.0,,1.0,2010-03,Krishnagiri,577
50868.0,101.9,569.0,51667.0,784.0,52789.0,52008.0,51983.0,52013.0,52703.0,,,2010-03,Madurai,578
21658.0,104.1,313.0,23313.0,324.0,25044.0,24756.0,24398.0,23948.0,24964.0,,,2010-03,Nagapattinam,579
21484.0,97.6,275.0,21894.0,364.0,21600.0,22463.0,22294.0,22159.0,21581.0,,,2010-03,Namakkal,580
9560.0,98.9,96.0,10074.0,135.0,10310.0,10679.0,10356.0,10305.0,10469.0,,,2010-03,Nilgiris,587
9786.0,100.1,145.0,10112.0,172.0,10148.0,10472.0,10433.0,10250.0,10129.0,,5.0,2010-03,Perambalur,581
29045.0,133.1,436.0,26235.0,535.0,26094.0,27109.0,27402.0,26513.0,26483.0,,175.0,2010-03,Pudukkottai,582
22155.0,106.3,275.0,21764.0,325.0,21217.0,22644.0,21977.0,21754.0,21217.0,,149.0,2010-03,Ramanathapuram,583
56007.0,98.6,630.0,55721.0,967.0,56283.0,56122.0,55607.0,55664.0,55582.0,,79.0,2010-03,Salem,584
20904.0,98.7,215.0,20854.0,374.0,20902.0,21318.0,21084.0,21203.0,20846.0,,614.0,2010-03,Sivaganga,585
38016.0,101.7,372.0,39034.0,534.0,38492.0,39536.0,39336.0,39239.0,38419.0,,498.0,2010-03,Thanjavur,586
17578.0,106.8,237.0,17790.0,279.0,17754.0,17682.0,17685.0,17590.0,17642.0,,56.0,2010-03,Theni,588
52626.0,101.2,395.0,54162.0,579.0,53337.0,54648.0,54755.0,54642.0,53349.0,,1.0,2010-03,Thiruvallur,589
19842.0,101.7,207.0,19985.0,334.0,20183.0,20117.0,20239.0,20066.0,20160.0,,,2010-03,Thiruvarur,590
40946.0,98.6,566.0,39936.0,600.0,42662.0,41942.0,41374.0,40916.0,43321.0,,,2010-03,Tiruchirappalli,591
46724.0,103.6,441.0,46319.0,742.0,46312.0,46900.0,46625.0,46564.0,46265.0,,129.0,2010-03,Tirunelveli,592
,,,,,,,,,,,,2010-03,Tirupur,634
44573.0,104.0,675.0,38482.0,512.0,43353.0,44211.0,43414.0,43067.0,40565.0,,,2010-03,Tiruvanamalai,593
24047.0,99.3,240.0,23385.0,362.0,23391.0,23737.0,23359.0,23161.0,23394.0,,,2010-03,Toothukudi,
58923.0,99.6,794.0,56979.0,560.0,57196.0,58552.0,58237.0,57355.0,56812.0,,83.0,2010-03,Vellore,595
54226.0,98.4,984.0,56549.0,881.0,57598.0,59937.0,58592.0,59556.0,57490.0,,,2010-03,Viluppuram,596
31027.0,99.0,416.0,30637.0,463.0,30846.0,30773.0,30662.0,30710.0,30836.0,,1.0,2010-03,Virudhunagar,597
5094.0,98.1,95.0,4169.0,105.0,5384.0,6205.0,5158.0,4450.0,445.0,,,2010-03,Dhalai,
,,,,,,,,,,,,2010-03,Gomati,
,,,,,,,,,,,,2010-03,Khowai,
8602.0,98.2,266.0,7704.0,162.0,8671.0,11311.0,9513.0,8255.0,816.0,,63.0,2010-03,North Tripura,
,,,,,,,,,,,,2010-03,Sipahijala,
10727.0,98.9,139.0,11138.0,70.0,11392.0,13754.0,12434.0,11767.0,653.0,,,2010-03,South Tripura,
,,,,,,,,,,,,2010-03,Unakoti,
20782.0,98.4,327.0,20661.0,294.0,25636.0,24045.0,23187.0,21923.0,11005.0,,30.0,2010-03,West Tripura,
93427.0,122.1,824.0,116213.0,34.0,120178.0,121720.0,118045.0,117212.0,49040.0,,,2010-03,Agra,118
50254.0,65.5,366.0,90620.0,,100093.0,73066.0,68853.0,96536.0,29927.0,,,2010-03,Aligarh,119
115493.0,108.5,655.0,142238.0,,149177.0,148260.0,141598.0,144090.0,28061.0,,,2010-03,Allahabad,
47918.0,76.3,,67472.0,,66459.0,75651.0,70200.0,67534.0,50087.0,,,2010-03,Ambedkar Nagar,121
26125.0,98.5,18.0,38706.0,,39157.0,39710.0,39911.0,38836.0,7091.0,,,2010-03,Auraiya,122
92107.0,100.4,363.0,133399.0,,147230.0,140656.0,136331.0,138793.0,50393.0,,,2010-03,Azamgarh,123
27261.0,105.3,154.0,36315.0,,38807.0,38606.0,39002.0,38677.0,12663.0,,,2010-03,Bagpat,124
34576.0,52.8,33.0,72755.0,,72838.0,91116.0,90521.0,74070.0,25200.0,,,2010-03,Bahraich,125
70297.0,100.5,124.0,92401.0,,92594.0,98681.0,93258.0,92676.0,27946.0,,,2010-03,Ballia,126
56328.0,85.9,374.0,54528.0,,55852.0,56241.0,54351.0,55759.0,34330.0,,,2010-03,Balrampur,649
38047.0,102.7,661.0,51549.0,457.0,50808.0,47429.0,46607.0,52316.0,53024.0,,,2010-03,Banda,128
75974.0,62.4,642.0,90549.0,,96867.0,93738.0,91612.0,91983.0,41950.0,,,2010-03,Barabanki,129
71893.0,72.3,352.0,151247.0,1.0,114290.0,133641.0,127938.0,125330.0,30147.0,,,2010-03,Bareilly,130
62137.0,104.1,4919.0,69488.0,75.0,71403.0,75556.0,71423.0,69583.0,27836.0,,,2010-03,Basti,131
94023.0,130.9,237.0,84287.0,,100890.0,103376.0,107501.0,101507.0,46900.0,,,2010-03,Bijnor,132
82778.0,108.0,420.0,101029.0,,106351.0,97895.0,90770.0,90895.0,57590.0,,18.0,2010-03,Budaun,133
67311.0,98.2,391.0,97120.0,62.0,103074.0,97189.0,92346.0,97305.0,53342.0,,,2010-03,Bulandshahar,134
,,,,,,,,,,,,2010-03,C S M Nagar,
34882.0,136.7,261.0,54505.0,,59515.0,58860.0,56298.0,56430.0,5475.0,,,2010-03,Chandauli,135
21366.0,98.4,189.0,25894.0,,28803.0,27612.0,25611.0,26989.0,14107.0,,,2010-03,Chitrakoot,136
70597.0,95.2,477.0,91436.0,30.0,96048.0,94018.0,91369.0,91671.0,24205.0,,,2010-03,Deoria,137
34023.0,79.7,166.0,43288.0,,48230.0,52581.0,49233.0,48290.0,18263.0,,,2010-03,Etah,138
35478.0,129.9,211.0,45186.0,,46371.0,35855.0,34245.0,43526.0,16165.0,,,2010-03,Etawah,139
57618.0,103.0,570.0,70058.0,106.0,77720.0,72659.0,70401.0,70792.0,39524.0,,,2010-03,Faizabad,143
26335.0,75.3,109.0,37261.0,353.0,55631.0,48660.0,45889.0,48472.0,18183.0,,,2010-03,Farrukhabad,141
48974.0,99.9,1007.0,77091.0,130.0,77233.0,75045.0,73680.0,77652.0,25901.0,,,2010-03,Fatehpur,142
52784.0,98.7,148.0,57121.0,,68316.0,63528.0,62974.0,57129.0,31152.0,,,2010-03,Firozabad,143
38883.0,145.6,71.0,38266.0,,41672.0,37297.0,36767.0,40089.0,36678.0,,,2010-03,Gautam Buddha Nagar,144
75271.0,137.7,114.0,111492.0,,119418.0,109321.0,105438.0,112739.0,54494.0,,,2010-03,Ghaziabad,145
79136.0,82.5,271.0,93870.0,,109995.0,107226.0,103796.0,105945.0,52125.0,,,2010-03,Ghazipur,146
68038.0,83.8,595.0,74153.0,,79895.0,81621.0,76944.0,74425.0,11358.0,,,2010-03,Gonda,147
107616.0,100.3,1266.0,126501.0,4.0,126609.0,129773.0,131164.0,132529.0,37004.0,,,2010-03,Gorakhpur,148
23895.0,110.9,248.0,34796.0,,34786.0,35460.0,34912.0,34793.0,19164.0,,,2010-03,Hamirpur,17
,,,,,,,,,,,,2010-03,Hapur,661
114005.0,99.2,1448.0,111986.0,37.0,121122.0,114400.0,113857.0,114131.0,80096.0,,7.0,2010-03,Hardoi,150
41025.0,104.1,318.0,44985.0,3.0,45774.0,42095.0,42442.0,44839.0,16849.0,,,2010-03,Hathras,163
31024.0,89.1,346.0,44600.0,,44518.0,44894.0,44143.0,43413.0,22185.0,,,2010-03,Jalaun,151
110787.0,89.0,383.0,131857.0,39.0,142025.0,144556.0,138934.0,134265.0,31238.0,,,2010-03,Jaunpur,152
44046.0,104.9,275.0,50205.0,,90075.0,62010.0,59233.0,57863.0,22210.0,,,2010-03,Jhansi,153
29017.0,72.9,356.0,45172.0,,49493.0,49771.0,47499.0,48806.0,25176.0,,,2010-03,Jyotiba Phule Nagar,
32400.0,115.7,189.0,45153.0,,45818.0,45152.0,45488.0,46271.0,9773.0,,,2010-03,Kannauj,155
31285.0,76.8,73.0,48519.0,6.0,53150.0,52735.0,50220.0,52039.0,28673.0,,9.0,2010-03,Kanpur Dehat,156
106228.0,103.9,790.0,140183.0,17.0,147654.0,143794.0,137831.0,138670.0,58409.0,,51.0,2010-03,Kanpur Nagar,157
28840.0,99.0,119.0,42832.0,2.0,42685.0,44332.0,43166.0,42651.0,10758.0,,,2010-03,Kashi Ram Nagar,
35347.0,84.1,55.0,38032.0,32.0,45201.0,41134.0,39780.0,38685.0,20720.0,,,2010-03,Kaushambi,158
94176.0,104.3,7976.0,61731.0,384.0,94928.0,85120.0,79377.0,77216.0,7893.0,,,2010-03,Kushinagar,160
84549.0,91.1,119.0,87506.0,3.0,115060.0,102089.0,107831.0,107124.0,45847.0,,,2010-03,Lakhimpur Kheri,
28759.0,102.0,321.0,32310.0,140.0,33631.0,29688.0,28343.0,32410.0,17844.0,,,2010-03,Lalitpur,161
83245.0,221.7,1309.0,126086.0,,132500.0,128534.0,121569.0,122674.0,65547.0,,269.0,2010-03,Lucknow,162
58284.0,99.4,546.0,70675.0,,73829.0,74250.0,72819.0,72863.0,26223.0,,,2010-03,Maharajganj,164
16818.0,91.4,157.0,23799.0,,24904.0,25144.0,24622.0,23983.0,9782.0,,,2010-03,Mahoba,165
31825.0,99.8,46.0,51459.0,,55781.0,59229.0,55793.0,53300.0,23692.0,,,2010-03,Mainpuri,166
58884.0,77.2,131.0,37923.0,,60721.0,65805.0,64095.0,60954.0,20621.0,,,2010-03,Mathura,167
50411.0,91.5,2051.0,112153.0,176.0,118047.0,119623.0,119027.0,117214.0,35933.0,,,2010-03,Maunathbhanjan,
106485.0,143.9,293.0,92420.0,2.0,100461.0,112125.0,105101.0,99774.0,45087.0,,,2010-03,Meerut,169
59577.0,88.9,292.0,58550.0,,70282.0,69778.0,66754.0,69687.0,12859.0,,,2010-03,Mirzapur,170
35407.0,40.3,597.0,117601.0,,122784.0,119485.0,113185.0,117666.0,64970.0,,,2010-03,Moradabad,171
85377.0,84.2,1101.0,118333.0,,119573.0,100748.0,99797.0,118772.0,73420.0,,,2010-03,Muzaffarnagar,172
55692.0,107.4,401.0,54229.0,,57294.0,54576.0,51797.0,55203.0,15927.0,,,2010-03,Pilibhit,173
63205.0,97.8,548.0,89266.0,,89413.0,90602.0,87175.0,90084.0,46569.0,,,2010-03,Pratapgarh,629
60978.0,53.9,1000.0,91914.0,1197.0,91154.0,92025.0,90295.0,90090.0,44725.0,,,2010-03,Rae Bareli,175
29985.0,91.1,19.0,58226.0,,59553.0,60513.0,57510.0,58725.0,20090.0,,470.0,2010-03,Rampur,176
76680.0,85.4,1735.0,87789.0,,91501.0,91447.0,91943.0,88900.0,39689.0,,,2010-03,Saharanpur,177
,,,,,,,,,,,,2010-03,Sambhal,659
45021.0,97.2,182.0,45575.0,,47629.0,50510.0,46313.0,43821.0,11373.0,,,2010-03,Sant Kabir Nagar,178
35197.0,96.6,150.0,44677.0,,45474.0,45418.0,46111.0,45545.0,8953.0,,,2010-03,Sant Ravidas Nagar,
73424.0,92.7,562.0,82511.0,,85325.0,81473.0,76175.0,84714.0,29177.0,,,2010-03,Shahjahanpur,180
,,,,,,,,,,,,2010-03,Shamli,660
36399.0,98.1,,38660.0,,38918.0,39573.0,39850.0,38714.0,19629.0,,,2010-03,Shrawasti,181
60387.0,98.0,304.0,68957.0,,73357.0,74492.0,71124.0,68476.0,29537.0,,,2010-03,Siddharth Nagar,182
121532.0,99.0,596.0,124663.0,,134086.0,135831.0,129689.0,125609.0,68403.0,,,2010-03,Sitapur,183
15860.0,35.1,140.0,46142.0,,50322.0,46488.0,43761.0,49136.0,3232.0,,,2010-03,Sonbhadra,184
95077.0,51.8,597.0,107197.0,,107315.0,109504.0,105354.0,107354.0,34761.0,,,2010-03,Sultanpur,185
57205.0,107.9,3806.0,86443.0,,98871.0,92267.0,89424.0,90752.0,26985.0,,,2010-03,Unnav,186
68480.0,113.3,358.0,98895.0,,76689.0,103202.0,101243.0,103877.0,66863.0,,,2010-03,Varanasi,187
9101.0,121.5,183.0,10984.0,18.0,12008.0,12295.0,12245.0,12248.0,7578.0,,4.0,2010-03,Almora,45
4135.0,100.0,161.0,4655.0,17.0,4158.0,5249.0,5229.0,5353.0,2382.0,,,2010-03,Bageshwar,46
5342.0,106.6,8.0,5945.0,,6952.0,7476.0,7481.0,7475.0,4949.0,,,2010-03,Chamoli,47
4171.0,94.0,122.0,4373.0,9.0,4046.0,4728.0,4699.0,4989.0,1560.0,,,2010-03,Champawat,48
19283.0,99.7,62.0,30724.0,60.0,33865.0,33814.0,33549.0,34351.0,13033.0,,10.0,2010-03,Dehradun,49
10950.0,113.9,34.0,12072.0,35.0,13674.0,12788.0,12864.0,12936.0,7160.0,,,2010-03,Garhwal,328
23466.0,116.5,453.0,29059.0,45.0,34258.0,34946.0,33170.0,33696.0,13023.0,,,2010-03,Hardwar,50
13969.0,90.0,162.0,17983.0,5.0,18997.0,19747.0,19473.0,19073.0,15274.0,,13.0,2010-03,Nainital,51
9051.0,97.7,124.0,9934.0,69.0,10172.0,10143.0,10166.0,10282.0,6058.0,,,2010-03,Pithoragarh,53
3150.0,84.4,48.0,5107.0,,4825.0,4695.0,4600.0,4741.0,3201.0,,34.0,2010-03,Rudraprayag,54
9559.0,99.5,65.0,14166.0,13.0,14307.0,14398.0,14550.0,14883.0,8184.0,,,2010-03,Tehri Garhwal,55
16760.0,82.8,471.0,30763.0,6.0,35078.0,35844.0,35734.0,34824.0,19359.0,,,2010-03,Udham Singh Nagar,56
4296.0,91.5,95.0,5812.0,23.0,6363.0,6564.0,6333.0,6215.0,2085.0,,,2010-03,Uttarkashi,57
56056.0,104.7,1039.0,61891.0,1949.0,65052.0,62311.0,63947.0,68317.0,48761.0,,108.0,2010-03,Bankura,305
130450.0,98.8,1742.0,120799.0,2966.0,141842.0,130555.0,128912.0,131002.0,96234.0,,1875.0,2010-03,Bardhaman,
63504.0,101.7,1103.0,73987.0,1440.0,82174.0,76838.0,76060.0,78838.0,52602.0,,1764.0,2010-03,Birbhum,307
24742.0,99.5,603.0,28603.0,1161.0,29928.0,30428.0,30983.0,30640.0,19468.0,,561.0,2010-03,Dakshin Dinajpur,
33171.0,100.4,597.0,30696.0,843.0,40062.0,32173.0,31332.0,31394.0,19312.0,,,2010-03,Darjeeling,309
52701.0,93.6,1082.0,60856.0,692.0,70970.0,67623.0,69177.0,67641.0,46014.0,,518.0,2010-03,Haora,408
66428.0,98.8,933.0,76037.0,1096.0,87124.0,79833.0,79049.0,80282.0,66260.0,,282.0,2010-03,Hooghly,312
48423.0,97.0,1439.0,88721.0,778.0,88145.0,89675.0,95055.0,101111.0,54133.0,,228.0,2010-03,Jalpaiguri,314
50960.0,105.8,918.0,53665.0,1613.0,59247.0,55064.0,56828.0,59952.0,26476.0,,,2010-03,Koch Bihar,
76549.0,107.0,2091.0,43281.0,2277.0,79226.0,50396.0,48064.0,48962.0,57525.0,,,2010-03,Kolkata,315
86258.0,98.8,1301.0,119181.0,1854.0,134062.0,129036.0,127880.0,133840.0,69292.0,,1481.0,2010-03,Malda,316
83039.0,123.6,979.0,82194.0,1168.0,88860.0,85764.0,84643.0,86518.0,56674.0,,907.0,2010-03,Medinipur East,317
83534.0,103.6,1362.0,95510.0,2326.0,101782.0,98395.0,99730.0,104269.0,80662.0,,4.0,2010-03,Medinipur West,318
144899.0,98.4,2336.0,143864.0,2994.0,154122.0,151543.0,152347.0,155947.0,126973.0,,2356.0,2010-03,Murshidabad,319
72943.0,111.9,1195.0,76839.0,1291.0,77959.0,80638.0,84036.0,87143.0,58690.0,,3973.0,2010-03,Nadia,320
121441.0,98.1,2341.0,138589.0,383.0,148001.0,144709.0,144398.0,139949.0,132194.0,,,2010-03,North 24 Parganas,
53373.0,100.5,1120.0,54969.0,1902.0,59212.0,58237.0,58402.0,60177.0,44781.0,,694.0,2010-03,Puruliya,321
