observationAbout,observationDate,value,variableMeasured,unit
dcid:wikidataId/Q192945,2023-05,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2023-06,27,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2023-07,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2023-08,11,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2023-09,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2023-10,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2023-11,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2023-12,31,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-01,32,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-02,16,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-03,17,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-04,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-05,35,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-06,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-07,30,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-08,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-09,13,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-10,24,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2024-11,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2025-01,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2025-02,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2025-03,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2025-04,14,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2025-05,15,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2025-06,29,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
dcid:wikidataId/Q192945,2025-07,0,dcid:Count_MortalityEvent_Infant_AsAFractionOf_Count_BirthEvent_LiveBirth,Per1000LiveBirths
