speciesID	reactionID
M_caribupglu_S_c	R_CARBIBUP_SGLUthv
M_caribup_R_c	R_CARIBUP_Rthv
M_m03109r	R_CARIBUP_SGLUhep
M_caribup_s_r	R_CARIBUP_SGLUhep
M_caribup_s_c	R_CARIBUP_Sthv
M_m01371c	R_CRGLZABCt
M_m02040c	R_CRGLZABCt
M_crglz_c	R_CRGLZABCt
M_m02630r	R_CRGLZhr
M_mhglz_r	R_CRGLZhr
M_crglz_c	R_CRGLZtev
M_m02039r	R_CRVS1M24hc
M_m02555r	R_CRVS1M24hc
M_m02630r	R_CRVS1M24hc
M_crvsm1_r	R_CRVS1M24hc
M_crvsm1_c	R_CRVS1tev
M_m02039r	R_CRVS23M24hc
M_m02555r	R_CRVS23M24hc
M_m02630r	R_CRVS23M24hc
M_m02871r	R_CRVS23M24hc
M_crvsm23_r	R_CRVS23M24hc
M_m01371c	R_CRVSATPthc
M_m02040c	R_CRVSATPthc
M_crvs_s	R_CRVSATPthc
M_m01371c	R_CRVSATPtu
M_m02040c	R_CRVSATPtu
M_crvs_c	R_CRVSATPtu
M_m02039c	R_CRVSM1SPhc
M_m02040c	R_CRVSM1SPhc
M_m02871c	R_CRVSM1SPhc
M_crvsm22_c	R_CRVSM1SPhc
M_m02039r	R_CRVSM1hc
M_m02555r	R_CRVSM1hc
M_m02630r	R_CRVSM1hc
M_m02871r	R_CRVSM1hc
M_crvs_r	R_CRVSM1hc
M_m02040r	R_CRVSM1hr
M_cvm1gluc_r	R_CRVSM1hr
M_m01371c	R_CRVSM1teb
M_m02040c	R_CRVSM1teb
M_crvsm1_c	R_CRVSM1teb
M_m02877r	R_CRVSM22hc
M_cvm1gluc_r	R_CRVSM22hc
M_m02039r	R_CRVSM23hc
M_m02555r	R_CRVSM23hc
M_m02630r	R_CRVSM23hc
M_crvs_r	R_CRVSM23hc
M_m02040r	R_CRVSM23hr
M_cvm23gluc_r	R_CRVSM23hr
M_m01371c	R_CRVSM23teb
M_m02040c	R_CRVSM23teb
M_crvsm23_c	R_CRVSM23teb
M_crvsm23_c	R_CRVSM23tev
M_m01371c	R_CRVSM24teb
M_m02040c	R_CRVSM24teb
M_crvsm24_c	R_CRVSM24teb
M_crvsm24_c	R_CRVSM24tev
M_m02877r	R_CRVSM31hc
M_cvm23gluc_r	R_CRVSM31hc
M_crvs_s	R_CRVStu
M_m02046c	R_CRVSthc
M_crvs_s	R_CRVSthc
M_m02682c	R_CSASULPhc
M_csa_c	R_CSASULPhc
M_m01371c	R_CSASULPteb
M_m02040c	R_CSASULPteb
M_csasulp_c	R_CSASULPteb
M_csasulp_c	R_CSASULPtev
M_csa_s	R_CSAtd
M_m01371c	R_CSAtu
M_m02040c	R_CSAtu
M_csa_c	R_CSAtu
M_m03109r	R_CVM1GLUChc
M_crvsm1_r	R_CVM1GLUChc
M_m03109r	R_CVM23GLUChc
M_crvsm23_r	R_CVM23GLUChc
M_m01261c	R_CYSACMPAChc
M_cysacmp_c	R_CYSACMPAChc
M_m01371c	R_CYSAMPtev
M_m02040c	R_CYSAMPtev
M_cysacmp_c	R_CYSAMPtev
M_m02039c	R_DELACCRVSM23hc
M_m02040c	R_DELACCRVSM23hc
M_m02871c	R_DELACCRVSM23hc
M_crvsm31_c	R_DELACCRVSM23hc
M_m01597p	R_DEOXFVShc
M_m02040p	R_DEOXFVShc
M_m02552p	R_DEOXFVShc
M_fvs_p	R_DEOXFVShc
M_deoxfvs_c	R_DEOXFVStev
M_m02039r	R_DESFVShc
M_m02555r	R_DESFVShc
M_m02630r	R_DESFVShc
M_m02871r	R_DESFVShc
M_fvs_r	R_DESFVShc
M_m01371c	R_DESFVSteb
M_m02040c	R_DESFVSteb
M_desfvs_c	R_DESFVSteb
M_m01371c	R_DHGLZABCt
M_m02040c	R_DHGLZABCt
M_dhglz_c	R_DHGLZABCt
M_m02554c	R_DHGLZhc
M_glz_c	R_DHGLZhc
M_dhglz_c	R_DHGLZtev
M_m02039r	R_DSPVShc
M_m02555r	R_DSPVShc
M_m02871r	R_DSPVShc
M_pvs_r	R_DSPVShc
M_m01371c	R_DSPVSteb
M_m02040c	R_DSPVSteb
M_dspvs_c	R_DSPVSteb
M_dspvs_c	R_DSPVStev
M_m02039r	R_EPOXTAChr
M_m02630r	R_EPOXTAChr
M_m02871r	R_EPOXTAChr
M_tacr_r	R_EPOXTAChr
M_m01371c	R_EPOXTACteb
M_m02040c	R_EPOXTACteb
M_epoxtac_c	R_EPOXTACteb
M_epoxtac_c	R_EPOXTACtev
M_12htacr_s	R_EX_12htacr__91__e__93__
M_1331tacr_s	R_EX_1331tacr__91__e__93__
M_13dmt_s	R_EX_13dmt__91__e__93__
M_14hmdz_s	R_EX_14hmdz__91__e__93__
M_1513tacr_s	R_EX_1513tacr__91__e__93__
M_1531tacr_s	R_EX_1531tacr__91__e__93__
M_15dmt_s	R_EX_15dmt__91__e__93__
M_1hibup_S_s	R_EX_1hibup_S__91__e__93__
M_1hibupglu_S_s	R_EX_1hibupglu_S__91__e__93__
M_1hmdgluc_s	R_EX_1hmdgluc__91__e__93__
M_1ohmdz_s	R_EX_1ohmdz__91__e__93__
M_2hatvacid_s	R_EX_2hatvacid__91__e__93__
M_2hatvacidgluc_s	R_EX_2hatvacidgluc__91__e__93__
M_2hatvlac_s	R_EX_2hatvlac__91__e__93__
M_2hatvlacgluc_s	R_EX_2hatvlacgluc__91__e__93__
M_2hibup_R_s	R_EX_2hibup_R__91__e__93__
M_2hibup_S_s	R_EX_2hibup_S__91__e__93__
M_2hibupglu_S_s	R_EX_2hibupglu_S__91__e__93__
M_31dmt_s	R_EX_31dmt__91__e__93__
M_35dhpvs_s	R_EX_35dhpvs__91__e__93__
M_35dsmv_s	R_EX_35dsmv__91__e__93__
M_3hibup_R_s	R_EX_3hibup_R__91__e__93__
M_3hibup_S_s	R_EX_3hibup_S__91__e__93__
M_3hibupglu_S_s	R_EX_3hibupglu_S__91__e__93__
M_3hlvstacid_s	R_EX_3hlvstacid__91__e__93__
M_3hpvs_s	R_EX_3hpvs__91__e__93__
M_3hpvstet_s	R_EX_3hpvstet__91__e__93__
M_3hsmvacid_s	R_EX_3hsmvacid__91__e__93__
M_3ispvs_s	R_EX_3ispvs__91__e__93__
M_3ohacmp_s	R_EX_3ohacmp__91__e__93__
M_4bhglz_s	R_EX_4bhglz__91__e__93__
M_4hatvacid_s	R_EX_4hatvacid__91__e__93__
M_4hatvlac_s	R_EX_4hatvlac__91__e__93__
M_4hmdgluc_s	R_EX_4hmdgluc__91__e__93__
M_4ohmdz_s	R_EX_4ohmdz__91__e__93__
M_56dhpvs_s	R_EX_56dhpvs__91__e__93__
M_56eppvs_s	R_EX_56eppvs__91__e__93__
M_5ohfvs_s	R_EX_5ohfvs__91__e__93__
M_5ohfvsglu_s	R_EX_5ohfvsglu__91__e__93__
M_6ahglz_s	R_EX_6ahglz__91__e__93__
M_6bhglz_s	R_EX_6bhglz__91__e__93__
M_6bhglzglc_s	R_EX_6bhglzglc__91__e__93__
M_6csmvacid_s	R_EX_6csmvacid__91__e__93__
M_6epvs_s	R_EX_6epvs__91__e__93__
M_6hlvst_s	R_EX_6hlvst__91__e__93__
M_6hmsmvacid_s	R_EX_6hmsmvacid__91__e__93__
M_6hsmvacid_s	R_EX_6hsmvacid__91__e__93__
M_6melvacid_s	R_EX_6melvacid__91__e__93__
M_6melvst_s	R_EX_6melvst__91__e__93__
M_6ohfvs_s	R_EX_6ohfvs__91__e__93__
M_6ohfvsglu_s	R_EX_6ohfvsglu__91__e__93__
M_7ahglz_s	R_EX_7ahglz__91__e__93__
M_7bhglz_s	R_EX_7bhglz__91__e__93__
M_7bhglzglc_s	R_EX_7bhglzglc__91__e__93__
M_7hpvs_s	R_EX_7hpvs__91__e__93__
M_acmp_s	R_EX_acmp__91__e__93__
M_acmpglu_s	R_EX_acmpglu__91__e__93__
M_acmpglut_s	R_EX_acmpglut__91__e__93__
M_allop_s	R_EX_allop__91__e__93__
M_am19cs_s	R_EX_am19cs__91__e__93__
M_am1a4ncs_s	R_EX_am1a4ncs__91__e__93__
M_am1accs_s	R_EX_am1accs__91__e__93__
M_am1acs_s	R_EX_am1acs__91__e__93__
M_am1alcs_s	R_EX_am1alcs__91__e__93__
M_am1c4n9cs_s	R_EX_am1c4n9cs__91__e__93__
M_am1c9cs_s	R_EX_am1c9cs__91__e__93__
M_am1ccs_s	R_EX_am1ccs__91__e__93__
M_am1cglc_s	R_EX_am1cglc__91__e__93__
M_am1csa_s	R_EX_am1csa__91__e__93__
M_am4n9cs_s	R_EX_am4n9cs__91__e__93__
M_am4ncs_s	R_EX_am4ncs__91__e__93__
M_am9csa_s	R_EX_am9csa__91__e__93__
M_atvacid_s	R_EX_atvacid__91__e__93__
M_atvlac_s	R_EX_atvlac__91__e__93__
M_caribup_R_s	R_EX_caribup_R__91__e__93__
M_caribup_s_s	R_EX_caribup_s__91__e__93__
M_caribupglu_S_s	R_EX_caribupglu_S__91__e__93__
M_crglz_s	R_EX_crglz__91__e__93__
M_crvs_s	R_EX_crvs__91__e__93__
M_crvsm1_s	R_EX_crvsm1__91__e__93__
M_crvsm23_s	R_EX_crvsm23__91__e__93__
M_crvsm24_s	R_EX_crvsm24__91__e__93__
M_csa_s	R_EX_csa__91__e__93__
M_csasulp_s	R_EX_csasulp__91__e__93__
M_cysacmp_s	R_EX_cysacmp__91__e__93__
M_deoxfvs_s	R_EX_deoxfvs__91__e__93__
M_desfvs_s	R_EX_desfvs__91__e__93__
M_dhglz_s	R_EX_dhglz__91__e__93__
M_dspvs_s	R_EX_dspvs__91__e__93__
M_epoxtac_s	R_EX_epoxtac__91__e__93__
M_fvs_s	R_EX_fvs__91__e__93__
M_fvstet_s	R_EX_fvstet__91__e__93__
M_fvstetglu_s	R_EX_fvstetglu__91__e__93__
M_glc3meacp_s	R_EX_glc3meacp__91__e__93__
M_glz_s	R_EX_glz__91__e__93__
M_gtacmp_s	R_EX_gtacmp__91__e__93__
M_ibup_R_s	R_EX_ibup_R__91__e__93__
M_ibup_S_s	R_EX_ibup_S__91__e__93__
M_ibupgluc_s	R_EX_ibupgluc__91__e__93__
M_isolvstacid_s	R_EX_isolvstacid__91__e__93__
M_lst4exp_s	R_EX_lst4exp__91__e__93__
M_lstn_s	R_EX_lstn__91__e__93__
M_lstn1gluc_s	R_EX_lstn1gluc__91__e__93__
M_lstnm1_s	R_EX_lstnm1__91__e__93__
M_lstnm2_s	R_EX_lstnm2__91__e__93__
M_lstnm4_s	R_EX_lstnm4__91__e__93__
M_lstnm5_s	R_EX_lstnm5__91__e__93__
M_lstnm7_s	R_EX_lstnm7__91__e__93__
M_lvst_s	R_EX_lvst__91__e__93__
M_mdz_s	R_EX_mdz__91__e__93__
M_mdzglc_s	R_EX_mdzglc__91__e__93__
M_meracmp_s	R_EX_meracmp__91__e__93__
M_mhglz_s	R_EX_mhglz__91__e__93__
M_ndersv_s	R_EX_ndersv__91__e__93__
M_nfd_s	R_EX_nfd__91__e__93__
M_nfdac_s	R_EX_nfdac__91__e__93__
M_nfdlac_s	R_EX_nfdlac__91__e__93__
M_nfdnpy_s	R_EX_nfdnpy__91__e__93__
M_nfdoh_s	R_EX_nfdoh__91__e__93__
M_oxyp_s	R_EX_oxyp__91__e__93__
M_oxy1rb_s	R_EX_oxyp1rb__91__e__93__
M_oxy7rb_s	R_EX_oxyp7rb__91__e__93__
M_profvs_s	R_EX_profvs__91__e__93__
M_ptvst_s	R_EX_ptvst__91__e__93__
M_ptvstlac_s	R_EX_ptvstlac__91__e__93__
M_ptvstm3_s	R_EX_ptvstm3__91__e__93__
M_pvs_s	R_EX_pvs__91__e__93__
M_pvsgluc_s	R_EX_pvsgluc__91__e__93__
M_rsv_s	R_EX_rsv__91__e__93__
M_rsvlac_s	R_EX_rsvlac__91__e__93__
M_s3meacmp_s	R_EX_s3meacmp__91__e__93__
M_smv_s	R_EX_smv__91__e__93__
M_smvacid_s	R_EX_smvacid__91__e__93__
M_stacmp_s	R_EX_stacmp__91__ev__93__
M_sulpacmp_s	R_EX_sulpacmp__91__e__93__
M_tacr_s	R_EX_tacr__91__e__93__
M_tauribup_S_s	R_EX_tauribup_S__91__e__93__
M_thrfvs_s	R_EX_thrfvs__91__e__93__
M_tlacfvs_s	R_EX_tlacfvs__91__e__93__
M_tmd_s	R_EX_tmd__91__e__93__
M_tmdm1_s	R_EX_tmdm1__91__e__93__
M_tmdm3_s	R_EX_tmdm3__91__e__93__
M_tmdm5_s	R_EX_tmdm5__91__e__93__
M_tripvs_s	R_EX_tripvs__91__e__93__
M_tsacmgluc_s	R_EX_tsacmgluc__91__e__93__
M_tsacmsul_s	R_EX_tsacmsul__91__e__93__
M_m03109r	R_FVSGLUChc
M_fvs_r	R_FVSGLUChc
M_m03109r	R_FVSTETGLUhc
M_fvstet_r	R_FVSTETGLUhc
M_fvstetglu_c	R_FVSTETGLUtev
M_fvstet_c	R_FVSTETtev
M_m02040r	R_FVShc
M_tlacfvs_r	R_FVShc
M_m01371c	R_FVSteb
M_m02040c	R_FVSteb
M_fvs_c	R_FVSteb
M_fvs_c	R_FVStep
M_m02046c	R_FVStu
M_fvs_s	R_FVStu
M_m02871r	R_GLC3MEACPhr
M_m03109r	R_GLC3MEACPhr
M_3meacmp_r	R_GLC3MEACPhr
M_m01371c	R_GLC3MEACPtev
M_m02040c	R_GLC3MEACPtev
M_glc3meacp_c	R_GLC3MEACPtev
M_m01371c	R_GLZABCteb
M_m02040c	R_GLZABCteb
M_glz_c	R_GLZABCteb
M_glz_s	R_GLZtd
M_m03109r	R_GTACMPhr
M_tmacmp_r	R_GTACMPhr
M_m01371c	R_GTACMPtev
M_m02040c	R_GTACMPtev
M_gtacmp_c	R_GTACMPtev
M_ibupgluc_s	R_IBUPGLUCtchep
M_m01371c	R_IBUPGLUCtpvb
M_m02040c	R_IBUPGLUCtpvb
M_ibupgluc_c	R_IBUPGLUCtpvb
M_m03109r	R_IBUPGT_HEP
M_ibup_S_r	R_IBUPGT_HEP
M_m01371c	R_IBUP_RASCL1hep
M_m01597c	R_IBUP_RASCL1hep
M_ibup_R_c	R_IBUP_RASCL1hep
M_m02039r	R_IBUP_RCYP2hep
M_m02555r	R_IBUP_RCYP2hep
M_m02630r	R_IBUP_RCYP2hep
M_ibup_R_r	R_IBUP_RCYP2hep
M_m02039r	R_IBUP_RCYP3hep
M_m02555r	R_IBUP_RCYP3hep
M_m02630r	R_IBUP_RCYP3hep
M_ibup_R_r	R_IBUP_RCYP3hep
M_m02630c	R_IBUP_RCYPCARhep
M_3hibup_R_c	R_IBUP_RCYPCARhep
M_ibupcoa_R_c	R_IBUP_Rshep
M_m03120c	R_IBUP_Rtdhep
M_ibup_R_s	R_IBUP_Rtdhep
M_ibup_R_s	R_IBUP_Rtdu
M_m02040c	R_IBUP_SACOT2
M_ibupcoa_S_c	R_IBUP_SACOT2
M_m02961c	R_IBUP_SCONJhep
M_ibupcoa_S_c	R_IBUP_SCONJhep
M_m02039r	R_IBUP_SCYP1hep
M_m02555r	R_IBUP_SCYP1hep
M_m02630r	R_IBUP_SCYP1hep
M_ibup_S_r	R_IBUP_SCYP1hep
M_m02039r	R_IBUP_SCYP2hep
M_m02555r	R_IBUP_SCYP2hep
M_m02630r	R_IBUP_SCYP2hep
M_ibup_S_r	R_IBUP_SCYP2hep
M_m02039r	R_IBUP_SCYP3hep
M_m02555r	R_IBUP_SCYP3hep
M_m02630r	R_IBUP_SCYP3hep
M_ibup_S_r	R_IBUP_SCYP3hep
M_m02630c	R_IBUP_SCYPCARhep
M_3hibup_S_c	R_IBUP_SCYPCARhep
M_m01371c	R_IBUP_Stbc
M_m02040c	R_IBUP_Stbc
M_ibup_S_c	R_IBUP_Stbc
M_m03120c	R_IBUP_Stdhep
M_ibup_S_s	R_IBUP_Stdhep
M_ibup_S_s	R_IBUP_Stdu
M_6hlvstacid_c	R_ISOLVSTAChep
M_m01371c	R_ISOLVSTtbc
M_m02040c	R_ISOLVSTtbc
M_isolvstacid_c	R_ISOLVSTtbc
M_lst4exp_s	R_LST4EXPTDhc
M_m02630r	R_LST4EXPhr
M_lstn_r	R_LST4EXPhr
M_m01442c	R_LST4EXPthc
M_lst4exp_s	R_LST4EXPthc
M_m03109r	R_LSTN1GLUChr
M_lstn_r	R_LSTN1GLUChr
M_lstn1gluc_c	R_LSTN1GLUCtev
M_m01371c	R_LSTNtu
M_m02040c	R_LSTNtu
M_lstn_c	R_LSTNtu
M_m02039r	R_LSTNM1hr
M_m02555r	R_LSTNM1hr
M_m02630r	R_LSTNM1hr
M_lstn_r	R_LSTNM1hr
M_lstnm1_c	R_LSTNM1tev
M_m02039r	R_LSTNM2hr
M_m02555r	R_LSTNM2hr
M_m02630r	R_LSTNM2hr
M_lstn_r	R_LSTNM2hr
M_lstnm2_c	R_LSTNM2tev
M_m03109r	R_LSTNM4hr
M_lst4exp_r	R_LSTNM4hr
M_lstnm4_c	R_LSTNM4tev
M_m02039r	R_LSTNM5hr
M_m02555r	R_LSTNM5hr
M_m02630r	R_LSTNM5hr
M_lstn_r	R_LSTNM5hr
M_lstnm5_c	R_LSTNM5tev
M_lstnm7_s	R_LSTNM7TDhc
M_m03109r	R_LSTNM7hr
M_lstn_r	R_LSTNM7hr
M_m01442c	R_LSTNM7thc
M_lstnm7_s	R_LSTNM7thc
M_m01442c	R_LSTNRATt
M_lstn_s	R_LSTNRATt
M_lstn_s	R_LSTNtd
M_m01371c	R_LVACLAChep
M_lvstacid_c	R_LVACLAChep
M_m02040c	R_LVSTACIDhep
M_lvst_c	R_LVSTACIDhep
M_m01371c	R_LVSTACIDtu
M_m02040c	R_LVSTACIDtu
M_lvstacid_c	R_LVSTACIDtu
M_m02039r	R_LVSTACOXD6Hhep
M_m02555r	R_LVSTACOXD6Hhep
M_m02630r	R_LVSTACOXD6Hhep
M_lvstacid_r	R_LVSTACOXD6Hhep
M_m02039r	R_LVSTACOXD6MEhep
M_m02555r	R_LVSTACOXD6MEhep
M_m02630r	R_LVSTACOXD6MEhep
M_lvstacid_r	R_LVSTACOXD6MEhep
M_m02039r	R_LVSTOXD3Hhep
M_m02555r	R_LVSTOXD3Hhep
M_m02630r	R_LVSTOXD3Hhep
M_lvst_r	R_LVSTOXD3Hhep
M_m02039r	R_LVSTOXD6Hhep
M_m02555r	R_LVSTOXD6Hhep
M_m02630r	R_LVSTOXD6Hhep
M_lvst_r	R_LVSTOXD6Hhep
M_m02039r	R_LVSTOXD6METhep
M_m02555r	R_LVSTOXD6METhep
M_m02630r	R_LVSTOXD6METhep
M_lvst_r	R_LVSTOXD6METhep
M_m01371c	R_LVSTPGPtu
M_m02040c	R_LVSTPGPtu
M_lvst_c	R_LVSTPGPtu
M_lvst_s	R_LVSTtu
M_mdzglc_c	R_MDZGLCtev
M_mdz_s	R_MDZtd
M_m01371c	R_MDZtu
M_m02040c	R_MDZtu
M_mdz_c	R_MDZtu
M_m01371c	R_MERACMPtep
M_m02040c	R_MERACMPtep
M_meracmp_c	R_MERACMPtep
M_m01371c	R_MERACMPthc
M_m02040c	R_MERACMPthc
M_meracmp_s	R_MERACMPthc
M_m01371c	R_MHGLZABCt
M_m02040c	R_MHGLZABCt
M_mhglz_c	R_MHGLZABCt
M_m02039r	R_MHGLZhr
M_m02555r	R_MHGLZhr
M_m02630r	R_MHGLZhr
M_glz_r	R_MHGLZhr
M_mhglz_c	R_MHGLZtev
M_m02039r	R_NDERSVhc
M_m02555r	R_NDERSVhc
M_m02630r	R_NDERSVhc
M_m02871r	R_NDERSVhc
M_rsv_r	R_NDERSVhc
M_m01371c	R_NDERSVteb
M_m02040c	R_NDERSVteb
M_ndersv_c	R_NDERSVteb
M_m02039r	R_NFDACOXDhc
M_m02555r	R_NFDACOXDhc
M_m02630r	R_NFDACOXDhc
M_nfdac_r	R_NFDACOXDhc
M_nfdac_c	R_NFDACtep
M_m02871r	R_NFDDMEThr
M_nfdnpy_r	R_NFDDMEThr
M_m02039c	R_NFDLAChc
M_nfdoh_c	R_NFDLAChc
M_nfdlac_c	R_NFDLACtep
M_nfdnpy_c	R_NFDNPYtep
M_nfdoh_c	R_NFDOHtep
M_m02554c	R_NFDOXDhc
M_nfd_c	R_NFDOXDhc
M_nfd_s	R_NFDtd
M_oxyp_c	R_OXYP1CONJ
M_udprib_c	R_OXYP1CONJ
M_oxyp_c	R_OXYP2CONJ
M_udprib_c	R_OXYP2CONJ
M_oxy1rb_c	R_OXYPR1tehv
M_oxy7rb_c	R_OXYPR7tehv
M_oxyp_s	R_OXYPthc
M_m02039c	R_OXYPtepv
M_oxyp_c	R_OXYPtepv
M_m01597p	R_PROFVSCOAhc
M_m02040p	R_PROFVSCOAhc
M_m02552p	R_PROFVSCOAhc
M_m02555p	R_PROFVSCOAhc
M_m02630p	R_PROFVSCOAhc
M_fvscoa_p	R_PROFVSCOAhc
M_m02040c	R_PROFVShc
M_m02877c	R_PROFVShc
M_profvscoa_c	R_PROFVShc
M_profvs_c	R_PROFVStev
M_m01371c	R_PTVSTATPtu
M_m02040c	R_PTVSTATPtu
M_ptvst_c	R_PTVSTATPtu
M_m03109r	R_PTVSTGLUChc
M_ptvst_r	R_PTVSTGLUChc
M_ptvstgluc_r	R_PTVSTLAChc
M_ptvstlac_c	R_PTVSTLACtev
M_m02039r	R_PTVSTM13hr
M_m02555r	R_PTVSTM13hr
M_m02630r	R_PTVSTM13hr
M_ptvst_r	R_PTVSTM13hr
M_m01371c	R_PTVSTM3eb
M_m02040c	R_PTVSTM3eb
M_ptvstm3_c	R_PTVSTM3eb
M_m02630r	R_PTVSTM3hc
M_ptvst_r	R_PTVSTM3hc
M_m02040r	R_PTVSThc
M_ptvstlac_r	R_PTVSThc
M_ptvst_c	R_PTVSTtep
M_m02046c	R_PTVSTtu
M_ptvst_s	R_PTVSTtu
M_m01371c	R_PVSATPtu
M_m02040c	R_PVSATPtu
M_pvs_c	R_PVSATPtu
M_m03109r	R_PVSGLUChc
M_pvs_r	R_PVSGLUChc
M_m01371c	R_PVSGLUCteb
M_m02040c	R_PVSGLUCteb
M_pvsgluc_c	R_PVSGLUCteb
M_pvsgluc_c	R_PVSGLUCtev
M_m02039s	R_PVSHtu
M_pvs_s	R_PVSHtu
M_m02046c	R_PVSOATPtu
M_pvs_s	R_PVSOATPtu
M_pvs_c	R_PVStep
M_m01371c	R_RSVATPtu
M_m02040c	R_RSVATPtu
M_rsv_c	R_RSVATPtu
M_m03109r	R_RSVGLUChc
M_rsv_r	R_RSVGLUChc
M_rsvgluc_r	R_RSVLAChv
M_m01371c	R_RSVLACteb
M_m02040c	R_RSVLACteb
M_rsvlac_c	R_RSVLACteb
M_m02040c	R_RSVSPONhc
M_rsvlac_c	R_RSVSPONhc
M_m02040r	R_RSVhc
M_rsvgluc_r	R_RSVhc
M_rsv_c	R_RSVtev
M_m02046c	R_RSVtu
M_rsv_s	R_RSVtu
M_m02682c	R_S3MEACMPhc
M_m02871c	R_S3MEACMPhc
M_3meacmp_c	R_S3MEACMPhc
M_m01371c	R_S3MEACMPtev
M_m02040c	R_S3MEACMPtev
M_s3meacmp_c	R_S3MEACMPtev
M_m01371c	R_SMVACIDATPteb
M_m02040c	R_SMVACIDATPteb
M_smvacid_c	R_SMVACIDATPteb
M_m02040r	R_SMVACIDhep
M_simvgluc_r	R_SMVACIDhep
M_smvacid_c	R_SMVACIDtev
M_m01371c	R_SMVtu
M_m02040c	R_SMVtu
M_smv_c	R_SMVtu
M_simvgluc_r	R_SMVGLUCLAChep
M_m03109r	R_SMVGLUChep
M_smvacid_r	R_SMVGLUChep
M_m02040c	R_SMVHYDROhep
M_smv_c	R_SMVHYDROhep
M_m01371c	R_SMVLAChep
M_smvacid_c	R_SMVLAChep
M_smv_s	R_SMVtv
M_m02046c	R_SMVthep
M_smv_s	R_SMVthep
M_m02682c	R_STACMPhc
M_tmacmp_c	R_STACMPhc
M_m01371c	R_STACMPtev
M_m02040c	R_STACMPtev
M_stacmp_c	R_STACMPtev
M_m01371c	R_SULPACMPtev
M_m02040c	R_SULPACMPtev
M_sulpacmp_c	R_SULPACMPtev
M_tacr_s	R_TACRDtsc
M_m01371c	R_TACRtu
M_m02040c	R_TACRtu
M_tacr_c	R_TACRtu
M_tauribup_S_c	R_TAURIBUP_Sthv
M_fvs_c	R_THRFVShc
M_thrfvs_c	R_THRFVStev
M_m02039r	R_THSACMPhr
M_m02555r	R_THSACMPhr
M_m02630r	R_THSACMPhr
M_tmacmp_r	R_THSACMPhr
M_fvsgluc_r	R_TLACFVShc
M_tlacfvs_c	R_TLACFVStev
M_m01442s	R_TMDM1OATt
M_tmdm1_c	R_TMDM1OATt
M_m02039r	R_TMDM1hr
M_m02555r	R_TMDM1hr
M_m02630r	R_TMDM1hr
M_tmd_r	R_TMDM1hr
M_m01442s	R_TMDM3OATt
M_tmdm3_c	R_TMDM3OATt
M_m02039r	R_TMDM3hr
M_m02555r	R_TMDM3hr
M_m02630r	R_TMDM3hr
M_tmd_r	R_TMDM3hr
M_m01442s	R_TMDM5OATt
M_tmdm5_c	R_TMDM5OATt
M_m02630r	R_TMDM5hr
M_tmdm1_r	R_TMDM5hr
M_m02046c	R_TMDOATPtsc
M_tmd_s	R_TMDOATPtsc
M_m01442s	R_TMDOATtev
M_tmd_c	R_TMDOATtev
M_m01306c	R_TMDOATthc
M_m02519s	R_TMDOATthc
M_tmd_s	R_TMDOATthc
M_tmd_s	R_TMDtd
M_m02039r	R_TRIPVShc
M_m02555r	R_TRIPVShc
M_m02630r	R_TRIPVShc
M_pvs_r	R_TRIPVShc
M_m01371c	R_TRIPVSteb
M_m02040c	R_TRIPVSteb
M_tripvs_c	R_TRIPVSteb
M_tripvs_c	R_TRIPVStev
M_m01371c	R_TSACGLUCtev
M_m02040c	R_TSACGLUCtev
M_tsacmgluc_c	R_TSACGLUCtev
M_m03109r	R_TSACMGLUChr
M_thsacmp_r	R_TSACMGLUChr
M_m02682c	R_TSACMSULhc
M_thsacmp_c	R_TSACMSULhc
M_m01371c	R_TSACMSULtev
M_m02040c	R_TSACMSULtev
M_tsacmsul_c	R_TSACMSULtev
M_12htacr_r	R_12HTACRitr
M_1331tacr_r	R_13HTACRitr
M_14hmdz_r	R_14HMDZitr
M_1513tacr_r	R_1513TACRitr
M_1531tacr_r	R_1531TACRitr
M_1hibup_S_r	R_1HIBUP_Sitr
M_1hibupglu_S_r	R_1HIBUPGLUitr
M_1hmdgluc_r	R_1HMDGLUCitr
M_2hatvacidgluc_r	R_2HATVACIDGLUCitr
M_2hatvlacgluc_r	R_2HATVLACGLUCitr
M_2hibup_R_r	R_2HIBUP_Ritr
M_2hibup_S_r	R_2HIBUP_Sitr
M_2hibupglu_S_r	R_2HIBUPGLUC_Sitr
M_35dhpvs_r	R_35DHPVSitr
M_35dsmv_r	R_35DSMVitr
M_3hibup_R_r	R_3HIBUP_Ritr
M_3hibupglu_S_r	R_3HIBUPGLUC_Sitr
M_3hlvst_r	R_3HLVSTitr
M_3hpvs_r	R_3HPVSitr
M_3hpvscoa_m	R_3HPVSCOAitm
M_3hpvscoa_c	R_3HPVSCOAitx
M_3hpvstetcoa_m	R_3HPVSTETCOAitm
M_3hpvstetcoa_p	R_3HPVSTETCOAitx
M_3hsmv_r	R_3HSMVitr
M_3ispvs_r	R_3ISPVSitr
M_3meacmp_c	R_3MEACMPitr
M_3ohacmp_c	R_3OHACMPitr
M_4bhglz_r	R_4BHGLZitr
M_4hatvacid_r	R_4HATVACIDitr
M_4hatvlac_r	R_4HATVLACitr
M_4hmdgluc_r	R_4HMDGLUCitr
M_4ohmdz_r	R_4OHMDZitr
M_56dhpvs_r	R_56DHPVSitr
