groupID	reactionID
group29	R_HMR_7669
group29	R_HMR_7670
group29	R_HMR_7671
group29	R_HMR_7672
group29	R_HMR_7673
group30	R_B3GNT312g
group30	R_B3GNT314g
group30	R_FUT18g
group30	R_FUT34g
group30	R_FUT93g
group30	R_HMR_8262
group30	R_HMR_8263
group30	R_HMR_8264
group30	R_HMR_8267
group30	R_HMR_8268
group30	R_HMR_8271
group30	R_HMR_8275
group30	R_HMR_8276
group30	R_HMR_8277
group30	R_HMR_8278
group30	R_HMR_8279
group30	R_HMR_8280
group30	R_HMR_8281
group30	R_HMR_8284
group30	R_HMR_8285
group30	R_HMR_8286
group30	R_HMR_8287
group30	R_HMR_8288
group30	R_HMR_8291
group30	R_HMR_8292
group30	R_HMR_8293
group30	R_HMR_8294
group30	R_HMR_8295
group30	R_HMR_8298
group30	R_HMR_8302
group30	R_HMR_8305
group30	R_HMR_8306
group30	R_HMR_8307
group30	R_HMR_8308
group30	R_HMR_8309
group30	R_HMR_8316
group30	R_HMR_8317
group30	R_HMR_8318
group30	R_HMR_8319
group30	R_HMR_8322
group30	R_HMR_8325
group30	R_HMR_8326
group30	R_HMR_8327
group30	R_HMR_8330
group30	R_HMR_8331
group30	R_HMR_8332
group30	R_HMR_8333
group30	R_HMR_8334
group30	R_HMR_8337
group31	R_HMR_0718
group31	R_HMR_0719
group31	R_HMR_1434
group31	R_HMR_1436
group31	R_HMR_3163
group31	R_HMR_4461
group31	R_HMR_4604
group31	R_HMR_5351
group31	R_HMR_7709
group32	R_HMR_8662
group32	R_HMR_8663
group32	R_HMR_8664
group32	R_HMR_8665
group32	R_HMR_8666
group32	R_HMR_8667
group32	R_HMR_8668
group32	R_HMR_8669
group33	R_HMR_0159
group33	R_HMR_2591
group33	R_HMR_2594
group33	R_HMR_2599
group33	R_HMR_2602
group33	R_HMR_2605
group33	R_HMR_2608
group33	R_HMR_2611
group33	R_HMR_2614
group33	R_HMR_2620
group33	R_HMR_2623
group33	R_HMR_2626
group33	R_HMR_2633
group33	R_HMR_2636
group33	R_HMR_2642
group33	R_HMR_2648
group33	R_HMR_2651
group33	R_HMR_2654
group33	R_HMR_2657
group33	R_HMR_2660
group33	R_HMR_2663
group33	R_HMR_2666
group33	R_HMR_2669
group33	R_HMR_2672
group33	R_HMR_2675
group33	R_HMR_2678
group33	R_HMR_2681
group33	R_HMR_2684
group33	R_HMR_2687
group33	R_HMR_2690
group33	R_HMR_2693
group33	R_HMR_2699
group33	R_HMR_2702
group33	R_HMR_2705
group33	R_HMR_2708
group33	R_HMR_2711
group33	R_HMR_2714
group33	R_HMR_2717
group33	R_HMR_2720
group33	R_HMR_2726
group33	R_HMR_2730
group33	R_HMR_2733
group33	R_HMR_2736
group33	R_HMR_2739
group33	R_HMR_2742
group33	R_HMR_2746
group33	R_HMR_2752
group33	R_HMR_2755
group33	R_HMR_2759
group33	R_HMR_2762
group33	R_HMR_2768
group33	R_HMR_2771
group33	R_HMR_2774
group33	R_HMR_2877
group33	R_HMR_3032
group33	R_HMR_3521
group33	R_HMR_8419
group34	R_HMR_2778
group34	R_HMR_2780
group34	R_HMR_2783
group34	R_HMR_2785
group34	R_HMR_2787
group34	R_HMR_2788
group34	R_HMR_2789
group34	R_HMR_2790
group34	R_HMR_2791
group34	R_HMR_2792
group34	R_HMR_2793
group34	R_HMR_2794
group34	R_HMR_2795
group34	R_HMR_2796
group34	R_HMR_2797
group34	R_HMR_2798
group34	R_HMR_2799
group34	R_HMR_2800
group34	R_HMR_2801
group34	R_HMR_2803
group34	R_HMR_2805
group34	R_HMR_2806
group34	R_HMR_2807
group34	R_HMR_2809
group34	R_HMR_2811
group34	R_HMR_2812
group34	R_HMR_2813
group34	R_HMR_2814
group34	R_HMR_2815
group34	R_HMR_2816
group34	R_HMR_2817
group34	R_HMR_2819
group34	R_HMR_2821
group34	R_HMR_2822
group34	R_HMR_2823
group34	R_HMR_2824
group34	R_HMR_2825
group34	R_HMR_2827
group34	R_HMR_2829
group34	R_HMR_2830
group34	R_HMR_2831
group34	R_HMR_2832
group34	R_HMR_2833
group34	R_HMR_2834
group34	R_HMR_2835
group34	R_HMR_2836
group34	R_HMR_2837
group34	R_HMR_2838
group34	R_HMR_2839
group34	R_HMR_2840
group34	R_HMR_2841
group34	R_HMR_2842
group34	R_HMR_2843
group34	R_HMR_2844
group34	R_HMR_2845
group34	R_HMR_2846
group34	R_HMR_2847
group34	R_HMR_2848
group34	R_HMR_2849
group34	R_HMR_2850
group34	R_HMR_2851
group34	R_HMR_2852
group34	R_HMR_2853
group34	R_HMR_2854
group34	R_HMR_2855
group34	R_HMR_2856
group34	R_HMR_2857
group34	R_HMR_2859
group34	R_HMR_2861
group34	R_HMR_2862
group34	R_HMR_2863
group34	R_HMR_2864
group34	R_HMR_2865
group34	R_HMR_2866
group34	R_HMR_2867
group34	R_HMR_2868
group34	R_HMR_2869
group34	R_HMR_2870
group34	R_HMR_2871
group34	R_HMR_2872
group34	R_HMR_2873
group34	R_HMR_2874
group34	R_HMR_2875
group34	R_HMR_2876
group34	R_HMR_2878
group34	R_HMR_2879
group34	R_HMR_2880
group34	R_HMR_2882
group34	R_HMR_2884
group34	R_HMR_2886
group34	R_HMR_2888
group34	R_HMR_2890
group34	R_HMR_2892
group34	R_HMR_2894
group34	R_HMR_2896
group34	R_HMR_2897
group34	R_HMR_2898
group34	R_HMR_2899
group34	R_HMR_2900
group34	R_HMR_2901
group34	R_HMR_2902
group34	R_HMR_2903
group34	R_HMR_2904
group34	R_HMR_2905
group34	R_HMR_2906
group34	R_HMR_2907
group34	R_HMR_2908
group34	R_HMR_2909
group34	R_HMR_2910
group34	R_HMR_2911
group34	R_HMR_2912
group34	R_HMR_2913
group34	R_HMR_2914
group34	R_HMR_2915
group34	R_HMR_2916
group34	R_HMR_2917
group34	R_HMR_2918
group34	R_HMR_2919
group34	R_HMR_2920
group34	R_HMR_2921
group34	R_HMR_2922
group34	R_HMR_2923
group34	R_HMR_2924
group34	R_HMR_2925
group34	R_HMR_2926
group34	R_HMR_2927
group34	R_HMR_2928
group34	R_HMR_2929
group34	R_HMR_2930
group34	R_HMR_2931
group34	R_HMR_2932
group35	R_HMR_0160
group35	R_HMR_0161
group35	R_HMR_0162
group35	R_HMR_0163
group35	R_HMR_2592
group35	R_HMR_2593
group35	R_HMR_2596
group35	R_HMR_2598
group35	R_HMR_2600
group35	R_HMR_2601
group35	R_HMR_2603
group35	R_HMR_2604
group35	R_HMR_2606
group35	R_HMR_2607
group35	R_HMR_2609
group35	R_HMR_2610
group35	R_HMR_2612
group35	R_HMR_2613
group35	R_HMR_2616
group35	R_HMR_2618
group35	R_HMR_2621
group35	R_HMR_2622
group35	R_HMR_2624
group35	R_HMR_2625
group35	R_HMR_2629
group35	R_HMR_2630
group35	R_HMR_2634
group35	R_HMR_2635
group35	R_HMR_2638
group35	R_HMR_2640
group35	R_HMR_2644
group35	R_HMR_2646
group35	R_HMR_2649
group35	R_HMR_2650
group35	R_HMR_2652
group35	R_HMR_2653
group35	R_HMR_2655
group35	R_HMR_2656
group35	R_HMR_2658
group35	R_HMR_2659
group35	R_HMR_2661
group35	R_HMR_2662
group35	R_HMR_2664
group35	R_HMR_2665
group35	R_HMR_2667
group35	R_HMR_2668
group35	R_HMR_2670
group35	R_HMR_2671
group35	R_HMR_2673
group35	R_HMR_2674
group35	R_HMR_2676
group35	R_HMR_2677
group35	R_HMR_2679
group35	R_HMR_2680
group35	R_HMR_2682
group35	R_HMR_2683
group35	R_HMR_2685
group35	R_HMR_2686
group35	R_HMR_2688
group35	R_HMR_2689
group35	R_HMR_2691
group35	R_HMR_2692
group35	R_HMR_2695
group35	R_HMR_2697
group35	R_HMR_2700
group35	R_HMR_2701
group35	R_HMR_2703
group35	R_HMR_2704
group35	R_HMR_2706
group35	R_HMR_2707
group35	R_HMR_2709
group35	R_HMR_2710
group35	R_HMR_2712
group35	R_HMR_2713
group35	R_HMR_2715
group35	R_HMR_2716
group35	R_HMR_2718
group35	R_HMR_2719
group35	R_HMR_2722
group35	R_HMR_2724
group35	R_HMR_2727
group35	R_HMR_2729
group35	R_HMR_2731
group35	R_HMR_2732
group35	R_HMR_2734
group35	R_HMR_2735
group35	R_HMR_2737
group35	R_HMR_2738
group35	R_HMR_2740
group35	R_HMR_2741
group35	R_HMR_2744
group35	R_HMR_2745
group35	R_HMR_2748
group35	R_HMR_2750
group35	R_HMR_2753
group35	R_HMR_2754
group35	R_HMR_2757
group35	R_HMR_2758
group35	R_HMR_2760
group35	R_HMR_2761
group35	R_HMR_2764
group35	R_HMR_2766
group35	R_HMR_2769
group35	R_HMR_2770
group35	R_HMR_2772
group35	R_HMR_2773
group35	R_HMR_2775
group35	R_HMR_2776
group35	R_HMR_3519
group35	R_HMR_3520
group35	R_HMR_8417
group35	R_HMR_8418
group36	R_HMR_3027
group36	R_HMR_3028
group36	R_HMR_3029
group36	R_HMR_3030
group36	R_HMR_3033
group36	R_HMR_3034
group36	R_HMR_3035
group36	R_HMR_3037
group37	R_HMR_1440
group37	R_HMR_1445
group37	R_HMR_1448
group37	R_HMR_1454
group37	R_HMR_1465
group37	R_HMR_1467
group37	R_HMR_1470
group37	R_HMR_1473
group37	R_HMR_1477
group37	R_HMR_1478
group37	R_HMR_1479
group37	R_HMR_1484
group37	R_HMR_1490
group37	R_HMR_1493
group37	R_HMR_1494
group37	R_HMR_1495
group37	R_HMR_1496
group37	R_HMR_1500
group37	R_HMR_1502
group37	R_HMR_1503
group37	R_HMR_1504
group37	R_HMR_1505
group37	R_HMR_1509
group37	R_HMR_1512
group37	R_HMR_1516
group37	R_HMR_1519
group37	R_HMR_1526
group38	R_HMR_1533
group38	R_HMR_1557
group38	R_HMR_1558
group38	R_HMR_1565
group39	R_HMR_1535
group39	R_HMR_1536
group39	R_HMR_1538
group39	R_HMR_1539
group39	R_HMR_1540
group39	R_HMR_1543
group39	R_HMR_1544
group39	R_HMR_1545
group39	R_HMR_1546
group39	R_HMR_1547
group39	R_HMR_1548
group39	R_HMR_1549
group39	R_HMR_1550
group39	R_HMR_1551
group39	R_HMR_1552
group39	R_HMR_1553
group40	R_C14STRr
group40	R_C3STDH1Pr
group40	R_C3STDH1r
group40	R_C3STKR2r
group40	R_C4STMO1r
group40	R_C4STMO2Pr
group40	R_C4STMO2r
group40	R_DHCR243r
group40	R_DHCR71r
group40	R_DHCR72r
group40	R_DMATTx
group40	R_DPMVDx
group40	R_DSREDUCr
group40	R_EBP1r
group40	R_EBP2r
group40	R_FRTT
group40	R_GRTTx
group40	R_HMGCOARr
group40	R_HMGLx
group40	R_HMR_1437
group40	R_HMR_1451
group40	R_HMR_1457
group40	R_HMR_1460
group40	R_HMR_1531
group40	R_HMR_1570
group40	R_HMR_1576
group40	R_HMR_1577
group40	R_HMR_3105
group40	R_HMR_4630
group40	R_IPDDIx
group40	R_LNS14DM
group40	R_LNSTLSr
group40	R_LSTO1r
group40	R_LSTO2r
group40	R_MEVK1x
group40	R_MVLACc
group40	R_P450SCC1m
group40	R_PMEVKx
group40	R_r0170
group40	R_r0575
group40	R_r0780
group40	R_r0781
group40	R_r0783
group40	R_r1134
group40	R_r1135
group40	R_r1146
group40	R_r1380
group40	R_r1381
group40	R_RE2410N
group40	R_RE3129N
group40	R_RE3134C
group40	R_RE3134R
group40	R_RE3180C
group40	R_RE3181C
group40	R_SQLEr
group40	R_SQLSr
group40	R_XOLEST181CEH
group40	R_XOLEST182CEH
group40	R_XOLEST183CEH
group40	R_XOLEST204CEH
group40	R_XOLEST205CEH
group40	R_XOLEST226CEH
group41	R_HMR_7200
group41	R_HMR_7202
group41	R_HMR_7203
group41	R_HMR_7205
group41	R_HMR_7206
group41	R_HMR_7207
group41	R_HMR_7208
group41	R_HMR_7209
group41	R_HMR_7210
group41	R_HMR_7211
group41	R_HMR_7212
group41	R_HMR_7213
group41	R_HMR_7214
group41	R_HMR_7215
group41	R_HMR_7216
group41	R_HMR_7217
group41	R_HMR_7218
group41	R_HMR_7219
group41	R_HMR_7220
group41	R_HMR_7221
group41	R_HMR_7222
group41	R_HMR_7490
group41	R_HMR_7491
group41	R_HMR_7492
group41	R_HMR_7493
group41	R_HMR_7494
group41	R_HMR_7495
group41	R_HMR_7496
group41	R_HMR_7497
group41	R_HMR_7498
group41	R_HMR_7509
group41	R_HMR_7510
group41	R_HMR_7519
group41	R_HMR_7520
group41	R_HMR_7521
group41	R_HMR_7522
group41	R_HMR_7534
group41	R_HMR_7535
group41	R_HMR_7536
group41	R_HMR_7537
group41	R_HMR_7538
group41	R_HMR_7551
group41	R_HMR_7552
group41	R_HMR_7553
group41	R_HMR_7554
group42	R_HMR_7501
group42	R_HMR_7502
group42	R_HMR_7503
group42	R_HMR_7504
group42	R_HMR_7505
group42	R_HMR_7506
group42	R_HMR_7507
group42	R_HMR_7508
group42	R_HMR_7513
group42	R_HMR_7514
group42	R_HMR_7515
group42	R_HMR_7516
group42	R_HMR_7517
group42	R_HMR_7518
group42	R_HMR_7525
group42	R_HMR_7526
group42	R_HMR_7527
group42	R_HMR_7528
group42	R_HMR_7529
group42	R_HMR_7530
group42	R_HMR_7531
group42	R_HMR_7532
group42	R_HMR_7533
group42	R_HMR_7541
group42	R_HMR_7542
group42	R_HMR_7543
group42	R_HMR_7544
group42	R_HMR_7545
group42	R_HMR_7546
group42	R_HMR_7547
group42	R_HMR_7548
group42	R_HMR_7549
group42	R_HMR_7550
group42	R_HMR_7557
group42	R_HMR_7558
group42	R_HMR_7559
group42	R_HMR_7560
group42	R_HMR_7561
group42	R_HMR_7562
group42	R_HMR_7563
group42	R_HMR_7564
group42	R_HMR_7565
group42	R_HMR_7566
group42	R_HMR_7567
group43	R_LAPCOAe
group44	R_DPCOAPPe
group44	R_PAN4PPe
group44	R_PNTKm
group44	R_PPNCL3
group45	R_DKMPPD2
group45	R_DKMPPD3
group45	R_HMR_3875
group45	R_HMR_3877
group45	R_HMR_3879
group45	R_HMR_3881
group45	R_HMR_3912
group45	R_HMR_3917
group45	R_HMR_3919
group45	R_HMR_3920
group45	R_HMR_3922
group45	R_HMR_3928
group45	R_HMR_3995
group45	R_HMR_3996
group45	R_HMR_4072
group45	R_HMR_4189
group45	R_HMR_4302
group45	R_HMR_4323
group45	R_HMR_5381
group45	R_HMR_5385
group45	R_HMR_5386
group45	R_HMR_5387
group45	R_HMR_5388
group45	R_HMR_5389
group45	R_HMR_5390
group45	R_HMR_5391
group45	R_HMR_5418
group45	R_HMR_5419
group45	R_HMR_6515
group45	R_HMR_6518
group45	R_HMR_6519
group45	R_HMR_6520
group45	R_HMR_6523
group45	R_HMR_8062
group45	R_HMR_8066
group45	R_HMR_8067
group45	R_HMR_8068
group45	R_HMR_8069
group45	R_HMR_8641
group45	R_HMR_8682
group45	R_HMR_8683
group45	R_HMR_8684
group45	R_HMR_8685
group45	R_HYPTROXe
group45	R_LHCYSTIN
group45	R_METDECARc
group45	R_METTRANSc
group45	R_r0193
group45	R_SFCYSc
group46	R_BGLUGCHe
group46	R_BGLUTCHLe
group46	R_BGLUTDECHOe
group46	R_GUMDCHAe
group46	R_GUMGCHLe
group46	R_GUMTCHOLe
group46	R_PECDCHe
group46	R_PECGCHLe
group46	R_PECTCHLe
group46	R_PSYGCHe
group46	R_PSYTCHe
group46	R_PSYTDECHe
group47	R_12HTACRhr
group47	R_12HTACRitr
group47	R_12HTACRtep
group47	R_12HTACRtu
group47	R_1331TAALThr
group47	R_1331TACRhr
group47	R_1331TACRteb
group47	R_1331TACRtev
group47	R_13DMThr
group47	R_13DMTitr
group47	R_13DMTtep
group47	R_13DMTtu
group47	R_13HTACRitr
group47	R_14HMDZALThr
group47	R_14HMDZhr
group47	R_14HMDZitr
group47	R_14MDZtev
group47	R_1513DTACRhr
group47	R_1513DTALThr
group47	R_1513TACRitr
group47	R_1513TACRtep
group47	R_1513TACRtu
group47	R_1531TACRhr
group47	R_1531TACRitr
group47	R_1531TACRteb
group47	R_1531TACRtev
group47	R_1531TALThr
group47	R_15DMThr
group47	R_15DMTitr
group47	R_15DMTtep
group47	R_15DMTtu
group47	R_1HIBUP_SGLUhep
group47	R_1HIBUP_Sitr
group47	R_1HIBUP_Sthv
group47	R_1HIBUPGLUC_Sthv
group47	R_1HIBUPGLUitr
group47	R_1HMDGLUChr
group47	R_1HMDGLUCitr
group47	R_1HMDZGLUChc
group47	R_1OHMDZhr
group47	R_1OHMDZitr
group47	R_1OHMDZtep
group47	R_2HATVACIDGLUChr
group47	R_2HATVACIDGLUCitr
group47	R_2HATVACIDGLUCteb
group47	R_2HATVACIDhc
group47	R_2HATVACIDitr
group47	R_2HATVACIDOXDhc
group47	R_2HATVACIDteb
group47	R_2HATVACIDtep
group47	R_2HATVACIDthc
group47	R_2HATVLACGLUChr
group47	R_2HATVLACGLUCitr
group47	R_2HATVLACGLUCteb
group47	R_2HATVLAChc
group47	R_2HATVLACOXDhc
group47	R_2HATVLACteb
group47	R_2HATVLACtep
group47	R_2HATVLACthc
group47	R_2HIBUP_Ritr
group47	R_2HIBUP_Rthv
group47	R_2HIBUP_SGLUhep
group47	R_2HIBUP_Sitr
group47	R_2HIBUP_Sthv
group47	R_2HIBUPGLUC_Sitr
group47	R_2HIBUPGLUC_Sthv
group47	R_31DMThr
group47	R_31DMTitr
group47	R_31DMTtep
group47	R_31DMTtu
group47	R_35DHPVShc
group47	R_35DHPVSitr
group47	R_35DHPVStep
group47	R_35DHPVSthc
group47	R_35DSMVhep
group47	R_35DSMVitr
group47	R_35DSMVteb
group47	R_3HIBUP_Ritr
group47	R_3HIBUP_Rthv
group47	R_3HIBUP_SGLUhep
group47	R_3HIBUP_Sitr
group47	R_3HIBUP_Sthv
group47	R_3HIBUPGLUC_Sitr
group47	R_3HIBUPGLUC_Sthv
group47	R_3HLVSTAChep
group47	R_3HLVSTACtbc
group47	R_3HLVSTitr
group47	R_3HPVSCOAhc
group47	R_3HPVSCOAitm
group47	R_3HPVSCOAitx
group47	R_3HPVShc
group47	R_3HPVSitr
group47	R_3HPVSteb
group47	R_3HPVStep
group47	R_3HPVSTETCOAhcm
group47	R_3HPVSTETCOAhcx
group47	R_3HPVSTETCOAitm
group47	R_3HPVSTETCOAitx
group47	R_3HPVSTEThc
group47	R_3HPVSTETteb
group47	R_3HPVSTETtev
group47	R_3HPVSthc
group47	R_3HSMVACIDhep
group47	R_3HSMVACIDteb
group47	R_3HSMVhep
group47	R_3HSMVitr
group47	R_3ISPVShc
group47	R_3ISPVSitr
group47	R_3ISPVSteb
group47	R_3ISPVStep
group47	R_3ISPVSthc
group47	R_3MEACMPhc
group47	R_3MEACMPitr
group47	R_3OHACMPhr
group47	R_3OHACMPitr
group47	R_3OHACMPtev
group47	R_4BHGLZABCt
group47	R_4BHGLZhr
group47	R_4BHGLZitr
group47	R_4BHGLZtev
group47	R_4HATVACIDhc
group47	R_4HATVACIDitr
group47	R_4HATVACIDOXDhc
group47	R_4HATVACIDteb
group47	R_4HATVACIDtep
group47	R_4HATVACIDthc
group47	R_4HATVLAChc
group47	R_4HATVLACitr
group47	R_4HATVLACOXDhc
group47	R_4HATVLACteb
group47	R_4HATVLACtep
group47	R_4HATVLACthc
group47	R_4HMDGLUCitr
group47	R_4HMDGLUCtev
group47	R_4HMDZGLUChr
group47	R_4OHMDZhr
group47	R_4OHMDZitr
group47	R_4OHMDZtev
group47	R_56DHPVShc
group47	R_56DHPVSitr
group47	R_56DHPVSteb
group47	R_56DHPVStev
group47	R_56EPPVShc
group47	R_56EPPVSitr
group47	R_56EPPVSteb
group47	R_56EPPVStev
group47	R_5OHFVSGLUhc
group47	R_5OHFVSGLUitr
group47	R_5OHFVSGLUtev
group47	R_5OHFVShc
group47	R_5OHFVSitr
group47	R_5OHFVSteb
group47	R_6AHGLZABCt
group47	R_6AHGLZhr
group47	R_6AHGLZitr
group47	R_6AHGLZtev
group47	R_6BHGLZABCt
group47	R_6BHGLZGLCABCt
group47	R_6BHGLZGLChr
group47	R_6BHGLZGLCitr
group47	R_6BHGLZGLCtev
group47	R_6BHGLZhr
group47	R_6BHGLZitr
group47	R_6BHGLZtev
group47	R_6CSMVACIDhep
group47	R_6CSMVACIDteb
group47	R_6CSMVhep
group47	R_6CSMVitr
group47	R_6EPSteb
group47	R_6EPVShc
group47	R_6EPVStep
group47	R_6EPVSthc
group47	R_6HLVSTAChep
group47	R_6HLVSTACIDitr
group47	R_6HLVSTitr
group47	R_6HLVSTthep
group47	R_6HMSMVACIDhep
group47	R_6HMSMVACIDteb
group47	R_6HMSMVhep
group47	R_6HMSMVitr
group47	R_6HSMVACIDhep
group47	R_6HSMVACIDteb
group47	R_6HSMVhep
group47	R_6HSMVitr
group47	R_6MELACAChep
group47	R_6MELVACIDitr
group47	R_6MELVACtbc
group47	R_6MELVSTitr
group47	R_6MELVSTthep
group47	R_6MSMVhep
group47	R_6OHFVSGLUhc
group47	R_6OHFVSGLUitr
group47	R_6OHFVSGLUtev
group47	R_6OHFVShc
group47	R_6OHFVSitr
group47	R_6OHFVSteb
group47	R_7AHGLZABCt
group47	R_7AHGLZhr
group47	R_7AHGLZitr
group47	R_7AHGLZtev
group47	R_7BHGLZABCt
group47	R_7BHGLZGLCABCt
group47	R_7BHGLZGLChr
group47	R_7BHGLZGLCitr
group47	R_7BHGLZGLCtev
group47	R_7BHGLZhr
group47	R_7BHGLZitr
group47	R_7BHGLZtev
group47	R_7HPVShc
group47	R_7HPVSitr
group47	R_7HPVSteb
group47	R_7HPVStev
group47	R_ACMPdt
group47	R_ACMPGLUChr
group47	R_ACMPGLUitr
group47	R_ACMPGLUTdt
group47	R_ACMPGLUtep
group47	R_ACMPGLUthc
group47	R_ACMPGLUTitr
group47	R_ACMPGLUTtep
group47	R_ACMPGLUTthc
group47	R_ACMPGLUTTRsc
group47	R_ACMPitr
group47	R_ACMPShc
group47	R_ACMPthc
group47	R_ACMPtu
group47	R_ALLOP1tu
group47	R_ALLOP2tu
group47	R_ALLOPOXDhep
group47	R_ALLOPtepvb
group47	R_AM19CSALThr
group47	R_AM19CShr
group47	R_AM19CSitr
group47	R_AM19CSteb
group47	R_Am19CStev
group47	R_AM1A4NCShc
group47	R_AM1A4NCSteb
group47	R_AM1ACCShr
group47	R_AM1ACCSitr
group47	R_AM1ACCStev
group47	R_AM1ACShr
group47	R_AM1ACSitr
group47	R_AM1ACSteb
group47	R_AM1ACStep
group47	R_AM1ALCShr
group47	R_AM1ALCSitr
group47	R_AM1ALCSteb
group47	R_AM1ALCStep
group47	R_AM1C4N9CShc
group47	R_AM1C4N9CSteb
group47	R_AM1C9CShr
group47	R_AM1C9CSitr
group47	R_AM1C9CSteb
group47	R_AM1C9CStev
group47	R_AM1CCShr
group47	R_AM1CCSitr
group47	R_AM1CCSteb
group47	R_AM1CCStev
group47	R_AM1CGLChr
group47	R_AM1CGLCitr
group47	R_AM1CGLCteb
group47	R_AM1CSAhr
group47	R_AM1CSAitr
group47	R_Am1CSAteb
group47	R_AM1CSAtep
group47	R_AM4N9CShc
group47	R_AM4N9CShr
group47	R_AM4N9CSitr
group47	R_AM4N9CStev
group47	R_AM4NC9CSteb
group47	R_AM4NCShr
group47	R_AM4NCSitr
group47	R_AM4NCSteb
group47	R_AM4NCStep
group47	R_AM9CSAhr
group47	R_AM9CSAitr
group47	R_AM9CSAteb
group47	R_AM9CSAtep
group47	R_ATVACIDhc
group47	R_ATVACIDhr
group47	R_ATVACIDitr
group47	R_ATVACIDMCTtu
group47	R_ATVACIDOATPtu
group47	R_ATVACIDtdu
group47	R_ATVACIDtu
group47	R_ATVACYLGLUChc
group47	R_ATVETHGLUChc
group47	R_ATVLACGLCURhc
group47	R_ATVLACh2r
group47	R_ATVLAChc
group47	R_ATVLAChr
group47	R_ATVLACitr
group47	R_ATVLACtdhc
group47	R_ATVLACThc
group47	R_ATVLACtu
group47	R_CARBIBUP_SGLUthv
group47	R_CARIBUP_Rthv
group47	R_CARIBUP_SGLUhep
group47	R_CARIBUP_Sitr
group47	R_CARIBUP_Sthv
group47	R_CARIBUPGLU_Sitr
group47	R_CRGLZABCt
group47	R_CRGLZhr
group47	R_CRGLZitr
group47	R_CRGLZtev
group47	R_CRVS1M24hc
group47	R_CRVS1tev
group47	R_CRVS23M24hc
group47	R_CRVSATPthc
group47	R_CRVSATPtu
group47	R_CRVSitr
group47	R_CRVSM1hc
group47	R_CRVSM1hr
group47	R_CRVSM1SPhc
group47	R_CRVSM1teb
group47	R_CRVSM22hc
group47	R_CRVSM22itr
group47	R_CRVSM23hc
group47	R_CRVSM23hr
group47	R_CRVSM23teb
group47	R_CRVSM23tev
group47	R_CRVSM24itr
group47	R_CRVSM24teb
group47	R_CRVSM24tev
group47	R_CRVSM31hc
group47	R_CRVSM31itr
group47	R_CRVSthc
group47	R_CRVStu
group47	R_CSAitr
group47	R_CSASULPhc
group47	R_CSASULPteb
group47	R_CSASULPtev
group47	R_CSAtd
group47	R_CSAtu
group47	R_CVM1GLUChc
group47	R_CVM23GLUChc
group47	R_CYSACMPAChc
group47	R_CYSACMPitr
group47	R_CYSAMPtev
group47	R_DELACCRVSM23hc
group47	R_DEOXFVShc
group47	R_DEOXFVSitx
group47	R_DEOXFVStev
group47	R_DESFVShc
group47	R_DESFVSitr
group47	R_DESFVSteb
group47	R_DHGLZABCt
group47	R_DHGLZhc
group47	R_DHGLZtev
group47	R_DSPVShc
group47	R_DSPVSitr
group47	R_DSPVSteb
group47	R_DSPVStev
group47	R_EPOXTAChr
group47	R_EPOXTACitr
group47	R_EPOXTACteb
group47	R_EPOXTACtev
group47	R_FVSCOAhc
group47	R_FVSCOAitx
group47	R_FVSGLUChc
group47	R_FVShc
group47	R_FVSitr
group47	R_FVSitx
group47	R_FVSteb
group47	R_FVStep
group47	R_FVSTETGLUhc
group47	R_FVSTETGLUitr
group47	R_FVSTETGLUtev
group47	R_FVSTETitr
group47	R_FVSTETtev
group47	R_FVStu
group47	R_GLC3MEACPhr
group47	R_GLC3MEACPitr
group47	R_GLC3MEACPtev
group47	R_GLYitr
group47	R_GLZABCteb
group47	R_GLZitr
group47	R_GLZtd
group47	R_GTACMPhr
group47	R_GTACMPitr
group47	R_GTACMPtev
group47	R_H2O2itr
group47	R_IBUP_RASCL1hep
group47	R_IBUP_RCYP2hep
group47	R_IBUP_RCYP3hep
group47	R_IBUP_RCYPCARhep
group47	R_IBUP_Ritr
group47	R_IBUP_Rshep
group47	R_IBUP_Rtdhep
group47	R_IBUP_Rtdu
group47	R_IBUP_SACOT2
group47	R_IBUP_SCONJhep
group47	R_IBUP_SCYP1hep
group47	R_IBUP_SCYP2hep
group47	R_IBUP_SCYP3hep
group47	R_IBUP_SCYPCARhep
group47	R_IBUP_Sitr
group47	R_IBUP_Stbc
group47	R_IBUP_Stdhep
group47	R_IBUP_Stdu
group47	R_IBUPGLUCitr
group47	R_IBUPGLUCtchep
group47	R_IBUPGLUCtpvb
group47	R_IBUPGT_HEP
group47	R_ISOLVSTAChep
group47	R_ISOLVSTtbc
group47	R_LST4EXPhr
group47	R_LST4EXPitr
group47	R_LST4EXPTDhc
group47	R_LST4EXPthc
group47	R_LSTN1GLUChr
group47	R_LSTN1GLUCitr
group47	R_LSTN1GLUCtev
group47	R_LSTNitr
group47	R_LSTNM1hr
group47	R_LSTNM1itr
group47	R_LSTNM1tev
group47	R_LSTNM2hr
group47	R_LSTNM2itr
group47	R_LSTNM2tev
group47	R_LSTNM4hr
group47	R_LSTNM4itr
group47	R_LSTNM4tev
group47	R_LSTNM5hr
group47	R_LSTNM5itr
group47	R_LSTNM5tev
group47	R_LSTNM7hr
group47	R_LSTNM7itr
group47	R_LSTNM7TDhc
group47	R_LSTNM7thc
group47	R_LSTNRATt
