geneID	reactionID
ENSG00000221968	R_HMR_2472
ENSG00000012660	R_HMR_2475
ENSG00000066322	R_HMR_2475
ENSG00000118402	R_HMR_2475
ENSG00000119915	R_HMR_2475
ENSG00000164181	R_HMR_2475
ENSG00000170522	R_HMR_2475
ENSG00000197977	R_HMR_2475
ENSG00000149084	R_HMR_2478
ENSG00000074696	R_HMR_2480
ENSG00000146066	R_HMR_2480
ENSG00000165996	R_HMR_2480
ENSG00000188921	R_HMR_2480
ENSG00000206527	R_HMR_2480
ENSG00000099797	R_HMR_2482
ENSG00000205678	R_HMR_2482
ENSG00000134824	R_HMR_2484
ENSG00000149485	R_HMR_2484
ENSG00000221968	R_HMR_2484
ENSG00000012660	R_HMR_2486
ENSG00000066322	R_HMR_2486
ENSG00000118402	R_HMR_2486
ENSG00000119915	R_HMR_2486
ENSG00000164181	R_HMR_2486
ENSG00000170522	R_HMR_2486
ENSG00000197977	R_HMR_2486
ENSG00000149084	R_HMR_2489
ENSG00000074696	R_HMR_2491
ENSG00000146066	R_HMR_2491
ENSG00000165996	R_HMR_2491
ENSG00000188921	R_HMR_2491
ENSG00000206527	R_HMR_2491
ENSG00000099797	R_HMR_2493
ENSG00000205678	R_HMR_2493
ENSG00000012660	R_HMR_2497
ENSG00000066322	R_HMR_2497
ENSG00000118402	R_HMR_2497
ENSG00000119915	R_HMR_2497
ENSG00000164181	R_HMR_2497
ENSG00000170522	R_HMR_2497
ENSG00000197977	R_HMR_2497
ENSG00000149084	R_HMR_2499
ENSG00000074696	R_HMR_2501
ENSG00000146066	R_HMR_2501
ENSG00000165996	R_HMR_2501
ENSG00000188921	R_HMR_2501
ENSG00000206527	R_HMR_2501
ENSG00000099797	R_HMR_2503
ENSG00000205678	R_HMR_2503
ENSG00000134824	R_HMR_2505
ENSG00000149485	R_HMR_2505
ENSG00000221968	R_HMR_2505
ENSG00000087008	R_HMR_2510
ENSG00000161533	R_HMR_2510
ENSG00000084754	R_HMR_2511
ENSG00000113790	R_HMR_2511
ENSG00000167969	R_HMR_2511
ENSG00000198721	R_HMR_2511
ENSG00000060971	R_HMR_2512
ENSG00000113790	R_HMR_2512
ENSG00000133835	R_HMR_2512
ENSG00000060971	R_HMR_2513
ENSG00000167306	R_HMR_2513
ENSG00000012660	R_HMR_2515
ENSG00000066322	R_HMR_2515
ENSG00000118402	R_HMR_2515
ENSG00000119915	R_HMR_2515
ENSG00000164181	R_HMR_2515
ENSG00000170522	R_HMR_2515
ENSG00000197977	R_HMR_2515
ENSG00000149084	R_HMR_2516
ENSG00000074696	R_HMR_2518
ENSG00000146066	R_HMR_2518
ENSG00000165996	R_HMR_2518
ENSG00000188921	R_HMR_2518
ENSG00000206527	R_HMR_2518
ENSG00000099797	R_HMR_2520
ENSG00000205678	R_HMR_2520
ENSG00000012660	R_HMR_2522
ENSG00000066322	R_HMR_2522
ENSG00000118402	R_HMR_2522
ENSG00000119915	R_HMR_2522
ENSG00000164181	R_HMR_2522
ENSG00000170522	R_HMR_2522
ENSG00000197977	R_HMR_2522
ENSG00000149084	R_HMR_2524
ENSG00000074696	R_HMR_2526
ENSG00000146066	R_HMR_2526
ENSG00000165996	R_HMR_2526
ENSG00000188921	R_HMR_2526
ENSG00000206527	R_HMR_2526
ENSG00000099797	R_HMR_2528
ENSG00000205678	R_HMR_2528
ENSG00000012660	R_HMR_2530
ENSG00000066322	R_HMR_2530
ENSG00000118402	R_HMR_2530
ENSG00000119915	R_HMR_2530
ENSG00000164181	R_HMR_2530
ENSG00000170522	R_HMR_2530
ENSG00000197977	R_HMR_2530
ENSG00000149084	R_HMR_2533
ENSG00000074696	R_HMR_2535
ENSG00000146066	R_HMR_2535
ENSG00000165996	R_HMR_2535
ENSG00000188921	R_HMR_2535
ENSG00000206527	R_HMR_2535
ENSG00000099797	R_HMR_2537
ENSG00000205678	R_HMR_2537
ENSG00000012660	R_HMR_2540
ENSG00000066322	R_HMR_2540
ENSG00000118402	R_HMR_2540
ENSG00000119915	R_HMR_2540
ENSG00000164181	R_HMR_2540
ENSG00000170522	R_HMR_2540
ENSG00000197977	R_HMR_2540
ENSG00000149084	R_HMR_2541
ENSG00000074696	R_HMR_2542
ENSG00000146066	R_HMR_2542
ENSG00000165996	R_HMR_2542
ENSG00000188921	R_HMR_2542
ENSG00000206527	R_HMR_2542
ENSG00000099797	R_HMR_2543
ENSG00000205678	R_HMR_2543
ENSG00000012779	R_HMR_2544
ENSG00000157326	R_HMR_2546
ENSG00000159228	R_HMR_2546
ENSG00000159231	R_HMR_2546
ENSG00000157326	R_HMR_2548
ENSG00000159228	R_HMR_2548
ENSG00000159231	R_HMR_2548
ENSG00000111144	R_HMR_2551
ENSG00000213316	R_HMR_2552
ENSG00000171903	R_HMR_2553
ENSG00000171954	R_HMR_2553
ENSG00000186115	R_HMR_2553
ENSG00000186526	R_HMR_2553
ENSG00000186529	R_HMR_2553
ENSG00000171903	R_HMR_2555
ENSG00000171954	R_HMR_2555
ENSG00000186115	R_HMR_2555
ENSG00000186526	R_HMR_2555
ENSG00000186529	R_HMR_2555
ENSG00000099998	R_HMR_2556
ENSG00000100031	R_HMR_2556
ENSG00000100121	R_HMR_2556
ENSG00000131067	R_HMR_2556
ENSG00000133475	R_HMR_2556
ENSG00000167741	R_HMR_2556
ENSG00000274252	R_HMR_2556
ENSG00000073756	R_HMR_2557
ENSG00000095303	R_HMR_2557
ENSG00000012779	R_HMR_2561
ENSG00000120915	R_HMR_2562
ENSG00000143819	R_HMR_2562
ENSG00000120915	R_HMR_2563
ENSG00000143819	R_HMR_2563
ENSG00000012779	R_HMR_2565
ENSG00000073756	R_HMR_2566
ENSG00000095303	R_HMR_2566
ENSG00000012779	R_HMR_2568
ENSG00000073756	R_HMR_2570
ENSG00000095303	R_HMR_2570
ENSG00000012779	R_HMR_2572
ENSG00000120915	R_HMR_2573
ENSG00000143819	R_HMR_2573
ENSG00000120915	R_HMR_2574
ENSG00000143819	R_HMR_2574
ENSG00000073756	R_HMR_2576
ENSG00000095303	R_HMR_2576
ENSG00000012779	R_HMR_2578
ENSG00000120915	R_HMR_2579
ENSG00000143819	R_HMR_2579
ENSG00000120915	R_HMR_2580
ENSG00000143819	R_HMR_2580
ENSG00000073756	R_HMR_2581
ENSG00000095303	R_HMR_2581
ENSG00000105254	R_HMR_2581
ENSG00000073756	R_HMR_2582
ENSG00000095303	R_HMR_2582
ENSG00000105254	R_HMR_2582
ENSG00000110958	R_HMR_2583
ENSG00000148334	R_HMR_2583
ENSG00000148344	R_HMR_2583
ENSG00000110958	R_HMR_2584
ENSG00000148334	R_HMR_2584
ENSG00000148344	R_HMR_2584
ENSG00000012779	R_HMR_2586
ENSG00000012779	R_HMR_2588
ENSG00000134824	R_HMR_2368
ENSG00000149485	R_HMR_2368
ENSG00000221968	R_HMR_2368
ENSG00000012660	R_HMR_2371
ENSG00000066322	R_HMR_2371
ENSG00000118402	R_HMR_2371
ENSG00000119915	R_HMR_2371
ENSG00000164181	R_HMR_2371
ENSG00000170522	R_HMR_2371
ENSG00000197977	R_HMR_2371
ENSG00000099797	R_HMR_2378
ENSG00000205678	R_HMR_2378
ENSG00000134824	R_HMR_2380
ENSG00000149485	R_HMR_2380
ENSG00000221968	R_HMR_2380
ENSG00000012660	R_HMR_2383
ENSG00000066322	R_HMR_2383
ENSG00000118402	R_HMR_2383
ENSG00000119915	R_HMR_2383
ENSG00000164181	R_HMR_2383
ENSG00000170522	R_HMR_2383
ENSG00000197977	R_HMR_2383
ENSG00000149084	R_HMR_2387
ENSG00000074696	R_HMR_2389
ENSG00000146066	R_HMR_2389
ENSG00000165996	R_HMR_2389
ENSG00000188921	R_HMR_2389
ENSG00000206527	R_HMR_2389
ENSG00000012660	R_HMR_2395
ENSG00000066322	R_HMR_2395
ENSG00000118402	R_HMR_2395
ENSG00000119915	R_HMR_2395
ENSG00000164181	R_HMR_2395
ENSG00000170522	R_HMR_2395
ENSG00000197977	R_HMR_2395
ENSG00000149084	R_HMR_2397
ENSG00000074696	R_HMR_2399
ENSG00000146066	R_HMR_2399
ENSG00000165996	R_HMR_2399
ENSG00000188921	R_HMR_2399
ENSG00000206527	R_HMR_2399
ENSG00000099797	R_HMR_2401
ENSG00000205678	R_HMR_2401
ENSG00000087008	R_HMR_2408
ENSG00000161533	R_HMR_2408
ENSG00000084754	R_HMR_2409
ENSG00000113790	R_HMR_2409
ENSG00000167969	R_HMR_2409
ENSG00000198721	R_HMR_2409
ENSG00000060971	R_HMR_2410
ENSG00000113790	R_HMR_2410
ENSG00000133835	R_HMR_2410
ENSG00000060971	R_HMR_2411
ENSG00000167306	R_HMR_2411
ENSG00000012660	R_HMR_2415
ENSG00000066322	R_HMR_2415
ENSG00000118402	R_HMR_2415
ENSG00000119915	R_HMR_2415
ENSG00000164181	R_HMR_2415
ENSG00000170522	R_HMR_2415
ENSG00000197977	R_HMR_2415
ENSG00000149084	R_HMR_2417
ENSG00000074696	R_HMR_2419
ENSG00000146066	R_HMR_2419
ENSG00000165996	R_HMR_2419
ENSG00000188921	R_HMR_2419
ENSG00000206527	R_HMR_2419
ENSG00000099797	R_HMR_2421
ENSG00000205678	R_HMR_2421
ENSG00000012660	R_HMR_2423
ENSG00000066322	R_HMR_2423
ENSG00000118402	R_HMR_2423
ENSG00000119915	R_HMR_2423
ENSG00000164181	R_HMR_2423
ENSG00000170522	R_HMR_2423
ENSG00000197977	R_HMR_2423
ENSG00000149084	R_HMR_2426
ENSG00000074696	R_HMR_2428
ENSG00000146066	R_HMR_2428
ENSG00000165996	R_HMR_2428
ENSG00000188921	R_HMR_2428
ENSG00000206527	R_HMR_2428
ENSG00000099797	R_HMR_2430
ENSG00000205678	R_HMR_2430
ENSG00000012660	R_HMR_2433
ENSG00000066322	R_HMR_2433
ENSG00000118402	R_HMR_2433
ENSG00000119915	R_HMR_2433
ENSG00000164181	R_HMR_2433
ENSG00000170522	R_HMR_2433
ENSG00000197977	R_HMR_2433
ENSG00000149084	R_HMR_2434
ENSG00000074696	R_HMR_2435
ENSG00000146066	R_HMR_2435
ENSG00000165996	R_HMR_2435
ENSG00000188921	R_HMR_2435
ENSG00000206527	R_HMR_2435
ENSG00000099797	R_HMR_2436
ENSG00000205678	R_HMR_2436
ENSG00000072778	R_HMR_3444
ENSG00000115361	R_HMR_3444
ENSG00000117054	R_HMR_3444
ENSG00000177646	R_HMR_3444
ENSG00000167969	R_HMR_3445
ENSG00000198721	R_HMR_3445
ENSG00000104325	R_HMR_3446
ENSG00000242612	R_HMR_3446
ENSG00000104823	R_HMR_3447
ENSG00000167969	R_HMR_3447
ENSG00000198721	R_HMR_3447
ENSG00000072778	R_HMR_3448
ENSG00000115361	R_HMR_3448
ENSG00000117054	R_HMR_3448
ENSG00000177646	R_HMR_3448
ENSG00000084754	R_HMR_3449
ENSG00000113790	R_HMR_3449
ENSG00000127884	R_HMR_3449
ENSG00000072506	R_HMR_3450
ENSG00000084754	R_HMR_3450
ENSG00000138796	R_HMR_3450
ENSG00000072778	R_HMR_3452
ENSG00000115361	R_HMR_3452
ENSG00000117054	R_HMR_3452
ENSG00000177646	R_HMR_3452
ENSG00000084754	R_HMR_3453
ENSG00000113790	R_HMR_3453
ENSG00000127884	R_HMR_3453
ENSG00000072506	R_HMR_3454
ENSG00000084754	R_HMR_3454
ENSG00000138796	R_HMR_3454
ENSG00000084754	R_HMR_3455
ENSG00000138029	R_HMR_3455
ENSG00000167315	R_HMR_3455
ENSG00000072778	R_HMR_3456
ENSG00000115361	R_HMR_3456
ENSG00000117054	R_HMR_3456
ENSG00000177646	R_HMR_3456
ENSG00000104325	R_HMR_3457
ENSG00000242612	R_HMR_3457
ENSG00000167969	R_HMR_3458
ENSG00000198721	R_HMR_3458
ENSG00000087008	R_HMR_3459
ENSG00000161533	R_HMR_3459
ENSG00000084754	R_HMR_3460
ENSG00000113790	R_HMR_3460
ENSG00000167969	R_HMR_3460
ENSG00000198721	R_HMR_3460
ENSG00000104325	R_HMR_3461
ENSG00000242612	R_HMR_3461
ENSG00000084754	R_HMR_3462
ENSG00000113790	R_HMR_3462
ENSG00000167969	R_HMR_3462
ENSG00000198721	R_HMR_3462
ENSG00000084754	R_HMR_3463
ENSG00000113790	R_HMR_3463
ENSG00000167969	R_HMR_3463
ENSG00000198721	R_HMR_3463
ENSG00000060971	R_HMR_3464
ENSG00000113790	R_HMR_3464
ENSG00000133835	R_HMR_3464
ENSG00000087008	R_HMR_3466
ENSG00000161533	R_HMR_3466
ENSG00000084754	R_HMR_3467
ENSG00000113790	R_HMR_3467
ENSG00000167969	R_HMR_3467
ENSG00000198721	R_HMR_3467
ENSG00000060971	R_HMR_3468
ENSG00000113790	R_HMR_3468
ENSG00000133835	R_HMR_3468
ENSG00000060971	R_HMR_3469
ENSG00000167306	R_HMR_3469
ENSG00000087008	R_HMR_3470
ENSG00000161533	R_HMR_3470
ENSG00000104325	R_HMR_3471
ENSG00000242612	R_HMR_3471
ENSG00000084754	R_HMR_3472
ENSG00000113790	R_HMR_3472
ENSG00000167969	R_HMR_3472
ENSG00000198721	R_HMR_3472
ENSG00000021461	R_HMR_0931
ENSG00000100197	R_HMR_0931
ENSG00000106258	R_HMR_0931
ENSG00000108242	R_HMR_0931
ENSG00000130649	R_HMR_0931
ENSG00000134716	R_HMR_0931
ENSG00000137869	R_HMR_0931
ENSG00000138061	R_HMR_0931
ENSG00000138109	R_HMR_0931
ENSG00000138115	R_HMR_0931
ENSG00000140465	R_HMR_0931
ENSG00000140505	R_HMR_0931
ENSG00000142973	R_HMR_0931
ENSG00000155016	R_HMR_0931
ENSG00000160868	R_HMR_0931
ENSG00000160870	R_HMR_0931
ENSG00000165841	R_HMR_0931
ENSG00000167600	R_HMR_0931
ENSG00000171903	R_HMR_0931
ENSG00000186160	R_HMR_0931
ENSG00000186204	R_HMR_0931
ENSG00000186377	R_HMR_0931
ENSG00000186526	R_HMR_0931
ENSG00000197408	R_HMR_0931
ENSG00000197446	R_HMR_0931
ENSG00000197838	R_HMR_0931
ENSG00000198077	R_HMR_0931
ENSG00000255974	R_HMR_0931
ENSG00000282301	R_HMR_0931
ENSG00000021461	R_HMR_0932
ENSG00000100197	R_HMR_0932
ENSG00000106258	R_HMR_0932
ENSG00000108242	R_HMR_0932
ENSG00000130649	R_HMR_0932
ENSG00000134716	R_HMR_0932
ENSG00000137869	R_HMR_0932
ENSG00000138061	R_HMR_0932
ENSG00000138109	R_HMR_0932
ENSG00000138115	R_HMR_0932
ENSG00000140465	R_HMR_0932
ENSG00000140505	R_HMR_0932
ENSG00000142973	R_HMR_0932
ENSG00000155016	R_HMR_0932
ENSG00000160868	R_HMR_0932
ENSG00000160870	R_HMR_0932
ENSG00000165841	R_HMR_0932
ENSG00000167600	R_HMR_0932
ENSG00000171903	R_HMR_0932
ENSG00000186160	R_HMR_0932
ENSG00000186204	R_HMR_0932
ENSG00000186377	R_HMR_0932
ENSG00000186526	R_HMR_0932
ENSG00000197408	R_HMR_0932
ENSG00000197446	R_HMR_0932
ENSG00000197838	R_HMR_0932
ENSG00000198077	R_HMR_0932
ENSG00000255974	R_HMR_0932
ENSG00000282301	R_HMR_0932
ENSG00000021461	R_HMR_0933
ENSG00000100197	R_HMR_0933
ENSG00000106258	R_HMR_0933
ENSG00000108242	R_HMR_0933
ENSG00000130649	R_HMR_0933
ENSG00000134716	R_HMR_0933
ENSG00000137869	R_HMR_0933
ENSG00000138061	R_HMR_0933
ENSG00000138109	R_HMR_0933
ENSG00000138115	R_HMR_0933
ENSG00000140465	R_HMR_0933
ENSG00000140505	R_HMR_0933
ENSG00000142973	R_HMR_0933
ENSG00000155016	R_HMR_0933
ENSG00000160868	R_HMR_0933
ENSG00000160870	R_HMR_0933
ENSG00000165841	R_HMR_0933
ENSG00000167600	R_HMR_0933
ENSG00000171903	R_HMR_0933
ENSG00000186160	R_HMR_0933
ENSG00000186204	R_HMR_0933
ENSG00000186377	R_HMR_0933
ENSG00000186526	R_HMR_0933
ENSG00000197408	R_HMR_0933
ENSG00000197446	R_HMR_0933
ENSG00000197838	R_HMR_0933
ENSG00000198077	R_HMR_0933
ENSG00000255974	R_HMR_0933
ENSG00000282301	R_HMR_0933
ENSG00000021461	R_HMR_0934
ENSG00000100197	R_HMR_0934
ENSG00000106258	R_HMR_0934
ENSG00000108242	R_HMR_0934
ENSG00000130649	R_HMR_0934
ENSG00000134716	R_HMR_0934
ENSG00000137869	R_HMR_0934
ENSG00000138061	R_HMR_0934
ENSG00000138109	R_HMR_0934
ENSG00000138115	R_HMR_0934
ENSG00000140465	R_HMR_0934
ENSG00000140505	R_HMR_0934
ENSG00000142973	R_HMR_0934
ENSG00000155016	R_HMR_0934
ENSG00000160868	R_HMR_0934
ENSG00000160870	R_HMR_0934
ENSG00000165841	R_HMR_0934
ENSG00000167600	R_HMR_0934
ENSG00000171903	R_HMR_0934
ENSG00000186160	R_HMR_0934
ENSG00000186204	R_HMR_0934
ENSG00000186377	R_HMR_0934
ENSG00000186526	R_HMR_0934
ENSG00000197408	R_HMR_0934
ENSG00000197446	R_HMR_0934
ENSG00000197838	R_HMR_0934
ENSG00000198077	R_HMR_0934
ENSG00000255974	R_HMR_0934
ENSG00000282301	R_HMR_0934
ENSG00000021461	R_HMR_0935
ENSG00000100197	R_HMR_0935
ENSG00000106258	R_HMR_0935
ENSG00000108242	R_HMR_0935
ENSG00000130649	R_HMR_0935
ENSG00000134716	R_HMR_0935
ENSG00000137869	R_HMR_0935
ENSG00000138061	R_HMR_0935
ENSG00000138109	R_HMR_0935
ENSG00000138115	R_HMR_0935
ENSG00000140465	R_HMR_0935
ENSG00000140505	R_HMR_0935
ENSG00000142973	R_HMR_0935
ENSG00000155016	R_HMR_0935
ENSG00000160868	R_HMR_0935
ENSG00000160870	R_HMR_0935
ENSG00000165841	R_HMR_0935
ENSG00000167600	R_HMR_0935
ENSG00000171903	R_HMR_0935
ENSG00000186160	R_HMR_0935
ENSG00000186204	R_HMR_0935
ENSG00000186377	R_HMR_0935
ENSG00000186526	R_HMR_0935
ENSG00000197408	R_HMR_0935
ENSG00000197446	R_HMR_0935
ENSG00000197838	R_HMR_0935
ENSG00000198077	R_HMR_0935
ENSG00000255974	R_HMR_0935
ENSG00000282301	R_HMR_0935
ENSG00000021461	R_HMR_0936
ENSG00000100197	R_HMR_0936
ENSG00000106258	R_HMR_0936
ENSG00000108242	R_HMR_0936
ENSG00000130649	R_HMR_0936
ENSG00000134716	R_HMR_0936
ENSG00000137869	R_HMR_0936
ENSG00000138061	R_HMR_0936
ENSG00000138109	R_HMR_0936
ENSG00000138115	R_HMR_0936
ENSG00000140465	R_HMR_0936
ENSG00000140505	R_HMR_0936
ENSG00000142973	R_HMR_0936
ENSG00000155016	R_HMR_0936
ENSG00000160868	R_HMR_0936
ENSG00000160870	R_HMR_0936
ENSG00000165841	R_HMR_0936
ENSG00000167600	R_HMR_0936
ENSG00000171903	R_HMR_0936
ENSG00000186160	R_HMR_0936
ENSG00000186204	R_HMR_0936
ENSG00000186377	R_HMR_0936
ENSG00000186526	R_HMR_0936
ENSG00000197408	R_HMR_0936
ENSG00000197446	R_HMR_0936
ENSG00000197838	R_HMR_0936
ENSG00000198077	R_HMR_0936
ENSG00000255974	R_HMR_0936
ENSG00000282301	R_HMR_0936
ENSG00000021461	R_HMR_0937
ENSG00000100197	R_HMR_0937
ENSG00000106258	R_HMR_0937
ENSG00000108242	R_HMR_0937
ENSG00000130649	R_HMR_0937
ENSG00000134716	R_HMR_0937
ENSG00000137869	R_HMR_0937
ENSG00000138061	R_HMR_0937
ENSG00000138109	R_HMR_0937
ENSG00000138115	R_HMR_0937
ENSG00000140465	R_HMR_0937
ENSG00000140505	R_HMR_0937
ENSG00000142973	R_HMR_0937
ENSG00000155016	R_HMR_0937
ENSG00000160868	R_HMR_0937
ENSG00000160870	R_HMR_0937
ENSG00000165841	R_HMR_0937
ENSG00000167600	R_HMR_0937
ENSG00000171903	R_HMR_0937
ENSG00000186160	R_HMR_0937
ENSG00000186204	R_HMR_0937
ENSG00000186377	R_HMR_0937
ENSG00000186526	R_HMR_0937
ENSG00000197408	R_HMR_0937
ENSG00000197446	R_HMR_0937
ENSG00000197838	R_HMR_0937
ENSG00000198077	R_HMR_0937
ENSG00000255974	R_HMR_0937
ENSG00000021461	R_HMR_0938
ENSG00000100197	R_HMR_0938
ENSG00000106258	R_HMR_0938
ENSG00000108242	R_HMR_0938
ENSG00000130649	R_HMR_0938
ENSG00000134716	R_HMR_0938
ENSG00000137869	R_HMR_0938
ENSG00000138061	R_HMR_0938
ENSG00000138109	R_HMR_0938
ENSG00000138115	R_HMR_0938
ENSG00000140465	R_HMR_0938
ENSG00000140505	R_HMR_0938
ENSG00000142973	R_HMR_0938
ENSG00000155016	R_HMR_0938
ENSG00000160868	R_HMR_0938
ENSG00000160870	R_HMR_0938
ENSG00000165841	R_HMR_0938
ENSG00000167600	R_HMR_0938
ENSG00000171903	R_HMR_0938
ENSG00000186160	R_HMR_0938
ENSG00000186204	R_HMR_0938
ENSG00000186377	R_HMR_0938
ENSG00000186526	R_HMR_0938
ENSG00000197408	R_HMR_0938
ENSG00000197446	R_HMR_0938
ENSG00000197838	R_HMR_0938
ENSG00000198077	R_HMR_0938
ENSG00000255974	R_HMR_0938
ENSG00000282301	R_HMR_0938
ENSG00000021461	R_HMR_0939
ENSG00000100197	R_HMR_0939
ENSG00000106258	R_HMR_0939
ENSG00000108242	R_HMR_0939
ENSG00000130649	R_HMR_0939
ENSG00000134716	R_HMR_0939
ENSG00000137869	R_HMR_0939
ENSG00000138061	R_HMR_0939
ENSG00000138109	R_HMR_0939
ENSG00000138115	R_HMR_0939
ENSG00000140465	R_HMR_0939
ENSG00000140505	R_HMR_0939
ENSG00000142973	R_HMR_0939
ENSG00000155016	R_HMR_0939
ENSG00000160868	R_HMR_0939
ENSG00000160870	R_HMR_0939
ENSG00000165841	R_HMR_0939
ENSG00000167600	R_HMR_0939
ENSG00000171903	R_HMR_0939
ENSG00000186160	R_HMR_0939
ENSG00000186204	R_HMR_0939
ENSG00000186377	R_HMR_0939
ENSG00000186526	R_HMR_0939
ENSG00000197408	R_HMR_0939
ENSG00000197446	R_HMR_0939
ENSG00000197838	R_HMR_0939
ENSG00000198077	R_HMR_0939
ENSG00000255974	R_HMR_0939
ENSG00000282301	R_HMR_0939
ENSG00000021461	R_HMR_0940
ENSG00000100197	R_HMR_0940
ENSG00000106258	R_HMR_0940
ENSG00000108242	R_HMR_0940
ENSG00000130649	R_HMR_0940
ENSG00000134716	R_HMR_0940
ENSG00000137869	R_HMR_0940
ENSG00000138061	R_HMR_0940
ENSG00000138109	R_HMR_0940
ENSG00000138115	R_HMR_0940
ENSG00000140465	R_HMR_0940
ENSG00000140505	R_HMR_0940
ENSG00000142973	R_HMR_0940
ENSG00000155016	R_HMR_0940
ENSG00000160868	R_HMR_0940
ENSG00000160870	R_HMR_0940
ENSG00000165841	R_HMR_0940
ENSG00000167600	R_HMR_0940
ENSG00000171903	R_HMR_0940
ENSG00000186160	R_HMR_0940
ENSG00000186204	R_HMR_0940
ENSG00000186377	R_HMR_0940
ENSG00000186526	R_HMR_0940
ENSG00000197408	R_HMR_0940
ENSG00000197446	R_HMR_0940
ENSG00000197838	R_HMR_0940
ENSG00000198077	R_HMR_0940
ENSG00000255974	R_HMR_0940
ENSG00000162365	R_HMR_0941
ENSG00000187048	R_HMR_0941
ENSG00000021461	R_HMR_0942
ENSG00000100197	R_HMR_0942
ENSG00000106258	R_HMR_0942
ENSG00000108242	R_HMR_0942
ENSG00000130649	R_HMR_0942
ENSG00000134716	R_HMR_0942
ENSG00000137869	R_HMR_0942
ENSG00000138061	R_HMR_0942
ENSG00000138109	R_HMR_0942
ENSG00000138115	R_HMR_0942
ENSG00000140465	R_HMR_0942
ENSG00000140505	R_HMR_0942
ENSG00000142973	R_HMR_0942
ENSG00000155016	R_HMR_0942
ENSG00000160868	R_HMR_0942
ENSG00000160870	R_HMR_0942
ENSG00000165841	R_HMR_0942
ENSG00000167600	R_HMR_0942
ENSG00000171903	R_HMR_0942
ENSG00000186160	R_HMR_0942
ENSG00000186204	R_HMR_0942
ENSG00000186377	R_HMR_0942
ENSG00000186526	R_HMR_0942
ENSG00000197408	R_HMR_0942
ENSG00000197446	R_HMR_0942
ENSG00000197838	R_HMR_0942
ENSG00000198077	R_HMR_0942
ENSG00000255974	R_HMR_0942
ENSG00000021461	R_HMR_0943
ENSG00000100197	R_HMR_0943
ENSG00000106258	R_HMR_0943
ENSG00000108242	R_HMR_0943
ENSG00000130649	R_HMR_0943
ENSG00000134716	R_HMR_0943
ENSG00000137869	R_HMR_0943
ENSG00000138061	R_HMR_0943
ENSG00000138109	R_HMR_0943
ENSG00000138115	R_HMR_0943
ENSG00000140465	R_HMR_0943
ENSG00000140505	R_HMR_0943
ENSG00000142973	R_HMR_0943
ENSG00000155016	R_HMR_0943
ENSG00000160868	R_HMR_0943
ENSG00000160870	R_HMR_0943
ENSG00000165841	R_HMR_0943
ENSG00000167600	R_HMR_0943
ENSG00000171903	R_HMR_0943
ENSG00000186160	R_HMR_0943
ENSG00000186204	R_HMR_0943
ENSG00000186377	R_HMR_0943
ENSG00000186526	R_HMR_0943
ENSG00000197408	R_HMR_0943
ENSG00000197446	R_HMR_0943
ENSG00000197838	R_HMR_0943
ENSG00000198077	R_HMR_0943
ENSG00000255974	R_HMR_0943
ENSG00000282301	R_HMR_0943
ENSG00000021461	R_HMR_0944
ENSG00000100197	R_HMR_0944
ENSG00000106258	R_HMR_0944
ENSG00000108242	R_HMR_0944
ENSG00000130649	R_HMR_0944
ENSG00000134716	R_HMR_0944
ENSG00000137869	R_HMR_0944
ENSG00000138061	R_HMR_0944
ENSG00000138109	R_HMR_0944
ENSG00000138115	R_HMR_0944
ENSG00000140465	R_HMR_0944
ENSG00000140505	R_HMR_0944
ENSG00000142973	R_HMR_0944
ENSG00000155016	R_HMR_0944
ENSG00000160868	R_HMR_0944
ENSG00000160870	R_HMR_0944
ENSG00000165841	R_HMR_0944
ENSG00000167600	R_HMR_0944
ENSG00000171903	R_HMR_0944
ENSG00000186160	R_HMR_0944
ENSG00000186204	R_HMR_0944
ENSG00000186377	R_HMR_0944
ENSG00000186526	R_HMR_0944
ENSG00000197408	R_HMR_0944
ENSG00000197446	R_HMR_0944
ENSG00000197838	R_HMR_0944
ENSG00000198077	R_HMR_0944
ENSG00000255974	R_HMR_0944
ENSG00000282301	R_HMR_0944
ENSG00000120915	R_HMR_0945
ENSG00000143819	R_HMR_0945
ENSG00000021461	R_HMR_0946
ENSG00000100197	R_HMR_0946
ENSG00000106258	R_HMR_0946
ENSG00000108242	R_HMR_0946
ENSG00000130649	R_HMR_0946
ENSG00000134716	R_HMR_0946
ENSG00000137869	R_HMR_0946
ENSG00000138061	R_HMR_0946
ENSG00000138109	R_HMR_0946
ENSG00000138115	R_HMR_0946
ENSG00000140465	R_HMR_0946
ENSG00000140505	R_HMR_0946
ENSG00000142973	R_HMR_0946
ENSG00000155016	R_HMR_0946
ENSG00000160868	R_HMR_0946
ENSG00000160870	R_HMR_0946
ENSG00000165841	R_HMR_0946
ENSG00000167600	R_HMR_0946
ENSG00000171903	R_HMR_0946
ENSG00000186160	R_HMR_0946
ENSG00000186204	R_HMR_0946
ENSG00000186377	R_HMR_0946
ENSG00000186526	R_HMR_0946
ENSG00000197408	R_HMR_0946
ENSG00000197446	R_HMR_0946
ENSG00000197838	R_HMR_0946
ENSG00000198077	R_HMR_0946
ENSG00000255974	R_HMR_0946
ENSG00000021461	R_HMR_0947
ENSG00000100197	R_HMR_0947
ENSG00000106258	R_HMR_0947
ENSG00000108242	R_HMR_0947
