"NumPlaces","observationPeriods","ScalingFactors","MeasurementMethods","StatVar","Units","MinDate"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_75Years_NonWhite","[]","1940"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_60To64Years_Male_NotHispanicOrLatino_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_89Years_Female_BlackOrAfricanAmericanAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_19Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_13Years_Female_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_84Years_Male_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_77Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_27Years_Female","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_16Years_Female","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_31Years_Female_AsianAlone","[]","2000"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_25To29Years_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_65To69Years_Female_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey]","Count_Person_92Years_Female","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_79Years_NonWhite","[]","1940"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_6Years_Male_NonWhite","[]","1900"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_75To79Years_Female_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Female_HispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_6Years_Female_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_12Years_Female","[]","1900"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_34Years_Female","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_28Years_Female_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_45To49Years_Female_HispanicOrLatino_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_8Years_Male_NonWhite","[]","1900"
"1","[P1Y]","[]","[CensusPEPSurvey]","Count_Person_96Years_Female","[]","1980"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_70To74Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey]","Count_Person_87Years_Male","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_71Years_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_30Years_Female","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_17Years_Female_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_18Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_73Years_Male_AsianAlone","[]","2000"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999]","Count_Person_80To84Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_15To19Years_Male_WhiteAlone","[]","1970"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_93Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_4Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_59Years_Male","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_68Years_Female_AsianAlone","[]","2000"
"3193","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_85OrMoreYears_Female_AsianOrPacificIslander","[]","1990"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_30To34Years_Male_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_24Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_70To74Years_Male_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_85OrMoreYears_Female_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_4Years_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0To4Years_Female_NotHispanicOrLatino_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_60To64Years_Female_NotHispanicOrLatino_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_91Years_WhiteAlone","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_83Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_21Years_Male_TwoOrMoreRaces","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_38Years_Female_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_17Years_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_12Years_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_50Years_Female_WhiteAlone","[]","1900"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_65To69Years_Male_AsianOrPacificIslander","[]","1990"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_53Years_Male_AsianOrPacificIslander","[]","1980"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_30To34Years_Male_AsianOrPacificIslander","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_37Years_Male_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Male_HispanicOrLatino_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_60To64Years_Female_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_15To19Years_Male_NotHispanicOrLatino_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3231","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_35To39Years_BlackOrAfricanAmericanAlone","[]","1970"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_30To34Years_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_64Years_Male_AsianOrPacificIslander","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_60To64Years_Male_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_61Years_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_67Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3231","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_85OrMoreYears_BlackOrAfricanAmericanAlone","[]","1960"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_5To9Years_Male_WhiteAlone","[]","1970"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_15To19Years_Female_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_10To14Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_40To44Years_Male_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_88Years_WhiteAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_76Years_Female_WhiteAlone","[]","1940"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_36Years_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_62Years_Male_AsianAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_80To84Years_Female_NotHispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_35To39Years_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_11Years_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_40Years_WhiteAlone","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_0To4Years_Female_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_55Years_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_49Years_Female_AsianAlone","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_77Years_NonWhite","[]","1940"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_53Years_Female_BlackOrAfricanAmericanAlone","[]","1960"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_37Years_WhiteAlone","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_76Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_10Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_75Years_Male_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_43Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_10To14Years_Female_AsianAlone","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_68Years_Male_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_22Years_Male_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_60Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_25To29Years_Female_HispanicOrLatino_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_3Years_Female_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_55Years_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_6Years_Female_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_18Years_Male_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_85OrMoreYears_Male_HispanicOrLatino_NativeHawaiianAndOtherPacificIslanderAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate, CensusPEPSurvey]","Count_Person_10Years_Male","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55Years_Female_AsianAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_30Years_AsianAlone","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_24Years_Female_NonWhite","[]","1900"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_55To59Years_Female_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_86Years_Male_AsianOrPacificIslander","[]","1980"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_90Years_Male_WhiteAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_13Years_Male_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_27Years_AsianAlone","[]","2000"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_100Years_Female_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_39Years_Male_TwoOrMoreRaces","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_10To14Years_Male_BlackOrAfricanAmericanAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_2Years_BlackOrAfricanAmericanAlone","[]","1960"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_97Years_Male_AsianOrPacificIslander","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_60To64Years_Male_AmericanIndianAndAlaskaNativeAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_26Years_NonWhite","[]","1900"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999]","Count_Person_70To74Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1990"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_61Years_Male_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_78Years_WhiteAlone","[]","1940"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, CensusPEPSurvey_RaceUpto1999, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_80To84Years_Female_BlackOrAfricanAmericanAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_23Years_Female_AsianAlone","[]","2000"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_65To69Years_Female_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3212","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_55To59Years_Female_WhiteAlone","[]","1970"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_45Years_AsianAlone","[]","2000"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_70To74Years_Male_AsianAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_64Years_Female_NonWhite","[]","1900"
"1","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_73Years_NonWhite","[]","1900"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_81Years_WhiteAlone","[]","1940"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_59Years_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_48Years_Male_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_48Years_AsianOrPacificIslander","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_42Years_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_53Years_Female_AmericanIndianAndAlaskaNativeAlone","[]","1980"
"3208","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_10To14Years_Female_TwoOrMoreRaces","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_10Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"3141","[P1Y]","[]","[CensusPEPSurvey_RaceUpto1999]","Count_Person_55To59Years_Female_AsianOrPacificIslander","[]","1990"
"1","[P1Y]","[]","[dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_96Years_WhiteAlone","[]","1980"
"3144","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards]","Count_Person_20To24Years_Female_NotHispanicOrLatino_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces","[]","2020"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards]","Count_Person_3Years_NativeHawaiianAndOtherPacificIslanderAlone","[]","2000"
"52","[P1Y]","[]","[CensusPEPSurvey_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_Race2000Onwards, dcAggregate/CensusPEPSurvey_PartialAggregate_RaceUpto1999]","Count_Person_63Years_WhiteAlone","[]","1900"
