LOCATION,ID_LOCATION,REGIONID_LOCATION,ITEM,ID_ITEM,INDICATOR,ID_INDICATOR,MEASURE,ID_MEASURE,F4_MEASURE,F4-4_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-08,122.74
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-09,113.63
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-10,113.94
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-11,114.48
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-12,114.6
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-01,114.91
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-02,114.91
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-03,135.58
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-04,136.78
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-05,137.46
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-06,137.94
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-07,138.36
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-08,139.45
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-09,141.95
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-10,142.21
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-11,142.23
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-12,142.25
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-01,142.99
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-02,144.41
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-03,145.64
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-04,146.08
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-05,147.08
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-06,147.57
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-07,148.17
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-08,148.63
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-09,149.34
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-10,150.49
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-11,151.36
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-12,152.26
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-01,152.77
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-02,152.85
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-03,153.71
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-04,154.46
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-05,155.8
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-06,156.63
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-07,157.03
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-08,157.99
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-09,158.62
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-10,159.37
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-11,160.41
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-12,161.83
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-01,163.07
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-02,164.02
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-03,165.89
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-04,166.92
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-05,167.94
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-06,169.17
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-07,170.46
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-08,171.69
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-09,172.63
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-10,172.92
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-11,173.55
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-12,175.05
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-01,176.9
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-02,179.54
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-03,181.68
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-04,183.49
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-05,189.66
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-06,191.68
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-07,193.84
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-08,194.6
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-09,195.5
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-10,196.67
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M3,KN.M3,%,%,M,2016-10,0.6
NG,NG,NG,1271,1271,KN.N2,KN.N2,KN.M6,KN.M6,,,A,2009,6.85
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-02,113.37
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-03,115.29
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-04,115.97
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-05,116.24
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-06,136.01
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-07,136.45
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-08,135.55
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-09,138.77
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-10,139.03
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-11,139.07
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-12,140.02
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-01,140.53
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-02,140.53
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-03,136.37
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-04,136.46
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-05,136.76
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-06,136.89
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-07,136.95
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-08,136.96
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-09,136.81
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-10,137.96
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-11,138.35
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-12,138.92
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-01,139.24
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-02,140.46
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-03,141.17
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-04,142.68
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-05,143.59
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-06,143.77
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-07,144
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-08,144.12
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-09,144.48
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-10,145.59
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-11,147
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-12,148.18
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-01,149.38
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-02,149.63
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-03,150.04
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-04,150.22
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-05,151.31
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-06,152.48
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-07,153.38
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-08,154.33
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-09,155.31
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-10,156.32
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-11,157.28
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-12,158.4
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-01,159.5
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-02,160.59
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-03,162.08
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-04,162.93
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-05,164.63
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-06,166.19
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-07,167.61
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-08,168.49
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-09,169.77
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-10,171.03
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-11,172.14
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-12,173.85
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-01,175.42
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-02,177.64
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-03,182.68
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-04,184.06
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-05,187.95
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-06,191.13
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-07,192.47
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-08,193.45
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-09,194.52
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-10,195.76
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M3,KN.M3,%,%,M,2016-10,0.63
NG,NG,NG,1271,1271,KN.N3,KN.N3,KN.M6,KN.M6,,,A,2009,6.55
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-01,150.69
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-02,151.49
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-03,152.67
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-04,153.65
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-05,154.87
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-06,156.08
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-07,157.14
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-08,157.94
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-09,158.82
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-10,159.67
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-11,160.66
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-12,162.05
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-01,163.39
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-02,164.54
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-03,166.07
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-04,167.32
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-05,169.14
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-06,170.7
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-07,171.92
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-08,172.9
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-09,173.97
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-10,174.73
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-11,175.9
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-12,177.81
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-01,179.38
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-02,182.31
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-03,186.11
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-04,188.52
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-05,193.33
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-06,196.43
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-07,198.67
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-08,200.68
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-09,202.32
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-10,204.01
NG,NG,NG,KN.AA1,KN.AA1,KN.N1,KN.N1,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-11,205.68
NG,NG,NG,KN.AA1,KN.AA1,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-01,152.78
NG,NG,NG,KN.AA1,KN.AA1,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-02,153.59
