observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,observationPeriod,measurementMethod
dcid:country/NGA,2008-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,9545.31,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2008-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,9752.7,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2008-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,9866.77,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2008-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,9975.65,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2008-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,9913.43,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2008-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,9910.32,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2008-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,9986.02,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10037.87,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10115.64,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10174.23,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10234.89,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10421.55,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10613.39,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10836.34,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,10955.59,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11012.62,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11064.47,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11137.06,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2009-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11382.07,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11482.31,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11693.91,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11682.77,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11771.87,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,11771.87,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12117.12,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12239.63,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12462.37,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12518.05,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12551.46,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12562.6,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2010-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12718.52,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12874.44,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,12996.95,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13175.14,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13103.86,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13219.69,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13353.33,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13394.7,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13620.62,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13809.95,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13876.77,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,13887.91,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2011-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,14032.69,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,14500.45,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,14533.86,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,14767.74,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,14790.01,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,14901.38,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15073.12,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15108.81,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15213.22,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15363.86,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15499.52,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15592.85,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2012-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15714.39,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15803.49,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,15926.53,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16037.36,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16128.64,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16237.16,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16332.21,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16416.02,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16460.57,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16585.58,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16709.61,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16829.58,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2013-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,16960.13,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17069.16,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17153.99,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17288.59,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17394.94,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17530.39,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17666,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17780.41,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17866.38,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,17964.96,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,18056.44,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,18163.67,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2014-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,18313.26,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,18461.5,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,18587.88,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,18757.02,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,18900.5,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,19108.67,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,19285.57,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,19419.4,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,19534.33,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,19652.6,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,19734.95,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,19865.27,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2015-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,20062.89,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,20236.89,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,20703,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,21153.17,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,21493.84,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,22085.28,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,22463.87,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,22745.29,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,22974.19,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,23160.98,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,23352.29,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,23535.61,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,2016-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,23783.95,IndexPointBasePeriodSeptember1985Equals100,,P1M,
dcid:country/NGA,1995-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,30.84,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,32.26,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,33.41,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,36.41,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,38.66,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,40.4,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,41.74,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,43.21,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,43.95,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,42.87,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,43.45,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1995-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,45.03,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,45.51,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,46.34,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,47.41,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,48,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,50.66,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,52.06,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,54.06,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,54.76,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,54.35,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,53.43,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,52.51,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1996-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,51.47,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,52.03,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,52.53,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,53.93,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-04,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,56.21,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-05,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,57.17,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-06,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,58.12,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-07,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,58.55,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-08,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,58.98,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-09,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,57.9,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-10,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,56.81,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-11,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,56.77,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1997-12,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,56.73,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1998-01,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,56.62,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1998-02,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,56.83,IndexPointBasePeriodMay2003Equals100,,P1M,
dcid:country/NGA,1998-03,dcid:CompositeConsumerPriceIndex_ConsumerGoodsAndServices_AllItems,57.68,IndexPointBasePeriodMay2003Equals100,,P1M,
