Year,Place,StatVar,Quantity
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCServiceOccupation,606.784
2021,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCServiceOccupation,2330892.9
2021,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCServiceOccupation,33921.678
2021,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCServiceOccupation,7508.028
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCServiceOccupation,14799.32
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCServiceOccupation,1536.522
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCServiceOccupation,652.872
2021,country/USA,dcid:Count_Person_SOCSalesOfficeOccupation,32919795.238
2021,geoId/01,dcid:Count_Person_SOCSalesOfficeOccupation,458628.967
2021,geoId/10,dcid:Count_Person_SOCSalesOfficeOccupation,98000.427
2021,country/USA,dcid:MarginOfError_Count_Person_SOCSalesOfficeOccupation,157510.982
2021,geoId/01,dcid:MarginOfError_Count_Person_SOCSalesOfficeOccupation,4347.194
2021,geoId/10,dcid:MarginOfError_Count_Person_SOCSalesOfficeOccupation,2322.285
2021,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,154232.431
2021,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,1619.082
2021,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,371.184
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,2614.109
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,239.864
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,145.464
2021,country/USA,dcid:Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,696617.09
2021,geoId/01,dcid:Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,8388.408
2021,geoId/10,dcid:Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,2462.476
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,10717.186
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,748.965
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,486.015
2021,country/USA,dcid:Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,1831176.928
2021,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,27119.4
2021,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,4224.164
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,15786.008
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,1232.7
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,465.374
2021,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,1836987.173
2021,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,24787.782
2021,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,3929.85
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,7833.634
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,935.388
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCSalesOfficeOccupation,415.125
2021,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,10231182.587
2021,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,154419.84
2021,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,32718.016
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,17253.259
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,2031.84
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCSalesOfficeOccupation,878.336
2021,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,1959315.16
2021,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,26526.312
2021,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,5635.968
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,8905.978
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,1350.877
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCSalesOfficeOccupation,731.592
2021,country/USA,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,706284.279
2021,geoId/01,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,7628.58
2021,geoId/10,dcid:Count_Person_NAICSInformation_SOCSalesOfficeOccupation,1798.608
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,6062.526
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,598.32
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCSalesOfficeOccupation,316.736
2021,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,4361040.32
2021,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,55323.27
2021,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,14394.737
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,10483.27
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,1566.89
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCSalesOfficeOccupation,875.06
2021,country/USA,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCSalesOfficeOccupation,3029686.086
2021,geoId/01,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCSalesOfficeOccupation,34709.452
2021,geoId/10,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCSalesOfficeOccupation,7718.1
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCSalesOfficeOccupation,18817.926
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCSalesOfficeOccupation,1481.501
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCSalesOfficeOccupation,742.125
2021,country/USA,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCSalesOfficeOccupation,3859138.71
2021,geoId/01,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCSalesOfficeOccupation,52539.461
2021,geoId/10,dcid:Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCSalesOfficeOccupation,11880.226
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCSalesOfficeOccupation,36753.702
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCSalesOfficeOccupation,1964.092
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSEducationalServicesHealthCareSocialAssistance_SOCSalesOfficeOccupation,1038.078
2021,country/USA,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,1879409.185
2021,geoId/01,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,28316.677
2021,geoId/10,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,5509.126
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,14346.635
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,1262.527
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,594.51
2021,country/USA,dcid:Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,980557.139
2021,geoId/01,dcid:Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,14731.64
2021,geoId/10,dcid:Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,2142.706
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,7485.169
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,1157.486
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,341.316
2021,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,1339338.46
2021,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,22338.666
2021,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,5358.991
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,7399.66
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,1181.94
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,571.263
2021,country/USA,dcid:Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,13703455.434
2021,geoId/01,dcid:Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,208665.312
2021,geoId/10,dcid:Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,40407.759
2021,country/USA,dcid:MarginOfError_Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,157510.982
2021,geoId/01,dcid:MarginOfError_Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,4347.194
2021,geoId/10,dcid:MarginOfError_Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,1857.828
2021,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,1189419.595
2021,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,13102.571
2021,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,2212.056
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,7842.327
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,869.507
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,310.992
2021,country/USA,dcid:Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,7223383.364
2021,geoId/01,dcid:Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,100061.724
2021,geoId/10,dcid:Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,22389.091
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,21434.372
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,1647.723
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,745.223
2021,country/USA,dcid:Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,1010304.512
2021,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,23729.475
2021,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,2076.284
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,15786.008
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,1232.7
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,357.98
2021,country/USA,dcid:Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,211508.118
2021,geoId/01,dcid:Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,3689.586
2021,geoId/10,dcid:Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,618.075
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,3916.817
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,467.694
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSWholesaleTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,249.075
2021,country/USA,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,655623.842
2021,geoId/01,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,9905.22
2021,geoId/10,dcid:Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,2360.528
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,17253.259
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,761.94
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSRetailTrade_SOCNaturalResourcesConstructionMaintenanceOccupation,384.272
2021,country/USA,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,685760.306
2021,geoId/01,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,14859.647
2021,geoId/10,dcid:Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,2601.216
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,8905.978
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,982.456
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSTransportationWarehousingUtilities_SOCNaturalResourcesConstructionMaintenanceOccupation,514.824
2021,country/USA,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,263719.881
2021,geoId/01,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,5803.704
2021,geoId/10,dcid:Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,735.28
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,6062.526
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,688.068
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSInformation_SOCNaturalResourcesConstructionMaintenanceOccupation,197.96
2021,country/USA,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,220148.67
2021,geoId/01,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,3254.31
2021,geoId/10,dcid:Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,656.295
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,10483.27
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,482.12
2021,geoId/10,dcid:MarginOfError_Count_Person_NAICSFinanceInsuranceRealEstateRentalLeasing_SOCNaturalResourcesConstructionMaintenanceOccupation,175.012
2021,country/USA,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCNaturalResourcesConstructionMaintenanceOccupation,451630.224
2021,geoId/01,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCNaturalResourcesConstructionMaintenanceOccupation,6772.576
2021,geoId/10,dcid:Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCNaturalResourcesConstructionMaintenanceOccupation,940.025
2021,country/USA,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCNaturalResourcesConstructionMaintenanceOccupation,18817.926
2021,geoId/01,dcid:MarginOfError_Count_Person_NAICSProfessionalScientificTechnicalServicesManagementOfCompaniesEnterprisesAdministrativeSupportWasteManagementRemediationServices_SOCNaturalResourcesConstructionMaintenanceOccupation,846.572
