statvar,dcid
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSLeisureHospitality,Weekly_Mean_UsualHoursWorked_Person_Employed_LeisureHospitality
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSLeisureHospitality_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_LeisureHospitality_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSManufacturing,Weekly_Mean_UsualHoursWorked_Person_Employed_Manufacturing
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSManufacturing_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_Manufacturing_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSManufacturing_ProductionAndNonsupervisory_WorkedOvertime,Weekly_Mean_UsualHoursWorked_Person_Employed_Manufacturing_ProductionAndNonsupervisory_WorkedOvertime
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSManufacturing_WorkedOvertime,Weekly_Mean_UsualHoursWorked_Person_Employed_Manufacturing_WorkedOvertime
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSOtherServices,Weekly_Mean_UsualHoursWorked_Person_Employed_OtherServices
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSOtherServices_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_OtherServices_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSProfessionalBusinessServices,Weekly_Mean_UsualHoursWorked_Person_Employed_ProfessionalBusinessServices
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSProfessionalBusinessServices_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_ProfessionalBusinessServices_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSRetailTrade,Weekly_Mean_UsualHoursWorked_Person_Employed_RetailTrade
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSRetailTrade_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_RetailTrade_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSTradeTransportationUtilities,Weekly_Mean_UsualHoursWorked_Person_Employed_TradeTransportationUtilities
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSTradeTransportationUtilities_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_TradeTransportationUtilities_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSTransportationWarehousing,Weekly_Mean_UsualHoursWorked_Person_Employed_TransportationWarehousing
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSTransportationWarehousing_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_TransportationWarehousing_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSUtilities,Weekly_Mean_UsualHoursWorked_Person_Employed_Utilities
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSUtilities_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_Utilities_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSWholesaleTrade,Weekly_Mean_UsualHoursWorked_Person_Employed_WholesaleTrade
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSWholesaleTrade_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_WholesaleTrade_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment,Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment
Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices,Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices
Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding,Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding
Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_PrivatelyOwnedEstablishment_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_110099,Weekly_MeanValue_UsualHoursWorked_Person_Employed_Miningandlogging
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_110099_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_Miningandlogging_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_320000,Weekly_MeanValue_UsualHoursWorked_Person_Employed_DurableGoodsManufacturing
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_320000_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_DurableGoodsManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_320000_ProductionAndNonsupervisory_WorkedOvertime,Weekly_MeanValue_UsualHoursWorked_Person_Employed_DurableGoodsManufacturing_ProductionAndNonsupervisory_WorkedOvertime
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_320000_WorkedOvertime,Weekly_MeanValue_UsualHoursWorked_Person_Employed_DurableGoodsManufacturing_WorkedOvertime
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_340000,Weekly_MeanValue_UsualHoursWorked_Person_Employed_NondurableGoodsManufacturing
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_340000_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_NondurableGoodsManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_340000_ProductionAndNonsupervisory_WorkedOvertime,Weekly_MeanValue_UsualHoursWorked_Person_Employed_NondurableGoodsManufacturing_ProductionAndNonsupervisory_WorkedOvertime
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/JOLTS_340000_WorkedOvertime,Weekly_MeanValue_UsualHoursWorked_Person_Employed_NondurableGoodsManufacturing_WorkedOvertime
Count_Person_BLS_Employed_NAICS/336_ProductionAndNonsupervisory,Count_Person_Employed_TransportationEquipmentManufacturing_ProductionAndNonsupervisory
Count_Person_Employed_NAICSAccommodationFoodServices_ProductionAndNonsupervisory,Count_Person_Employed_AccommodationFoodServices_ProductionAndNonsupervisory
Count_Person_Employed_NAICSConstructionLogging_ProductionAndNonsupervisory,Count_Person_Employed_ConstructionLogging_ProductionAndNonsupervisory
Count_Person_Employed_NAICSHealthCareSocialAssistance_ProductionAndNonsupervisory,Count_Person_Employed_HealthCareSocialAssistance_ProductionAndNonsupervisory
Count_Person_Employed_NAICSMiningQuarryingOilGasExtraction_ProductionAndNonsupervisory,Count_Person_Employed_MiningQuarryingOilGasExtraction_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSAccommodationFoodServices_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_AccommodationFoodServices_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSAmbulatoryHealthCareServices_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_AmbulatoryHealthCareServices_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSArtsEntertainmentRecreation_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_ArtsEntertainmentRecreation_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSConstructionLogging,Hourly_Mean_Earnings_Person_Employed_ConstructionLogging
Hourly_Mean_Earnings_Person_Employed_NAICSConstructionLogging_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_ConstructionLogging_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSFinanceInsurance_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_FinanceInsurance_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSHealthCareSocialAssistance_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_HealthCareSocialAssistance_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSHospitals_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_Hospitals_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSMiningQuarryingOilGasExtraction_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_MiningQuarryingOilGasExtraction_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSMonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_MonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSMotorVehicleManufacturingMotorVehicleBodyAndTrailerManufacturingMotorVehiclePartsManufacturing_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_MotorVehicleManufacturingMotorVehicleBodyAndTrailerManufacturingMotorVehiclePartsManufacturing_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSNursingAndResidentialCareFacilities_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_NursingAndResidentialCareFacilities_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSProfessionalScientificTechnicalServices_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_ProfessionalScientificTechnicalServices_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/5121_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MotionPictureAndVideoIndustries_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/512_ProductionAndNonsupervisory,Hourly_MeanValue_Earnings_Person_Employed_MotionPictureAndSoundRecordingIndustries_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSAccommodationFoodServices_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_AccommodationFoodServices_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSAmbulatoryHealthCareServices_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_AmbulatoryHealthCareServices_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSArtsEntertainmentRecreation_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_ArtsEntertainmentRecreation_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSConstructionLogging,Weekly_Mean_Earnings_Person_Employed_ConstructionLogging
Weekly_Mean_Earnings_Person_Employed_NAICSConstructionLogging_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_ConstructionLogging_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSFinanceInsurance_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_FinanceInsurance_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSHealthCareSocialAssistance_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_HealthCareSocialAssistance_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSHospitals_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_Hospitals_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSMiningQuarryingOilGasExtraction_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_MiningQuarryingOilGasExtraction_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSMonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_MonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSMotorVehicleManufacturingMotorVehicleBodyAndTrailerManufacturingMotorVehiclePartsManufacturing_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_MotorVehicleManufacturingMotorVehicleBodyAndTrailerManufacturingMotorVehiclePartsManufacturing_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSNursingAndResidentialCareFacilities_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_NursingAndResidentialCareFacilities_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSProfessionalScientificTechnicalServices_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_ProfessionalScientificTechnicalServices_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSAccommodationFoodServices_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_AccommodationFoodServices_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSAmbulatoryHealthCareServices_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_AmbulatoryHealthCareServices_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSArtsEntertainmentRecreation_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_ArtsEntertainmentRecreation_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSConstructionLogging,Weekly_Mean_UsualHoursWorked_Person_Employed_ConstructionLogging
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSConstructionLogging_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_ConstructionLogging_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSFinanceInsurance_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_FinanceInsurance_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSHealthCareSocialAssistance_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_HealthCareSocialAssistance_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSHospitals_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_Hospitals_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSMiningQuarryingOilGasExtraction_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_MiningQuarryingOilGasExtraction_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSMonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_MonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSMotorVehicleManufacturingMotorVehicleBodyAndTrailerManufacturingMotorVehiclePartsManufacturing_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_MotorVehicleManufacturingMotorVehicleBodyAndTrailerManufacturingMotorVehiclePartsManufacturing_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSNursingAndResidentialCareFacilities_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_NursingAndResidentialCareFacilities_ProductionAndNonsupervisory
Weekly_Mean_UsualHoursWorked_Person_Employed_NAICSProfessionalScientificTechnicalServices_ProductionAndNonsupervisory,Weekly_Mean_UsualHoursWorked_Person_Employed_ProfessionalScientificTechnicalServices_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/5121_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MotionPictureAndVideoIndustries_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/512_ProductionAndNonsupervisory,Weekly_MeanValue_Earnings_Person_Employed_MotionPictureAndSoundRecordingIndustries_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/236_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_ConstructionOfBuildings_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/2381_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_BuildingFoundationAndExteriorContractors_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/2382_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_BuildingEquipmentContractors_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/2383_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_BuildingFinishingContractors_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/238_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_SpecialtyTradeContractors_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/311_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_FoodManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/332_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_FabricatedMetalProductManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/3335_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MetalworkingMachineryManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/333_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MachineryManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/334_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_ComputerAndElectronicProductManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/336_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_TransportationEquipmentManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/4238_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MachineryAndSupplyMerchantWholesalers_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/423_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MerchantWholesalersDurableGoods_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/424_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MerchantWholesalersNondurableGoods_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/425_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_ElectronicMarketsAndAgentsAndBrokers_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/441_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MotorVehicleAndPartsDealers_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/444_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_BuildingMaterialAndGardenSupplyStores_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/445_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_FoodAndBeverageStores_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/455_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_GeneralMerchandiseRetailers_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/457_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_GasolineStationsAndFuelDealers_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/458_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_ClothingClothingAccessoriesShoeAndJewelryRetailers_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/5121_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MotionPictureAndVideoIndustries_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/512_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_MotionPictureAndSoundRecordingIndustries_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/7139_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_OtherAmusementAndRecreationIndustries_ProductionAndNonsupervisory
Weekly_MeanValue_UsualHoursWorked_Person_BLS_Employed_NAICS/722_ProductionAndNonsupervisory,Weekly_MeanValue_UsualHoursWorked_Person_Employed_FoodServicesAndDrinkingPlaces_ProductionAndNonsupervisory
