Date,Location,CumulativePositiveCase
2020-05-07,nuts/ITF45,502
2020-05-07,nuts/ITF43,270
2020-05-07,nuts/ITG27,243
2020-05-07,nuts/ITG26,78
2020-05-07,nuts/ITG28,55
2020-05-07,nuts/ITG25,854
2020-05-07,nuts/ITG14,135
2020-05-07,nuts/ITG15,162
2020-05-07,nuts/ITG17,1027
2020-05-07,nuts/ITG16,421
2020-05-07,nuts/ITG13,552
2020-05-07,nuts/ITG12,523
2020-05-07,nuts/ITG18,94
2020-05-07,nuts/ITG19,235
2020-05-07,nuts/ITG11,139
2020-05-07,nuts/ITI18,655
2020-05-07,nuts/ITI14,3275
2020-05-07,nuts/ITI1A,416
2020-05-07,nuts/ITI16,530
2020-05-07,nuts/ITI12,1316
2020-05-07,nuts/ITI11,1021
2020-05-07,nuts/ITI17,863
2020-05-07,nuts/ITI13,647
2020-05-07,nuts/ITI15,535
2020-05-07,nuts/ITI19,425
2020-05-07,nuts/ITH20,4283
2020-05-07,nuts/ITI21,994
2020-05-07,nuts/ITI22,359
2020-05-07,nuts/ITC20,1150
2020-05-07,nuts/ITH33,1142
2020-05-07,nuts/ITH36,3885
2020-05-07,nuts/ITH37,429
2020-05-07,nuts/ITH34,2565
2020-05-07,nuts/ITH35,2568
2020-05-07,nuts/ITH31,4897
2020-05-07,nuts/ITH32,2743
2020-05-08,nuts/ITF14,769
2020-05-08,nuts/ITF11,243
2020-05-08,nuts/ITF13,1423
2020-05-08,nuts/ITF12,643
2020-05-08,nuts/ITF52,202
2020-05-08,nuts/ITF51,180
2020-05-08,nuts/ITH10,2558
2020-05-08,nuts/ITF63,210
2020-05-08,nuts/ITF61,460
2020-05-08,nuts/ITF62,118
2020-05-08,nuts/ITF65,261
2020-05-08,nuts/ITF64,75
2020-05-08,nuts/ITF34,486
2020-05-08,nuts/ITF32,189
2020-05-08,nuts/ITF31,429
2020-05-08,nuts/ITF33,2514
2020-05-08,nuts/ITF35,664
2020-05-08,nuts/ITH55,4720
2020-05-08,nuts/ITH56,970
2020-05-08,nuts/ITH58,1661
2020-05-08,nuts/ITH54,3779
2020-05-08,nuts/ITH52,3266
2020-05-08,nuts/ITH51,4334
2020-05-08,nuts/ITH57,993
2020-05-08,nuts/ITH53,4819
2020-05-08,nuts/ITH59,2056
2020-05-08,nuts/ITH43,194
2020-05-08,nuts/ITH41,649
2020-05-08,nuts/ITH44,1306
2020-05-08,nuts/ITH42,967
2020-05-08,nuts/ITI45,573
2020-05-08,nuts/ITI44,507
2020-05-08,nuts/ITI42,331
2020-05-08,nuts/ITI43,5164
2020-05-08,nuts/ITI41,406
2020-05-08,nuts/ITC33,5056
2020-05-08,nuts/ITC31,1399
2020-05-08,nuts/ITC34,877
2020-05-08,nuts/ITC32,1383
2020-05-08,nuts/ITC46,11671
2020-05-08,nuts/ITC47,13460
2020-05-08,nuts/ITC42,3470
2020-05-08,nuts/ITC4A,6219
2020-05-08,nuts/ITC43,2448
2020-05-08,nuts/ITC49,3222
2020-05-08,nuts/ITC4B,3237
2020-05-08,nuts/ITC4C,21094
2020-05-08,nuts/ITC4D,5015
2020-05-08,nuts/ITC48,4704
2020-05-08,nuts/ITC44,1276
2020-05-08,nuts/ITC41,3148
2020-05-08,nuts/ITI32,1826
2020-05-08,nuts/ITI34,287
2020-05-08,nuts/ITI35,454
2020-05-08,nuts/ITI33,1051
2020-05-08,nuts/ITI31,2639
2020-05-08,nuts/ITF22,251
2020-05-08,nuts/ITF21,57
2020-05-08,nuts/ITC18,3712
2020-05-08,nuts/ITC17,1666
2020-05-08,nuts/ITC13,1002
2020-05-08,nuts/ITC16,2628
2020-05-08,nuts/ITC15,2442
2020-05-08,nuts/ITC11,14320
2020-05-08,nuts/ITC14,1070
2020-05-08,nuts/ITC12,1168
2020-05-08,nuts/ITF47,1371
2020-05-08,nuts/ITF48,379
2020-05-08,nuts/ITF44,600
2020-05-08,nuts/ITF46,1103
2020-05-08,nuts/ITF45,503
2020-05-08,nuts/ITF43,270
2020-05-08,nuts/ITG27,243
2020-05-08,nuts/ITG26,78
2020-05-08,nuts/ITG28,55
2020-05-08,nuts/ITG25,860
2020-05-08,nuts/ITG14,135
2020-05-08,nuts/ITG15,162
2020-05-08,nuts/ITG17,1032
2020-05-08,nuts/ITG16,421
2020-05-08,nuts/ITG13,552
2020-05-08,nuts/ITG12,531
2020-05-08,nuts/ITG18,94
2020-05-08,nuts/ITG19,235
2020-05-08,nuts/ITG11,139
2020-05-08,nuts/ITI18,660
2020-05-08,nuts/ITI14,3296
2020-05-08,nuts/ITI1A,417
2020-05-08,nuts/ITI16,531
2020-05-08,nuts/ITI12,1319
2020-05-08,nuts/ITI11,1022
2020-05-08,nuts/ITI17,865
2020-05-08,nuts/ITI13,648
2020-05-08,nuts/ITI15,536
2020-05-08,nuts/ITI19,427
2020-05-08,nuts/ITH20,4285
2020-05-08,nuts/ITI21,993
2020-05-08,nuts/ITI22,361
2020-05-08,nuts/ITC20,1151
2020-05-08,nuts/ITH33,1145
2020-05-08,nuts/ITH36,3889
2020-05-08,nuts/ITH37,429
2020-05-08,nuts/ITH34,2588
2020-05-08,nuts/ITH35,2575
2020-05-08,nuts/ITH31,4917
2020-05-08,nuts/ITH32,2748
2020-05-09,nuts/ITF14,769
2020-05-09,nuts/ITF11,243
2020-05-09,nuts/ITF13,1430
2020-05-09,nuts/ITF12,644
2020-05-09,nuts/ITF52,202
2020-05-09,nuts/ITF51,180
2020-05-09,nuts/ITH10,2567
2020-05-09,nuts/ITF63,210
2020-05-09,nuts/ITF61,460
2020-05-09,nuts/ITF62,118
2020-05-09,nuts/ITF65,264
2020-05-09,nuts/ITF64,75
2020-05-09,nuts/ITF34,494
2020-05-09,nuts/ITF32,189
2020-05-09,nuts/ITF31,430
2020-05-09,nuts/ITF33,2521
2020-05-09,nuts/ITF35,665
2020-05-09,nuts/ITH55,4751
2020-05-09,nuts/ITH56,972
2020-05-09,nuts/ITH58,1675
2020-05-09,nuts/ITH54,3792
2020-05-09,nuts/ITH52,3285
2020-05-09,nuts/ITH51,4346
2020-05-09,nuts/ITH57,995
2020-05-09,nuts/ITH53,4835
2020-05-09,nuts/ITH59,2068
2020-05-09,nuts/ITH43,195
2020-05-09,nuts/ITH41,650
2020-05-09,nuts/ITH44,1311
2020-05-09,nuts/ITH42,968
2020-05-09,nuts/ITI45,576
2020-05-09,nuts/ITI44,510
2020-05-09,nuts/ITI42,331
2020-05-09,nuts/ITI43,5202
2020-05-09,nuts/ITI41,406
2020-05-09,nuts/ITC33,5046
2020-05-09,nuts/ITC31,1403
2020-05-09,nuts/ITC34,886
2020-05-09,nuts/ITC32,1393
2020-05-09,nuts/ITC46,11717
2020-05-09,nuts/ITC47,13506
2020-05-09,nuts/ITC42,3480
2020-05-09,nuts/ITC4A,6242
2020-05-09,nuts/ITC43,2482
2020-05-09,nuts/ITC49,3264
2020-05-09,nuts/ITC4B,3250
2020-05-09,nuts/ITC4C,21272
2020-05-09,nuts/ITC4D,5046
2020-05-09,nuts/ITC48,4742
2020-05-09,nuts/ITC44,1280
2020-05-09,nuts/ITC41,3164
2020-05-09,nuts/ITI32,1830
2020-05-09,nuts/ITI34,287
2020-05-09,nuts/ITI35,455
2020-05-09,nuts/ITI33,1056
2020-05-09,nuts/ITI31,2650
2020-05-09,nuts/ITF22,271
2020-05-09,nuts/ITF21,57
2020-05-09,nuts/ITC18,3723
2020-05-09,nuts/ITC17,1671
2020-05-09,nuts/ITC13,1007
2020-05-09,nuts/ITC16,2634
2020-05-09,nuts/ITC15,2468
2020-05-09,nuts/ITC11,14428
2020-05-09,nuts/ITC14,1075
2020-05-09,nuts/ITC12,1179
2020-05-09,nuts/ITF47,1391
2020-05-09,nuts/ITF48,381
2020-05-09,nuts/ITF44,604
2020-05-09,nuts/ITF46,1108
2020-05-09,nuts/ITF45,503
2020-05-09,nuts/ITF43,270
2020-05-09,nuts/ITG27,243
2020-05-09,nuts/ITG26,78
2020-05-09,nuts/ITG28,56
2020-05-09,nuts/ITG25,863
2020-05-09,nuts/ITG14,137
2020-05-09,nuts/ITG15,162
2020-05-09,nuts/ITG17,1035
2020-05-09,nuts/ITG16,421
2020-05-09,nuts/ITG13,553
2020-05-09,nuts/ITG12,533
2020-05-09,nuts/ITG18,94
2020-05-09,nuts/ITG19,239
2020-05-09,nuts/ITG11,139
2020-05-09,nuts/ITI18,660
2020-05-09,nuts/ITI14,3305
2020-05-09,nuts/ITI1A,417
2020-05-09,nuts/ITI16,535
2020-05-09,nuts/ITI12,1324
2020-05-09,nuts/ITI11,1022
2020-05-09,nuts/ITI17,867
2020-05-09,nuts/ITI13,652
2020-05-09,nuts/ITI15,536
2020-05-09,nuts/ITI19,427
2020-05-09,nuts/ITH20,4292
2020-05-09,nuts/ITI21,992
2020-05-09,nuts/ITI22,362
2020-05-09,nuts/ITC20,1152
2020-05-09,nuts/ITH33,1146
2020-05-09,nuts/ITH36,3891
2020-05-09,nuts/ITH37,430
2020-05-09,nuts/ITH34,2607
2020-05-09,nuts/ITH35,2580
2020-05-09,nuts/ITH31,4934
2020-05-09,nuts/ITH32,2756
2020-05-10,nuts/ITF14,772
2020-05-10,nuts/ITF11,243
2020-05-10,nuts/ITF13,1444
2020-05-10,nuts/ITF12,644
2020-05-10,nuts/ITF52,204
2020-05-10,nuts/ITF51,181
2020-05-10,nuts/ITH10,2569
2020-05-10,nuts/ITF63,210
2020-05-10,nuts/ITF61,462
2020-05-10,nuts/ITF62,118
2020-05-10,nuts/ITF65,264
2020-05-10,nuts/ITF64,76
2020-05-10,nuts/ITF34,503
2020-05-10,nuts/ITF32,189
2020-05-10,nuts/ITF31,430
2020-05-10,nuts/ITF33,2525
2020-05-10,nuts/ITF35,667
2020-05-10,nuts/ITH55,4773
2020-05-10,nuts/ITH56,975
2020-05-10,nuts/ITH58,1677
2020-05-10,nuts/ITH54,3800
2020-05-10,nuts/ITH52,3298
2020-05-10,nuts/ITH51,4361
2020-05-10,nuts/ITH57,997
2020-05-10,nuts/ITH53,4846
2020-05-10,nuts/ITH59,2069
2020-05-10,nuts/ITH43,195
2020-05-10,nuts/ITH41,651
2020-05-10,nuts/ITH44,1316
2020-05-10,nuts/ITH42,968
2020-05-10,nuts/ITI45,578
2020-05-10,nuts/ITI44,511
2020-05-10,nuts/ITI42,331
2020-05-10,nuts/ITI43,5229
2020-05-10,nuts/ITI41,408
2020-05-10,nuts/ITC33,5065
2020-05-10,nuts/ITC31,1417
2020-05-10,nuts/ITC34,889
2020-05-10,nuts/ITC32,1410
2020-05-10,nuts/ITC46,11741
2020-05-10,nuts/ITC47,13550
2020-05-10,nuts/ITC42,3496
2020-05-10,nuts/ITC4A,6248
2020-05-10,nuts/ITC43,2486
2020-05-10,nuts/ITC49,3271
2020-05-10,nuts/ITC4B,3251
2020-05-10,nuts/ITC4C,21376
2020-05-10,nuts/ITC4D,5055
2020-05-10,nuts/ITC48,4777
2020-05-10,nuts/ITC44,1287
2020-05-10,nuts/ITC41,3182
2020-05-10,nuts/ITI32,1837
2020-05-10,nuts/ITI34,287
2020-05-10,nuts/ITI35,455
2020-05-10,nuts/ITI33,1067
2020-05-10,nuts/ITI31,2667
2020-05-10,nuts/ITF22,294
2020-05-10,nuts/ITF21,57
2020-05-10,nuts/ITC18,3730
2020-05-10,nuts/ITC17,1679
2020-05-10,nuts/ITC13,1015
2020-05-10,nuts/ITC16,2641
2020-05-10,nuts/ITC15,2475
2020-05-10,nuts/ITC11,14494
2020-05-10,nuts/ITC14,1081
2020-05-10,nuts/ITC12,1185
2020-05-10,nuts/ITF47,1413
2020-05-10,nuts/ITF48,381
2020-05-10,nuts/ITF44,605
2020-05-10,nuts/ITF46,1111
2020-05-10,nuts/ITF45,504
2020-05-10,nuts/ITF43,270
2020-05-10,nuts/ITG27,244
2020-05-10,nuts/ITG26,78
2020-05-10,nuts/ITG28,57
2020-05-10,nuts/ITG25,866
2020-05-10,nuts/ITG14,137
2020-05-10,nuts/ITG15,162
2020-05-10,nuts/ITG17,1037
2020-05-10,nuts/ITG16,421
2020-05-10,nuts/ITG13,557
2020-05-10,nuts/ITG12,541
2020-05-10,nuts/ITG18,94
2020-05-10,nuts/ITG19,239
2020-05-10,nuts/ITG11,139
2020-05-10,nuts/ITI18,662
2020-05-10,nuts/ITI14,3316
2020-05-10,nuts/ITI1A,421
2020-05-10,nuts/ITI16,535
2020-05-10,nuts/ITI12,1328
2020-05-10,nuts/ITI11,1028
2020-05-10,nuts/ITI17,867
2020-05-10,nuts/ITI13,652
2020-05-10,nuts/ITI15,538
2020-05-10,nuts/ITI19,427
2020-05-10,nuts/ITH20,4295
2020-05-10,nuts/ITI21,993
2020-05-10,nuts/ITI22,364
2020-05-10,nuts/ITC20,1157
2020-05-10,nuts/ITH33,1148
2020-05-10,nuts/ITH36,3895
2020-05-10,nuts/ITH37,432
2020-05-10,nuts/ITH34,2607
2020-05-10,nuts/ITH35,2596
2020-05-10,nuts/ITH31,4944
2020-05-10,nuts/ITH32,2772
2020-05-11,nuts/ITF14,772
2020-05-11,nuts/ITF11,243
2020-05-11,nuts/ITF13,1448
2020-05-11,nuts/ITF12,644
2020-05-11,nuts/ITF52,205
2020-05-11,nuts/ITF51,181
2020-05-11,nuts/ITH10,2572
2020-05-11,nuts/ITF63,211
2020-05-11,nuts/ITF61,463
2020-05-11,nuts/ITF62,118
2020-05-11,nuts/ITF65,264
2020-05-11,nuts/ITF64,76
2020-05-11,nuts/ITF34,503
2020-05-11,nuts/ITF32,190
2020-05-11,nuts/ITF31,431
2020-05-11,nuts/ITF33,2536
2020-05-11,nuts/ITF35,667
2020-05-11,nuts/ITH55,4784
2020-05-11,nuts/ITH56,977
2020-05-11,nuts/ITH58,1680
2020-05-11,nuts/ITH54,3823
2020-05-11,nuts/ITH52,3315
2020-05-11,nuts/ITH51,4375
2020-05-11,nuts/ITH57,999
2020-05-11,nuts/ITH53,4849
2020-05-11,nuts/ITH59,2074
2020-05-11,nuts/ITH43,195
2020-05-11,nuts/ITH41,651
2020-05-11,nuts/ITH44,1322
2020-05-11,nuts/ITH42,970
2020-05-11,nuts/ITI45,579
2020-05-11,nuts/ITI44,511
2020-05-11,nuts/ITI42,333
2020-05-11,nuts/ITI43,5250
2020-05-11,nuts/ITI41,409
2020-05-11,nuts/ITC33,5095
2020-05-11,nuts/ITC31,1429
2020-05-11,nuts/ITC34,891
2020-05-11,nuts/ITC32,1413
2020-05-11,nuts/ITC46,11791
2020-05-11,nuts/ITC47,13620
2020-05-11,nuts/ITC42,3504
2020-05-11,nuts/ITC4A,6250
2020-05-11,nuts/ITC43,2536
2020-05-11,nuts/ITC49,3277
2020-05-11,nuts/ITC4B,3251
2020-05-11,nuts/ITC4C,21490
2020-05-11,nuts/ITC4D,5074
2020-05-11,nuts/ITC48,4801
2020-05-11,nuts/ITC44,1288
2020-05-11,nuts/ITC41,3196
2020-05-11,nuts/ITI32,1837
2020-05-11,nuts/ITI34,288
2020-05-11,nuts/ITI35,455
2020-05-11,nuts/ITI33,1068
2020-05-11,nuts/ITI31,2675
2020-05-11,nuts/ITF22,307
2020-05-11,nuts/ITF21,57
2020-05-11,nuts/ITC18,3732
2020-05-11,nuts/ITC17,1685
2020-05-11,nuts/ITC13,1015
2020-05-11,nuts/ITC16,2646
2020-05-11,nuts/ITC15,2481
2020-05-11,nuts/ITC11,14560
2020-05-11,nuts/ITC14,1093
2020-05-11,nuts/ITC12,1200
2020-05-11,nuts/ITF47,1420
2020-05-11,nuts/ITF48,381
2020-05-11,nuts/ITF44,605
2020-05-11,nuts/ITF46,1116
2020-05-11,nuts/ITF45,505
2020-05-11,nuts/ITF43,271
2020-05-11,nuts/ITG27,245
2020-05-11,nuts/ITG26,78
2020-05-11,nuts/ITG28,57
2020-05-11,nuts/ITG25,866
2020-05-11,nuts/ITG14,137
2020-05-11,nuts/ITG15,162
2020-05-11,nuts/ITG17,1046
2020-05-11,nuts/ITG16,421
2020-05-11,nuts/ITG13,557
2020-05-11,nuts/ITG12,544
2020-05-11,nuts/ITG18,94
2020-05-11,nuts/ITG19,239
2020-05-11,nuts/ITG11,139
2020-05-11,nuts/ITI18,665
2020-05-11,nuts/ITI14,3322
2020-05-11,nuts/ITI1A,421
2020-05-11,nuts/ITI16,535
2020-05-11,nuts/ITI12,1329
2020-05-11,nuts/ITI11,1029
2020-05-11,nuts/ITI17,868
2020-05-11,nuts/ITI13,652
2020-05-11,nuts/ITI15,539
2020-05-11,nuts/ITI19,427
2020-05-11,nuts/ITH20,4297
2020-05-11,nuts/ITI21,993
2020-05-11,nuts/ITI22,365
2020-05-11,nuts/ITC20,1158
2020-05-11,nuts/ITH33,1148
2020-05-11,nuts/ITH36,3900
2020-05-11,nuts/ITH37,433
2020-05-11,nuts/ITH34,2609
2020-05-11,nuts/ITH35,2599
2020-05-11,nuts/ITH31,4946
2020-05-11,nuts/ITH32,2773
2020-05-12,nuts/ITF14,778
2020-05-12,nuts/ITF11,244
2020-05-12,nuts/ITF13,1448
2020-05-12,nuts/ITF12,645
2020-05-12,nuts/ITF52,206
2020-05-12,nuts/ITF51,181
2020-05-12,nuts/ITH10,2572
2020-05-12,nuts/ITF63,211
2020-05-12,nuts/ITF61,464
2020-05-12,nuts/ITF62,118
2020-05-12,nuts/ITF65,267
2020-05-12,nuts/ITF64,76
2020-05-12,nuts/ITF34,504
2020-05-12,nuts/ITF32,192
2020-05-12,nuts/ITF31,432
2020-05-12,nuts/ITF33,2541
2020-05-12,nuts/ITF35,667
2020-05-12,nuts/ITH55,4805
2020-05-12,nuts/ITH56,977
2020-05-12,nuts/ITH58,1684
2020-05-12,nuts/ITH54,3830
2020-05-12,nuts/ITH52,3317
2020-05-12,nuts/ITH51,4386
2020-05-12,nuts/ITH57,999
2020-05-12,nuts/ITH53,4854
2020-05-12,nuts/ITH59,2077
2020-05-12,nuts/ITH43,196
2020-05-12,nuts/ITH41,654
2020-05-12,nuts/ITH44,1328
2020-05-12,nuts/ITH42,970
2020-05-12,nuts/ITI45,579
2020-05-12,nuts/ITI44,511
2020-05-12,nuts/ITI42,338
2020-05-12,nuts/ITI43,5266
2020-05-12,nuts/ITI41,410
2020-05-12,nuts/ITC33,5078
2020-05-12,nuts/ITC31,1443
2020-05-12,nuts/ITC34,895
2020-05-12,nuts/ITC32,1443
2020-05-12,nuts/ITC46,12294
2020-05-12,nuts/ITC47,13748
2020-05-12,nuts/ITC42,3546
2020-05-12,nuts/ITC4A,6255
2020-05-12,nuts/ITC43,2561
2020-05-12,nuts/ITC49,3293
2020-05-12,nuts/ITC4B,3255
2020-05-12,nuts/ITC4C,21626
2020-05-12,nuts/ITC4D,5112
2020-05-12,nuts/ITC48,4820
2020-05-12,nuts/ITC44,1317
2020-05-12,nuts/ITC41,3273
2020-05-12,nuts/ITI32,1839
2020-05-12,nuts/ITI34,288
2020-05-12,nuts/ITI35,455
2020-05-12,nuts/ITI33,1075
2020-05-12,nuts/ITI31,2690
2020-05-12,nuts/ITF22,310
2020-05-12,nuts/ITF21,57
2020-05-12,nuts/ITC18,3744
2020-05-12,nuts/ITC17,1690
2020-05-12,nuts/ITC13,1016
2020-05-12,nuts/ITC16,2649
2020-05-12,nuts/ITC15,2494
2020-05-12,nuts/ITC11,14631
2020-05-12,nuts/ITC14,1097
2020-05-12,nuts/ITC12,1205
2020-05-12,nuts/ITF47,1427
2020-05-12,nuts/ITF48,381
2020-05-12,nuts/ITF44,606
2020-05-12,nuts/ITF46,1117
2020-05-12,nuts/ITF45,505
2020-05-12,nuts/ITF43,272
2020-05-12,nuts/ITG27,246
2020-05-12,nuts/ITG26,78
2020-05-12,nuts/ITG28,57
2020-05-12,nuts/ITG25,866
2020-05-12,nuts/ITG14,137
2020-05-12,nuts/ITG15,162
2020-05-12,nuts/ITG17,1047
2020-05-12,nuts/ITG16,421
2020-05-12,nuts/ITG13,558
2020-05-12,nuts/ITG12,546
2020-05-12,nuts/ITG18,94
2020-05-12,nuts/ITG19,239
2020-05-12,nuts/ITG11,139
2020-05-12,nuts/ITI18,665
2020-05-12,nuts/ITI14,3333
2020-05-12,nuts/ITI1A,421
2020-05-12,nuts/ITI16,535
2020-05-12,nuts/ITI12,1329
2020-05-12,nuts/ITI11,1030
2020-05-12,nuts/ITI17,868
2020-05-12,nuts/ITI13,652
2020-05-12,nuts/ITI15,542
2020-05-12,nuts/ITI19,427
2020-05-12,nuts/ITH20,4303
2020-05-12,nuts/ITI21,996
2020-05-12,nuts/ITI22,368
2020-05-12,nuts/ITC20,1160
2020-05-12,nuts/ITH33,1150
2020-05-12,nuts/ITH36,3903
2020-05-12,nuts/ITH37,433
2020-05-12,nuts/ITH34,2613
2020-05-12,nuts/ITH35,2611
2020-05-12,nuts/ITH31,4957
2020-05-12,nuts/ITH32,2787
2020-05-13,nuts/ITF14,778
2020-05-13,nuts/ITF11,244
2020-05-13,nuts/ITF13,1460
2020-05-13,nuts/ITF12,645
2020-05-13,nuts/ITF52,206
2020-05-13,nuts/ITF51,183
2020-05-13,nuts/ITH10,2575
2020-05-13,nuts/ITF63,211
2020-05-13,nuts/ITF61,464
2020-05-13,nuts/ITF62,118
2020-05-13,nuts/ITF65,268
2020-05-13,nuts/ITF64,77
2020-05-13,nuts/ITF34,508
2020-05-13,nuts/ITF32,192
2020-05-13,nuts/ITF31,433
2020-05-13,nuts/ITF33,2549
2020-05-13,nuts/ITF35,668
2020-05-13,nuts/ITH55,4826
2020-05-13,nuts/ITH56,977
2020-05-13,nuts/ITH58,1694
2020-05-13,nuts/ITH54,3837
2020-05-13,nuts/ITH52,3317
2020-05-13,nuts/ITH51,4391
2020-05-13,nuts/ITH57,999
2020-05-13,nuts/ITH53,4859
2020-05-13,nuts/ITH59,2079
2020-05-13,nuts/ITH43,197
2020-05-13,nuts/ITH41,659
2020-05-13,nuts/ITH44,1329
2020-05-13,nuts/ITH42,971
2020-05-13,nuts/ITI45,579
2020-05-13,nuts/ITI44,511
2020-05-13,nuts/ITI42,349
2020-05-13,nuts/ITI43,5291
2020-05-13,nuts/ITI41,410
2020-05-13,nuts/ITC33,5122
2020-05-13,nuts/ITC31,1445
2020-05-13,nuts/ITC34,896
2020-05-13,nuts/ITC32,1463
2020-05-13,nuts/ITC46,12318
2020-05-13,nuts/ITC47,13842
2020-05-13,nuts/ITC42,3556
2020-05-13,nuts/ITC4A,6273
2020-05-13,nuts/ITC43,2583
2020-05-13,nuts/ITC49,3301
2020-05-13,nuts/ITC4B,3266
2020-05-13,nuts/ITC4C,21731
2020-05-13,nuts/ITC4D,5141
2020-05-13,nuts/ITC48,4849
2020-05-13,nuts/ITC44,1321
2020-05-13,nuts/ITC41,3302
2020-05-13,nuts/ITI32,1840
2020-05-13,nuts/ITI34,288
2020-05-13,nuts/ITI35,455
2020-05-13,nuts/ITI33,1077
2020-05-13,nuts/ITI31,2705
2020-05-13,nuts/ITF22,325
2020-05-13,nuts/ITF21,57
2020-05-13,nuts/ITC18,3755
2020-05-13,nuts/ITC17,1699
2020-05-13,nuts/ITC13,1021
2020-05-13,nuts/ITC16,2659
2020-05-13,nuts/ITC15,2528
2020-05-13,nuts/ITC11,14719
2020-05-13,nuts/ITC14,1098
2020-05-13,nuts/ITC12,1211
2020-05-13,nuts/ITF47,1429
2020-05-13,nuts/ITF48,381
2020-05-13,nuts/ITF44,608
2020-05-13,nuts/ITF46,1119
2020-05-13,nuts/ITF45,508
2020-05-13,nuts/ITF43,273
2020-05-13,nuts/ITG27,246
2020-05-13,nuts/ITG26,78
2020-05-13,nuts/ITG28,58
2020-05-13,nuts/ITG25,866
2020-05-13,nuts/ITG14,141
2020-05-13,nuts/ITG15,164
2020-05-13,nuts/ITG17,1047
2020-05-13,nuts/ITG16,421
2020-05-13,nuts/ITG13,558
2020-05-13,nuts/ITG12,549
2020-05-13,nuts/ITG18,94
2020-05-13,nuts/ITG19,241
2020-05-13,nuts/ITG11,139
2020-05-13,nuts/ITI18,667
2020-05-13,nuts/ITI14,3340
2020-05-13,nuts/ITI1A,421
2020-05-13,nuts/ITI16,538
2020-05-13,nuts/ITI12,1331
2020-05-13,nuts/ITI11,1033
2020-05-13,nuts/ITI17,875
2020-05-13,nuts/ITI13,654
2020-05-13,nuts/ITI15,543
2020-05-13,nuts/ITI19,427
2020-05-13,nuts/ITH20,4312
2020-05-13,nuts/ITI21,996
2020-05-13,nuts/ITI22,368
2020-05-13,nuts/ITC20,1163
2020-05-13,nuts/ITH33,1150
2020-05-13,nuts/ITH36,3904
2020-05-13,nuts/ITH37,435
2020-05-13,nuts/ITH34,2618
2020-05-13,nuts/ITH35,2617
2020-05-13,nuts/ITH31,4967
2020-05-13,nuts/ITH32,2789
2020-05-14,nuts/ITF14,778
2020-05-14,nuts/ITF11,246
2020-05-14,nuts/ITF13,1467
2020-05-14,nuts/ITF12,645
2020-05-14,nuts/ITF52,206
2020-05-14,nuts/ITF51,183
2020-05-14,nuts/ITH10,2578
2020-05-14,nuts/ITF63,211
2020-05-14,nuts/ITF61,465
2020-05-14,nuts/ITF62,118
2020-05-14,nuts/ITF65,270
2020-05-14,nuts/ITF64,77
2020-05-14,nuts/ITF34,509
2020-05-14,nuts/ITF32,192
2020-05-14,nuts/ITF31,434
2020-05-14,nuts/ITF33,2551
2020-05-14,nuts/ITF35,671
2020-05-14,nuts/ITH55,4841
2020-05-14,nuts/ITH56,977
2020-05-14,nuts/ITH58,1695
2020-05-14,nuts/ITH54,3839
2020-05-14,nuts/ITH52,3346
2020-05-14,nuts/ITH51,4405
2020-05-14,nuts/ITH57,1000
2020-05-14,nuts/ITH53,4870
2020-05-14,nuts/ITH59,2083
2020-05-14,nuts/ITH43,198
2020-05-14,nuts/ITH41,659
2020-05-14,nuts/ITH44,1332
2020-05-14,nuts/ITH42,972
2020-05-14,nuts/ITI45,579
2020-05-14,nuts/ITI44,511
2020-05-14,nuts/ITI42,368
2020-05-14,nuts/ITI43,5308
2020-05-14,nuts/ITI41,415
2020-05-14,nuts/ITC33,5165
2020-05-14,nuts/ITC31,1456
2020-05-14,nuts/ITC34,899
2020-05-14,nuts/ITC32,1471
2020-05-14,nuts/ITC46,12347
2020-05-14,nuts/ITC47,13948
2020-05-14,nuts/ITC42,3598
2020-05-14,nuts/ITC4A,6285
2020-05-14,nuts/ITC43,2599
2020-05-14,nuts/ITC49,3313
2020-05-14,nuts/ITC4B,3275
2020-05-14,nuts/ITC4C,21900
2020-05-14,nuts/ITC4D,5182
2020-05-14,nuts/ITC48,4896
2020-05-14,nuts/ITC44,1338
2020-05-14,nuts/ITC41,3322
2020-05-14,nuts/ITI32,1840
2020-05-14,nuts/ITI34,288
2020-05-14,nuts/ITI35,455
2020-05-14,nuts/ITI33,1082
2020-05-14,nuts/ITI31,2713
2020-05-14,nuts/ITF22,327
2020-05-14,nuts/ITF21,57
2020-05-14,nuts/ITC18,3769
2020-05-14,nuts/ITC17,1711
2020-05-14,nuts/ITC13,1022
2020-05-14,nuts/ITC16,2666
2020-05-14,nuts/ITC15,2543
2020-05-14,nuts/ITC11,14807
2020-05-14,nuts/ITC14,1099
2020-05-14,nuts/ITC12,1226
2020-05-14,nuts/ITF47,1431
2020-05-14,nuts/ITF48,382
2020-05-14,nuts/ITF44,610
2020-05-14,nuts/ITF46,1121
2020-05-14,nuts/ITF45,508
2020-05-14,nuts/ITF43,275
2020-05-14,nuts/ITG27,246
2020-05-14,nuts/ITG26,78
2020-05-14,nuts/ITG28,58
2020-05-14,nuts/ITG25,866
2020-05-14,nuts/ITG14,141
2020-05-14,nuts/ITG15,166
2020-05-14,nuts/ITG17,1057
2020-05-14,nuts/ITG16,421
2020-05-14,nuts/ITG13,558
2020-05-14,nuts/ITG12,549
