observationDate,observationAbout,value,variableMeasured
2015,wikidataId/Q54180,77143,dcid:Count_Person_7To12Years_Male
2016,wikidataId/Q54180,80354,dcid:Count_Person_7To12Years_Male
2015,wikidataId/Q54180,64145,dcid:Count_Person_7To12Years_Rural
2016,wikidataId/Q54180,66618,dcid:Count_Person_7To12Years_Rural
2015,wikidataId/Q54180,85945,dcid:Count_Person_7To12Years_Urban
2016,wikidataId/Q54180,89643,dcid:Count_Person_7To12Years_Urban
2015,wikidataId/Q54180,150090,dcid:Count_Person_7To12Years
2016,wikidataId/Q54180,156261,dcid:Count_Person_7To12Years
2015,wikidataId/Q54180,406776,dcid:Count_Person_Rural_Female
2016,wikidataId/Q54180,410869,dcid:Count_Person_Rural_Female
2015,wikidataId/Q54180,776557,dcid:Count_Person_Urban_Female
2016,wikidataId/Q54180,776813,dcid:Count_Person_Urban_Female
2015,wikidataId/Q54180,1183333,dcid:Count_Person_Female
2016,wikidataId/Q54180,1187682,dcid:Count_Person_Female
2015,wikidataId/Q54180,414215,dcid:Count_Person_Rural_Male
2016,wikidataId/Q54180,417931,dcid:Count_Person_Rural_Male
2015,wikidataId/Q54180,710162,dcid:Count_Person_Urban_Male
2016,wikidataId/Q54180,709998,dcid:Count_Person_Urban_Male
2015,wikidataId/Q54180,1124377,dcid:Count_Person_Male
2016,wikidataId/Q54180,1127929,dcid:Count_Person_Male
2015,wikidataId/Q54180,820991,dcid:Count_Person_Rural
2016,wikidataId/Q54180,828800,dcid:Count_Person_Rural
2015,wikidataId/Q54180,1486719,dcid:Count_Person_Urban
2016,wikidataId/Q54180,1486811,dcid:Count_Person_Urban
2015,wikidataId/Q54180,2307710,dcid:Count_Person
2016,wikidataId/Q54180,2315611,dcid:Count_Person
2015,wikidataId/Q54181,15055,dcid:Count_Person_0To2Years_Female_Rural
2016,wikidataId/Q54181,15136,dcid:Count_Person_0To2Years_Female_Rural
2015,wikidataId/Q54181,46596,dcid:Count_Person_0To2Years_Female_Urban
2016,wikidataId/Q54181,46401,dcid:Count_Person_0To2Years_Female_Urban
2015,wikidataId/Q54181,61651,dcid:Count_Person_0To2Years_Female
2016,wikidataId/Q54181,61537,dcid:Count_Person_0To2Years_Female
2015,wikidataId/Q54181,15879,dcid:Count_Person_0To2Years_Male_Rural
2016,wikidataId/Q54181,15933,dcid:Count_Person_0To2Years_Male_Rural
2015,wikidataId/Q54181,48751,dcid:Count_Person_0To2Years_Male_Urban
2016,wikidataId/Q54181,48888,dcid:Count_Person_0To2Years_Male_Urban
2015,wikidataId/Q54181,64630,dcid:Count_Person_0To2Years_Male
2016,wikidataId/Q54181,64821,dcid:Count_Person_0To2Years_Male
2015,wikidataId/Q54181,30934,dcid:Count_Person_0To2Years_Rural
2016,wikidataId/Q54181,31069,dcid:Count_Person_0To2Years_Rural
2015,wikidataId/Q54181,95347,dcid:Count_Person_0To2Years_Urban
2016,wikidataId/Q54181,95289,dcid:Count_Person_0To2Years_Urban
2015,wikidataId/Q54181,126281,dcid:Count_Person_0To2Years
2016,wikidataId/Q54181,126358,dcid:Count_Person_0To2Years
2015,wikidataId/Q54181,15475,dcid:Count_Person_13To15Years_Female_Rural
2016,wikidataId/Q54181,15107,dcid:Count_Person_13To15Years_Female_Rural
2015,wikidataId/Q54181,42904,dcid:Count_Person_13To15Years_Female_Urban
2016,wikidataId/Q54181,41889,dcid:Count_Person_13To15Years_Female_Urban
2015,wikidataId/Q54181,58379,dcid:Count_Person_13To15Years_Female
2016,wikidataId/Q54181,56996,dcid:Count_Person_13To15Years_Female
2015,wikidataId/Q54181,16273,dcid:Count_Person_13To15Years_Male_Rural
2016,wikidataId/Q54181,15925,dcid:Count_Person_13To15Years_Male_Rural
2015,wikidataId/Q54181,44660,dcid:Count_Person_13To15Years_Male_Urban
2016,wikidataId/Q54181,43466,dcid:Count_Person_13To15Years_Male_Urban
2015,wikidataId/Q54181,60933,dcid:Count_Person_13To15Years_Male
2016,wikidataId/Q54181,59391,dcid:Count_Person_13To15Years_Male
2015,wikidataId/Q54181,31748,dcid:Count_Person_13To15Years_Rural
2016,wikidataId/Q54181,31032,dcid:Count_Person_13To15Years_Rural
2015,wikidataId/Q54181,87564,dcid:Count_Person_13To15Years_Urban
2016,wikidataId/Q54181,85355,dcid:Count_Person_13To15Years_Urban
2015,wikidataId/Q54181,119312,dcid:Count_Person_13To15Years
2016,wikidataId/Q54181,116387,dcid:Count_Person_13To15Years
2015,wikidataId/Q54181,22351,dcid:Count_Person_16To19Years_Female_Rural
2016,wikidataId/Q54181,21681,dcid:Count_Person_16To19Years_Female_Rural
2015,wikidataId/Q54181,62492,dcid:Count_Person_16To19Years_Female_Urban
2016,wikidataId/Q54181,60457,dcid:Count_Person_16To19Years_Female_Urban
2015,wikidataId/Q54181,84843,dcid:Count_Person_16To19Years_Female
2016,wikidataId/Q54181,82138,dcid:Count_Person_16To19Years_Female
2015,wikidataId/Q54181,23939,dcid:Count_Person_16To19Years_Male_Rural
2016,wikidataId/Q54181,23330,dcid:Count_Person_16To19Years_Male_Rural
2015,wikidataId/Q54181,65271,dcid:Count_Person_16To19Years_Male_Urban
2016,wikidataId/Q54181,63093,dcid:Count_Person_16To19Years_Male_Urban
2015,wikidataId/Q54181,89210,dcid:Count_Person_16To19Years_Male
2016,wikidataId/Q54181,86423,dcid:Count_Person_16To19Years_Male
2015,wikidataId/Q54181,46290,dcid:Count_Person_16To19Years_Rural
2016,wikidataId/Q54181,45011,dcid:Count_Person_16To19Years_Rural
2015,wikidataId/Q54181,127763,dcid:Count_Person_16To19Years_Urban
2016,wikidataId/Q54181,123550,dcid:Count_Person_16To19Years_Urban
2015,wikidataId/Q54181,174053,dcid:Count_Person_16To19Years
2016,wikidataId/Q54181,168561,dcid:Count_Person_16To19Years
2015,wikidataId/Q54181,33730,dcid:Count_Person_20To24Years_Rural_Female
2016,wikidataId/Q54181,32439,dcid:Count_Person_20To24Years_Rural_Female
2015,wikidataId/Q54181,96547,dcid:Count_Person_20To24Years_Urban_Female
2016,wikidataId/Q54181,91294,dcid:Count_Person_20To24Years_Urban_Female
2015,wikidataId/Q54181,130277,dcid:Count_Person_20To24Years_Female
2016,wikidataId/Q54181,123733,dcid:Count_Person_20To24Years_Female
2015,wikidataId/Q54181,34793,dcid:Count_Person_20To24Years_Rural_Male
2016,wikidataId/Q54181,33325,dcid:Count_Person_20To24Years_Rural_Male
2015,wikidataId/Q54181,100933,dcid:Count_Person_20To24Years_Urban_Male
2016,wikidataId/Q54181,95578,dcid:Count_Person_20To24Years_Urban_Male
2015,wikidataId/Q54181,135726,dcid:Count_Person_20To24Years_Male
2016,wikidataId/Q54181,128903,dcid:Count_Person_20To24Years_Male
2015,wikidataId/Q54181,68523,dcid:Count_Person_20To24Years_Rural
2016,wikidataId/Q54181,65764,dcid:Count_Person_20To24Years_Rural
2015,wikidataId/Q54181,197480,dcid:Count_Person_20To24Years_Urban
2016,wikidataId/Q54181,186872,dcid:Count_Person_20To24Years_Urban
2015,wikidataId/Q54181,266003,dcid:Count_Person_20To24Years
2016,wikidataId/Q54181,252636,dcid:Count_Person_20To24Years
2015,wikidataId/Q54181,79651,dcid:Count_Person_25To34Years_Female_Rural
2016,wikidataId/Q54181,79438,dcid:Count_Person_25To34Years_Female_Rural
2015,wikidataId/Q54181,268312,dcid:Count_Person_25To34Years_Female_Urban
2016,wikidataId/Q54181,259990,dcid:Count_Person_25To34Years_Female_Urban
2015,wikidataId/Q54181,347963,dcid:Count_Person_25To34Years_Female
2016,wikidataId/Q54181,339428,dcid:Count_Person_25To34Years_Female
2015,wikidataId/Q54181,82446,dcid:Count_Person_25To34Years_Male_Rural
2016,wikidataId/Q54181,81813,dcid:Count_Person_25To34Years_Male_Rural
2015,wikidataId/Q54181,276759,dcid:Count_Person_25To34Years_Male_Urban
2016,wikidataId/Q54181,268773,dcid:Count_Person_25To34Years_Male_Urban
2015,wikidataId/Q54181,359205,dcid:Count_Person_25To34Years_Male
2016,wikidataId/Q54181,350586,dcid:Count_Person_25To34Years_Male
2015,wikidataId/Q54181,162097,dcid:Count_Person_25To34Years_Rural
2016,wikidataId/Q54181,161251,dcid:Count_Person_25To34Years_Rural
2015,wikidataId/Q54181,545071,dcid:Count_Person_25To34Years_Urban
2016,wikidataId/Q54181,528763,dcid:Count_Person_25To34Years_Urban
2015,wikidataId/Q54181,707168,dcid:Count_Person_25To34Years
2016,wikidataId/Q54181,690014,dcid:Count_Person_25To34Years
2015,wikidataId/Q54181,22278,dcid:Count_Person_3To6Years_Female_Rural
2016,wikidataId/Q54181,21657,dcid:Count_Person_3To6Years_Female_Rural
2015,wikidataId/Q54181,68060,dcid:Count_Person_3To6Years_Female_Urban
2016,wikidataId/Q54181,65738,dcid:Count_Person_3To6Years_Female_Urban
2015,wikidataId/Q54181,90338,dcid:Count_Person_3To6Years_Female
2016,wikidataId/Q54181,87395,dcid:Count_Person_3To6Years_Female
2015,wikidataId/Q54181,23339,dcid:Count_Person_3To6Years_Male_Rural
2016,wikidataId/Q54181,22715,dcid:Count_Person_3To6Years_Male_Rural
2015,wikidataId/Q54181,71779,dcid:Count_Person_3To6Years_Male_Urban
2016,wikidataId/Q54181,69381,dcid:Count_Person_3To6Years_Male_Urban
2015,wikidataId/Q54181,95118,dcid:Count_Person_3To6Years_Male
2016,wikidataId/Q54181,92096,dcid:Count_Person_3To6Years_Male
2015,wikidataId/Q54181,45617,dcid:Count_Person_3To6Years_Rural
2016,wikidataId/Q54181,44372,dcid:Count_Person_3To6Years_Rural
2015,wikidataId/Q54181,139839,dcid:Count_Person_3To6Years_Urban
2016,wikidataId/Q54181,135119,dcid:Count_Person_3To6Years_Urban
2015,wikidataId/Q54181,185456,dcid:Count_Person_3To6Years
2016,wikidataId/Q54181,179491,dcid:Count_Person_3To6Years
2015,wikidataId/Q54181,77647,dcid:Count_Person_35To44Years_Female_Rural
2016,wikidataId/Q54181,78664,dcid:Count_Person_35To44Years_Female_Rural
2015,wikidataId/Q54181,263231,dcid:Count_Person_35To44Years_Female_Urban
2016,wikidataId/Q54181,268067,dcid:Count_Person_35To44Years_Female_Urban
2015,wikidataId/Q54181,340878,dcid:Count_Person_35To44Years_Female
2016,wikidataId/Q54181,346731,dcid:Count_Person_35To44Years_Female
2015,wikidataId/Q54181,79296,dcid:Count_Person_35To44Years_Male_Rural
2016,wikidataId/Q54181,80768,dcid:Count_Person_35To44Years_Male_Rural
2015,wikidataId/Q54181,267465,dcid:Count_Person_35To44Years_Male_Urban
2016,wikidataId/Q54181,272400,dcid:Count_Person_35To44Years_Male_Urban
2015,wikidataId/Q54181,346761,dcid:Count_Person_35To44Years_Male
2016,wikidataId/Q54181,353168,dcid:Count_Person_35To44Years_Male
2015,wikidataId/Q54181,156943,dcid:Count_Person_35To44Years_Rural
2016,wikidataId/Q54181,159432,dcid:Count_Person_35To44Years_Rural
2015,wikidataId/Q54181,530696,dcid:Count_Person_35To44Years_Urban
2016,wikidataId/Q54181,540467,dcid:Count_Person_35To44Years_Urban
2015,wikidataId/Q54181,687639,dcid:Count_Person_35To44Years
2016,wikidataId/Q54181,699899,dcid:Count_Person_35To44Years
2015,wikidataId/Q54181,70128,dcid:Count_Person_45To54Years_Female_Rural
2016,wikidataId/Q54181,70108,dcid:Count_Person_45To54Years_Female_Rural
2015,wikidataId/Q54181,228957,dcid:Count_Person_45To54Years_Female_Urban
2016,wikidataId/Q54181,225420,dcid:Count_Person_45To54Years_Female_Urban
2015,wikidataId/Q54181,299085,dcid:Count_Person_45To54Years_Female
2016,wikidataId/Q54181,295528,dcid:Count_Person_45To54Years_Female
2015,wikidataId/Q54181,71883,dcid:Count_Person_45To54Years_Male_Rural
2016,wikidataId/Q54181,71350,dcid:Count_Person_45To54Years_Male_Rural
2015,wikidataId/Q54181,221527,dcid:Count_Person_45To54Years_Male_Urban
2016,wikidataId/Q54181,218700,dcid:Count_Person_45To54Years_Male_Urban
2015,wikidataId/Q54181,293410,dcid:Count_Person_45To54Years_Male
2016,wikidataId/Q54181,290050,dcid:Count_Person_45To54Years_Male
2015,wikidataId/Q54181,142011,dcid:Count_Person_45To54Years_Rural
2016,wikidataId/Q54181,141458,dcid:Count_Person_45To54Years_Rural
2015,wikidataId/Q54181,450484,dcid:Count_Person_45To54Years_Urban
2016,wikidataId/Q54181,444120,dcid:Count_Person_45To54Years_Urban
2015,wikidataId/Q54181,592495,dcid:Count_Person_45To54Years
2016,wikidataId/Q54181,585578,dcid:Count_Person_45To54Years
2015,wikidataId/Q54181,71819,dcid:Count_Person_55To64Years_Female_Rural
2016,wikidataId/Q54181,72086,dcid:Count_Person_55To64Years_Female_Rural
2015,wikidataId/Q54181,298016,dcid:Count_Person_55To64Years_Female_Urban
2016,wikidataId/Q54181,291118,dcid:Count_Person_55To64Years_Female_Urban
2015,wikidataId/Q54181,369835,dcid:Count_Person_55To64Years_Female
2016,wikidataId/Q54181,363204,dcid:Count_Person_55To64Years_Female
2015,wikidataId/Q54181,70493,dcid:Count_Person_55To64Years_Male_Rural
2016,wikidataId/Q54181,71053,dcid:Count_Person_55To64Years_Male_Rural
2015,wikidataId/Q54181,257267,dcid:Count_Person_55To64Years_Male_Urban
2016,wikidataId/Q54181,252437,dcid:Count_Person_55To64Years_Male_Urban
2015,wikidataId/Q54181,327760,dcid:Count_Person_55To64Years_Male
2016,wikidataId/Q54181,323490,dcid:Count_Person_55To64Years_Male
2015,wikidataId/Q54181,142312,dcid:Count_Person_55To64Years_Rural
2016,wikidataId/Q54181,143139,dcid:Count_Person_55To64Years_Rural
2015,wikidataId/Q54181,555283,dcid:Count_Person_55To64Years_Urban
2016,wikidataId/Q54181,543555,dcid:Count_Person_55To64Years_Urban
2015,wikidataId/Q54181,697595,dcid:Count_Person_55To64Years
2016,wikidataId/Q54181,686694,dcid:Count_Person_55To64Years
2015,wikidataId/Q54181,92190,dcid:Count_Person_65OrMoreYears_Female_Rural
2016,wikidataId/Q54181,94804,dcid:Count_Person_65OrMoreYears_Female_Rural
2015,wikidataId/Q54181,366750,dcid:Count_Person_65OrMoreYears_Female_Urban
2016,wikidataId/Q54181,380252,dcid:Count_Person_65OrMoreYears_Female_Urban
2015,wikidataId/Q54181,458940,dcid:Count_Person_65OrMoreYears_Female
2016,wikidataId/Q54181,475056,dcid:Count_Person_65OrMoreYears_Female
2015,wikidataId/Q54181,62509,dcid:Count_Person_65OrMoreYears_Male_Rural
2016,wikidataId/Q54181,64884,dcid:Count_Person_65OrMoreYears_Male_Rural
2015,wikidataId/Q54181,240435,dcid:Count_Person_65OrMoreYears_Male_Urban
2016,wikidataId/Q54181,250637,dcid:Count_Person_65OrMoreYears_Male_Urban
2015,wikidataId/Q54181,302944,dcid:Count_Person_65OrMoreYears_Male
2016,wikidataId/Q54181,315521,dcid:Count_Person_65OrMoreYears_Male
2015,wikidataId/Q54181,154699,dcid:Count_Person_65OrMoreYears_Rural
2016,wikidataId/Q54181,159688,dcid:Count_Person_65OrMoreYears_Rural
2015,wikidataId/Q54181,607185,dcid:Count_Person_65OrMoreYears_Urban
2016,wikidataId/Q54181,630889,dcid:Count_Person_65OrMoreYears_Urban
2015,wikidataId/Q54181,761884,dcid:Count_Person_65OrMoreYears
2016,wikidataId/Q54181,790577,dcid:Count_Person_65OrMoreYears
2015,wikidataId/Q54181,31551,dcid:Count_Person_7To12Years_Female_Rural
2016,wikidataId/Q54181,32843,dcid:Count_Person_7To12Years_Female_Rural
2015,wikidataId/Q54181,92137,dcid:Count_Person_7To12Years_Female_Urban
2016,wikidataId/Q54181,95719,dcid:Count_Person_7To12Years_Female_Urban
2015,wikidataId/Q54181,123688,dcid:Count_Person_7To12Years_Female
2016,wikidataId/Q54181,128562,dcid:Count_Person_7To12Years_Female
2015,wikidataId/Q54181,32835,dcid:Count_Person_7To12Years_Male_Rural
2016,wikidataId/Q54181,34071,dcid:Count_Person_7To12Years_Male_Rural
2015,wikidataId/Q54181,96440,dcid:Count_Person_7To12Years_Male_Urban
2016,wikidataId/Q54181,100336,dcid:Count_Person_7To12Years_Male_Urban
2015,wikidataId/Q54181,129275,dcid:Count_Person_7To12Years_Male
2016,wikidataId/Q54181,134407,dcid:Count_Person_7To12Years_Male
2015,wikidataId/Q54181,64386,dcid:Count_Person_7To12Years_Rural
2016,wikidataId/Q54181,66914,dcid:Count_Person_7To12Years_Rural
2015,wikidataId/Q54181,188577,dcid:Count_Person_7To12Years_Urban
2016,wikidataId/Q54181,196055,dcid:Count_Person_7To12Years_Urban
2015,wikidataId/Q54181,252963,dcid:Count_Person_7To12Years
2016,wikidataId/Q54181,262969,dcid:Count_Person_7To12Years
2015,wikidataId/Q54181,531875,dcid:Count_Person_Rural_Female
2016,wikidataId/Q54181,533963,dcid:Count_Person_Rural_Female
2015,wikidataId/Q54181,1834002,dcid:Count_Person_Urban_Female
2016,wikidataId/Q54181,1826345,dcid:Count_Person_Urban_Female
2015,wikidataId/Q54181,2365877,dcid:Count_Person_Female
2016,wikidataId/Q54181,2360308,dcid:Count_Person_Female
2015,wikidataId/Q54181,513685,dcid:Count_Person_Rural_Male
2016,wikidataId/Q54181,515167,dcid:Count_Person_Rural_Male
2015,wikidataId/Q54181,1691287,dcid:Count_Person_Urban_Male
2016,wikidataId/Q54181,1683689,dcid:Count_Person_Urban_Male
2015,wikidataId/Q54181,2204972,dcid:Count_Person_Male
2016,wikidataId/Q54181,2198856,dcid:Count_Person_Male
2015,wikidataId/Q54181,1045560,dcid:Count_Person_Rural
2016,wikidataId/Q54181,1049130,dcid:Count_Person_Rural
2015,wikidataId/Q54181,3525289,dcid:Count_Person_Urban
2016,wikidataId/Q54181,3510034,dcid:Count_Person_Urban
2015,wikidataId/Q54181,4570849,dcid:Count_Person
2016,wikidataId/Q54181,4559164,dcid:Count_Person
2015,nuts/PL72,8982,dcid:Count_Person_0To2Years_Female_Rural
2016,nuts/PL72,8987,dcid:Count_Person_0To2Years_Female_Rural
2015,nuts/PL72,6551,dcid:Count_Person_0To2Years_Female_Urban
2016,nuts/PL72,6626,dcid:Count_Person_0To2Years_Female_Urban
2015,nuts/PL72,15533,dcid:Count_Person_0To2Years_Female
2016,nuts/PL72,15613,dcid:Count_Person_0To2Years_Female
2015,nuts/PL72,9364,dcid:Count_Person_0To2Years_Male_Rural
2016,nuts/PL72,9286,dcid:Count_Person_0To2Years_Male_Rural
2015,nuts/PL72,6775,dcid:Count_Person_0To2Years_Male_Urban
2016,nuts/PL72,6813,dcid:Count_Person_0To2Years_Male_Urban
2015,nuts/PL72,16139,dcid:Count_Person_0To2Years_Male
2016,nuts/PL72,16099,dcid:Count_Person_0To2Years_Male
2015,nuts/PL72,18346,dcid:Count_Person_0To2Years_Rural
2016,nuts/PL72,18273,dcid:Count_Person_0To2Years_Rural
2015,nuts/PL72,13326,dcid:Count_Person_0To2Years_Urban
2016,nuts/PL72,13439,dcid:Count_Person_0To2Years_Urban
2015,nuts/PL72,31672,dcid:Count_Person_0To2Years
2016,nuts/PL72,31712,dcid:Count_Person_0To2Years
2015,nuts/PL72,10728,dcid:Count_Person_13To15Years_Female_Rural
2016,nuts/PL72,10384,dcid:Count_Person_13To15Years_Female_Rural
2015,nuts/PL72,6720,dcid:Count_Person_13To15Years_Female_Urban
2016,nuts/PL72,6600,dcid:Count_Person_13To15Years_Female_Urban
2015,nuts/PL72,17448,dcid:Count_Person_13To15Years_Female
2016,nuts/PL72,16984,dcid:Count_Person_13To15Years_Female
2015,nuts/PL72,11220,dcid:Count_Person_13To15Years_Male_Rural
2016,nuts/PL72,10791,dcid:Count_Person_13To15Years_Male_Rural
2015,nuts/PL72,7194,dcid:Count_Person_13To15Years_Male_Urban
2016,nuts/PL72,7063,dcid:Count_Person_13To15Years_Male_Urban
2015,nuts/PL72,18414,dcid:Count_Person_13To15Years_Male
2016,nuts/PL72,17854,dcid:Count_Person_13To15Years_Male
2015,nuts/PL72,21948,dcid:Count_Person_13To15Years_Rural
2016,nuts/PL72,21175,dcid:Count_Person_13To15Years_Rural
2015,nuts/PL72,13914,dcid:Count_Person_13To15Years_Urban
2016,nuts/PL72,13663,dcid:Count_Person_13To15Years_Urban
2015,nuts/PL72,35862,dcid:Count_Person_13To15Years
2016,nuts/PL72,34838,dcid:Count_Person_13To15Years
2015,nuts/PL72,15871,dcid:Count_Person_16To19Years_Female_Rural
2016,nuts/PL72,15238,dcid:Count_Person_16To19Years_Female_Rural
2015,nuts/PL72,10351,dcid:Count_Person_16To19Years_Female_Urban
2016,nuts/PL72,9817,dcid:Count_Person_16To19Years_Female_Urban
2015,nuts/PL72,26222,dcid:Count_Person_16To19Years_Female
2016,nuts/PL72,25055,dcid:Count_Person_16To19Years_Female
2015,nuts/PL72,16833,dcid:Count_Person_16To19Years_Male_Rural
2016,nuts/PL72,16100,dcid:Count_Person_16To19Years_Male_Rural
2015,nuts/PL72,10728,dcid:Count_Person_16To19Years_Male_Urban
2016,nuts/PL72,10380,dcid:Count_Person_16To19Years_Male_Urban
2015,nuts/PL72,27561,dcid:Count_Person_16To19Years_Male
2016,nuts/PL72,26480,dcid:Count_Person_16To19Years_Male
2015,nuts/PL72,32704,dcid:Count_Person_16To19Years_Rural
2016,nuts/PL72,31338,dcid:Count_Person_16To19Years_Rural
2015,nuts/PL72,21079,dcid:Count_Person_16To19Years_Urban
2016,nuts/PL72,20197,dcid:Count_Person_16To19Years_Urban
2015,nuts/PL72,53783,dcid:Count_Person_16To19Years
2016,nuts/PL72,51535,dcid:Count_Person_16To19Years
2015,nuts/PL72,25183,dcid:Count_Person_20To24Years_Rural_Female
2016,nuts/PL72,24374,dcid:Count_Person_20To24Years_Rural_Female
2015,nuts/PL72,15149,dcid:Count_Person_20To24Years_Urban_Female
2016,nuts/PL72,14357,dcid:Count_Person_20To24Years_Urban_Female
2015,nuts/PL72,40332,dcid:Count_Person_20To24Years_Female
2016,nuts/PL72,38731,dcid:Count_Person_20To24Years_Female
2015,nuts/PL72,26354,dcid:Count_Person_20To24Years_Rural_Male
2016,nuts/PL72,25239,dcid:Count_Person_20To24Years_Rural_Male
2015,nuts/PL72,15700,dcid:Count_Person_20To24Years_Urban_Male
2016,nuts/PL72,14738,dcid:Count_Person_20To24Years_Urban_Male
2015,nuts/PL72,42054,dcid:Count_Person_20To24Years_Male
2016,nuts/PL72,39977,dcid:Count_Person_20To24Years_Male
2015,nuts/PL72,51537,dcid:Count_Person_20To24Years_Rural
2016,nuts/PL72,49613,dcid:Count_Person_20To24Years_Rural
2015,nuts/PL72,30849,dcid:Count_Person_20To24Years_Urban
2016,nuts/PL72,29095,dcid:Count_Person_20To24Years_Urban
2015,nuts/PL72,82386,dcid:Count_Person_20To24Years
2016,nuts/PL72,78708,dcid:Count_Person_20To24Years
2015,nuts/PL72,50252,dcid:Count_Person_25To34Years_Female_Rural
2016,nuts/PL72,50229,dcid:Count_Person_25To34Years_Female_Rural
2015,nuts/PL72,41506,dcid:Count_Person_25To34Years_Female_Urban
2016,nuts/PL72,40389,dcid:Count_Person_25To34Years_Female_Urban
2015,nuts/PL72,91758,dcid:Count_Person_25To34Years_Female
