REG_ID,Region,Year,Count_Person_PerArea,Area
AT31,dcid:nuts/AT31,"2008",119.98,11717.0
AT31,dcid:nuts/AT31,"2009",120.22,11717.0
AT31,dcid:nuts/AT31,"2010",120.27,11717.0
AT31,dcid:nuts/AT31,"2011",120.36,11717.0
AT31,dcid:nuts/AT31,"2012",120.67,11717.0
AT31,dcid:nuts/AT31,"2013",121.06,11717.0
AT31,dcid:nuts/AT31,"2014",121.65,11717.0
AT31,dcid:nuts/AT31,"2015",122.66,11717.0
AT31,dcid:nuts/AT31,"2016",124.09,11717.0
AT31,dcid:nuts/AT31,"2017",125.04,11717.0
AT31,dcid:nuts/AT31,"2018",125.76,11717.0
AT31,dcid:nuts/AT31,"2019",126.49,11717.0
AT311,dcid:nuts/AT311,"2001",97.48,2783.0
AT311,dcid:nuts/AT311,"2002",97.85,2783.0
AT311,dcid:nuts/AT311,"2003",97.99,2783.0
AT311,dcid:nuts/AT311,"2004",98.11,2783.0
AT311,dcid:nuts/AT311,"2005",98.4,2783.0
AT311,dcid:nuts/AT311,"2006",98.55,2783.0
AT311,dcid:nuts/AT311,"2007",98.6,2783.0
AT311,dcid:nuts/AT311,"2008",98.74,2783.0
AT311,dcid:nuts/AT311,"2009",98.95,2783.0
AT311,dcid:nuts/AT311,"2010",98.83,2783.0
AT311,dcid:nuts/AT311,"2011",98.83,2783.0
AT311,dcid:nuts/AT311,"2012",98.96,2783.0
AT311,dcid:nuts/AT311,"2013",99.21,2783.0
AT311,dcid:nuts/AT311,"2014",99.45,2783.0
AT311,dcid:nuts/AT311,"2015",100.22,2783.0
AT311,dcid:nuts/AT311,"2016",101.23,2783.0
AT311,dcid:nuts/AT311,"2017",102.12,2783.0
AT311,dcid:nuts/AT311,"2018",102.78,2783.0
AT311,dcid:nuts/AT311,"2019",103.36,2783.0
AT312,dcid:nuts/AT312,"2001",307.74,1700.0
AT312,dcid:nuts/AT312,"2002",308.74,1700.0
AT312,dcid:nuts/AT312,"2003",311.03,1700.0
AT312,dcid:nuts/AT312,"2004",313.12,1700.0
AT312,dcid:nuts/AT312,"2005",315.6,1700.0
AT312,dcid:nuts/AT312,"2006",317.66,1700.0
AT312,dcid:nuts/AT312,"2007",319.26,1700.0
AT312,dcid:nuts/AT312,"2008",320.36,1700.0
AT312,dcid:nuts/AT312,"2009",321.53,1700.0
AT312,dcid:nuts/AT312,"2010",322.35,1700.0
AT312,dcid:nuts/AT312,"2011",323.13,1700.0
AT312,dcid:nuts/AT312,"2012",324.81,1700.0
AT312,dcid:nuts/AT312,"2013",326.95,1700.0
AT312,dcid:nuts/AT312,"2014",329.76,1700.0
AT312,dcid:nuts/AT312,"2015",333.9,1700.0
AT312,dcid:nuts/AT312,"2016",338.61,1700.0
AT312,dcid:nuts/AT312,"2017",342.19,1700.0
AT312,dcid:nuts/AT312,"2018",345.31,1700.0
AT312,dcid:nuts/AT312,"2019",348.11,1700.0
AT313,dcid:nuts/AT313,"2001",76.5,2630.0
AT313,dcid:nuts/AT313,"2002",76.86,2630.0
AT313,dcid:nuts/AT313,"2003",76.96,2630.0
AT313,dcid:nuts/AT313,"2004",77.03,2630.0
AT313,dcid:nuts/AT313,"2005",77.35,2630.0
AT313,dcid:nuts/AT313,"2006",77.47,2630.0
AT313,dcid:nuts/AT313,"2007",77.55,2630.0
AT313,dcid:nuts/AT313,"2008",77.6,2630.0
AT313,dcid:nuts/AT313,"2009",77.65,2630.0
AT313,dcid:nuts/AT313,"2010",77.59,2630.0
AT313,dcid:nuts/AT313,"2011",77.55,2630.0
AT313,dcid:nuts/AT313,"2012",77.64,2630.0
AT313,dcid:nuts/AT313,"2013",77.66,2630.0
AT313,dcid:nuts/AT313,"2014",77.84,2630.0
AT313,dcid:nuts/AT313,"2015",78.03,2630.0
AT313,dcid:nuts/AT313,"2016",78.81,2630.0
AT313,dcid:nuts/AT313,"2017",79.12,2630.0
AT313,dcid:nuts/AT313,"2018",79.27,2630.0
AT313,dcid:nuts/AT313,"2019",79.58,2630.0
AT314,dcid:nuts/AT314,"2001",68.61,2214.0
AT314,dcid:nuts/AT314,"2002",68.85,2214.0
AT314,dcid:nuts/AT314,"2003",68.79,2214.0
AT314,dcid:nuts/AT314,"2004",68.92,2214.0
AT314,dcid:nuts/AT314,"2005",69.12,2214.0
AT314,dcid:nuts/AT314,"2006",69.24,2214.0
AT314,dcid:nuts/AT314,"2007",69.25,2214.0
AT314,dcid:nuts/AT314,"2008",69.11,2214.0
AT314,dcid:nuts/AT314,"2009",69.09,2214.0
AT314,dcid:nuts/AT314,"2010",69.02,2214.0
AT314,dcid:nuts/AT314,"2011",68.93,2214.0
AT314,dcid:nuts/AT314,"2012",68.8,2214.0
AT314,dcid:nuts/AT314,"2013",68.72,2214.0
AT314,dcid:nuts/AT314,"2014",68.79,2214.0
AT314,dcid:nuts/AT314,"2015",69.1,2214.0
AT314,dcid:nuts/AT314,"2016",69.68,2214.0
AT314,dcid:nuts/AT314,"2017",70.0,2214.0
AT314,dcid:nuts/AT314,"2018",70.21,2214.0
AT314,dcid:nuts/AT314,"2019",70.23,2214.0
AT315,dcid:nuts/AT315,"2001",94.39,2390.0
AT315,dcid:nuts/AT315,"2002",94.59,2390.0
AT315,dcid:nuts/AT315,"2003",94.72,2390.0
AT315,dcid:nuts/AT315,"2004",94.97,2390.0
AT315,dcid:nuts/AT315,"2005",95.36,2390.0
AT315,dcid:nuts/AT315,"2006",95.8,2390.0
AT315,dcid:nuts/AT315,"2007",95.91,2390.0
AT315,dcid:nuts/AT315,"2008",95.92,2390.0
AT315,dcid:nuts/AT315,"2009",96.0,2390.0
AT315,dcid:nuts/AT315,"2010",95.95,2390.0
AT315,dcid:nuts/AT315,"2011",95.94,2390.0
AT315,dcid:nuts/AT315,"2012",96.14,2390.0
AT315,dcid:nuts/AT315,"2013",96.32,2390.0
AT315,dcid:nuts/AT315,"2014",96.67,2390.0
AT315,dcid:nuts/AT315,"2015",97.28,2390.0
AT315,dcid:nuts/AT315,"2016",98.34,2390.0
AT315,dcid:nuts/AT315,"2017",98.77,2390.0
AT315,dcid:nuts/AT315,"2018",98.98,2390.0
AT315,dcid:nuts/AT315,"2019",99.53,2390.0
AT32,dcid:nuts/AT32,"2001",72.96,7057.0
AT32,dcid:nuts/AT32,"2002",73.27,7057.0
AT32,dcid:nuts/AT32,"2003",73.27,7057.0
AT32,dcid:nuts/AT32,"2004",73.64,7057.0
AT32,dcid:nuts/AT32,"2005",74.02,7057.0
AT32,dcid:nuts/AT32,"2006",74.38,7057.0
AT32,dcid:nuts/AT32,"2007",74.54,7057.0
AT32,dcid:nuts/AT32,"2008",74.53,7057.0
AT32,dcid:nuts/AT32,"2009",74.63,7057.0
AT32,dcid:nuts/AT32,"2010",74.64,7057.0
AT32,dcid:nuts/AT32,"2011",74.8,7057.0
AT32,dcid:nuts/AT32,"2012",75.06,7057.0
AT32,dcid:nuts/AT32,"2013",75.37,7057.0
AT32,dcid:nuts/AT32,"2014",75.71,7057.0
AT32,dcid:nuts/AT32,"2015",76.32,7057.0
AT32,dcid:nuts/AT32,"2016",77.34,7057.0
AT32,dcid:nuts/AT32,"2017",77.83,7057.0
AT32,dcid:nuts/AT32,"2018",78.3,7057.0
AT32,dcid:nuts/AT32,"2019",78.68,7057.0
AT321,dcid:nuts/AT321,"2001",21.09,1013.0
AT321,dcid:nuts/AT321,"2002",21.04,1013.0
AT321,dcid:nuts/AT321,"2003",20.91,1013.0
AT321,dcid:nuts/AT321,"2004",20.88,1013.0
AT321,dcid:nuts/AT321,"2005",20.91,1013.0
AT321,dcid:nuts/AT321,"2006",20.81,1013.0
AT321,dcid:nuts/AT321,"2007",20.79,1013.0
AT321,dcid:nuts/AT321,"2008",20.75,1013.0
AT321,dcid:nuts/AT321,"2009",20.62,1013.0
AT321,dcid:nuts/AT321,"2010",20.65,1013.0
AT321,dcid:nuts/AT321,"2011",20.56,1013.0
AT321,dcid:nuts/AT321,"2012",20.48,1013.0
AT321,dcid:nuts/AT321,"2013",20.4,1013.0
AT321,dcid:nuts/AT321,"2014",20.19,1013.0
AT321,dcid:nuts/AT321,"2015",20.2,1013.0
AT321,dcid:nuts/AT321,"2016",20.28,1013.0
AT321,dcid:nuts/AT321,"2017",20.16,1013.0
AT321,dcid:nuts/AT321,"2018",20.08,1013.0
AT321,dcid:nuts/AT321,"2019",20.06,1013.0
AT322,dcid:nuts/AT322,"2001",37.15,4357.0
AT322,dcid:nuts/AT322,"2002",37.16,4357.0
AT322,dcid:nuts/AT322,"2003",37.17,4357.0
AT322,dcid:nuts/AT322,"2004",37.28,4357.0
AT322,dcid:nuts/AT322,"2005",37.37,4357.0
AT322,dcid:nuts/AT322,"2006",37.47,4357.0
AT322,dcid:nuts/AT322,"2007",37.4,4357.0
AT322,dcid:nuts/AT322,"2008",37.36,4357.0
AT322,dcid:nuts/AT322,"2009",37.29,4357.0
AT322,dcid:nuts/AT322,"2010",37.24,4357.0
AT322,dcid:nuts/AT322,"2011",37.27,4357.0
AT322,dcid:nuts/AT322,"2012",37.37,4357.0
AT322,dcid:nuts/AT322,"2013",37.44,4357.0
AT322,dcid:nuts/AT322,"2014",37.54,4357.0
AT322,dcid:nuts/AT322,"2015",37.73,4357.0
AT322,dcid:nuts/AT322,"2016",38.11,4357.0
AT322,dcid:nuts/AT322,"2017",38.28,4357.0
AT322,dcid:nuts/AT322,"2018",38.43,4357.0
AT322,dcid:nuts/AT322,"2019",38.57,4357.0
AT323,dcid:nuts/AT323,"2001",196.59,1687.0
AT323,dcid:nuts/AT323,"2002",197.88,1687.0
AT323,dcid:nuts/AT323,"2003",197.96,1687.0
AT323,dcid:nuts/AT323,"2004",199.23,1687.0
AT323,dcid:nuts/AT323,"2005",200.56,1687.0
AT323,dcid:nuts/AT323,"2006",201.88,1687.0
AT323,dcid:nuts/AT323,"2007",202.74,1687.0
AT323,dcid:nuts/AT323,"2008",202.81,1687.0
AT323,dcid:nuts/AT323,"2009",203.52,1687.0
AT323,dcid:nuts/AT323,"2010",203.66,1687.0
AT323,dcid:nuts/AT323,"2011",204.31,1687.0
AT323,dcid:nuts/AT323,"2012",205.18,1687.0
AT323,dcid:nuts/AT323,"2013",206.35,1687.0
AT323,dcid:nuts/AT323,"2014",207.61,1687.0
AT323,dcid:nuts/AT323,"2015",209.68,1687.0
AT323,dcid:nuts/AT323,"2016",212.95,1687.0
AT323,dcid:nuts/AT323,"2017",214.61,1687.0
AT323,dcid:nuts/AT323,"2018",216.24,1687.0
AT323,dcid:nuts/AT323,"2019",217.47,1687.0
AT33,dcid:nuts/AT33,"2001",53.67,12511.0
AT33,dcid:nuts/AT33,"2002",54.01,12511.0
AT33,dcid:nuts/AT33,"2003",54.31,12511.0
AT33,dcid:nuts/AT33,"2004",54.64,12511.0
AT33,dcid:nuts/AT33,"2005",55.07,12511.0
AT33,dcid:nuts/AT33,"2006",55.49,12511.0
AT33,dcid:nuts/AT33,"2007",55.73,12511.0
AT33,dcid:nuts/AT33,"2008",55.92,12511.0
AT33,dcid:nuts/AT33,"2009",56.15,12511.0
AT33,dcid:nuts/AT33,"2010",56.32,12511.0
AT33,dcid:nuts/AT33,"2011",56.55,12511.0
AT33,dcid:nuts/AT33,"2012",56.88,12511.0
AT33,dcid:nuts/AT33,"2013",57.22,12511.0
AT33,dcid:nuts/AT33,"2014",57.71,12511.0
AT33,dcid:nuts/AT33,"2015",58.25,12511.0
AT33,dcid:nuts/AT33,"2016",59.08,12511.0
AT33,dcid:nuts/AT33,"2017",59.64,12511.0
AT33,dcid:nuts/AT33,"2018",60.04,12511.0
AT33,dcid:nuts/AT33,"2019",60.32,12511.0
AT331,dcid:nuts/AT331,"2001",25.94,1214.0
AT331,dcid:nuts/AT331,"2002",26.01,1214.0
AT331,dcid:nuts/AT331,"2003",26.13,1214.0
AT331,dcid:nuts/AT331,"2004",26.13,1214.0
AT331,dcid:nuts/AT331,"2005",26.19,1214.0
AT331,dcid:nuts/AT331,"2006",26.17,1214.0
AT331,dcid:nuts/AT331,"2007",26.18,1214.0
AT331,dcid:nuts/AT331,"2008",26.22,1214.0
AT331,dcid:nuts/AT331,"2009",26.16,1214.0
AT331,dcid:nuts/AT331,"2010",26.09,1214.0
AT331,dcid:nuts/AT331,"2011",26.04,1214.0
AT331,dcid:nuts/AT331,"2012",26.07,1214.0
AT331,dcid:nuts/AT331,"2013",26.07,1214.0
AT331,dcid:nuts/AT331,"2014",26.09,1214.0
AT331,dcid:nuts/AT331,"2015",26.1,1214.0
AT331,dcid:nuts/AT331,"2016",26.39,1214.0
AT331,dcid:nuts/AT331,"2017",26.69,1214.0
AT331,dcid:nuts/AT331,"2018",26.8,1214.0
AT331,dcid:nuts/AT331,"2019",26.91,1214.0
AT332,dcid:nuts/AT332,"2001",128.27,2079.0
AT332,dcid:nuts/AT332,"2002",129.08,2079.0
AT332,dcid:nuts/AT332,"2003",129.59,2079.0
AT332,dcid:nuts/AT332,"2004",130.46,2079.0
AT332,dcid:nuts/AT332,"2005",131.76,2079.0
AT332,dcid:nuts/AT332,"2006",133.05,2079.0
AT332,dcid:nuts/AT332,"2007",133.96,2079.0
AT332,dcid:nuts/AT332,"2008",134.44,2079.0
AT332,dcid:nuts/AT332,"2009",135.17,2079.0
AT332,dcid:nuts/AT332,"2010",136.04,2079.0
AT332,dcid:nuts/AT332,"2011",136.85,2079.0
AT332,dcid:nuts/AT332,"2012",137.99,2079.0
AT332,dcid:nuts/AT332,"2013",139.69,2079.0
AT332,dcid:nuts/AT332,"2014",141.54,2079.0
AT332,dcid:nuts/AT332,"2015",143.82,2079.0
AT332,dcid:nuts/AT332,"2016",146.81,2079.0
AT332,dcid:nuts/AT332,"2017",148.29,2079.0
AT332,dcid:nuts/AT332,"2018",149.25,2079.0
AT332,dcid:nuts/AT332,"2019",149.8,2079.0
AT333,dcid:nuts/AT333,"2001",25.11,2007.0
AT333,dcid:nuts/AT333,"2002",25.09,2007.0
AT333,dcid:nuts/AT333,"2003",25.01,2007.0
AT333,dcid:nuts/AT333,"2004",25.01,2007.0
AT333,dcid:nuts/AT333,"2005",25.08,2007.0
AT333,dcid:nuts/AT333,"2006",25.13,2007.0
AT333,dcid:nuts/AT333,"2007",25.15,2007.0
AT333,dcid:nuts/AT333,"2008",25.02,2007.0
AT333,dcid:nuts/AT333,"2009",24.85,2007.0
AT333,dcid:nuts/AT333,"2010",24.74,2007.0
AT333,dcid:nuts/AT333,"2011",24.64,2007.0
AT333,dcid:nuts/AT333,"2012",24.58,2007.0
AT333,dcid:nuts/AT333,"2013",24.45,2007.0
AT333,dcid:nuts/AT333,"2014",24.41,2007.0
AT333,dcid:nuts/AT333,"2015",24.36,2007.0
AT333,dcid:nuts/AT333,"2016",24.43,2007.0
AT333,dcid:nuts/AT333,"2017",24.35,2007.0
AT333,dcid:nuts/AT333,"2018",24.33,2007.0
AT333,dcid:nuts/AT333,"2019",24.29,2007.0
AT334,dcid:nuts/AT334,"2001",29.16,3287.0
AT334,dcid:nuts/AT334,"2002",29.45,3287.0
AT334,dcid:nuts/AT334,"2003",29.74,3287.0
AT334,dcid:nuts/AT334,"2004",30.03,3287.0
AT334,dcid:nuts/AT334,"2005",30.12,3287.0
AT334,dcid:nuts/AT334,"2006",30.38,3287.0
AT334,dcid:nuts/AT334,"2007",30.31,3287.0
AT334,dcid:nuts/AT334,"2008",30.54,3287.0
AT334,dcid:nuts/AT334,"2009",30.65,3287.0
AT334,dcid:nuts/AT334,"2010",30.66,3287.0
AT334,dcid:nuts/AT334,"2011",30.75,3287.0
AT334,dcid:nuts/AT334,"2012",30.86,3287.0
AT334,dcid:nuts/AT334,"2013",30.75,3287.0
AT334,dcid:nuts/AT334,"2014",30.78,3287.0
AT334,dcid:nuts/AT334,"2015",30.89,3287.0
AT334,dcid:nuts/AT334,"2016",31.16,3287.0
AT334,dcid:nuts/AT334,"2017",31.39,3287.0
AT334,dcid:nuts/AT334,"2018",31.62,3287.0
AT334,dcid:nuts/AT334,"2019",31.77,3287.0
AT335,dcid:nuts/AT335,"2001",57.87,3924.0
AT335,dcid:nuts/AT335,"2002",58.26,3924.0
AT335,dcid:nuts/AT335,"2003",58.71,3924.0
AT335,dcid:nuts/AT335,"2004",59.07,3924.0
AT335,dcid:nuts/AT335,"2005",59.61,3924.0
AT335,dcid:nuts/AT335,"2006",60.04,3924.0
AT335,dcid:nuts/AT335,"2007",60.36,3924.0
AT335,dcid:nuts/AT335,"2008",60.56,3924.0
AT335,dcid:nuts/AT335,"2009",60.93,3924.0
AT335,dcid:nuts/AT335,"2010",61.08,3924.0
AT335,dcid:nuts/AT335,"2011",61.38,3924.0
AT335,dcid:nuts/AT335,"2012",61.75,3924.0
AT335,dcid:nuts/AT335,"2013",62.1,3924.0
AT335,dcid:nuts/AT335,"2014",62.68,3924.0
AT335,dcid:nuts/AT335,"2015",63.12,3924.0
AT335,dcid:nuts/AT335,"2016",63.82,3924.0
AT335,dcid:nuts/AT335,"2017",64.58,3924.0
AT335,dcid:nuts/AT335,"2018",65.12,3924.0
AT335,dcid:nuts/AT335,"2019",65.61,3924.0
AT34,dcid:nuts/AT34,"2001",138.28,2532.0
AT34,dcid:nuts/AT34,"2002",139.25,2532.0
AT34,dcid:nuts/AT34,"2003",140.05,2532.0
AT34,dcid:nuts/AT34,"2004",141.02,2532.0
AT34,dcid:nuts/AT34,"2005",142.2,2532.0
AT34,dcid:nuts/AT34,"2006",143.22,2532.0
AT34,dcid:nuts/AT34,"2007",143.87,2532.0
AT34,dcid:nuts/AT34,"2008",144.38,2532.0
AT34,dcid:nuts/AT34,"2009",144.97,2532.0
AT34,dcid:nuts/AT34,"2010",145.48,2532.0
AT34,dcid:nuts/AT34,"2011",145.85,2532.0
AT34,dcid:nuts/AT34,"2012",146.5,2532.0
AT34,dcid:nuts/AT34,"2013",147.16,2532.0
AT34,dcid:nuts/AT34,"2014",148.22,2532.0
AT34,dcid:nuts/AT34,"2015",149.52,2532.0
AT34,dcid:nuts/AT34,"2016",151.72,2532.0
AT34,dcid:nuts/AT34,"2017",153.54,2532.0
AT34,dcid:nuts/AT34,"2018",154.72,2532.0
AT34,dcid:nuts/AT34,"2019",155.73,2532.0
AT341,dcid:nuts/AT341,"2001",46.66,1854.0
AT341,dcid:nuts/AT341,"2002",47.01,1854.0
AT341,dcid:nuts/AT341,"2003",47.13,1854.0
AT341,dcid:nuts/AT341,"2004",47.37,1854.0
AT341,dcid:nuts/AT341,"2005",47.68,1854.0
AT341,dcid:nuts/AT341,"2006",47.88,1854.0
AT341,dcid:nuts/AT341,"2007",47.86,1854.0
AT341,dcid:nuts/AT341,"2008",47.64,1854.0
AT341,dcid:nuts/AT341,"2009",47.64,1854.0
AT341,dcid:nuts/AT341,"2010",47.59,1854.0
AT341,dcid:nuts/AT341,"2011",47.4,1854.0
AT341,dcid:nuts/AT341,"2012",47.39,1854.0
AT341,dcid:nuts/AT341,"2013",47.35,1854.0
AT341,dcid:nuts/AT341,"2014",47.45,1854.0
AT341,dcid:nuts/AT341,"2015",47.77,1854.0
AT341,dcid:nuts/AT341,"2016",48.51,1854.0
AT341,dcid:nuts/AT341,"2017",49.0,1854.0
AT341,dcid:nuts/AT341,"2018",49.3,1854.0
AT341,dcid:nuts/AT341,"2019",49.56,1854.0
AT342,dcid:nuts/AT342,"2001",388.82,678.0
AT342,dcid:nuts/AT342,"2002",391.47,678.0
AT342,dcid:nuts/AT342,"2003",394.15,678.0
AT342,dcid:nuts/AT342,"2004",397.11,678.0
AT342,dcid:nuts/AT342,"2005",400.66,678.0
AT342,dcid:nuts/AT342,"2006",403.93,678.0
AT342,dcid:nuts/AT342,"2007",406.4,678.0
AT342,dcid:nuts/AT342,"2008",408.92,678.0
AT342,dcid:nuts/AT342,"2009",411.1,678.0
AT342,dcid:nuts/AT342,"2010",413.17,678.0
AT342,dcid:nuts/AT342,"2011",415.08,678.0
AT342,dcid:nuts/AT342,"2012",417.5,678.0
AT342,dcid:nuts/AT342,"2013",420.08,678.0
AT342,dcid:nuts/AT342,"2014",423.76,678.0
AT342,dcid:nuts/AT342,"2015",427.76,678.0
AT342,dcid:nuts/AT342,"2016",433.94,678.0
AT342,dcid:nuts/AT342,"2017",439.39,678.0
AT342,dcid:nuts/AT342,"2018",442.98,678.0
AT342,dcid:nuts/AT342,"2019",446.03,678.0
AU1,dcid:wikidataId/Q3224,"2001",8.15,801352.0
AU1,dcid:wikidataId/Q3224,"2002",8.21,801352.0
AU1,dcid:wikidataId/Q3224,"2003",8.26,801352.0
AU1,dcid:wikidataId/Q3224,"2004",8.3,801352.0
AU1,dcid:wikidataId/Q3224,"2005",8.35,801352.0
AU1,dcid:wikidataId/Q3224,"2006",8.41,801352.0
AU1,dcid:wikidataId/Q3224,"2007",8.53,801352.0
AU1,dcid:wikidataId/Q3224,"2008",8.66,801352.0
AU1,dcid:wikidataId/Q3224,"2009",8.8,801352.0
AU1,dcid:wikidataId/Q3224,"2010",8.92,801352.0
AU1,dcid:wikidataId/Q3224,"2011",9.01,801352.0
AU1,dcid:wikidataId/Q3224,"2012",9.11,801352.0
AU1,dcid:wikidataId/Q3224,"2013",9.24,801352.0
AU1,dcid:wikidataId/Q3224,"2014",9.37,801352.0
AU1,dcid:wikidataId/Q3224,"2015",9.5,801352.0
AU1,dcid:wikidataId/Q3224,"2016",9.65,801352.0
AU1,dcid:wikidataId/Q3224,"2017",9.82,801352.0
AU1,dcid:wikidataId/Q3224,"2018",9.96,801352.0
AU1,dcid:wikidataId/Q3224,"2019",10.09,801352.0
AU101,dcid:wikidataId/Q3258,"2001",3.69,51894.0
AU101,dcid:wikidataId/Q3258,"2002",3.75,51894.0
AU101,dcid:wikidataId/Q3258,"2003",3.8,51894.0
AU101,dcid:wikidataId/Q3258,"2004",3.84,51894.0
AU101,dcid:wikidataId/Q3258,"2005",3.88,51894.0
AU101,dcid:wikidataId/Q3258,"2006",3.92,51894.0
AU101,dcid:wikidataId/Q3258,"2007",3.96,51894.0
AU101,dcid:wikidataId/Q3258,"2008",4.01,51894.0
AU101,dcid:wikidataId/Q3258,"2009",4.06,51894.0
AU101,dcid:wikidataId/Q3258,"2010",4.12,51894.0
AU101,dcid:wikidataId/Q3258,"2011",4.16,51894.0
AU101,dcid:wikidataId/Q3258,"2012",4.19,51894.0
AU101,dcid:wikidataId/Q3258,"2013",4.22,51894.0
AU101,dcid:wikidataId/Q3258,"2014",4.25,51894.0
AU101,dcid:wikidataId/Q3258,"2015",4.28,51894.0
AU101,dcid:wikidataId/Q3258,"2016",4.31,51894.0
AU101,dcid:wikidataId/Q3258,"2017",4.35,51894.0
AU101,dcid:wikidataId/Q3258,"2018",4.39,51894.0
AU101,dcid:wikidataId/Q3258,"2019",4.43,51894.0
AU104,dcid:wikidataId/Q604283,"2001",9.33,13230.0
AU104,dcid:wikidataId/Q604283,"2002",9.42,13230.0
AU104,dcid:wikidataId/Q604283,"2003",9.51,13230.0
AU104,dcid:wikidataId/Q604283,"2004",9.58,13230.0
AU104,dcid:wikidataId/Q604283,"2005",9.64,13230.0
AU104,dcid:wikidataId/Q604283,"2006",9.71,13230.0
AU104,dcid:wikidataId/Q604283,"2007",9.82,13230.0
AU104,dcid:wikidataId/Q604283,"2008",9.92,13230.0
AU104,dcid:wikidataId/Q604283,"2009",10.02,13230.0
AU104,dcid:wikidataId/Q604283,"2010",10.15,13230.0
AU104,dcid:wikidataId/Q604283,"2011",10.22,13230.0
AU104,dcid:wikidataId/Q604283,"2012",10.27,13230.0
AU104,dcid:wikidataId/Q604283,"2013",10.33,13230.0
AU104,dcid:wikidataId/Q604283,"2014",10.39,13230.0
AU104,dcid:wikidataId/Q604283,"2015",10.45,13230.0
AU104,dcid:wikidataId/Q604283,"2016",10.53,13230.0
AU104,dcid:wikidataId/Q604283,"2017",10.59,13230.0
AU104,dcid:wikidataId/Q604283,"2018",10.67,13230.0
AU104,dcid:wikidataId/Q604283,"2019",10.75,13230.0
AU106,dcid:wikidataId/Q57278,"2001",10.16,21492.0
AU106,dcid:wikidataId/Q57278,"2002",10.32,21492.0
AU106,dcid:wikidataId/Q57278,"2003",10.47,21492.0
AU106,dcid:wikidataId/Q57278,"2004",10.57,21492.0
AU106,dcid:wikidataId/Q57278,"2005",10.71,21492.0
AU106,dcid:wikidataId/Q57278,"2006",10.81,21492.0
AU106,dcid:wikidataId/Q57278,"2007",11.01,21492.0
AU106,dcid:wikidataId/Q57278,"2008",11.18,21492.0
AU106,dcid:wikidataId/Q57278,"2009",11.34,21492.0
AU106,dcid:wikidataId/Q57278,"2010",11.53,21492.0
AU106,dcid:wikidataId/Q57278,"2011",11.72,21492.0
AU106,dcid:wikidataId/Q57278,"2012",11.9,21492.0
AU106,dcid:wikidataId/Q57278,"2013",12.08,21492.0
AU106,dcid:wikidataId/Q57278,"2014",12.23,21492.0
AU106,dcid:wikidataId/Q57278,"2015",12.37,21492.0
AU106,dcid:wikidataId/Q57278,"2016",12.52,21492.0
AU106,dcid:wikidataId/Q57278,"2017",12.69,21492.0
AU106,dcid:wikidataId/Q57278,"2018",12.89,21492.0
AU106,dcid:wikidataId/Q57278,"2019",13.07,21492.0
AU112,dcid:wikidataId/Q263160,"2001",20.91,10271.0
AU112,dcid:wikidataId/Q263160,"2002",21.17,10271.0
AU112,dcid:wikidataId/Q263160,"2003",21.44,10271.0
AU112,dcid:wikidataId/Q263160,"2004",21.64,10271.0
AU112,dcid:wikidataId/Q263160,"2005",21.77,10271.0
AU112,dcid:wikidataId/Q263160,"2006",21.98,10271.0
AU112,dcid:wikidataId/Q263160,"2007",22.22,10271.0
AU112,dcid:wikidataId/Q263160,"2008",22.47,10271.0
AU112,dcid:wikidataId/Q263160,"2009",22.71,10271.0
AU112,dcid:wikidataId/Q263160,"2010",22.91,10271.0
AU112,dcid:wikidataId/Q263160,"2011",23.03,10271.0
AU112,dcid:wikidataId/Q263160,"2012",23.2,10271.0
AU112,dcid:wikidataId/Q263160,"2013",23.39,10271.0
AU112,dcid:wikidataId/Q263160,"2014",23.56,10271.0
AU112,dcid:wikidataId/Q263160,"2015",23.75,10271.0
AU112,dcid:wikidataId/Q263160,"2016",24.01,10271.0
AU112,dcid:wikidataId/Q263160,"2017",24.21,10271.0
AU112,dcid:wikidataId/Q263160,"2018",24.44,10271.0
AU112,dcid:wikidataId/Q263160,"2019",24.67,10271.0
AU114,dcid:wikidataId/Q23641102,"2001",19.27,6704.0
AU114,dcid:wikidataId/Q23641102,"2002",19.53,6704.0
AU114,dcid:wikidataId/Q23641102,"2003",19.69,6704.0
AU114,dcid:wikidataId/Q23641102,"2004",19.79,6704.0
AU114,dcid:wikidataId/Q23641102,"2005",19.92,6704.0
AU114,dcid:wikidataId/Q23641102,"2006",19.98,6704.0
AU114,dcid:wikidataId/Q23641102,"2007",20.21,6704.0
AU114,dcid:wikidataId/Q23641102,"2008",20.4,6704.0
AU114,dcid:wikidataId/Q23641102,"2009",20.7,6704.0
AU114,dcid:wikidataId/Q23641102,"2010",20.98,6704.0
AU114,dcid:wikidataId/Q23641102,"2011",21.2,6704.0
AU114,dcid:wikidataId/Q23641102,"2012",21.4,6704.0
AU114,dcid:wikidataId/Q23641102,"2013",21.61,6704.0
AU114,dcid:wikidataId/Q23641102,"2014",21.87,6704.0
AU114,dcid:wikidataId/Q23641102,"2015",22.15,6704.0
AU114,dcid:wikidataId/Q23641102,"2016",22.49,6704.0
AU114,dcid:wikidataId/Q23641102,"2017",22.76,6704.0
AU114,dcid:wikidataId/Q23641102,"2018",23.07,6704.0
AU114,dcid:wikidataId/Q23641102,"2019",23.39,6704.0
AU1GS,dcid:wikidataId/Q3130,"2001",331.68,12369.0
