Detail Data For Oil Consumption Productwise Trend Having Year : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
YearValue,Region,State,OilType,Qty_000Tonne
2016,NR,HIMACHAL PRADESH,PETROL,163.000
2011,SR,KARNATAKA,ATF/RTF/JET,372.000
2011,SR,KARNATAKA,BITUMEN,243.000
2011,SR,KARNATAKA,DIESEL/ HSD,3693.000
2011,SR,KARNATAKA,FUEL OIL,613.000
2011,SR,KARNATAKA,SKO (KEROSENE),441.000
2011,SR,KARNATAKA,LDO,12.000
2011,SR,KARNATAKA,LPG,972.000
2011,SR,KARNATAKA,LSHS/HHS/RFO,122.000
2011,SR,KARNATAKA,LUBES/GREASES,54.000
2011,SR,KARNATAKA,NAPHTHA,164.000
2011,SR,KARNATAKA,OTHERS,81.000
2011,SR,KARNATAKA,PETROL,972.000
2012,SR,KARNATAKA,ATF/RTF/JET,417.000
2012,SR,KARNATAKA,BITUMEN,282.000
2012,SR,KARNATAKA,DIESEL/ HSD,3944.000
2012,SR,KARNATAKA,FUEL OIL,561.000
2012,SR,KARNATAKA,SKO (KEROSENE),423.000
2012,SR,KARNATAKA,LDO,13.000
2012,SR,KARNATAKA,LPG,1027.000
2012,SR,KARNATAKA,LSHS/HHS/RFO,88.000
2012,SR,KARNATAKA,LUBES/GREASES,54.000
2012,SR,KARNATAKA,NAPHTHA,148.000
2012,SR,KARNATAKA,OTHERS,73.000
2012,SR,KARNATAKA,PETROL,1045.000
2013,SR,KARNATAKA,ATF/RTF/JET,420.000
2013,SR,KARNATAKA,BITUMEN,263.000
2013,SR,KARNATAKA,DIESEL/ HSD,4376.000
2013,SR,KARNATAKA,FUEL OIL,511.000
2013,SR,KARNATAKA,SKO (KEROSENE),408.000
2013,SR,KARNATAKA,LDO,8.000
2013,SR,KARNATAKA,LPG,1060.000
2013,SR,KARNATAKA,LSHS/HHS/RFO,29.000
2013,SR,KARNATAKA,LUBES/GREASES,51.000
2013,SR,KARNATAKA,NAPHTHA,169.000
2013,SR,KARNATAKA,OTHERS,82.000
2013,SR,KARNATAKA,PETROL,1127.000
2014,SR,KARNATAKA,ATF/RTF/JET,438.000
2014,SR,KARNATAKA,BITUMEN,221.000
2014,SR,KARNATAKA,DIESEL/ HSD,4733.000
2014,SR,KARNATAKA,FUEL OIL,382.000
2014,SR,KARNATAKA,SKO (KEROSENE),410.000
2014,SR,KARNATAKA,LDO,4.000
2014,SR,KARNATAKA,LPG,1109.000
2014,SR,KARNATAKA,LSHS/HHS/RFO,5.000
2014,SR,KARNATAKA,LUBES/GREASES,52.000
2014,SR,KARNATAKA,NAPHTHA,170.000
2014,SR,KARNATAKA,OTHERS,159.000
2014,SR,KARNATAKA,PETROL,1247.000
2015,SR,KARNATAKA,ATF/RTF/JET,420.000
2015,SR,KARNATAKA,BITUMEN,204.000
2015,SR,KARNATAKA,DIESEL/ HSD,5056.000
2015,SR,KARNATAKA,FUEL OIL,308.000
2015,SR,KARNATAKA,SKO (KEROSENE),395.000
2015,SR,KARNATAKA,LDO,4.000
2015,SR,KARNATAKA,LPG,1239.000
2015,SR,KARNATAKA,LSHS/HHS/RFO,48.000
2015,SR,KARNATAKA,LUBES/GREASES,46.000
2015,SR,KARNATAKA,NAPHTHA,124.000
2015,SR,KARNATAKA,OTHERS,302.000
2015,SR,KARNATAKA,PETROL,1431.000
2017,SR,KARNATAKA,LPG,1448.510
2017,SR,KARNATAKA,PETROL,1799.090
2017,SR,KARNATAKA,NAPHTHA,315.570
2017,SR,KARNATAKA,SKO (KEROSENE),205.700
2017,SR,KARNATAKA,ATF/RTF/JET,478.950
2017,SR,KARNATAKA,DIESEL/ HSD,5936.900
2017,SR,KARNATAKA,LDO,29.630
2017,SR,KARNATAKA,FURNACE OIL,357.770
2017,SR,KARNATAKA,LSHS/HHS/RFO,4.940
2017,SR,KARNATAKA,LUBES/GREASES,53.900
2017,SR,KARNATAKA,BITUMEN,238.000
2017,SR,KARNATAKA,PETROLEUM COKE,518.250
2017,SR,KARNATAKA,OTHERS,72.096
2018,SR,KARNATAKA,LPG,1573.710
2018,SR,KARNATAKA,PETROL,1974.300
2018,SR,KARNATAKA,NAPHTHA,300.450
2018,SR,KARNATAKA,SKO (KEROSENE),104.310
2018,SR,KARNATAKA,ATF/RTF/JET,543.001
2018,SR,KARNATAKA,DIESEL/ HSD,6610.840
2018,SR,KARNATAKA,LDO,30.990
2018,SR,KARNATAKA,FURNACE OIL,377.490
2018,SR,KARNATAKA,LSHS/HHS/RFO,1.360
2018,SR,KARNATAKA,LUBES/GREASES,55.560
2018,SR,KARNATAKA,BITUMEN,250.410
2018,SR,KARNATAKA,PETROLEUM COKE,646.214
2018,SR,KARNATAKA,OTHERS,79.437
2019,SR,KARNATAKA,LPG,1687.287
2019,SR,KARNATAKA,PETROL,2142.738
2019,SR,KARNATAKA,NAPHTHA,146.408
2019,SR,KARNATAKA,SKO (KEROSENE),99.781
2019,SR,KARNATAKA,ATF/RTF/JET,631.685
2019,SR,KARNATAKA,DIESEL/ HSD,6904.565
2019,SR,KARNATAKA,LDO,17.333
2019,SR,KARNATAKA,FURNACE OIL,354.364
2019,SR,KARNATAKA,LSHS/HHS/RFO,0.057
2019,SR,KARNATAKA,LUBES/GREASES,51.837
2019,SR,KARNATAKA,BITUMEN,228.761
2019,SR,KARNATAKA,PETROLEUM COKE,833.914
2019,SR,KARNATAKA,OTHERS,107.219
2020,SR,KARNATAKA,LPG,1769.561
2020,SR,KARNATAKA,PETROL,2270.491
2020,SR,KARNATAKA,NAPHTHA,157.499
2020,SR,KARNATAKA,SKO (KEROSENE),64.479
2020,SR,KARNATAKA,ATF/RTF/JET,698.620
2020,SR,KARNATAKA,DIESEL/ HSD,6601.434
2020,SR,KARNATAKA,LDO,20.192
2020,SR,KARNATAKA,FURNACE OIL,291.754
2020,SR,KARNATAKA,LSHS/HHS/RFO,0.000
2020,SR,KARNATAKA,LUBES/GREASES,46.095
2020,SR,KARNATAKA,BITUMEN,190.784
2020,SR,KARNATAKA,PETROLEUM COKE,865.202
2020,SR,KARNATAKA,OTHERS,89.271
2016,SR,KARNATAKA,ATF/RTF/JET,424.000
2016,SR,KARNATAKA,BITUMEN,226.000
2016,SR,KARNATAKA,DIESEL/ HSD,5747.000
2016,SR,KARNATAKA,FUEL OIL,352.000
2016,SR,KARNATAKA,SKO (KEROSENE),379.000
2016,SR,KARNATAKA,LDO,11.000
2016,SR,KARNATAKA,LPG,1330.000
2016,SR,KARNATAKA,LSHS/HHS/RFO,17.000
2016,SR,KARNATAKA,LUBES/GREASES,52.000
2016,SR,KARNATAKA,NAPHTHA,162.000
2016,SR,KARNATAKA,OTHERS,687.000
2016,SR,KARNATAKA,PETROL,1664.000
2011,NR,PUNJAB,ATF/RTF/JET,52.000
2011,NR,PUNJAB,BITUMEN,157.000
2011,NR,PUNJAB,DIESEL/ HSD,2936.000
2011,NR,PUNJAB,FUEL OIL,275.000
2011,NR,PUNJAB,SKO (KEROSENE),223.000
2011,NR,PUNJAB,LDO,5.000
2011,NR,PUNJAB,LPG,618.000
2011,NR,PUNJAB,LSHS/HHS/RFO,487.000
2011,NR,PUNJAB,LUBES/GREASES,37.000
2011,NR,PUNJAB,NAPHTHA,0.000
2011,NR,PUNJAB,OTHERS,196.000
2011,NR,PUNJAB,PETROL,590.000
2012,NR,PUNJAB,ATF/RTF/JET,43.000
2012,NR,PUNJAB,BITUMEN,189.000
2012,NR,PUNJAB,DIESEL/ HSD,3109.000
2012,NR,PUNJAB,FUEL OIL,218.000
2012,NR,PUNJAB,SKO (KEROSENE),213.000
2012,NR,PUNJAB,LDO,1.000
2012,NR,PUNJAB,LPG,664.000
2012,NR,PUNJAB,LSHS/HHS/RFO,495.000
2012,NR,PUNJAB,LUBES/GREASES,34.000
2012,NR,PUNJAB,NAPHTHA,4.000
2012,NR,PUNJAB,OTHERS,155.000
2012,NR,PUNJAB,PETROL,584.000
2013,NR,PUNJAB,ATF/RTF/JET,46.000
2013,NR,PUNJAB,BITUMEN,132.000
2013,NR,PUNJAB,DIESEL/ HSD,3255.000
2013,NR,PUNJAB,FUEL OIL,233.000
2013,NR,PUNJAB,SKO (KEROSENE),75.000
2013,NR,PUNJAB,LDO,2.000
2013,NR,PUNJAB,LPG,659.000
2013,NR,PUNJAB,LSHS/HHS/RFO,287.000
2013,NR,PUNJAB,LUBES/GREASES,35.000
2013,NR,PUNJAB,NAPHTHA,2.000
2013,NR,PUNJAB,OTHERS,304.000
2013,NR,PUNJAB,PETROL,578.000
2014,NR,PUNJAB,ATF/RTF/JET,47.000
2014,NR,PUNJAB,BITUMEN,112.000
2014,NR,PUNJAB,DIESEL/ HSD,3213.000
2014,NR,PUNJAB,FUEL OIL,102.000
2014,NR,PUNJAB,SKO (KEROSENE),69.000
2014,NR,PUNJAB,LDO,13.000
2014,NR,PUNJAB,LPG,664.000
2014,NR,PUNJAB,LSHS/HHS/RFO,1.000
2014,NR,PUNJAB,LUBES/GREASES,41.000
2014,NR,PUNJAB,NAPHTHA,0.000
2014,NR,PUNJAB,OTHERS,616.000
2014,NR,PUNJAB,PETROL,609.000
2015,NR,PUNJAB,ATF/RTF/JET,45.000
2015,NR,PUNJAB,BITUMEN,171.000
2015,NR,PUNJAB,DIESEL/ HSD,3216.000
2015,NR,PUNJAB,FUEL OIL,94.000
2015,NR,PUNJAB,SKO (KEROSENE),71.000
2015,NR,PUNJAB,LDO,8.000
2015,NR,PUNJAB,LPG,732.000
2015,NR,PUNJAB,LSHS/HHS/RFO,0.000
2015,NR,PUNJAB,LUBES/GREASES,40.000
2015,NR,PUNJAB,NAPHTHA,0.000
2015,NR,PUNJAB,OTHERS,674.000
2015,NR,PUNJAB,PETROL,663.000
2017,NR,PUNJAB,LPG,823.930
2017,NR,PUNJAB,PETROL,805.930
2017,NR,PUNJAB,NAPHTHA,0.000
2017,NR,PUNJAB,SKO (KEROSENE),50.860
2017,NR,PUNJAB,ATF/RTF/JET,106.250
2017,NR,PUNJAB,DIESEL/ HSD,3348.076
2017,NR,PUNJAB,LDO,6.120
2017,NR,PUNJAB,FURNACE OIL,216.900
2017,NR,PUNJAB,LSHS/HHS/RFO,0.000
2017,NR,PUNJAB,LUBES/GREASES,43.350
2017,NR,PUNJAB,BITUMEN,215.310
2017,NR,PUNJAB,PETROLEUM COKE,659.680
2017,NR,PUNJAB,OTHERS,70.002
2018,NR,PUNJAB,LPG,873.810
2018,NR,PUNJAB,PETROL,847.370
2018,NR,PUNJAB,NAPHTHA,0.000
2018,NR,PUNJAB,SKO (KEROSENE),1.920
2018,NR,PUNJAB,ATF/RTF/JET,135.202
2018,NR,PUNJAB,DIESEL/ HSD,3362.640
2018,NR,PUNJAB,LDO,8.190
2018,NR,PUNJAB,FURNACE OIL,215.390
2018,NR,PUNJAB,LSHS/HHS/RFO,10.300
2018,NR,PUNJAB,LUBES/GREASES,43.620
2018,NR,PUNJAB,BITUMEN,117.970
2018,NR,PUNJAB,PETROLEUM COKE,1092.434
2018,NR,PUNJAB,OTHERS,78.900
2019,NR,PUNJAB,LPG,937.535
2019,NR,PUNJAB,PETROL,879.203
2019,NR,PUNJAB,NAPHTHA,0.000
2019,NR,PUNJAB,SKO (KEROSENE),2.265
2019,NR,PUNJAB,ATF/RTF/JET,165.355
2019,NR,PUNJAB,DIESEL/ HSD,3216.731
2019,NR,PUNJAB,LDO,9.425
2019,NR,PUNJAB,FURNACE OIL,209.080
2019,NR,PUNJAB,LSHS/HHS/RFO,4.339
2019,NR,PUNJAB,LUBES/GREASES,49.159
2019,NR,PUNJAB,BITUMEN,168.572
2019,NR,PUNJAB,PETROLEUM COKE,1317.623
2019,NR,PUNJAB,OTHERS,104.037
2020,NR,PUNJAB,LPG,980.696
2020,NR,PUNJAB,PETROL,960.243
2020,NR,PUNJAB,NAPHTHA,0.000
2020,NR,PUNJAB,SKO (KEROSENE),4.481
2020,NR,PUNJAB,ATF/RTF/JET,163.882
2020,NR,PUNJAB,DIESEL/ HSD,3213.695
2020,NR,PUNJAB,LDO,9.224
2020,NR,PUNJAB,FURNACE OIL,171.005
2020,NR,PUNJAB,LSHS/HHS/RFO,2.889
2020,NR,PUNJAB,LUBES/GREASES,40.824
2020,NR,PUNJAB,BITUMEN,232.208
2020,NR,PUNJAB,PETROLEUM COKE,1249.278
2020,NR,PUNJAB,OTHERS,85.336
2016,NR,PUNJAB,ATF/RTF/JET,69.000
2016,NR,PUNJAB,BITUMEN,123.000
2016,NR,PUNJAB,DIESEL/ HSD,3302.000
2016,NR,PUNJAB,FUEL OIL,123.000
2016,NR,PUNJAB,SKO (KEROSENE),66.000
2016,NR,PUNJAB,LDO,5.000
2016,NR,PUNJAB,LPG,780.000
2016,NR,PUNJAB,LSHS/HHS/RFO,0.000
2016,NR,PUNJAB,LUBES/GREASES,42.000
2016,NR,PUNJAB,NAPHTHA,0.000
2016,NR,PUNJAB,OTHERS,705.000
2016,NR,PUNJAB,PETROL,745.000
2011,NR,UTTARAKHAND,ATF/RTF/JET,1.000
2011,NR,UTTARAKHAND,BITUMEN,45.000
2011,NR,UTTARAKHAND,DIESEL/ HSD,551.000
2011,NR,UTTARAKHAND,FUEL OIL,148.000
2011,NR,UTTARAKHAND,SKO (KEROSENE),90.000
2011,NR,UTTARAKHAND,LDO,13.000
2011,NR,UTTARAKHAND,LPG,180.000
2011,NR,UTTARAKHAND,LSHS/HHS/RFO,4.000
2011,NR,UTTARAKHAND,LUBES/GREASES,14.000
2011,NR,UTTARAKHAND,NAPHTHA,0.000
2011,NR,UTTARAKHAND,OTHERS,20.000
2011,NR,UTTARAKHAND,PETROL,156.000
2012,NR,UTTARAKHAND,ATF/RTF/JET,2.000
2012,NR,UTTARAKHAND,BITUMEN,41.000
2012,NR,UTTARAKHAND,DIESEL/ HSD,578.000
2012,NR,UTTARAKHAND,FUEL OIL,128.000
2012,NR,UTTARAKHAND,SKO (KEROSENE),87.000
2012,NR,UTTARAKHAND,LDO,10.000
2012,NR,UTTARAKHAND,LPG,195.000
2012,NR,UTTARAKHAND,LSHS/HHS/RFO,1.000
2012,NR,UTTARAKHAND,LUBES/GREASES,15.000
2012,NR,UTTARAKHAND,NAPHTHA,0.000
2012,NR,UTTARAKHAND,OTHERS,25.000
2012,NR,UTTARAKHAND,PETROL,165.000
2013,NR,UTTARAKHAND,ATF/RTF/JET,3.000
2013,NR,UTTARAKHAND,BITUMEN,34.000
2013,NR,UTTARAKHAND,DIESEL/ HSD,675.000
2013,NR,UTTARAKHAND,FUEL OIL,53.000
2013,NR,UTTARAKHAND,SKO (KEROSENE),33.000
2013,NR,UTTARAKHAND,LDO,4.100
2013,NR,UTTARAKHAND,LPG,198.000
2013,NR,UTTARAKHAND,LSHS/HHS/RFO,0.200
2013,NR,UTTARAKHAND,LUBES/GREASES,15.000
2013,NR,UTTARAKHAND,NAPHTHA,0.000
2013,NR,UTTARAKHAND,OTHERS,28.000
2013,NR,UTTARAKHAND,PETROL,176.000
2014,NR,UTTARAKHAND,ATF/RTF/JET,3.000
2014,NR,UTTARAKHAND,BITUMEN,38.000
2014,NR,UTTARAKHAND,DIESEL/ HSD,635.000
2014,NR,UTTARAKHAND,FUEL OIL,51.000
2014,NR,UTTARAKHAND,SKO (KEROSENE),32.000
2014,NR,UTTARAKHAND,LDO,0.000
2014,NR,UTTARAKHAND,LPG,200.000
2014,NR,UTTARAKHAND,LSHS/HHS/RFO,0.000
2014,NR,UTTARAKHAND,LUBES/GREASES,18.000
2014,NR,UTTARAKHAND,NAPHTHA,0.000
2014,NR,UTTARAKHAND,OTHERS,41.000
2014,NR,UTTARAKHAND,PETROL,191.000
2015,NR,UTTARAKHAND,ATF/RTF/JET,2.000
2015,NR,UTTARAKHAND,BITUMEN,58.000
2015,NR,UTTARAKHAND,DIESEL/ HSD,660.000
2015,NR,UTTARAKHAND,FUEL OIL,52.000
2015,NR,UTTARAKHAND,SKO (KEROSENE),31.000
2015,NR,UTTARAKHAND,LDO,0.000
2015,NR,UTTARAKHAND,LPG,214.000
2015,NR,UTTARAKHAND,LSHS/HHS/RFO,0.000
2015,NR,UTTARAKHAND,LUBES/GREASES,18.000
2015,NR,UTTARAKHAND,NAPHTHA,0.000
2015,NR,UTTARAKHAND,OTHERS,52.000
2015,NR,UTTARAKHAND,PETROL,216.000
2017,NR,UTTARAKHAND,LPG,249.660
2017,NR,UTTARAKHAND,PETROL,263.780
2017,NR,UTTARAKHAND,NAPHTHA,0.000
2017,NR,UTTARAKHAND,SKO (KEROSENE),27.730
2017,NR,UTTARAKHAND,ATF/RTF/JET,8.650
2017,NR,UTTARAKHAND,DIESEL/ HSD,586.080
2017,NR,UTTARAKHAND,LDO,0.430
2017,NR,UTTARAKHAND,FURNACE OIL,85.310
2017,NR,UTTARAKHAND,LSHS/HHS/RFO,0.000
2017,NR,UTTARAKHAND,LUBES/GREASES,20.440
2017,NR,UTTARAKHAND,BITUMEN,51.020
2017,NR,UTTARAKHAND,PETROLEUM COKE,45.002
2017,NR,UTTARAKHAND,OTHERS,12.401
2018,NR,UTTARAKHAND,LPG,268.470
2018,NR,UTTARAKHAND,PETROL,286.890
2018,NR,UTTARAKHAND,NAPHTHA,0.000
2018,NR,UTTARAKHAND,SKO (KEROSENE),13.840
2018,NR,UTTARAKHAND,ATF/RTF/JET,11.949
2018,NR,UTTARAKHAND,DIESEL/ HSD,616.260
2018,NR,UTTARAKHAND,LDO,2.070
2018,NR,UTTARAKHAND,FURNACE OIL,93.150
2018,NR,UTTARAKHAND,LSHS/HHS/RFO,2.590
2018,NR,UTTARAKHAND,LUBES/GREASES,19.890
2018,NR,UTTARAKHAND,BITUMEN,35.170
2018,NR,UTTARAKHAND,PETROLEUM COKE,68.033
2018,NR,UTTARAKHAND,OTHERS,10.405
2019,NR,UTTARAKHAND,LPG,288.094
2019,NR,UTTARAKHAND,PETROL,309.238
2019,NR,UTTARAKHAND,NAPHTHA,0.000
2019,NR,UTTARAKHAND,SKO (KEROSENE),11.507
2019,NR,UTTARAKHAND,ATF/RTF/JET,13.355
2019,NR,UTTARAKHAND,DIESEL/ HSD,646.249
2019,NR,UTTARAKHAND,LDO,2.253
2019,NR,UTTARAKHAND,FURNACE OIL,146.039
2019,NR,UTTARAKHAND,LSHS/HHS/RFO,9.057
2019,NR,UTTARAKHAND,LUBES/GREASES,18.032
2019,NR,UTTARAKHAND,BITUMEN,33.514
2019,NR,UTTARAKHAND,PETROLEUM COKE,121.207
2019,NR,UTTARAKHAND,OTHERS,10.950
2020,NR,UTTARAKHAND,LPG,308.176
2020,NR,UTTARAKHAND,PETROL,326.303
2020,NR,UTTARAKHAND,NAPHTHA,0.000
2020,NR,UTTARAKHAND,SKO (KEROSENE),3.813
2020,NR,UTTARAKHAND,ATF/RTF/JET,15.571
2020,NR,UTTARAKHAND,DIESEL/ HSD,667.603
2020,NR,UTTARAKHAND,LDO,0.989
2020,NR,UTTARAKHAND,FURNACE OIL,67.892
2020,NR,UTTARAKHAND,LSHS/HHS/RFO,6.542
2020,NR,UTTARAKHAND,LUBES/GREASES,16.956
2020,NR,UTTARAKHAND,BITUMEN,44.169
2020,NR,UTTARAKHAND,PETROLEUM COKE,111.255
2020,NR,UTTARAKHAND,OTHERS,10.085
2016,NR,UTTARAKHAND,ATF/RTF/JET,3.000
2016,NR,UTTARAKHAND,BITUMEN,68.000
2016,NR,UTTARAKHAND,DIESEL/ HSD,747.000
2016,NR,UTTARAKHAND,FUEL OIL,85.000
2016,NR,UTTARAKHAND,SKO (KEROSENE),31.000
2016,NR,UTTARAKHAND,LDO,0.000
2016,NR,UTTARAKHAND,LPG,232.000
2016,NR,UTTARAKHAND,LSHS/HHS/RFO,0.000
2016,NR,UTTARAKHAND,LUBES/GREASES,17.000
2016,NR,UTTARAKHAND,NAPHTHA,0.000
2016,NR,UTTARAKHAND,OTHERS,84.000
2016,NR,UTTARAKHAND,PETROL,253.000
2011,WR,GOA,ATF/RTF/JET,76.000
2011,WR,GOA,BITUMEN,19.000
2011,WR,GOA,DIESEL/ HSD,373.000
2011,WR,GOA,FUEL OIL,174.000
2011,WR,GOA,SKO (KEROSENE),18.000
2011,WR,GOA,LDO,0.000
2011,WR,GOA,LPG,59.000
2011,WR,GOA,LSHS/HHS/RFO,0.000
2011,WR,GOA,LUBES/GREASES,4.000
2011,WR,GOA,NAPHTHA,258.000
2011,WR,GOA,OTHERS,3.000
2011,WR,GOA,PETROL,99.000
2012,WR,GOA,ATF/RTF/JET,88.000
2012,WR,GOA,BITUMEN,17.000
2012,WR,GOA,DIESEL/ HSD,375.000
2012,WR,GOA,FUEL OIL,156.000
2012,WR,GOA,SKO (KEROSENE),15.000
2012,WR,GOA,LDO,0.000
2012,WR,GOA,LPG,62.000
2012,WR,GOA,LSHS/HHS/RFO,0.000
2012,WR,GOA,LUBES/GREASES,4.000
2012,WR,GOA,NAPHTHA,231.000
2012,WR,GOA,OTHERS,5.000
2012,WR,GOA,PETROL,104.000
2013,WR,GOA,ATF/RTF/JET,111.000
2013,WR,GOA,BITUMEN,16.000
2013,WR,GOA,DIESEL/ HSD,303.000
2013,WR,GOA,FUEL OIL,130.000
2013,WR,GOA,SKO (KEROSENE),4.000
2013,WR,GOA,LDO,0.200
2013,WR,GOA,LPG,59.000
2013,WR,GOA,LSHS/HHS/RFO,0.000
2013,WR,GOA,LUBES/GREASES,4.000
2013,WR,GOA,NAPHTHA,215.000
2013,WR,GOA,OTHERS,3.000
2013,WR,GOA,PETROL,117.000
2014,WR,GOA,ATF/RTF/JET,116.000
2014,WR,GOA,BITUMEN,15.000
2014,WR,GOA,DIESEL/ HSD,264.000
2014,WR,GOA,FUEL OIL,53.000
2014,WR,GOA,SKO (KEROSENE),4.000
2014,WR,GOA,LDO,0.000
2014,WR,GOA,LPG,53.000
2014,WR,GOA,LSHS/HHS/RFO,0.000
2014,WR,GOA,LUBES/GREASES,5.000
2014,WR,GOA,NAPHTHA,9.000
2014,WR,GOA,OTHERS,4.000
2014,WR,GOA,PETROL,127.000
2015,WR,GOA,ATF/RTF/JET,117.000
2015,WR,GOA,BITUMEN,20.000
2015,WR,GOA,DIESEL/ HSD,283.000
2015,WR,GOA,FUEL OIL,57.000
2015,WR,GOA,SKO (KEROSENE),4.000
2015,WR,GOA,LDO,0.000
2015,WR,GOA,LPG,56.000
2015,WR,GOA,LSHS/HHS/RFO,0.000
2015,WR,GOA,LUBES/GREASES,5.000
2015,WR,GOA,NAPHTHA,0.000
2015,WR,GOA,OTHERS,4.000
2015,WR,GOA,PETROL,141.000
2017,WR,GOA,LPG,62.570
2017,WR,GOA,PETROL,162.170
2017,WR,GOA,NAPHTHA,0.000
2017,WR,GOA,SKO (KEROSENE),2.050
2017,WR,GOA,ATF/RTF/JET,137.690
2017,WR,GOA,DIESEL/ HSD,343.830
2017,WR,GOA,LDO,0.330
2017,WR,GOA,FURNACE OIL,42.230
2017,WR,GOA,LSHS/HHS/RFO,0.000
2017,WR,GOA,LUBES/GREASES,4.160
2017,WR,GOA,BITUMEN,20.660
2017,WR,GOA,PETROLEUM COKE,0.290
2017,WR,GOA,OTHERS,3.563
2018,WR,GOA,LPG,65.970
2018,WR,GOA,PETROL,174.560
2018,WR,GOA,NAPHTHA,0.000
2018,WR,GOA,SKO (KEROSENE),1.110
2018,WR,GOA,ATF/RTF/JET,141.923
2018,WR,GOA,DIESEL/ HSD,328.860
2018,WR,GOA,LDO,0.270
2018,WR,GOA,FURNACE OIL,35.550
2018,WR,GOA,LSHS/HHS/RFO,0.000
2018,WR,GOA,LUBES/GREASES,3.720
2018,WR,GOA,BITUMEN,11.850
2018,WR,GOA,PETROLEUM COKE,11.895
2018,WR,GOA,OTHERS,3.437
2019,WR,GOA,LPG,69.716
2019,WR,GOA,PETROL,183.558
2019,WR,GOA,NAPHTHA,0.000
2019,WR,GOA,SKO (KEROSENE),1.104
2019,WR,GOA,ATF/RTF/JET,153.911
2019,WR,GOA,DIESEL/ HSD,315.543
2019,WR,GOA,LDO,0.567
2019,WR,GOA,FURNACE OIL,43.706
2019,WR,GOA,LSHS/HHS/RFO,0.000
2019,WR,GOA,LUBES/GREASES,4.659
2019,WR,GOA,BITUMEN,16.373
2019,WR,GOA,PETROLEUM COKE,4.008
2019,WR,GOA,OTHERS,4.390
2020,WR,GOA,LPG,71.159
2020,WR,GOA,PETROL,186.069
2020,WR,GOA,NAPHTHA,0.000
2020,WR,GOA,SKO (KEROSENE),0.504
2020,WR,GOA,ATF/RTF/JET,159.464
2020,WR,GOA,DIESEL/ HSD,305.510
2020,WR,GOA,LDO,0.152
2020,WR,GOA,FURNACE OIL,39.168
2020,WR,GOA,LSHS/HHS/RFO,0.000
2020,WR,GOA,LUBES/GREASES,4.580
2020,WR,GOA,BITUMEN,12.895
2020,WR,GOA,PETROLEUM COKE,6.481
2020,WR,GOA,OTHERS,3.945
2016,WR,GOA,ATF/RTF/JET,126.000
2016,WR,GOA,BITUMEN,25.000
2016,WR,GOA,DIESEL/ HSD,309.000
2016,WR,GOA,FUEL OIL,48.000
2016,WR,GOA,SKO (KEROSENE),4.000
2016,WR,GOA,LDO,0.000
2016,WR,GOA,LPG,58.000
2016,WR,GOA,LSHS/HHS/RFO,0.000
2016,WR,GOA,LUBES/GREASES,5.000
2016,WR,GOA,NAPHTHA,0.000
2016,WR,GOA,OTHERS,3.000
2016,WR,GOA,PETROL,151.000
2011,NER,MANIPUR,ATF/RTF/JET,3.000
2011,NER,MANIPUR,BITUMEN,8.000
2011,NER,MANIPUR,DIESEL/ HSD,48.000
2011,NER,MANIPUR,FUEL OIL,0.000
2011,NER,MANIPUR,SKO (KEROSENE),11.000
2011,NER,MANIPUR,LDO,0.000
2011,NER,MANIPUR,LPG,13.000
2011,NER,MANIPUR,LSHS/HHS/RFO,0.000
2011,NER,MANIPUR,LUBES/GREASES,0.000
2011,NER,MANIPUR,NAPHTHA,0.000
2011,NER,MANIPUR,OTHERS,0.000
2011,NER,MANIPUR,PETROL,20.000
2012,NER,MANIPUR,ATF/RTF/JET,3.000
2012,NER,MANIPUR,BITUMEN,8.000
2012,NER,MANIPUR,DIESEL/ HSD,62.000
2012,NER,MANIPUR,FUEL OIL,0.000
2012,NER,MANIPUR,SKO (KEROSENE),18.000
2012,NER,MANIPUR,LDO,0.000
2012,NER,MANIPUR,LPG,16.000
2012,NER,MANIPUR,LSHS/HHS/RFO,0.000
2012,NER,MANIPUR,LUBES/GREASES,0.000
2012,NER,MANIPUR,NAPHTHA,0.000
2012,NER,MANIPUR,OTHERS,0.000
2012,NER,MANIPUR,PETROL,28.000
2013,NER,MANIPUR,ATF/RTF/JET,3.000
2013,NER,MANIPUR,BITUMEN,6.000
2013,NER,MANIPUR,DIESEL/ HSD,74.000
2013,NER,MANIPUR,FUEL OIL,0.020
2013,NER,MANIPUR,SKO (KEROSENE),20.000
2013,NER,MANIPUR,LDO,0.000
2013,NER,MANIPUR,LPG,19.000
