MarketingStatusID	ApplNo	ProductNo
1	021977	001
1	021977	002
1	021977	003
1	021977	004
1	021977	005
1	021977	006
1	021977	007
1	021978	001
1	021980	001
1	021983	001
1	021985	001
1	021985	002
1	021986	001
1	021986	002
1	021986	003
1	021986	004
1	021986	005
1	021986	006
4	021988	001
1	021990	002
1	021990	003
1	021990	004
1	021990	005
1	021991	001
1	021992	001
1	021992	002
1	021992	003
2	021993	001
1	021994	001
1	021995	001
1	021995	002
1	021995	003
2	021996	001
2	021996	002
1	021997	001
1	021997	002
2	021998	001
1	021999	001
1	021999	002
1	021999	003
3	021999	004
1	021999	006
1	022000	001
1	022001	001
1	022003	001
1	022004	001
1	022006	001
1	022007	001
1	022008	001
3	022008	002
3	022008	003
3	022008	004
1	022008	005
1	022008	006
2	022009	001
2	022009	002
1	022010	001
3	022011	001
1	022012	001
1	022012	002
1	022012	003
1	022012	004
1	022013	001
1	022014	001
2	022015	001
1	022016	001
3	022018	001
1	022020	001
3	022021	001
3	022021	002
3	022021	003
3	022021	004
3	022023	001
1	022023	002
3	022024	001
3	022024	002
1	022025	001
3	022026	001
3	022026	002
3	022026	003
1	022027	001
3	022028	001
2	022029	001
2	022029	002
1	022030	001
1	022030	002
2	022032	001
3	022033	001
3	022033	002
1	022036	001
1	022036	002
1	022037	001
1	022037	002
1	022037	003
1	022037	004
1	022038	001
1	022041	001
3	022041	002
1	022042	001
1	022043	001
1	022043	002
1	022043	003
1	022043	004
1	022044	001
1	022044	002
1	022045	001
3	022046	001
1	022046	002
1	022047	001
1	022047	002
1	022047	003
1	022047	004
1	022047	005
1	022048	001
2	022051	002
1	022052	001
1	022055	001
1	022056	001
1	022056	002
1	022057	001
1	022058	001
1	022059	001
4	022061	001
1	022063	001
1	022063	002
1	022063	003
1	022063	004
1	022064	001
1	022065	001
1	022065	002
3	022066	001
1	022066	002
3	022067	001
3	022067	002
1	022068	001
1	022068	002
1	022068	003
1	022070	001
3	022071	001
3	022071	002
1	022072	001
1	022074	001
1	022074	002
1	022074	003
1	022075	001
1	022075	002
1	022076	001
1	022080	001
1	022081	001
1	022081	002
1	022083	001
1	022083	002
1	022083	005
4	022085	001
4	022085	002
1	022087	001
1	022088	001
1	022090	001
1	022090	002
4	022096	001
4	022097	001
1	022100	001
1	022100	002
1	022100	003
1	022100	004
1	022101	001
3	022102	001
3	022103	001
1	022104	001
1	022104	002
1	022104	003
1	022104	004
3	022106	001
3	022106	002
1	022107	001
1	022107	002
1	022107	003
1	022107	004
1	022108	001
1	022108	002
1	022108	003
3	022110	001
1	022110	002
2	022113	001
2	022113	002
1	022114	001
1	022115	001
1	022115	002
1	022115	003
1	022115	004
1	022115	005
1	022115	006
1	022116	001
1	022117	001
1	022117	002
1	022117	003
1	022118	001
1	022118	002
1	022119	001
2	022122	001
1	022124	001
1	022127	001
1	022128	001
1	022128	002
1	022128	003
1	022128	004
3	022129	001
1	022134	001
1	022137	001
1	022138	001
1	022141	001
1	022142	001
1	022145	001
1	022145	002
1	022148	001
1	022148	002
1	022148	003
1	022150	001
3	022152	001
3	022152	002
3	022152	003
3	022154	001
2	022155	001
2	022155	002
1	022156	001
1	022156	002
3	022156	003
1	022157	001
1	022159	001
1	022160	001
1	022160	002
1	022161	001
1	022165	001
1	022172	001
1	022172	002
1	022172	003
1	022172	004
1	022173	001
1	022173	002
1	022173	003
1	022175	001
1	022175	002
1	022175	003
1	022175	004
4	022177	001
1	022180	001
1	022181	001
1	022184	001
1	022185	001
1	022185	002
1	022186	001
1	022186	002
1	022187	001
1	022187	002
1	022187	003
1	022192	001
1	022192	002
1	022192	003
1	022192	004
1	022192	005
1	022192	006
1	022192	007
3	022193	001
1	022195	001
1	022195	002
1	022195	003
1	022196	001
1	022198	001
1	022200	001
1	022200	002
1	022201	001
1	022201	002
1	022202	001
3	022203	001
1	022203	002
1	022204	001
3	022205	001
1	022206	001
1	022206	002
1	022207	001
1	022207	002
1	022210	001
1	022210	002
1	022210	003
1	022210	004
1	022210	005
1	022210	006
1	022210	007
1	022211	001
1	022212	001
1	022214	001
3	022217	001
3	022217	002
1	022219	001
3	022220	001
1	022221	001
1	022223	001
1	022224	001
1	022224	002
1	022225	001
1	022225	002
4	022226	001
3	022233	001
1	022234	001
1	022234	002
1	022234	003
1	022234	004
1	022234	005
3	022234	006
1	022234	007
1	022235	001
1	022235	002
1	022235	003
3	022239	001
3	022239	002
3	022244	001
3	022246	001
3	022246	002
1	022247	001
1	022249	001
1	022249	002
3	022249	003
3	022249	004
1	022250	001
1	022251	001
1	022251	002
1	022251	003
1	022251	004
1	022252	001
1	022253	001
1	022253	002
1	022253	003
1	022253	004
1	022254	001
1	022255	001
1	022256	001
1	022256	002
1	022256	003
1	022256	004
1	022257	001
1	022259	001
1	022260	001
1	022260	002
1	022262	001
1	022264	001
1	022264	002
1	022264	003
1	022264	004
1	022264	005
3	022266	001
3	022266	002
3	022266	003
3	022266	004
3	022266	005
1	022267	001
1	022267	002
1	022268	001
1	022271	001
1	022271	002
1	022271	003
1	022272	001
1	022272	002
1	022272	003
1	022272	004
1	022272	005
1	022272	006
1	022272	007
3	022273	001
1	022275	001
1	022275	002
3	022275	003
1	022276	001
1	022276	002
1	022276	003
1	022277	001
1	022278	001
3	022279	001
2	022281	001
4	022282	001
2	022283	001
1	022285	001
1	022285	002
1	022287	001
1	022287	002
1	022288	001
1	022290	001
1	022291	001
1	022291	002
1	022291	003
1	022291	004
3	022291	005
1	022292	001
4	022293	001
3	022294	001
4	022295	001
4	022296	001
4	022299	001
1	022301	001
1	022303	001
1	022304	001
1	022304	002
1	022304	003
2	022305	001
1	022306	001
1	022307	001
1	022307	002
1	022308	001
1	022309	001
1	022309	002
1	022309	003
1	022310	001
1	022311	001
3	022312	001
3	022312	002
1	022314	001
1	022314	002
1	022314	003
1	022314	004
1	022314	005
1	022315	001
1	022318	001
1	022318	002
1	022320	001
3	022321	001
3	022321	002
3	022321	003
3	022321	004
3	022321	005
3	022321	006
3	022325	001
1	022325	002
1	022325	003
2	022327	001
3	022328	001
3	022328	002
3	022331	001
3	022331	002
1	022331	003
3	022331	004
1	022332	001
1	022334	001
1	022334	002
1	022334	003
1	022334	004
1	022341	001
4	022342	001
4	022342	002
3	022343	001
3	022344	001
3	022345	001
3	022345	002
3	022345	003
3	022345	004
4	022346	001
4	022346	002
4	022347	001
4	022347	002
3	022348	001
1	022348	002
1	022348	003
1	022350	001
1	022350	002
1	022351	001
1	022352	001
1	022353	001
4	022356	001
4	022359	001
2	022360	001
2	022360	002
3	022362	001
1	022362	002
1	022363	001
1	022363	002
1	022363	003
1	022368	001
1	022368	002
1	022368	003
1	022368	004
1	022369	001
1	022370	001
1	022370	002
1	022370	003
3	022370	004
1	022372	001
3	022377	001
1	022382	001
3	022383	001
3	022386	001
3	022386	002
1	022387	001
1	022393	001
1	022395	001
3	022396	001
1	022399	001
1	022399	002
1	022401	001
1	022401	002
1	022401	003
1	022401	004
1	022402	001
1	022402	002
1	022402	003
1	022404	001
1	022405	001
1	022405	002
1	022406	001
1	022406	002
1	022406	003
1	022406	004
1	022407	001
1	022407	002
1	022408	001
1	022410	001
1	022410	002
1	022410	003
1	022410	004
3	022411	001
3	022411	002
1	022416	001
1	022416	002
1	022416	003
1	022416	004
1	022417	001
3	022418	001
1	022418	002
4	022420	001
1	022421	001
1	022421	002
1	022421	003
1	022421	004
1	022421	005
1	022421	006
1	022421	007
3	022424	001
1	022425	001
1	022426	001
1	022426	002
1	022426	003
1	022426	004
1	022426	005
1	022426	006
1	022427	001
1	022428	001
2	022429	001
2	022429	002
2	022429	003
2	022429	004
1	022430	001
1	022432	001
1	022433	001
1	022433	002
1	022434	001
1	022436	001
1	022437	001
3	022439	001
3	022442	001
1	022445	001
1	022450	001
1	022453	001
1	022454	001
3	022456	001
3	022456	002
1	022458	001
4	022459	001
1	022460	001
4	022461	001
4	022461	002
4	022461	003
1	022462	001
1	022462	002
1	022462	003
1	022462	004
4	022464	001
1	022465	001
3	022465	002
1	022466	001
1	022466	002
1	022468	001
1	022468	002
3	022470	001
1	022472	001
1	022472	002
1	022472	003
1	022473	001
1	022474	001
4	022479	001
1	022483	001
1	022483	002
1	022484	001
1	022485	001
1	022488	001
3	022494	001
1	022496	001
1	022496	002
1	022497	001
3	022499	001
3	022500	001
3	022500	002
1	022501	001
1	022501	002
1	022501	003
1	022502	001
3	022503	001
3	022504	001
1	022505	001
1	022505	002
1	022509	001
1	022509	002
1	022509	003
1	022509	004
3	022510	001
3	022510	002
3	022510	003
3	022510	004
3	022510	005
3	022510	006
1	022511	001
1	022511	002
1	022512	001
1	022512	002
1	022512	003
1	022514	001
1	022514	002
1	022514	003
1	022514	004
1	022514	005
1	022516	001
1	022516	002
1	022516	003
1	022517	001
1	022517	002
1	022518	001
1	022518	002
1	022518	003
1	022519	001
1	022522	001
1	022522	002
1	022523	001
1	022523	002
1	022523	003
1	022523	004
1	022523	005
1	022524	001
1	022524	002
1	022525	001
1	022525	002
1	022525	003
1	022525	004
1	022526	001
1	022527	001
1	022527	002
3	022529	001
1	022532	001
3	022534	001
3	022534	002
1	022534	003
1	022534	004
1	022534	005
1	022535	001
1	022536	001
4	022537	001
4	022541	001
1	022542	001
1	022542	002
1	022544	001
1	022544	002
3	022545	001
3	022545	002
3	022545	003
3	022545	004
4	022547	001
1	022548	001
1	022549	001
1	022554	001
1	022555	001
1	022556	001
1	022560	001
1	022561	001
1	022562	001
1	022563	001
2	022565	001
1	022567	001
1	022567	002
1	022567	003
1	022568	001
1	022569	001
1	022569	002
3	022569	003
1	022571	001
1	022572	001
1	022573	001
1	022574	001
1	022575	001
3	022575	002
1	022577	001
2	022578	001
1	022580	001
1	022580	002
1	022580	003
1	022580	004
1	022581	001
1	040001	001
1	040001	002
3	040007	001
3	040008	001
1	040009	001
1	040010	001
3	040011	001
3	040011	002
3	040013	001
1	040014	001
3	040015	001
3	040015	002
3	040015	003
3	040015	004
3	040015	005
3	040023	001
3	040024	001
1	040026	001
3	040027	001
1	040028	001
1	040029	001
3	040032	001
3	040032	002
3	040034	001
3	040035	001
1	040036	001
1	040036	002
1	040037	001
3	040038	001
1	040039	001
3	040040	001
1	040041	001
3	040042	001
3	040043	001
3	040044	001
3	040045	001
4	040047	001
4	040048	001
4	040049	001
3	040050	001
3	040050	002
3	040052	001
3	040052	002
3	040052	003
3	040052	004
1	040054	001
1	040056	001
3	040057	001
3	040057	002
1	040058	001
3	040059	001
3	040061	001
1	040062	001
1	040062	002
3	040063	001
1	040064	001
3	040065	001
1	040066	001
1	040067	001
1	040069	001
1	040070	001
3	040073	001
1	040074	001
1	040075	001
1	040078	001
3	040079	001
1	040081	001
3	040083	001
3	040084	001
3	040084	002
3	040084	003
3	040084	004
3	040085	001
1	040086	001
1	040086	002
1	040088	001
1	040089	001
1	040090	001
1	040090	002
1	040091	001
3	040092	001
3	040093	001
3	040094	001
3	040094	002
3	040094	003
3	040094	004
3	040095	001
3	040097	001
3	040098	001
1	040099	001
3	040100	001
3	040101	001
3	040101	002
3	040101	003
3	040102	001
3	040102	002
3	040103	001
3	040103	002
3	040103	003
1	040104	001
1	040105	001
3	040106	001
3	040108	001
3	040109	001
3	040110	001
3	040110	002
3	040111	001
3	040113	001
1	040114	001
1	040114	002
1	040114	003
3	040116	001
3	040117	001
1	040118	001
1	040119	001
3	040120	001
3	040120	002
3	040122	001
3	040122	002
3	040123	001
3	040123	002
3	040123	003
3	040123	004
3	040124	001
3	040125	001
3	040126	001
3	040131	001
1	040133	001
3	040134	001
3	040135	001
3	040135	002
3	040135	003
3	040136	001
3	040137	001
3	040138	001
3	040138	002
3	040138	003
3	040139	001
1	040140	001
3	040143	001
3	040144	001
3	040144	002
1	040145	001
1	040145	002
1	040145	003
1	040145	004
1	040145	005
1	040145	006
1	040145	007
1	040145	008
1	040145	009
1	040146	001
3	040147	001
1	040148	001
3	040148	002
1	040148	003
1	040148	004
1	040148	005
3	040149	001
3	040149	002
3	040150	001
1	040151	001
3	040152	001
3	040153	001
3	040153	002
3	040153	003
3	040153	004
3	040155	001
1	040156	001
1	040156	002
3	040157	001
1	040159	001
1	040159	002
1	040159	003
1	040161	001
3	040162	001
3	040162	002
3	040163	001
1	040164	001
3	040165	001
1	040166	001
2	040167	001
3	040168	001
1	040169	001
3	040171	001
1	040174	001
1	040177	001
3	040179	001
3	040179	002
1	040180	001
3	040182	001
1	040183	001
3	040184	001
3	040184	002
1	040185	001
1	040185	002
3	040186	001
3	040186	002
3	040187	001
1	040188	001
1	040189	001
1	040189	002
1	040189	003
1	040189	004
1	040190	001
1	040191	001
1	040191	002
3	040192	001
1	040194	001
1	040195	001
1	040195	002
3	040196	001
3	040196	002
3	040196	003
3	040196	004
3	040196	005
3	040196	006
3	040196	007
3	040196	008
3	040196	009
1	040197	001
1	040197	002
1	040197	003
3	040199	001
3	040201	001
3	040201	002
3	040203	001
1	040204	001
3	040206	001
3	040207	001
3	040207	002
1	040209	001
1	040209	002
1	040209	003
1	040209	004
3	040210	001
3	040212	001
3	040212	002
3	040212	003
3	040212	004
3	040213	001
1	040215	001
3	040216	001
1	040218	001
1	040218	002
1	040218	003
1	040218	004
1	040218	005
1	040218	006
3	040219	001
3	040220	001
3	040220	002
3	040220	003
3	040223	001
3	040223	002
3	040223	003
3	040224	001
1	040226	001
1	040226	002
1	040226	003
1	040226	004
3	040227	001
1	040228	001
1	040230	001
3	040231	001
1	040232	001
3	040233	001
3	040234	001
1	040235	001
3	040236	001
3	040236	002
3	040240	001
3	040240	002
3	040241	001
1	040241	002
1	040245	001
1	040246	001
1	040247	001
3	040248	001
3	040248	002
1	040249	001
1	040251	001
3	040252	001
1	040253	001
1	040254	001
1	040254	002
3	040255	001
1	040256	001
1	040256	002
3	040257	001
1	040258	001
3	040259	001
3	040260	001
3	040261	001
3	040262	001
1	040263	001
3	040263	002
1	040265	001
1	040266	001
3	040267	001
1	040268	001
1	040268	002
3	040272	001
1	040273	001
1	040273	002
1	040274	001
1	040275	001
1	040275	002
1	040275	003
3	040276	001
1	040277	001
1	040278	001
1	040278	002
1	040279	001
1	040279	002
3	040280	001
3	040280	002
3	040280	003
3	040281	001
3	040281	002
1	040282	001
1	040282	002
3	040283	001
1	040284	001
3	040285	001
1	040286	001
3	040287	001
3	040288	001
3	040288	002
3	040288	003
3	040289	001
3	040291	001
3	040295	001
3	040296	001
3	040296	002
3	040296	003
3	040297	001
3	040297	002
3	040297	003
1	040298	001
1	040298	002
1	040298	003
3	040299	001
1	040300	001
1	040300	002
1	040300	003
1	040301	001
1	040301	002
1	040301	003
1	040301	004
1	040301	005
1	040301	006
1	040301	007
1	040301	008
1	040301	009
1	040302	001
1	040302	002
3	040303	001
3	040304	001
3	040305	001
3	040306	001
3	040307	001
3	040307	002
3	040307	003
3	040307	004
3	040308	001
3	040308	002
3	040309	001
3	040310	001
3	040311	001
3	040311	002
3	040311	003
3	040312	001
3	040312	002
3	040312	003
1	040313	001
1	040314	001
1	040315	001
3	040316	001
1	040317	001
3	040318	001
3	040318	002
1	040319	001
1	040320	001
1	040320	002
3	040321	001
3	040321	002
3	040321	003
3	040322	001
1	040323	001
1	040326	001
1	040326	002
1	040326	003
1	040327	001
1	040330	001
1	040330	002
1	040330	003
1	040330	004
1	040331	001
1	040331	002
3	040332	001
1	040333	001
1	040334	001
1	040334	002
1	040335	001
3	040336	001
3	040337	001
3	040337	002
3	040338	001
3	040341	001
3	040341	002
1	040342	001
1	040347	001
1	040349	001
1	040350	001
1	040350	002
3	040350	003
3	040351	001
3	040352	001
3	040352	002
3	040353	001
3	040353	002
3	040353	003
1	040355	001
3	040356	001
3	040357	001
3	040358	001
3	040359	001
3	040359	002
3	040359	003
3	040360	001
1	040361	001
1	040361	002
1	040362	001
1	040362	002
1	040362	003
3	040364	001
3	040365	001
3	040366	001
3	040367	001
1	040368	001
3	040371	001
3	040371	002
3	040372	001
3	040372	002
3	040373	001
3	040374	001
1	040377	001
1	040378	001
3	040379	001
1	040385	001
1	040385	002
1	040385	003
1	040385	004
3	040386	001
1	040387	001
1	040388	001
3	040390	001
3	040391	001
1	040392	001
3	040394	001
3	040395	001
1	040396	001
3	040397	001
3	040398	001
1	040399	001
1	040400	001
1	040401	001
3	040402	001
3	040403	001
3	040404	001
3	040404	002
3	040404	003
1	040405	001
3	040407	001
3	040407	002
3	040407	003
1	040409	001
3	040410	001
1	040411	001
1	040411	002
1	040412	001
1	040412	002
3	040413	001
3	040413	002
3	040415	001
3	040415	002
3	040415	003
3	040415	004
3	040415	005
3	040415	006
3	040415	007
3	040415	008
3	040415	009
1	040416	001
1	040416	002
1	040416	003
1	040416	004
1	040416	005
1	040416	006
1	040416	007
1	040416	008
1	040416	009
1	040417	001
3	040418	001
1	040419	001
1	040419	002
1	040419	003
1	040420	001
3	040421	001
1	040422	001
1	040422	002
1	040422	003
1	040422	004
1	040422	005
1	040422	006
1	040422	007
