"observationPeriods","MinDate","ScalingFactors","Units","MeasurementMethods","NumPlaces","StatVar"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3008","dc/42b8h0q9q7m95"
"[]","2016","[]","[]","[CensusCBPSurvey]","3140","dc/9n52q0nm00jq6"
"[]","2016","[]","[]","[CensusCBPSurvey]","773","dc/bkppdgtr17934"
"[]","2016","[]","[]","[CensusCBPSurvey]","3178","dc/h0r62bmsm4w36"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3131","dc/g686yy8mtvqs3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3052","dc/pm4zqg9pgs4rc"
"[]","2016","[]","[]","[CensusCBPSurvey]","2581","dc/rcz29g1q10myc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1461","dc/80pz8xdq1y4e9"
"[]","2016","[]","[]","[CensusCBPSurvey]","1146","dc/hh4znn9xes6q2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3060","dc/898rqjf3z6nm9"
"[]","2016","[]","[]","[CensusCBPSurvey]","1462","dc/f108h29cr4bz4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","514","dc/n5b4zljlcky35"
"[]","2016","[]","[]","[CensusCBPSurvey]","702","dc/x59t69rhn5p4f"
"[]","2016","[]","[]","[CensusCBPSurvey]","3809","dc/xgs74j8ss27c"
"[]","2016","[]","[]","[CensusCBPSurvey]","3825","dc/1pn2mrevh3es4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3427","dc/q7w328zytky9d"
"[]","2016","[]","[]","[CensusCBPSurvey]","953","dc/5ejkhl6047c"
"[]","2016","[]","[]","[CensusCBPSurvey]","6598","dc/j95vr6yzenbyc"
"[]","2016","[]","[]","[CensusCBPSurvey]","386","dc/slc83br8y1d1h"
"[]","2016","[]","[]","[CensusCBPSurvey]","1687","dc/n1j1b7dm2dtn4"
"[]","2016","[]","[]","[CensusCBPSurvey]","3502","dc/2slkrcycc8glg"
"[]","2016","[]","[]","[CensusCBPSurvey]","14448","dc/ewes6jjnp01qg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","314","dc/nyph1szrztnsh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1002","dc/3tn1b3gmvwxth"
"[]","2016","[]","[]","[CensusCBPSurvey]","5888","dc/0eksph6ztcyn1"
"[]","2016","[]","[]","[CensusCBPSurvey]","418","dc/wh6444lp816y8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3555","dc/rrvgq7yy94kzh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","287","dc/y278lfv60xpmc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2326","dc/k8rqqxrqgsbth"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4006","dc/jq8qyn684kpn2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1750","dc/46nfq12jyhg4g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","478","dc/29vxmwj6lt7m"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2007","dc/mdrsdrpym6x0h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2474","dc/z4v0v0k98y8d3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2144","dc/e50112xp9sw67"
"[]","2016","[]","[]","[CensusCBPSurvey]","240","dc/t5drgkk20p2kg"
"[]","2016","[]","[]","[CensusCBPSurvey]","726","dc/39mhmdy84k1m8"
"[]","2016","[]","[]","[CensusCBPSurvey]","4097","dc/eyhpktvz3hbyd"
"[]","2016","[]","[]","[CensusCBPSurvey]","2904","dc/cdgk6tcmcb84"
"[]","2016","[]","[]","[CensusCBPSurvey]","923","dc/nbp4mxhws87h2"
"[]","2016","[]","[]","[CensusCBPSurvey]","11684","dc/7ettmkqht2e03"
"[]","2016","[]","[]","[CensusCBPSurvey]","1816","dc/w44mtz519g9y9"
"[]","2016","[]","[]","[CensusCBPSurvey]","505","dc/v3wt7w2gnncz2"
"[]","2016","[]","[]","[CensusCBPSurvey]","2689","dc/3qd18kczlrm62"
"[]","2016","[]","[]","[CensusCBPSurvey]","1228","dc/8fs4f6xy3h38d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","784","dc/c6eec9fdd0rq1"
"[]","2016","[]","[]","[CensusCBPSurvey]","3085","dc/mf1cmyc966v5b"
"[]","2016","[]","[]","[CensusCBPSurvey]","963","dc/xwhj5qlvstwm6"
"[]","2016","[]","[]","[CensusCBPSurvey]","515","dc/4g7bk6txbftb7"
"[]","2016","[]","[]","[CensusCBPSurvey]","23685","dc/fw0xf7w1v8811"
"[]","2016","[]","[]","[CensusCBPSurvey]","1963","dc/djcse23331tb8"
"[]","2016","[]","[]","[CensusCBPSurvey]","9026","dc/9l31z6bww2cq4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1223","dc/l8xq0q7s02spb"
"[]","2016","[]","[]","[CensusCBPSurvey]","258","dc/m6q13zprkc7dd"
"[]","2016","[]","[]","[CensusCBPSurvey]","6232","dc/s0tfevv7d02r9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","225","dc/rwjls4nh86k66"
"[]","2016","[]","[]","[CensusCBPSurvey]","401","dc/emkt018bjr80h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","301","dc/yc6w33v2ge8b6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1545","dc/bdnkde7ppxv4d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1018","dc/ykjjf4vpkvrs6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2843","dc/lgb5sdyxh7yp2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1387","dc/b6em8x3g7gbk8"
"[]","2016","[]","[]","[CensusCBPSurvey]","2139","dc/jg9gtj0p5z8lh"
"[]","2016","[]","[]","[CensusCBPSurvey]","2660","dc/njdpqd3vdxwmb"
"[]","2016","[]","[]","[CensusCBPSurvey]","946","dc/6ewh3vl8vyep3"
"[]","2016","[]","[]","[CensusCBPSurvey]","306","dc/4mpn8hwz1nzn"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1339","dc/d83nbjkgbzs46"
"[]","2016","[]","[]","[CensusCBPSurvey]","3591","Count_Worker_NAICSEducationalServices"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","332","dc/hd3kq5t2kc61f"
"[]","2016","[]","[]","[CensusCBPSurvey]","1263","dc/4p0lxqjywnfhd"
"[]","2016","[]","[]","[CensusCBPSurvey]","12353","dc/b8jdf9p16d0z1"
"[]","2016","[]","[]","[CensusCBPSurvey]","961","dc/1mjkj6bkekncc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1014","dc/bpem1xxn1nb14"
"[]","2016","[]","[]","[CensusCBPSurvey]","1175","dc/98jn1rrlx743g"
"[]","2016","[]","[]","[CensusCBPSurvey]","6838","dc/08qhkpy331j79"
"[]","2016","[]","[]","[CensusCBPSurvey]","541","dc/y8s7fn4zlcsv1"
"[]","2017","[]","[USDollar]","[CensusCBPSurvey]","311","WagesAnnual_Establishment_NAICSNaturalGasExtraction"
"[]","2016","[]","[]","[CensusCBPSurvey]","5893","dc/cxj431s2mztd3"
"[]","2016","[]","[]","[CensusCBPSurvey]","10982","dc/1nx77ryf1q6d9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1501","dc/g0jvfrhvv5sk6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","591","dc/nyrtw3t4ttqf2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2067","dc/2t2tb2q13y057"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2323","dc/2z1ckymd7wlbg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","375","dc/071606msxlym2"
"[]","2016","[]","[]","[CensusCBPSurvey]","114","dc/y9p3vdes1qs52"
"[]","2016","[]","[]","[CensusCBPSurvey]","1181","dc/c7622dxhhnr38"
"[]","2016","[]","[]","[CensusCBPSurvey]","770","dc/8pt30b0lgwn64"
"[]","2016","[]","[]","[CensusCBPSurvey]","1024","dc/v22pzd879b9p1"
"[]","2016","[]","[]","[CensusCBPSurvey]","1448","dc/10lsjs15b65tf"
"[]","2016","[]","[]","[CensusCBPSurvey]","124","dc/k75kpsfepz6n8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1988","dc/tl6ezyx4b3215"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","511","dc/76j3pwjyje39g"
"[]","2016","[]","[]","[CensusCBPSurvey]","301","dc/2zw1trgx4k9c2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","999","dc/t84ekmcxnwwh3"
"[]","2016","[]","[]","[CensusCBPSurvey]","542","dc/dx3md0f4rqp7"
"[]","2016","[]","[]","[CensusCBPSurvey]","422","dc/rzfy70z3nbds1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1960","dc/s9yqex44537lg"
"[]","2016","[]","[]","[CensusCBPSurvey]","21005","dc/l13252p6pvtgh"
"[]","2016","[]","[]","[CensusCBPSurvey]","9058","dc/25w1bdl9pxj51"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1177","dc/j5md2cjehtr06"
"[]","2016","[]","[]","[CensusCBPSurvey]","287","dc/lwl7qsfreez8h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2443","dc/b2tfrnwhtf37"
"[]","2016","[]","[]","[CensusCBPSurvey]","13458","dc/yt6qbc1q29vbb"
"[]","2016","[]","[]","[CensusCBPSurvey]","529","dc/zcr3seqer38y5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2483","dc/lhv0pnd0rm3zh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3600","dc/2bsfszrpt5184"
"[]","2016","[]","[]","[CensusCBPSurvey]","366","dc/6kk7zm61f48z6"
"[]","2016","[]","[]","[CensusCBPSurvey]","422","dc/kxjlrr98h0hzf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1003","dc/3wd2b03z0p8f5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2209","dc/vb5k15zvrzmw"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1969","dc/mj1b2j6fk3hmg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3914","dc/kn52c6g6sx28g"
"[]","2016","[]","[]","[CensusCBPSurvey]","1062","dc/7gl5rtj405t03"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1448","dc/vpds7nmdd529g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","978","dc/ts2cmmnljh8t4"
"[]","2016","[]","[]","[CensusCBPSurvey]","2289","dc/09z7gsbhkdxq3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3309","dc/p63qhbcwz073c"
"[]","2016","[]","[]","[CensusCBPSurvey]","2543","dc/z299p3zy2b3w3"
"[]","2016","[]","[]","[CensusCBPSurvey]","3206","dc/3h8c50z1h0lp"
"[]","2016","[]","[]","[CensusCBPSurvey]","14441","dc/4fqz8b8hztl85"
"[]","2016","[]","[]","[CensusCBPSurvey]","44","dc/pjh2pltk0nq82"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1600","dc/z87rggxvr75x2"
"[]","2016","[]","[]","[CensusCBPSurvey]","2243","dc/2xn6w6z7839fb"
"[]","2016","[]","[]","[CensusCBPSurvey]","7000","dc/9927r7dn9g60b"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4126","dc/9sr3gh6qnl9rb"
"[]","2016","[]","[]","[CensusCBPSurvey]","9141","dc/5bg2j514ylhn1"
"[]","2016","[]","[]","[CensusCBPSurvey]","3840","dc/b6k35z48127z4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","844","dc/nw0kefdtsp42d"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1705","dc/q890748ewvjgf"
"[]","2016","[]","[]","[CensusCBPSurvey]","294","dc/fek6yw5sjn3f7"
"[]","2016","[]","[]","[CensusCBPSurvey]","8889","dc/0vt9pfy82mtzc"
"[]","2016","[]","[]","[CensusCBPSurvey]","209","dc/jetdc2z0m57w5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","640","dc/snqfzwwcr91w5"
"[]","2016","[]","[]","[CensusCBPSurvey]","4062","dc/dpsm1m41w0ekg"
"[]","2016","[]","[]","[CensusCBPSurvey]","2786","dc/sq7hv4pq63326"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3230","dc/8s0jp24l0zd3c"
"[]","2016","[]","[]","[CensusCBPSurvey]","1593","dc/yyckzpw3sljed"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1655","dc/6e1pcfd3l8e08"
"[]","2016","[]","[]","[CensusCBPSurvey]","333","dc/0zb7gwdn587mb"
"[]","2016","[]","[]","[CensusCBPSurvey]","651","dc/jpjkv585px0t9"
"[]","2016","[]","[]","[CensusCBPSurvey]","372","dc/hlqlwesb8vjy7"
"[]","2016","[]","[]","[CensusCBPSurvey]","3041","dc/yp75vf2pfwnmg"
"[]","2016","[]","[]","[CensusCBPSurvey]","974","dc/9yvt8krtzr7s8"
"[]","2016","[]","[]","[CensusCBPSurvey]","752","dc/5lzrx9176409h"
"[]","2016","[]","[]","[CensusCBPSurvey]","3060","dc/n2n9pmnfkm5pc"
"[]","2016","[]","[]","[CensusCBPSurvey]","3396","dc/r6bmrn5zxgvk3"
"[]","2016","[]","[]","[CensusCBPSurvey]","4018","dc/j1dvrcqjvl01h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2672","dc/5x129mlxb4cnd"
"[]","2016","[]","[]","[CensusCBPSurvey]","14566","dc/c0pqh25y4gj3c"
"[]","2016","[]","[]","[CensusCBPSurvey]","2198","dc/nhewfydt71jl2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","757","dc/y53vmvmb11q23"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","173","dc/njnch6kb22dt"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1825","dc/jzmt8greee1fg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1307","dc/5c21k0wsbfzxc"
"[]","2016","[]","[]","[CensusCBPSurvey]","2577","dc/5jl17l28elcsd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","741","dc/fp5z047634yl8"
"[]","2016","[]","[]","[CensusCBPSurvey]","464","dc/4mf7lnt99d2k5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1858","dc/5g27q3k9sgy1c"
"[]","2016","[]","[]","[CensusCBPSurvey]","6792","dc/3gzbgypdhfh87"
"[]","2016","[]","[]","[CensusCBPSurvey]","1791","dc/ntdjwf5z61vp6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","179","dc/p4hsk4ncz14r9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4111","dc/h2h5jky97dh71"
"[]","2016","[]","[]","[CensusCBPSurvey]","4004","dc/w4545jeqh9mq1"
"[]","2016","[]","[]","[CensusCBPSurvey]","195","dc/8zve1cybyb6"
"[]","2016","[]","[]","[CensusCBPSurvey]","330","dc/l129e8241st29"
"[]","2016","[]","[]","[CensusCBPSurvey]","11910","dc/qjgwy5ne0kd6g"
"[]","2016","[]","[]","[CensusCBPSurvey]","640","dc/xe5401ckjytvc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","624","dc/e34p330q4gq86"
"[]","2016","[]","[]","[CensusCBPSurvey]","171","dc/lp7vxpqq1xl33"
"[]","2016","[]","[]","[CensusCBPSurvey]","15196","dc/9n5es9nrvgy93"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","71","dc/4bhzgb2ep6fbb"
"[]","2016","[]","[]","[CensusCBPSurvey]","2638","dc/t78v9tzv4jxy6"
"[]","2016","[]","[]","[CensusCBPSurvey]","961","dc/yj7n8s16jgfyf"
"[]","2016","[]","[]","[CensusCBPSurvey]","879","dc/59bvjrbrtdrg5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3549","dc/lp39z0g2egdwd"
"[]","2016","[]","[]","[CensusCBPSurvey]","535","dc/fgf4rht33q6rf"
"[]","2016","[]","[]","[CensusCBPSurvey]","4919","dc/mvftzmhsmy8b2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4163","WagesAnnual_Establishment_NAICSAccommodationFoodServices"
"[]","2016","[]","[]","[CensusCBPSurvey]","753","dc/j7fnmxbwg34z5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1290","dc/ghpftt2pmtnj3"
"[]","2016","[]","[]","[CensusCBPSurvey]","6718","dc/7jf0e224v8rp7"
"[]","2016","[]","[]","[CensusCBPSurvey]","735","dc/5vc7dx79fwpd6"
"[]","2016","[]","[]","[CensusCBPSurvey]","825","dc/547l436191xkc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","492","dc/pmpnw3n2hbc17"
"[]","2016","[]","[]","[CensusCBPSurvey]","3884","dc/p68m3b8pdec56"
"[]","2016","[]","[]","[CensusCBPSurvey]","2928","dc/e6yfhxcxh6p89"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","126","dc/rzyb9hr4vgldg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3482","dc/fkvfhmeven585"
"[]","2016","[]","[]","[CensusCBPSurvey]","312","dc/2ln9l5vb5mn96"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2886","dc/rp00kxw6yvb17"
"[]","2016","[]","[]","[CensusCBPSurvey]","65","dc/8psn9228gj4tb"
"[]","2016","[]","[]","[CensusCBPSurvey]","6914","dc/wbchpvxw29ddg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1011","dc/7fx2w08xyjx8c"
"[]","2016","[]","[]","[CensusCBPSurvey]","3353","dc/0ln3q4t7hqssh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","659","dc/4yv8r3x3qfs7h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4147","dc/cmdm21l7bxd6g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1074","dc/tfnyg3pp9psg4"
"[]","2016","[]","[]","[CensusCBPSurvey]","5951","dc/vmk36ktflk9p6"
"[]","2016","[]","[]","[CensusCBPSurvey]","97","dc/g90cx3n8jdpgf"
"[]","2016","[]","[]","[CensusCBPSurvey]","8024","dc/8ldmjdj50ns5c"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4147","dc/2tpe0kfsd1t52"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","173","dc/1bhgfhvflxp59"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","323","dc/p8h8te90fe19"
"[]","2016","[]","[]","[CensusCBPSurvey]","474","dc/cmh56vpsvjr1"
"[]","2016","[]","[]","[CensusCBPSurvey]","26996","dc/vq46tv5lqwd25"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","802","dc/y9t6yfdpxqms2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1011","dc/9zrn7vfdvpbk4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1816","dc/rx1vtlv0yde05"
"[]","2016","[]","[]","[CensusCBPSurvey]","445","dc/l7exj3ewd7c87"
"[]","2016","[]","[]","[CensusCBPSurvey]","1444","dc/vsddxj80hns89"
"[]","2016","[]","[]","[CensusCBPSurvey]","1938","dc/7jpsbn2m15ngd"
"[]","2016","[]","[]","[CensusCBPSurvey]","8850","dc/me8gvz517r278"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2553","dc/wds5qgz8s2p1f"
"[]","2016","[]","[]","[CensusCBPSurvey]","44","dc/0jcfq1g9gq48c"
"[]","2016","[]","[]","[CensusCBPSurvey]","709","dc/whjy9kl983ns"
"[]","2016","[]","[]","[CensusCBPSurvey]","5006","dc/7red6hvjswdfh"
"[]","2016","[]","[]","[CensusCBPSurvey]","212","dc/3twj4qmq2m0t7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","105","dc/4ykzz8bqw1mpf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","955","dc/npysfk6q48by6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1769","dc/llssf0x1e9g16"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1437","dc/mrv33mrbjy5x"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","375","dc/k4r4nryb3nem4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3743","dc/ewjzllfqd8yqf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1088","dc/x2gx01nntz306"
"[]","2016","[]","[]","[CensusCBPSurvey]","375","dc/zqbq5j6hrkq33"
"[]","2016","[]","[]","[CensusCBPSurvey]","2198","dc/kbmzfkeegh53b"
"[]","2016","[]","[]","[CensusCBPSurvey]","871","dc/tytwl9nccd0jg"
"[]","2016","[]","[]","[CensusCBPSurvey]","3622","dc/b00zhbwwkk93c"
"[]","2016","[]","[]","[CensusCBPSurvey]","3773","dc/w9e35xzhvzw16"
"[]","2016","[]","[]","[CensusCBPSurvey]","5061","dc/6zbqcxlfgnvv1"
"[]","2016","[]","[]","[CensusCBPSurvey]","431","dc/y3ltyfjm3kvec"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","398","dc/15lq11xmz0jkf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1711","dc/w8r6y7lcmefgd"
"[]","2016","[]","[]","[CensusCBPSurvey]","11966","dc/b8kwr3x8jrfv2"
"[]","2017","[]","[]","[CensusCBPSurvey]","1571","Count_Establishment_NAICSDepartmentStores"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2977","dc/spmkzhe8znrn7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1261","dc/bt3hknpm94tm9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","631","dc/5h9hnnclbh286"
"[]","2016","[]","[]","[CensusCBPSurvey]","10099","dc/eh8dd9pmmjlqb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1422","dc/c3qnjlljy4v23"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2090","dc/7z01pysnhj7e"
"[]","2016","[]","[]","[CensusCBPSurvey]","7697","dc/4lnvv3806cjyg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2318","dc/xm53senecqze8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3646","dc/xzn761cempl3b"
"[]","2016","[]","[]","[CensusCBPSurvey]","772","dc/m42yj3f93cfw"
"[]","2016","[]","[]","[CensusCBPSurvey]","656","dc/mc6vb22cdnqn2"
"[]","2016","[]","[]","[CensusCBPSurvey]","665","dc/gyrbk0yxgx9r"
"[]","2016","[]","[]","[CensusCBPSurvey]","103","dc/5yjt1f0m4c6y7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2214","dc/s071qthfyfmtc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1288","dc/vrc9zq0j209p2"
"[]","2016","[]","[]","[CensusCBPSurvey]","906","dc/2h8rtejcj0fn8"
"[]","2016","[]","[]","[CensusCBPSurvey]","1821","dc/qeqwmflzv2ykf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3150","dc/p1ptm6gl45v1h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","294","dc/52fmlrw0kv4vg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","28","dc/y8kkvm3t8sqw9"
"[]","2016","[]","[]","[CensusCBPSurvey]","257","dc/sy0x4mt6lvkx1"
"[]","2016","[]","[]","[CensusCBPSurvey]","33","dc/tcpp7r83n03h7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2828","dc/bsf69xq1334c6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3166","dc/hf1jtzw2hnzgd"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2250","dc/47hm5ns75l5bh"
"[]","2016","[]","[]","[CensusCBPSurvey]","14625","dc/1yvdkwf1ftzj4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1732","dc/6gcqxbnh7vekh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","386","dc/qnwrc7mlnkqg4"
"[]","2016","[]","[]","[CensusCBPSurvey]","9219","dc/pcshthg6cztg7"
"[]","2016","[]","[]","[CensusCBPSurvey]","456","dc/gdycnynv4ptp6"
"[]","2016","[]","[]","[CensusCBPSurvey]","5769","dc/rqbmzb0hn2pcf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1388","dc/xs8pe7hz01hf4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1365","dc/c7gttd8f5hdw1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3354","dc/lx6r0whz0fm64"
"[]","2016","[]","[]","[CensusCBPSurvey]","488","dc/0lkge88cen5qb"
"[]","2016","[]","[]","[CensusCBPSurvey]","6399","dc/b6cpvgjnrml5f"
"[]","2016","[]","[]","[CensusCBPSurvey]","23","dc/jpvstjvygd919"
"[]","2016","[]","[]","[CensusCBPSurvey]","2508","dc/yf2smwwmdctqb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3054","dc/y64zwdryyxmc3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","999","dc/m4mb52p5dtfgg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2483","dc/9xcmfrygnl949"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","497","dc/yyr9qmcdbgp8b"
"[]","2016","[]","[]","[CensusCBPSurvey]","1120","dc/z4g47vl279d05"
"[]","2016","[]","[]","[CensusCBPSurvey]","1680","dc/m60c2tpwcz7t7"
"[]","2016","[]","[]","[CensusCBPSurvey]","4147","dc/m3n96tx8sfzp4"
"[]","2016","[]","[]","[CensusCBPSurvey]","22793","dc/w4cmss53xste6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","724","dc/ee3e85j6r6lqc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1398","dc/sm0y6derq7k23"
"[]","2016","[]","[]","[CensusCBPSurvey]","6431","dc/w0bmks20mpl93"
"[]","2016","[]","[]","[CensusCBPSurvey]","17417","dc/gvhkxz8dv0srg"
"[]","2016","[]","[]","[CensusCBPSurvey]","90","dc/ck2lf5fp0w7j8"
"[]","2016","[]","[]","[CensusCBPSurvey]","946","dc/vspe2evwgbwx3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1330","dc/wv2zhhd729mzf"
"[]","2016","[]","[]","[CensusCBPSurvey]","1769","dc/7dtr5z0221me3"
"[]","2016","[]","[]","[CensusCBPSurvey]","3190","dc/s7b162h2gdel7"
"[]","2016","[]","[]","[CensusCBPSurvey]","1250","dc/8ypptpghw6lxd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1251","dc/8pyb8p5hqrv4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1816","dc/bgt81gfx49rqf"
"[]","2016","[]","[]","[CensusCBPSurvey]","276","dc/rbcrgg1y7g7c2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3598","dc/efkxlbbbyyhs3"
"[]","2016","[]","[]","[CensusCBPSurvey]","2434","Count_Worker_NAICSFramingContractors_NAICS238130"
"[]","2017","[]","[]","[CensusCBPSurvey]","1541","Count_Establishment_NAICSAllOtherConsumerGoodsRental"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3548","dc/gbfyn3hcsyps7"
"[]","2016","[]","[]","[CensusCBPSurvey]","206","dc/7emd72x6njec7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3363","dc/nprjjxjfdx021"
