StateName,DistrictName,StationName,WaterStationLatitude,WaterStationLongitude,DistrictCode,dcid,WaterSource
Assam,Kamrup,Rangia Tinali,,,291,india_wris/291_RangiaTinali,dcs:GroundWater
Assam,Kamrup,Rani Ii,,,291,india_wris/291_RaniIi,dcs:GroundWater
Assam,Kamrup,Sualkuchi,26.17083333,91.58472222,291,india_wris/291_Sualkuchi,dcs:GroundWater
Assam,Kamrup,Tarani,,,291,india_wris/291_Tarani,dcs:GroundWater
Assam,Karbi Anglong,Amlokhi,,,292,india_wris/292_Amlokhi,dcs:GroundWater
Assam,Karbi Anglong,Balipathar,26.15694444,93.8,292,india_wris/292_Balipathar,dcs:GroundWater
Assam,Karbi Anglong,Belgoma T,,,292,india_wris/292_BelgomaT,dcs:GroundWater
Assam,Karbi Anglong,Bokajan,26.025,93.78,292,india_wris/292_Bokajan,dcs:GroundWater
Assam,Karbi Anglong,Bokajan I,,,292,india_wris/292_BokajanI,dcs:GroundWater
Assam,Karbi Anglong,Bokajan Ii,,,292,india_wris/292_BokajanIi,dcs:GroundWater
Assam,Karbi Anglong,Bokoliaghat,,,292,india_wris/292_Bokoliaghat,dcs:GroundWater
Assam,Karbi Anglong,Bokulia,25.875,93.53333333,292,india_wris/292_Bokulia,dcs:GroundWater
Assam,Karbi Anglong,Borjan,26.01305556,93.40055556,292,india_wris/292_Borjan,dcs:GroundWater
Assam,Karbi Anglong,Dengaon,26.19333333,92.96583333,292,india_wris/292_Dengaon,dcs:GroundWater
Assam,Karbi Anglong,Dengoan,,,292,india_wris/292_Dengoan,dcs:GroundWater
Assam,Karbi Anglong,Dentaghat,26.27805556,93.13861111,292,india_wris/292_Dentaghat,dcs:GroundWater
Assam,Karbi Anglong,Deopani,26.22083333,93.84222222,292,india_wris/292_Deopani,dcs:GroundWater
Assam,Karbi Anglong,Dillai,25.9625,93.585,292,india_wris/292_Dillai,dcs:GroundWater
Assam,Karbi Anglong,Diphu,25.84166667,93.45,292,india_wris/292_Diphu,dcs:GroundWater
Assam,Karbi Anglong,Dishobai,,,292,india_wris/292_Dishobai,dcs:GroundWater
Assam,Karbi Anglong,Dokmoka,,,292,india_wris/292_Dokmoka,dcs:GroundWater
Assam,Karbi Anglong,Garampani,,,292,india_wris/292_Garampani,dcs:GroundWater
Assam,Karbi Anglong,Ghouria Dhubi,,,292,india_wris/292_GhouriaDhubi,dcs:GroundWater
Assam,Karbi Anglong,Habranrangapar,26.22083333,93.05388889,292,india_wris/292_Habranrangapar,dcs:GroundWater
Assam,Karbi Anglong,Hapjan,25.90277778,93.53333333,292,india_wris/292_Hapjan,dcs:GroundWater
Assam,Karbi Anglong,Hidipi,26.01861111,93.63361111,292,india_wris/292_Hidipi,dcs:GroundWater
Assam,Karbi Anglong,Karamsa,26.03333333,93.23333333,292,india_wris/292_Karamsa,dcs:GroundWater
Assam,Karbi Anglong,Khatkhati,25.97722222,93.7625,292,india_wris/292_Khatkhati,dcs:GroundWater
Assam,Karbi Anglong,Krisha Nagar,,,292,india_wris/292_KrishaNagar,dcs:GroundWater
Assam,Karbi Anglong,Lahorijan,,,292,india_wris/292_Lahorijan,dcs:GroundWater
Assam,Karbi Anglong,Lakhijan,,,292,india_wris/292_Lakhijan,dcs:GroundWater
Assam,Karbi Anglong,Langhin,,,292,india_wris/292_Langhin,dcs:GroundWater
Assam,Karbi Anglong,Manikpur,26.24916667,93.15111111,292,india_wris/292_Manikpur,dcs:GroundWater
Assam,Karbi Anglong,Manja,25.95694444,93.4425,292,india_wris/292_Manja,dcs:GroundWater
Assam,Karbi Anglong,Matipul Namgarh,,,292,india_wris/292_MatipulNamgarh,dcs:GroundWater
Assam,Karbi Anglong,Mohendijua,,,292,india_wris/292_Mohendijua,dcs:GroundWater
Assam,Karbi Anglong,Phonglangso,,,292,india_wris/292_Phonglangso,dcs:GroundWater
Assam,Karbi Anglong,Phuloni,26.18222222,93.14694444,292,india_wris/292_Phuloni,dcs:GroundWater
Assam,Karbi Anglong,Saphapani,,,292,india_wris/292_Saphapani,dcs:GroundWater
Assam,Karbi Anglong,Silanjian,,,292,india_wris/292_Silanjian,dcs:GroundWater
Assam,Karbi Anglong,Sildharampur,,,292,india_wris/292_Sildharampur,dcs:GroundWater
Assam,Karbi Anglong,Siljuri,26.54166667,93.45,292,india_wris/292_Siljuri,dcs:GroundWater
Assam,Karbi Anglong,Swaraghati,,,292,india_wris/292_Swaraghati,dcs:GroundWater
Assam,Karbi Anglong,Swarghati,,,292,india_wris/292_Swarghati,dcs:GroundWater
Assam,Karbi Anglong,Terangaon,,,292,india_wris/292_Terangaon,dcs:GroundWater
Assam,Karimganj,Badarpur,24.86666667,92.56666667,293,india_wris/293_Badarpur,dcs:GroundWater
Assam,Karimganj,Chorgula,24.84583333,92.425,293,india_wris/293_Chorgula,dcs:GroundWater
Assam,Karimganj,Dhaulia,24.64166667,92.35416667,293,india_wris/293_Dhaulia,dcs:GroundWater
Assam,Karimganj,Hatikira,24.43333333,92.29166667,293,india_wris/293_Hatikira,dcs:GroundWater
Assam,Karimganj,Kalinagar,,,293,india_wris/293_Kalinagar,dcs:GroundWater
Assam,Karimganj,Karimganj,,,293,india_wris/293_Karimganj,dcs:GroundWater
Assam,Karimganj,Kayasthagram,,,293,india_wris/293_Kayasthagram,dcs:GroundWater
Assam,Karimganj,Pallimangal,24.66666667,92.37083333,293,india_wris/293_Pallimangal,dcs:GroundWater
Assam,Karimganj,Patharkandi,,,293,india_wris/293_Patharkandi,dcs:GroundWater
Assam,Karimganj,Rakesh Nagar,24.84861111,92.50694444,293,india_wris/293_RakeshNagar,dcs:GroundWater
Assam,Karimganj,R.K.Nagar,24.53888889,92.48333333,293,india_wris/293_RKNagar,dcs:GroundWater
Assam,Karimganj,Sarkaribari,24.5625,92.41388889,293,india_wris/293_Sarkaribari,dcs:GroundWater
Assam,Karimganj,Shivachal,,,293,india_wris/293_Shivachal,dcs:GroundWater
Assam,Karimganj,Shrigauri,24.86111111,92.55833333,293,india_wris/293_Shrigauri,dcs:GroundWater
Assam,Kokrajhar,Bagaribari,26.20277778,90.13888889,294,india_wris/294_Bagaribari,dcs:GroundWater
Assam,Kokrajhar,Bhowraguri,26.425,90.075,294,india_wris/294_Bhowraguri,dcs:GroundWater
Assam,Kokrajhar,Bisumari,26.56666667,90.3,294,india_wris/294_Bisumari,dcs:GroundWater
Assam,Kokrajhar,Dotma,26.49166667,90.15833333,294,india_wris/294_Dotma,dcs:GroundWater
Assam,Kokrajhar,Gossaigaon,26.44166667,89.96666667,294,india_wris/294_Gossaigaon,dcs:GroundWater
Assam,Kokrajhar,Kokrajhar,26.37916667,90.28333333,294,india_wris/294_Kokrajhar,dcs:GroundWater
Assam,Kokrajhar,Panbari,26.15,90.05,294,india_wris/294_Panbari,dcs:GroundWater
Assam,Kokrajhar,Patgaon,,,294,india_wris/294_Patgaon,dcs:GroundWater
Assam,Kokrajhar,Serfanguri,26.56916667,90.15,294,india_wris/294_Serfanguri,dcs:GroundWater
Assam,Kokrajhar,Tamarhat,26.19166667,89.86666667,294,india_wris/294_Tamarhat,dcs:GroundWater
Assam,Lakhimpur,Amguri,,,295,india_wris/295_Amguri,dcs:GroundWater
Assam,Lakhimpur,Amsoi,26.9,93.78333333,295,india_wris/295_Amsoi,dcs:GroundWater
Assam,Lakhimpur,Banderdewa I,,,295,india_wris/295_BanderdewaI,dcs:GroundWater
Assam,Lakhimpur,Basudeothan,27.25833333,94.35833333,295,india_wris/295_Basudeothan,dcs:GroundWater
Assam,Lakhimpur,Bhogpur,,,295,india_wris/295_Bhogpur,dcs:GroundWater
Assam,Lakhimpur,Bhogpur Charali,27.03333333,93.83611111,295,india_wris/295_BhogpurCharali,dcs:GroundWater
Assam,Lakhimpur,Bihpuria,27.03333333,93.90833333,295,india_wris/295_Bihpuria,dcs:GroundWater
Assam,Lakhimpur,Boginadi(Balijan),27.38972222,94.19305556,295,india_wris/295_BoginadiBalijan,dcs:GroundWater
Assam,Lakhimpur,Dhakuakhana,27.20444444,94.47,295,india_wris/295_Dhakuakhana,dcs:GroundWater
Assam,Lakhimpur,Dholpur,26.9,93.78333333,295,india_wris/295_Dholpur,dcs:GroundWater
Assam,Lakhimpur,Dijoo,,,295,india_wris/295_Dijoo,dcs:GroundWater
Assam,Lakhimpur,Dolanghat Chara,27.16666667,94,295,india_wris/295_DolanghatChara,dcs:GroundWater
Assam,Lakhimpur,Harmoti,27.1225,93.85555556,295,india_wris/295_Harmoti,dcs:GroundWater
Assam,Lakhimpur,Islampur,27.08194444,93.9,295,india_wris/295_Islampur,dcs:GroundWater
Assam,Lakhimpur,Itanagar I,,,295,india_wris/295_ItanagarI,dcs:GroundWater
Assam,Lakhimpur,Kadam,27.29444444,94.15277778,295,india_wris/295_Kadam,dcs:GroundWater
Assam,Lakhimpur,Kakai,27.28333333,94.1125,295,india_wris/295_Kakai,dcs:GroundWater
Assam,Lakhimpur,Koilamari,,,295,india_wris/295_Koilamari,dcs:GroundWater
Assam,Lakhimpur,Laluk,27.125,93.90833333,295,india_wris/295_Laluk,dcs:GroundWater
Assam,Lakhimpur,Madhupur,,,295,india_wris/295_Madhupur,dcs:GroundWater
Assam,Lakhimpur,Milanpur,,,295,india_wris/295_Milanpur,dcs:GroundWater
Assam,Lakhimpur,Naoboisa,27.16861111,94.02305556,295,india_wris/295_Naoboisa,dcs:GroundWater
Assam,Lakhimpur,Narayanpur,26.96222222,93.85722222,295,india_wris/295_Narayanpur,dcs:GroundWater
Assam,Lakhimpur,N.Lakhipur(Old),27.21666667,94.10833333,295,india_wris/295_NLakhipurOld,dcs:GroundWater
Assam,Lakhimpur,Panigaon,27.11666667,94.11166667,295,india_wris/295_Panigaon,dcs:GroundWater
Assam,Lakhimpur,Pathalipam,27.44166667,94.28333333,295,india_wris/295_Pathalipam,dcs:GroundWater
Assam,Lakhimpur,Pathalipam-Ii,,,295,india_wris/295_PathalipamIi,dcs:GroundWater
Assam,Lakhimpur,Rajgarh,,,295,india_wris/295_Rajgarh,dcs:GroundWater
Assam,Lakhimpur,Rupahi Line,,,295,india_wris/295_RupahiLine,dcs:GroundWater
Assam,Marigaon,Baghara,26.18361111,92.2975,296,india_wris/296_Baghara,dcs:GroundWater
Assam,Marigaon,Baropujia,,,296,india_wris/296_Baropujia,dcs:GroundWater
Assam,Marigaon,D Dharmtul,,,296,india_wris/296_DDharmtul,dcs:GroundWater
Assam,Marigaon,Deosal,,,296,india_wris/296_Deosal,dcs:GroundWater
Assam,Marigaon,Garmari Gaon,26.25583333,92.22944444,296,india_wris/296_GarmariGaon,dcs:GroundWater
Assam,Marigaon,Jagiroad,26.26138889,92.38138889,296,india_wris/296_Jagiroad,dcs:GroundWater
Assam,Marigaon,Jaluguti,26.26138889,92.38138889,296,india_wris/296_Jaluguti,dcs:GroundWater
Assam,Marigaon,Jhargaon,,,296,india_wris/296_Jhargaon,dcs:GroundWater
Assam,Marigaon,Kumoi,,,296,india_wris/296_Kumoi,dcs:GroundWater
Assam,Marigaon,Miarabari,26.45416667,92.41111111,296,india_wris/296_Miarabari,dcs:GroundWater
Assam,Marigaon,Morigaon,26.26138889,92.38138889,296,india_wris/296_Morigaon,dcs:GroundWater
Assam,Marigaon,Nasatra,26.225,92.21666667,296,india_wris/296_Nasatra,dcs:GroundWater
Assam,Marigaon,Nelle,26.08333333,92.29166667,296,india_wris/296_Nelle,dcs:GroundWater
Assam,Marigaon,Silskogaon,,,296,india_wris/296_Silskogaon,dcs:GroundWater
Assam,Marigaon,Silskogaon-Ii,,,296,india_wris/296_SilskogaonIi,dcs:GroundWater
Assam,Nagaon,Amlucky,26.45,92.94166667,297,india_wris/297_Amlucky,dcs:GroundWater
Assam,Nagaon,Amsoi,26.18694444,92.735,297,india_wris/297_Amsoi,dcs:GroundWater
Assam,Nagaon,Bagori,26.57777778,93.18527778,297,india_wris/297_Bagori,dcs:GroundWater
Assam,Nagaon,Bamuni Tinali,26.3,92.78333333,297,india_wris/297_BamuniTinali,dcs:GroundWater
Assam,Nagaon,Beldonga Mandir,26.13861111,92.82222222,297,india_wris/297_BeldongaMandir,dcs:GroundWater
Assam,Nagaon,Bichamari,26.48333333,92.49166667,297,india_wris/297_Bichamari,dcs:GroundWater
Assam,Nagaon,Borchukhaba,26.48333333,92.49166667,297,india_wris/297_Borchukhaba,dcs:GroundWater
Assam,Nagaon,Bordowa,,,297,india_wris/297_Bordowa,dcs:GroundWater
Assam,Nagaon,Bordowa,-,-,297,india_wris/297_Bordowa,dcs:GroundWater
Assam,Nagaon,Bordua,,,297,india_wris/297_Bordua,dcs:GroundWater
Assam,Nagaon,Dalpani,,,297,india_wris/297_Dalpani,dcs:GroundWater
Assam,Nagaon,Dhing,26.48333333,92.49166667,297,india_wris/297_Dhing,dcs:GroundWater
Assam,Nagaon,Gomotha,,,297,india_wris/297_Gomotha,dcs:GroundWater
Assam,Nagaon,Hatenibatha,,,297,india_wris/297_Hatenibatha,dcs:GroundWater
Assam,Nagaon,Jurapukhari,,,297,india_wris/297_Jurapukhari,dcs:GroundWater
Assam,Nagaon,Kathiatoli,26.18694444,92.735,297,india_wris/297_Kathiatoli,dcs:GroundWater
Assam,Nagaon,Kaziranga Tourist Village,,,297,india_wris/297_KazirangaTouristVillage,dcs:GroundWater
Assam,Nagaon,Kondali,26.2625,92.78333333,297,india_wris/297_Kondali,dcs:GroundWater
Assam,Nagaon,Langteng Te,26.45,93.06666667,297,india_wris/297_LangtengTe,dcs:GroundWater
Assam,Nagaon,Lumding Rd.,,,297,india_wris/297_LumdingRd,dcs:GroundWater
Assam,Nagaon,Mohariati,,,297,india_wris/297_Mohariati,dcs:GroundWater
Assam,Nagaon,Naltoli,,,297,india_wris/297_Naltoli,dcs:GroundWater
Assam,Nagaon,Phulaguri,26.57777778,93.18527778,297,india_wris/297_Phulaguri,dcs:GroundWater
Assam,Nagaon,Pub Saragaon,-,-,297,india_wris/297_PubSaragaon,dcs:GroundWater
Assam,Nagaon,Samuguri,26.40833333,92.82916667,297,india_wris/297_Samuguri,dcs:GroundWater
Assam,Nagaon,Silghat,26.59222222,92.93444444,297,india_wris/297_Silghat,dcs:GroundWater
Assam,Nagaon,Sulung P.O.,26.40833333,92.82916667,297,india_wris/297_SulungPO,dcs:GroundWater
Assam,Nagaon,Telia Bebejia,26.41666667,92.61666667,297,india_wris/297_TeliaBebejia,dcs:GroundWater
Assam,Nagaon,Udaipur,,,297,india_wris/297_Udaipur,dcs:GroundWater
Assam,Nalbari,Daulasal,,,298,india_wris/298_Daulasal,dcs:GroundWater
Assam,Nalbari,Dhamdhama,26.55611111,91.4525,298,india_wris/298_Dhamdhama,dcs:GroundWater
Assam,Nalbari,Tihu,26.37166667,91.445,298,india_wris/298_Tihu,dcs:GroundWater
Assam,Sivasagar,Bandarmari,27.19583333,94.74861111,300,india_wris/300_Bandarmari,dcs:GroundWater
Assam,Sivasagar,Betbari Alimore,27.06527778,94.7125,300,india_wris/300_BetbariAlimore,dcs:GroundWater
Assam,Sivasagar,Demow Sokan,,,300,india_wris/300_DemowSokan,dcs:GroundWater
Assam,Sivasagar,Demow Sukan,27.14583333,94.74722222,300,india_wris/300_DemowSukan,dcs:GroundWater
Assam,Sivasagar,Dhapaboria,27.03611111,94.6,300,india_wris/300_Dhapaboria,dcs:GroundWater
Assam,Sivasagar,Dimow Charali,27.15,94.75,300,india_wris/300_DimowCharali,dcs:GroundWater
Assam,Sivasagar,Domar Dolong,,,300,india_wris/300_DomarDolong,dcs:GroundWater
Assam,Sivasagar,Garbhaga,,,300,india_wris/300_Garbhaga,dcs:GroundWater
Assam,Sivasagar,Geleki,26.80416667,94.70833333,300,india_wris/300_Geleki,dcs:GroundWater
Assam,Sivasagar,Hanumanbagh,26.90277778,94.72083333,300,india_wris/300_Hanumanbagh,dcs:GroundWater
Assam,Sivasagar,Moranhat,27.06527778,94.7125,300,india_wris/300_Moranhat,dcs:GroundWater
Assam,Sivasagar,Rajabari Te,27.0625,94.69166667,300,india_wris/300_RajabariTe,dcs:GroundWater
Assam,Sivasagar,Sibsagar,26.99166667,94.63333333,300,india_wris/300_Sibsagar,dcs:GroundWater
Assam,Sonitpur,18th Mile,,,301,india_wris/301_18thMile,dcs:GroundWater
Assam,Sonitpur,Balipara,26.8225,92.78611111,301,india_wris/301_Balipara,dcs:GroundWater
Assam,Sonitpur,Barchola,26.60833333,92.38333333,301,india_wris/301_Barchola,dcs:GroundWater
Assam,Sonitpur,Behali,,,301,india_wris/301_Behali,dcs:GroundWater
Assam,Sonitpur,Biswanath Ghat,,,301,india_wris/301_BiswanathGhat,dcs:GroundWater
Assam,Sonitpur,Buroi,,,301,india_wris/301_Buroi,dcs:GroundWater
Assam,Sonitpur,Charduar,26.86666667,92.775,301,india_wris/301_Charduar,dcs:GroundWater
Assam,Sonitpur,Dhalaibil,26.77611111,92.90472222,301,india_wris/301_Dhalaibil,dcs:GroundWater
Assam,Sonitpur,Dhekiajuli,26.70222222,92.47444444,301,india_wris/301_Dhekiajuli,dcs:GroundWater
Assam,Sonitpur,Garumari,26.86666667,92.8125,301,india_wris/301_Garumari,dcs:GroundWater
Assam,Sonitpur,Helem,,,301,india_wris/301_Helem,dcs:GroundWater
Assam,Sonitpur,Jamuguri(North),26.71666667,92.925,301,india_wris/301_JamuguriNorth,dcs:GroundWater
Assam,Sonitpur,Kheroni,,,301,india_wris/301_Kheroni,dcs:GroundWater
Assam,Sonitpur,Kolony,26.86138889,92.70583333,301,india_wris/301_Kolony,dcs:GroundWater
Assam,Sonitpur,Milanpur,,,301,india_wris/301_Milanpur,dcs:GroundWater
Assam,Sonitpur,Rangapara,26.73611111,92.68472222,301,india_wris/301_Rangapara,dcs:GroundWater
Assam,Sonitpur,Sootia,26.73333333,93.04166667,301,india_wris/301_Sootia,dcs:GroundWater
Assam,Sonitpur,Tezpur,26.625,92.8,301,india_wris/301_Tezpur,dcs:GroundWater
Assam,Sonitpur,Thelamara,,,301,india_wris/301_Thelamara,dcs:GroundWater
Assam,Sonitpur,Thelamora,,,301,india_wris/301_Thelamora,dcs:GroundWater
Assam,Sonitpur,Tolakbari,,,301,india_wris/301_Tolakbari,dcs:GroundWater
Assam,Sonitpur,Tupia,,,301,india_wris/301_Tupia,dcs:GroundWater
Assam,Tinsukia,Bordumsa,27.5,95.83333333,302,india_wris/302_Bordumsa,dcs:GroundWater
Assam,Tinsukia,Borgolai,27.29166667,95.625,302,india_wris/302_Borgolai,dcs:GroundWater
Assam,Tinsukia,Borhapjan,27.53333333,95.48333333,302,india_wris/302_Borhapjan,dcs:GroundWater
Assam,Tinsukia,Bortorani,27.5225,95.47138889,302,india_wris/302_Bortorani,dcs:GroundWater
Assam,Tinsukia,Digboi,27.39166667,95.64166667,302,india_wris/302_Digboi,dcs:GroundWater
Assam,Tinsukia,Jagun,27.39361111,95.89916667,302,india_wris/302_Jagun,dcs:GroundWater
Assam,Tinsukia,Jaipur Naharjan,27.5,95.83333333,302,india_wris/302_JaipurNaharjan,dcs:GroundWater
Assam,Tinsukia,Kumsang,,,302,india_wris/302_Kumsang,dcs:GroundWater
Assam,Tinsukia,Kusum Selenguri,,,302,india_wris/302_KusumSelenguri,dcs:GroundWater
Assam,Tinsukia,Ledo Forest Off,27.3,95.7,302,india_wris/302_LedoForestOff,dcs:GroundWater
Assam,Tinsukia,Lekhapani,27.3,95.85833333,302,india_wris/302_Lekhapani,dcs:GroundWater
Assam,Tinsukia,Margherita,27.29138889,95.72222222,302,india_wris/302_Margherita,dcs:GroundWater
Assam,Tinsukia,Panitola,27.49305556,95.26,302,india_wris/302_Panitola,dcs:GroundWater
Assam,Tinsukia,Rangagora Guijn,27.57277778,95.32944444,302,india_wris/302_RangagoraGuijn,dcs:GroundWater
Assam,Tinsukia,Tinsukia,27.475,95.36666667,302,india_wris/302_Tinsukia,dcs:GroundWater
Assam,Tinsukia,Tipong,,,302,india_wris/302_Tipong,dcs:GroundWater
Assam,Tinsukia,Tirap Gate,27.33111111,95.85305556,302,india_wris/302_TirapGate,dcs:GroundWater
Assam,Udalguri,Baitamari (Beltala Chawk),26.69861111,92.23055556,617,india_wris/617_BaitamariBeltalaChawk,dcs:GroundWater
Assam,Udalguri,Barwajar,,,617,india_wris/617_Barwajar,dcs:GroundWater
Assam,Udalguri,Bengbari,26.72361111,91.98333333,617,india_wris/617_Bengbari,dcs:GroundWater
Assam,Udalguri,Bhalukmari,,,617,india_wris/617_Bhalukmari,dcs:GroundWater
Assam,Udalguri,Bhalukmari-I,26.69861111,92.23055556,617,india_wris/617_BhalukmariI,dcs:GroundWater
Assam,Udalguri,Dimakuchi,26.74722222,91.83333333,617,india_wris/617_Dimakuchi,dcs:GroundWater
Assam,Udalguri,Dingdongpara,26.70833333,91.84166667,617,india_wris/617_Dingdongpara,dcs:GroundWater
Assam,Udalguri,Gelabil (Thelamara),26.71388889,92.29583333,617,india_wris/617_GelabilThelamara,dcs:GroundWater
Assam,Udalguri,Goroibari,,,617,india_wris/617_Goroibari,dcs:GroundWater
Assam,Udalguri,Hatitopagaon,,,617,india_wris/617_Hatitopagaon,dcs:GroundWater
Assam,Udalguri,Kendurtal,26.6,91.93333333,617,india_wris/617_Kendurtal,dcs:GroundWater
Assam,Udalguri,Madhupur,26.60277778,92.23888889,617,india_wris/617_Madhupur,dcs:GroundWater
Assam,Udalguri,Majgaon Part2,,,617,india_wris/617_MajgaonPart2,dcs:GroundWater
Assam,Udalguri,Orang,26.71388889,92.325,617,india_wris/617_Orang,dcs:GroundWater
Assam,Udalguri,Paneri,26.72083333,91.91666667,617,india_wris/617_Paneri,dcs:GroundWater
Assam,Udalguri,Paneri Tg,26.75,91.91666667,617,india_wris/617_PaneriTg,dcs:GroundWater
Assam,Udalguri,Rowta Chariali,26.70055556,92.21666667,617,india_wris/617_RowtaChariali,dcs:GroundWater
Assam,Udalguri,Tangla,26.65833333,91.88333333,617,india_wris/617_Tangla,dcs:GroundWater
Assam,Udalguri,Tangla W.No4,,,617,india_wris/617_TanglaWNo4,dcs:GroundWater
Assam,Udalguri,Token Kata (Tangla),,,617,india_wris/617_TokenKataTangla,dcs:GroundWater
Assam,Udalguri,Udalguri,26.75,92.10833333,617,india_wris/617_Udalguri,dcs:GroundWater
Assam,West Karbi Anglong,Boithalangsu,25.93333333,92.70861111,710,india_wris/710_Boithalangsu,dcs:GroundWater
Assam,West Karbi Anglong,Donkamokam,25.93333333,92.70861111,710,india_wris/710_Donkamokam,dcs:GroundWater
Assam,West Karbi Anglong,Hamren,25.86333333,92.59694444,710,india_wris/710_Hamren,dcs:GroundWater
Assam,West Karbi Anglong,Hawaipur,25.84611111,92.96472222,710,india_wris/710_Hawaipur,dcs:GroundWater
Assam,West Karbi Anglong,Kalonga,25.86194444,92.76833333,710,india_wris/710_Kalonga,dcs:GroundWater
Assam,West Karbi Anglong,Kheronighat,25.84694444,92.89777778,710,india_wris/710_Kheronighat,dcs:GroundWater
Bihar,Araria,Araria,26.1375,87.42916667,188,india_wris/188_Araria,dcs:GroundWater
Bihar,Araria,Bathnaha 1,26.34944444,87.23138889,188,india_wris/188_Bathnaha1,dcs:GroundWater
Bihar,Araria,Bathnaha_Badres,26.3375,87.25,188,india_wris/188_Bathnaha_Badres,dcs:GroundWater
Bihar,Araria,Bhargama,,,188,india_wris/188_Bhargama,dcs:GroundWater
Bihar,Araria,Haripur,26.2575,87.23111111,188,india_wris/188_Haripur,dcs:GroundWater
Bihar,Araria,Jokihat1,26.14583333,87.65416667,188,india_wris/188_Jokihat1,dcs:GroundWater
Bihar,Araria,Jokihat,26.14583333,87.65416667,188,india_wris/188_Jokihat,dcs:GroundWater
Bihar,Araria,Matiyari,,,188,india_wris/188_Matiyari,dcs:GroundWater
Bihar,Araria,Pallasi,26.32277778,87.23194444,188,india_wris/188_Pallasi,dcs:GroundWater
Bihar,Araria,Plasi,,,188,india_wris/188_Plasi,dcs:GroundWater
Bihar,Araria,Raniganj,,,188,india_wris/188_Raniganj,dcs:GroundWater
Bihar,Araria,Sursari,26.33,87.15777778,188,india_wris/188_Sursari,dcs:GroundWater
Bihar,Arwal,Arwal,25.25194444,84.67361111,611,india_wris/611_Arwal,dcs:GroundWater
Bihar,Arwal,Arwal,25.25416667,84.67916667,611,india_wris/611_Arwal,dcs:GroundWater
Bihar,Arwal,Bairbigha,,,611,india_wris/611_Bairbigha,dcs:GroundWater
Bihar,Arwal,Bansi Surajpur,,,611,india_wris/611_BansiSurajpur,dcs:GroundWater
Bihar,Arwal,Dirpal Bigha,25.29416667,84.70277778,611,india_wris/611_DirpalBigha,dcs:GroundWater
Bihar,Arwal,Imamganj,25.20833333,84.76666667,611,india_wris/611_Imamganj,dcs:GroundWater
Bihar,Arwal,Imamganj,25.215,84.76555556,611,india_wris/611_Imamganj,dcs:GroundWater
Bihar,Arwal,Karpi,25.15777778,84.71805556,611,india_wris/611_Karpi,dcs:GroundWater
Bihar,Arwal,Kinjer,25.2125,84.82916667,611,india_wris/611_Kinjer,dcs:GroundWater
Bihar,Arwal,Kurtha Bdo,25.12888889,84.805,611,india_wris/611_KurthaBdo,dcs:GroundWater
Bihar,Arwal,Kurtha Bdo,25.12916667,84.82083333,611,india_wris/611_KurthaBdo,dcs:GroundWater
Bihar,Arwal,Madhiyabad,25.16972222,84.58194444,611,india_wris/611_Madhiyabad,dcs:GroundWater
Bihar,Banka,Amarpur Ps,25.05416667,86.90416667,190,india_wris/190_AmarpurPs,dcs:GroundWater
Bihar,Banka,Banka Ps,24.89583333,86.92083333,190,india_wris/190_BankaPs,dcs:GroundWater
Bihar,Banka,Barahat,24.88333333,87.02083333,190,india_wris/190_Barahat,dcs:GroundWater
Bihar,Banka,Baunsi,24.79888889,87.02527778,190,india_wris/190_Baunsi,dcs:GroundWater
Bihar,Banka,Bausi Pwdib,24.80833333,87.025,190,india_wris/190_BausiPwdib,dcs:GroundWater
Bihar,Banka,Chandan,24.63722222,86.68527778,190,india_wris/190_Chandan,dcs:GroundWater
Bihar,Banka,English More,25.05083333,86.88888889,190,india_wris/190_EnglishMore,dcs:GroundWater
Bihar,Banka,Fullidumar,,,190,india_wris/190_Fullidumar,dcs:GroundWater
Bihar,Banka,Katoria,24.75,86.72916667,190,india_wris/190_Katoria,dcs:GroundWater
Bihar,Banka,Mirzapur,,,190,india_wris/190_Mirzapur,dcs:GroundWater
Bihar,Banka,Panjwara,24.87916667,87.13333333,190,india_wris/190_Panjwara,dcs:GroundWater
Bihar,Banka,Rajaun Ps,25.00833333,86.97916667,190,india_wris/190_RajaunPs,dcs:GroundWater
