observationAbout,observationDate,variableMeasured,value,unit,scalingFactor,measurementMethod
geoId/40,2017,dcid:Amount_Investment_ProgramPlanning,1960000,USDollar,,
geoId/40,2018,dcid:Amount_Investment_ProgramPlanning,140000,USDollar,,
geoId/40,2019,dcid:Amount_Investment_ProgramPlanning,250000,USDollar,,
geoId/40,2020,dcid:Amount_Investment_ProgramPlanning,2310000,USDollar,,
geoId/40,2022,dcid:Amount_Investment_ProgramPlanning,360000,USDollar,,
geoId/40,2023,dcid:Amount_Investment_ProgramPlanning,2310000,USDollar,,
geoId/40,2025,dcid:Amount_Investment_ProgramPlanning,180000,USDollar,,
geoId/40,2012,dcid:Amount_Investment_PublicWorks,2817720,USDollar,,
geoId/40,2013,dcid:Amount_Investment_PublicWorks,950000,USDollar,,
geoId/40,2014,dcid:Amount_Investment_PublicWorks,1232023,USDollar,,
geoId/40,2015,dcid:Amount_Investment_PublicWorks,3000000,USDollar,,
geoId/40,2016,dcid:Amount_Investment_PublicWorks,1940000,USDollar,,
geoId/40,2022,dcid:Amount_Investment_PublicWorks,1600000,USDollar,,
geoId/40,2024,dcid:Amount_Investment_PublicWorks,5566600,USDollar,,
geoId/40,2022,dcid:Amount_Investment_RegionalInnovationStrategies,1224566,USDollar,,
geoId/40,2023,dcid:Amount_Investment_RegionalInnovationStrategies,713201,USDollar,,
geoId/40,2013,dcid:Amount_Investment_TechnicalAssistance,775540,USDollar,,
geoId/40,2015,dcid:Amount_Investment_TechnicalAssistance,100000,USDollar,,
geoId/40,2016,dcid:Amount_Investment_TechnicalAssistance,351400,USDollar,,
geoId/40,2017,dcid:Amount_Investment_TechnicalAssistance,1546820,USDollar,,
geoId/40,2018,dcid:Amount_Investment_TechnicalAssistance,1027939,USDollar,,
geoId/40,2024,dcid:Amount_Investment_TechnicalAssistance,723600,USDollar,,
geoId/41,2012,dcid:Amount_Investment,5127110,USDollar,,
geoId/41,2013,dcid:Amount_Investment,3019440,USDollar,,
geoId/41,2014,dcid:Amount_Investment,2188436,USDollar,,
geoId/41,2015,dcid:Amount_Investment,5310885,USDollar,,
geoId/41,2016,dcid:Amount_Investment,2580231,USDollar,,
geoId/41,2017,dcid:Amount_Investment,5374483,USDollar,,
geoId/41,2018,dcid:Amount_Investment,874972,USDollar,,
geoId/41,2019,dcid:Amount_Investment,370000,USDollar,,
geoId/41,2020,dcid:Amount_Investment,8401528,USDollar,,
geoId/41,2021,dcid:Amount_Investment,3144797,USDollar,,
geoId/41,2022,dcid:Amount_Investment,50751708,USDollar,,
geoId/41,2023,dcid:Amount_Investment,3856419,USDollar,,
geoId/41,2024,dcid:Amount_Investment,5736431,USDollar,,
geoId/41,2025,dcid:Amount_Investment,2166193,USDollar,,
geoId/41,2026,dcid:Amount_Investment,3110627,USDollar,,
geoId/41,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,1762110,USDollar,,
geoId/41,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,1349440,USDollar,,
geoId/41,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,401036,USDollar,,
geoId/41,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,120885,USDollar,,
geoId/41,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,5281528,USDollar,,
geoId/41,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,1492610,USDollar,,
geoId/41,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,48797958,USDollar,,
geoId/41,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,1981419,USDollar,,
geoId/41,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,4801920,USDollar,,
geoId/41,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,1941193,USDollar,,
geoId/41,2026,dcid:Amount_Investment_EconomicAdjustmentAssistance,910627,USDollar,,
geoId/41,2012,dcid:Amount_Investment_ProgramPlanning,2615000,USDollar,,
geoId/41,2013,dcid:Amount_Investment_ProgramPlanning,50000,USDollar,,
geoId/41,2014,dcid:Amount_Investment_ProgramPlanning,206600,USDollar,,
geoId/41,2015,dcid:Amount_Investment_ProgramPlanning,2190000,USDollar,,
geoId/41,2016,dcid:Amount_Investment_ProgramPlanning,50000,USDollar,,
geoId/41,2017,dcid:Amount_Investment_ProgramPlanning,4624985,USDollar,,
geoId/41,2019,dcid:Amount_Investment_ProgramPlanning,70000,USDollar,,
geoId/41,2020,dcid:Amount_Investment_ProgramPlanning,1125000,USDollar,,
geoId/41,2021,dcid:Amount_Investment_ProgramPlanning,583103,USDollar,,
geoId/41,2022,dcid:Amount_Investment_ProgramPlanning,1383750,USDollar,,
geoId/41,2023,dcid:Amount_Investment_ProgramPlanning,1125000,USDollar,,
geoId/41,2024,dcid:Amount_Investment_ProgramPlanning,864511,USDollar,,
geoId/41,2025,dcid:Amount_Investment_ProgramPlanning,225000,USDollar,,
geoId/41,2013,dcid:Amount_Investment_PublicWorks,1500000,USDollar,,
geoId/41,2014,dcid:Amount_Investment_PublicWorks,1580800,USDollar,,
geoId/41,2015,dcid:Amount_Investment_PublicWorks,3000000,USDollar,,
geoId/41,2016,dcid:Amount_Investment_PublicWorks,2083000,USDollar,,
geoId/41,2020,dcid:Amount_Investment_PublicWorks,900000,USDollar,,
geoId/41,2026,dcid:Amount_Investment_PublicWorks,2200000,USDollar,,
geoId/41,2020,dcid:Amount_Investment_RegionalInnovationStrategies,999999,USDollar,,
geoId/41,2023,dcid:Amount_Investment_RegionalInnovationStrategies,750000,USDollar,,
geoId/41,2012,dcid:Amount_Investment_TechnicalAssistance,750000,USDollar,,
geoId/41,2013,dcid:Amount_Investment_TechnicalAssistance,120000,USDollar,,
geoId/41,2016,dcid:Amount_Investment_TechnicalAssistance,447231,USDollar,,
geoId/41,2017,dcid:Amount_Investment_TechnicalAssistance,749498,USDollar,,
geoId/41,2018,dcid:Amount_Investment_TechnicalAssistance,874972,USDollar,,
geoId/41,2019,dcid:Amount_Investment_TechnicalAssistance,300000,USDollar,,
geoId/41,2020,dcid:Amount_Investment_TechnicalAssistance,95000,USDollar,,
geoId/41,2021,dcid:Amount_Investment_TechnicalAssistance,1069084,USDollar,,
geoId/41,2022,dcid:Amount_Investment_TechnicalAssistance,570000,USDollar,,
geoId/41,2024,dcid:Amount_Investment_TechnicalAssistance,70000,USDollar,,
geoId/42,2012,dcid:Amount_Investment,5139500,USDollar,,
geoId/42,2013,dcid:Amount_Investment,5671014,USDollar,,
geoId/42,2014,dcid:Amount_Investment,12880090,USDollar,,
geoId/42,2015,dcid:Amount_Investment,8811473,USDollar,,
geoId/42,2016,dcid:Amount_Investment,8241774,USDollar,,
geoId/42,2017,dcid:Amount_Investment,2195452,USDollar,,
geoId/42,2018,dcid:Amount_Investment,2553498,USDollar,,
geoId/42,2019,dcid:Amount_Investment,5089517,USDollar,,
geoId/42,2020,dcid:Amount_Investment,4445118,USDollar,,
geoId/42,2021,dcid:Amount_Investment,2852012,USDollar,,
geoId/42,2022,dcid:Amount_Investment,27868578,USDollar,,
geoId/42,2023,dcid:Amount_Investment,6975304,USDollar,,
geoId/42,2024,dcid:Amount_Investment,4738524,USDollar,,
geoId/42,2025,dcid:Amount_Investment,210000,USDollar,,
geoId/42,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,775000,USDollar,,
geoId/42,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,1463098,USDollar,,
geoId/42,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,4708000,USDollar,,
geoId/42,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,1320000,USDollar,,
geoId/42,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,1440142,USDollar,,
geoId/42,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,3100000,USDollar,,
geoId/42,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,744230,USDollar,,
geoId/42,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,24776361,USDollar,,
geoId/42,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,1868524,USDollar,,
geoId/42,2013,dcid:Amount_Investment_ProgramPlanning,570000,USDollar,,
geoId/42,2014,dcid:Amount_Investment_ProgramPlanning,560000,USDollar,,
geoId/42,2015,dcid:Amount_Investment_ProgramPlanning,40000,USDollar,,
geoId/42,2016,dcid:Amount_Investment_ProgramPlanning,1439311,USDollar,,
geoId/42,2019,dcid:Amount_Investment_ProgramPlanning,1545000,USDollar,,
geoId/42,2022,dcid:Amount_Investment_ProgramPlanning,1330000,USDollar,,
geoId/42,2023,dcid:Amount_Investment_ProgramPlanning,764922,USDollar,,
geoId/42,2025,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/42,2012,dcid:Amount_Investment_PublicWorks,4284500,USDollar,,
geoId/42,2013,dcid:Amount_Investment_PublicWorks,3297925,USDollar,,
geoId/42,2014,dcid:Amount_Investment_PublicWorks,7462090,USDollar,,
geoId/42,2015,dcid:Amount_Investment_PublicWorks,6990487,USDollar,,
geoId/42,2016,dcid:Amount_Investment_PublicWorks,2100000,USDollar,,
geoId/42,2024,dcid:Amount_Investment_PublicWorks,2800000,USDollar,,
geoId/42,2016,dcid:Amount_Investment_RegionalInnovationStrategies,1928986,USDollar,,
geoId/42,2017,dcid:Amount_Investment_RegionalInnovationStrategies,1195452,USDollar,,
geoId/42,2018,dcid:Amount_Investment_RegionalInnovationStrategies,1155374,USDollar,,
geoId/42,2019,dcid:Amount_Investment_RegionalInnovationStrategies,1044519,USDollar,,
geoId/42,2020,dcid:Amount_Investment_RegionalInnovationStrategies,1345118,USDollar,,
geoId/42,2021,dcid:Amount_Investment_RegionalInnovationStrategies,1544872,USDollar,,
geoId/42,2022,dcid:Amount_Investment_RegionalInnovationStrategies,1762217,USDollar,,
geoId/42,2023,dcid:Amount_Investment_RegionalInnovationStrategies,6210382,USDollar,,
geoId/42,2012,dcid:Amount_Investment_TechnicalAssistance,80000,USDollar,,
geoId/42,2013,dcid:Amount_Investment_TechnicalAssistance,339991,USDollar,,
geoId/42,2014,dcid:Amount_Investment_TechnicalAssistance,150000,USDollar,,
geoId/42,2015,dcid:Amount_Investment_TechnicalAssistance,460985,USDollar,,
geoId/42,2016,dcid:Amount_Investment_TechnicalAssistance,1333335,USDollar,,
geoId/42,2017,dcid:Amount_Investment_TechnicalAssistance,1000000,USDollar,,
geoId/42,2018,dcid:Amount_Investment_TechnicalAssistance,1398124,USDollar,,
geoId/42,2019,dcid:Amount_Investment_TechnicalAssistance,2499998,USDollar,,
geoId/42,2021,dcid:Amount_Investment_TechnicalAssistance,562910,USDollar,,
geoId/42,2024,dcid:Amount_Investment_TechnicalAssistance,70000,USDollar,,
geoId/72,2013,dcid:Amount_Investment,1545519,USDollar,,
geoId/72,2014,dcid:Amount_Investment,162099,USDollar,,
geoId/72,2016,dcid:Amount_Investment,1121656,USDollar,,
geoId/72,2018,dcid:Amount_Investment,10786166,USDollar,,
geoId/72,2019,dcid:Amount_Investment,4689581,USDollar,,
geoId/72,2020,dcid:Amount_Investment,300000,USDollar,,
geoId/72,2021,dcid:Amount_Investment,700738,USDollar,,
geoId/72,2022,dcid:Amount_Investment,17859149,USDollar,,
geoId/72,2024,dcid:Amount_Investment,2481581,USDollar,,
geoId/72,2025,dcid:Amount_Investment,600000,USDollar,,
geoId/72,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,320000,USDollar,,
geoId/72,2018,dcid:Amount_Investment_EconomicAdjustmentAssistance,10786166,USDollar,,
geoId/72,2019,dcid:Amount_Investment_EconomicAdjustmentAssistance,4072422,USDollar,,
geoId/72,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,300000,USDollar,,
geoId/72,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,212828,USDollar,,
geoId/72,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,17859149,USDollar,,
geoId/72,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,2225081,USDollar,,
geoId/72,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,600000,USDollar,,
geoId/72,2024,dcid:Amount_Investment_ProgramPlanning,256500,USDollar,,
geoId/72,2013,dcid:Amount_Investment_PublicWorks,1545519,USDollar,,
geoId/72,2019,dcid:Amount_Investment_RegionalInnovationStrategies,220927,USDollar,,
geoId/72,2014,dcid:Amount_Investment_TechnicalAssistance,162099,USDollar,,
geoId/72,2016,dcid:Amount_Investment_TechnicalAssistance,801656,USDollar,,
geoId/72,2019,dcid:Amount_Investment_TechnicalAssistance,396232,USDollar,,
geoId/72,2021,dcid:Amount_Investment_TechnicalAssistance,487910,USDollar,,
geoId/44,2012,dcid:Amount_Investment,465000,USDollar,,
geoId/44,2013,dcid:Amount_Investment,100000,USDollar,,
geoId/44,2014,dcid:Amount_Investment,800000,USDollar,,
geoId/44,2016,dcid:Amount_Investment,625000,USDollar,,
geoId/44,2017,dcid:Amount_Investment,125000,USDollar,,
geoId/44,2019,dcid:Amount_Investment,257321,USDollar,,
geoId/44,2021,dcid:Amount_Investment,1810084,USDollar,,
geoId/44,2022,dcid:Amount_Investment,6092783,USDollar,,
geoId/44,2023,dcid:Amount_Investment,260000,USDollar,,
geoId/44,2024,dcid:Amount_Investment,4643978,USDollar,,
geoId/44,2025,dcid:Amount_Investment,3118500,USDollar,,
geoId/44,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,100000,USDollar,,
geoId/44,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,724674,USDollar,,
geoId/44,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,6092783,USDollar,,
geoId/44,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,4643978,USDollar,,
geoId/44,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,3118500,USDollar,,
geoId/44,2017,dcid:Amount_Investment_ProgramPlanning,125000,USDollar,,
geoId/44,2023,dcid:Amount_Investment_ProgramPlanning,200000,USDollar,,
geoId/44,2012,dcid:Amount_Investment_PublicWorks,440000,USDollar,,
geoId/44,2014,dcid:Amount_Investment_PublicWorks,800000,USDollar,,
geoId/44,2016,dcid:Amount_Investment_PublicWorks,625000,USDollar,,
geoId/44,2012,dcid:Amount_Investment_TechnicalAssistance,25000,USDollar,,
geoId/44,2019,dcid:Amount_Investment_TechnicalAssistance,257321,USDollar,,
geoId/44,2021,dcid:Amount_Investment_TechnicalAssistance,1085410,USDollar,,
geoId/44,2023,dcid:Amount_Investment_TechnicalAssistance,60000,USDollar,,
geoId/45,2012,dcid:Amount_Investment,15156460,USDollar,,
geoId/45,2013,dcid:Amount_Investment,6833770,USDollar,,
geoId/45,2014,dcid:Amount_Investment,11640390,USDollar,,
geoId/45,2015,dcid:Amount_Investment,8009412,USDollar,,
geoId/45,2016,dcid:Amount_Investment,13250122,USDollar,,
geoId/45,2017,dcid:Amount_Investment,2010263,USDollar,,
geoId/45,2018,dcid:Amount_Investment,499853,USDollar,,
geoId/45,2019,dcid:Amount_Investment,3704988,USDollar,,
geoId/45,2020,dcid:Amount_Investment,4187500,USDollar,,
geoId/45,2021,dcid:Amount_Investment,1342000,USDollar,,
geoId/45,2022,dcid:Amount_Investment,45350361,USDollar,,
geoId/45,2023,dcid:Amount_Investment,14174309,USDollar,,
geoId/45,2024,dcid:Amount_Investment,32997795,USDollar,,
geoId/45,2025,dcid:Amount_Investment,4890000,USDollar,,
geoId/45,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,1500000,USDollar,,
geoId/45,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,2450000,USDollar,,
geoId/45,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,2521820,USDollar,,
geoId/45,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,780000,USDollar,,
geoId/45,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,4446447,USDollar,,
geoId/45,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,4150000,USDollar,,
geoId/45,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,1342000,USDollar,,
geoId/45,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,36102749,USDollar,,
geoId/45,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,13649309,USDollar,,
geoId/45,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,26173000,USDollar,,
geoId/45,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,3000000,USDollar,,
geoId/45,2014,dcid:Amount_Investment_ProgramPlanning,135000,USDollar,,
geoId/45,2015,dcid:Amount_Investment_ProgramPlanning,56345,USDollar,,
geoId/45,2016,dcid:Amount_Investment_ProgramPlanning,1969637,USDollar,,
geoId/45,2017,dcid:Amount_Investment_ProgramPlanning,70000,USDollar,,
geoId/45,2019,dcid:Amount_Investment_ProgramPlanning,2205000,USDollar,,
geoId/45,2020,dcid:Amount_Investment_ProgramPlanning,37500,USDollar,,
geoId/45,2022,dcid:Amount_Investment_ProgramPlanning,2205000,USDollar,,
geoId/45,2025,dcid:Amount_Investment_ProgramPlanning,1890000,USDollar,,
geoId/45,2012,dcid:Amount_Investment_PublicWorks,13013500,USDollar,,
geoId/45,2013,dcid:Amount_Investment_PublicWorks,4288779,USDollar,,
geoId/45,2014,dcid:Amount_Investment_PublicWorks,8983570,USDollar,,
geoId/45,2015,dcid:Amount_Investment_PublicWorks,6888487,USDollar,,
geoId/45,2016,dcid:Amount_Investment_PublicWorks,6602165,USDollar,,
geoId/45,2017,dcid:Amount_Investment_PublicWorks,1298000,USDollar,,
geoId/45,2022,dcid:Amount_Investment_PublicWorks,5984904,USDollar,,
geoId/45,2024,dcid:Amount_Investment_PublicWorks,6824795,USDollar,,
geoId/45,2019,dcid:Amount_Investment_RegionalInnovationStrategies,1499988,USDollar,,
geoId/45,2022,dcid:Amount_Investment_RegionalInnovationStrategies,400000,USDollar,,
geoId/45,2023,dcid:Amount_Investment_RegionalInnovationStrategies,525000,USDollar,,
geoId/45,2012,dcid:Amount_Investment_TechnicalAssistance,642960,USDollar,,
geoId/45,2013,dcid:Amount_Investment_TechnicalAssistance,94991,USDollar,,
geoId/45,2015,dcid:Amount_Investment_TechnicalAssistance,284580,USDollar,,
geoId/45,2016,dcid:Amount_Investment_TechnicalAssistance,231873,USDollar,,
geoId/45,2017,dcid:Amount_Investment_TechnicalAssistance,642263,USDollar,,
geoId/45,2018,dcid:Amount_Investment_TechnicalAssistance,499853,USDollar,,
geoId/45,2022,dcid:Amount_Investment_TechnicalAssistance,657708,USDollar,,
geoId/46,2012,dcid:Amount_Investment,1000000,USDollar,,
geoId/46,2013,dcid:Amount_Investment,1808654,USDollar,,
geoId/46,2014,dcid:Amount_Investment,766000,USDollar,,
geoId/46,2015,dcid:Amount_Investment,1910000,USDollar,,
geoId/46,2016,dcid:Amount_Investment,5621253,USDollar,,
geoId/46,2017,dcid:Amount_Investment,1322000,USDollar,,
geoId/46,2018,dcid:Amount_Investment,498000,USDollar,,
geoId/46,2019,dcid:Amount_Investment,851527,USDollar,,
geoId/46,2020,dcid:Amount_Investment,3291062,USDollar,,
geoId/46,2021,dcid:Amount_Investment,1956000,USDollar,,
geoId/46,2022,dcid:Amount_Investment,35346410,USDollar,,
geoId/46,2023,dcid:Amount_Investment,1151090,USDollar,,
geoId/46,2024,dcid:Amount_Investment,23781274,USDollar,,
geoId/46,2025,dcid:Amount_Investment,3782989,USDollar,,
geoId/46,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,1100000,USDollar,,
geoId/46,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,2570503,USDollar,,
geoId/46,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,3138062,USDollar,,
geoId/46,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,34677410,USDollar,,
geoId/46,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,250054,USDollar,,
geoId/46,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,16486600,USDollar,,
geoId/46,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,3476989,USDollar,,
geoId/46,2013,dcid:Amount_Investment_ProgramPlanning,562600,USDollar,,
geoId/46,2014,dcid:Amount_Investment_ProgramPlanning,766000,USDollar,,
geoId/46,2015,dcid:Amount_Investment_ProgramPlanning,60000,USDollar,,
geoId/46,2016,dcid:Amount_Investment_ProgramPlanning,2265750,USDollar,,
geoId/46,2017,dcid:Amount_Investment_ProgramPlanning,1322000,USDollar,,
geoId/46,2019,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/46,2020,dcid:Amount_Investment_ProgramPlanning,153000,USDollar,,
geoId/46,2021,dcid:Amount_Investment_ProgramPlanning,1356000,USDollar,,
geoId/46,2022,dcid:Amount_Investment_ProgramPlanning,669000,USDollar,,
geoId/46,2023,dcid:Amount_Investment_ProgramPlanning,153000,USDollar,,
geoId/46,2024,dcid:Amount_Investment_ProgramPlanning,1356000,USDollar,,
geoId/46,2025,dcid:Amount_Investment_ProgramPlanning,306000,USDollar,,
geoId/46,2012,dcid:Amount_Investment_PublicWorks,1000000,USDollar,,
geoId/46,2013,dcid:Amount_Investment_PublicWorks,1246054,USDollar,,
geoId/46,2015,dcid:Amount_Investment_PublicWorks,750000,USDollar,,
geoId/46,2016,dcid:Amount_Investment_PublicWorks,755000,USDollar,,
geoId/46,2024,dcid:Amount_Investment_PublicWorks,5648668,USDollar,,
geoId/46,2023,dcid:Amount_Investment_RegionalInnovationStrategies,748036,USDollar,,
geoId/46,2016,dcid:Amount_Investment_TechnicalAssistance,30000,USDollar,,
geoId/46,2018,dcid:Amount_Investment_TechnicalAssistance,498000,USDollar,,
geoId/46,2019,dcid:Amount_Investment_TechnicalAssistance,641527,USDollar,,
geoId/46,2021,dcid:Amount_Investment_TechnicalAssistance,600000,USDollar,,
geoId/46,2024,dcid:Amount_Investment_TechnicalAssistance,290006,USDollar,,
geoId/47,2012,dcid:Amount_Investment,17191249,USDollar,,
geoId/47,2013,dcid:Amount_Investment,11525834,USDollar,,
geoId/47,2014,dcid:Amount_Investment,3076326,USDollar,,
geoId/47,2015,dcid:Amount_Investment,6427175,USDollar,,
geoId/47,2016,dcid:Amount_Investment,3081400,USDollar,,
geoId/47,2017,dcid:Amount_Investment,1650272,USDollar,,
geoId/47,2018,dcid:Amount_Investment,1470000,USDollar,,
geoId/47,2019,dcid:Amount_Investment,1959500,USDollar,,
geoId/47,2020,dcid:Amount_Investment,4200000,USDollar,,
geoId/47,2021,dcid:Amount_Investment,3418407,USDollar,,
geoId/47,2022,dcid:Amount_Investment,46186818,USDollar,,
geoId/47,2023,dcid:Amount_Investment,9285785,USDollar,,
geoId/47,2024,dcid:Amount_Investment,13816006,USDollar,,
geoId/47,2025,dcid:Amount_Investment,5082000,USDollar,,
geoId/47,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,12546839,USDollar,,
geoId/47,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,8505834,USDollar,,
geoId/47,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,1300000,USDollar,,
geoId/47,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,3014950,USDollar,,
geoId/47,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,4200000,USDollar,,
geoId/47,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,1395156,USDollar,,
geoId/47,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,44999492,USDollar,,
geoId/47,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,6596250,USDollar,,
geoId/47,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,5592000,USDollar,,
geoId/47,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,4872000,USDollar,,
geoId/47,2012,dcid:Amount_Investment_ProgramPlanning,1001450,USDollar,,
geoId/47,2014,dcid:Amount_Investment_ProgramPlanning,276326,USDollar,,
geoId/47,2015,dcid:Amount_Investment_ProgramPlanning,1573000,USDollar,,
geoId/47,2016,dcid:Amount_Investment_ProgramPlanning,581000,USDollar,,
geoId/47,2018,dcid:Amount_Investment_ProgramPlanning,1470000,USDollar,,
geoId/47,2019,dcid:Amount_Investment_ProgramPlanning,420000,USDollar,,
geoId/47,2021,dcid:Amount_Investment_ProgramPlanning,1723600,USDollar,,
geoId/47,2022,dcid:Amount_Investment_ProgramPlanning,420000,USDollar,,
geoId/47,2024,dcid:Amount_Investment_ProgramPlanning,1330000,USDollar,,
geoId/47,2025,dcid:Amount_Investment_ProgramPlanning,210000,USDollar,,
geoId/47,2012,dcid:Amount_Investment_PublicWorks,3000000,USDollar,,
geoId/47,2013,dcid:Amount_Investment_PublicWorks,3020000,USDollar,,
geoId/47,2014,dcid:Amount_Investment_PublicWorks,1500000,USDollar,,
geoId/47,2015,dcid:Amount_Investment_PublicWorks,1340225,USDollar,,
geoId/47,2016,dcid:Amount_Investment_PublicWorks,2500400,USDollar,,
geoId/47,2024,dcid:Amount_Investment_PublicWorks,6669006,USDollar,,
geoId/47,2023,dcid:Amount_Investment_RegionalInnovationStrategies,2689535,USDollar,,
geoId/47,2012,dcid:Amount_Investment_TechnicalAssistance,642960,USDollar,,
geoId/47,2015,dcid:Amount_Investment_TechnicalAssistance,499000,USDollar,,
geoId/47,2017,dcid:Amount_Investment_TechnicalAssistance,1650272,USDollar,,
geoId/47,2019,dcid:Amount_Investment_TechnicalAssistance,1539500,USDollar,,
geoId/47,2021,dcid:Amount_Investment_TechnicalAssistance,299651,USDollar,,
geoId/47,2022,dcid:Amount_Investment_TechnicalAssistance,767326,USDollar,,
geoId/47,2024,dcid:Amount_Investment_TechnicalAssistance,225000,USDollar,,
geoId/48,2012,dcid:Amount_Investment,16622918,USDollar,,
geoId/48,2013,dcid:Amount_Investment,10826080,USDollar,,
geoId/48,2014,dcid:Amount_Investment,12383398,USDollar,,
geoId/48,2015,dcid:Amount_Investment,11415191,USDollar,,
geoId/48,2016,dcid:Amount_Investment,14447579,USDollar,,
geoId/48,2017,dcid:Amount_Investment,3179255,USDollar,,
geoId/48,2018,dcid:Amount_Investment,7598215,USDollar,,
geoId/48,2019,dcid:Amount_Investment,4238647,USDollar,,
geoId/48,2020,dcid:Amount_Investment,16038475,USDollar,,
geoId/48,2021,dcid:Amount_Investment,12133062,USDollar,,
geoId/48,2022,dcid:Amount_Investment,40249982,USDollar,,
geoId/48,2023,dcid:Amount_Investment,5863312,USDollar,,
geoId/48,2024,dcid:Amount_Investment,47885400,USDollar,,
geoId/48,2025,dcid:Amount_Investment,7030000,USDollar,,
geoId/48,2026,dcid:Amount_Investment,4700000,USDollar,,
geoId/48,2012,dcid:Amount_Investment_EconomicAdjustmentAssistance,3012917,USDollar,,
geoId/48,2013,dcid:Amount_Investment_EconomicAdjustmentAssistance,775000,USDollar,,
geoId/48,2014,dcid:Amount_Investment_EconomicAdjustmentAssistance,3802145,USDollar,,
geoId/48,2015,dcid:Amount_Investment_EconomicAdjustmentAssistance,3200000,USDollar,,
geoId/48,2016,dcid:Amount_Investment_EconomicAdjustmentAssistance,3200000,USDollar,,
geoId/48,2020,dcid:Amount_Investment_EconomicAdjustmentAssistance,10273069,USDollar,,
geoId/48,2021,dcid:Amount_Investment_EconomicAdjustmentAssistance,2927325,USDollar,,
geoId/48,2022,dcid:Amount_Investment_EconomicAdjustmentAssistance,31392500,USDollar,,
geoId/48,2023,dcid:Amount_Investment_EconomicAdjustmentAssistance,3459000,USDollar,,
geoId/48,2024,dcid:Amount_Investment_EconomicAdjustmentAssistance,40134400,USDollar,,
geoId/48,2025,dcid:Amount_Investment_EconomicAdjustmentAssistance,580000,USDollar,,
geoId/48,2012,dcid:Amount_Investment_ProgramPlanning,3520000,USDollar,,
geoId/48,2013,dcid:Amount_Investment_ProgramPlanning,125000,USDollar,,
