Detail Data For Coal Consumption - Domestic by Broad Category & Consuming Sector Having Year : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
State,CoalType,ConsumingSector,YearValue,QtyInMillionTonnes_Consumption
TAMILNADU,RAW COAL,POWER (UTILITY),2018,22.701
TAMILNADU,WASHED COAL,POWER (UTILITY),2018,0.130
TAMILNADU,LIGNITE,BRICKS,2018,0.009
TAMILNADU,LIGNITE,CEMENT,2018,0.227
TAMILNADU,LIGNITE,CHEMICAL,2018,0.000
TAMILNADU,LIGNITE,FERTILISERS,2018,0.000
TAMILNADU,LIGNITE,OTHER,2018,0.081
TAMILNADU,LIGNITE,PULP & PAPER,2018,0.054
TAMILNADU,LIGNITE,POWER (CAPTIVE),2018,1.046
TAMILNADU,LIGNITE,POWER (UTILITY),2018,21.861
TAMILNADU,LIGNITE,STEEL (BOILERS),2018,0.120
TAMILNADU,RAW COAL,BRICKS,2020,0.002
TAMILNADU,RAW COAL,PULP & PAPER,2020,0.004
TAMILNADU,LIGNITE,BRICKS,2020,0.011
TAMILNADU,LIGNITE,METALLURGICAL USE- DIRECT FEED,2020,0.021
TAMILNADU,RAW COAL,POWER (CAPTIVE),2020,0.037
TAMILNADU,RAW COAL,OTHER,2020,0.083
TAMILNADU,RAW COAL,CEMENT,2020,0.089
TAMILNADU,LIGNITE,PULP & PAPER,2020,0.108
TAMILNADU,LIGNITE,OTHER,2020,0.111
TAMILNADU,LIGNITE,CEMENT,2020,0.628
TAMILNADU,LIGNITE,POWER (CAPTIVE),2020,9.887
TAMILNADU,LIGNITE,POWER (CAPTIVE),2020,13.010
TAMILNADU,RAW COAL,POWER (CAPTIVE),2020,18.163
DELHI,MIDDLINGS,POWER (UTILITY),2007,0.476
DELHI,RAW COAL,POWER (UTILITY),2007,2.287
DELHI,RAW COAL,OTHER,2007,0.001
DELHI,WASHED COAL,POWER (UTILITY),2007,2.680
DELHI,WASHED COAL,METALLURGICAL USE- COKERIES,2007,0.572
DELHI,MIDDLINGS,POWER (UTILITY),2008,0.260
DELHI,RAW COAL,POWER (UTILITY),2008,4.757
DELHI,RAW COAL,OTHER,2008,0.038
DELHI,WASHED COAL,POWER (UTILITY),2008,2.255
DELHI,MIDDLINGS,POWER (UTILITY),2009,0.194
DELHI,RAW COAL,POWER (UTILITY),2009,3.172
DELHI,RAW COAL,OTHER,2009,0.017
DELHI,WASHED COAL,POWER (UTILITY),2009,2.472
DELHI,RAW COAL,POWER (UTILITY),2010,4.310
DELHI,RAW COAL,OTHER,2010,0.100
DELHI,WASHED COAL,POWER (UTILITY),2010,2.001
DELHI,RAW COAL,POWER (UTILITY),2011,1.340
DELHI,RAW COAL,OTHER,2011,0.131
DELHI,WASHED COAL,POWER (UTILITY),2011,1.599
DELHI,RAW COAL,POWER (UTILITY),2012,3.561
DELHI,RAW COAL,OTHER,2012,0.243
DELHI,WASHED COAL,POWER (UTILITY),2012,1.060
DELHI,MIDDLINGS,POWER (UTILITY),2013,0.004
DELHI,RAW COAL,POWER (UTILITY),2013,3.660
DELHI,RAW COAL,POWER (CAPTIVE),2013,0.072
DELHI,RAW COAL,CEMENT,2013,0.015
DELHI,RAW COAL,TEXTILES & RAYONS,2013,0.002
DELHI,RAW COAL,OTHER,2013,0.108
DELHI,WASHED COAL,POWER (UTILITY),2013,0.998
DELHI,MIDDLINGS,POWER (UTILITY),2014,0.023
DELHI,RAW COAL,POWER (UTILITY),2014,4.279
DELHI,RAW COAL,CEMENT,2014,0.015
DELHI,RAW COAL,PULP & PAPER,2014,0.084
DELHI,RAW COAL,OTHER,2014,0.113
DELHI,WASHED COAL,POWER (UTILITY),2014,0.985
DELHI,RAW COAL,POWER (UTILITY),2015,4.235
DELHI,RAW COAL,POWER (CAPTIVE),2015,0.039
DELHI,RAW COAL,CEMENT,2015,0.030
DELHI,RAW COAL,PULP & PAPER,2015,0.034
DELHI,RAW COAL,OTHER,2015,0.083
DELHI,WASHED COAL,POWER (UTILITY),2015,0.822
DELHI,MIDDLINGS,POWER (UTILITY),2015,0.004
DELHI,RAW COAL,POWER (UTILITY),2016,2.143
DELHI,RAW COAL,POWER (CAPTIVE),2016,0.064
DELHI,RAW COAL,CEMENT,2016,0.030
DELHI,RAW COAL,PULP & PAPER,2016,0.029
DELHI,RAW COAL,OTHER,2016,0.037
DELHI,WASHED COAL,POWER (UTILITY),2016,0.042
DELHI,MIDDLINGS,POWER (UTILITY),2016,0.008
DELHI,TOTAL COAL,POWER (UTILITY),2006,6.859
DELHI,MIDDLINGS,POWER (UTILITY),2019,0.055
DELHI,RAW COAL,OTHER,2019,0.001
DELHI,RAW COAL,POWER (UTILITY),2019,0.468
DELHI,WASHED COAL,POWER (UTILITY),2019,0.330
DELHI,MIDDLINGS,POWER (UTILITY),2017,0.045
DELHI,RAW COAL,POWER (CAPTIVE),2017,0.004
DELHI,RAW COAL,POWER (UTILITY),2017,0.008
DELHI,WASHED COAL,POWER (UTILITY),2017,1.139
DELHI,MIDDLINGS,POWER (UTILITY),2018,0.039
DELHI,RAW COAL,OTHER,2018,0.003
DELHI,RAW COAL,POWER (UTILITY),2018,0.211
DELHI,WASHED COAL,POWER (UTILITY),2018,0.831
HARYANA,MIDDLINGS,POWER (UTILITY),2007,0.004
HARYANA,RAW COAL,POWER (UTILITY),2007,6.156
HARYANA,RAW COAL,POWER (CAPTIVE),2007,0.087
HARYANA,RAW COAL,FERTILISERS,2007,0.568
HARYANA,RAW COAL,CHEMICAL,2007,0.001
HARYANA,RAW COAL,PULP & PAPER,2007,0.063
HARYANA,RAW COAL,OTHER,2007,0.104
HARYANA,WASHED COAL,POWER (UTILITY),2007,1.309
HARYANA,RAW COAL,POWER (UTILITY),2008,7.222
HARYANA,RAW COAL,POWER (CAPTIVE),2008,0.082
HARYANA,RAW COAL,FERTILISERS,2008,0.559
HARYANA,RAW COAL,CHEMICAL,2008,0.001
HARYANA,RAW COAL,PULP & PAPER,2008,0.070
HARYANA,RAW COAL,TEXTILES & RAYONS,2008,0.092
HARYANA,WASHED COAL,POWER (UTILITY),2008,1.414
HARYANA,RAW COAL,POWER (UTILITY),2009,8.045
HARYANA,RAW COAL,POWER (CAPTIVE),2009,0.083
HARYANA,RAW COAL,FERTILISERS,2009,0.562
HARYANA,RAW COAL,CHEMICAL,2009,0.001
HARYANA,RAW COAL,PULP & PAPER,2009,0.081
HARYANA,RAW COAL,OTHER,2009,0.084
HARYANA,WASHED COAL,POWER (UTILITY),2009,1.456
HARYANA,MIDDLINGS,POWER (UTILITY),2010,0.008
HARYANA,RAW COAL,POWER (UTILITY),2010,10.252
HARYANA,RAW COAL,POWER (CAPTIVE),2010,0.082
HARYANA,RAW COAL,CHEMICAL,2010,0.001
HARYANA,RAW COAL,PULP & PAPER,2010,0.064
HARYANA,RAW COAL,OTHER,2010,0.074
HARYANA,WASHED COAL,POWER (UTILITY),2010,1.309
HARYANA,RAW COAL,POWER (UTILITY),2011,12.270
HARYANA,RAW COAL,POWER (CAPTIVE),2011,0.060
HARYANA,RAW COAL,FERTILISERS,2011,0.622
HARYANA,RAW COAL,OTHER BASIC-METAL (ALUMINIUM ETC),2011,0.035
HARYANA,RAW COAL,CHEMICAL,2011,0.001
HARYANA,RAW COAL,PULP & PAPER,2011,0.061
HARYANA,RAW COAL,OTHER,2011,0.078
HARYANA,WASHED COAL,POWER (UTILITY),2011,0.494
HARYANA,RAW COAL,POWER (UTILITY),2012,16.266
HARYANA,RAW COAL,POWER (CAPTIVE),2012,0.041
HARYANA,RAW COAL,FERTILISERS,2012,0.660
HARYANA,RAW COAL,OTHER,2012,0.047
HARYANA,WASHED COAL,POWER (UTILITY),2012,0.557
HARYANA,MIDDLINGS,POWER (UTILITY),2013,0.104
HARYANA,RAW COAL,POWER (UTILITY),2013,15.633
HARYANA,RAW COAL,POWER (CAPTIVE),2013,0.004
HARYANA,RAW COAL,FERTILISERS,2013,0.508
HARYANA,RAW COAL,PULP & PAPER,2013,0.049
HARYANA,RAW COAL,OTHER,2013,0.062
HARYANA,WASHED COAL,POWER (UTILITY),2013,0.083
HARYANA,RAW COAL,POWER (UTILITY),2014,13.293
HARYANA,RAW COAL,CEMENT,2014,0.016
HARYANA,RAW COAL,FERTILISERS,2014,0.439
HARYANA,RAW COAL,OTHER,2014,0.065
HARYANA,WASHED COAL,POWER (UTILITY),2014,0.079
HARYANA,RAW COAL,POWER (UTILITY),2015,13.944
HARYANA,RAW COAL,FERTILISERS,2015,0.362
HARYANA,RAW COAL,OTHER,2015,0.043
HARYANA,WASHED COAL,POWER (UTILITY),2015,0.039
HARYANA,MIDDLINGS,POWER (UTILITY),2015,0.204
HARYANA,RAW COAL,POWER (UTILITY),2016,13.311
HARYANA,RAW COAL,FERTILISERS,2016,0.658
HARYANA,RAW COAL,OTHER,2016,0.045
HARYANA,WASHED COAL,POWER (UTILITY),2016,0.219
HARYANA,MIDDLINGS,POWER (UTILITY),2016,0.175
HARYANA,TOTAL COAL,POWER (UTILITY),2006,7.865
HARYANA,TOTAL COAL,POWER (CAPTIVE),2006,0.087
HARYANA,TOTAL COAL,FERTILISERS,2006,0.611
HARYANA,TOTAL COAL,CHEMICAL,2006,0.001
HARYANA,TOTAL COAL,PULP & PAPER,2006,0.066
HARYANA,TOTAL COAL,BRICKS,2006,0.025
HARYANA,TOTAL COAL,OTHER,2006,0.075
HARYANA,MIDDLINGS,POWER (UTILITY),2019,0.008
HARYANA,RAW COAL,OTHER,2019,0.076
HARYANA,RAW COAL,FERTILISERS,2019,0.364
HARYANA,RAW COAL,POWER (UTILITY),2019,17.147
HARYANA,WASHED COAL,POWER (UTILITY),2019,0.516
HARYANA,RAW COAL,OTHER,2017,0.251
HARYANA,RAW COAL,FERTILISERS,2017,0.410
HARYANA,RAW COAL,POWER (UTILITY),2017,11.279
HARYANA,WASHED COAL,POWER (UTILITY),2017,0.528
HARYANA,RAW COAL,OTHER,2018,0.012
HARYANA,RAW COAL,FERTILISERS,2018,0.342
HARYANA,RAW COAL,POWER (UTILITY),2018,14.509
HARYANA,WASHED COAL,POWER (UTILITY),2018,0.412
HARYANA,RAW COAL,OTHER,2020,0.001
HARYANA,MIDDLINGS,POWER (CAPTIVE),2020,0.006
HARYANA,RAW COAL,FERTILISERS,2020,0.368
HARYANA,WASHED COAL,POWER (CAPTIVE),2020,0.428
HARYANA,RAW COAL,POWER (CAPTIVE),2020,11.379
HIMACHAL PRADESH,RAW COAL,CEMENT,2007,0.752
HIMACHAL PRADESH,RAW COAL,OTHER,2007,0.003
HIMACHAL PRADESH,RAW COAL,CEMENT,2008,0.798
HIMACHAL PRADESH,RAW COAL,OTHER,2008,0.009
HIMACHAL PRADESH,RAW COAL,POWER (CAPTIVE),2009,0.107
HIMACHAL PRADESH,RAW COAL,CEMENT,2009,0.563
HIMACHAL PRADESH,RAW COAL,OTHER,2009,0.022
HIMACHAL PRADESH,RAW COAL,POWER (CAPTIVE),2010,0.084
HIMACHAL PRADESH,RAW COAL,CEMENT,2010,0.572
HIMACHAL PRADESH,RAW COAL,POWER (CAPTIVE),2011,0.074
HIMACHAL PRADESH,RAW COAL,CEMENT,2011,0.541
HIMACHAL PRADESH,RAW COAL,OTHER,2011,0.034
HIMACHAL PRADESH,RAW COAL,POWER (UTILITY),2012,0.070
HIMACHAL PRADESH,RAW COAL,POWER (CAPTIVE),2012,0.093
HIMACHAL PRADESH,RAW COAL,CEMENT,2012,0.501
HIMACHAL PRADESH,RAW COAL,PULP & PAPER,2012,0.008
HIMACHAL PRADESH,RAW COAL,OTHER,2012,0.002
HIMACHAL PRADESH,RAW COAL,POWER (CAPTIVE),2013,0.068
HIMACHAL PRADESH,RAW COAL,CEMENT,2013,0.433
HIMACHAL PRADESH,RAW COAL,OTHER,2013,0.001
HIMACHAL PRADESH,RAW COAL,CEMENT,2014,0.281
HIMACHAL PRADESH,RAW COAL,CEMENT,2015,0.214
HIMACHAL PRADESH,RAW COAL,CEMENT,2016,0.074
HIMACHAL PRADESH,TOTAL COAL,CEMENT,2006,0.756
HIMACHAL PRADESH,TOTAL COAL,OTHER,2006,0.004
HIMACHAL PRADESH,RAW COAL,CEMENT,2019,0.022
HIMACHAL PRADESH,RAW COAL,CEMENT,2018,0.026
HIMACHAL PRADESH,RAW COAL,OTHER,2020,0.004
HIMACHAL PRADESH,RAW COAL,CEMENT,2020,0.027
KARNATAKA,RAW COAL,POWER (UTILITY),2007,6.634
KARNATAKA,RAW COAL,POWER (CAPTIVE),2007,0.723
KARNATAKA,RAW COAL,CEMENT,2007,1.780
KARNATAKA,RAW COAL,SPONGE IRON,2007,0.059
KARNATAKA,RAW COAL,CHEMICAL,2007,0.010
KARNATAKA,RAW COAL,PULP & PAPER,2007,0.255
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2007,0.080
KARNATAKA,RAW COAL,OTHER,2007,0.031
KARNATAKA,RAW COAL,POWER (UTILITY),2008,6.532
KARNATAKA,RAW COAL,POWER (CAPTIVE),2008,0.745
KARNATAKA,RAW COAL,METALLURGICAL USE- DIRECT FEED,2008,0.001
KARNATAKA,RAW COAL,CEMENT,2008,1.847
KARNATAKA,RAW COAL,SPONGE IRON,2008,0.054
KARNATAKA,RAW COAL,CHEMICAL,2008,0.006
KARNATAKA,RAW COAL,PULP & PAPER,2008,0.299
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2008,0.097
KARNATAKA,RAW COAL,OTHER,2008,0.092
KARNATAKA,RAW COAL,POWER (UTILITY),2009,8.722
KARNATAKA,RAW COAL,POWER (CAPTIVE),2009,0.855
KARNATAKA,RAW COAL,STEEL (BOILERS),2009,0.010
KARNATAKA,RAW COAL,CEMENT,2009,1.587
KARNATAKA,RAW COAL,SPONGE IRON,2009,0.306
KARNATAKA,RAW COAL,CHEMICAL,2009,0.163
KARNATAKA,RAW COAL,PULP & PAPER,2009,0.200
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2009,0.054
KARNATAKA,RAW COAL,OTHER,2009,0.116
KARNATAKA,RAW COAL,POWER (UTILITY),2010,7.826
KARNATAKA,RAW COAL,POWER (CAPTIVE),2010,0.907
KARNATAKA,RAW COAL,STEEL (BOILERS),2010,0.008
KARNATAKA,RAW COAL,CEMENT,2010,2.011
KARNATAKA,RAW COAL,SPONGE IRON,2010,0.533
KARNATAKA,RAW COAL,CHEMICAL,2010,0.008
KARNATAKA,RAW COAL,PULP & PAPER,2010,0.255
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2010,0.085
KARNATAKA,RAW COAL,BRICKS,2010,0.011
KARNATAKA,RAW COAL,OTHER,2010,0.152
KARNATAKA,RAW COAL,POWER (UTILITY),2011,7.667
KARNATAKA,RAW COAL,POWER (CAPTIVE),2011,1.235
KARNATAKA,RAW COAL,STEEL (BOILERS),2011,0.010
KARNATAKA,RAW COAL,CEMENT,2011,1.924
KARNATAKA,RAW COAL,SPONGE IRON,2011,0.694
KARNATAKA,RAW COAL,CHEMICAL,2011,0.006
KARNATAKA,RAW COAL,PULP & PAPER,2011,0.277
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2011,0.090
KARNATAKA,RAW COAL,BRICKS,2011,0.004
KARNATAKA,RAW COAL,OTHER,2011,0.193
KARNATAKA,WASHED COAL,CEMENT,2011,0.045
KARNATAKA,WASHED COAL,OTHER,2011,0.001
KARNATAKA,RAW COAL,POWER (UTILITY),2012,6.393
KARNATAKA,RAW COAL,POWER (CAPTIVE),2012,3.294
KARNATAKA,RAW COAL,METALLURGICAL USE- DIRECT FEED,2012,0.002
KARNATAKA,RAW COAL,CEMENT,2012,1.209
KARNATAKA,RAW COAL,SPONGE IRON,2012,0.491
KARNATAKA,RAW COAL,CHEMICAL,2012,0.006
KARNATAKA,RAW COAL,PULP & PAPER,2012,0.248
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2012,0.071
KARNATAKA,RAW COAL,BRICKS,2012,0.002
KARNATAKA,RAW COAL,OTHER,2012,0.504
KARNATAKA,RAW COAL,POWER (UTILITY),2013,6.856
KARNATAKA,RAW COAL,POWER (CAPTIVE),2013,3.643
KARNATAKA,RAW COAL,CEMENT,2013,1.358
KARNATAKA,RAW COAL,SPONGE IRON,2013,0.133
KARNATAKA,RAW COAL,CHEMICAL,2013,0.006
KARNATAKA,RAW COAL,PULP & PAPER,2013,0.243
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2013,0.150
KARNATAKA,RAW COAL,BRICKS,2013,0.001
KARNATAKA,RAW COAL,OTHER,2013,0.114
KARNATAKA,RAW COAL,POWER (UTILITY),2014,8.089
KARNATAKA,RAW COAL,POWER (CAPTIVE),2014,3.351
KARNATAKA,RAW COAL,CEMENT,2014,1.706
KARNATAKA,RAW COAL,SPONGE IRON,2014,0.053
KARNATAKA,RAW COAL,CHEMICAL,2014,0.007
KARNATAKA,RAW COAL,PULP & PAPER,2014,0.203
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2014,0.203
KARNATAKA,RAW COAL,OTHER,2014,0.100
KARNATAKA,RAW COAL,POWER (UTILITY),2015,9.359
KARNATAKA,RAW COAL,POWER (CAPTIVE),2015,0.860
KARNATAKA,RAW COAL,CEMENT,2015,0.112
KARNATAKA,RAW COAL,CHEMICAL,2015,0.008
KARNATAKA,RAW COAL,PULP & PAPER,2015,0.206
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2015,0.182
KARNATAKA,RAW COAL,OTHER,2015,1.719
KARNATAKA,RAW COAL,POWER (UTILITY),2016,12.730
KARNATAKA,RAW COAL,POWER (CAPTIVE),2016,0.663
KARNATAKA,RAW COAL,CEMENT,2016,1.475
KARNATAKA,RAW COAL,SPONGE IRON,2016,0.023
KARNATAKA,RAW COAL,CHEMICAL,2016,0.008
KARNATAKA,RAW COAL,PULP & PAPER,2016,0.120
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2016,0.109
KARNATAKA,RAW COAL,OTHER,2016,0.042
KARNATAKA,TOTAL COAL,POWER (UTILITY),2006,7.674
KARNATAKA,TOTAL COAL,POWER (CAPTIVE),2006,0.570
KARNATAKA,TOTAL COAL,CEMENT,2006,1.650
KARNATAKA,TOTAL COAL,CHEMICAL,2006,0.011
KARNATAKA,TOTAL COAL,PULP & PAPER,2006,0.347
KARNATAKA,TOTAL COAL,TEXTILES & RAYONS,2006,0.081
KARNATAKA,TOTAL COAL,BRICKS,2006,0.002
KARNATAKA,TOTAL COAL,OTHER,2006,0.062
KARNATAKA,RAW COAL,CHEMICAL,2019,0.004
KARNATAKA,RAW COAL,SPONGE IRON,2019,0.023
KARNATAKA,RAW COAL,PULP & PAPER,2019,0.034
KARNATAKA,RAW COAL,OTHER,2019,0.060
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2019,0.074
KARNATAKA,RAW COAL,CEMENT,2019,0.940
KARNATAKA,RAW COAL,POWER (CAPTIVE),2019,1.357
KARNATAKA,RAW COAL,POWER (UTILITY),2019,12.256
KARNATAKA,RAW COAL,CHEMICAL,2017,0.008
KARNATAKA,RAW COAL,SPONGE IRON,2017,0.016
KARNATAKA,RAW COAL,OTHER,2017,0.034
KARNATAKA,RAW COAL,PULP & PAPER,2017,0.070
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2017,0.130
KARNATAKA,RAW COAL,POWER (CAPTIVE),2017,0.604
KARNATAKA,RAW COAL,CEMENT,2017,1.109
KARNATAKA,RAW COAL,POWER (UTILITY),2017,11.988
KARNATAKA,RAW COAL,CHEMICAL,2018,0.009
KARNATAKA,RAW COAL,SPONGE IRON,2018,0.014
KARNATAKA,RAW COAL,PULP & PAPER,2018,0.023
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2018,0.100
KARNATAKA,RAW COAL,OTHER,2018,0.135
KARNATAKA,RAW COAL,CEMENT,2018,0.900
KARNATAKA,RAW COAL,POWER (CAPTIVE),2018,1.103
KARNATAKA,RAW COAL,POWER (UTILITY),2018,11.855
KARNATAKA,RAW COAL,CHEMICAL,2020,0.003
KARNATAKA,RAW COAL,SPONGE IRON,2020,0.012
KARNATAKA,RAW COAL,OTHER,2020,0.033
KARNATAKA,RAW COAL,TEXTILES & RAYONS,2020,0.068
KARNATAKA,RAW COAL,PULP & PAPER,2020,0.100
KARNATAKA,RAW COAL,CEMENT,2020,0.635
KARNATAKA,RAW COAL,POWER (CAPTIVE),2020,1.396
KARNATAKA,RAW COAL,POWER (CAPTIVE),2020,10.828
PUNJAB,RAW COAL,POWER (UTILITY),2007,9.049
PUNJAB,RAW COAL,POWER (CAPTIVE),2007,0.056
PUNJAB,RAW COAL,FERTILISERS,2007,0.975
PUNJAB,RAW COAL,TEXTILES & RAYONS,2007,0.002
PUNJAB,RAW COAL,OTHER,2007,0.534
PUNJAB,WASHED COAL,POWER (UTILITY),2007,1.201
PUNJAB,RAW COAL,POWER (UTILITY),2008,10.282
PUNJAB,RAW COAL,POWER (CAPTIVE),2008,0.096
PUNJAB,RAW COAL,FERTILISERS,2008,1.059
PUNJAB,RAW COAL,TEXTILES & RAYONS,2008,0.009
PUNJAB,RAW COAL,OTHER,2008,0.612
PUNJAB,WASHED COAL,POWER (UTILITY),2008,0.809
PUNJAB,RAW COAL,POWER (UTILITY),2009,11.117
PUNJAB,RAW COAL,POWER (CAPTIVE),2009,0.262
PUNJAB,RAW COAL,FERTILISERS,2009,0.964
PUNJAB,RAW COAL,OTHER,2009,0.315
PUNJAB,WASHED COAL,POWER (UTILITY),2009,0.982
PUNJAB,RAW COAL,POWER (UTILITY),2010,13.347
PUNJAB,RAW COAL,POWER (CAPTIVE),2010,0.245
PUNJAB,RAW COAL,TEXTILES & RAYONS,2010,0.005
PUNJAB,RAW COAL,OTHER,2010,0.510
PUNJAB,WASHED COAL,POWER (UTILITY),2010,0.574
PUNJAB,RAW COAL,POWER (UTILITY),2011,12.545
PUNJAB,RAW COAL,POWER (CAPTIVE),2011,0.260
PUNJAB,RAW COAL,FERTILISERS,2011,1.111
PUNJAB,RAW COAL,OTHER BASIC-METAL (ALUMINIUM ETC),2011,0.246
PUNJAB,RAW COAL,OTHER,2011,0.240
PUNJAB,WASHED COAL,POWER (UTILITY),2011,0.049
PUNJAB,RAW COAL,POWER (UTILITY),2012,12.632
PUNJAB,RAW COAL,POWER (CAPTIVE),2012,0.118
PUNJAB,RAW COAL,FERTILISERS,2012,1.070
PUNJAB,RAW COAL,OTHER,2012,0.370
PUNJAB,RAW COAL,POWER (UTILITY),2013,4.607
PUNJAB,RAW COAL,POWER (CAPTIVE),2013,7.105
PUNJAB,RAW COAL,CEMENT,2013,0.004
PUNJAB,RAW COAL,FERTILISERS,2013,0.948
PUNJAB,RAW COAL,OTHER,2013,0.267
PUNJAB,RAW COAL,POWER (UTILITY),2014,5.159
PUNJAB,RAW COAL,POWER (CAPTIVE),2014,6.223
PUNJAB,RAW COAL,FERTILISERS,2014,0.693
PUNJAB,RAW COAL,OTHER,2014,0.240
PUNJAB,RAW COAL,POWER (UTILITY),2015,10.209
PUNJAB,RAW COAL,POWER (CAPTIVE),2015,7.206
PUNJAB,RAW COAL,FERTILISERS,2015,0.603
PUNJAB,RAW COAL,OTHER,2015,0.165
PUNJAB,RAW COAL,POWER (UTILITY),2016,11.786
PUNJAB,RAW COAL,POWER (CAPTIVE),2016,0.334
PUNJAB,RAW COAL,FERTILISERS,2016,0.373
PUNJAB,RAW COAL,OTHER,2016,0.035
PUNJAB,TOTAL COAL,POWER (UTILITY),2006,10.498
PUNJAB,TOTAL COAL,POWER (CAPTIVE),2006,0.028
PUNJAB,TOTAL COAL,FERTILISERS,2006,0.991
PUNJAB,TOTAL COAL,TEXTILES & RAYONS,2006,0.002
PUNJAB,TOTAL COAL,OTHER,2006,0.501
PUNJAB,LIGNITE,TEXTILES & RAYONS,2019,0.057
PUNJAB,LIGNITE,POWER (UTILITY),2019,0.058
PUNJAB,LIGNITE,OTHER BASIC-METAL (ALUMINIUM ETC),2019,0.186
PUNJAB,LIGNITE,CEMENT,2019,0.305
PUNJAB,LIGNITE,OTHER,2019,0.711
PUNJAB,RAW COAL,POWER (CAPTIVE),2019,0.051
PUNJAB,RAW COAL,OTHER,2019,0.098
PUNJAB,RAW COAL,FERTILISERS,2019,0.557
PUNJAB,RAW COAL,POWER (UTILITY),2019,16.710
PUNJAB,RAW COAL,OTHER,2017,0.028
PUNJAB,RAW COAL,POWER (CAPTIVE),2017,0.210
PUNJAB,RAW COAL,FERTILISERS,2017,0.694
PUNJAB,RAW COAL,POWER (UTILITY),2017,12.457
PUNJAB,WASHED COAL,POWER (UTILITY),2017,0.012
PUNJAB,RAW COAL,OTHER,2018,0.040
PUNJAB,RAW COAL,POWER (CAPTIVE),2018,0.200
PUNJAB,RAW COAL,FERTILISERS,2018,0.522
PUNJAB,RAW COAL,POWER (UTILITY),2018,11.753
PUNJAB,WASHED COAL,POWER (UTILITY),2018,0.048
PUNJAB,RAW COAL,OTHER,2020,0.039
PUNJAB,RAW COAL,POWER (CAPTIVE),2020,0.420
PUNJAB,RAW COAL,FERTILISERS,2020,0.608
PUNJAB,RAW COAL,POWER (CAPTIVE),2020,11.994
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2007,0.364
UTTARAKHAND,RAW COAL,OTHER,2007,0.184
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2008,0.344
UTTARAKHAND,RAW COAL,TEXTILES & RAYONS,2008,0.007
UTTARAKHAND,RAW COAL,OTHER,2008,0.269
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2009,0.309
UTTARAKHAND,RAW COAL,OTHER,2009,0.154
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2010,0.276
UTTARAKHAND,RAW COAL,OTHER,2010,0.245
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2011,0.402
UTTARAKHAND,RAW COAL,OTHER,2011,0.344
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2012,0.341
UTTARAKHAND,RAW COAL,OTHER,2012,0.221
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2013,0.299
UTTARAKHAND,RAW COAL,PULP & PAPER,2013,0.001
UTTARAKHAND,RAW COAL,OTHER,2013,0.293
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2014,0.362
UTTARAKHAND,RAW COAL,OTHER,2014,0.146
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2015,0.302
UTTARAKHAND,RAW COAL,OTHER,2015,0.150
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2016,0.502
UTTARAKHAND,RAW COAL,OTHER,2016,0.076
UTTARAKHAND,TOTAL COAL,POWER (CAPTIVE),2006,0.385
UTTARAKHAND,TOTAL COAL,OTHER BASIC-METAL (ALUMINIUM ETC),2006,0.314
UTTARAKHAND,TOTAL COAL,OTHER,2006,0.094
UTTARAKHAND,RAW COAL,OTHER,2019,3.042
UTTARAKHAND,RAW COAL,OTHER,2017,0.103
UTTARAKHAND,RAW COAL,POWER (CAPTIVE),2017,0.357
