TSPAN6: O43657
GP5: P40197
LMO7DN: F2Z398
COX5A: P20674
STX19: Q8N4C7
ERFE: Q4G0M1
FAM219B: Q5XKK7
ZHX2: Q9Y6X8
CPN2: P22792
CPNE7: Q9UBL6
C5orf46: Q6UWT4
CD300LB: A8K4G0
GDPD4: Q6W3E5
RIIAD1: A6NNX1
MPI: P34949
H1FOO: Q8IZA3
TRIM73: Q86UV7
OPLAH: O14841
TMEM52: Q8NDY8
TMEM139: Q8IV31
RNF186: Q9NXI6
EFCAB13: Q8IY85
MSC: O60682
APOLD1: Q96LR9
RFLNA: Q6ZTI6
EXOSC4: Q9NPD3
DPY19L3: Q6ZPD9
TAF7: Q15545
ZNF852: Q6ZMS4
FOXE1: O00358
PFAS: O15067
HYI: Q5T013
C17orf62: Q9BQA9
TPRX1: Q8N7U7
LGALS7B: P47929
ZNF552: Q9H707
SMIM10L2A: P0DMW4
GAK: O14976
ZBTB7A: O95365
TUFM: P49411
ERICH3: Q5RHP9
RMI1: Q9H9A7
CTC1: Q2NKJ3
FBXO34: Q9NWN3
SELENOW: P63302
EIF3K: Q9UBQ5
MRFAP1L1: Q96HT8
SNX18: Q96RF0
EXD1: Q8NHP7
AURKB: Q96GD4
TAS1R2: Q8TE23
C14orf39: Q8N1H7
MRFAP1: Q9Y605
C3orf38: Q5JPI3
KLHDC7A: Q5VTJ3
TMEM107: Q6UX40
RRS1: Q15050
EXOC3L1: Q86VI1
TRIML2: Q8N7C3
RCC2: Q9P258
OR13D1: Q8NGV5
IGSF22: Q8N9C0
C9orf50: Q5SZB4
ZFP42: Q96MM3
CCDC89: Q8N998
FAM133A: Q8N9E0
DPM3: Q9P2X0
C12orf42: Q96LP6
CYC1: P08574
PER1: O15534
HTR1F: P30939
TMTC2: Q8N394
HES7: Q9BYE0
FARSA: Q9Y285
SPTY2D1: Q68D10
C10orf67: Q8IYJ2
SAMD4B: Q5PRF9
CYP11B2: P19099
GIMAP7: Q8NHV1
ALOXE3: Q9BYJ1
EDC3: Q96F86
TCAIM: Q8N3R3
FUCA1: P04066
PXT1: Q8NFP0
GGN: Q86UU5
HNRNPCL1: O60812
TMEM125: Q96AQ2
ZNF664: Q8N3J9
SIGLECL1: Q8N7X8
CALR: P27797
MAGED1: Q9Y5V3
GVQW3: Q3ZCU0
LDLRAD3: Q86YD5
CDH4: P55283
SMCO3: A2RU48
RAD23A: P54725
C2orf71: A6NGG8
GADD45GIP1: Q8TAE8
DAND5: Q8N907
TMEM151A: Q8N4L1
PTPN11: Q06124
NSUN7: Q8NE18
RTL3: Q8N8U3
FAM156B: Q8NDB6
WSCD1: Q658N2
RAB39A: Q14964
CLK3: P49761
GATA2: P23769
ARID3B: Q8IVW6
TMEM31: Q5JXX7
PACS2: Q86VP3
ELMOD2: Q8IZ81
EGR3: Q06889
CATSPERE: Q5SY80
GPC5: P78333
VWA1: Q6PCB0
DNAJB8: Q8NHS0
GEMIN4: P57678
HNRNPCL4: P0DMR1
FJX1: Q86VR8
KLHL28: Q9NXS3
MKRN3: Q13064
ZBTB18: Q99592
OR9A2: Q8NGT5
C14orf28: Q4W4Y0
ALOX12B: O75342
SLC17A8: Q8NDX2
SHARPIN: Q9H0F6
LBX2: Q6XYB7
DNHD1: Q96M86
SLITRK4: Q8IW52
HTR1D: P28221
GCC1: Q96CN9
LSMEM2: Q8N112
RNF151: Q2KHN1
CIITA: P33076
ZFPM1: Q8IX07
ALOX15B: O15296
PLD6: Q8N2A8
GPHB5: Q86YW7
GRM8: O00222
CDC42EP4: Q9H3Q1
OR2AP1: Q8NGE2
OR6C4: Q8NGE1
ZBTB42: B2RXF5
LACC1: Q8IV20
MAF1: Q9H063
TPPP2: P59282
FCER1A: P12319
RPRML: Q8N4K4
ARL14: Q8N4G2
OR6C2: Q9NZP2
WDR97: A6NE52
NLRP8: Q86W28
PCED1B: Q96HM7
APOBEC3B: Q9UH17
SYCN: Q0VAF6
PIPOX: Q9P0Z9
FOXS1: O43638
ATOH7: Q8N100
CDH5: P33151
LRRC3B: Q96PB8
FAM216B: Q8N7L0
MRGPRX4: Q96LA9
MYADM: Q96S97
MRGPRX3: Q96LB0
MROH1: Q8NDA8
SERTAD2: Q14140
AKAP5: P24588
NKPD1: Q17RQ9
GIPC3: Q8TF64
RNF227: A6NIN4
CITED4: Q96RK1
NLRP11: P59045
TIGD5: Q53EQ6
PDXDC1: Q6P996
C1orf194: Q5T5A4
ZNF154: Q13106
R3HDM2: Q9Y2K5
B3GNT3: Q9Y2A9
ITLN1: Q8WWA0
NRXN1: P58400 Q9ULB1
SEPHS2: Q99611
OR10A7: Q8NGE5
GPBAR1: Q8TDU6
ZNF784: Q8NCA9
ZNF648: Q5T619
C14orf119: Q9NWQ9
CCR8: P51685
GOLGA8J: A6NMD2
BBS10: Q8TAM1
FIZ1: Q96SL8
PUF60: Q9UHX1
SSC5D: A1L4H1
DCTPP1: Q9H773
ZNF771: Q7L3S4
TSHZ1: Q6ZSZ6
PSTK: Q8IV42
SOCS4: Q8WXH5
ZADH2: Q8N4Q0
OR1E1: P30953
ZNF48: Q96MX3
FAM71E2: Q8N5Q1
C3orf80: F5H4A9
NKX2-6: A6NCS4
TMEM150B: A6NC51
ANKRD18A: Q8IVF6
WFDC11: Q8NEX6
TMEM86B: Q8N661
OR3A1: P47881
TRNAU1AP: Q9NX07
EXOC3: O60645
TDRD6: O60522
C12orf40: Q86WS4
CSNK1A1L: Q8N752
LYNX1: P0DP58
TH: P07101
MED14: O60244
FAHD1: Q6P587
TDRP: Q86YL5
RCC1: P18754
WFDC9: Q8NEX5
MYLPF: Q96A32
F2: P00734
FAM71C: Q8NEG0
PRKRA: O75569
ZNRF2: Q8NHG8
RRH: O14718
SLC9A4: Q6AI14
ZNF816: Q0VGE8
FGD6: Q6ZV73
ADGRD2: Q7Z7M1
GPR139: Q6DWJ6
PLD5: Q8N7P1
OAZ2: O95190
WFDC10A: Q9H1F0
PNPLA1: Q8N8W4
ALX1: Q15699
CCDC43: Q96MW1
KCTD4: Q8WVF5
MEIOC: A2RUB1
FZD2: Q14332
TIGD2: Q4W5G0
CCDC129: Q6ZRS4
HCLS1: P14317
MTURN: Q8N3F0
ZNF609: O15014
PAK2: Q13177
CCDC66: A2RUB6
DEFB124: Q8NES8
KRTAP9-7: A8MTY7
MCFD2: Q8NI22
HARBI1: Q96MB7
DEFB123: Q8N688
C11orf71: Q6IPW1
CYP8B1: Q9UNU6
OR6K6: Q8NGW6
SERTM1: A2A2V5
GAS1: P54826
ARHGAP45: Q92619
OR10Q1: Q8NGQ4
ZNF571: Q7Z3V5
GLIPR1L2: Q4G1C9
DEFB119: Q8N690
MIGA1: Q8NAN2
KCNE1: P15382
PRR26: Q8N8Z3
NRIP1: P48552
ZSCAN4: Q8NAM6
BHLHA15: Q7RTS1
RNF182: Q8N6D2
TSPYL5: Q86VY4
FUT7: Q11130
HIST1H2AC: Q93077
EIF2S3B: Q2VIR3
HIST1H2BC: P62807
MB21D2: Q8IYB1
GSX2: Q9BZM3
SSTR2: P30874
ZNF594: Q96JF6
PCGF5: Q86SE9
SLC47A2: Q86VL8
PRF1: P14222
OR2A4: O95047
MAB21L1: Q13394
YOD1: Q5VVQ6
TMEM64: Q6YI46
C3orf22: Q8N5N4
OR10K2: Q6IF99
CHRM4: P08173
SHISA2: Q6UWI4
S1PR5: Q9H228
CLRN3: Q8NCR9
GPR157: Q5UAW9
CHST13: Q8NET6
AGTR2: P50052
SLC36A4: Q6YBV0
ZDHHC20: Q5W0Z9
ANKRD30B: Q9BXX2
OR51E1: Q8TCB6
ZFP3: Q96NJ6
ARSJ: Q5FYB0
HOXC9: P31274
MAP3K15: Q6ZN16
PPA1: Q15181
HOXC10: Q9NYD6
PSMG4: Q5JS54
BHLHE22: Q8NFJ8
MAP6D1: Q9H9H5
ZNF443: Q9Y2A4
CXCR2: P25025
DEFB112: Q30KQ8
GREM2: Q9H772
C11orf42: Q8N5U0
SSR4: P51571
CAPS2: Q9BXY5
ZNF792: Q3KQV3
CUEDC1: Q9NWM3
SCRIB: Q14160
KCTD2: Q14681
D2HGDH: Q8N465
OXTR: P30559
CMTR2: Q8IYT2
OR56B4: Q8NH76
FAM83H: Q6ZRV2
GPR62: Q9BZJ7
OR56A1: Q8NGH5
ZNF572: Q7Z3I7
ST20: Q9HBF5
PITPNB: P48739
TCEAL8: Q8IYN2
OR52E4: Q8NGH9
LRRC57: Q8N9N7
OR52N2: Q8NGI0
MRPL14: Q6P1L8
GPR137C: Q8N3F9
C1orf105: O95561
OR52N1: Q8NH53
BBS12: Q6ZW61
ZFP82: Q8N141
OR52N5: Q8NH56
C17orf47: Q8NEP4
LSMEM1: Q8N8F7
NQO1: P15559
OR56B1: Q8NGI3
AEN: Q8WTP8
FKRP: Q9H9S5
TRAPPC5: Q8IUR0
RPH3AL: Q9UNE2
SLC25A42: Q86VD7
FCRL6: Q6DN72
METTL23: Q86XA0
SLC26A11: Q86WA9
HIGD1A: Q9Y241
CHRM2: P08172
OR52N4: Q8NGI2
MAPK15: Q8TD08
EHMT1: Q9H9B1
ADIPOQ: Q15848
F2R: P25116
ZNF707: Q96C28
MUC16: Q8WXI7
NPM1: P06748
PJA1: Q8NG27
DHTKD1: Q96HY7
PENK: P01210
C4orf50: Q6ZRC1
HIST3H2A: Q7L7L0
ZNF746: Q6NUN9
POLR2A: P24928
TMEM132C: Q8N3T6
SLC25A41: Q8N5S1
TMEM136: Q6ZRR5
OR5AK2: Q8NH90
FRAT2: O75474
TMEM102: Q8N9M5
TMEM132E: Q6IEE7
ZNF322: Q6U7Q0
NME9: Q86XW9
SPEM1: Q8N4L4
HEPHL1: Q6MZM0
LRRC75A: Q8NAA5
OR5M8: Q8NGP6
CCL13: Q99616
CFAP65: Q6ZU64
DDX60L: Q5H9U9
SYNE4: Q8N205
OGFOD3: Q6PK18
WASHC1: A8K0Z3
UTS2R: Q9UKP6
AATK: Q6ZMQ8
DDN: O94850
SAGE1: Q9NXZ1
ZNF467: Q7Z7K2
SOX2: P48431
ZNF678: Q5SXM1
TMEM45A: Q9NWC5
RAP2B: P61225
ZBTB2: Q8N680
RNF135: Q8IUD6
OR6T1: Q8NGN1
ACBD4: Q8NC06
OR8D4: Q8NGM9
SGSH: P51688
MAB21L2: Q9Y586
FANCB: Q8NB91
EDDM3B: P56851
SETD2: Q9BYW2
EDDM3A: Q14507
C6orf223: Q8N319
TMIE: Q8NEW7
MEX3D: Q86XN8
OR52D1: Q9H346
MRPS23: Q9Y3D9
OR52H1: Q8NGJ2
FDCSP: Q8NFU4
GPR135: Q8IZ08
SLX1B: Q9BQ83
ANKRD62: A6NC57
P2RY13: Q9BPV8
TNFSF15: O95150
PHLDA2: Q53GA4
ATG9B: Q674R7
GPR88: Q9GZN0
HKR1: P10072
PLAG1: Q6DJT9
OR8H1: Q8NGG4
OR5T1: Q8NG75
YIPF6: Q96EC8
OR5T2: Q8NGG2
ZBTB20: Q9HC78
OR2Z1: Q8NG97
C3orf58: Q8NDZ4
C5orf30: Q96GV9
OR8K5: Q8NH50
AMIGO1: Q86WK6
OR8H3: Q8N146
OR8H2: Q8N162
GPR3: P46089
TMEM252: Q8N6L7
ODF3L2: Q3SX64
OR5AS1: Q8N127
ACTL9: Q8TC94
SIAH2: O43255
COPG1: Q9Y678
ADGRB1: O14514
OR6S1: Q8NH40
SLC9A9: Q8IVB4
LSM10: Q969L4
RELL1: Q8IUW5
RFX7: Q2KHR2
SLC35C1: Q96A29
TIGIT: Q495A1
RNF41: Q9H4P4
SLC2A4: P14672
FTMT: Q8N4E7
IBA57: Q5T440
CLDN7: O95471
ZNF329: Q86UD4
ZNF101: Q8IZC7
OR4C6: Q8NH72
C5orf24: Q7Z6I8
ADO: Q96SZ5
COA4: Q9NYJ1
OR4P4: Q8NGL7
PRKAG1: P54619
GINS3: Q9BRX5
OR4C15: Q8NGM1
OR4A15: Q8NGL6
OR4A16: Q8NH70
OR52K2: Q8NGK3
NEUROG1: Q92886
CCDC149: Q6ZUS6
MRPS11: P82912
SNRPE: P62304
RTKN2: Q8IZC4
PNMA8A: Q86V59
CHST15: Q7LFX5
ADIG: Q0VDE8
USH1G: Q495M9
MGAT4C: Q9UBM8
TRIM49B: A6NDI0
IDH2: P48735
OR52A1: Q9UKL2
OR6B2: Q6IFH4
TMEM259: Q4ZIN3
WRB: O00258
TNRC18: O15417
FAM181B: A6NEQ2
TMEM30B: Q3MIR4
DEXI: O95424
ZNF716: A6NP11
NOP10: Q9NPE3
FAM89A: Q96GI7
KCNIP1: Q9NZI2
TDRKH: Q9Y2W6
ZNF708: P17019
IST1: P53990
ERCC6L2: Q5T890
MRPL41: Q8IXM3
ENPP7: Q6UWV6
CREB3L2: Q70SY1
P2RY8: Q86VZ1
UNC5C: O95185
MRGPRG: Q86SM5
TSEN54: Q7Z6J9
RGMA: Q96B86
ASB18: Q6ZVZ8
UBA7: P41226
MRPS16: Q9Y3D3
SHISAL2A: Q6UWV7
RAD51B: O15315
CRYGB: P07316
LDOC1: O95751
ARL6IP4: Q66PJ3
EXT1: Q16394
SHMT2: P34897
MOB2: Q70IA6
HHIPL1: Q96JK4
ATP6AP2: O75787
ZAR1: Q86SH2
CYB5D1: Q6P9G0
FAM153B: P0C7A2
BACE2: Q9Y5Z0
UBE2E2: Q96LR5
SYNM: O15061
KCNA4: P22459
GABRG3: Q99928
PRR34: Q9NV39
NLRP10: Q86W26
FIGN: Q5HY92
IZUMO1: Q8IYV9
TMIGD1: Q6UXZ0
B4GALNT4: Q76KP1
AP1S2: P56377
C8orf33: Q9H7E9
DCAF4L1: Q3SXM0
SPACA6: W5XKT8
MBD3L3: A6NE82
ZSCAN22: P10073
KCNJ14: Q9UNX9
FBXL6: Q8N531
C1S: P09871
GLTPD2: A6NH11
KIAA2012: Q0VF49
PRAMEF8: Q5VWM4
LIPF: P07098
OR5P3: Q8WZ94
DAOA: P59103
ZNF804B: A4D1E1
KBTBD3: Q8NAB2
YBEY: P58557
CLN8: Q9UBY8
PLCXD1: Q9NUJ7
NXPH4: O95158
CACNB4: O00305
IFNL1: Q8IU54
TRAPPC6B: Q86SZ2
PGBD4: Q96DM1
CDY2A: Q9Y6F7
NPLOC4: Q8TAT6
OTOL1: A6NHN0
KCNK4: Q9NYG8
TEX19: Q8NA77
TSHZ2: Q9NRE2
CAPN12: Q6ZSI9
EXOC7: Q9UPT5
KPNA2: P52292
XKRX: Q6PP77
BGN: P21810
CEP97: Q8IW35
LHFPL1: Q86WI0
FES: P07332
GLRX5: Q86SX6
FAM104B: Q5XKR9
TBPL2: Q6SJ96
CAV3: P56539
MXRA7: P84157
LIMK2: P53671
MFSD5: Q6N075
RNASE10: Q5GAN6
ADI1: Q9BV57
RWDD4: Q6NW29
SPNS3: Q6ZMD2
CLEC4G: Q6UXB4
SATB1: Q01826
NXPH3: O95157
CSF1R: P07333
EPHB3: P54753
VCX: Q9H320
ACTL10: Q5JWF8
EPGN: Q6UW88
KRTAP11-1: Q8IUC1
SNORC: Q6UX34
HS3ST4: Q9Y661
TRAK1: Q9UPV9
OR2V2: Q96R30
PLCB1: Q9NQ66
SKA2: Q8WVK7
RXFP3: Q9NSD7
OR10G7: Q8NGN6
NDN: Q99608
CCDC172: P0C7W6
OR4Q3: Q8NH05
NTM: Q9P121
TTC3: P53804
KCNB2: Q92953
PPP1R27: Q86WC6
BRICD5: Q6PL45
GALR2: O43603
RESP18: Q5W5W9
IGIP: A6NJ69
TSKU: Q8WUA8
CMC4: P56277
ANXA2: P07355
RGS6: P49758
HOXB4: P17483
SLC35D3: Q5M8T2
PAQR7: Q86WK9
PAPPA: Q13219
MAFA: Q8NHW3
NGRN: Q9NPE2
GRID1: Q9ULK0
RPS17: P08708
HCAR2: Q8TDS4
OR2T29: Q8NH02
CCDC87: Q9NVE4
GSTA5: Q7RTV2
C1orf116: Q9BW04
MAGEB17: A8MXT2
CRIP2: P52943
DDX28: Q9NUL7
KRTAP13-2: Q52LG2
ACBD3: Q9H3P7
C16orf72: Q14CZ0
PLCXD3: Q63HM9
VMO1: Q7Z5L0
OR4F15: Q8NGB8
ALG12: Q9BV10
LCK: P06239
GALNT9: Q9HCQ5
COL18A1: P39060
RBM10: P98175
ADGRG3: Q86Y34
GLUD2: P49448
TMEM95: Q3KNT9
TCHHL1: Q5QJ38
RPL35A: P18077
RGS7: P49802
SLC25A18: Q9H1K4
ZNF721: Q8TF20
TCEAL7: Q9BRU2
C11orf54: Q9H0W9
CEP63: Q96MT8
WFDC10B: Q8IUB3
SRPRA: P08240
OTOP3: Q7RTS5
EWSR1: Q01844
ODF3L1: Q8IXM7
HMGN4: O00479
SPATA13: Q96N96
GJC1: P36383
SOX1: O00570
CNOT10: Q9H9A5
MTA1: Q13330
ZNF662: Q6ZS27
CADM1: Q9BY67
ZNF320: A2RRD8
C12orf60: Q5U649
PYCR1: P32322
NAA38: Q9BRA0
SPNS2: Q8IVW8
MCEMP1: Q8IX19
AP2A2: O94973
SLC8A1: P32418
OR1G1: P47890
SLC25A21: Q9BQT8
OTOP2: Q7RTS6
CYLC1: P35663
PCP4: P48539
ABAT: P80404
SLC25A10: Q9UBX3
CAMK1D: Q8IU85
RGPD6: Q99666
LYSMD4: Q5XG99
WBP2NL: Q6ICG8
IGSF5: Q9NSI5
NKX2-5: P52952
AFMID: Q63HM1
GAS6: Q14393
FREM3: P0C091
NEB: P20929
BEGAIN: Q9BUH8
GPC6: Q9Y625
ARHGEF37: A1IGU5
FAM43B: Q6ZT52
CALHM3: Q86XJ0
PTGDR2: Q9Y5Y4
CEP57L1: Q8IYX8
RIPPLY3: P57055
PRORY: Q9H606
ANKRD20A2: Q5SQ80
GPR19: Q15760
GJD3: Q8N144
RABIF: P47224
TMEM119: Q4V9L6
FANCF: Q9NPI8
CALN1: Q9BXU9
SMDT1: Q9H4I9
GABRR3: A8MPY1
C2CD4C: Q8TF44
CHST6: Q9GZX3
POTEC: B2RU33
RUVBL2: Q9Y230
GDPGP1: Q6ZNW5
CTNNA3: Q9UI47
RIMBP3C: A6NJZ7
PRR36: Q9H6K5
OR51B4: Q9Y5P0
PTTG1IP: P53801
DDX41: Q9UJV9
ABHD16B: Q9H3Z7
OR52E8: Q6IFG1
CCDC60: Q8IWA6
PLGLB1: Q02325
DAZAP2: Q15038
CCBE1: Q6UXH8
OR5P2: Q8WZ92
FAM9A: Q8IZU1
MAGEA2B: P43356
TMEM121B: Q9BXQ6
ZNF623: O75123
OR2T34: Q8NGX1
OR52L1: Q8NGH7
EPHA10: Q5JZY3
SPDYE4: A6NLX3
CCDC125: Q86Z20
REC114: Q7Z4M0
BOLA2: Q9H3K6
BCOR: Q6W2J9
JRKL: Q9Y4A0
CABCOCO1: Q8IVU9
GBP6: Q6ZN66
KIAA2026: Q5HYC2
SYNDIG1L: A6NDD5
FHL3: Q13643
OR56A4: Q8NGH8
PMCH: P20382
TMEM89: A2RUT3
C19orf71: A6NCJ1
CCDC159: P0C7I6
RIPK4: P57078
LRIT3: Q3SXY7
NPIPA1: Q9UND3
SF3A3: Q12874
TFDP3: Q5H9I0
TRIM61: Q5EBN2
GRIN2A: Q12879
URAD: A6NGE7
GTF2H2C: Q6P1K8
ASB7: Q9H672
SH2D7: A6NKC9
TREX2: Q9BQ50
GPR132: Q9UNW8
MX2: P20592
EP400: Q96L91
MEX3B: Q6ZN04
FAM46C: Q5VWP2
COA5: Q86WW8
UTP11: Q9Y3A2
PSMG1: O95456
PRR14L: Q5THK1
KLRC4: O43908
ACSM5: Q6NUN0
C10orf120: Q5SQS8
IZUMO1R: A6ND01
SERHL2: Q9H4I8
PCBP3: P57721
PGPEP1L: A6NFU8
SETD3: Q86TU7
TNFAIP8L3: Q5GJ75
ZNRF3: Q9ULT6
FBXL7: Q9UJT9
TANGO2: Q6ICL3
HIST2H3D: Q71DI3
SFXN4: Q6P4A7
GKN2: Q86XP6
FAM167B: Q9BTA0
MRPL54: Q6P161
ZNF438: Q7Z4V0
HMCES: Q96FZ2
CCR3: P51677
DGCR6: Q14129
PRR32: B1ATL7
TP53TG3: Q9ULZ0
KRTAP8-1: Q8IUC2
C11orf88: Q6PI97
ZNF530: Q6P9A1
NDUFB1: O75438
MARCH11: A6NNE9
KLHL25: Q9H0H3
FAM19A1: Q7Z5A9
TRMT12: Q53H54
PSG9: Q00887
GPR1: P46091
BMP8A: Q7Z5Y6
RFLNB: Q8N5W9
EFHC2: Q5JST6
NOG: Q13253
MRGPRX2: Q96LB1
UPP1: Q16831
OR4N4: Q8N0Y3
IFNL2: Q8IZJ0
OPCML: Q14982
TRIM52: Q96A61
LHFPL6: Q9Y693
CMTM4: Q8IZR5
TMEM50A: O95807
NPBWR1: P48145
FIGLA: Q6QHK4
ASCL2: Q99929
TBK1: Q9UHD2
CBX6: O95503
MACC1: Q6ZN28
ACSM2A: Q08AH3
TBL3: Q12788
BPY2: O14599
ACP7: Q6ZNF0
KREMEN1: Q96MU8
TRAIP: Q9BWF2
CHEK2: O96017
FOXL2: P58012
AIFM3: Q96NN9
KCTD16: Q68DU8
B3GALT5: Q9Y2C3
ZNF703: Q9H7S9
SLC35F3: Q8IY50
KCTD8: Q6ZWB6
C9orf66: Q5T8R8
TUBA8: Q9NY65
ELOA3: Q8NG57
NPIPA5: E9PKD4
BPY2B: O14599
EMILIN3: Q9NT22
OLFML1: Q6UWY5
FAM162B: Q5T6X4
RBM12B: Q8IXT5
CCR4: P51679
LIN9: Q5TKA1
BTBD9: Q96Q07
NUDT14: O95848
ANKRD45: Q5TZF3
MAATS1: Q7Z4T9
PNMA3: Q9UL41
GPR39: O43194
FAM3B: P58499
ZNF730: Q6ZMV8
KIRREL1: Q96J84
IQGAP3: Q86VI3
CNGA2: Q16280
TOB2: Q14106
SCN5A: Q14524
ARSI: Q5FYB1
UTY: O14607
SRARP: Q8NEQ6
TTC32: Q5I0X7
LRRC55: Q6ZSA7
DNAH2: Q9P225
SH2D1A: O60880
SDR42E2: A6NKP2
PRKX: P51817
KMT5A: Q9NQR1
KCNH8: Q96L42
SMTN: P53814
NPW: Q8N729
PP2D1: A8MPX8
COA3: Q9Y2R0
NPB: Q8NG41
ST6GALNAC3: Q8NDV1
PTP4A2: Q12974
ACTG1: P63261
TMPRSS2: O15393
DENND5A: Q6IQ26
OR2T10: Q8NGZ9
KRTAP20-2: Q3LI61
CTAG1B: P78358
DIABLO: Q9NR28
VPS33B: Q9H267
TBX1: O43435
ADAP2: Q9NPF8
UQCR10: Q9UDW1
FAM120C: Q9NX05
TRIML1: Q8N9V2
EIF3C: Q99613
CLDN5: O00501
NIPSNAP1: Q9BPW8
OR4F6: Q8NGB9
CNTN2: Q02246
SPRR4: Q96PI1
LRTOMT: Q8WZ04 Q96E66
OR10J5: Q8NHC4
KCNQ3: O43525
ADRA2C: P18825
NR2C2AP: Q86WQ0
C1QTNF12: Q5T7M4
CRELD2: Q6UXH1
OR1D2: P34982
SCFD2: Q8WU76
UBE2F: Q969M7
KCNJ12: Q14500
GPR173: Q9NS66
PPP1R2: P41236
TSPYL2: Q9H2G4
GOLGA6L4: A6NEF3
PGP: A6NDG6
C22orf46: C9J442
SNRNP35: Q16560
DGAT2L6: Q6ZPD8
IRAK1: P51617
CMSS1: Q9BQ75
OLIG1: Q8TAK6
PCDH9: Q9HC56
ACOT1: Q86TX2
OAF: Q86UD1
ALDH1A3: P47895
CDR1: P51861
HIST2H2AC: Q16777
KCNK12: Q9HB15
HIST2H2AB: Q8IUE6
DEFB108B: Q8NET1
TM2D3: Q9BRN9
TSSC4: Q9Y5U2
TACSTD2: P09758
CLECL1: Q8IZS7
SIX6: O95475
PRKD1: Q15139
CCSER1: Q9C0I3
ZDHHC23: Q8IYP9
MROH7: Q68CQ1
S100A7A: Q86SG5
SRPK3: Q9UPE1
GDF3: Q9NR23
IQCF2: Q8IXL9
SLIT3: O75094
EFNA5: P52803
MRGPRE: Q86SM8
KRTAP19-1: Q8IUB9
HIST1H1B: P16401
SPATA32: Q96LK8
PKP3: Q9Y446
MAP7D2: Q96T17
CSF1: P09603
COLEC10: Q9Y6Z7
ACTRT3: Q9BYD9
PLA2G6: O60733
MAML2: Q8IZL2
PABPC1L2B: Q5JQF8
A3GALT2: U3KPV4
OR4N5: Q8IXE1
SS18L1: O75177
KCND2: Q9NZV8
TOP1MT: Q969P6
COPB2: P35606
LRRC19: Q9H756
THAP7: Q9BT49
KNTC1: P50748
CCR10: P46092
NCMAP: Q5T1S8
BPIFC: Q8NFQ6
WDR27: A2RRH5
TXNRD2: Q9NNW7
C1QTNF8: P60827
OR56A3: Q8NH54
FOXO4: P98177
POU3F2: P20265
PTP4A3: O75365
FOXD4L1: Q9NU39
TMEM255B: Q8WV15
PROS1: P07225
GAST: P01350
NUTM1: Q86Y26
HDDC3: Q8N4P3
BEX5: Q5H9J7
ZFP1: Q6P2D0
CEND1: Q8N111
C6orf58: Q6P5S2
DHRS7C: A6NNS2
DUSP8: Q13202
SOCS3: O14543
SPEM2: Q0P670
SLITRK6: Q9H5Y7
PIWIL3: Q7Z3Z3
LPAR5: Q9H1C0
XPOT: O43592
TMEM173: Q86WV6
PDE4B: Q07343
FAM19A3: Q7Z5A8
C14orf180: Q8N912
SNN: O75324
KCNH7: Q9NS40
NELL2: Q99435
KRBA2: Q6ZNG9
MED12: Q93074
ZNF93: P35789
SEPT9: Q9UHD8
PRSS55: Q6UWB4
ODF4: Q2M2E3
FOXD4L4: Q8WXT5
CDCA2: Q69YH5
RALYL: Q86SE5
AMER1: Q5JTC6
ZBTB40: Q9NUA8
HIST2H2BE: Q16778
CLDN6: P56747
OR51M1: Q9H341
SEPT5: Q99719
EIF4ENIF1: Q9NRA8
LRRC26: Q2I0M4
SERINC4: A6NH21
RNLS: Q5VYX0
KRTAP6-1: Q3LI64
APOBR: Q0VD83
FAM110C: Q1W6H9
DDX53: Q86TM3
ATL3: Q6DD88
NDUFA12: Q9UI09
SMIM10: Q96HG1 P0DMW3
TCTE3: Q8IZS6
UBE2G2: P60604
SATL1: Q86VE3
OSBP2: Q969R2
TUSC5: Q8IXB3
PRR23B: Q6ZRT6
ZBTB7C: A1YPR0
APOO: Q9BUR5
PRR16: Q569H4
TMED9: Q9BVK6
DRD1: P21728
TMEM186: Q96B77
SDR42E1: Q8WUS8
RBM33: Q96EV2
ARMCX2: Q7L311
BTBD6: Q96KE9
SRY: Q05066
H1FX: Q92522
RBM43: Q6ZSC3
SUMO3: P55854
IMMP2L: Q96T52
TCEAL2: Q9H3H9
CLCNKB: P51801
DMRTC1B: Q5HYR2
JAG2: Q9Y219
FMNL1: O95466
NUTM2A: Q8IVF1
PTRHD1: Q6GMV3
LCN12: Q6JVE5
OR6A2: O95222
WT1: P19544
ZFP90: Q8TF47
AQP12A: Q8IXF9
FAM227A: F5H4B4
OR6C70: A6NIJ9
MUC6: Q6W4X9
NOC4L: Q9BVI4
USP18: Q9UMW8
NDUFA6: P56556
CHRM5: P08912
SORCS2: Q96PQ0
TMEM121: Q9BTD3
TMEM106A: Q96A25
SIVA1: O15304
BRI3BP: Q8WY22
IFNE: Q86WN2
SLC22A10: Q63ZE4
DGAT1: O75907
RFX6: Q8HWS3
ROBO2: Q9HCK4
AP3M1: Q9Y2T2
F8: P00451
NT5C1B: Q96P26
CA13: Q8N1Q1
UBOX5: O94941
MAFF: Q9ULX9
BRF1: Q92994
LRRC14B: A6NHZ5
MROH2A: A6NES4
SPDYE16: A6NNV3
CIB1: Q99828
ANKS1B: Q7Z6G8
NELFA: Q9H3P2
SLC24A3: Q9HC58
SGCZ: Q96LD1
EFCAB10: A6NFE3
C5orf47: Q569G3
KRT76: Q01546
FLRT2: O43155
INTS5: Q6P9B9
