Date,GeoId,CumulativeCount_MedicalTest_COVID_19,CumulativeCount_MedicalTest_COVID_19_Positive,CumulativeCount_MedicalTest_COVID_19_Negative,Count_MedicalTest_COVID_19_Pending,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalConditionIncident_COVID_19_PatientHospitalized,Count_MedicalConditionIncident_COVID_19_PatientInICU,CumulativeCount_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientOnVentilator,CumulativeCount_MedicalConditionIncident_COVID_19_PatientOnVentilator
2020-06-20,dcid:geoId/42,647727,81266,566461,,62574,6419,715,,,,161,
2020-06-20,dcid:geoId/72,6463,6463,,,,147,83,,10,,4,
2020-06-20,dcid:geoId/44,214589,16337,198252,,1515,894,123,1922,23,,12,
2020-06-20,dcid:geoId/45,296249,23786,272463,,10790,644,673,2294,,,,
2020-06-20,dcid:geoId/46,71915,6225,65690,,5335,81,91,598,,,,
2020-06-20,dcid:geoId/47,675340,34446,640894,,22838,524,416,2266,,,,
2020-06-20,dcid:geoId/48,1463398,107735,1355663,,67096,2165,3247,,,,,
2020-06-20,dcid:geoId/49,292877,17068,275809,,9390,155,232,1161,66,333,,149
2020-06-20,dcid:geoId/51,531404,57443,473961,303,7607,1607,880,8487,267,,133,
2020-06-20,dcid:geoId/78,2566,74,2492,20,64,6,,,,,,
2020-06-20,dcid:geoId/50,57028,1147,55881,,920,56,9,,,,,
2020-06-20,dcid:geoId/53,475151,28680,446471,,,1255,245,4003,,,49,
2020-06-20,dcid:geoId/55,481889,27326,454563,155,18951,744,239,3203,90,708,,
2020-06-20,dcid:geoId/54,148396,2486,145910,,1669,88,22,,6,,2,
2020-06-20,dcid:geoId/56,27341,1179,26162,,896,20,8,98,,,,
2020-06-19,dcid:geoId/02,83631,722,82909,,457,12,18,,,,1,
2020-06-19,dcid:geoId/01,331325,29002,302323,,15974,822,674,2416,,710,,415
2020-06-19,dcid:geoId/05,234772,14631,220141,,9712,214,224,1100,,,53,175
2020-06-19,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-06-19,dcid:geoId/04,392216,46689,345527,,7018,1312,1832,4246,519,,362,
2020-06-19,dcid:geoId/06,3155702,165416,2990286,,,5360,4587,,1329,,,
2020-06-19,dcid:geoId/08,264446,29901,234545,,4280,1638,270,5308,,,,
2020-06-19,dcid:geoId/09,379878,45557,334321,,7842,4238,172,10099,,,,
2020-06-19,dcid:geoId/11,73791,9952,63839,,1162,530,184,,63,,44,
2020-06-19,dcid:geoId/10,90434,10611,79823,,6395,504,75,,,,,
2020-06-19,dcid:geoId/12,1532871,89748,1443123,1578,,3197,,13062,,,,
2020-06-19,dcid:geoId/13,670306,62009,608297,,,2636,937,9772,,2122,,
2020-06-19,dcid:geoId/66,9715,200,9515,,173,5,0,,0,,0,
2020-06-19,dcid:geoId/15,65744,762,64982,,640,17,,95,,,,
2020-06-19,dcid:geoId/19,246649,25275,221374,,15816,681,197,,60,,37,
2020-06-19,dcid:geoId/16,69545,3743,65802,,3088,89,,278,,101,,
2020-06-19,dcid:geoId/17,1312003,136470,1175533,,,6718,1837,,512,,293,
2020-06-19,dcid:geoId/18,392887,41746,351141,,30760,2516,773,6731,259,1465,111,
2020-06-19,dcid:geoId/20,147649,12059,135590,,715,254,,1035,,338,,146
2020-06-19,dcid:geoId/21,311227,13454,297773,,3516,522,339,2494,64,978,,
2020-06-19,dcid:geoId/22,590909,48515,542394,,37017,3084,561,,,,75,
2020-06-19,dcid:geoId/25,750807,106650,644157,,,7800,994,11036,199,,124,
2020-06-19,dcid:geoId/24,453669,63548,390121,,4685,3030,648,10447,261,,,
2020-06-19,dcid:geoId/23,77161,2913,74248,,2323,102,26,328,11,,5,
2020-06-19,dcid:geoId/26,879928,67097,812831,,44964,6067,557,,209,,99,
2020-06-19,dcid:geoId/27,475152,32031,443121,,27709,1393,339,3748,168,1150,,
2020-06-19,dcid:geoId/29,306284,17201,289083,,,948,594,,,,70,
2020-06-19,dcid:geoId/69,8169,30,8139,,19,2,,,,,,
2020-06-19,dcid:geoId/28,238715,20641,218074,,15323,938,661,2767,159,,108,
2020-06-19,dcid:geoId/30,68422,666,67756,,546,20,9,82,,,,
2020-06-19,dcid:geoId/37,712313,49840,662473,,29219,1197,871,,,,,
2020-06-19,dcid:geoId/38,92606,3226,89380,,2840,82,26,210,,,,
2020-06-19,dcid:geoId/31,147846,17415,130431,,11066,240,149,1166,,,,
2020-06-19,dcid:geoId/33,103725,5450,98275,,4140,331,56,533,,158,,
2020-06-19,dcid:geoId/34,1194343,168496,1025847,,29209,12835,1177,19267,286,,231,
2020-06-19,dcid:geoId/35,280175,10153,270022,,4439,456,157,1726,,,,
2020-06-19,dcid:geoId/32,234360,12486,221874,,652,491,370,,87,,49,
2020-06-19,dcid:geoId/36,3258963,386556,2872407,,69377,24686,1284,89995,359,,256,
2020-06-19,dcid:geoId/39,616036,43731,572305,,,2667,525,7167,200,1820,133,
2020-06-19,dcid:geoId/40,274578,9706,264872,,7212,367,211,1209,96,,,
2020-06-19,dcid:geoId/41,193917,6572,187345,,2533,188,154,946,50,,29,
2020-06-19,dcid:geoId/42,637218,80762,556456,,62186,6399,731,,,,169,
2020-06-19,dcid:geoId/72,6195,6195,,,,147,78,,7,,3,
2020-06-19,dcid:geoId/44,214589,16337,198252,,1515,894,123,1922,23,,12,
2020-06-19,dcid:geoId/45,288300,22631,265669,,10790,639,660,2294,,,,
2020-06-19,dcid:geoId/46,71193,6158,65035,,5276,81,95,589,,,,
2020-06-19,dcid:geoId/47,661689,34017,627672,,22531,515,416,2238,,,,
2020-06-19,dcid:geoId/48,1423914,103305,1320609,,65329,2140,3148,,,,,
2020-06-19,dcid:geoId/49,287358,16425,270933,,9113,155,237,1145,63,330,,148
2020-06-19,dcid:geoId/51,512411,56793,455618,285,7563,1602,862,8425,251,,121,
2020-06-19,dcid:geoId/78,2524,74,2450,11,64,6,,,,,,
2020-06-19,dcid:geoId/50,55887,1144,54743,,918,56,8,,,,,
2020-06-19,dcid:geoId/53,474462,28666,445796,,,1245,276,3959,,,47,
2020-06-19,dcid:geoId/55,471664,26913,444751,158,18055,730,240,3177,91,704,,
2020-06-19,dcid:geoId/54,146014,2435,143579,,1665,88,22,,6,,2,
2020-06-19,dcid:geoId/56,36474,1173,35301,,889,20,8,98,,,,
2020-06-18,dcid:geoId/02,81185,708,80477,,449,12,18,,,,0,
2020-06-18,dcid:geoId/01,322534,28206,294328,,15974,810,663,2373,,695,,405
2020-06-18,dcid:geoId/05,228434,13928,214506,,9376,208,226,1074,,,53,173
2020-06-18,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-06-18,dcid:geoId/04,379732,43443,336289,,6863,1271,1667,4241,540,,341,
2020-06-18,dcid:geoId/06,3074530,161099,2913431,,,5290,4584,,1298,,,
2020-06-18,dcid:geoId/08,262216,29673,232543,,4253,1631,270,5294,,,,
2020-06-18,dcid:geoId/09,372585,45440,327145,,7842,4226,176,10099,,,,
2020-06-18,dcid:geoId/11,72199,9903,62296,,1155,527,189,,86,,45,
2020-06-18,dcid:geoId/10,88684,10499,78185,,6350,502,79,,,,,
2020-06-18,dcid:geoId/12,1511312,85926,1425386,1457,,3154,,12862,,,,
2020-06-18,dcid:geoId/13,663204,60912,602292,,,2605,921,9663,,2109,,
2020-06-18,dcid:geoId/66,9588,193,9395,,170,5,0,,0,,0,
2020-06-18,dcid:geoId/15,64374,744,63630,,639,17,,95,,,,
2020-06-18,dcid:geoId/19,240931,24854,216077,,15604,679,188,,64,,47,
2020-06-18,dcid:geoId/16,68012,3632,64380,,3013,88,,275,,101,,
2020-06-18,dcid:geoId/17,1284693,135639,1149054,,,6718,1878,,538,,321,
2020-06-18,dcid:geoId/18,384722,41438,343284,,30175,2491,754,6589,236,1389,103,
2020-06-18,dcid:geoId/20,142124,11681,130443,,696,247,,1011,,333,,146
2020-06-18,dcid:geoId/21,306380,13197,293183,,3506,520,400,2482,68,975,,
2020-06-18,dcid:geoId/22,545221,48634,496587,,37017,3062,585,,,,83,
2020-06-18,dcid:geoId/25,741260,106422,634838,,,7770,968,10985,227,,125,
2020-06-18,dcid:geoId/24,447608,63229,384379,,4640,3016,660,10357,269,,,
2020-06-18,dcid:geoId/23,74060,2878,71182,,2300,102,27,323,10,,4,
2020-06-18,dcid:geoId/26,850186,66798,783388,,44964,6061,557,,209,,101,
2020-06-18,dcid:geoId/27,460879,31675,429204,,27566,1376,345,3718,171,1144,,
2020-06-18,dcid:geoId/29,297342,16908,280434,,,946,533,,,,64,
2020-06-18,dcid:geoId/69,8169,30,8139,,19,2,,,,,,
2020-06-18,dcid:geoId/28,238715,20641,218074,,15323,938,668,2767,161,,100,
2020-06-18,dcid:geoId/30,66870,655,66215,,545,20,8,81,,,,
2020-06-18,dcid:geoId/37,693678,48188,645490,,29219,1175,857,,,,,
2020-06-18,dcid:geoId/38,90654,3193,87461,,2809,81,26,208,,,,
2020-06-18,dcid:geoId/31,144813,17226,127587,,10761,234,156,1141,,,,
2020-06-18,dcid:geoId/33,101984,5436,96548,,4104,330,56,531,,156,,
2020-06-18,dcid:geoId/34,1171734,168107,1003627,,29101,12800,1258,19010,319,,257,
2020-06-18,dcid:geoId/35,275897,10065,265832,,4351,452,161,1715,,,,
2020-06-18,dcid:geoId/32,230796,12076,218720,,641,489,357,,93,,55,
2020-06-18,dcid:geoId/36,3179660,385760,2793900,,69243,24661,1358,89995,388,,278,
2020-06-18,dcid:geoId/39,600024,43122,556902,,,2633,547,7104,219,1807,149,
2020-06-18,dcid:geoId/40,269553,9354,260199,,7071,366,197,1146,89,,,
2020-06-18,dcid:geoId/41,189136,6366,182770,,2502,187,141,933,46,,28,
2020-06-18,dcid:geoId/42,624068,80236,543832,,60979,6361,740,,,,170,
2020-06-18,dcid:geoId/72,6111,6111,,,,147,73,,9,,5,
2020-06-18,dcid:geoId/44,211593,16269,195324,,1502,885,126,1911,23,,13,
2020-06-18,dcid:geoId/45,280523,21548,258975,,9734,621,626,2055,,,,
2020-06-18,dcid:geoId/46,70353,6109,64244,,5221,78,93,585,,,,
2020-06-18,dcid:geoId/47,652394,32829,619565,,21949,509,416,2209,,,,
2020-06-18,dcid:geoId/48,1407741,99851,1307890,,63812,2105,2947,,,,,
2020-06-18,dcid:geoId/49,282685,15839,266846,,8786,152,282,1120,66,326,,145
2020-06-18,dcid:geoId/51,502068,56238,445830,259,7493,1586,857,8350,241,,129,
2020-06-18,dcid:geoId/78,2427,73,2354,13,64,6,,,,,,
2020-06-18,dcid:geoId/50,54745,1135,53610,,917,56,11,,,,,
2020-06-18,dcid:geoId/53,470043,28575,441468,,,1226,263,3938,,,47,
2020-06-18,dcid:geoId/55,460503,26590,433913,174,18055,719,240,3160,83,701,,
2020-06-18,dcid:geoId/54,144429,2418,142011,,1665,88,25,,5,,2,
2020-06-18,dcid:geoId/56,36154,1144,35010,,870,18,8,97,,,,
2020-06-17,dcid:geoId/02,77709,696,77013,,438,12,23,,,,0,
2020-06-17,dcid:geoId/01,310723,27312,283411,,15974,790,677,2352,,687,,401
2020-06-17,dcid:geoId/05,220699,13606,207093,,8996,197,217,1052,,,53,168
2020-06-17,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-06-17,dcid:geoId/04,366193,40924,325269,,6715,1239,1582,4224,531,,346,
2020-06-17,dcid:geoId/06,2997988,157015,2840973,,,5208,4522,,1318,,,
2020-06-17,dcid:geoId/08,256667,29442,227225,,4231,1617,290,5272,,,,
2020-06-17,dcid:geoId/09,367858,45429,322429,,7611,4219,186,9912,,,,
2020-06-17,dcid:geoId/11,70086,9847,60239,,1155,523,197,,73,,47,
2020-06-17,dcid:geoId/10,86587,10444,76143,,6305,502,83,,,,,
2020-06-17,dcid:geoId/12,1485759,82719,1403040,1240,,3110,,12673,,,,
2020-06-17,dcid:geoId/13,650467,60030,590437,,,2575,881,9543,,2084,,
2020-06-17,dcid:geoId/66,9198,188,9010,,170,5,0,,0,,0,
2020-06-17,dcid:geoId/15,63243,740,62503,,637,17,,92,,,,
2020-06-17,dcid:geoId/19,235131,24461,210670,,15289,673,188,,64,,47,
2020-06-17,dcid:geoId/16,66784,3540,63244,,2921,88,,275,,101,,
2020-06-17,dcid:geoId/17,1259189,135046,1124143,,,6666,1878,,563,,331,
2020-06-17,dcid:geoId/18,371182,41013,330169,,29671,2475,789,6526,238,1384,105,
2020-06-17,dcid:geoId/20,142124,11681,130443,,696,247,,1011,,333,,146
2020-06-17,dcid:geoId/21,299869,12995,286874,,3444,518,416,2455,61,971,,
2020-06-17,dcid:geoId/22,545221,48634,496587,,37017,3062,585,,,,83,
2020-06-17,dcid:geoId/25,732046,106151,625895,,,7734,998,10925,227,,135,
2020-06-17,dcid:geoId/24,441343,62969,378374,,4596,2996,702,10309,283,,,
2020-06-17,dcid:geoId/23,74018,2836,71182,,2275,102,27,323,10,,5,
2020-06-17,dcid:geoId/26,849885,66497,783388,,44964,6036,562,,210,,131,
2020-06-17,dcid:geoId/27,448587,31296,417291,,27404,1357,351,3689,181,1136,,
2020-06-17,dcid:geoId/29,285002,16625,268377,,,909,533,,,,66,
2020-06-17,dcid:geoId/69,8169,30,8139,,19,2,,,,,,
2020-06-17,dcid:geoId/28,244389,20641,223748,,15323,938,668,2767,161,,100,
2020-06-17,dcid:geoId/30,65515,630,64885,,538,20,5,78,,,,
2020-06-17,dcid:geoId/37,667422,46855,620567,,29219,1168,846,,,,,
2020-06-17,dcid:geoId/38,89674,3166,86508,,2756,77,25,201,,,,
2020-06-17,dcid:geoId/31,142387,17031,125356,,10529,231,156,1116,,,,
2020-06-17,dcid:geoId/33,100086,5364,94722,,4067,326,62,521,,155,,
2020-06-17,dcid:geoId/34,1147841,167703,980138,,28966,12769,1352,19010,358,,254,
2020-06-17,dcid:geoId/35,271553,9933,261620,,4217,447,156,1698,,,,
2020-06-17,dcid:geoId/32,227610,11842,215768,,640,486,360,,96,,45,
2020-06-17,dcid:geoId/36,3111119,385142,2725977,,69085,24629,1479,89995,431,,304,
2020-06-17,dcid:geoId/39,584563,42422,542141,,,2611,541,7051,215,1797,148,
2020-06-17,dcid:geoId/40,265432,8904,256528,,6898,364,181,1146,92,,,
2020-06-17,dcid:geoId/41,184350,6218,178132,,2457,183,158,929,54,,26,
2020-06-17,dcid:geoId/42,612831,79818,533013,,59863,6319,788,,,,179,
2020-06-17,dcid:geoId/72,6003,6003,,,,147,78,,8,,1,
2020-06-17,dcid:geoId/44,206470,16213,190257,,1489,876,126,1898,17,,13,
2020-06-17,dcid:geoId/45,272754,20556,252198,,9734,617,607,2055,,,,
2020-06-17,dcid:geoId/46,68988,6050,62938,,5143,78,91,570,,,,
2020-06-17,dcid:geoId/47,644573,32143,612430,,21282,497,409,2180,,,,
2020-06-17,dcid:geoId/48,1369638,96335,1273303,,62368,2062,2793,,,,,
2020-06-17,dcid:geoId/49,278692,15344,263348,,8552,149,270,1102,64,321,,142
2020-06-17,dcid:geoId/51,494341,55775,438566,313,7429,1583,938,8367,249,,120,
2020-06-17,dcid:geoId/78,2427,73,2354,13,64,6,,,,,,
2020-06-17,dcid:geoId/50,53663,1130,52533,,915,55,5,,,,,
2020-06-17,dcid:geoId/53,463424,28255,435169,,,1231,256,3915,,,47,
2020-06-17,dcid:geoId/55,449865,26129,423736,179,17613,712,244,3128,94,696,,
2020-06-17,dcid:geoId/54,141370,2376,138994,,1654,88,23,,7,,2,
2020-06-17,dcid:geoId/56,35069,1114,33955,,862,18,7,97,,,,
2020-06-16,dcid:geoId/02,76215,676,75539,,429,12,22,,,,2,
2020-06-16,dcid:geoId/01,305424,26912,278512,,13508,785,678,2315,,682,,399
2020-06-16,dcid:geoId/05,205566,13191,192375,,8352,182,214,1026,,,45,165
2020-06-16,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-06-16,dcid:geoId/04,354334,39097,315237,,6598,1219,1506,4209,502,,340,
2020-06-16,dcid:geoId/06,2937755,153560,2784195,,,5121,4462,,1272,,,
2020-06-16,dcid:geoId/08,253156,29299,223857,,4196,1605,276,5269,,,,
2020-06-16,dcid:geoId/09,361420,45349,316071,,7611,4210,201,9912,,,,
2020-06-16,dcid:geoId/11,67126,9818,57308,,1155,520,192,,70,,49,
2020-06-16,dcid:geoId/10,86074,10403,75671,,6256,499,87,,,,,
2020-06-16,dcid:geoId/12,1460309,80109,1380200,1150,,3085,,12489,,,,
2020-06-16,dcid:geoId/13,634978,59078,575900,,,2529,875,9454,,2065,,
2020-06-16,dcid:geoId/66,9032,186,8846,,169,5,,,,,,
2020-06-16,dcid:geoId/15,62028,736,61292,,630,17,,91,,,,
2020-06-16,dcid:geoId/19,230638,24179,206459,,15025,669,193,,71,,49,
2020-06-16,dcid:geoId/16,65647,3462,62185,,2877,88,,270,,100,,
2020-06-16,dcid:geoId/17,1229202,134500,1094702,,,6579,1939,,561,,331,
2020-06-16,dcid:geoId/18,363745,40786,322959,,29093,2447,860,6481,313,1383,121,
2020-06-16,dcid:geoId/20,136962,11419,125543,,676,245,,988,,327,,143
2020-06-16,dcid:geoId/21,296033,12829,283204,,3431,512,395,2436,69,969,,
2020-06-16,dcid:geoId/22,532717,47706,485011,,37017,3042,588,,,,77,
2020-06-16,dcid:geoId/25,723647,105885,617762,,,7665,1045,10867,244,,151,
2020-06-16,dcid:geoId/24,429225,62409,366816,,4579,2982,742,10262,284,,,
2020-06-16,dcid:geoId/23,72335,2819,69516,,2233,101,30,321,10,,6,
2020-06-16,dcid:geoId/26,835534,66269,769265,,44964,6034,562,,210,,131,
2020-06-16,dcid:geoId/27,429145,30882,398263,,27006,1344,357,3658,185,1128,,
2020-06-16,dcid:geoId/29,284791,16414,268377,,,882,524,,,,66,
2020-06-16,dcid:geoId/69,8169,30,8139,,19,2,,,,,,
2020-06-16,dcid:geoId/28,240803,20152,220651,,15323,915,668,2728,160,,98,
2020-06-16,dcid:geoId/30,63577,614,62963,,535,19,8,79,,,,
2020-06-16,dcid:geoId/37,651421,45853,605568,,29219,1154,829,,,,,
2020-06-16,dcid:geoId/38,88651,3124,85527,,2720,77,26,200,,,,
2020-06-16,dcid:geoId/31,139513,16851,122662,,10351,220,160,1088,,,,
2020-06-16,dcid:geoId/33,98873,5345,93528,,4041,320,69,519,,154,,
2020-06-16,dcid:geoId/34,1131782,167426,964356,,28872,12727,1291,18879,362,,245,
2020-06-16,dcid:geoId/35,267921,9845,258076,,4160,440,161,1686,,,,
2020-06-16,dcid:geoId/32,222474,11658,210816,,640,485,349,,87,,48,
2020-06-16,dcid:geoId/36,3051778,384575,2667203,,68938,24608,1538,89995,449,,303,
2020-06-16,dcid:geoId/39,568133,42010,526123,,,2597,528,7007,216,1784,151,
2020-06-16,dcid:geoId/40,261805,8645,253160,,6765,363,172,1130,75,,,
2020-06-16,dcid:geoId/41,179538,6098,173440,,2431,182,141,912,50,,22,
2020-06-16,dcid:geoId/42,603092,79483,523609,,59612,6276,800,,,,179,
2020-06-16,dcid:geoId/72,5951,5951,,,,147,94,,9,,1,
2020-06-16,dcid:geoId/44,203618,16164,187454,,1479,865,129,1889,16,,13,
2020-06-16,dcid:geoId/45,267679,19990,247689,,9734,607,571,2055,,,,
2020-06-16,dcid:geoId/46,67202,5966,61236,,5069,77,92,562,,,,
2020-06-16,dcid:geoId/47,638990,31830,607160,,20710,493,408,2146,,,,
2020-06-16,dcid:geoId/48,1348442,93206,1255236,,60681,2029,2518,,,,,
2020-06-16,dcid:geoId/49,275700,14937,260763,,8470,145,271,1073,,311,,138
2020-06-16,dcid:geoId/51,485438,55331,430107,257,7341,1570,904,8245,241,,125,
2020-06-16,dcid:geoId/78,2378,73,2305,5,64,6,,,,,,
2020-06-16,dcid:geoId/50,52890,1131,51759,,914,55,12,,,,,
2020-06-16,dcid:geoId/53,454511,27925,426586,,,1221,235,3894,,,38,
2020-06-16,dcid:geoId/55,440174,25844,414330,192,17122,703,275,3096,100,687,,
2020-06-16,dcid:geoId/54,137071,2341,134730,,1636,88,24,,8,,3,
2020-06-16,dcid:geoId/56,34413,1089,33324,,852,18,7,96,,,,
2020-06-15,dcid:geoId/02,74437,664,73773,,417,12,21,,,,3,
2020-06-15,dcid:geoId/01,302674,26272,276402,,13508,774,546,2259,,676,,395
2020-06-15,dcid:geoId/05,204138,12917,191221,,8352,182,206,1003,,,45,163
2020-06-15,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-06-15,dcid:geoId/04,345257,36705,308552,,6462,1194,1449,4182,464,,307,
2020-06-15,dcid:geoId/06,2868182,151452,2716730,,,5089,4323,,1270,,,
2020-06-15,dcid:geoId/08,249085,29130,219955,,4196,1599,276,5244,,,,
2020-06-15,dcid:geoId/09,356377,45235,311142,,7611,4204,203,9912,,,,
2020-06-15,dcid:geoId/11,65846,9799,56047,,1155,515,191,,76,,48,
2020-06-15,dcid:geoId/10,84686,10340,74346,,6172,498,88,,,,,
2020-06-15,dcid:geoId/12,1430184,77326,1352858,1167,,3030,,12298,,,,
2020-06-15,dcid:geoId/13,630496,58414,572082,,,2494,865,9322,,2043,,
2020-06-15,dcid:geoId/66,8758,185,8573,,169,5,,,,,,
2020-06-15,dcid:geoId/15,61474,728,60746,,629,17,,91,,,,
2020-06-15,dcid:geoId/19,227388,24053,203335,,14625,655,197,,71,,51,
2020-06-15,dcid:geoId/16,62980,3399,59581,,2837,87,,266,,98,,
2020-06-15,dcid:geoId/17,1210473,133877,1076596,,,6507,1961,,569,,340,
2020-06-15,dcid:geoId/18,355829,40430,315399,,28744,2433,882,6451,305,1368,123,
2020-06-15,dcid:geoId/20,136962,11419,125543,,676,245,,988,,327,,143
2020-06-15,dcid:geoId/21,295851,12647,283204,,3416,505,383,2433,63,969,,
2020-06-15,dcid:geoId/22,518725,47172,471553,,37017,3018,568,,,,76,
2020-06-15,dcid:geoId/25,717231,105690,611541,,,7647,1026,10817,253,,167,
2020-06-15,dcid:geoId/24,421108,62032,359076,,4567,2947,745,10222,292,,,
2020-06-15,dcid:geoId/23,70971,2810,68161,,2189,101,31,317,11,,4,
2020-06-15,dcid:geoId/26,824037,66085,757952,,44964,6017,562,,210,,139,
2020-06-15,dcid:geoId/27,422922,30693,392229,,26609,1335,353,3630,186,1121,,
2020-06-15,dcid:geoId/29,279941,16189,263752,,,880,612,,,,64,
2020-06-15,dcid:geoId/69,8169,30,8139,,19,2,,,,,,
2020-06-15,dcid:geoId/28,230503,19799,210704,,15323,895,661,2680,163,,100,
2020-06-15,dcid:geoId/30,60937,609,60328,,510,19,7,78,,,,
2020-06-15,dcid:geoId/37,638479,45102,593377,,29219,1118,797,,,,,
2020-06-15,dcid:geoId/38,87776,3101,84675,,2683,77,31,197,,,,
2020-06-15,dcid:geoId/31,137755,16725,121030,,10121,216,160,1075,,,,
2020-06-15,dcid:geoId/33,98873,5345,93528,,4041,320,69,519,,154,,
2020-06-15,dcid:geoId/34,1116083,167103,948980,,28819,12676,1342,18755,399,,267,
2020-06-15,dcid:geoId/35,263665,9723,253942,,4114,435,162,1625,,,,
2020-06-15,dcid:geoId/32,216434,11279,205155,,636,483,346,,85,,40,
2020-06-15,dcid:geoId/36,2991210,383944,2607266,,68851,24579,1608,89995,470,,323,
2020-06-15,dcid:geoId/39,557168,41576,515592,,,2573,513,6948,216,1776,157,
2020-06-15,dcid:geoId/40,251004,8417,242587,,6628,359,149,1117,67,,,
2020-06-15,dcid:geoId/41,173882,5636,168246,,2396,176,133,875,47,,15,
2020-06-15,dcid:geoId/42,593030,79121,513909,,58549,6243,851,,,,178,
2020-06-15,dcid:geoId/72,5890,5890,,,,147,104,,8,,2,
2020-06-15,dcid:geoId/44,200445,16093,184352,,1474,851,127,1882,21,,14,
2020-06-15,dcid:geoId/45,255557,19378,236179,,8682,602,536,1988,,,,
2020-06-15,dcid:geoId/46,66395,5928,60467,,4961,75,93,544,,,,
2020-06-15,dcid:geoId/47,629978,31160,598818,,20062,483,,2106,,,,
2020-06-15,dcid:geoId/48,1314761,89108,1225653,,59089,1983,2326,,,,,
2020-06-15,dcid:geoId/49,272938,14608,258330,,8380,143,184,1041,72,304,,134
2020-06-15,dcid:geoId/51,478999,54886,424113,259,7230,1552,902,8132,269,,130,
2020-06-15,dcid:geoId/78,2378,73,2305,5,64,6,,,,,,
2020-06-15,dcid:geoId/50,52557,1128,51429,,912,55,16,,,,,
2020-06-15,dcid:geoId/53,443569,27493,416076,,,1217,197,3856,,,41,
2020-06-15,dcid:geoId/55,428993,25546,403447,188,16837,694,284,3061,100,680,,
2020-06-15,dcid:geoId/54,131953,2298,129655,,1585,88,25,,8,,2,
2020-06-15,dcid:geoId/56,32606,1060,31546,,834,18,4,93,,,,
2020-06-14,dcid:geoId/02,73467,661,72806,,411,12,11,,,,1,
2020-06-14,dcid:geoId/01,297455,25615,271840,,13508,773,540,2255,,675,,395
2020-06-14,dcid:geoId/05,196989,12501,184488,,8110,179,204,998,,,46,162
2020-06-14,dcid:geoId/60,174,0,174,,,0,,,,,,
2020-06-14,dcid:geoId/04,338045,35691,302354,,6333,1186,1457,4148,452,,317,
2020-06-14,dcid:geoId/06,2801996,148855,2653141,,,5063,4247,,1280,,,
2020-06-14,dcid:geoId/08,244643,29017,215626,,4178,1598,262,5244,,,,
2020-06-14,dcid:geoId/09,349106,45088,304018,,7611,4201,205,9912,,,,
2020-06-14,dcid:geoId/11,64530,9767,54763,,1150,515,186,,71,,50,
2020-06-14,dcid:geoId/10,81787,10264,71523,,6172,496,93,,,,,
2020-06-14,dcid:geoId/12,1409015,75568,1333447,1184,,3022,,12224,,,,
2020-06-14,dcid:geoId/13,620790,57681,563109,,,2451,829,9248,,2034,,
2020-06-14,dcid:geoId/66,8543,185,8358,,168,5,,,,,,
2020-06-14,dcid:geoId/15,60322,723,59599,,628,17,,89,,,,
2020-06-14,dcid:geoId/19,224634,23926,200708,,14383,652,203,,77,,47,
2020-06-14,dcid:geoId/16,62980,3399,59581,,2837,87,,266,,98,,
2020-06-14,dcid:geoId/17,1191846,133404,1058442,,,6489,1914,,562,,328,
2020-06-14,dcid:geoId/18,348391,39909,308482,,28522,2422,869,6419,301,1360,113,
2020-06-14,dcid:geoId/20,129152,11047,118105,,667,243,,973,,324,,143
2020-06-14,dcid:geoId/21,294585,12445,282140,,3409,499,410,2433,68,969,,
2020-06-14,dcid:geoId/22,509332,46619,462713,,33904,3014,556,,,,76,
2020-06-14,dcid:geoId/25,712710,105603,607107,,,7624,1039,10802,244,,156,
2020-06-14,dcid:geoId/24,415309,61701,353608,,4541,2939,751,10165,313,,,
2020-06-14,dcid:geoId/23,69858,2793,67065,,2173,100,29,314,10,,5,
2020-06-14,dcid:geoId/26,813498,66054,747444,,44964,6016,636,,253,,139,
2020-06-14,dcid:geoId/27,417710,30471,387239,,26090,1329,369,3610,186,1110,,
2020-06-14,dcid:geoId/29,275489,15810,259679,,,879,647,,,,65,
2020-06-14,dcid:geoId/69,8169,30,8139,,19,2,,,,,,
2020-06-14,dcid:geoId/28,214053,19516,194537,,13356,891,667,2665,151,,99,
2020-06-14,dcid:geoId/30,58907,601,58306,,510,19,6,77,,,,
2020-06-14,dcid:geoId/37,627130,44119,583011,,23653,1109,798,,,,,
2020-06-14,dcid:geoId/38,86880,3080,83800,,2658,77,35,197,,,,
2020-06-14,dcid:geoId/31,136115,16633,119482,,9879,216,156,1070,,,,
2020-06-14,dcid:geoId/33,96421,5299,91122,,3905,318,70,513,,152,,
2020-06-14,dcid:geoId/34,1097616,166881,930735,,28714,12625,1391,18737,386,,285,
