Year,Place,StatVar,Quantity,Unit
2012,geoId/3676331,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/3918244,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/3924024,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3936918,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/3974622,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4003815,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4040800,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4053210,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4062900,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4080912,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4130250,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4213418,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4214568,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4572880,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4646620,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4704620,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4811300,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4820848,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4833824,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4857800,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4862292,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4877620,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/4877956,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/5132496,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/5332755,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/5352285,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0112040,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0112544,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0120152,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0153376,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0221370,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0263390,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0264930,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0401620,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0411370,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0412150,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0415850,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0418490,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0444450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0450620,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0455210,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0461800,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0464650,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0470040,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0477367,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0479590,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0480430,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0481175,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0500940,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0520230,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0531390,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0546100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0547030,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0552940,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0577600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0604716,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0610559,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0613077,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0615030,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0617428,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0619416,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0619794,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0620032,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0639425,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0639483,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0644770,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0644830,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0651042,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0651622,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0652610,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0655048,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0657036,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0668140,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0674186,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0807571,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0844595,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0859830,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/0867040,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/0883500,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1240750,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1248055,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/1278110,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/1312484,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1323480,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1338866,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1343360,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1369336,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1528400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1604420,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1604600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1805662,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1809622,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/1906490,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/1938055,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2000100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2071350,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2077700,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2079625,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2111872,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2123104,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2128486,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2205350,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2213330,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2407675,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2410225,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/2432250,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2453100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2463725,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2607220,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2751234,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2903376,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2913582,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2915274,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2922672,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2926902,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2941762,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2944768,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2959060,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/2974014,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3028650,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3052315,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3104545,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3106260,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3152330,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3227100,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/3248400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3306020,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3374780,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3413990,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3512010,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3524540,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3537910,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3555605,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3562340,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3562760,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3569875,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3573925,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3577100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3577950,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3632094,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2012,geoId/3650705,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3710800,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3740980,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3827950,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3903142,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3935028,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/3955244,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4046488,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4070750,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4118450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4151450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4180750,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4261773,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4475200,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4542280,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4558615,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4570900,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4578505,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4633380,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4660500,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4664540,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4801060,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4818152,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4821283,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4822768,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4824018,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4825656,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4827744,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4841660,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4844344,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4850724,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2012,geoId/4859540,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
